geo,time,age,stack,zaf_population
zaf,2001,116,Higher,1.113719
zaf,2001,116,Unspecified,0
zaf,2001,116,Not applicable,0
zaf,2001,116,Total,23.640447
zaf,2001,117,No schooling,7.866994
zaf,2001,117,Some primary,2.427502
zaf,2001,117,Complete primary,2.114189
zaf,2001,117,Some secondary,13.108279
zaf,2001,117,Grade 12/Std 10,5.711395
zaf,2001,117,Higher,1.137712
zaf,2001,117,Unspecified,0
zaf,2001,117,Not applicable,0
zaf,2001,117,Total,32.366071
zaf,2001,118,No schooling,10.301349
zaf,2001,118,Some primary,6.539659
zaf,2001,118,Complete primary,3.471737
zaf,2001,118,Some secondary,17.856423
zaf,2001,118,Grade 12/Std 10,2.137712
zaf,2001,118,Higher,2.314549
zaf,2001,118,Unspecified,0
zaf,2001,118,Not applicable,0
zaf,2001,118,Total,42.621429
zaf,2001,119,No schooling,14.307738
zaf,2001,119,Some primary,3.044622
zaf,2001,119,Complete primary,1.137354
zaf,2001,119,Some secondary,8.946829
zaf,2001,119,Grade 12/Std 10,1.154188
zaf,2001,119,Higher,0
zaf,2001,119,Unspecified,0
zaf,2001,119,Not applicable,0
zaf,2001,119,Total,28.590731
zaf,2001,120,No schooling,41.248359
zaf,2001,120,Some primary,7.091391
zaf,2001,120,Complete primary,1.099157
zaf,2001,120,Some secondary,8.341194
zaf,2001,120,Grade 12/Std 10,9.095386
zaf,2001,120,Higher,3.352902
zaf,2001,120,Unspecified,0
zaf,2001,120,Not applicable,0
zaf,2001,120,Total,70.228389
zaf,2011,0,No schooling,0
zaf,2011,0,Some primary,0
zaf,2011,0,Complete primary,0
zaf,2011,0,Some secondary,0
zaf,2011,0,Grade 12/Std 10,0
zaf,2011,0,Higher,0
zaf,2011,0,Unspecified,0
zaf,2011,0,Not applicable,1159124.929
zaf,2011,0,Total,1159124.929
zaf,2011,1,No schooling,0
zaf,2011,1,Some primary,0
zaf,2011,1,Complete primary,0
zaf,2011,1,Some secondary,0
zaf,2011,1,Grade 12/Std 10,0
zaf,2011,1,Higher,0
zaf,2011,1,Unspecified,0
zaf,2011,1,Not applicable,1134381.686
zaf,2011,1,Total,1134381.686
zaf,2011,2,No schooling,0
zaf,2011,2,Some primary,0
zaf,2011,2,Complete primary,0
zaf,2011,2,Some secondary,0
zaf,2011,2,Grade 12/Std 10,0
zaf,2011,2,Higher,0
zaf,2011,2,Unspecified,0
zaf,2011,2,Not applicable,1150531.73
zaf,2011,2,Total,1150531.73
zaf,2011,3,No schooling,0
zaf,2011,3,Some primary,0
zaf,2011,3,Complete primary,0
zaf,2011,3,Some secondary,0
zaf,2011,3,Grade 12/Std 10,0
zaf,2011,3,Higher,0
zaf,2011,3,Unspecified,0
zaf,2011,3,Not applicable,1135910.17
zaf,2011,3,Total,1135910.17
zaf,2011,4,No schooling,0
zaf,2011,4,Some primary,0
zaf,2011,4,Complete primary,0
zaf,2011,4,Some secondary,0
zaf,2011,4,Grade 12/Std 10,0
zaf,2011,4,Higher,0
zaf,2011,4,Unspecified,0
zaf,2011,4,Not applicable,1105503.267
zaf,2011,4,Total,1105503.267
zaf,2011,5,No schooling,279017.3152
zaf,2011,5,Some primary,774391.9592
zaf,2011,5,Complete primary,0
zaf,2011,5,Some secondary,0
zaf,2011,5,Grade 12/Std 10,0
zaf,2011,5,Higher,0
zaf,2011,5,Unspecified,297.06847
zaf,2011,5,Not applicable,2270
zaf,2011,5,Total,1055976.343
zaf,2011,6,No schooling,83911.30798
zaf,2011,6,Some primary,949750.7476
zaf,2011,6,Complete primary,0
zaf,2011,6,Some secondary,0
zaf,2011,6,Grade 12/Std 10,0
zaf,2011,6,Higher,0
zaf,2011,6,Unspecified,121.96024
zaf,2011,6,Not applicable,2252
zaf,2011,6,Total,1036036.016
zaf,2011,7,No schooling,24069.46158
zaf,2011,7,Some primary,927650.029
zaf,2011,7,Complete primary,0
zaf,2011,7,Some secondary,0
zaf,2011,7,Grade 12/Std 10,0
zaf,2011,7,Higher,0
zaf,2011,7,Unspecified,46.46217
zaf,2011,7,Not applicable,2896
zaf,2011,7,Total,954661.9527
zaf,2011,8,No schooling,11550.20617
zaf,2011,8,Some primary,883299.8576
zaf,2011,8,Complete primary,0
zaf,2011,8,Some secondary,0
zaf,2011,8,Grade 12/Std 10,0
zaf,2011,8,Higher,0
zaf,2011,8,Unspecified,82.61605
zaf,2011,8,Not applicable,3134
zaf,2011,8,Total,898066.6798
zaf,2011,9,No schooling,8965.56597
zaf,2011,9,Some primary,862546.0246
zaf,2011,9,Complete primary,0
zaf,2011,9,Some secondary,0
zaf,2011,9,Grade 12/Std 10,0
zaf,2011,9,Higher,0
zaf,2011,9,Unspecified,95.67108
zaf,2011,9,Not applicable,3403
zaf,2011,9,Total,875010.2617
zaf,2011,10,No schooling,12759.73999
zaf,2011,10,Some primary,896815.9898
zaf,2011,10,Complete primary,772.13654
zaf,2011,10,Some secondary,0
zaf,2011,10,Grade 12/Std 10,0
zaf,2011,10,Higher,0
zaf,2011,10,Unspecified,126.34668
zaf,2011,10,Not applicable,3751
zaf,2011,10,Total,914225.213
zaf,2011,11,No schooling,8291.30281
zaf,2011,11,Some primary,925138.9981
zaf,2011,11,Complete primary,1806.57784
zaf,2011,11,Some secondary,0
zaf,2011,11,Grade 12/Std 10,0
zaf,2011,11,Higher,0
zaf,2011,11,Unspecified,107.36178
zaf,2011,11,Not applicable,4861
zaf,2011,11,Total,940205.2406
zaf,2011,12,No schooling,6677.43059
zaf,2011,12,Some primary,698193.564
zaf,2011,12,Complete primary,159054.1827
zaf,2011,12,Some secondary,27836.03154
zaf,2011,12,Grade 12/Std 10,0
zaf,2011,12,Higher,0
zaf,2011,12,Unspecified,126.10573
zaf,2011,12,Not applicable,5379
zaf,2011,12,Total,897266.3146
zaf,2011,13,No schooling,5955.57925
zaf,2011,13,Some primary,450129.4654
zaf,2011,13,Complete primary,284780.0844
zaf,2011,13,Some secondary,157016.5467
zaf,2011,13,Grade 12/Std 10,22.10869
zaf,2011,13,Higher,0
zaf,2011,13,Unspecified,136.80978
zaf,2011,13,Not applicable,7238
zaf,2011,13,Total,905278.5943
zaf,2011,14,No schooling,6040.99858
zaf,2011,14,Some primary,245967.8116
zaf,2011,14,Complete primary,238986.0924
zaf,2011,14,Some secondary,435437.2105
zaf,2011,14,Grade 12/Std 10,7.00922
zaf,2011,14,Higher,0
zaf,2011,14,Unspecified,144.60833
zaf,2011,14,Not applicable,11327
zaf,2011,14,Total,937910.7306
zaf,2011,15,No schooling,6353.31331
zaf,2011,15,Some primary,142182.3068
zaf,2011,15,Complete primary,141741.7677
zaf,2011,15,Some secondary,675115.4471
zaf,2011,15,Grade 12/Std 10,11.43253
zaf,2011,15,Higher,0
zaf,2011,15,Unspecified,198.56446
zaf,2011,15,Not applicable,15633
zaf,2011,15,Total,981235.8319
zaf,2011,16,No schooling,7145.56246
zaf,2011,16,Some primary,83957.19075
zaf,2011,16,Complete primary,87701.9573
zaf,2011,16,Some secondary,782933.3305
zaf,2011,16,Grade 12/Std 10,437.01863
zaf,2011,16,Higher,1257.24838
zaf,2011,16,Unspecified,251.05195
zaf,2011,16,Not applicable,17805
zaf,2011,16,Total,981488.3599
zaf,2011,17,No schooling,8409.81199
zaf,2011,17,Some primary,54838.39934
zaf,2011,17,Complete primary,56542.30889
zaf,2011,17,Some secondary,802848.1067
zaf,2011,17,Grade 12/Std 10,60148.45969
zaf,2011,17,Higher,3316.39438
zaf,2011,17,Unspecified,322.77618
zaf,2011,17,Not applicable,18732
zaf,2011,17,Total,1005158.257
zaf,2011,18,No schooling,10265.94423
zaf,2011,18,Some primary,39751.98929
zaf,2011,18,Complete primary,40177.98967
zaf,2011,18,Some secondary,658107.7973
zaf,2011,18,Grade 12/Std 10,211766.1578
zaf,2011,18,Higher,16723.61947
zaf,2011,18,Unspecified,497.05495
zaf,2011,18,Not applicable,23720
zaf,2011,18,Total,1001010.553
zaf,2011,19,No schooling,13369.44028
zaf,2011,19,Some primary,34442.50971
zaf,2011,19,Complete primary,35312.15364
zaf,2011,19,Some secondary,554308.5677
zaf,2011,19,Grade 12/Std 10,319301.9689
zaf,2011,19,Higher,45269.24005
zaf,2011,19,Unspecified,882.56691
zaf,2011,19,Not applicable,31698
zaf,2011,19,Total,1034584.447
zaf,2011,20,No schooling,16677.95973
zaf,2011,20,Some primary,39457.02791
zaf,2011,20,Complete primary,26124.10433
zaf,2011,20,Some secondary,510965.7799
zaf,2011,20,Grade 12/Std 10,409012.7452
zaf,2011,20,Higher,59049.36681
zaf,2011,20,Unspecified,1919.10161
zaf,2011,20,Not applicable,36280
zaf,2011,20,Total,1099486.085
zaf,2011,21,No schooling,19884.8004
zaf,2011,21,Some primary,43857.8978
zaf,2011,21,Complete primary,28743.55633
zaf,2011,21,Some secondary,475591.245
zaf,2011,21,Grade 12/Std 10,443893.0097
zaf,2011,21,Higher,77650.98554
zaf,2011,21,Unspecified,2382.90516
zaf,2011,21,Not applicable,39250
zaf,2011,21,Total,1131254.4
zaf,2011,22,No schooling,20624.49336
zaf,2011,22,Some primary,42946.49701
zaf,2011,22,Complete primary,27884.08568
zaf,2011,22,Some secondary,413916.4423
zaf,2011,22,Grade 12/Std 10,426292.7292
zaf,2011,22,Higher,93953.98395
zaf,2011,22,Unspecified,3104.10903
zaf,2011,22,Not applicable,31344
zaf,2011,22,Total,1060066.341
zaf,2011,23,No schooling,22524.59278
zaf,2011,23,Some primary,47172.77334
zaf,2011,23,Complete primary,30222.43158
zaf,2011,23,Some secondary,395097.4529
zaf,2011,23,Grade 12/Std 10,425240.6782
zaf,2011,23,Higher,106136.8529
zaf,2011,23,Unspecified,3190.17264
zaf,2011,23,Not applicable,27194
zaf,2011,23,Total,1056778.954
zaf,2011,24,No schooling,21952.12041
zaf,2011,24,Some primary,46625.49138
zaf,2011,24,Complete primary,29951.39499
zaf,2011,24,Some secondary,376474.6955
zaf,2011,24,Grade 12/Std 10,408667.3738
zaf,2011,24,Higher,114788.0287
zaf,2011,24,Unspecified,3390.25893
zaf,2011,24,Not applicable,25107
zaf,2011,24,Total,1026956.364
zaf,2011,25,No schooling,25054.3188
zaf,2011,25,Some primary,56032.52629
zaf,2011,25,Complete primary,34184.22108
zaf,2011,25,Some secondary,379648.8277
zaf,2011,25,Grade 12/Std 10,399611.3456
zaf,2011,25,Higher,127399.9293
zaf,2011,25,Unspecified,3866.74063
zaf,2011,25,Not applicable,23992
zaf,2011,25,Total,1049789.909
zaf,2011,26,No schooling,26233.93951
zaf,2011,26,Some primary,57124.96746
zaf,2011,26,Complete primary,34490.82072
zaf,2011,26,Some secondary,380745.5998
zaf,2011,26,Grade 12/Std 10,395119.6132
zaf,2011,26,Higher,132789.1556
zaf,2011,26,Unspecified,3755.43186
zaf,2011,26,Not applicable,24762
zaf,2011,26,Total,1055021.528
zaf,2011,27,No schooling,25362.52935
zaf,2011,27,Some primary,55228.877
zaf,2011,27,Complete primary,33551.45203
zaf,2011,27,Some secondary,362603.6001
zaf,2011,27,Grade 12/Std 10,368930.6867
zaf,2011,27,Higher,129545.0005
zaf,2011,27,Unspecified,3639.54011
zaf,2011,27,Not applicable,19985
zaf,2011,27,Total,998846.6858
zaf,2011,28,No schooling,26003.64323
zaf,2011,28,Some primary,57155.54834
zaf,2011,28,Complete primary,33315.31192
zaf,2011,28,Some secondary,363209.478
zaf,2011,28,Grade 12/Std 10,358454.8272
zaf,2011,28,Higher,129918.6577
zaf,2011,28,Unspecified,3713.06694
zaf,2011,28,Not applicable,19610
zaf,2011,28,Total,991380.5334
zaf,2011,29,No schooling,27076.62221
zaf,2011,29,Some primary,58130.03041
zaf,2011,29,Complete primary,33126.75985
zaf,2011,29,Some secondary,355063.0661
zaf,2011,29,Grade 12/Std 10,343102.1275
zaf,2011,29,Higher,126271.9462
zaf,2011,29,Unspecified,3491.59884
zaf,2011,29,Not applicable,18016
zaf,2011,29,Total,964278.1511
zaf,2011,30,No schooling,25408.02841
zaf,2011,30,Some primary,51787.16324
zaf,2011,30,Complete primary,29394.937
zaf,2011,30,Some secondary,311872.2045
zaf,2011,30,Grade 12/Std 10,310293.1588
zaf,2011,30,Higher,121118.0391
zaf,2011,30,Unspecified,3320.00626
zaf,2011,30,Not applicable,15740
zaf,2011,30,Total,868933.5374
zaf,2011,31,No schooling,28210.15915
zaf,2011,31,Some primary,56619.51322
zaf,2011,31,Complete primary,31332.93545
zaf,2011,31,Some secondary,318498.5566
zaf,2011,31,Grade 12/Std 10,302446.0503
zaf,2011,31,Higher,117030.0311
zaf,2011,31,Unspecified,3205.6551
zaf,2011,31,Not applicable,18037
zaf,2011,31,Total,875379.9009
zaf,2011,32,No schooling,27675.92598
zaf,2011,32,Some primary,55111.43973
zaf,2011,32,Complete primary,29459.65517
zaf,2011,32,Some secondary,290630.7874
zaf,2011,32,Grade 12/Std 10,280444.1488
zaf,2011,32,Higher,110515.9649
zaf,2011,32,Unspecified,2948.9606
zaf,2011,32,Not applicable,13121
zaf,2011,32,Total,809907.8826
zaf,2011,33,No schooling,24941.11124
zaf,2011,33,Some primary,50190.44258
zaf,2011,33,Complete primary,26472.78515
zaf,2011,33,Some secondary,252602.4413
zaf,2011,33,Grade 12/Std 10,255510.0535
zaf,2011,33,Higher,105353.9942
zaf,2011,33,Unspecified,2629.44515
zaf,2011,33,Not applicable,13849
zaf,2011,33,Total,731549.2732
zaf,2011,34,No schooling,28469.90982
zaf,2011,34,Some primary,56836.73868
zaf,2011,34,Complete primary,28359.30875
zaf,2011,34,Some secondary,255509.4142
zaf,2011,34,Grade 12/Std 10,253515.1395
zaf,2011,34,Higher,105919.2506
zaf,2011,34,Unspecified,2738.69938
zaf,2011,34,Not applicable,11891
zaf,2011,34,Total,743239.4608
zaf,2011,35,No schooling,29417.35658
zaf,2011,35,Some primary,58366.94399
zaf,2011,35,Complete primary,28710.96072
zaf,2011,35,Some secondary,246649.0457
zaf,2011,35,Grade 12/Std 10,247807.7249
zaf,2011,35,Higher,106723.1617
zaf,2011,35,Unspecified,2576.27908
zaf,2011,35,Not applicable,12101
zaf,2011,35,Total,732352.4726
zaf,2011,36,No schooling,32026.16416
zaf,2011,36,Some primary,64242.30783
zaf,2011,36,Complete primary,31192.05317
zaf,2011,36,Some secondary,241949.5902
zaf,2011,36,Grade 12/Std 10,236384.1445
zaf,2011,36,Higher,103218.5016
zaf,2011,36,Unspecified,2550.55361
zaf,2011,36,Not applicable,11958
zaf,2011,36,Total,723521.3151
zaf,2011,37,No schooling,30243.28126
zaf,2011,37,Some primary,62160.88218
zaf,2011,37,Complete primary,29276.56998
zaf,2011,37,Some secondary,221913.9151
zaf,2011,37,Grade 12/Std 10,216850.8054
zaf,2011,37,Higher,101554.8537
zaf,2011,37,Unspecified,2306.61243
zaf,2011,37,Not applicable,10232
zaf,2011,37,Total,674538.92
zaf,2011,38,No schooling,31833.40301
zaf,2011,38,Some primary,66963.65291
zaf,2011,38,Complete primary,30706.96866
zaf,2011,38,Some secondary,219154.2483
zaf,2011,38,Grade 12/Std 10,205356.265
zaf,2011,38,Higher,99784.23103
zaf,2011,38,Unspecified,2312.45781
zaf,2011,38,Not applicable,9808
zaf,2011,38,Total,665919.2268
zaf,2011,39,No schooling,35566.7589
zaf,2011,39,Some primary,73092.16766
zaf,2011,39,Complete primary,32714.25076
zaf,2011,39,Some secondary,218218.9808
zaf,2011,39,Grade 12/Std 10,199718.3619
zaf,2011,39,Higher,99961.10182
zaf,2011,39,Unspecified,2436.29871
zaf,2011,39,Not applicable,9727
zaf,2011,39,Total,671434.9205
zaf,2011,40,No schooling,32714.36275
zaf,2011,40,Some primary,65342.39248
zaf,2011,40,Complete primary,28764.13426
zaf,2011,40,Some secondary,188500.3444
zaf,2011,40,Grade 12/Std 10,174202.9987
zaf,2011,40,Higher,96444.92754
zaf,2011,40,Unspecified,2317.41534
zaf,2011,40,Not applicable,9918
zaf,2011,40,Total,598204.5755
zaf,2011,41,No schooling,40624.07117
zaf,2011,41,Some primary,81822.48197
zaf,2011,41,Complete primary,34811.31241
zaf,2011,41,Some secondary,208538.3239
zaf,2011,41,Grade 12/Std 10,171335.8396
zaf,2011,41,Higher,93323.05325
zaf,2011,41,Unspecified,2328.77015
zaf,2011,41,Not applicable,10089
zaf,2011,41,Total,642872.8524
zaf,2011,42,No schooling,40520.79158
zaf,2011,42,Some primary,81384.59109
zaf,2011,42,Complete primary,34553.94363
zaf,2011,42,Some secondary,197062.083
zaf,2011,42,Grade 12/Std 10,154838.8401
zaf,2011,42,Higher,89834.96331
zaf,2011,42,Unspecified,2196.06776
zaf,2011,42,Not applicable,9592
zaf,2011,42,Total,609983.2804
zaf,2011,43,No schooling,41765.28036
zaf,2011,43,Some primary,84634.22671
zaf,2011,43,Complete primary,35152.27807
zaf,2011,43,Some secondary,193479.3997
zaf,2011,43,Grade 12/Std 10,142689.3353
zaf,2011,43,Higher,85636.5433
zaf,2011,43,Unspecified,2067.87565
zaf,2011,43,Not applicable,8778
zaf,2011,43,Total,594202.9391
zaf,2011,44,No schooling,35503.98893
zaf,2011,44,Some primary,72393.39607
zaf,2011,44,Complete primary,29711.90309
zaf,2011,44,Some secondary,161087.2936
zaf,2011,44,Grade 12/Std 10,118522.1122
zaf,2011,44,Higher,75746.2882
zaf,2011,44,Unspecified,1761.5442
zaf,2011,44,Not applicable,8628
zaf,2011,44,Total,503354.5263
zaf,2011,45,No schooling,42399.3799
zaf,2011,45,Some primary,83508.85975
zaf,2011,45,Complete primary,33161.41245
zaf,2011,45,Some secondary,168033.603
zaf,2011,45,Grade 12/Std 10,113760.8271
zaf,2011,45,Higher,73728.94423
zaf,2011,45,Unspecified,1881.53537
zaf,2011,45,Not applicable,8279
zaf,2011,45,Total,524753.5618
zaf,2011,46,No schooling,46456.78724
zaf,2011,46,Some primary,90019.40784
zaf,2011,46,Complete primary,35728.81544
zaf,2011,46,Some secondary,169387.3324
zaf,2011,46,Grade 12/Std 10,107166.4158
zaf,2011,46,Higher,70527.84036
zaf,2011,46,Unspecified,1773.11591
zaf,2011,46,Not applicable,8365
zaf,2011,46,Total,529424.715
zaf,2011,47,No schooling,49168.48825
zaf,2011,47,Some primary,95750.01604
zaf,2011,47,Complete primary,36579.7295
zaf,2011,47,Some secondary,169721.9725
zaf,2011,47,Grade 12/Std 10,101683.3095
zaf,2011,47,Higher,68684.41071
zaf,2011,47,Unspecified,1809.84302
zaf,2011,47,Not applicable,8611
zaf,2011,47,Total,532008.7695
zaf,2011,48,No schooling,54004.13393
zaf,2011,48,Some primary,101505.1882
zaf,2011,48,Complete primary,37584.04048
zaf,2011,48,Some secondary,166774.1626
zaf,2011,48,Grade 12/Std 10,95302.53259
zaf,2011,48,Higher,64792.76971
zaf,2011,48,Unspecified,1751.32854
zaf,2011,48,Not applicable,8585
zaf,2011,48,Total,530299.1561
zaf,2011,49,No schooling,53723.75595
zaf,2011,49,Some primary,98840.38666
zaf,2011,49,Complete primary,34718.13456
zaf,2011,49,Some secondary,155077.1691
zaf,2011,49,Grade 12/Std 10,89578.32127
zaf,2011,49,Higher,62076.37061
zaf,2011,49,Unspecified,1667.88371
zaf,2011,49,Not applicable,8115
zaf,2011,49,Total,503797.0219
zaf,2011,50,No schooling,49834.9262
zaf,2011,50,Some primary,87376.11569
zaf,2011,50,Complete primary,29688.04005
zaf,2011,50,Some secondary,136443.6956
zaf,2011,50,Grade 12/Std 10,80584.68013
zaf,2011,50,Higher,59239.41987
zaf,2011,50,Unspecified,1676.80236
zaf,2011,50,Not applicable,6636
zaf,2011,50,Total,451479.6799
zaf,2011,51,No schooling,60676.26213
zaf,2011,51,Some primary,101060.1446
zaf,2011,51,Complete primary,33055.93189
zaf,2011,51,Some secondary,145485.0791
zaf,2011,51,Grade 12/Std 10,78200.87627
zaf,2011,51,Higher,57441.92664
zaf,2011,51,Unspecified,1643.38592
zaf,2011,51,Not applicable,7720
zaf,2011,51,Total,485283.6065
zaf,2011,52,No schooling,55275.65707
zaf,2011,52,Some primary,93253.37281
zaf,2011,52,Complete primary,29355.24252
zaf,2011,52,Some secondary,130562.8416
zaf,2011,52,Grade 12/Std 10,68842.15244
zaf,2011,52,Higher,53896.43446
zaf,2011,52,Unspecified,1573.14535
zaf,2011,52,Not applicable,6801
zaf,2011,52,Total,439559.8462
zaf,2011,53,No schooling,60390.93055
zaf,2011,53,Some primary,99623.14372
zaf,2011,53,Complete primary,30228.25834
zaf,2011,53,Some secondary,131134.0778
zaf,2011,53,Grade 12/Std 10,63887.43223
zaf,2011,53,Higher,51548.24772
zaf,2011,53,Unspecified,1585.72561
zaf,2011,53,Not applicable,6514
zaf,2011,53,Total,444911.816
zaf,2011,54,No schooling,54344.45522
zaf,2011,54,Some primary,88493.08528
zaf,2011,54,Complete primary,26373.4582
zaf,2011,54,Some secondary,117078.1018
zaf,2011,54,Grade 12/Std 10,56708.46677
zaf,2011,54,Higher,46506.54054
zaf,2011,54,Unspecified,1406.03471
zaf,2011,54,Not applicable,6144
zaf,2011,54,Total,397054.1425
zaf,2011,55,No schooling,57428.32722
zaf,2011,55,Some primary,86446.1989
zaf,2011,55,Complete primary,24458.54736
zaf,2011,55,Some secondary,111082.4758
zaf,2011,55,Grade 12/Std 10,53435.56237
zaf,2011,55,Higher,44082.41034
zaf,2011,55,Unspecified,1399.87806
zaf,2011,55,Not applicable,5496
zaf,2011,55,Total,383829.4
zaf,2011,56,No schooling,57289.27977
zaf,2011,56,Some primary,84849.99085
zaf,2011,56,Complete primary,23012.1254
zaf,2011,56,Some secondary,103614.3492
zaf,2011,56,Grade 12/Std 10,49671.15978
zaf,2011,56,Higher,41514.88641
zaf,2011,56,Unspecified,1466.81824
zaf,2011,56,Not applicable,5867
zaf,2011,56,Total,367285.6096
zaf,2011,57,No schooling,56529.56401
zaf,2011,57,Some primary,82966.24853
zaf,2011,57,Complete primary,21999.74068
zaf,2011,57,Some secondary,99418.96466
zaf,2011,57,Grade 12/Std 10,45443.62099
zaf,2011,57,Higher,38056.80919
zaf,2011,57,Unspecified,1283.73582
zaf,2011,57,Not applicable,5270
zaf,2011,57,Total,350968.6839
zaf,2011,58,No schooling,58590.21467
zaf,2011,58,Some primary,86131.11774
zaf,2011,58,Complete primary,22059.13104
zaf,2011,58,Some secondary,96305.99534
zaf,2011,58,Grade 12/Std 10,43128.71969
zaf,2011,58,Higher,35286.65922
zaf,2011,58,Unspecified,1263.10754
zaf,2011,58,Not applicable,4226
zaf,2011,58,Total,346990.9452
zaf,2011,59,No schooling,63263.85617
zaf,2011,59,Some primary,89154.69789
zaf,2011,59,Complete primary,22085.68436
zaf,2011,59,Some secondary,93345.01997
zaf,2011,59,Grade 12/Std 10,41150.70879
zaf,2011,59,Higher,33527.46335
zaf,2011,59,Unspecified,1304.27432
zaf,2011,59,Not applicable,4502
zaf,2011,59,Total,348333.7049
zaf,2011,60,No schooling,56814.45755
zaf,2011,60,Some primary,69631.25778
zaf,2011,60,Complete primary,16775.25877
zaf,2011,60,Some secondary,76246.18905
zaf,2011,60,Grade 12/Std 10,37490.67398
zaf,2011,60,Higher,29714.36498
zaf,2011,60,Unspecified,1204.21973
zaf,2011,60,Not applicable,3501
zaf,2011,60,Total,291377.4218
zaf,2011,61,No schooling,68370.7194
zaf,2011,61,Some primary,77879.10774
zaf,2011,61,Complete primary,18336.13082
zaf,2011,61,Some secondary,79296.22918
zaf,2011,61,Grade 12/Std 10,35617.11435
zaf,2011,61,Higher,27683.5127
zaf,2011,61,Unspecified,1138.56601
zaf,2011,61,Not applicable,3627
zaf,2011,61,Total,311948.3802
zaf,2011,62,No schooling,56453.81784
zaf,2011,62,Some primary,66960.17008
zaf,2011,62,Complete primary,15789.58848
zaf,2011,62,Some secondary,71169.99111
zaf,2011,62,Grade 12/Std 10,33317.54131
zaf,2011,62,Higher,25839.95139
zaf,2011,62,Unspecified,1199.15725
zaf,2011,62,Not applicable,3886
zaf,2011,62,Total,274616.2175
zaf,2011,63,No schooling,54303.45071
zaf,2011,63,Some primary,65571.6601
zaf,2011,63,Complete primary,15193.11711
zaf,2011,63,Some secondary,68812.49696
zaf,2011,63,Grade 12/Std 10,32676.29385
zaf,2011,63,Higher,25044.75114
zaf,2011,63,Unspecified,1195.04182
zaf,2011,63,Not applicable,3306
zaf,2011,63,Total,266102.8117
zaf,2011,64,No schooling,49766.63176
zaf,2011,64,Some primary,57941.52762
zaf,2011,64,Complete primary,13395.71552
zaf,2011,64,Some secondary,61424.50751
zaf,2011,64,Grade 12/Std 10,30683.30738
zaf,2011,64,Higher,23659.93316
zaf,2011,64,Unspecified,1171.51886
zaf,2011,64,Not applicable,3680
zaf,2011,64,Total,241723.1418
zaf,2011,65,No schooling,46303.16073
zaf,2011,65,Some primary,50404.38857
zaf,2011,65,Complete primary,11966.74919
zaf,2011,65,Some secondary,55872.34378
zaf,2011,65,Grade 12/Std 10,28327.32046
zaf,2011,65,Higher,21282.46889
zaf,2011,65,Unspecified,1039.64548
zaf,2011,65,Not applicable,3037
zaf,2011,65,Total,218233.0771
zaf,2011,66,No schooling,43379.558
zaf,2011,66,Some primary,44388.52177
zaf,2011,66,Complete primary,10575.73675
zaf,2011,66,Some secondary,48752.71638
zaf,2011,66,Grade 12/Std 10,25123.52209
zaf,2011,66,Higher,18302.07831
zaf,2011,66,Unspecified,958.64392
zaf,2011,66,Not applicable,3218
zaf,2011,66,Total,194698.7772
zaf,2011,67,No schooling,42241.18394
zaf,2011,67,Some primary,41671.31652
zaf,2011,67,Complete primary,9388.70426
zaf,2011,67,Some secondary,45073.7181
zaf,2011,67,Grade 12/Std 10,23864.27806
zaf,2011,67,Higher,18126.97054
zaf,2011,67,Unspecified,981.01458
zaf,2011,67,Not applicable,3152
zaf,2011,67,Total,184499.186
zaf,2011,68,No schooling,43379.17265
zaf,2011,68,Some primary,40668.30392
zaf,2011,68,Complete primary,8987.72754
zaf,2011,68,Some secondary,42697.75932
zaf,2011,68,Grade 12/Std 10,21557.05452
zaf,2011,68,Higher,15940.15206
zaf,2011,68,Unspecified,873.89597
zaf,2011,68,Not applicable,3094
zaf,2011,68,Total,177198.066
zaf,2011,69,No schooling,47852.52584
zaf,2011,69,Some primary,44809.17885
zaf,2011,69,Complete primary,9304.23453
zaf,2011,69,Some secondary,42452.92012
zaf,2011,69,Grade 12/Std 10,20335.94936
zaf,2011,69,Higher,14589.77905
zaf,2011,69,Unspecified,897.9624
zaf,2011,69,Not applicable,2933
zaf,2011,69,Total,183175.5502
zaf,2011,70,No schooling,43553.35512
zaf,2011,70,Some primary,34856.70704
zaf,2011,70,Complete primary,7234.57565
zaf,2011,70,Some secondary,35676.50925
zaf,2011,70,Grade 12/Std 10,18631.93119
zaf,2011,70,Higher,13506.47927
zaf,2011,70,Unspecified,837.4188
zaf,2011,70,Not applicable,3108
zaf,2011,70,Total,157404.9763
zaf,2011,71,No schooling,65133.27721
zaf,2011,71,Some primary,45272.01058
zaf,2011,71,Complete primary,8659.30436
zaf,2011,71,Some secondary,38535.49551
zaf,2011,71,Grade 12/Std 10,17976.52737
zaf,2011,71,Higher,12790.45816
zaf,2011,71,Unspecified,822.12338
zaf,2011,71,Not applicable,3313
zaf,2011,71,Total,192502.1966
zaf,2011,72,No schooling,43430.11407
zaf,2011,72,Some primary,31601.34814
zaf,2011,72,Complete primary,6538.09641
zaf,2011,72,Some secondary,32264.19474
zaf,2011,72,Grade 12/Std 10,16768.95572
zaf,2011,72,Higher,11768.45469
zaf,2011,72,Unspecified,854.44364
zaf,2011,72,Not applicable,3430
zaf,2011,72,Total,146655.6074
zaf,2011,73,No schooling,39097.30622
zaf,2011,73,Some primary,29122.08118
zaf,2011,73,Complete primary,6108.75683
zaf,2011,73,Some secondary,30339.68653
