geo,time,age,education,sex,zaf_population
zaf,1996,106,Complete primary,Male,1.05829
zaf,1996,106,Complete primary,Female,2.2883
zaf,1996,106,Some secondary,Male,0
zaf,1996,106,Some secondary,Female,0
zaf,1996,106,Grade 12/Std 10,Male,0
zaf,1996,106,Grade 12/Std 10,Female,1.1685
zaf,1996,106,Higher,Male,0
zaf,1996,106,Higher,Female,2.311
zaf,1996,106,Unspecified,Male,1.0271
zaf,1996,106,Unspecified,Female,4.3638
zaf,1996,106,Not applicable,Male,0
zaf,1996,106,Not applicable,Female,0
zaf,1996,106,Total,Male,25.90889
zaf,1996,106,Total,Female,130.4064
zaf,1996,107,No schooling,Male,9.4988
zaf,1996,107,No schooling,Female,68.2457
zaf,1996,107,Some primary,Male,4.299
zaf,1996,107,Some primary,Female,5.6768
zaf,1996,107,Complete primary,Male,0
zaf,1996,107,Complete primary,Female,0
zaf,1996,107,Some secondary,Male,1.1443
zaf,1996,107,Some secondary,Female,2.1396
zaf,1996,107,Grade 12/Std 10,Male,0
zaf,1996,107,Grade 12/Std 10,Female,0
zaf,1996,107,Higher,Male,0
zaf,1996,107,Higher,Female,1.0174
zaf,1996,107,Unspecified,Male,0
zaf,1996,107,Unspecified,Female,0
zaf,1996,107,Not applicable,Male,0
zaf,1996,107,Not applicable,Female,0
zaf,1996,107,Total,Male,14.9421
zaf,1996,107,Total,Female,77.0795
zaf,1996,108,No schooling,Male,12.8817
zaf,1996,108,No schooling,Female,53.2377
zaf,1996,108,Some primary,Male,3.5521
zaf,1996,108,Some primary,Female,4.4321
zaf,1996,108,Complete primary,Male,1.0638
zaf,1996,108,Complete primary,Female,0
zaf,1996,108,Some secondary,Male,0
zaf,1996,108,Some secondary,Female,2.3371
zaf,1996,108,Grade 12/Std 10,Male,0
zaf,1996,108,Grade 12/Std 10,Female,0
zaf,1996,108,Higher,Male,0
zaf,1996,108,Higher,Female,0
zaf,1996,108,Unspecified,Male,1.0174
zaf,1996,108,Unspecified,Female,2.84288
zaf,1996,108,Not applicable,Male,0
zaf,1996,108,Not applicable,Female,0
zaf,1996,108,Total,Male,18.515
zaf,1996,108,Total,Female,62.84978
zaf,1996,109,No schooling,Male,6.5568
zaf,1996,109,No schooling,Female,30.3101
zaf,1996,109,Some primary,Male,2.1399
zaf,1996,109,Some primary,Female,4.3533
zaf,1996,109,Complete primary,Male,1.0655
zaf,1996,109,Complete primary,Female,0
zaf,1996,109,Some secondary,Male,1.0174
zaf,1996,109,Some secondary,Female,0
zaf,1996,109,Grade 12/Std 10,Male,0
zaf,1996,109,Grade 12/Std 10,Female,0
zaf,1996,109,Higher,Male,0
zaf,1996,109,Higher,Female,1.3252
zaf,1996,109,Unspecified,Male,0
zaf,1996,109,Unspecified,Female,4.2752
zaf,1996,109,Not applicable,Male,0
zaf,1996,109,Not applicable,Female,0
zaf,1996,109,Total,Male,10.7796
zaf,1996,109,Total,Female,40.2638
zaf,1996,110,No schooling,Male,16.2101
zaf,1996,110,No schooling,Female,60.1882
zaf,1996,110,Some primary,Male,1.1049
zaf,1996,110,Some primary,Female,2.1892
zaf,1996,110,Complete primary,Male,0
zaf,1996,110,Complete primary,Female,1.0958
zaf,1996,110,Some secondary,Male,0
zaf,1996,110,Some secondary,Female,2.0935
zaf,1996,110,Grade 12/Std 10,Male,1.0174
zaf,1996,110,Grade 12/Std 10,Female,1.081
zaf,1996,110,Higher,Male,0
zaf,1996,110,Higher,Female,0
zaf,1996,110,Unspecified,Male,0
zaf,1996,110,Unspecified,Female,4.2649
zaf,1996,110,Not applicable,Male,0
zaf,1996,110,Not applicable,Female,0
zaf,1996,110,Total,Male,18.3324
zaf,1996,110,Total,Female,70.9126
zaf,1996,111,No schooling,Male,1.1049
zaf,1996,111,No schooling,Female,10.6472
zaf,1996,111,Some primary,Male,4.3131
zaf,1996,111,Some primary,Female,3.1708
zaf,1996,111,Complete primary,Male,0
zaf,1996,111,Complete primary,Female,0
zaf,1996,111,Some secondary,Male,0
zaf,1996,111,Some secondary,Female,0
zaf,1996,111,Grade 12/Std 10,Male,0
zaf,1996,111,Grade 12/Std 10,Female,0
zaf,1996,111,Higher,Male,0
zaf,1996,111,Higher,Female,1.05
zaf,1996,111,Unspecified,Male,1.0704
zaf,1996,111,Unspecified,Female,1.05
zaf,1996,111,Not applicable,Male,0
zaf,1996,111,Not applicable,Female,0
zaf,1996,111,Total,Male,6.4884
zaf,1996,111,Total,Female,15.918
zaf,1996,112,No schooling,Male,2.1081
zaf,1996,112,No schooling,Female,13.9996
zaf,1996,112,Some primary,Male,2.1465
zaf,1996,112,Some primary,Female,4.2612
zaf,1996,112,Complete primary,Male,0
zaf,1996,112,Complete primary,Female,0
zaf,1996,112,Some secondary,Male,0
zaf,1996,112,Some secondary,Female,0
zaf,1996,112,Grade 12/Std 10,Male,0
zaf,1996,112,Grade 12/Std 10,Female,0
zaf,1996,112,Higher,Male,0
zaf,1996,112,Higher,Female,0
zaf,1996,112,Unspecified,Male,2.1448
zaf,1996,112,Unspecified,Female,1.0814
zaf,1996,112,Not applicable,Male,0
zaf,1996,112,Not applicable,Female,0
zaf,1996,112,Total,Male,6.3994
zaf,1996,112,Total,Female,19.3422
zaf,1996,113,No schooling,Male,1.0814
zaf,1996,113,No schooling,Female,2.1964
zaf,1996,113,Some primary,Male,0
zaf,1996,113,Some primary,Female,0
zaf,1996,113,Complete primary,Male,0
zaf,1996,113,Complete primary,Female,0
zaf,1996,113,Some secondary,Male,0
zaf,1996,113,Some secondary,Female,0
zaf,1996,113,Grade 12/Std 10,Male,0
zaf,1996,113,Grade 12/Std 10,Female,0
zaf,1996,113,Higher,Male,0
zaf,1996,113,Higher,Female,0
zaf,1996,113,Unspecified,Male,0
zaf,1996,113,Unspecified,Female,0
zaf,1996,113,Not applicable,Male,0
zaf,1996,113,Not applicable,Female,0
zaf,1996,113,Total,Male,1.0814
zaf,1996,113,Total,Female,2.1964
zaf,1996,114,No schooling,Male,4.4035
zaf,1996,114,No schooling,Female,6.6943
zaf,1996,114,Some primary,Male,0
zaf,1996,114,Some primary,Female,1.1237
zaf,1996,114,Complete primary,Male,0
zaf,1996,114,Complete primary,Female,0
zaf,1996,114,Some secondary,Male,0
zaf,1996,114,Some secondary,Female,0
zaf,1996,114,Grade 12/Std 10,Male,0
zaf,1996,114,Grade 12/Std 10,Female,0
zaf,1996,114,Higher,Male,1.3252
zaf,1996,114,Higher,Female,0
zaf,1996,114,Unspecified,Male,1.0681
zaf,1996,114,Unspecified,Female,1.0379
zaf,1996,114,Not applicable,Male,0
zaf,1996,114,Not applicable,Female,0
zaf,1996,114,Total,Male,6.7968
zaf,1996,114,Total,Female,8.8559
zaf,1996,115,No schooling,Male,6.3395
zaf,1996,115,No schooling,Female,6.4808
zaf,1996,115,Some primary,Male,0
zaf,1996,115,Some primary,Female,0
zaf,1996,115,Complete primary,Male,0
zaf,1996,115,Complete primary,Female,0
zaf,1996,115,Some secondary,Male,0
zaf,1996,115,Some secondary,Female,0
zaf,1996,115,Grade 12/Std 10,Male,0
zaf,1996,115,Grade 12/Std 10,Female,0
zaf,1996,115,Higher,Male,0
zaf,1996,115,Higher,Female,0
zaf,1996,115,Unspecified,Male,0
zaf,1996,115,Unspecified,Female,1.0655
zaf,1996,115,Not applicable,Male,0
zaf,1996,115,Not applicable,Female,0
zaf,1996,115,Total,Male,6.3395
zaf,1996,115,Total,Female,7.5463
zaf,1996,116,No schooling,Male,1.081
zaf,1996,116,No schooling,Female,7.7655
zaf,1996,116,Some primary,Male,1.081
zaf,1996,116,Some primary,Female,1.2653
zaf,1996,116,Complete primary,Male,0
zaf,1996,116,Complete primary,Female,0
zaf,1996,116,Some secondary,Male,1.0174
zaf,1996,116,Some secondary,Female,1.0896
zaf,1996,116,Grade 12/Std 10,Male,0
zaf,1996,116,Grade 12/Std 10,Female,0
zaf,1996,116,Higher,Male,0
zaf,1996,116,Higher,Female,0
zaf,1996,116,Unspecified,Male,0
zaf,1996,116,Unspecified,Female,0
zaf,1996,116,Not applicable,Male,0
zaf,1996,116,Not applicable,Female,0
zaf,1996,116,Total,Male,3.1794
zaf,1996,116,Total,Female,10.1204
zaf,1996,117,No schooling,Male,2.0878
zaf,1996,117,No schooling,Female,7.5692
zaf,1996,117,Some primary,Male,0
zaf,1996,117,Some primary,Female,0
zaf,1996,117,Complete primary,Male,0
zaf,1996,117,Complete primary,Female,0
zaf,1996,117,Some secondary,Male,0
zaf,1996,117,Some secondary,Female,0
zaf,1996,117,Grade 12/Std 10,Male,0
zaf,1996,117,Grade 12/Std 10,Female,0
zaf,1996,117,Higher,Male,1.0532
zaf,1996,117,Higher,Female,0
zaf,1996,117,Unspecified,Male,0
zaf,1996,117,Unspecified,Female,0
zaf,1996,117,Not applicable,Male,0
zaf,1996,117,Not applicable,Female,0
zaf,1996,117,Total,Male,3.141
zaf,1996,117,Total,Female,7.5692
zaf,1996,118,No schooling,Male,4.2448
zaf,1996,118,No schooling,Female,1.081
zaf,1996,118,Some primary,Male,0
zaf,1996,118,Some primary,Female,0
zaf,1996,118,Complete primary,Male,0
zaf,1996,118,Complete primary,Female,0
zaf,1996,118,Some secondary,Male,0
zaf,1996,118,Some secondary,Female,1.0174
zaf,1996,118,Grade 12/Std 10,Male,0
zaf,1996,118,Grade 12/Std 10,Female,0
zaf,1996,118,Higher,Male,1.0532
zaf,1996,118,Higher,Female,0
zaf,1996,118,Unspecified,Male,0
zaf,1996,118,Unspecified,Female,0
zaf,1996,118,Not applicable,Male,0
zaf,1996,118,Not applicable,Female,0
zaf,1996,118,Total,Male,5.298
zaf,1996,118,Total,Female,2.0984
zaf,1996,119,No schooling,Male,0
zaf,1996,119,No schooling,Female,5.3092
zaf,1996,119,Some primary,Male,0
zaf,1996,119,Some primary,Female,0
zaf,1996,119,Complete primary,Male,0
zaf,1996,119,Complete primary,Female,0
zaf,1996,119,Some secondary,Male,0
zaf,1996,119,Some secondary,Female,1.05
zaf,1996,119,Grade 12/Std 10,Male,1.0166
zaf,1996,119,Grade 12/Std 10,Female,1.0638
zaf,1996,119,Higher,Male,0
zaf,1996,119,Higher,Female,0
zaf,1996,119,Unspecified,Male,0
zaf,1996,119,Unspecified,Female,0
zaf,1996,119,Not applicable,Male,0
zaf,1996,119,Not applicable,Female,0
zaf,1996,119,Total,Male,1.0166
zaf,1996,119,Total,Female,7.423
zaf,1996,120,No schooling,Male,0
zaf,1996,120,No schooling,Female,0
zaf,1996,120,Some primary,Male,0
zaf,1996,120,Some primary,Female,0
zaf,1996,120,Complete primary,Male,0
zaf,1996,120,Complete primary,Female,0
zaf,1996,120,Some secondary,Male,0
zaf,1996,120,Some secondary,Female,0
zaf,1996,120,Grade 12/Std 10,Male,0
zaf,1996,120,Grade 12/Std 10,Female,0
zaf,1996,120,Higher,Male,0
zaf,1996,120,Higher,Female,0
zaf,1996,120,Unspecified,Male,0
zaf,1996,120,Unspecified,Female,0
zaf,1996,120,Not applicable,Male,0
zaf,1996,120,Not applicable,Female,0
zaf,1996,120,Total,Male,0
zaf,1996,120,Total,Female,0
zaf,2001,0,No schooling,Male,0
zaf,2001,0,No schooling,Female,0
zaf,2001,0,Some primary,Male,0
zaf,2001,0,Some primary,Female,0
zaf,2001,0,Complete primary,Male,0
zaf,2001,0,Complete primary,Female,0
zaf,2001,0,Some secondary,Male,0
zaf,2001,0,Some secondary,Female,0
zaf,2001,0,Grade 12/Std 10,Male,0
zaf,2001,0,Grade 12/Std 10,Female,0
zaf,2001,0,Higher,Male,0
zaf,2001,0,Higher,Female,0
zaf,2001,0,Unspecified,Male,0
zaf,2001,0,Unspecified,Female,0
zaf,2001,0,Not applicable,Male,453923.8851
zaf,2001,0,Not applicable,Female,454482.4234
zaf,2001,0,Total,Male,453923.8851
zaf,2001,0,Total,Female,454482.4234
zaf,2001,1,No schooling,Male,0
zaf,2001,1,No schooling,Female,0
zaf,2001,1,Some primary,Male,0
zaf,2001,1,Some primary,Female,0
zaf,2001,1,Complete primary,Male,0
zaf,2001,1,Complete primary,Female,0
zaf,2001,1,Some secondary,Male,0
zaf,2001,1,Some secondary,Female,0
zaf,2001,1,Grade 12/Std 10,Male,0
zaf,2001,1,Grade 12/Std 10,Female,0
zaf,2001,1,Higher,Male,0
zaf,2001,1,Higher,Female,0
zaf,2001,1,Unspecified,Male,0
zaf,2001,1,Unspecified,Female,0
zaf,2001,1,Not applicable,Male,436257.5907
zaf,2001,1,Not applicable,Female,434380.5152
zaf,2001,1,Total,Male,436257.5907
zaf,2001,1,Total,Female,434380.5152
zaf,2001,2,No schooling,Male,0
zaf,2001,2,No schooling,Female,0
zaf,2001,2,Some primary,Male,0
zaf,2001,2,Some primary,Female,0
zaf,2001,2,Complete primary,Male,0
zaf,2001,2,Complete primary,Female,0
zaf,2001,2,Some secondary,Male,0
zaf,2001,2,Some secondary,Female,0
zaf,2001,2,Grade 12/Std 10,Male,0
zaf,2001,2,Grade 12/Std 10,Female,0
zaf,2001,2,Higher,Male,0
zaf,2001,2,Higher,Female,0
zaf,2001,2,Unspecified,Male,0
zaf,2001,2,Unspecified,Female,0
zaf,2001,2,Not applicable,Male,437985.1945
zaf,2001,2,Not applicable,Female,439423.8212
zaf,2001,2,Total,Male,437985.1945
zaf,2001,2,Total,Female,439423.8212
zaf,2001,3,No schooling,Male,0
zaf,2001,3,No schooling,Female,0
zaf,2001,3,Some primary,Male,0
zaf,2001,3,Some primary,Female,0
zaf,2001,3,Complete primary,Male,0
zaf,2001,3,Complete primary,Female,0
zaf,2001,3,Some secondary,Male,0
zaf,2001,3,Some secondary,Female,0
zaf,2001,3,Grade 12/Std 10,Male,0
zaf,2001,3,Grade 12/Std 10,Female,0
zaf,2001,3,Higher,Male,0
zaf,2001,3,Higher,Female,0
zaf,2001,3,Unspecified,Male,0
zaf,2001,3,Unspecified,Female,0
zaf,2001,3,Not applicable,Male,437170.0038
zaf,2001,3,Not applicable,Female,438240.3605
zaf,2001,3,Total,Male,437170.0038
zaf,2001,3,Total,Female,438240.3605
zaf,2001,4,No schooling,Male,0
zaf,2001,4,No schooling,Female,0
zaf,2001,4,Some primary,Male,0
zaf,2001,4,Some primary,Female,0
zaf,2001,4,Complete primary,Male,0
zaf,2001,4,Complete primary,Female,0
zaf,2001,4,Some secondary,Male,0
zaf,2001,4,Some secondary,Female,0
zaf,2001,4,Grade 12/Std 10,Male,0
zaf,2001,4,Grade 12/Std 10,Female,0
zaf,2001,4,Higher,Male,0
zaf,2001,4,Higher,Female,0
zaf,2001,4,Unspecified,Male,0
zaf,2001,4,Unspecified,Female,0
zaf,2001,4,Not applicable,Male,458394.1214
zaf,2001,4,Not applicable,Female,459557.8467
zaf,2001,4,Total,Male,458394.1214
zaf,2001,4,Total,Female,459557.8467
zaf,2001,5,No schooling,Male,413034.2932
zaf,2001,5,No schooling,Female,408293.2418
zaf,2001,5,Some primary,Male,71931.31783
zaf,2001,5,Some primary,Female,75136.66224
zaf,2001,5,Complete primary,Male,0
zaf,2001,5,Complete primary,Female,0
zaf,2001,5,Some secondary,Male,0
zaf,2001,5,Some secondary,Female,0
zaf,2001,5,Grade 12/Std 10,Male,0
zaf,2001,5,Grade 12/Std 10,Female,0
zaf,2001,5,Higher,Male,0
zaf,2001,5,Higher,Female,0
zaf,2001,5,Unspecified,Male,0
zaf,2001,5,Unspecified,Female,0
zaf,2001,5,Not applicable,Male,0
zaf,2001,5,Not applicable,Female,0
zaf,2001,5,Total,Male,484965.611
zaf,2001,5,Total,Female,483429.904
zaf,2001,6,No schooling,Male,265024.0168
zaf,2001,6,No schooling,Female,256924.8964
zaf,2001,6,Some primary,Male,211086.187
zaf,2001,6,Some primary,Female,217559.7901
zaf,2001,6,Complete primary,Male,0
zaf,2001,6,Complete primary,Female,0
zaf,2001,6,Some secondary,Male,0
zaf,2001,6,Some secondary,Female,0
zaf,2001,6,Grade 12/Std 10,Male,0
zaf,2001,6,Grade 12/Std 10,Female,0
zaf,2001,6,Higher,Male,0
zaf,2001,6,Higher,Female,0
zaf,2001,6,Unspecified,Male,0
zaf,2001,6,Unspecified,Female,0
zaf,2001,6,Not applicable,Male,0
zaf,2001,6,Not applicable,Female,0
zaf,2001,6,Total,Male,476110.2039
zaf,2001,6,Total,Female,474484.6865
zaf,2001,7,No schooling,Male,67002.4031
zaf,2001,7,No schooling,Female,60191.88455
zaf,2001,7,Some primary,Male,421611.7914
zaf,2001,7,Some primary,Female,425385.2307
zaf,2001,7,Complete primary,Male,0
zaf,2001,7,Complete primary,Female,0
zaf,2001,7,Some secondary,Male,0
zaf,2001,7,Some secondary,Female,0
zaf,2001,7,Grade 12/Std 10,Male,0
zaf,2001,7,Grade 12/Std 10,Female,0
zaf,2001,7,Higher,Male,0
zaf,2001,7,Higher,Female,0
zaf,2001,7,Unspecified,Male,0
zaf,2001,7,Unspecified,Female,0
zaf,2001,7,Not applicable,Male,0
zaf,2001,7,Not applicable,Female,0
zaf,2001,7,Total,Male,488614.1945
zaf,2001,7,Total,Female,485577.1152
zaf,2001,8,No schooling,Male,25083.69437
zaf,2001,8,No schooling,Female,21892.18877
zaf,2001,8,Some primary,Male,447296.2993
zaf,2001,8,Some primary,Female,453196.2295
zaf,2001,8,Complete primary,Male,0
zaf,2001,8,Complete primary,Female,0
zaf,2001,8,Some secondary,Male,0
zaf,2001,8,Some secondary,Female,0
zaf,2001,8,Grade 12/Std 10,Male,0
zaf,2001,8,Grade 12/Std 10,Female,0
zaf,2001,8,Higher,Male,0
zaf,2001,8,Higher,Female,0
zaf,2001,8,Unspecified,Male,0
zaf,2001,8,Unspecified,Female,0
zaf,2001,8,Not applicable,Male,0
zaf,2001,8,Not applicable,Female,0
zaf,2001,8,Total,Male,472379.9937
zaf,2001,8,Total,Female,475088.4183
zaf,2001,9,No schooling,Male,18578.50274
zaf,2001,9,No schooling,Female,15710.03232
zaf,2001,9,Some primary,Male,485155.4245
zaf,2001,9,Some primary,Female,493460.4395
zaf,2001,9,Complete primary,Male,0
zaf,2001,9,Complete primary,Female,0
zaf,2001,9,Some secondary,Male,0
zaf,2001,9,Some secondary,Female,0
zaf,2001,9,Grade 12/Std 10,Male,0
zaf,2001,9,Grade 12/Std 10,Female,0
zaf,2001,9,Higher,Male,0
zaf,2001,9,Higher,Female,0
zaf,2001,9,Unspecified,Male,0
zaf,2001,9,Unspecified,Female,0
zaf,2001,9,Not applicable,Male,0
zaf,2001,9,Not applicable,Female,0
zaf,2001,9,Total,Male,503733.9273
zaf,2001,9,Total,Female,509170.4719
zaf,2001,10,No schooling,Male,19395.29942
zaf,2001,10,No schooling,Female,16257.52544
zaf,2001,10,Some primary,Male,510771.781
zaf,2001,10,Some primary,Female,512744.4152
zaf,2001,10,Complete primary,Male,0
zaf,2001,10,Complete primary,Female,0
zaf,2001,10,Some secondary,Male,0
zaf,2001,10,Some secondary,Female,0
zaf,2001,10,Grade 12/Std 10,Male,0
zaf,2001,10,Grade 12/Std 10,Female,0
zaf,2001,10,Higher,Male,0
zaf,2001,10,Higher,Female,0
zaf,2001,10,Unspecified,Male,0
zaf,2001,10,Unspecified,Female,0
zaf,2001,10,Not applicable,Male,0
zaf,2001,10,Not applicable,Female,0
zaf,2001,10,Total,Male,530167.0804
zaf,2001,10,Total,Female,529001.9406
zaf,2001,11,No schooling,Male,15914.24449
zaf,2001,11,No schooling,Female,13042.64904
zaf,2001,11,Some primary,Male,499911.7878
zaf,2001,11,Some primary,Female,493263.1736
zaf,2001,11,Complete primary,Male,9624.024289
zaf,2001,11,Complete primary,Female,12742.89963
zaf,2001,11,Some secondary,Male,0
zaf,2001,11,Some secondary,Female,0
zaf,2001,11,Grade 12/Std 10,Male,0
zaf,2001,11,Grade 12/Std 10,Female,0
zaf,2001,11,Higher,Male,0
zaf,2001,11,Higher,Female,0
zaf,2001,11,Unspecified,Male,0
zaf,2001,11,Unspecified,Female,0
zaf,2001,11,Not applicable,Male,0
zaf,2001,11,Not applicable,Female,0
zaf,2001,11,Total,Male,525450.0566
zaf,2001,11,Total,Female,519048.7222
zaf,2001,12,No schooling,Male,10033.18831
zaf,2001,12,No schooling,Female,7701.483161
zaf,2001,12,Some primary,Male,427750.1527
zaf,2001,12,Some primary,Female,417078.114
zaf,2001,12,Complete primary,Male,41997.47327
zaf,2001,12,Complete primary,Female,63578.84988
zaf,2001,12,Some secondary,Male,9091.169966
zaf,2001,12,Some secondary,Female,12760.3102
zaf,2001,12,Grade 12/Std 10,Male,0
zaf,2001,12,Grade 12/Std 10,Female,0
zaf,2001,12,Higher,Male,0
zaf,2001,12,Higher,Female,0
zaf,2001,12,Unspecified,Male,0
zaf,2001,12,Unspecified,Female,0
zaf,2001,12,Not applicable,Male,0
zaf,2001,12,Not applicable,Female,0
zaf,2001,12,Total,Male,488871.9843
zaf,2001,12,Total,Female,501118.7572
zaf,2001,13,No schooling,Male,9742.890283
zaf,2001,13,No schooling,Female,7973.645741
zaf,2001,13,Some primary,Male,339262.3884
zaf,2001,13,Some primary,Female,292054.077
zaf,2001,13,Complete primary,Male,96100.2962
zaf,2001,13,Complete primary,Female,130776.3709
zaf,2001,13,Some secondary,Male,46086.69705
zaf,2001,13,Some secondary,Female,69416.78607
zaf,2001,13,Grade 12/Std 10,Male,0
zaf,2001,13,Grade 12/Std 10,Female,0
zaf,2001,13,Higher,Male,0
zaf,2001,13,Higher,Female,0
zaf,2001,13,Unspecified,Male,0
zaf,2001,13,Unspecified,Female,0
zaf,2001,13,Not applicable,Male,0
zaf,2001,13,Not applicable,Female,0
zaf,2001,13,Total,Male,491192.2719
zaf,2001,13,Total,Female,500220.8797
zaf,2001,14,No schooling,Male,9314.886605
zaf,2001,14,No schooling,Female,7951.358803
zaf,2001,14,Some primary,Male,234603.4003
zaf,2001,14,Some primary,Female,174851.9396
zaf,2001,14,Complete primary,Male,111712.9538
zaf,2001,14,Complete primary,Female,127535.1357
zaf,2001,14,Some secondary,Male,127643.8209
zaf,2001,14,Some secondary,Female,183232.2107
zaf,2001,14,Grade 12/Std 10,Male,0
zaf,2001,14,Grade 12/Std 10,Female,0
zaf,2001,14,Higher,Male,0
zaf,2001,14,Higher,Female,0
zaf,2001,14,Unspecified,Male,0
zaf,2001,14,Unspecified,Female,0
zaf,2001,14,Not applicable,Male,0
zaf,2001,14,Not applicable,Female,0
zaf,2001,14,Total,Male,483275.0616
zaf,2001,14,Total,Female,493570.6449
zaf,2001,15,No schooling,Male,10856.89285
zaf,2001,15,No schooling,Female,9865.748165
zaf,2001,15,Some primary,Male,167229.498
zaf,2001,15,Some primary,Female,112676.9148
zaf,2001,15,Complete primary,Male,96992.68948
zaf,2001,15,Complete primary,Female,94293.31805
zaf,2001,15,Some secondary,Male,222125.8884
zaf,2001,15,Some secondary,Female,293761.3142
zaf,2001,15,Grade 12/Std 10,Male,0
zaf,2001,15,Grade 12/Std 10,Female,0
