side,time,age,sg_population,stack
swe,2029,115,0,2
swe,2029,116,0,2
swe,2029,117,0,2
swe,2029,118,0,2
swe,2029,119,0,2
swe,2029,120,0,2
swe,2029,121,0,2
swe,2029,122,0,2
swe,2029,123,0,2
swe,2029,124,0,2
swe,2029,125,0,2
swe,2029,126,0,2
swe,2029,127,0,2
swe,2029,128,0,2
swe,2029,129,0,2
swe,2029,130,0,2
swe,2030,0,40323.5,2
swe,2030,1,40995.5,2
swe,2030,2,41569.5,2
swe,2030,3,42056,2
swe,2030,4,42455,2
swe,2030,5,42777,2
swe,2030,6,43025.5,2
swe,2030,7,43207.5,2
swe,2030,8,43330,2
swe,2030,9,43393,2
swe,2030,10,43414,2
swe,2030,11,43410.5,2
swe,2030,12,43337,2
swe,2030,13,43186.5,2
swe,2030,14,42990.5,2
swe,2030,15,42763,2
swe,2030,16,42458.5,2
swe,2030,17,42315,2
swe,2030,18,42444.5,2
swe,2030,19,42717.5,2
swe,2030,20,42941.5,2
swe,2030,21,43200.5,2
swe,2030,22,43158.5,2
swe,2030,23,42647.5,2
swe,2030,24,41842.5,2
swe,2030,25,41170.5,2
swe,2030,26,40638.5,2
swe,2030,27,40019,2
swe,2030,28,39270,2
swe,2030,29,38549,2
swe,2030,30,37866.5,2
swe,2030,31,36998.5,2
swe,2030,32,37299.5,2
swe,2030,33,39371.5,2
swe,2030,34,42504,2
swe,2030,35,45447.5,2
swe,2030,36,48527.5,2
swe,2030,37,50564.5,2
swe,2030,38,50872.5,2
swe,2030,39,50022,2
swe,2030,40,49336,2
swe,2030,41,48632.5,2
swe,2030,42,47701.5,2
swe,2030,43,46592,2
swe,2030,44,45384.15,2
swe,2030,45,44089.5,2
swe,2030,46,42672,2
swe,2030,47,41688.5,2
swe,2030,48,41412,2
swe,2030,49,41615,2
swe,2030,50,41776,2
swe,2030,51,41975.5,2
swe,2030,52,42266,2
swe,2030,53,42619.5,2
swe,2030,54,43015,2
swe,2030,55,43442,2
swe,2030,56,43872.5,2
swe,2030,57,44268,2
swe,2030,58,44593.5,2
swe,2030,59,44831.5,2
swe,2030,60,45020.5,2
swe,2030,61,45163.65,2
swe,2030,62,45055.15,2
swe,2030,63,44604,2
swe,2030,64,43893.5,2
swe,2030,65,43144.5,2
swe,2030,66,42357,2
swe,2030,67,41398,2
swe,2030,68,40236,2
swe,2030,69,38955,2
swe,2030,70,37653,2
swe,2030,71,36291.5,2
swe,2030,72,35129.5,2
swe,2030,73,34300,2
swe,2030,74,33691,2
swe,2030,75,32991,2
swe,2030,76,32172,2
swe,2030,77,31580.5,2
swe,2030,78,31332,2
swe,2030,79,31227,2
swe,2030,80,31024,2
swe,2030,81,30856,2
swe,2030,82,29984.5,2
swe,2030,83,28038.5,2
swe,2030,84,25382,2
swe,2030,85,22792,2
swe,2030,86,20174,2
swe,2030,87,17577,2
swe,2030,88,15137.5,2
swe,2030,89,12845,2
swe,2030,90,10535,2
swe,2030,91,8214.5,2
swe,2030,92,6300,2
swe,2030,93,4963,2
swe,2030,94,4053,2
swe,2030,95,3213,2
swe,2030,96,2492,2
swe,2030,97,1897,2
swe,2030,98,1382.5,2
swe,2030,99,948.5,2
swe,2030,100,0,2
swe,2030,101,0,2
swe,2030,102,0,2
swe,2030,103,0,2
swe,2030,104,0,2
swe,2030,105,0,2
swe,2030,106,0,2
swe,2030,107,0,2
swe,2030,108,0,2
swe,2030,109,0,2
swe,2030,110,0,2
swe,2030,111,0,2
swe,2030,112,0,2
swe,2030,113,0,2
swe,2030,114,0,2
swe,2030,115,0,2
swe,2030,116,0,2
swe,2030,117,0,2
swe,2030,118,0,2
swe,2030,119,0,2
swe,2030,120,0,2
swe,2030,121,0,2
swe,2030,122,0,2
swe,2030,123,0,2
swe,2030,124,0,2
swe,2030,125,0,2
swe,2030,126,0,2
swe,2030,127,0,2
swe,2030,128,0,2
swe,2030,129,0,2
swe,2030,130,0,2
swe,2031,0,40285,2
swe,2031,1,40554.5,2
swe,2031,2,41153,2
swe,2031,3,41685,2
swe,2031,4,42150.5,2
swe,2031,5,42549.5,2
swe,2031,6,42889,2
swe,2031,7,43176,2
swe,2031,8,43386,2
swe,2031,9,43512,2
swe,2031,10,43568,2
swe,2031,11,43596,2
swe,2031,12,43596,2
swe,2031,13,43533,2
swe,2031,14,43389.5,2
swe,2031,15,43197,2
swe,2031,16,42973,2
swe,2031,17,42675.5,2
swe,2031,18,42535.5,2
swe,2031,19,42668.5,2
swe,2031,20,42945,2
swe,2031,21,43172.5,2
swe,2031,22,43435,2
swe,2031,23,43393,2
swe,2031,24,42882,2
swe,2031,25,42070,2
swe,2031,26,41391,2
swe,2031,27,40855.5,2
swe,2031,28,40229,2
swe,2031,29,39469.5,2
swe,2031,30,38738,2
swe,2031,31,38045,2
swe,2031,32,37166.5,2
swe,2031,33,37453.5,2
swe,2031,34,39515,2
swe,2031,35,42640.5,2
swe,2031,36,45569.65,2
swe,2031,37,48639.5,2
swe,2031,38,50666,2
swe,2031,39,50963.5,2
swe,2031,40,50099,2
swe,2031,41,49399,2
swe,2031,42,48688.5,2
swe,2031,43,47743.5,2
swe,2031,44,46620,2
swe,2031,45,45405.15,2
swe,2031,46,44100,2
swe,2031,47,42672,2
swe,2031,48,41678,2
swe,2031,49,41394.5,2
swe,2031,50,41590.5,2
swe,2031,51,41744.5,2
swe,2031,52,41933.5,2
swe,2031,53,42213.5,2
swe,2031,54,42556.5,2
swe,2031,55,42941.5,2
swe,2031,56,43354.5,2
swe,2031,57,43774.5,2
swe,2031,58,44149,2
swe,2031,59,44453.5,2
swe,2031,60,44667,2
swe,2031,61,44828,2
swe,2031,62,44940,2
swe,2031,63,44803.15,2
swe,2031,64,44324,2
swe,2031,65,43585.5,2
swe,2031,66,42805,2
swe,2031,67,41979,2
swe,2031,68,40981.5,2
swe,2031,69,39788,2
swe,2031,70,38472,2
swe,2031,71,37131.5,2
swe,2031,72,35724.5,2
swe,2031,73,34510,2
swe,2031,74,33617.5,2
swe,2031,75,32938.5,2
swe,2031,76,32168.5,2
swe,2031,77,31283,2
swe,2031,78,30597,2
swe,2031,79,30208.5,2
swe,2031,80,29935.5,2
swe,2031,81,29578.5,2
swe,2031,82,29263.5,2
swe,2031,83,28283.5,2
swe,2031,84,26292,2
swe,2031,85,23635.5,2
swe,2031,86,21052.5,2
swe,2031,87,18445,2
swe,2031,88,15914.5,2
swe,2031,89,13601,2
swe,2031,90,11480,2
swe,2031,91,9348.5,2
swe,2031,92,7217,2
swe,2031,93,5467,2
swe,2031,94,4263,2
swe,2031,95,3451,2
swe,2031,96,2583,2
swe,2031,97,1921.5,2
swe,2031,98,1379,2
swe,2031,99,952,2
swe,2031,100,0,2
swe,2031,101,0,2
swe,2031,102,0,2
swe,2031,103,0,2
swe,2031,104,0,2
swe,2031,105,0,2
swe,2031,106,0,2
swe,2031,107,0,2
swe,2031,108,0,2
swe,2031,109,0,2
swe,2031,110,0,2
swe,2031,111,0,2
swe,2031,112,0,2
swe,2031,113,0,2
swe,2031,114,0,2
swe,2031,115,0,2
swe,2031,116,0,2
swe,2031,117,0,2
swe,2031,118,0,2
swe,2031,119,0,2
swe,2031,120,0,2
swe,2031,121,0,2
swe,2031,122,0,2
swe,2031,123,0,2
swe,2031,124,0,2
swe,2031,125,0,2
swe,2031,126,0,2
swe,2031,127,0,2
swe,2031,128,0,2
swe,2031,129,0,2
swe,2031,130,0,2
swe,2032,0,40341,2
swe,2032,1,40743.5,2
swe,2032,2,40764.5,2
swe,2032,3,41293,2
swe,2032,4,41779.5,2
swe,2032,5,42224,2
swe,2032,6,42623,2
swe,2032,7,42980,2
swe,2032,8,43302,2
swe,2032,9,43540,2
swe,2032,10,43673,2
swe,2032,11,43725.5,2
swe,2032,12,43753.5,2
swe,2032,13,43760.5,2
swe,2032,14,43704.5,2
swe,2032,15,43568,2
swe,2032,16,43382.5,2
swe,2032,17,43165.5,2
swe,2032,18,42871.5,2
swe,2032,19,42738.5,2
swe,2032,20,42875,2
swe,2032,21,43155,2
swe,2032,22,43386,2
swe,2032,23,43648.5,2
swe,2032,24,43610,2
swe,2032,25,43092,2
swe,2032,26,42276.5,2
swe,2032,27,41594,2
swe,2032,28,41051.5,2
swe,2032,29,40418,2
swe,2032,30,39651.5,2
swe,2032,31,38909.5,2
swe,2032,32,38206,2
swe,2032,33,37313.5,2
swe,2032,34,37593.5,2
swe,2032,35,39644.5,2
swe,2032,36,42756,2
swe,2032,37,45675,2
swe,2032,38,48730.5,2
swe,2032,39,50746.5,2
swe,2032,40,51030,2
swe,2032,41,50155,2
swe,2032,42,49441,2
swe,2032,43,48716.5,2
swe,2032,44,47761,2
swe,2032,45,46630.5,2
swe,2032,46,45405.15,2
swe,2032,47,44089.5,2
swe,2032,48,42651,2
swe,2032,49,41650,2
swe,2032,50,41356,2
swe,2032,51,41545,2
swe,2032,52,41692,2
swe,2032,53,41870.5,2
swe,2032,54,42140,2
swe,2032,55,42472.5,2
swe,2032,56,42847,2
swe,2032,57,43246,2
swe,2032,58,43652,2
swe,2032,59,44012.5,2
swe,2032,60,44292.5,2
swe,2032,61,44481.5,2
swe,2032,62,44614.5,2
swe,2032,63,44698.5,2
swe,2032,64,44530.5,2
swe,2032,65,44023,2
swe,2032,66,43253,2
swe,2032,67,42441,2
swe,2032,68,41580,2
swe,2032,69,40547.5,2
swe,2032,70,39322.5,2
swe,2032,71,37971.5,2
swe,2032,72,36589,2
swe,2032,73,35140,2
swe,2032,74,33873,2
swe,2032,75,32917.5,2
swe,2032,76,32168.5,2
swe,2032,77,31325,2
swe,2032,78,30380,2
swe,2032,79,29599.5,2
swe,2032,80,29064,2
swe,2032,81,28626.5,2
swe,2032,82,28115.5,2
swe,2032,83,27657,2
swe,2032,84,26568.5,2
swe,2032,85,24528,2
swe,2032,86,21875,2
swe,2032,87,19302.5,2
swe,2032,88,16705.5,2
swe,2032,89,14238,2
swe,2032,90,12057.5,2
swe,2032,91,10108,2
swe,2032,92,8151.5,2
swe,2032,93,6212.5,2
swe,2032,94,4634,2
swe,2032,95,3556,2
swe,2032,96,2845.5,2
swe,2032,97,1939,2
swe,2032,98,1368.5,2
swe,2032,99,948.5,2
swe,2032,100,0,2
swe,2032,101,0,2
swe,2032,102,0,2
swe,2032,103,0,2
swe,2032,104,0,2
swe,2032,105,0,2
swe,2032,106,0,2
swe,2032,107,0,2
swe,2032,108,0,2
swe,2032,109,0,2
swe,2032,110,0,2
swe,2032,111,0,2
swe,2032,112,0,2
swe,2032,113,0,2
swe,2032,114,0,2
swe,2032,115,0,2
swe,2032,116,0,2
swe,2032,117,0,2
swe,2032,118,0,2
swe,2032,119,0,2
swe,2032,120,0,2
swe,2032,121,0,2
swe,2032,122,0,2
swe,2032,123,0,2
swe,2032,124,0,2
swe,2032,125,0,2
swe,2032,126,0,2
swe,2032,127,0,2
swe,2032,128,0,2
swe,2032,129,0,2
swe,2032,130,0,2
swe,2033,0,40491.5,2
swe,2033,1,40701.5,2
swe,2033,2,40960.5,2
swe,2033,3,40957,2
swe,2033,4,41412,2
swe,2033,5,41856.5,2
swe,2033,6,42283.5,2
swe,2033,7,42679,2
swe,2033,8,43053.5,2
swe,2033,9,43410.5,2
swe,2033,10,43676.5,2
swe,2033,11,43816.5,2
swe,2033,12,43862,2
swe,2033,13,43893.5,2
swe,2033,14,43907.5,2
swe,2033,15,43858.5,2
swe,2033,16,43729,2
swe,2033,17,43550.5,2
swe,2033,18,43337,2
swe,2033,19,43046.5,2
swe,2033,20,42920.5,2
swe,2033,21,43060.5,2
swe,2033,22,43344,2
swe,2033,23,43578.5,2
swe,2033,24,43844.5,2
swe,2033,25,43802.5,2
swe,2033,26,43284.5,2
swe,2033,27,42469,2
swe,2033,28,41779.5,2
swe,2033,29,41233.5,2
swe,2033,30,40593,2
swe,2033,31,39819.5,2
swe,2033,32,39067,2
swe,2033,33,38353,2
swe,2033,34,37450,2
swe,2033,35,37712.5,2
swe,2033,36,39753,2
swe,2033,37,42850.5,2
swe,2033,38,45759,2
swe,2033,39,48804,2
swe,2033,40,50802.5,2
swe,2033,41,51075.5,2
swe,2033,42,50186.5,2
swe,2033,43,49462,2
swe,2033,44,48723.5,2
swe,2033,45,47757.5,2
swe,2033,46,46616.5,2
swe,2033,47,45384.15,2
swe,2033,48,44061.5,2
swe,2033,49,42616,2
swe,2033,50,41604.5,2
swe,2033,51,41303.5,2
swe,2033,52,41482,2
swe,2033,53,41618.5,2
swe,2033,54,41790,2
swe,2033,55,42052.5,2
swe,2033,56,42371,2
swe,2033,57,42731.5,2
swe,2033,58,43120,2
swe,2033,59,43512,2
swe,2033,60,43855,2
swe,2033,61,44114,2
swe,2033,62,44275,2
swe,2033,63,44380,2
swe,2033,64,44436,2
swe,2033,65,44240,2
swe,2033,66,43704.5,2
swe,2033,67,42906.5,2
swe,2033,68,42059.5,2
swe,2033,69,41163.5,2
swe,2033,70,40096,2
swe,2033,71,38836,2
swe,2033,72,37453.5,2
swe,2033,73,36032.5,2
swe,2033,74,34541.5,2
swe,2033,75,33222,2
swe,2033,76,32207,2
swe,2033,77,31384.5,2
swe,2033,78,30471,2
swe,2033,79,29463,2
swe,2033,80,28588,2
swe,2033,81,27912.5,2
swe,2033,82,27307,2
swe,2033,83,26642,2
swe,2033,84,26033,2
swe,2033,85,24839.5,2
swe,2033,86,22756.65,2
swe,2033,87,20107.5,2
swe,2033,88,17542,2
swe,2033,89,14959,2
swe,2033,90,12558,2
swe,2033,91,10507,2
swe,2033,92,8729,2
swe,2033,93,6954.5,2
swe,2033,94,5204.5,2
swe,2033,95,3794,2
swe,2033,96,2849,2
swe,2033,97,2240,2
swe,2033,98,1358,2
swe,2033,99,948.5,2
swe,2033,100,0,2
swe,2033,101,0,2
swe,2033,102,0,2
swe,2033,103,0,2
swe,2033,104,0,2
swe,2033,105,0,2
swe,2033,106,0,2
swe,2033,107,0,2
swe,2033,108,0,2
swe,2033,109,0,2
swe,2033,110,0,2
swe,2033,111,0,2
swe,2033,112,0,2
swe,2033,113,0,2
swe,2033,114,0,2
swe,2033,115,0,2
swe,2033,116,0,2
swe,2033,117,0,2
swe,2033,118,0,2
swe,2033,119,0,2
swe,2033,120,0,2
swe,2033,121,0,2
swe,2033,122,0,2
swe,2033,123,0,2
swe,2033,124,0,2
swe,2033,125,0,2
swe,2033,126,0,2
swe,2033,127,0,2
swe,2033,128,0,2
swe,2033,129,0,2
swe,2033,130,0,2
swe,2034,0,40722.5,2
swe,2034,1,40733,2
swe,2034,2,40841.5,2
swe,2034,3,41027,2
swe,2034,4,41139,2
swe,2034,5,41520.5,2
swe,2034,6,41923,2
swe,2034,7,42325.5,2
swe,2034,8,42721,2
swe,2034,9,43113,2
swe,2034,10,43505,2
swe,2034,11,43799,2
swe,2034,12,43946,2
swe,2034,13,43984.5,2
swe,2034,14,44016,2
swe,2034,15,44040.5,2
swe,2034,16,43998.5,2
swe,2034,17,43876,2
swe,2034,18,43704.5,2
swe,2034,19,43494.5,2
swe,2034,20,43211,2
swe,2034,21,43088.5,2
swe,2034,22,43232,2
swe,2034,23,43522.5,2
swe,2034,24,43757,2
swe,2034,25,44023,2
swe,2034,26,43984.5,2
swe,2034,27,43466.5,2
swe,2034,28,42644,2
swe,2034,29,41954.5,2
swe,2034,30,41401.5,2
swe,2034,31,40754,2
swe,2034,32,39970,2
swe,2034,33,39210.5,2
swe,2034,34,38486,2
swe,2034,35,37569,2
swe,2034,36,37824.5,2
swe,2034,37,39851,2
swe,2034,38,42934.5,2
swe,2034,39,45829,2
swe,2034,40,48856.5,2
swe,2034,41,50844.5,2
swe,2034,42,51103.5,2
swe,2034,43,50204,2
swe,2034,44,49465.5,2
swe,2034,45,48716.5,2
swe,2034,46,47740,2
swe,2034,47,46588.5,2
swe,2034,48,45349.5,2
swe,2034,49,44019.5,2
swe,2034,50,42563.5,2
swe,2034,51,41545,2
swe,2034,52,41233.5,2
swe,2034,53,41405,2
swe,2034,54,41534.5,2
swe,2034,55,41695.5,2
swe,2034,56,41947.5,2
swe,2034,57,42259,2
swe,2034,58,42605.5,2
swe,2034,59,42980,2
swe,2034,60,43358,2
swe,2034,61,43683.5,2
swe,2034,62,43918,2
swe,2034,63,44054.5,2
swe,2034,64,44131.5,2
swe,2034,65,44159.5,2
swe,2034,66,43935.5,2
swe,2034,67,43368.5,2
swe,2034,68,42542.5,2
swe,2034,69,41667.5,2
swe,2034,70,40733,2
swe,2034,71,39634,2
swe,2034,72,38339,2
swe,2034,73,36925,2
swe,2034,74,35465.5,2
swe,2034,75,33929,2
swe,2034,76,32560.5,2
swe,2034,77,31482.5,2
swe,2034,78,30590,2
swe,2034,79,29606.5,2
swe,2034,80,28535.5,2
swe,2034,81,27566,2
swe,2034,82,26750.5,2
swe,2034,83,25977,2
swe,2034,84,25161.5,2
swe,2034,85,24405.5,2
swe,2034,86,23107,2
swe,2034,87,20979,2
swe,2034,88,18329.5,2
swe,2034,89,15778,2
swe,2034,90,13209,2
swe,2034,91,10874.5,2
swe,2034,92,8953,2
swe,2034,93,7350,2
swe,2034,94,5754,2
swe,2034,95,4196.5,2
swe,2034,96,2957.5,2
swe,2034,97,2142,2
swe,2034,98,1634.5,2
swe,2034,99,973,2
swe,2034,100,0,2
swe,2034,101,0,2
swe,2034,102,0,2
swe,2034,103,0,2
swe,2034,104,0,2
swe,2034,105,0,2
swe,2034,106,0,2
swe,2034,107,0,2
swe,2034,108,0,2
swe,2034,109,0,2
swe,2034,110,0,2
swe,2034,111,0,2
swe,2034,112,0,2
swe,2034,113,0,2
swe,2034,114,0,2
swe,2034,115,0,2
swe,2034,116,0,2
swe,2034,117,0,2
swe,2034,118,0,2
swe,2034,119,0,2
swe,2034,120,0,2
swe,2034,121,0,2
swe,2034,122,0,2
swe,2034,123,0,2
swe,2034,124,0,2
swe,2034,125,0,2
swe,2034,126,0,2
swe,2034,127,0,2
swe,2034,128,0,2
swe,2034,129,0,2
swe,2034,130,0,2
swe,2035,0,41013,2
swe,2035,1,40848.5,2
swe,2035,2,40810,2
swe,2035,3,40887,2
swe,2035,4,41058.5,2
swe,2035,5,41310.5,2
swe,2035,6,41622,2
swe,2035,7,41979,2
swe,2035,8,42360.5,2
swe,2035,9,42752.5,2
swe,2035,10,43162,2
swe,2035,11,43589,2
swe,2035,12,43911,2
swe,2035,13,44061.5,2
swe,2035,14,44096.5,2
swe,2035,15,44131.5,2
swe,2035,16,44166.5,2
swe,2035,17,44131.5,2
swe,2035,18,44012.5,2
swe,2035,19,43848,2
swe,2035,20,43645,2
swe,2035,21,43365,2
swe,2035,22,43249.5,2
swe,2035,23,43396.5,2
swe,2035,24,43687,2
swe,2035,25,43925,2
swe,2035,26,44194.5,2
swe,2035,27,44156,2
swe,2035,28,43634.5,2
swe,2035,29,42812,2
swe,2035,30,42115.5,2
swe,2035,31,41559,2
swe,2035,32,40904.5,2
swe,2035,33,40113.5,2
swe,2035,34,39343.5,2
swe,2035,35,38608.5,2
swe,2035,36,37684.5,2
swe,2035,37,37926,2
swe,2035,38,39938.5,2
swe,2035,39,43008,2
swe,2035,40,45885,2
swe,2035,41,48902,2
swe,2035,42,50876,2
swe,2035,43,51121,2
swe,2035,44,50207.5,2
swe,2035,45,49462,2
swe,2035,46,48699,2
swe,2035,47,47712,2
swe,2035,48,46553.5,2
swe,2035,49,45304,2
swe,2035,50,43967,2
swe,2035,51,42500.5,2
swe,2035,52,41475,2
swe,2035,53,41160,2
swe,2035,54,41321,2
swe,2035,55,41443.5,2
swe,2035,56,41590.5,2
swe,2035,57,41832,2
swe,2035,58,42133,2
swe,2035,59,42469,2
swe,2035,60,42829.5,2
swe,2035,61,43193.5,2
swe,2035,62,43501.5,2
swe,2035,63,43715,2
swe,2035,64,43823.5,2
swe,2035,65,43876,2
swe,2035,66,43872.5,2
swe,2035,67,43620.5,2
swe,2035,68,43025.5,2
swe,2035,69,42171.5,2
swe,2035,70,41261.5,2
swe,2035,71,40295.5,2
swe,2035,72,39161.5,2
swe,2035,73,37835,2
swe,2035,74,36386,2
swe,2035,75,34891.5,2
swe,2035,76,33313,2
swe,2035,77,31892,2
swe,2035,78,30754.5,2
swe,2035,79,29792,2
swe,2035,80,28738.5,2
swe,2035,81,27604.5,2
swe,2035,82,26540.5,2
swe,2035,83,25581.5,2
swe,2035,84,24643.5,2
swe,2035,85,23674,2
swe,2035,86,22774.15,2
swe,2035,87,21367.5,2
swe,2035,88,19197.5,2
swe,2035,89,16555,2
swe,2035,90,14010.5,2
swe,2035,91,11459,2
swe,2035,92,9191,2
swe,2035,93,7399,2
swe,2035,94,5971,2
swe,2035,95,4553.5,2
swe,2035,96,3188.5,2
swe,2035,97,2121,2
swe,2035,98,1431.5,2
swe,2035,99,1029,2
swe,2035,100,0,2
swe,2035,101,0,2
swe,2035,102,0,2
swe,2035,103,0,2
swe,2035,104,0,2
swe,2035,105,0,2
swe,2035,106,0,2
swe,2035,107,0,2
swe,2035,108,0,2
swe,2035,109,0,2
swe,2035,110,0,2
swe,2035,111,0,2
swe,2035,112,0,2
swe,2035,113,0,2
swe,2035,114,0,2
swe,2035,115,0,2
swe,2035,116,0,2
swe,2035,117,0,2
swe,2035,118,0,2
swe,2035,119,0,2
swe,2035,120,0,2
swe,2035,121,0,2
swe,2035,122,0,2
swe,2035,123,0,2
swe,2035,124,0,2
swe,2035,125,0,2
swe,2035,126,0,2
swe,2035,127,0,2
swe,2035,128,0,2
swe,2035,129,0,2
swe,2035,130,0,2
swe,2036,0,41440,2
swe,2036,1,41100.5,2
swe,2036,2,40957,2
swe,2036,3,40936,2
swe,2036,4,41020,2
swe,2036,5,41198.5,2
swe,2036,6,41447,2
swe,2036,7,41751.5,2
swe,2036,8,42105,2
swe,2036,9,42497,2
swe,2036,10,42899.5,2
swe,2036,11,43316,2
swe,2036,12,43750,2
swe,2036,13,44079,2
swe,2036,14,44236.5,2
swe,2036,15,44275,2
swe,2036,16,44317,2
swe,2036,17,44352,2
swe,2036,18,44320.5,2
swe,2036,19,44208.5,2
swe,2036,20,44044,2
swe,2036,21,43844.5,2
swe,2036,22,43568,2
swe,2036,23,43449,2
swe,2036,24,43596,2
swe,2036,25,43883,2
swe,2036,26,44117.5,2
swe,2036,27,44383.5,2
swe,2036,28,44338,2
swe,2036,29,43809.5,2
swe,2036,30,42976.5,2
swe,2036,31,42269.5,2
swe,2036,32,41702.5,2
swe,2036,33,41037.5,2
swe,2036,34,40239.5,2
swe,2036,35,39459,2
swe,2036,36,38713.5,2
swe,2036,37,37779,2
swe,2036,38,38010,2
swe,2036,39,40012,2
swe,2036,40,43071,2
swe,2036,41,45937.5,2
swe,2036,42,48944,2
swe,2036,43,50907.5,2
swe,2036,44,51142,2
swe,2036,45,50218,2
swe,2036,46,49462,2
swe,2036,47,48692,2
swe,2036,48,47694.5,2
swe,2036,49,46529,2
swe,2036,50,45272.5,2
swe,2036,51,43928.5,2
swe,2036,52,42455,2
swe,2036,53,41422.5,2
swe,2036,54,41097,2
swe,2036,55,41251,2
swe,2036,56,41363,2
swe,2036,57,41499.5,2
swe,2036,58,41727,2
swe,2036,59,42007,2
swe,2036,60,42322,2
swe,2036,61,42658,2
swe,2036,62,42994,2
swe,2036,63,43274,2
swe,2036,64,43456,2
swe,2036,65,43533,2
swe,2036,66,43547,2
swe,2036,67,43505,2
swe,2036,68,43211,2
swe,2036,69,42570.5,2
swe,2036,70,41671,2
swe,2036,71,40712,2
swe,2036,72,39693.5,2
swe,2036,73,38500,2
swe,2036,74,37121,2
swe,2036,75,35612.5,2
swe,2036,76,34055,2
swe,2036,77,32417,2
swe,2036,78,30922.5,2
swe,2036,79,29694,2
swe,2036,80,28630,2
swe,2036,81,27482,2
swe,2036,82,26271,2
swe,2036,83,25112.5,2
swe,2036,84,24038,2
swe,2036,85,22977.5,2
swe,2036,86,21903,2
swe,2036,87,20898.5,2
swe,2036,88,19463.5,2
swe,2036,89,17370.5,2
swe,2036,90,14882,2
swe,2036,91,12491.5,2
swe,2036,92,10101,2
swe,2036,93,8004.5,2
swe,2036,94,6384,2
swe,2036,95,5124,2
swe,2036,96,3444,2
swe,2036,97,2275,2
swe,2036,98,1536.5,2
swe,2036,99,1116.5,2
swe,2036,100,0,2
swe,2036,101,0,2
swe,2036,102,0,2
swe,2036,103,0,2
swe,2036,104,0,2
swe,2036,105,0,2
swe,2036,106,0,2
swe,2036,107,0,2
swe,2036,108,0,2
swe,2036,109,0,2
swe,2036,110,0,2
swe,2036,111,0,2
swe,2036,112,0,2
swe,2036,113,0,2
swe,2036,114,0,2
swe,2036,115,0,2
swe,2036,116,0,2
swe,2036,117,0,2
swe,2036,118,0,2
swe,2036,119,0,2
swe,2036,120,0,2
swe,2036,121,0,2
swe,2036,122,0,2
swe,2036,123,0,2
swe,2036,124,0,2
swe,2036,125,0,2
swe,2036,126,0,2
swe,2036,127,0,2
swe,2036,128,0,2
swe,2036,129,0,2
swe,2036,130,0,2
swe,2037,0,41916,2
swe,2037,1,41450.5,2
swe,2037,2,41167,2
swe,2037,3,41048,2
swe,2037,4,41044.5,2
swe,2037,5,41139,2
swe,2037,6,41317.5,2
swe,2037,7,41566,2
swe,2037,8,41867,2
swe,2037,9,42217,2
swe,2037,10,42612.5,2
swe,2037,11,43029,2
swe,2037,12,43452.5,2
swe,2037,13,43893.5,2
swe,2037,14,44226,2
swe,2037,15,44390.5,2
swe,2037,16,44432.5,2
swe,2037,17,44478,2
swe,2037,18,44520,2
swe,2037,19,44492,2
swe,2037,20,44383.5,2
swe,2037,21,44222.5,2
swe,2037,22,44026.5,2
swe,2037,23,43750,2
swe,2037,24,43631,2
swe,2037,25,43778,2
swe,2037,26,44061.5,2
swe,2037,27,44292.5,2
swe,2037,28,44551.5,2
swe,2037,29,44502.5,2
swe,2037,30,43963.5,2
swe,2037,31,43120,2
swe,2037,32,42409.5,2
swe,2037,33,41828.5,2
swe,2037,34,41156.5,2
swe,2037,35,40344.5,2
swe,2037,36,39557,2
swe,2037,37,38801,2
swe,2037,38,37859.5,2
swe,2037,39,38080,2
swe,2037,40,40068,2
swe,2037,41,43116.5,2
swe,2037,42,45972.5,2
swe,2037,43,48965,2
swe,2037,44,50914.5,2
swe,2037,45,51142,2
swe,2037,46,50207.5,2
swe,2037,47,49441,2
swe,2037,48,48660.5,2
swe,2037,49,47656,2
swe,2037,50,46483.5,2
swe,2037,51,45223.5,2
swe,2037,52,43872.5,2
swe,2037,53,42392,2
swe,2037,54,41352.5,2
swe,2037,55,41020,2
swe,2037,56,41163.5,2
swe,2037,57,41261.5,2
swe,2037,58,41391,2
swe,2037,59,41601,2
swe,2037,60,41863.5,2
swe,2037,61,42154,2
swe,2037,62,42465.5,2
swe,2037,63,42777,2
swe,2037,64,43025.5,2
swe,2037,65,43176,2
swe,2037,66,43221.5,2
swe,2037,67,43197,2
swe,2037,68,43120,2
swe,2037,69,42780.5,2
swe,2037,70,42098,2
swe,2037,71,41153,2
swe,2037,72,40145,2
swe,2037,73,39070.5,2
swe,2037,74,37824.5,2
swe,2037,75,36386,2
swe,2037,76,34821.5,2
swe,2037,77,33204.5,2
swe,2037,78,31503.5,2
swe,2037,79,29939,2
swe,2037,80,28619.5,2
swe,2037,81,27454,2
swe,2037,82,26215,2
swe,2037,83,24923.5,2
swe,2037,84,23674,2
swe,2037,85,22483.65,2
swe,2037,86,21304.5,2
swe,2037,87,20121.5,2
swe,2037,88,19015.5,2
swe,2037,89,17552.5,2
swe,2037,90,15536.5,2
swe,2037,91,13202,2
swe,2037,92,10965.5,2
swe,2037,93,8739.5,2
swe,2037,94,6814.5,2
swe,2037,95,5365.5,2
swe,2037,96,4277,2
swe,2037,97,2471,2
swe,2037,98,1683.5,2
