geo,under_five_mortality_from_ihme_per_1000_born,time
lca,32.9,1982
lca,31.3,1983
lca,29.8,1984
lca,28.4,1985
lca,27.2,1986
lca,26.0,1987
lca,25.0,1988
lca,24.2,1989
lca,23.3,1990
lca,22.5,1991
lca,21.8,1992
lca,21.1,1993
lca,20.4,1994
lca,19.7,1995
lca,19.0,1996
lca,18.4,1997
lca,17.8,1998
lca,17.2,1999
lca,16.7,2000
lca,16.1,2001
lca,15.6,2002
lca,15.1,2003
lca,14.5,2004
lca,14.0,2005
lca,13.5,2006
lca,13.1,2007
lca,12.6,2008
lca,12.2,2009
lca,11.8,2010
lca,11.4,2011
lca,11.0,2012
lca,10.6,2013
lca,10.3,2014
lca,9.9,2015
vct,80.5,1970
vct,76.7,1971
vct,73.1,1972
vct,69.7,1973
vct,66.4,1974
vct,63.3,1975
vct,59.9,1976
vct,56.8,1977
vct,53.8,1978
vct,51.0,1979
vct,48.3,1980
vct,45.8,1981
vct,43.5,1982
vct,41.4,1983
vct,39.2,1984
vct,37.2,1985
vct,35.2,1986
vct,33.2,1987
vct,31.8,1988
vct,30.4,1989
vct,29.2,1990
vct,28.0,1991
vct,26.9,1992
vct,25.8,1993
vct,24.8,1994
vct,23.8,1995
vct,22.8,1996
vct,22.0,1997
vct,21.2,1998
vct,20.4,1999
vct,19.7,2000
vct,19.0,2001
vct,18.3,2002
vct,17.7,2003
vct,17.1,2004
vct,16.5,2005
vct,15.9,2006
vct,15.3,2007
vct,14.8,2008
vct,14.2,2009
vct,13.7,2010
vct,13.3,2011
vct,12.8,2012
vct,12.3,2013
vct,11.9,2014
vct,11.5,2015
stp,128.5,1970
stp,127.7,1971
stp,126.7,1972
stp,125.8,1973
stp,124.8,1974
stp,123.8,1975
stp,122.8,1976
stp,122.1,1977
stp,121.3,1978
stp,120.3,1979
stp,119.4,1980
stp,118.5,1981
stp,117.6,1982
stp,116.5,1983
stp,115.3,1984
stp,115.6,1985
stp,116.1,1986
stp,116.7,1987
stp,117.6,1988
stp,118.8,1989
stp,120.4,1990
stp,122.1,1991
stp,123.3,1992
stp,124.4,1993
stp,125.5,1994
stp,126.6,1995
stp,127.7,1996
stp,128.1,1997
stp,128.5,1998
stp,128.9,1999
stp,129.2,2000
stp,129.6,2001
stp,129.9,2002
stp,130.4,2003
stp,130.8,2004
stp,131.2,2005
stp,131.6,2006
stp,132.0,2007
stp,132.4,2008
stp,132.8,2009
stp,133.2,2010
stp,133.6,2011
stp,134.0,2012
stp,134.4,2013
stp,134.8,2014
stp,135.2,2015
sau,203.0,1970
sau,182.6,1971
sau,164.5,1972
sau,148.5,1973
sau,133.6,1974
sau,119.9,1975
sau,107.7,1976
sau,96.9,1977
sau,87.0,1978
sau,78.2,1979
sau,70.3,1980
sau,63.1,1981
sau,56.5,1982
sau,50.7,1983
sau,46.5,1984
sau,43.3,1985
sau,40.3,1986
sau,37.5,1987
sau,34.9,1988
sau,32.3,1989
sau,29.9,1990
sau,27.7,1991
sau,25.6,1992
sau,23.6,1993
sau,21.9,1994
sau,20.3,1995
sau,18.8,1996
sau,17.5,1997
sau,16.2,1998
sau,14.9,1999
sau,13.8,2000
sau,12.8,2001
sau,11.8,2002
sau,10.9,2003
sau,10.1,2004
sau,9.4,2005
sau,8.7,2006
sau,8.0,2007
sau,7.4,2008
sau,6.9,2009
sau,6.4,2010
sau,5.9,2011
sau,5.4,2012
sau,5.0,2013
sau,4.7,2014
sau,4.3,2015
sen,281.7,1970
sen,273.4,1971
sen,265.2,1972
sen,257.2,1973
sen,249.5,1974
sen,242.0,1975
sen,234.7,1976
sen,227.5,1977
sen,220.0,1978
sen,210.8,1979
sen,204.0,1980
sen,197.0,1981
sen,189.1,1982
sen,182.3,1983
sen,177.0,1984
sen,171.6,1985
sen,165.4,1986
sen,160.9,1987
sen,156.7,1988
sen,153.0,1989
sen,149.3,1990
sen,145.7,1991
sen,141.9,1992
sen,137.9,1993
sen,134.7,1994
sen,131.8,1995
sen,128.6,1996
sen,125.5,1997
sen,122.6,1998
sen,119.7,1999
sen,117.0,2000
sen,114.4,2001
sen,111.9,2002
sen,109.4,2003
sen,106.8,2004
sen,104.2,2005
sen,101.4,2006
sen,98.8,2007
sen,96.3,2008
sen,93.8,2009
sen,91.3,2010
sen,88.9,2011
sen,86.1,2012
sen,84.1,2013
sen,82.0,2014
sen,79.9,2015
scg,95.6,1970
scg,89.8,1971
scg,84.4,1972
scg,79.3,1973
scg,74.5,1974
scg,70.0,1975
scg,65.8,1976
scg,61.8,1977
scg,58.1,1978
scg,54.5,1979
scg,51.3,1980
scg,48.2,1981
scg,45.3,1982
scg,42.5,1983
scg,39.9,1984
scg,37.4,1985
scg,35.1,1986
scg,33.0,1987
scg,30.9,1988
scg,29.0,1989
scg,27.3,1990
scg,25.5,1991
scg,23.9,1992
scg,22.4,1993
scg,21.0,1994
scg,19.7,1995
scg,18.4,1996
scg,17.3,1997
scg,16.2,1998
scg,15.2,1999
scg,14.3,2000
scg,13.4,2001
scg,12.6,2002
scg,11.8,2003
scg,11.1,2004
scg,10.4,2005
scg,9.8,2006
scg,9.2,2007
scg,8.6,2008
scg,8.1,2009
scg,7.6,2010
scg,7.1,2011
scg,6.7,2012
scg,6.3,2013
scg,5.9,2014
scg,5.5,2015
sle,356.4,1970
sle,352.3,1971
sle,348.4,1972
sle,344.6,1973
sle,340.7,1974
sle,336.9,1975
sle,333.0,1976
sle,328.8,1977
sle,324.6,1978
sle,320.8,1979
sle,316.8,1980
sle,313.7,1981
sle,310.7,1982
sle,307.7,1983
sle,304.8,1984
sle,301.9,1985
sle,299.0,1986
sle,296.2,1987
sle,293.4,1988
sle,290.6,1989
sle,287.8,1990
sle,285.1,1991
sle,282.3,1992
sle,279.9,1993
sle,277.4,1994
sle,274.9,1995
sle,272.6,1996
sle,270.4,1997
sle,268.2,1998
sle,266.0,1999
sle,263.8,2000
sle,262.1,2001
sle,259.9,2002
sle,257.8,2003
sle,255.8,2004
sle,253.7,2005
sle,251.5,2006
sle,249.4,2007
sle,247.1,2008
sle,245.1,2009
sle,243.1,2010
sle,241.2,2011
sle,239.1,2012
sle,237.0,2013
sle,235.3,2014
sle,233.3,2015
sgp,26.2,1970
sgp,24.6,1971
sgp,23.2,1972
sgp,21.8,1973
sgp,20.4,1974
sgp,19.2,1975
sgp,18.0,1976
sgp,17.0,1977
sgp,15.9,1978
sgp,15.0,1979
sgp,14.1,1980
sgp,13.3,1981
sgp,12.4,1982
sgp,11.7,1983
sgp,11.0,1984
sgp,10.3,1985
sgp,9.7,1986
sgp,9.1,1987
sgp,8.6,1988
sgp,8.0,1989
sgp,7.6,1990
sgp,7.1,1991
sgp,6.7,1992
sgp,6.3,1993
sgp,5.9,1994
sgp,5.6,1995
sgp,5.2,1996
sgp,4.9,1997
sgp,4.6,1998
sgp,4.3,1999
sgp,4.1,2000
sgp,3.8,2001
sgp,3.6,2002
sgp,3.4,2003
sgp,3.2,2004
sgp,3.0,2005
sgp,2.8,2006
sgp,2.6,2007
sgp,2.5,2008
sgp,2.3,2009
sgp,2.2,2010
sgp,2.1,2011
sgp,1.9,2012
sgp,1.8,2013
sgp,1.7,2014
sgp,1.6,2015
svk,34.2,1970
svk,32.8,1971
svk,31.5,1972
svk,30.2,1973
svk,28.9,1974
svk,27.7,1975
svk,26.6,1976
svk,25.5,1977
svk,24.4,1978
svk,23.4,1979
svk,22.4,1980
svk,21.5,1981
svk,20.6,1982
svk,19.8,1983
svk,19.0,1984
svk,18.2,1985
svk,17.4,1986
svk,16.7,1987
svk,16.0,1988
svk,15.4,1989
svk,14.7,1990
svk,14.1,1991
svk,13.5,1992
svk,13.0,1993
svk,12.5,1994
svk,12.0,1995
svk,11.5,1996
svk,11.0,1997
svk,10.6,1998
svk,10.2,1999
svk,9.8,2000
svk,9.4,2001
svk,9.0,2002
svk,8.7,2003
svk,8.3,2004
svk,8.0,2005
svk,7.7,2006
svk,7.4,2007
svk,7.1,2008
svk,6.9,2009
svk,6.6,2010
svk,6.3,2011
svk,6.1,2012
svk,5.9,2013
svk,5.6,2014
svk,5.4,2015
svn,38.0,1970
svn,35.6,1971
svn,33.4,1972
svn,31.3,1973
svn,29.3,1974
svn,27.5,1975
svn,25.8,1976
svn,24.1,1977
svn,22.6,1978
svn,21.2,1979
svn,19.8,1980
svn,18.6,1981
svn,17.4,1982
svn,16.3,1983
svn,15.3,1984
svn,14.3,1985
svn,13.4,1986
svn,12.6,1987
svn,11.7,1988
svn,11.0,1989
svn,10.3,1990
svn,9.6,1991
svn,9.0,1992
svn,8.4,1993
svn,7.9,1994
svn,7.4,1995
svn,6.9,1996
svn,6.5,1997
svn,6.1,1998
svn,5.7,1999
svn,5.4,2000
svn,5.1,2001
svn,4.8,2002
svn,4.5,2003
svn,4.2,2004
svn,3.9,2005
svn,3.7,2006
svn,3.5,2007
svn,3.3,2008
svn,3.1,2009
svn,2.9,2010
svn,2.7,2011
svn,2.6,2012
svn,2.4,2013
svn,2.3,2014
svn,2.1,2015
som,200.4,1970
som,200.5,1971
som,200.6,1972
som,200.7,1973
som,200.7,1974
som,200.8,1975
som,200.9,1976
som,200.9,1977
som,201.0,1978
som,201.0,1979
som,201.0,1980
som,201.1,1981
som,201.2,1982
som,201.2,1983
som,201.3,1984
som,201.3,1985
som,201.9,1986
som,204.5,1987
som,207.2,1988
som,210.2,1989
som,213.4,1990
som,216.2,1991
som,217.2,1992
som,218.3,1993
som,219.5,1994
som,221.3,1995
som,221.1,1996
som,220.9,1997
som,220.9,1998
som,220.7,1999
som,220.6,2000
som,220.4,2001
som,220.3,2002
som,220.1,2003
som,220.0,2004
som,219.9,2005
som,219.8,2006
som,219.7,2007
som,219.7,2008
som,219.6,2009
som,219.5,2010
som,219.4,2011
som,219.3,2012
som,219.1,2013
som,219.0,2014
som,218.9,2015
zaf,100.7,1970
zaf,98.9,1971
zaf,97.1,1972
zaf,95.1,1973
zaf,93.4,1974
zaf,92.0,1975
zaf,90.0,1976
zaf,88.1,1977
zaf,86.2,1978
zaf,84.4,1979
zaf,82.6,1980
zaf,80.8,1981
zaf,79.1,1982
zaf,77.4,1983
zaf,75.7,1984
zaf,74.0,1985
zaf,72.3,1986
zaf,70.6,1987
zaf,68.9,1988
zaf,67.2,1989
zaf,66.3,1990
zaf,66.1,1991
zaf,66.1,1992
zaf,66.1,1993
zaf,66.2,1994
zaf,66.4,1995
zaf,66.5,1996
zaf,66.7,1997
zaf,66.9,1998
zaf,67.1,1999
zaf,67.3,2000
zaf,67.5,2001
zaf,67.8,2002
zaf,68.1,2003
zaf,68.4,2004
zaf,68.5,2005
zaf,68.7,2006
zaf,69.0,2007
zaf,69.3,2008
zaf,69.5,2009
zaf,69.8,2010
zaf,69.9,2011
zaf,70.2,2012
zaf,70.5,2013
zaf,70.8,2014
zaf,71.1,2015
esp,25.8,1970
esp,24.4,1971
esp,23.0,1972
esp,21.7,1973
esp,20.6,1974
esp,19.5,1975
esp,18.6,1976
esp,17.6,1977
esp,16.7,1978
esp,15.9,1979
esp,15.0,1980
esp,14.2,1981
esp,13.4,1982
esp,12.8,1983
esp,12.2,1984
esp,11.6,1985
esp,11.0,1986
esp,10.4,1987
esp,9.9,1988
esp,9.4,1989
esp,9.0,1990
esp,8.5,1991
esp,8.1,1992
esp,7.7,1993
esp,7.3,1994
esp,6.9,1995
esp,6.6,1996
esp,6.3,1997
esp,6.0,1998
esp,5.7,1999
esp,5.4,2000
esp,5.2,2001
esp,4.9,2002
esp,4.7,2003
esp,4.4,2004
esp,4.2,2005
esp,4.0,2006
esp,3.8,2007
esp,3.6,2008
esp,3.4,2009
esp,3.3,2010
esp,3.1,2011
esp,2.9,2012
esp,2.8,2013
esp,2.7,2014
esp,2.5,2015
lka,73.8,1970
lka,70.4,1971
lka,67.0,1972
lka,63.8,1973
lka,60.9,1974
lka,58.1,1975
lka,55.4,1976
lka,52.8,1977
lka,50.2,1978
lka,47.7,1979
lka,45.3,1980
lka,43.0,1981
lka,40.8,1982
lka,38.7,1983
lka,36.6,1984
lka,34.8,1985
lka,33.0,1986
lka,31.3,1987
lka,29.7,1988
lka,28.2,1989
lka,26.8,1990
lka,25.5,1991
lka,24.1,1992
lka,22.9,1993
lka,21.7,1994
lka,20.6,1995
lka,19.6,1996
lka,18.6,1997
lka,17.6,1998
lka,16.7,1999
lka,15.8,2000
lka,15.0,2001
lka,14.2,2002
lka,13.5,2003
lka,12.8,2004
lka,12.1,2005
lka,11.5,2006
lka,10.9,2007
lka,10.3,2008
lka,9.7,2009
lka,9.2,2010
lka,8.7,2011
lka,8.3,2012
lka,7.9,2013
lka,7.4,2014
lka,7.1,2015
sdn,159.6,1970
sdn,156.7,1971
sdn,153.9,1972
sdn,151.3,1973
sdn,149.0,1974
sdn,146.8,1975
sdn,144.9,1976
sdn,143.1,1977
sdn,141.6,1978
sdn,140.1,1979
sdn,138.5,1980
sdn,137.0,1981
sdn,135.3,1982
sdn,133.6,1983
sdn,131.7,1984
sdn,129.8,1985
sdn,128.0,1986
sdn,126.1,1987
sdn,123.5,1988
sdn,121.7,1989
sdn,119.9,1990
sdn,118.1,1991
sdn,116.4,1992
sdn,114.8,1993
sdn,112.9,1994
sdn,111.0,1995
sdn,109.2,1996
sdn,107.6,1997
sdn,106.0,1998
sdn,104.1,1999
sdn,102.5,2000
sdn,100.9,2001
sdn,99.2,2002
sdn,97.5,2003
sdn,95.9,2004
sdn,94.4,2005
sdn,93.0,2006
sdn,91.5,2007
sdn,89.9,2008
sdn,88.6,2009
sdn,87.2,2010
sdn,85.8,2011
sdn,84.5,2012
sdn,83.2,2013
sdn,81.8,2014
sdn,80.5,2015
sur,47.8,1970
sur,46.5,1971
sur,45.4,1972
sur,44.1,1973
sur,43.0,1974
sur,41.8,1975
sur,40.7,1976
sur,39.6,1977
sur,38.5,1978
sur,37.5,1979
sur,36.4,1980
sur,35.4,1981
sur,34.4,1982
sur,33.5,1983
sur,32.6,1984
sur,32.3,1985
sur,32.0,1986
sur,31.8,1987
sur,31.6,1988
sur,31.3,1989
sur,31.1,1990
sur,30.9,1991
sur,30.6,1992
sur,30.4,1993
sur,30.2,1994
sur,30.0,1995
sur,29.8,1996
sur,29.7,1997
sur,29.4,1998
sur,29.3,1999
sur,29.1,2000
sur,29.0,2001
sur,28.9,2002
sur,28.8,2003
sur,28.6,2004
sur,28.5,2005
sur,28.3,2006
sur,28.1,2007
sur,27.9,2008
sur,27.8,2009
sur,27.6,2010
sur,27.4,2011
sur,27.3,2012
sur,27.1,2013
sur,26.9,2014
sur,26.7,2015
swz,185.0,1970
swz,181.2,1971
swz,177.4,1972
swz,173.7,1973
swz,168.3,1974
swz,163.7,1975
swz,159.5,1976
swz,155.7,1977
swz,152.0,1978
swz,148.4,1979
swz,145.0,1980
swz,141.6,1981
swz,138.3,1982
swz,134.9,1983
swz,131.7,1984
swz,128.6,1985
swz,125.3,1986
swz,122.1,1987
swz,119.1,1988
swz,116.2,1989
swz,113.5,1990
swz,111.0,1991
swz,108.6,1992
swz,106.2,1993
swz,104.0,1994
swz,101.7,1995
swz,99.3,1996
swz,97.1,1997
swz,95.0,1998
swz,92.8,1999
swz,90.7,2000
swz,88.6,2001
swz,86.6,2002
swz,84.7,2003
swz,82.7,2004
swz,80.8,2005
swz,79.0,2006
swz,77.2,2007
swz,75.4,2008
swz,73.7,2009
swz,72.0,2010
swz,70.4,2011
swz,68.8,2012
swz,67.2,2013
swz,65.6,2014
swz,64.1,2015
swe,13.0,1970
swe,12.5,1971
swe,12.1,1972
swe,11.6,1973
swe,11.2,1974
swe,10.8,1975
swe,10.4,1976
swe,10.0,1977
swe,9.7,1978
swe,9.3,1979
swe,9.0,1980
swe,8.6,1981
swe,8.3,1982
swe,8.0,1983
swe,7.7,1984
swe,7.4,1985
swe,7.1,1986
swe,6.9,1987
swe,6.6,1988
swe,6.4,1989
swe,6.1,1990
swe,5.9,1991
swe,5.7,1992
swe,5.5,1993
swe,5.3,1994
swe,5.1,1995
swe,4.9,1996
swe,4.7,1997
swe,4.5,1998
swe,4.4,1999
swe,4.2,2000
swe,4.1,2001
swe,3.9,2002
swe,3.8,2003
swe,3.6,2004
swe,3.5,2005
swe,3.4,2006
swe,3.2,2007
swe,3.1,2008
swe,3.0,2009
swe,2.9,2010
swe,2.8,2011
swe,2.7,2012
swe,2.6,2013
swe,2.5,2014
swe,2.4,2015
che,17.4,1970
che,16.7,1971
che,16.0,1972
che,15.4,1973
che,14.7,1974
che,14.0,1975
che,13.4,1976
che,12.9,1977
che,12.4,1978
che,11.9,1979
che,11.4,1980
che,10.9,1981
che,10.5,1982
che,10.1,1983
che,9.7,1984
che,9.4,1985
che,9.0,1986
che,8.7,1987
che,8.5,1988
che,8.2,1989
che,7.9,1990
che,7.6,1991
che,7.3,1992
che,7.1,1993
che,6.8,1994
che,6.6,1995
che,6.3,1996
che,6.1,1997
che,5.9,1998
che,5.8,1999
che,5.6,2000
che,5.4,2001
che,5.2,2002
che,5.1,2003
che,4.9,2004
che,4.7,2005
che,4.6,2006
che,4.4,2007
che,4.2,2008
che,4.1,2009
che,4.0,2010
che,3.8,2011
che,3.7,2012
che,3.6,2013
che,3.4,2014
che,3.3,2015
syr,117.1,1970
syr,111.5,1971
syr,106.2,1972
syr,101.0,1973
syr,96.3,1974
syr,91.7,1975
syr,87.3,1976
syr,83.2,1977
syr,79.3,1978
syr,75.5,1979
syr,72.1,1980
syr,69.0,1981
syr,66.1,1982
syr,63.1,1983
syr,60.2,1984
syr,57.5,1985
syr,55.0,1986
syr,52.5,1987
syr,50.2,1988
syr,48.0,1989
syr,45.8,1990
syr,43.8,1991
syr,41.9,1992
syr,40.1,1993
syr,38.3,1994
syr,36.6,1995
syr,35.0,1996
syr,33.5,1997
syr,32.0,1998
syr,30.6,1999
syr,29.3,2000
syr,28.0,2001
syr,26.8,2002
syr,25.6,2003
syr,24.5,2004
syr,23.6,2005
syr,22.6,2006
syr,21.6,2007
syr,20.7,2008
syr,19.9,2009
syr,19.0,2010
syr,18.2,2011
syr,17.5,2012
syr,16.8,2013
syr,16.1,2014
syr,15.4,2015
tjk,198.8,1970
tjk,193.3,1971
tjk,188.0,1972
tjk,183.0,1973
tjk,178.0,1974
tjk,173.5,1975
tjk,168.8,1976
tjk,164.1,1977
tjk,160.1,1978
tjk,156.1,1979
tjk,152.2,1980
tjk,148.4,1981
tjk,144.8,1982
tjk,141.3,1983
tjk,137.9,1984
tjk,134.8,1985
tjk,131.7,1986
tjk,128.9,1987
tjk,126.1,1988
tjk,123.2,1989
tjk,120.8,1990
tjk,117.0,1991
tjk,113.3,1992
tjk,108.8,1993
tjk,104.2,1994
tjk,99.6,1995
tjk,95.1,1996
tjk,90.7,1997
tjk,86.5,1998
tjk,82.4,1999
tjk,78.7,2000
tjk,74.6,2001
tjk,70.9,2002
tjk,67.3,2003
tjk,63.8,2004
tjk,60.4,2005
tjk,57.2,2006
tjk,54.2,2007
tjk,51.4,2008
tjk,48.7,2009
tjk,46.2,2010
tjk,43.9,2011
tjk,41.6,2012
tjk,39.4,2013
tjk,37.4,2014
tjk,35.4,2015
tza,205.4,1970
tza,202.1,1971
tza,198.9,1972
tza,195.7,1973
tza,192.5,1974
tza,189.4,1975
tza,186.2,1976
tza,183.1,1977
tza,180.1,1978
tza,177.1,1979
tza,174.4,1980
tza,171.8,1981
tza,169.3,1982
tza,167.2,1983
tza,165.1,1984
tza,163.5,1985
tza,161.1,1986
tza,159.1,1987
tza,156.9,1988
tza,154.8,1989
tza,152.7,1990
tza,150.5,1991
tza,148.4,1992
tza,146.4,1993
tza,144.4,1994
tza,142.4,1995
tza,140.1,1996
tza,137.1,1997
tza,134.7,1998
tza,132.7,1999
tza,130.8,2000
tza,128.9,2001
tza,127.0,2002
tza,125.1,2003
tza,123.2,2004
tza,121.3,2005
tza,119.3,2006
tza,117.4,2007
tza,115.6,2008
tza,113.7,2009
tza,111.9,2010
tza,110.1,2011
tza,108.3,2012
tza,106.6,2013
tza,104.9,2014
tza,103.2,2015
tha,94.9,1970
tha,90.1,1971
tha,85.6,1972
tha,81.5,1973
tha,77.2,1974
tha,73.3,1975
tha,69.5,1976
tha,65.9,1977
tha,62.4,1978
tha,59.0,1979
tha,55.7,1980
tha,52.6,1981
tha,49.5,1982
tha,46.7,1983
tha,43.9,1984
tha,41.4,1985
tha,39.1,1986
tha,36.9,1987
tha,34.9,1988
tha,33.0,1989
tha,31.2,1990
tha,29.6,1991
tha,28.0,1992
tha,26.5,1993
tha,25.0,1994
tha,23.7,1995
tha,22.4,1996
tha,21.2,1997
tha,20.1,1998
tha,19.0,1999
tha,18.0,2000
tha,17.0,2001
tha,16.1,2002
tha,15.3,2003
tha,14.5,2004
tha,13.7,2005
tha,13.0,2006
tha,12.3,2007
tha,11.6,2008
tha,11.0,2009
tha,10.4,2010
tha,9.8,2011
tha,9.3,2012
tha,8.8,2013
tha,8.3,2014
tha,7.8,2015
tls,338.8,1970
tls,329.1,1971
tls,319.6,1972
tls,310.5,1973
tls,301.5,1974
tls,292.9,1975
tls,284.4,1976
tls,276.3,1977
tls,268.2,1978
tls,260.3,1979
tls,252.3,1980
tls,244.9,1981
tls,237.9,1982
tls,230.8,1983
tls,223.8,1984
tls,217.4,1985
tls,211.3,1986
tls,205.4,1987
tls,199.3,1988
tls,193.4,1989
tls,187.7,1990
tls,182.1,1991
tls,176.7,1992
tls,171.4,1993
tls,164.9,1994
tls,158.6,1995
tls,152.6,1996
tls,146.6,1997
tls,140.9,1998
tls,135.5,1999
tls,130.3,2000
tls,125.6,2001
tls,121.0,2002
tls,116.6,2003
tls,112.3,2004
tls,108.1,2005
tls,104.1,2006
tls,100.3,2007
tls,96.7,2008
tls,93.1,2009
tls,89.7,2010
tls,86.4,2011
tls,83.2,2012
tls,80.1,2013
tls,77.2,2014
tls,74.3,2015
tgo,219.3,1970
tgo,214.6,1971
tgo,209.8,1972
tgo,204.6,1973
tgo,200.2,1974
tgo,195.6,1975
tgo,190.9,1976
tgo,186.3,1977
tgo,181.7,1978
tgo,177.4,1979
tgo,173.5,1980
tgo,171.7,1981
tgo,167.7,1982
tgo,164.0,1983
tgo,161.2,1984
tgo,158.5,1985
tgo,155.8,1986
tgo,152.8,1987
tgo,149.7,1988
tgo,146.9,1989
tgo,145.1,1990
tgo,142.9,1991
tgo,140.5,1992
tgo,138.1,1993
tgo,135.8,1994
tgo,133.6,1995
tgo,131.4,1996
tgo,128.6,1997
tgo,126.1,1998
tgo,123.4,1999
tgo,120.9,2000
tgo,118.4,2001
tgo,116.1,2002
tgo,113.9,2003
tgo,111.7,2004
tgo,109.7,2005
tgo,107.5,2006
tgo,105.5,2007
tgo,103.6,2008
tgo,101.7,2009
tgo,99.8,2010
tgo,98.0,2011
tgo,96.0,2012
tgo,94.2,2013
tgo,92.4,2014
tgo,90.7,2015
tto,56.5,1970
tto,54.1,1971
tto,52.2,1972
tto,50.3,1973
tto,48.4,1974
tto,46.5,1975
tto,44.9,1976
tto,43.4,1977
tto,42.0,1978
tto,40.7,1979
tto,39.5,1980
tto,38.2,1981
tto,37.0,1982
tto,36.0,1983
tto,34.9,1984
tto,34.0,1985
tto,33.3,1986
tto,32.6,1987
tto,31.9,1988
tto,31.0,1989
tto,30.2,1990
tto,29.4,1991
tto,28.6,1992
tto,27.9,1993
tto,27.2,1994
tto,26.5,1995
tto,25.8,1996
tto,25.1,1997
tto,24.5,1998
tto,23.9,1999
tto,23.3,2000
tto,22.7,2001
tto,22.0,2002
tto,21.4,2003
tto,20.8,2004
tto,20.2,2005
tto,19.6,2006
tto,19.1,2007
tto,18.6,2008
tto,18.1,2009
tto,17.6,2010
tto,17.0,2011
tto,16.6,2012
tto,16.1,2013
tto,15.7,2014
tto,15.2,2015
tun,164.5,1970
tun,155.8,1971
tun,147.4,1972
tun,139.4,1973
tun,131.8,1974
tun,124.7,1975
tun,117.8,1976
tun,111.4,1977
tun,105.2,1978
tun,99.3,1979
tun,93.7,1980
tun,88.2,1981
tun,83.1,1982
tun,78.5,1983
tun,74.1,1984
tun,70.0,1985
tun,66.2,1986
tun,62.5,1987
tun,59.1,1988
tun,55.8,1989
tun,52.9,1990
tun,50.1,1991
tun,47.4,1992
tun,44.9,1993
tun,42.5,1994
tun,40.1,1995
tun,37.9,1996
tun,35.8,1997
tun,33.9,1998
tun,32.0,1999
tun,30.3,2000
tun,28.6,2001
tun,27.1,2002
tun,25.6,2003
tun,24.3,2004
tun,23.0,2005
tun,21.7,2006
tun,20.6,2007
tun,19.5,2008
tun,18.4,2009
tun,17.5,2010
tun,16.5,2011
tun,15.6,2012
tun,14.8,2013
tun,14.0,2014
tun,13.2,2015
tur,180.7,1970
tur,176.9,1971
tur,172.3,1972
tur,167.9,1973
tur,162.6,1974
tur,157.5,1975
tur,151.6,1976
tur,145.9,1977
tur,140.0,1978
tur,133.8,1979
tur,127.8,1980
tur,121.6,1981
tur,115.8,1982
tur,110.2,1983
tur,104.7,1984
tur,99.4,1985
tur,94.3,1986
tur,89.6,1987
tur,85.2,1988
tur,80.8,1989
tur,76.6,1990
tur,72.5,1991
tur,68.7,1992
tur,65.6,1993
tur,62.4,1994
tur,58.7,1995
tur,55.6,1996
tur,52.3,1997
tur,49.5,1998
tur,46.8,1999
tur,44.4,2000
tur,42.0,2001
tur,39.8,2002
tur,37.7,2003
tur,35.9,2004
tur,34.1,2005
tur,32.4,2006
tur,30.8,2007
tur,29.3,2008
tur,27.8,2009
tur,26.5,2010
tur,25.2,2011
tur,23.9,2012
tur,22.7,2013
tur,21.6,2014
tur,20.5,2015
tkm,175.8,1970
tkm,170.9,1971
tkm,166.1,1972
tkm,161.4,1973
tkm,156.8,1974
tkm,152.4,1975
tkm,148.1,1976
tkm,144.0,1977
tkm,139.6,1978
tkm,135.7,1979
tkm,132.0,1980
tkm,128.4,1981
tkm,124.9,1982
tkm,121.5,1983
tkm,118.2,1984
tkm,115.1,1985
tkm,112.1,1986
tkm,109.1,1987
tkm,106.0,1988
tkm,103.0,1989
tkm,101.8,1990
tkm,99.3,1991
tkm,96.4,1992
tkm,93.7,1993
tkm,91.0,1994
tkm,89.4,1995
tkm,87.5,1996
tkm,85.1,1997
tkm,82.7,1998
tkm,80.1,1999
tkm,77.3,2000
tkm,74.5,2001
tkm,72.2,2002
tkm,69.9,2003
tkm,67.8,2004
tkm,65.7,2005
tkm,63.6,2006
tkm,61.6,2007
tkm,59.7,2008
tkm,57.8,2009
tkm,56.0,2010
tkm,54.3,2011
tkm,52.6,2012
tkm,51.0,2013
tkm,49.5,2014
tkm,48.0,2015
uga,195.8,1970
uga,193.8,1971
uga,191.7,1972
uga,189.7,1973
uga,187.8,1974
uga,186.1,1975
uga,184.8,1976
uga,184.1,1977
uga,183.0,1978
uga,181.4,1979
uga,179.8,1980
uga,178.3,1981
uga,176.7,1982
uga,175.0,1983
uga,173.3,1984
uga,171.5,1985
uga,169.8,1986
uga,167.9,1987
uga,166.0,1988
uga,164.3,1989
uga,162.5,1990
uga,160.7,1991
uga,158.8,1992
uga,156.9,1993
uga,155.1,1994
uga,153.2,1995
uga,151.3,1996
uga,149.5,1997
uga,147.6,1998
uga,145.7,1999
uga,144.3,2000
uga,142.6,2001
uga,141.0,2002
uga,139.3,2003
uga,137.7,2004
uga,135.9,2005
uga,134.1,2006
uga,132.5,2007
uga,130.9,2008
uga,129.4,2009
uga,127.8,2010
uga,126.3,2011
uga,124.8,2012
uga,123.1,2013
uga,121.6,2014
uga,120.1,2015
ukr,25.7,1970
ukr,25.3,1971
ukr,24.8,1972
ukr,24.4,1973
ukr,24.0,1974
ukr,23.5,1975
ukr,23.1,1976
ukr,22.7,1977
ukr,22.4,1978
ukr,22.0,1979
