geo,female_population_with_projections,time
nzl,2574000,2036
nzl,2584000,2037
nzl,2594000,2038
nzl,2604000,2039
nzl,2613000,2040
nzl,2622000,2041
nzl,2631000,2042
nzl,2639000,2043
nzl,2647000,2044
nzl,2654000,2045
nzl,2662000,2046
nzl,2669000,2047
nzl,2675000,2048
nzl,2682000,2049
nzl,2688000,2050
nic,651100,1950
nic,669700,1951
nic,689700,1952
nic,710900,1953
nic,733500,1954
nic,757300,1955
nic,782200,1956
nic,808100,1957
nic,834700,1958
nic,861800,1959
nic,889100,1960
nic,916700,1961
nic,944500,1962
nic,972700,1963
nic,1002000,1964
nic,1032000,1965
nic,1063000,1966
nic,1096000,1967
nic,1130000,1968
nic,1165000,1969
nic,1200000,1970
nic,1237000,1971
nic,1275000,1972
nic,1314000,1973
nic,1355000,1974
nic,1396000,1975
nic,1440000,1976
nic,1484000,1977
nic,1530000,1978
nic,1576000,1979
nic,1622000,1980
nic,1669000,1981
nic,1716000,1982
nic,1763000,1983
nic,1809000,1984
nic,1854000,1985
nic,1897000,1986
nic,1940000,1987
nic,1982000,1988
nic,2026000,1989
nic,2074000,1990
nic,2124000,1991
nic,2178000,1992
nic,2233000,1993
nic,2287000,1994
nic,2339000,1995
nic,2388000,1996
nic,2434000,1997
nic,2479000,1998
nic,2521000,1999
nic,2562000,2000
nic,2600000,2001
nic,2638000,2002
nic,2674000,2003
nic,2710000,2004
nic,2746000,2005
nic,2783000,2006
nic,2821000,2007
nic,2859000,2008
nic,2899000,2009
nic,2941000,2010
nic,2985000,2011
nic,3030000,2012
nic,3076000,2013
nic,3122000,2014
nic,3167000,2015
nic,3212000,2016
nic,3255000,2017
nic,3298000,2018
nic,3340000,2019
nic,3381000,2020
nic,3422000,2021
nic,3462000,2022
nic,3500000,2023
nic,3538000,2024
nic,3576000,2025
nic,3612000,2026
nic,3647000,2027
nic,3681000,2028
nic,3715000,2029
nic,3747000,2030
nic,3779000,2031
nic,3809000,2032
nic,3839000,2033
nic,3867000,2034
nic,3895000,2035
nic,3921000,2036
nic,3947000,2037
nic,3971000,2038
nic,3994000,2039
nic,4015000,2040
nic,4036000,2041
nic,4055000,2042
nic,4073000,2043
nic,4089000,2044
nic,4105000,2045
nic,4119000,2046
nic,4131000,2047
nic,4142000,2048
nic,4152000,2049
nic,4161000,2050
ner,1306000,1950
ner,1338000,1951
ner,1371000,1952
ner,1405000,1953
ner,1439000,1954
ner,1475000,1955
ner,1512000,1956
ner,1550000,1957
ner,1590000,1958
ner,1632000,1959
ner,1676000,1960
ner,1722000,1961
ner,1771000,1962
ner,1821000,1963
ner,1874000,1964
ner,1928000,1965
ner,1983000,1966
ner,2041000,1967
ner,2100000,1968
ner,2161000,1969
ner,2224000,1970
ner,2288000,1971
ner,2354000,1972
ner,2422000,1973
ner,2493000,1974
ner,2566000,1975
ner,2641000,1976
ner,2719000,1977
ner,2800000,1978
ner,2884000,1979
ner,2970000,1980
ner,3059000,1981
ner,3151000,1982
ner,3246000,1983
ner,3344000,1984
ner,3445000,1985
ner,3549000,1986
ner,3657000,1987
ner,3769000,1988
ner,3885000,1989
ner,4006000,1990
ner,4131000,1991
ner,4263000,1992
ner,4399000,1993
ner,4541000,1994
ner,4689000,1995
ner,4842000,1996
ner,5002000,1997
ner,5169000,1998
ner,5342000,1999
ner,5521000,2000
ner,5706000,2001
ner,5898000,2002
ner,6101000,2003
ner,6316000,2004
ner,6548000,2005
ner,6797000,2006
ner,7063000,2007
ner,7343000,2008
ner,7633000,2009
ner,7931000,2010
ner,8236000,2011
ner,8549000,2012
ner,8871000,2013
ner,9202000,2014
ner,9545000,2015
ner,9898000,2016
ner,10260000,2017
ner,10640000,2018
ner,11020000,2019
ner,11420000,2020
ner,11840000,2021
ner,12260000,2022
ner,12700000,2023
ner,13150000,2024
ner,13620000,2025
ner,14110000,2026
ner,14600000,2027
ner,15120000,2028
ner,15640000,2029
ner,16180000,2030
ner,16740000,2031
ner,17310000,2032
ner,17890000,2033
ner,18480000,2034
ner,19090000,2035
ner,19700000,2036
ner,20330000,2037
ner,20960000,2038
ner,21600000,2039
ner,22240000,2040
ner,22890000,2041
ner,23550000,2042
ner,24200000,2043
ner,24870000,2044
ner,25530000,2045
ner,26200000,2046
ner,26880000,2047
ner,27550000,2048
ner,28230000,2049
ner,28900000,2050
nga,18690000,1950
nga,19060000,1951
nga,19440000,1952
nga,19830000,1953
nga,20240000,1954
nga,20650000,1955
nga,21080000,1956
nga,21520000,1957
nga,21970000,1958
nga,22440000,1959
nga,22920000,1960
nga,23420000,1961
nga,23930000,1962
nga,24460000,1963
nga,25000000,1964
nga,25550000,1965
nga,26120000,1966
nga,26700000,1967
nga,27310000,1968
nga,27930000,1969
nga,28580000,1970
nga,29250000,1971
nga,29940000,1972
nga,30670000,1973
nga,31460000,1974
nga,32320000,1975
nga,33260000,1976
nga,34280000,1977
nga,35350000,1978
nga,36430000,1979
nga,37510000,1980
nga,38570000,1981
nga,39620000,1982
nga,40680000,1983
nga,41760000,1984
nga,42880000,1985
nga,44040000,1986
nga,45230000,1987
nga,46460000,1988
nga,47700000,1989
nga,48950000,1990
nga,50210000,1991
nga,51490000,1992
nga,52780000,1993
nga,54090000,1994
nga,55430000,1995
nga,56790000,1996
nga,58180000,1997
nga,59590000,1998
nga,61040000,1999
nga,62520000,2000
nga,64030000,2001
nga,65570000,2002
nga,67140000,2003
nga,68750000,2004
nga,70380000,2005
nga,72050000,2006
nga,73740000,2007
nga,75450000,2008
nga,77180000,2009
nga,78920000,2010
nga,80650000,2011
nga,82390000,2012
nga,84130000,2013
nga,85870000,2014
nga,87600000,2015
nga,89320000,2016
nga,91040000,2017
nga,92740000,2018
nga,94430000,2019
nga,96120000,2020
nga,97790000,2021
nga,99440000,2022
nga,101100000,2023
nga,102700000,2024
nga,104400000,2025
nga,106000000,2026
nga,107600000,2027
nga,109300000,2028
nga,110900000,2029
nga,112500000,2030
nga,114200000,2031
nga,115800000,2032
nga,117400000,2033
nga,119100000,2034
nga,120700000,2035
nga,122300000,2036
nga,123900000,2037
nga,125500000,2038
nga,127100000,2039
nga,128700000,2040
nga,130300000,2041
nga,131800000,2042
nga,133400000,2043
nga,134900000,2044
nga,136400000,2045
nga,137900000,2046
nga,139300000,2047
nga,140800000,2048
nga,142200000,2049
nga,143500000,2050
nor,1647000,1950
nor,1663000,1951
nor,1678000,1952
nor,1692000,1953
nor,1707000,1954
nor,1722000,1955
nor,1737000,1956
nor,1752000,1957
nor,1767000,1958
nor,1782000,1959
nor,1797000,1960
nor,1811000,1961
nor,1825000,1962
nor,1839000,1963
nor,1853000,1964
nor,1868000,1965
nor,1884000,1966
nor,1900000,1967
nor,1917000,1968
nor,1933000,1969
nor,1949000,1970
nor,1964000,1971
nor,1979000,1972
nor,1992000,1973
nor,2005000,1974
nor,2017000,1975
nor,2027000,1976
nor,2037000,1977
nor,2045000,1978
nor,2053000,1979
nor,2061000,1980
nor,2069000,1981
nor,2076000,1982
nor,2084000,1983
nor,2091000,1984
nor,2099000,1985
nor,2107000,1986
nor,2116000,1987
nor,2125000,1988
nor,2134000,1989
nor,2144000,1990
nor,2155000,1991
nor,2167000,1992
nor,2179000,1993
nor,2192000,1994
nor,2204000,1995
nor,2216000,1996
nor,2228000,1997
nor,2239000,1998
nor,2252000,1999
nor,2264000,2000
nor,2277000,2001
nor,2290000,2002
nor,2304000,2003
nor,2319000,2004
nor,2337000,2005
nor,2356000,2006
nor,2377000,2007
nor,2399000,2008
nor,2420000,2009
nor,2440000,2010
nor,2459000,2011
nor,2476000,2012
nor,2493000,2013
nor,2509000,2014
nor,2525000,2015
nor,2541000,2016
nor,2556000,2017
nor,2572000,2018
nor,2588000,2019
nor,2604000,2020
nor,2620000,2021
nor,2637000,2022
nor,2653000,2023
nor,2670000,2024
nor,2686000,2025
nor,2702000,2026
nor,2719000,2027
nor,2734000,2028
nor,2750000,2029
nor,2765000,2030
nor,2780000,2031
nor,2794000,2032
nor,2808000,2033
nor,2822000,2034
nor,2835000,2035
nor,2847000,2036
nor,2860000,2037
nor,2871000,2038
nor,2883000,2039
nor,2894000,2040
nor,2905000,2041
nor,2915000,2042
nor,2925000,2043
nor,2935000,2044
nor,2944000,2045
nor,2954000,2046
nor,2963000,2047
nor,2972000,2048
nor,2981000,2049
nor,2990000,2050
pse,483400,1950
pse,477700,1951
pse,480000,1952
pse,486400,1953
pse,494200,1954
pse,501400,1955
pse,507300,1956
pse,511900,1957
pse,516200,1958
pse,521800,1959
pse,530000,1960
pse,541500,1961
pse,555300,1962
pse,568600,1963
pse,577700,1964
pse,580200,1965
pse,574600,1966
pse,562500,1967
pse,548100,1968
pse,537200,1969
pse,533800,1970
pse,539700,1971
pse,553400,1972
pse,572600,1973
pse,593700,1974
pse,614000,1975
pse,632900,1976
pse,651300,1977
pse,670100,1978
pse,690700,1979
pse,714100,1980
pse,740500,1981
pse,769500,1982
pse,800500,1983
pse,833000,1984
pse,866200,1985
pse,900100,1986
pse,934900,1987
pse,971000,1988
pse,1009000,1989
pse,1050000,1990
pse,1094000,1991
pse,1141000,1992
pse,1189000,1993
pse,1239000,1994
pse,1289000,1995
pse,1339000,1996
pse,1390000,1997
pse,1441000,1998
pse,1494000,1999
pse,1549000,2000
pse,1607000,2001
pse,1665000,2002
pse,1726000,2003
pse,1787000,2004
pse,1849000,2005
pse,1911000,2006
pse,1974000,2007
pse,2037000,2008
pse,2101000,2009
pse,2165000,2010
pse,2231000,2011
pse,2296000,2012
pse,2363000,2013
pse,2430000,2014
pse,2498000,2015
pse,2567000,2016
pse,2637000,2017
pse,2707000,2018
pse,2778000,2019
pse,2849000,2020
pse,2921000,2021
pse,2994000,2022
pse,3067000,2023
pse,3141000,2024
pse,3216000,2025
pse,3291000,2026
pse,3366000,2027
pse,3442000,2028
pse,3517000,2029
pse,3593000,2030
pse,3669000,2031
pse,3745000,2032
pse,3820000,2033
pse,3895000,2034
pse,3971000,2035
pse,4046000,2036
pse,4120000,2037
pse,4195000,2038
pse,4269000,2039
pse,4343000,2040
pse,4416000,2041
pse,4489000,2042
pse,4561000,2043
pse,4633000,2044
pse,4705000,2045
pse,4775000,2046
pse,4846000,2047
pse,4915000,2048
pse,4984000,2049
pse,5053000,2050
omn,224700,1950
omn,229700,1951
omn,235000,1952
omn,240500,1953
omn,246300,1954
omn,252300,1955
omn,258500,1956
omn,264800,1957
omn,271500,1958
omn,278300,1959
omn,285500,1960
omn,293000,1961
omn,300800,1962
omn,309100,1963
omn,317600,1964
omn,326600,1965
omn,336000,1966
omn,345900,1967
omn,356300,1968
omn,367500,1969
omn,379500,1970
omn,392400,1971
omn,406300,1972
omn,421200,1973
omn,437200,1974
omn,454700,1975
omn,473300,1976
omn,493100,1977
omn,514400,1978
omn,537400,1979
omn,562200,1980
omn,588900,1981
omn,617200,1982
omn,646200,1983
omn,674900,1984
omn,702400,1985
omn,728600,1986
omn,753600,1987
omn,777000,1988
omn,798200,1989
omn,817100,1990
omn,833200,1991
omn,847000,1992
omn,860000,1993
omn,874200,1994
omn,891200,1995
omn,911500,1996
omn,934700,1997
omn,959900,1998
omn,985500,1999
omn,1010000,2000
omn,1035000,2001
omn,1058000,2002
omn,1082000,2003
omn,1106000,2004
omn,1131000,2005
omn,1157000,2006
omn,1184000,2007
omn,1212000,2008
omn,1240000,2009
omn,1269000,2010
omn,1298000,2011
omn,1326000,2012
omn,1356000,2013
omn,1385000,2014
omn,1415000,2015
omn,1444000,2016
omn,1474000,2017
omn,1504000,2018
omn,1534000,2019
omn,1564000,2020
omn,1593000,2021
omn,1623000,2022
omn,1652000,2023
omn,1681000,2024
omn,1710000,2025
omn,1738000,2026
omn,1766000,2027
omn,1794000,2028
omn,1821000,2029
omn,1847000,2030
omn,1874000,2031
omn,1900000,2032
omn,1925000,2033
omn,1950000,2034
omn,1975000,2035
omn,2000000,2036
omn,2024000,2037
omn,2047000,2038
omn,2071000,2039
omn,2094000,2040
omn,2117000,2041
omn,2139000,2042
omn,2162000,2043
omn,2183000,2044
omn,2205000,2045
omn,2226000,2046
omn,2246000,2047
omn,2266000,2048
omn,2286000,2049
omn,2305000,2050
pak,18340000,1950
pak,18660000,1951
pak,18990000,1952
pak,19320000,1953
pak,19680000,1954
pak,20050000,1955
pak,20450000,1956
pak,20860000,1957
pak,21300000,1958
pak,21760000,1959
pak,22240000,1960
pak,22740000,1961
pak,23260000,1962
pak,23810000,1963
pak,24390000,1964
pak,25020000,1965
pak,25690000,1966
pak,26400000,1967
pak,27150000,1968
pak,27940000,1969
pak,28770000,1970
pak,29650000,1971
pak,30570000,1972
pak,31520000,1973
pak,32510000,1974
pak,33520000,1975
pak,34540000,1976
pak,35600000,1977
pak,36700000,1978
pak,37890000,1979
pak,39180000,1980
pak,40580000,1981
pak,42070000,1982
pak,43650000,1983
pak,45290000,1984
pak,46970000,1985
pak,48700000,1986
pak,50470000,1987
pak,52250000,1988
pak,53960000,1989
pak,55590000,1990
pak,57100000,1991
pak,58520000,1992
pak,59900000,1993
pak,61320000,1994
pak,62840000,1995
pak,64480000,1996
pak,66220000,1997
pak,68020000,1998
pak,69840000,1999
pak,71630000,2000
pak,73380000,2001
pak,75110000,2002
pak,76840000,2003
pak,78570000,2004
pak,80340000,2005
pak,82140000,2006
pak,83960000,2007
pak,85810000,2008
pak,87710000,2009
pak,89640000,2010
pak,91610000,2011
pak,93630000,2012
pak,95670000,2013
pak,97710000,2014
pak,99760000,2015
pak,101800000,2016
pak,103800000,2017
pak,105800000,2018
pak,107900000,2019
pak,109900000,2020
pak,111900000,2021
pak,113800000,2022
pak,115800000,2023
pak,117700000,2024
pak,119700000,2025
pak,121600000,2026
pak,123500000,2027
pak,125400000,2028
pak,127300000,2029
pak,129200000,2030
pak,131100000,2031
pak,133000000,2032
pak,134800000,2033
pak,136700000,2034
pak,138600000,2035
pak,140400000,2036
pak,142200000,2037
pak,144000000,2038
pak,145800000,2039
pak,147600000,2040
pak,149400000,2041
pak,151100000,2042
pak,152900000,2043
pak,154500000,2044
pak,156200000,2045
pak,157800000,2046
pak,159400000,2047
pak,161000000,2048
pak,162500000,2049
pak,163900000,2050
pan,419400,1950
pan,429800,1951
pan,440800,1952
pan,452400,1953
pan,464700,1954
pan,477600,1955
pan,491300,1956
pan,505500,1957
pan,520400,1958
pan,535700,1959
pan,551600,1960
pan,567800,1961
pan,584600,1962
pan,601700,1963
pan,619500,1964
pan,637900,1965
pan,656900,1966
pan,676500,1967
pan,696500,1968
pan,717000,1969
pan,737800,1970
pan,758900,1971
pan,780200,1972
pan,801800,1973
pan,823700,1974
pan,845800,1975
pan,868300,1976
pan,890900,1977
pan,913700,1978
pan,936500,1979
pan,959200,1980
pan,981800,1981
pan,1004000,1982
pan,1027000,1983
pan,1049000,1984
pan,1072000,1985
pan,1095000,1986
pan,1119000,1987
pan,1143000,1988
pan,1167000,1989
pan,1191000,1990
pan,1217000,1991
pan,1243000,1992
pan,1269000,1993
pan,1296000,1994
pan,1323000,1995
pan,1350000,1996
pan,1377000,1997
pan,1405000,1998
pan,1433000,1999
pan,1461000,2000
pan,1489000,2001
pan,1517000,2002
pan,1545000,2003
pan,1573000,2004
pan,1601000,2005
pan,1629000,2006
pan,1657000,2007
pan,1685000,2008
pan,1713000,2009
pan,1740000,2010
pan,1767000,2011
pan,1794000,2012
pan,1821000,2013
pan,1847000,2014
pan,1873000,2015
pan,1899000,2016
pan,1925000,2017
pan,1951000,2018
pan,1976000,2019
pan,2001000,2020
pan,2026000,2021
pan,2051000,2022
pan,2075000,2023
pan,2099000,2024
pan,2123000,2025
pan,2147000,2026
pan,2170000,2027
pan,2192000,2028
pan,2215000,2029
pan,2236000,2030
pan,2258000,2031
pan,2278000,2032
pan,2299000,2033
pan,2318000,2034
pan,2338000,2035
pan,2356000,2036
pan,2374000,2037
pan,2392000,2038
pan,2408000,2039
pan,2425000,2040
pan,2440000,2041
pan,2455000,2042
pan,2469000,2043
pan,2483000,2044
pan,2496000,2045
pan,2509000,2046
pan,2521000,2047
pan,2532000,2048
pan,2543000,2049
pan,2554000,2050
png,850600,1950
png,863600,1951
png,877100,1952
png,891000,1953
png,905300,1954
png,919900,1955
png,935000,1956
png,950700,1957
png,967200,1958
png,984700,1959
png,1003000,1960
png,1023000,1961
png,1045000,1962
png,1067000,1963
png,1090000,1964
png,1114000,1965
png,1138000,1966
png,1162000,1967
png,1187000,1968
png,1214000,1969
png,1242000,1970
png,1274000,1971
png,1307000,1972
png,1341000,1973
png,1371000,1974
png,1398000,1975
png,1419000,1976
png,1435000,1977
png,1451000,1978
png,1471000,1979
png,1498000,1980
png,1535000,1981
png,1578000,1982
png,1628000,1983
png,1680000,1984
png,1731000,1985
png,1782000,1986
png,1833000,1987
png,1885000,1988
png,1937000,1989
png,1992000,1990
png,2048000,1991
png,2106000,1992
png,2166000,1993
png,2228000,1994
png,2292000,1995
png,2358000,1996
png,2427000,1997
png,2497000,1998
png,2569000,1999
png,2641000,2000
png,2713000,2001
png,2785000,2002
png,2858000,2003
png,2932000,2004
png,3006000,2005
png,3081000,2006
png,3157000,2007
png,3234000,2008
png,3311000,2009
png,3388000,2010
png,3466000,2011
png,3544000,2012
png,3622000,2013
png,3701000,2014
png,3779000,2015
png,3857000,2016
png,3935000,2017
png,4013000,2018
png,4091000,2019
png,4170000,2020
png,4248000,2021
png,4327000,2022
png,4406000,2023
png,4485000,2024
png,4564000,2025
png,4642000,2026
png,4721000,2027
png,4799000,2028
png,4877000,2029
png,4955000,2030
png,5032000,2031
png,5109000,2032
png,5185000,2033
png,5260000,2034
png,5335000,2035
png,5409000,2036
png,5482000,2037
png,5554000,2038
png,5625000,2039
png,5695000,2040
png,5764000,2041
png,5832000,2042
png,5900000,2043
png,5966000,2044
png,6031000,2045
png,6094000,2046
png,6157000,2047
png,6219000,2048
png,6280000,2049
png,6339000,2050
pry,748300,1950
pry,768400,1951
pry,788700,1952
pry,809300,1953
pry,830300,1954
pry,851800,1955
pry,873900,1956
pry,896500,1957
pry,919700,1958
pry,943500,1959
pry,967900,1960
pry,992900,1961
pry,1018000,1962
pry,1045000,1963
pry,1072000,1964
pry,1099000,1965
pry,1128000,1966
pry,1157000,1967
pry,1186000,1968
pry,1216000,1969
pry,1245000,1970
pry,1275000,1971
pry,1304000,1972
pry,1334000,1973
pry,1365000,1974
pry,1397000,1975
pry,1431000,1976
pry,1466000,1977
pry,1504000,1978
pry,1543000,1979
pry,1586000,1980
pry,1631000,1981
pry,1678000,1982
pry,1728000,1983
pry,1780000,1984
pry,1832000,1985
pry,1885000,1986
pry,1939000,1987
pry,1993000,1988
pry,2047000,1989
pry,2102000,1990
pry,2157000,1991
pry,2211000,1992
pry,2266000,1993
pry,2320000,1994
pry,2374000,1995
pry,2428000,1996
pry,2482000,1997
pry,2535000,1998
pry,2589000,1999
pry,2643000,2000
pry,2698000,2001
pry,2752000,2002
pry,2808000,2003
pry,2863000,2004
pry,2919000,2005
pry,2975000,2006
pry,3031000,2007
pry,3087000,2008
pry,3144000,2009
pry,3200000,2010
pry,3256000,2011
pry,3312000,2012
pry,3367000,2013
pry,3422000,2014
pry,3477000,2015
pry,3532000,2016
pry,3586000,2017
pry,3640000,2018
pry,3693000,2019
pry,3746000,2020
pry,3797000,2021
pry,3849000,2022
pry,3899000,2023
pry,3949000,2024
pry,3998000,2025
pry,4047000,2026
pry,4095000,2027
pry,4142000,2028
pry,4188000,2029
pry,4234000,2030
pry,4279000,2031
pry,4322000,2032
pry,4365000,2033
pry,4407000,2034
pry,4449000,2035
pry,4489000,2036
pry,4528000,2037
pry,4567000,2038
pry,4604000,2039
pry,4641000,2040
pry,4677000,2041
pry,4712000,2042
pry,4746000,2043
pry,4779000,2044
pry,4811000,2045
pry,4842000,2046
pry,4872000,2047
pry,4902000,2048
pry,4930000,2049
pry,4957000,2050
per,3790000,1950
per,3884000,1951
per,3982000,1952
per,4086000,1953
per,4193000,1954
per,4304000,1955
per,4419000,1956
per,4538000,1957
per,4662000,1958
per,4792000,1959
per,4927000,1960
per,5070000,1961
per,5218000,1962
per,5371000,1963
per,5528000,1964
per,5689000,1965
per,5852000,1966
per,6019000,1967
per,6190000,1968
per,6365000,1969
per,6545000,1970
per,6731000,1971
per,6921000,1972
per,7117000,1973
per,7318000,1974
per,7523000,1975
per,7733000,1976
per,7948000,1977
per,8166000,1978
per,8385000,1979
per,8606000,1980
per,8825000,1981
per,9045000,1982
per,9265000,1983
per,9487000,1984
per,9711000,1985
per,9937000,1986
per,10170000,1987
per,10390000,1988
per,10620000,1989
per,10850000,1990
per,11070000,1991
per,11280000,1992
per,11500000,1993
per,11710000,1994
per,11930000,1995
per,12140000,1996
per,12350000,1997
per,12550000,1998
per,12760000,1999
per,12960000,2000
per,13150000,2001
per,13340000,2002
per,13520000,2003
per,13700000,2004
per,13880000,2005
per,14050000,2006
per,14220000,2007
per,14380000,2008
per,14550000,2009
per,14710000,2010
per,14880000,2011
per,15060000,2012
per,15230000,2013
per,15400000,2014
per,15570000,2015
per,15750000,2016
per,15920000,2017
per,16090000,2018
per,16260000,2019
per,16430000,2020
per,16600000,2021
per,16770000,2022
per,16940000,2023
per,17100000,2024
per,17270000,2025
per,17420000,2026
per,17580000,2027
per,17730000,2028
per,17880000,2029
per,18020000,2030
per,18160000,2031
per,18300000,2032
per,18430000,2033
per,18560000,2034
per,18690000,2035
per,18810000,2036
per,18920000,2037
per,19040000,2038
per,19140000,2039
per,19250000,2040
per,19350000,2041
per,19440000,2042
per,19530000,2043
per,19620000,2044
per,19700000,2045
per,19770000,2046
per,19840000,2047
per,19910000,2048
per,19970000,2049
per,20030000,2050
phl,10050000,1950
phl,10340000,1951
phl,10650000,1952
phl,10960000,1953
phl,11290000,1954
phl,11630000,1955
phl,11980000,1956
phl,12340000,1957
phl,12710000,1958
phl,13100000,1959
phl,13500000,1960
phl,13910000,1961
phl,14350000,1962
phl,14790000,1963
phl,15240000,1964
phl,15710000,1965
phl,16180000,1966
phl,16660000,1967
phl,17160000,1968
phl,17660000,1969
phl,18160000,1970
phl,18680000,1971
phl,19210000,1972
phl,19750000,1973
phl,20300000,1974
phl,20860000,1975
phl,21430000,1976
phl,22010000,1977
phl,22610000,1978
phl,23220000,1979
phl,23860000,1980
phl,24510000,1981
phl,25180000,1982
phl,25870000,1983
phl,26570000,1984
phl,27280000,1985
phl,28000000,1986
phl,28720000,1987
phl,29460000,1988
phl,30200000,1989
phl,30940000,1990
phl,31690000,1991
phl,32430000,1992
phl,33180000,1993
phl,33930000,1994
phl,34690000,1995
phl,35450000,1996
phl,36220000,1997
phl,36990000,1998
phl,37760000,1999
phl,38530000,2000
phl,39300000,2001
phl,40070000,2002
phl,40840000,2003
phl,41620000,2004
phl,42410000,2005
phl,43220000,2006
phl,44030000,2007
phl,44840000,2008
phl,45660000,2009
phl,46470000,2010
phl,47270000,2011
phl,48080000,2012
phl,48880000,2013
phl,49680000,2014
phl,50470000,2015
phl,51270000,2016
phl,52060000,2017
phl,52850000,2018
phl,53640000,2019
phl,54410000,2020
phl,55180000,2021
phl,55940000,2022
phl,56690000,2023
phl,57440000,2024
phl,58170000,2025
phl,58900000,2026
phl,59620000,2027
phl,60320000,2028
phl,61020000,2029
phl,61700000,2030
phl,62370000,2031
phl,63040000,2032
phl,63690000,2033
phl,64320000,2034
phl,64950000,2035
phl,65560000,2036
phl,66160000,2037
phl,66740000,2038
phl,67310000,2039
phl,67870000,2040
phl,68410000,2041
phl,68940000,2042
phl,69450000,2043
phl,69940000,2044
phl,70420000,2045
phl,70890000,2046
phl,71330000,2047
phl,71760000,2048
phl,72170000,2049
phl,72570000,2050
pol,12990000,1950
pol,13210000,1951
pol,13430000,1952
pol,13670000,1953
pol,13910000,1954
pol,14160000,1955
pol,14400000,1956
pol,14640000,1957
pol,14870000,1958
pol,15090000,1959
pol,15300000,1960
pol,15500000,1961
pol,15690000,1962
pol,15870000,1963
pol,16030000,1964
pol,16180000,1965
pol,16320000,1966
pol,16450000,1967
