geo,children_per_woman_total_fertility,time
arm,8.05,1900
arm,8.04,1901
arm,8.03,1902
arm,8.02,1903
arm,8.01,1904
arm,8.0,1905
arm,7.99,1906
arm,7.98,1907
arm,7.97,1908
arm,7.96,1909
arm,7.95,1910
arm,7.94,1911
arm,7.93,1912
arm,7.92,1913
arm,7.91,1914
arm,7.9,1915
arm,7.89,1916
arm,7.88,1917
arm,7.87,1918
arm,7.86,1919
arm,7.85,1920
arm,7.84,1921
arm,7.83,1922
arm,7.82,1923
arm,7.81,1924
arm,7.8,1925
arm,7.65,1926
arm,7.5,1927
arm,7.34,1928
arm,7.19,1929
arm,7.04,1930
arm,6.89,1931
arm,6.74,1932
arm,6.58,1933
arm,6.43,1934
arm,6.28,1935
arm,6.13,1936
arm,5.98,1937
arm,5.82,1938
arm,5.67,1939
arm,5.52,1940
arm,4.56,1941
arm,3.34,1942
arm,1.82,1943
arm,1.74,1944
arm,2.39,1945
arm,3.58,1946
arm,4.1,1947
arm,3.63,1948
arm,4.05,1949
arm,4.53,1950
arm,4.51,1951
arm,4.49,1952
arm,4.48,1953
arm,4.48,1954
arm,4.49,1955
arm,4.51,1956
arm,4.53,1957
arm,4.55,1958
arm,4.56,1959
arm,4.55,1960
arm,4.51,1961
arm,4.44,1962
arm,4.32,1963
arm,4.16,1964
arm,3.98,1965
arm,3.79,1966
arm,3.61,1967
arm,3.45,1968
arm,3.31,1969
arm,3.21,1970
arm,3.12,1971
arm,3.03,1972
arm,2.94,1973
arm,2.85,1974
arm,2.75,1975
arm,2.65,1976
arm,2.56,1977
arm,2.48,1978
arm,2.42,1979
arm,2.39,1980
arm,2.37,1981
arm,2.38,1982
arm,2.41,1983
arm,2.44,1984
arm,2.48,1985
arm,2.52,1986
arm,2.55,1987
arm,2.57,1988
arm,2.57,1989
arm,2.54,1990
arm,2.48,1991
arm,2.4,1992
arm,2.3,1993
arm,2.18,1994
arm,1.8,1995
arm,1.8,1996
arm,1.7,1997
arm,1.5,1998
arm,1.4,1999
arm,1.3,2000
arm,1.2,2001
arm,1.2,2002
arm,1.4,2003
arm,1.4,2004
arm,1.4,2005
arm,1.3,2006
arm,1.4,2007
arm,1.4,2008
arm,1.6,2009
arm,1.55,2010
arm,1.5,2011
arm,1.47,2012
arm,1.44,2013
arm,1.42,2014
arm,1.41,2015
abw,5.64,1800
abw,5.64,1801
abw,5.64,1802
abw,5.64,1803
abw,5.64,1804
abw,5.64,1805
abw,5.64,1806
abw,5.64,1807
abw,5.64,1808
abw,5.64,1809
abw,5.64,1810
abw,5.64,1811
abw,5.64,1812
abw,5.64,1813
abw,5.64,1814
abw,5.64,1815
abw,5.64,1816
abw,5.64,1817
abw,5.64,1818
abw,5.64,1819
abw,5.64,1820
abw,5.64,1821
abw,5.64,1822
abw,5.64,1823
abw,5.64,1824
abw,5.64,1825
abw,5.64,1826
abw,5.64,1827
abw,5.64,1828
abw,5.64,1829
abw,5.64,1830
abw,5.64,1831
abw,5.64,1832
abw,5.64,1833
abw,5.64,1834
abw,5.64,1835
abw,5.64,1836
abw,5.64,1837
abw,5.64,1838
abw,5.64,1839
abw,5.64,1840
abw,5.64,1841
abw,5.64,1842
abw,5.64,1843
abw,5.64,1844
abw,5.64,1845
abw,5.64,1846
abw,5.64,1847
abw,5.64,1848
abw,5.64,1849
abw,5.64,1850
abw,5.64,1851
abw,5.64,1852
abw,5.64,1853
abw,5.64,1854
abw,5.64,1855
abw,5.64,1856
abw,5.64,1857
abw,5.64,1858
abw,5.64,1859
abw,5.64,1860
abw,5.64,1861
abw,5.64,1862
abw,5.64,1863
abw,5.64,1864
abw,5.64,1865
abw,5.64,1866
abw,5.64,1867
abw,5.64,1868
abw,5.64,1869
abw,5.64,1870
abw,5.64,1871
abw,5.64,1872
abw,5.64,1873
abw,5.64,1874
abw,5.64,1875
abw,5.64,1876
abw,5.64,1877
abw,5.64,1878
abw,5.64,1879
abw,5.64,1880
abw,5.64,1881
abw,5.64,1882
abw,5.64,1883
abw,5.64,1884
abw,5.64,1885
abw,5.64,1886
abw,5.64,1887
abw,5.64,1888
abw,5.64,1889
abw,5.64,1890
abw,5.64,1891
abw,5.64,1892
abw,5.64,1893
abw,5.64,1894
abw,5.64,1895
abw,5.64,1896
abw,5.64,1897
abw,5.64,1898
abw,5.64,1899
abw,5.64,1900
abw,5.64,1901
abw,5.64,1902
abw,5.64,1903
abw,5.64,1904
abw,5.64,1905
abw,5.64,1906
abw,5.64,1907
abw,5.64,1908
abw,5.64,1909
abw,5.64,1910
abw,5.64,1911
abw,5.64,1912
abw,5.64,1913
abw,5.64,1914
abw,5.64,1915
abw,5.64,1916
abw,5.64,1917
abw,5.64,1918
abw,5.64,1919
abw,5.64,1920
abw,5.64,1921
abw,5.64,1922
abw,5.64,1923
abw,5.64,1924
abw,5.64,1925
abw,5.64,1926
abw,5.64,1927
abw,5.64,1928
abw,5.64,1929
abw,5.64,1930
abw,5.65,1931
abw,5.66,1932
abw,5.66,1933
abw,5.67,1934
abw,5.68,1935
abw,5.69,1936
abw,5.7,1937
abw,5.7,1938
abw,5.71,1939
abw,5.72,1940
abw,5.73,1941
abw,5.74,1942
abw,5.74,1943
abw,5.75,1944
abw,5.76,1945
abw,5.77,1946
abw,5.78,1947
abw,5.78,1948
abw,5.79,1949
abw,5.8,1950
abw,5.77,1951
abw,5.7,1952
abw,5.62,1953
abw,5.53,1954
abw,5.44,1955
abw,5.33,1956
abw,5.22,1957
abw,5.1,1958
abw,4.97,1959
abw,4.82,1960
abw,4.66,1961
abw,4.47,1962
abw,4.27,1963
abw,4.06,1964
abw,3.84,1965
abw,3.63,1966
abw,3.42,1967
abw,3.23,1968
abw,3.05,1969
abw,2.91,1970
abw,2.79,1971
abw,2.69,1972
abw,2.61,1973
abw,2.55,1974
abw,2.51,1975
abw,2.47,1976
abw,2.45,1977
abw,2.43,1978
abw,2.41,1979
abw,2.39,1980
abw,2.38,1981
abw,2.36,1982
abw,2.35,1983
abw,2.34,1984
abw,2.33,1985
abw,2.32,1986
abw,2.31,1987
abw,2.29,1988
abw,2.27,1989
abw,2.25,1990
abw,2.22,1991
abw,2.19,1992
abw,2.15,1993
abw,2.11,1994
abw,2.06,1995
abw,2.02,1996
abw,1.98,1997
abw,1.94,1998
abw,1.91,1999
abw,1.87,2000
abw,1.85,2001
abw,1.83,2002
abw,1.81,2003
abw,1.79,2004
abw,1.77,2005
abw,1.75,2006
abw,1.74,2007
abw,1.73,2008
abw,1.71,2009
abw,1.7,2010
abw,1.69,2011
abw,1.68,2012
abw,1.67,2013
abw,1.67,2014
abw,1.66,2015
aus,6.5,1800
aus,6.48,1801
aus,6.46,1802
aus,6.44,1803
aus,6.42,1804
aus,6.4,1805
aus,6.38,1806
aus,6.36,1807
aus,6.34,1808
aus,6.32,1809
aus,6.3,1810
aus,6.28,1811
aus,6.26,1812
aus,6.24,1813
aus,6.22,1814
aus,6.2,1815
aus,6.18,1816
aus,6.16,1817
aus,6.14,1818
aus,6.12,1819
aus,6.1,1820
aus,6.08,1821
aus,6.06,1822
aus,6.04,1823
aus,6.02,1824
aus,6.0,1825
aus,5.96,1826
aus,5.92,1827
aus,5.87,1828
aus,5.83,1829
aus,5.79,1830
aus,5.75,1831
aus,5.7,1832
aus,5.66,1833
aus,5.62,1834
aus,5.58,1835
aus,5.54,1836
aus,5.49,1837
aus,5.45,1838
aus,5.41,1839
aus,5.37,1840
aus,5.32,1841
aus,5.28,1842
aus,5.24,1843
aus,5.2,1844
aus,5.16,1845
aus,5.11,1846
aus,5.07,1847
aus,5.03,1848
aus,4.99,1849
aus,4.94,1850
aus,5.01,1851
aus,4.7,1852
aus,5.03,1853
aus,4.86,1854
aus,5.32,1855
aus,5.19,1856
aus,5.63,1857
aus,5.71,1858
aus,5.75,1859
aus,5.71,1860
aus,5.67,1861
aus,5.8,1862
aus,5.59,1863
aus,5.75,1864
aus,5.64,1865
aus,5.33,1866
aus,5.41,1867
aus,5.43,1868
aus,5.19,1869
aus,5.19,1870
aus,5.09,1871
aus,4.97,1872
aus,5.01,1873
aus,4.93,1874
aus,4.81,1875
aus,4.81,1876
aus,4.69,1877
aus,4.74,1878
aus,4.8,1879
aus,4.73,1880
aus,4.73,1881
aus,4.62,1882
aus,4.66,1883
aus,4.77,1884
aus,4.78,1885
aus,4.74,1886
aus,4.77,1887
aus,4.76,1888
aus,4.65,1889
aus,4.69,1890
aus,4.62,1891
aus,4.52,1892
aus,4.4,1893
aus,4.13,1894
aus,4.07,1895
aus,3.81,1896
aus,3.78,1897
aus,3.64,1898
aus,3.66,1899
aus,3.66,1900
aus,3.64,1901
aus,3.58,1902
aus,3.39,1903
aus,3.54,1904
aus,3.51,1905
aus,3.35,1906
aus,3.35,1907
aus,3.35,1908
aus,3.35,1909
aus,3.35,1910
aus,3.51,1911
aus,3.51,1912
aus,3.51,1913
aus,3.51,1914
aus,3.51,1915
aus,3.07,1916
aus,3.07,1917
aus,3.07,1918
aus,3.07,1919
aus,3.07,1920
aus,3.12,1921
aus,3.11,1922
aus,3.02,1923
aus,2.97,1924
aus,2.95,1925
aus,2.85,1926
aus,2.8,1927
aus,2.77,1928
aus,2.64,1929
aus,2.58,1930
aus,2.36,1931
aus,2.19,1932
aus,2.17,1933
aus,2.11,1934
aus,2.12,1935
aus,2.18,1936
aus,2.21,1937
aus,2.21,1938
aus,2.22,1939
aus,2.26,1940
aus,2.36,1941
aus,2.38,1942
aus,2.57,1943
aus,2.63,1944
aus,2.74,1945
aus,2.99,1946
aus,3.08,1947
aus,2.99,1948
aus,2.99,1949
aus,3.07,1950
aus,3.06,1951
aus,3.18,1952
aus,3.19,1953
aus,3.19,1954
aus,3.28,1955
aus,3.33,1956
aus,3.42,1957
aus,3.42,1958
aus,3.44,1959
aus,3.45,1960
aus,3.55,1961
aus,3.43,1962
aus,3.34,1963
aus,3.15,1964
aus,2.97,1965
aus,2.89,1966
aus,2.85,1967
aus,2.89,1968
aus,2.89,1969
aus,2.86,1970
aus,2.95,1971
aus,2.74,1972
aus,2.49,1973
aus,2.32,1974
aus,2.15,1975
aus,2.06,1976
aus,2.01,1977
aus,1.95,1978
aus,1.91,1979
aus,1.89,1980
aus,1.94,1981
aus,1.93,1982
aus,1.92,1983
aus,1.84,1984
aus,1.92,1985
aus,1.87,1986
aus,1.85,1987
aus,1.83,1988
aus,1.84,1989
aus,1.9,1990
aus,1.85,1991
aus,1.89,1992
aus,1.86,1993
aus,1.84,1994
aus,1.82,1995
aus,1.8,1996
aus,1.78,1997
aus,1.76,1998
aus,1.76,1999
aus,1.76,2000
aus,1.73,2001
aus,1.76,2002
aus,1.75,2003
aus,1.76,2004
aus,1.79,2005
aus,1.82,2006
aus,1.92,2007
aus,1.96,2008
aus,1.9,2009
aus,1.89,2010
aus,1.88,2011
aus,1.89,2012
aus,1.88,2013
aus,1.88,2014
aus,1.88,2015
aut,5.1,1800
aut,5.1,1801
aut,5.1,1802
aut,5.1,1803
aut,5.1,1804
aut,5.1,1805
aut,5.1,1806
aut,5.1,1807
aut,5.1,1808
aut,5.1,1809
aut,5.1,1810
aut,5.1,1811
aut,5.1,1812
aut,5.1,1813
aut,5.1,1814
aut,5.1,1815
aut,5.1,1816
aut,5.1,1817
aut,5.1,1818
aut,5.1,1819
aut,5.1,1820
aut,5.1,1821
aut,5.1,1822
aut,5.1,1823
aut,5.1,1824
aut,5.1,1825
aut,5.1,1826
aut,5.1,1827
aut,5.1,1828
aut,5.1,1829
aut,5.1,1830
aut,5.1,1831
aut,5.1,1832
aut,5.1,1833
aut,5.1,1834
aut,5.1,1835
aut,5.1,1836
aut,5.1,1837
aut,5.1,1838
aut,5.1,1839
aut,5.1,1840
aut,5.1,1841
aut,5.1,1842
aut,5.1,1843
aut,5.1,1844
aut,5.1,1845
aut,5.1,1846
aut,5.1,1847
aut,5.1,1848
aut,5.1,1849
aut,5.1,1850
aut,5.1,1851
aut,5.1,1852
aut,5.1,1853
aut,5.1,1854
aut,5.1,1855
aut,5.1,1856
aut,5.1,1857
aut,5.1,1858
aut,5.1,1859
aut,5.1,1860
aut,5.06,1861
aut,5.02,1862
aut,4.98,1863
aut,4.94,1864
aut,4.89,1865
aut,4.85,1866
aut,4.81,1867
aut,4.77,1868
aut,4.73,1869
aut,4.69,1870
aut,4.65,1871
aut,4.75,1872
aut,4.83,1873
aut,4.8,1874
aut,4.81,1875
aut,4.92,1876
aut,4.72,1877
aut,4.61,1878
aut,4.61,1879
aut,4.62,1880
aut,4.55,1881
aut,4.56,1882
aut,4.51,1883
aut,4.58,1884
aut,4.49,1885
aut,4.51,1886
aut,4.49,1887
aut,4.43,1888
aut,4.44,1889
aut,4.24,1890
aut,4.48,1891
aut,4.31,1892
aut,4.36,1893
aut,4.34,1894
aut,4.4,1895
aut,4.4,1896
aut,4.33,1897
aut,4.35,1898
aut,4.35,1899
aut,4.33,1900
aut,4.34,1901
aut,4.35,1902
aut,4.13,1903
aut,4.17,1904
aut,3.99,1905
aut,4.01,1906
aut,3.89,1907
aut,3.83,1908
aut,3.8,1909
aut,3.69,1910
aut,3.5,1911
aut,3.5,1912
aut,3.33,1913
aut,3.2,1914
aut,3.07,1915
aut,2.94,1916
aut,2.81,1917
aut,2.68,1918
aut,2.55,1919
aut,3.14,1920
aut,3.21,1921
aut,3.19,1922
aut,3.1,1923
aut,2.99,1924
aut,2.85,1925
aut,2.66,1926
aut,2.47,1927
aut,2.43,1928
aut,2.32,1929
aut,2.32,1930
aut,2.19,1931
aut,2.1,1932
aut,1.97,1933
aut,1.87,1934
aut,1.81,1935
aut,1.8,1936
aut,1.54,1937
aut,1.92,1938
aut,2.86,1939
aut,2.7,1940
aut,2.53,1941
aut,2.37,1942
aut,2.21,1943
aut,2.04,1944
aut,1.88,1945
aut,1.88,1946
aut,1.87,1947
aut,1.87,1948
aut,1.87,1949
aut,1.87,1950
aut,2.02,1951
aut,2.06,1952
aut,2.09,1953
aut,2.16,1954
aut,2.29,1955
aut,2.49,1956
aut,2.57,1957
aut,2.6,1958
aut,2.69,1959
aut,2.7,1960
aut,2.79,1961
aut,2.8,1962
aut,2.82,1963
aut,2.8,1964
aut,2.7,1965
aut,2.66,1966
aut,2.62,1967
aut,2.59,1968
aut,2.49,1969
aut,2.29,1970
aut,2.2,1971
aut,2.09,1972
aut,1.94,1973
aut,1.91,1974
aut,1.83,1975
aut,1.69,1976
aut,1.63,1977
aut,1.6,1978
aut,1.6,1979
aut,1.65,1980
aut,1.67,1981
aut,1.66,1982
aut,1.56,1983
aut,1.52,1984
aut,1.47,1985
aut,1.45,1986
aut,1.43,1987
aut,1.45,1988
aut,1.45,1989
aut,1.46,1990
aut,1.51,1991
aut,1.51,1992
aut,1.5,1993
aut,1.47,1994
aut,1.42,1995
aut,1.45,1996
aut,1.39,1997
aut,1.37,1998
aut,1.34,1999
aut,1.37,2000
aut,1.33,2001
aut,1.39,2002
aut,1.38,2003
aut,1.42,2004
aut,1.41,2005
aut,1.41,2006
aut,1.38,2007
aut,1.41,2008
aut,1.39,2009
aut,1.44,2010
aut,1.44,2011
aut,1.46,2012
aut,1.47,2013
aut,1.48,2014
aut,1.5,2015
aze,8.1,1800
aze,8.1,1801
aze,8.1,1802
aze,8.1,1803
aze,8.1,1804
aze,8.1,1805
aze,8.1,1806
aze,8.1,1807
aze,8.1,1808
aze,8.1,1809
aze,8.1,1810
aze,8.1,1811
aze,8.1,1812
aze,8.1,1813
aze,8.1,1814
aze,8.1,1815
aze,8.1,1816
aze,8.1,1817
aze,8.1,1818
aze,8.1,1819
aze,8.1,1820
aze,8.1,1821
aze,8.1,1822
aze,8.1,1823
aze,8.1,1824
aze,8.1,1825
aze,8.1,1826
aze,8.1,1827
aze,8.1,1828
aze,8.1,1829
aze,8.1,1830
aze,8.1,1831
aze,8.1,1832
aze,8.1,1833
aze,8.1,1834
aze,8.1,1835
aze,8.1,1836
aze,8.1,1837
aze,8.1,1838
aze,8.1,1839
aze,8.1,1840
aze,8.1,1841
aze,8.1,1842
aze,8.1,1843
aze,8.1,1844
aze,8.1,1845
aze,8.1,1846
aze,8.1,1847
aze,8.1,1848
aze,8.1,1849
aze,8.1,1850
aze,8.1,1851
aze,8.1,1852
aze,8.1,1853
aze,8.1,1854
aze,8.1,1855
aze,8.1,1856
aze,8.1,1857
aze,8.1,1858
aze,8.1,1859
aze,8.1,1860
aze,8.1,1861
aze,8.1,1862
aze,8.1,1863
aze,8.1,1864
aze,8.1,1865
aze,8.1,1866
aze,8.1,1867
aze,8.1,1868
aze,8.1,1869
aze,8.1,1870
aze,8.1,1871
aze,8.1,1872
aze,8.1,1873
aze,8.1,1874
aze,8.1,1875
aze,8.1,1876
aze,8.1,1877
aze,8.1,1878
aze,8.1,1879
aze,8.1,1880
aze,8.1,1881
aze,8.1,1882
aze,8.1,1883
aze,8.1,1884
aze,8.1,1885
aze,8.1,1886
aze,8.1,1887
aze,8.1,1888
aze,8.1,1889
aze,8.1,1890
aze,8.1,1891
aze,8.1,1892
aze,8.1,1893
aze,8.1,1894
aze,8.1,1895
aze,8.07,1896
aze,8.04,1897
aze,8.01,1898
aze,7.98,1899
aze,7.95,1900
aze,7.92,1901
aze,7.89,1902
aze,7.86,1903
aze,7.83,1904
aze,7.8,1905
aze,7.77,1906
aze,7.74,1907
aze,7.71,1908
aze,7.68,1909
aze,7.65,1910
aze,7.62,1911
aze,7.59,1912
aze,7.56,1913
aze,7.53,1914
aze,7.5,1915
aze,7.47,1916
aze,7.44,1917
aze,7.41,1918
aze,7.38,1919
aze,7.35,1920
aze,7.32,1921
aze,7.29,1922
aze,7.26,1923
aze,7.23,1924
aze,7.2,1925
aze,7.14,1926
aze,7.08,1927
aze,7.01,1928
aze,6.95,1929
aze,6.89,1930
aze,6.83,1931
aze,6.76,1932
aze,6.7,1933
aze,6.64,1934
aze,6.58,1935
aze,6.52,1936
aze,6.45,1937
aze,6.39,1938
aze,6.33,1939
aze,6.27,1940
aze,6.2,1941
aze,6.14,1942
aze,6.08,1943
aze,6.02,1944
aze,5.96,1945
aze,5.89,1946
aze,5.83,1947
aze,5.77,1948
aze,5.71,1949
aze,5.64,1950
aze,5.59,1951
aze,5.51,1952
aze,5.44,1953
aze,5.41,1954
aze,5.39,1955
aze,5.4,1956
aze,5.43,1957
aze,5.48,1958
aze,5.53,1959
aze,5.57,1960
aze,5.6,1961
aze,5.59,1962
aze,5.55,1963
aze,5.47,1964
aze,5.35,1965
aze,5.21,1966
aze,5.06,1967
aze,4.9,1968
aze,4.75,1969
aze,4.61,1970
aze,4.48,1971
aze,4.35,1972
aze,4.22,1973
aze,4.08,1974
aze,3.95,1975
aze,3.81,1976
aze,3.68,1977
aze,3.54,1978
aze,3.41,1979
aze,3.29,1980
aze,3.18,1981
aze,3.09,1982
aze,3.03,1983
aze,2.98,1984
aze,2.95,1985
aze,2.95,1986
aze,2.95,1987
aze,2.96,1988
aze,2.97,1989
aze,2.97,1990
aze,2.94,1991
aze,2.88,1992
aze,2.8,1993
aze,2.69,1994
aze,2.56,1995
aze,2.43,1996
aze,2.3,1997
aze,2.19,1998
aze,2.11,1999
aze,2.05,2000
aze,2.01,2001
aze,2.0,2002
aze,1.99,2003
aze,1.99,2004
aze,1.99,2005
aze,1.99,2006
aze,1.99,2007
aze,1.99,2008
aze,1.98,2009
aze,1.97,2010
aze,1.96,2011
aze,1.94,2012
aze,1.92,2013
aze,1.91,2014
aze,1.89,2015
bhs,5.9,1800
bhs,5.9,1801
bhs,5.9,1802
bhs,5.9,1803
bhs,5.9,1804
bhs,5.9,1805
bhs,5.9,1806
bhs,5.9,1807
bhs,5.9,1808
bhs,5.9,1809
bhs,5.9,1810
bhs,5.9,1811
bhs,5.9,1812
bhs,5.9,1813
bhs,5.9,1814
bhs,5.9,1815
bhs,5.9,1816
bhs,5.9,1817
bhs,5.9,1818
bhs,5.9,1819
bhs,5.9,1820
bhs,5.9,1821
bhs,5.9,1822
bhs,5.9,1823
bhs,5.9,1824
bhs,5.9,1825
bhs,5.9,1826
bhs,5.9,1827
bhs,5.9,1828
bhs,5.9,1829
bhs,5.9,1830
bhs,5.9,1831
bhs,5.9,1832
bhs,5.9,1833
bhs,5.9,1834
bhs,5.9,1835
bhs,5.9,1836
bhs,5.9,1837
bhs,5.9,1838
bhs,5.9,1839
bhs,5.9,1840
bhs,5.9,1841
bhs,5.9,1842
bhs,5.9,1843
bhs,5.9,1844
bhs,5.9,1845
bhs,5.9,1846
bhs,5.9,1847
bhs,5.9,1848
bhs,5.9,1849
bhs,5.9,1850
bhs,5.9,1851
bhs,5.9,1852
bhs,5.9,1853
bhs,5.9,1854
bhs,5.9,1855
bhs,5.9,1856
bhs,5.9,1857
bhs,5.9,1858
bhs,5.9,1859
bhs,5.9,1860
bhs,5.9,1861
bhs,5.9,1862
bhs,5.9,1863
bhs,5.9,1864
bhs,5.9,1865
bhs,5.9,1866
bhs,5.9,1867
bhs,5.9,1868
bhs,5.9,1869
bhs,5.9,1870
bhs,5.9,1871
bhs,5.9,1872
bhs,5.9,1873
bhs,5.9,1874
bhs,5.9,1875
bhs,5.9,1876
bhs,5.9,1877
bhs,5.9,1878
bhs,5.9,1879
bhs,5.9,1880
bhs,5.9,1881
bhs,5.9,1882
bhs,5.9,1883
bhs,5.9,1884
bhs,5.9,1885
bhs,5.9,1886
bhs,5.9,1887
bhs,5.9,1888
bhs,5.9,1889
bhs,5.9,1890
bhs,5.9,1891
bhs,5.9,1892
bhs,5.9,1893
bhs,5.9,1894
bhs,5.9,1895
bhs,5.9,1896
bhs,5.9,1897
bhs,5.9,1898
bhs,5.9,1899
bhs,5.9,1900
bhs,5.9,1901
bhs,5.9,1902
bhs,5.9,1903
bhs,5.9,1904
bhs,5.9,1905
bhs,5.9,1906
bhs,5.9,1907
bhs,5.9,1908
bhs,5.9,1909
bhs,5.9,1910
bhs,5.9,1911
bhs,5.9,1912
bhs,5.9,1913
bhs,5.9,1914
bhs,5.9,1915
bhs,5.9,1916
bhs,5.9,1917
bhs,5.9,1918
bhs,5.9,1919
bhs,5.9,1920
bhs,5.9,1921
bhs,5.9,1922
bhs,5.9,1923
bhs,5.9,1924
bhs,5.9,1925
bhs,5.82,1926
bhs,5.75,1927
bhs,5.67,1928
bhs,5.59,1929
bhs,5.52,1930
bhs,5.44,1931
bhs,5.36,1932
bhs,5.28,1933
bhs,5.21,1934
bhs,5.13,1935
bhs,5.05,1936
bhs,4.98,1937
bhs,4.9,1938
bhs,4.82,1939
bhs,4.75,1940
bhs,4.67,1941
bhs,4.59,1942
bhs,4.52,1943
bhs,4.44,1944
bhs,4.36,1945
bhs,4.29,1946
bhs,4.21,1947
bhs,4.13,1948
bhs,4.05,1949
bhs,3.98,1950
bhs,3.99,1951
bhs,4.02,1952
bhs,4.06,1953
bhs,4.12,1954
bhs,4.18,1955
bhs,4.25,1956
bhs,4.32,1957
bhs,4.4,1958
bhs,4.46,1959
bhs,4.5,1960
bhs,4.5,1961
bhs,4.45,1962
bhs,4.36,1963
bhs,4.22,1964
bhs,4.06,1965
bhs,3.89,1966
bhs,3.75,1967
bhs,3.64,1968
bhs,3.57,1969
bhs,3.53,1970
bhs,3.5,1971
bhs,3.47,1972
bhs,3.41,1973
bhs,3.33,1974
bhs,3.23,1975
bhs,3.14,1976
bhs,3.06,1977
bhs,3.01,1978
bhs,2.99,1979
bhs,2.99,1980
bhs,2.99,1981
bhs,2.99,1982
bhs,2.97,1983
bhs,2.92,1984
bhs,2.86,1985
bhs,2.79,1986
bhs,2.73,1987
bhs,2.68,1988
bhs,2.65,1989
bhs,2.64,1990
bhs,2.63,1991
bhs,2.62,1992
bhs,2.6,1993
bhs,2.57,1994
bhs,2.51,1995
bhs,2.44,1996
bhs,2.36,1997
bhs,2.26,1998
bhs,2.17,1999
bhs,2.07,2000
bhs,1.99,2001
bhs,1.92,2002
bhs,1.88,2003
bhs,1.86,2004
bhs,1.85,2005
bhs,1.86,2006
bhs,1.88,2007
bhs,1.89,2008
bhs,1.9,2009
bhs,1.9,2010
bhs,1.9,2011
bhs,1.89,2012
bhs,1.89,2013
bhs,1.88,2014
bhs,1.88,2015
bhr,7.03,1800
bhr,7.03,1801
bhr,7.03,1802
bhr,7.03,1803
bhr,7.03,1804
bhr,7.03,1805
bhr,7.03,1806
bhr,7.03,1807
bhr,7.03,1808
bhr,7.03,1809
bhr,7.03,1810
bhr,7.02,1811
bhr,7.02,1812
bhr,7.02,1813
bhr,7.02,1814
bhr,7.02,1815
bhr,7.02,1816
bhr,7.02,1817
bhr,7.02,1818
bhr,7.02,1819
bhr,7.02,1820
bhr,7.02,1821
bhr,7.02,1822
bhr,7.02,1823
bhr,7.02,1824
bhr,7.02,1825
bhr,7.02,1826
bhr,7.02,1827
bhr,7.02,1828
bhr,7.02,1829
bhr,7.02,1830
bhr,7.02,1831
bhr,7.01,1832
bhr,7.01,1833
bhr,7.01,1834
bhr,7.01,1835
bhr,7.01,1836
bhr,7.01,1837
bhr,7.01,1838
bhr,7.01,1839
bhr,7.01,1840
bhr,7.01,1841
bhr,7.01,1842
bhr,7.01,1843
bhr,7.01,1844
bhr,7.01,1845
bhr,7.01,1846
bhr,7.01,1847
bhr,7.01,1848
bhr,7.01,1849
bhr,7.01,1850
bhr,7.01,1851
bhr,7.01,1852
bhr,7.0,1853
bhr,7.0,1854
bhr,7.0,1855
bhr,7.0,1856
bhr,7.0,1857
bhr,7.0,1858
bhr,7.0,1859
bhr,7.0,1860
bhr,7.0,1861
bhr,7.0,1862
bhr,7.0,1863
bhr,7.0,1864
bhr,7.0,1865
bhr,7.0,1866
bhr,7.0,1867
bhr,7.0,1868
bhr,7.0,1869
bhr,7.0,1870
bhr,7.0,1871
bhr,7.0,1872
bhr,6.99,1873
bhr,6.99,1874
bhr,6.99,1875
bhr,6.99,1876
bhr,6.99,1877
bhr,6.99,1878
bhr,6.99,1879
bhr,6.99,1880
bhr,6.99,1881
bhr,6.99,1882
bhr,6.99,1883
bhr,6.99,1884
bhr,6.99,1885
bhr,6.99,1886
bhr,6.99,1887
bhr,6.99,1888
bhr,6.99,1889
bhr,6.99,1890
bhr,6.99,1891
bhr,6.99,1892
bhr,6.99,1893
bhr,6.98,1894
bhr,6.98,1895
bhr,6.98,1896
bhr,6.98,1897
bhr,6.98,1898
bhr,6.98,1899
bhr,6.98,1900
bhr,6.98,1901
bhr,6.98,1902
bhr,6.98,1903
bhr,6.98,1904
bhr,6.98,1905
bhr,6.98,1906
bhr,6.98,1907
bhr,6.98,1908
bhr,6.98,1909
bhr,6.98,1910
bhr,6.98,1911
bhr,6.98,1912
bhr,6.98,1913
bhr,6.98,1914
bhr,6.97,1915
bhr,6.97,1916
bhr,6.97,1917
bhr,6.97,1918
bhr,6.97,1919
bhr,6.97,1920
bhr,6.97,1921
bhr,6.97,1922
bhr,6.97,1923
bhr,6.97,1924
bhr,6.97,1925
bhr,6.97,1926
bhr,6.97,1927
bhr,6.98,1928
bhr,6.98,1929
bhr,6.98,1930
bhr,6.98,1931
bhr,6.99,1932
bhr,6.99,1933
bhr,6.99,1934
bhr,6.99,1935
bhr,7.0,1936
bhr,7.0,1937
bhr,7.0,1938
bhr,7.0,1939
bhr,7.01,1940
bhr,7.01,1941
bhr,7.01,1942
bhr,7.01,1943
bhr,7.02,1944
bhr,7.02,1945
bhr,7.02,1946
bhr,7.02,1947
bhr,7.03,1948
bhr,7.03,1949
bhr,7.03,1950
bhr,7.01,1951
bhr,6.97,1952
bhr,6.95,1953
bhr,6.94,1954
bhr,6.94,1955
bhr,6.95,1956
bhr,6.97,1957
bhr,7.01,1958
bhr,7.05,1959
bhr,7.09,1960
bhr,7.13,1961
bhr,7.17,1962
bhr,7.19,1963
