newborn_deaths,geo,time
6902,ukr,1992
6782,ukr,1993
6697,ukr,1994
6550,ukr,1995
6249,ukr,1996
5813,ukr,1997
5339,ukr,1998
4884,ukr,1999
4483,ukr,2000
4125,ukr,2001
3876,ukr,2002
3701,ukr,2003
3607,ukr,2004
3668,ukr,2005
3811,ukr,2006
4013,ukr,2007
4143,ukr,2008
4219,ukr,2009
4086,ukr,2010
3833,ukr,2011
3414,ukr,2012
3010,ukr,2013
2602,ukr,2014
2378,ukr,2015
397,are,1978
425,are,1979
433,are,1980
440,are,1981
433,are,1982
421,are,1983
409,are,1984
402,are,1985
396,are,1986
393,are,1987
392,are,1988
386,are,1989
379,are,1990
363,are,1991
344,are,1992
325,are,1993
304,are,1994
290,are,1995
283,are,1996
281,are,1997
281,are,1998
282,are,1999
282,are,2000
273,are,2001
266,are,2002
260,are,2003
271,are,2004
299,are,2005
317,are,2006
341,are,2007
375,are,2008
399,are,2009
396,are,2010
403,are,2011
403,are,2012
382,are,2013
356,are,2014
339,are,2015
15650,gbr,1960
15970,gbr,1961
15960,gbr,1962
15450,gbr,1963
14850,gbr,1964
14240,gbr,1965
13640,gbr,1966
12830,gbr,1967
11960,gbr,1968
11180,gbr,1969
10610,gbr,1970
9992,gbr,1971
9415,gbr,1972
8735,gbr,1973
8199,gbr,1974
7655,gbr,1975
7109,gbr,1976
6558,gbr,1977
5942,gbr,1978
5466,gbr,1979
5049,gbr,1980
4821,gbr,1981
4697,gbr,1982
4571,gbr,1983
4481,gbr,1984
4336,gbr,1985
4202,gbr,1986
3946,gbr,1987
3745,gbr,1988
3543,gbr,1989
3432,gbr,1990
3339,gbr,1991
3332,gbr,1992
3252,gbr,1993
3165,gbr,1994
3063,gbr,1995
2944,gbr,1996
2816,gbr,1997
2760,gbr,1998
2639,gbr,1999
2601,gbr,2000
2503,gbr,2001
2415,gbr,2002
2415,gbr,2003
2383,gbr,2004
2459,gbr,2005
2510,gbr,2006
2592,gbr,2007
2672,gbr,2008
2706,gbr,2009
2670,gbr,2010
2557,gbr,2011
2388,gbr,2012
2196,gbr,2013
1946,gbr,2014
1820,gbr,2015
54660,usa,1968
51750,usa,1969
49360,usa,1970
47220,usa,1971
45190,usa,1972
43050,usa,1973
40890,usa,1974
39260,usa,1975
37020,usa,1976
35010,usa,1977
32620,usa,1978
30300,usa,1979
29130,usa,1980
28100,usa,1981
27860,usa,1982
27270,usa,1983
26620,usa,1984
26220,usa,1985
25340,usa,1986
24730,usa,1987
23690,usa,1988
23020,usa,1989
22360,usa,1990
21730,usa,1991
21130,usa,1992
20490,usa,1993
20170,usa,1994
19730,usa,1995
19100,usa,1996
18380,usa,1997
17670,usa,1998
17090,usa,1999
17110,usa,2000
17460,usa,2001
18030,usa,2002
18670,usa,2003
18820,usa,2004
19160,usa,2005
18800,usa,2006
18270,usa,2007
18020,usa,2008
17290,usa,2009
16560,usa,2010
15860,usa,2011
15160,usa,2012
14520,usa,2013
14020,usa,2014
13700,usa,2015
1252,ury,1970
1337,ury,1971
1437,ury,1972
1516,ury,1973
1562,ury,1974
1545,ury,1975
1469,ury,1976
1364,ury,1977
1249,ury,1978
1135,ury,1979
1029,ury,1980
934,ury,1981
852,ury,1982
790,ury,1983
750,ury,1984
728,ury,1985
722,ury,1986
726,ury,1987
733,ury,1988
733,ury,1989
729,ury,1990
717,ury,1991
697,ury,1992
664,ury,1993
630,ury,1994
590,ury,1995
540,ury,1996
503,ury,1997
472,ury,1998
453,ury,1999
441,ury,2000
432,ury,2001
425,ury,2002
413,ury,2003
397,ury,2004
381,ury,2005
358,ury,2006
335,ury,2007
323,ury,2008
311,ury,2009
304,ury,2010
292,ury,2011
285,ury,2012
268,ury,2013
256,ury,2014
246,ury,2015
22910,uzb,1983
23050,uzb,1984
23100,uzb,1985
23100,uzb,1986
23020,uzb,1987
22880,uzb,1988
22680,uzb,1989
22360,uzb,1990
21740,uzb,1991
21020,uzb,1992
20070,uzb,1993
19120,uzb,1994
18300,uzb,1995
17660,uzb,1996
17060,uzb,1997
16630,uzb,1998
16210,uzb,1999
15710,uzb,2000
15240,uzb,2001
14740,uzb,2002
14400,uzb,2003
14060,uzb,2004
14030,uzb,2005
14190,uzb,2006
14560,uzb,2007
14920,uzb,2008
15190,uzb,2009
15290,uzb,2010
15250,uzb,2011
15070,uzb,2012
14680,uzb,2013
14180,uzb,2014
13650,uzb,2015
81,vut,1990
80,vut,1991
79,vut,1992
78,vut,1993
78,vut,1994
77,vut,1995
77,vut,1996
77,vut,1997
75,vut,1998
75,vut,1999
73,vut,2000
72,vut,2001
70,vut,2002
69,vut,2003
71,vut,2004
73,vut,2005
77,vut,2006
83,vut,2007
88,vut,2008
93,vut,2009
95,vut,2010
94,vut,2011
91,vut,2012
86,vut,2013
82,vut,2014
79,vut,2015
17370,ven,1954
17550,ven,1955
17740,ven,1956
17940,ven,1957
18120,ven,1958
18310,ven,1959
18650,ven,1960
19140,ven,1961
19730,ven,1962
20260,ven,1963
20570,ven,1964
20580,ven,1965
20200,ven,1966
19560,ven,1967
18750,ven,1968
17940,ven,1969
17170,ven,1970
16510,ven,1971
15860,ven,1972
15320,ven,1973
14840,ven,1974
14390,ven,1975
14030,ven,1976
13680,ven,1977
13280,ven,1978
12750,ven,1979
12140,ven,1980
11340,ven,1981
10530,ven,1982
9735,ven,1983
9018,ven,1984
8419,ven,1985
7955,ven,1986
7572,ven,1987
7396,ven,1988
7450,ven,1989
7657,ven,1990
7939,ven,1991
8141,ven,1992
8062,ven,1993
7766,ven,1994
7414,ven,1995
7250,ven,1996
7243,ven,1997
7208,ven,1998
7123,ven,1999
6957,ven,2000
6777,ven,2001
6525,ven,2002
6201,ven,2003
5808,ven,2004
5525,ven,2005
5597,ven,2006
5783,ven,2007
6025,ven,2008
6086,ven,2009
6028,ven,2010
5919,ven,2011
5810,ven,2012
5700,ven,2013
5524,ven,2014
5339,ven,2015
2009,pse,1988
2045,pse,1989
2084,pse,1990
2130,pse,1991
2167,pse,1992
2195,pse,1993
2215,pse,1994
2211,pse,1995
2189,pse,1996
2123,pse,1997
2065,pse,1998
1994,pse,1999
1939,pse,2000
1907,pse,2001
1868,pse,2002
1842,pse,2003
1814,pse,2004
1791,pse,2005
1773,pse,2006
1781,pse,2007
1797,pse,2008
1812,pse,2009
1836,pse,2010
1833,pse,2011
1827,pse,2012
1802,pse,2013
1788,pse,2014
1771,pse,2015
46910,vnm,1974
46570,vnm,1975
45800,vnm,1976
44960,vnm,1977
43900,vnm,1978
43200,vnm,1979
42860,vnm,1980
42880,vnm,1981
43370,vnm,1982
44200,vnm,1983
44970,vnm,1984
45920,vnm,1985
46360,vnm,1986
46760,vnm,1987
46990,vnm,1988
46750,vnm,1989
46470,vnm,1990
45900,vnm,1991
45340,vnm,1992
43900,vnm,1993
41810,vnm,1994
38560,vnm,1995
34410,vnm,1996
29620,vnm,1997
24740,vnm,1998
21050,vnm,1999
18600,vnm,2000
17610,vnm,2001
17440,vnm,2002
18030,vnm,2003
18780,vnm,2004
19280,vnm,2005
19580,vnm,2006
19720,vnm,2007
19950,vnm,2008
19970,vnm,2009
19920,vnm,2010
19790,vnm,2011
19400,vnm,2012
19030,vnm,2013
18440,vnm,2014
17930,vnm,2015
22090,yem,1963
22170,yem,1964
22460,yem,1965
22950,yem,1966
23620,yem,1967
24160,yem,1968
24490,yem,1969
24440,yem,1970
24060,yem,1971
23520,yem,1972
23020,yem,1973
22810,yem,1974
22890,yem,1975
23130,yem,1976
23600,yem,1977
24230,yem,1978
24780,yem,1979
25260,yem,1980
25410,yem,1981
25360,yem,1982
25350,yem,1983
25220,yem,1984
25270,yem,1985
25380,yem,1986
25590,yem,1987
25890,yem,1988
26280,yem,1989
26700,yem,1990
27130,yem,1991
27720,yem,1992
28280,yem,1993
28620,yem,1994
28620,yem,1995
28190,yem,1996
27270,yem,1997
26050,yem,1998
24960,yem,1999
24150,yem,2000
23820,yem,2001
23810,yem,2002
23960,yem,2003
24080,yem,2004
24000,yem,2005
23640,yem,2006
23140,yem,2007
22540,yem,2008
21860,yem,2009
21150,yem,2010
20490,yem,2011
19790,yem,2012
19240,yem,2013
18690,yem,2014
18240,yem,2015
7047,zmb,1969
7216,zmb,1970
7343,zmb,1971
7449,zmb,1972
7537,zmb,1973
7660,zmb,1974
7873,zmb,1975
8152,zmb,1976
8510,zmb,1977
8880,zmb,1978
9239,zmb,1979
9513,zmb,1980
9768,zmb,1981
10030,zmb,1982
10320,zmb,1983
10660,zmb,1984
11090,zmb,1985
11620,zmb,1986
12200,zmb,1987
12760,zmb,1988
13190,zmb,1989
13390,zmb,1990
13400,zmb,1991
13270,zmb,1992
13140,zmb,1993
13160,zmb,1994
13350,zmb,1995
13720,zmb,1996
14230,zmb,1997
14740,zmb,1998
15220,zmb,1999
15460,zmb,2000
15460,zmb,2001
15240,zmb,2002
14840,zmb,2003
14510,zmb,2004
14220,zmb,2005
14080,zmb,2006
14100,zmb,2007
14170,zmb,2008
14260,zmb,2009
14220,zmb,2010
14090,zmb,2011
13750,zmb,2012
13530,zmb,2013
13280,zmb,2014
13190,zmb,2015
6771,zwe,1965
6933,zwe,1966
7048,zwe,1967
7188,zwe,1968
7327,zwe,1969
7540,zwe,1970
7854,zwe,1971
8195,zwe,1972
8624,zwe,1973
9071,zwe,1974
9490,zwe,1975
9806,zwe,1976
10020,zwe,1977
10160,zwe,1978
10260,zwe,1979
10320,zwe,1980
10220,zwe,1981
10150,zwe,1982
10090,zwe,1983
9947,zwe,1984
9786,zwe,1985
9565,zwe,1986
9264,zwe,1987
8933,zwe,1988
8552,zwe,1989
8248,zwe,1990
8055,zwe,1991
7934,zwe,1992
7880,zwe,1993
7883,zwe,1994
7864,zwe,1995
7940,zwe,1996
7995,zwe,1997
8042,zwe,1998
8096,zwe,1999
8249,zwe,2000
8516,zwe,2001
8809,zwe,2002
9138,zwe,2003
9516,zwe,2004
9991,zwe,2005
10520,zwe,2006
11100,zwe,2007
11680,zwe,2008
12240,zwe,2009
12670,zwe,2010
12860,zwe,2011
12990,zwe,2012
13050,zwe,2013
12970,zwe,2014
12840,zwe,2015
17660,ssd,1987
17980,ssd,1988
18050,ssd,1989
17780,ssd,1990
17240,ssd,1991
16400,ssd,1992
15530,ssd,1993
14970,ssd,1994
15000,ssd,1995
14740,ssd,1996
14990,ssd,1997
15520,ssd,1998
15970,ssd,1999
16230,ssd,2000
16190,ssd,2001
15980,ssd,2002
15770,ssd,2003
15640,ssd,2004
15610,ssd,2005
15620,ssd,2006
15790,ssd,2007
16000,ssd,2008
16240,ssd,2009
16460,ssd,2010
16650,ssd,2011
16840,ssd,2012
17000,ssd,2013
17040,ssd,2014
17030,ssd,2015
