child_mortality_0_5_year_olds_dying_per_1000_born,geo,time
348.3,vut,1836
346.4,vut,1837
344.4,vut,1838
342.5,vut,1839
340.6,vut,1840
338.7,vut,1841
336.8,vut,1842
334.9,vut,1843
333.0,vut,1844
331.1,vut,1845
329.3,vut,1846
327.5,vut,1847
325.6,vut,1848
323.8,vut,1849
322.0,vut,1850
320.2,vut,1851
318.4,vut,1852
316.6,vut,1853
314.9,vut,1854
313.1,vut,1855
311.3,vut,1856
309.6,vut,1857
307.9,vut,1858
306.1,vut,1859
304.4,vut,1860
302.7,vut,1861
301.0,vut,1862
299.4,vut,1863
297.7,vut,1864
296.0,vut,1865
294.4,vut,1866
292.7,vut,1867
291.1,vut,1868
289.4,vut,1869
287.8,vut,1870
286.2,vut,1871
284.6,vut,1872
283.0,vut,1873
281.4,vut,1874
279.9,vut,1875
278.3,vut,1876
276.7,vut,1877
275.2,vut,1878
273.6,vut,1879
272.1,vut,1880
270.6,vut,1881
269.1,vut,1882
267.6,vut,1883
266.1,vut,1884
264.6,vut,1885
263.1,vut,1886
261.6,vut,1887
260.2,vut,1888
258.7,vut,1889
257.3,vut,1890
255.8,vut,1891
254.4,vut,1892
253.0,vut,1893
251.6,vut,1894
250.2,vut,1895
248.8,vut,1896
247.4,vut,1897
246.0,vut,1898
244.6,vut,1899
243.2,vut,1900
241.9,vut,1901
240.5,vut,1902
239.2,vut,1903
237.8,vut,1904
236.5,vut,1905
235.2,vut,1906
233.9,vut,1907
232.6,vut,1908
231.3,vut,1909
230.0,vut,1910
228.7,vut,1911
227.4,vut,1912
226.2,vut,1913
224.9,vut,1914
223.7,vut,1915
222.5,vut,1916
221.2,vut,1917
220.0,vut,1918
218.8,vut,1919
217.6,vut,1920
216.4,vut,1921
215.3,vut,1922
214.1,vut,1923
212.9,vut,1924
211.8,vut,1925
210.6,vut,1926
209.4,vut,1927
208.3,vut,1928
207.2,vut,1929
206.0,vut,1930
204.9,vut,1931
203.8,vut,1932
202.7,vut,1933
201.6,vut,1934
200.4,vut,1935
199.3,vut,1936
198.3,vut,1937
197.2,vut,1938
196.1,vut,1939
195.0,vut,1940
194.0,vut,1941
192.9,vut,1942
191.8,vut,1943
190.8,vut,1944
189.8,vut,1945
188.7,vut,1946
187.7,vut,1947
186.7,vut,1948
185.6,vut,1949
184.6,vut,1950
183.6,vut,1951
182.6,vut,1952
179.4,vut,1953
175.9,vut,1954
172.4,vut,1955
169.0,vut,1956
165.8,vut,1957
162.7,vut,1958
158.9,vut,1959
155.2,vut,1960
151.0,vut,1961
147.0,vut,1962
142.4,vut,1963
137.7,vut,1964
132.9,vut,1965
128.1,vut,1966
123.0,vut,1967
118.1,vut,1968
113.2,vut,1969
108.6,vut,1970
104.2,vut,1971
99.9,vut,1972
95.9,vut,1973
92.1,vut,1974
88.5,vut,1975
84.8,vut,1976
81.1,vut,1977
77.1,vut,1978
73.0,vut,1979
68.7,vut,1980
64.3,vut,1981
59.9,vut,1982
55.6,vut,1983
51.5,vut,1984
47.8,vut,1985
44.6,vut,1986
41.7,vut,1987
39.3,vut,1988
37.3,vut,1989
35.6,vut,1990
34.1,vut,1991
32.9,vut,1992
31.9,vut,1993
31.0,vut,1994
30.4,vut,1995
29.9,vut,1996
34.1,vut,1997
29.1,vut,1998
28.8,vut,1999
28.5,vut,2000
28.2,vut,2001
27.9,vut,2002
27.9,vut,2003
27.9,vut,2004
27.9,vut,2005
28.0,vut,2006
28.2,vut,2007
28.2,vut,2008
28.4,vut,2009
28.5,vut,2010
28.6,vut,2011
28.6,vut,2012
28.4,vut,2013
28.1,vut,2014
27.5,vut,2015
414.9,ven,1800
414.9,ven,1801
414.9,ven,1802
414.9,ven,1803
414.9,ven,1804
414.9,ven,1805
414.9,ven,1806
414.9,ven,1807
414.9,ven,1808
414.9,ven,1809
414.9,ven,1810
414.9,ven,1811
414.9,ven,1812
414.9,ven,1813
414.9,ven,1814
414.9,ven,1815
414.9,ven,1816
414.9,ven,1817
414.9,ven,1818
414.9,ven,1819
414.9,ven,1820
414.9,ven,1821
414.9,ven,1822
414.9,ven,1823
414.9,ven,1824
414.9,ven,1825
414.9,ven,1826
414.9,ven,1827
414.9,ven,1828
414.9,ven,1829
414.9,ven,1830
414.9,ven,1831
414.9,ven,1832
414.9,ven,1833
414.9,ven,1834
414.9,ven,1835
414.9,ven,1836
414.9,ven,1837
414.9,ven,1838
414.9,ven,1839
414.9,ven,1840
414.9,ven,1841
414.9,ven,1842
414.9,ven,1843
414.9,ven,1844
414.9,ven,1845
414.9,ven,1846
414.9,ven,1847
414.9,ven,1848
414.9,ven,1849
414.9,ven,1850
414.9,ven,1851
414.9,ven,1852
414.9,ven,1853
414.9,ven,1854
414.9,ven,1855
414.9,ven,1856
414.9,ven,1857
414.9,ven,1858
414.9,ven,1859
414.9,ven,1860
414.9,ven,1861
414.9,ven,1862
414.9,ven,1863
414.9,ven,1864
414.9,ven,1865
414.9,ven,1866
414.9,ven,1867
414.9,ven,1868
414.9,ven,1869
414.9,ven,1870
414.9,ven,1871
414.9,ven,1872
414.9,ven,1873
414.9,ven,1874
414.9,ven,1875
414.9,ven,1876
414.9,ven,1877
414.9,ven,1878
414.9,ven,1879
414.9,ven,1880
414.9,ven,1881
414.9,ven,1882
414.9,ven,1883
414.9,ven,1884
414.9,ven,1885
414.9,ven,1886
414.9,ven,1887
414.9,ven,1888
414.9,ven,1889
414.9,ven,1890
414.9,ven,1891
414.9,ven,1892
414.9,ven,1893
414.9,ven,1894
414.8,ven,1895
414.8,ven,1896
414.7,ven,1897
414.5,ven,1898
414.3,ven,1899
414.0,ven,1900
413.6,ven,1901
413.2,ven,1902
412.7,ven,1903
412.2,ven,1904
411.6,ven,1905
410.9,ven,1906
410.1,ven,1907
409.3,ven,1908
408.4,ven,1909
407.5,ven,1910
406.6,ven,1911
405.7,ven,1912
404.8,ven,1913
403.9,ven,1914
402.9,ven,1915
402.0,ven,1916
401.1,ven,1917
400.2,ven,1918
399.3,ven,1919
398.4,ven,1920
379.2,ven,1921
360.9,ven,1922
343.5,ven,1923
327.0,ven,1924
311.2,ven,1925
296.2,ven,1926
282.0,ven,1927
268.4,ven,1928
255.4,ven,1929
243.2,ven,1930
254.0,ven,1931
259.1,ven,1932
264.4,ven,1933
257.6,ven,1934
219.2,ven,1935
213.6,ven,1936
215.5,ven,1937
223.1,ven,1938
209.9,ven,1939
191.1,ven,1940
189.3,ven,1941
178.0,ven,1942
166.7,ven,1943
181.8,ven,1944
148.2,ven,1945
153.7,ven,1946
150.1,ven,1947
146.4,ven,1948
133.7,ven,1949
107.4,ven,1950
121.3,ven,1951
115.5,ven,1952
110.1,ven,1953
105.0,ven,1954
100.2,ven,1955
95.8,ven,1956
91.6,ven,1957
87.7,ven,1958
84.2,ven,1959
81.1,ven,1960
78.3,ven,1961
75.9,ven,1962
73.8,ven,1963
72.0,ven,1964
70.4,ven,1965
68.9,ven,1966
67.5,ven,1967
66.0,ven,1968
64.3,ven,1969
62.6,ven,1970
60.6,ven,1971
58.8,ven,1972
56.8,ven,1973
55.0,ven,1974
53.2,ven,1975
51.4,ven,1976
49.6,ven,1977
47.7,ven,1978
45.8,ven,1979
43.9,ven,1980
42.1,ven,1981
40.3,ven,1982
38.8,ven,1983
37.4,ven,1984
36.1,ven,1985
34.8,ven,1986
33.5,ven,1987
32.1,ven,1988
30.8,ven,1989
29.6,ven,1990
28.6,ven,1991
27.8,ven,1992
27.3,ven,1993
26.8,ven,1994
26.3,ven,1995
25.5,ven,1996
24.5,ven,1997
23.5,ven,1998
27.7,ven,1999
21.7,ven,2000
21.0,ven,2001
20.4,ven,2002
19.8,ven,2003
19.2,ven,2004
18.5,ven,2005
17.9,ven,2006
17.4,ven,2007
17.1,ven,2008
16.8,ven,2009
16.6,ven,2010
16.4,ven,2011
16.1,ven,2012
15.7,ven,2013
15.3,ven,2014
14.9,ven,2015
435.2,pse,1800
435.2,pse,1801
435.2,pse,1802
435.2,pse,1803
435.2,pse,1804
435.1,pse,1805
435.1,pse,1806
435.1,pse,1807
435.1,pse,1808
435.1,pse,1809
435.1,pse,1810
435.1,pse,1811
435.1,pse,1812
435.1,pse,1813
435.1,pse,1814
435.1,pse,1815
435.1,pse,1816
435.0,pse,1817
435.0,pse,1818
435.0,pse,1819
435.0,pse,1820
435.0,pse,1821
435.0,pse,1822
435.0,pse,1823
435.0,pse,1824
435.0,pse,1825
434.9,pse,1826
434.9,pse,1827
434.9,pse,1828
434.9,pse,1829
434.9,pse,1830
434.9,pse,1831
434.9,pse,1832
434.9,pse,1833
434.9,pse,1834
434.9,pse,1835
434.9,pse,1836
434.9,pse,1837
434.8,pse,1838
434.8,pse,1839
434.8,pse,1840
434.8,pse,1841
434.8,pse,1842
434.8,pse,1843
434.8,pse,1844
434.8,pse,1845
434.8,pse,1846
434.8,pse,1847
434.7,pse,1848
434.7,pse,1849
434.7,pse,1850
434.7,pse,1851
434.7,pse,1852
434.7,pse,1853
434.7,pse,1854
434.7,pse,1855
434.7,pse,1856
434.7,pse,1857
434.6,pse,1858
434.6,pse,1859
434.6,pse,1860
434.6,pse,1861
434.6,pse,1862
434.6,pse,1863
434.6,pse,1864
434.6,pse,1865
434.6,pse,1866
434.6,pse,1867
434.6,pse,1868
434.5,pse,1869
434.5,pse,1870
434.5,pse,1871
434.5,pse,1872
434.5,pse,1873
434.5,pse,1874
434.5,pse,1875
434.5,pse,1876
434.5,pse,1877
434.5,pse,1878
434.4,pse,1879
434.4,pse,1880
434.4,pse,1881
434.4,pse,1882
434.4,pse,1883
434.4,pse,1884
434.4,pse,1885
434.4,pse,1886
434.4,pse,1887
434.4,pse,1888
434.4,pse,1889
434.3,pse,1890
434.3,pse,1891
434.3,pse,1892
434.3,pse,1893
434.3,pse,1894
434.3,pse,1895
434.3,pse,1896
434.3,pse,1897
434.3,pse,1898
434.3,pse,1899
434.2,pse,1900
433.3,pse,1901
432.4,pse,1902
431.5,pse,1903
430.5,pse,1904
429.6,pse,1905
428.7,pse,1906
427.8,pse,1907
426.8,pse,1908
425.9,pse,1909
425.0,pse,1910
424.1,pse,1911
423.2,pse,1912
422.3,pse,1913
421.4,pse,1914
420.5,pse,1915
419.6,pse,1916
418.7,pse,1917
417.8,pse,1918
416.9,pse,1919
416.0,pse,1920
415.1,pse,1921
414.2,pse,1922
413.3,pse,1923
412.4,pse,1924
411.5,pse,1925
410.6,pse,1926
409.8,pse,1927
408.9,pse,1928
408.0,pse,1929
407.1,pse,1930
395.7,pse,1931
384.5,pse,1932
373.7,pse,1933
363.2,pse,1934
353.0,pse,1935
343.3,pse,1936
333.8,pse,1937
324.6,pse,1938
315.6,pse,1939
306.9,pse,1940
298.4,pse,1941
290.1,pse,1942
282.1,pse,1943
274.3,pse,1944
266.7,pse,1945
259.4,pse,1946
252.2,pse,1947
245.2,pse,1948
238.4,pse,1949
231.9,pse,1950
230.5,pse,1951
228.2,pse,1952
224.9,pse,1953
222.1,pse,1954
218.2,pse,1955
213.2,pse,1956
207.9,pse,1957
202.6,pse,1958
197.3,pse,1959
191.3,pse,1960
184.6,pse,1961
178.8,pse,1962
172.4,pse,1963
165.3,pse,1964
159.1,pse,1965
153.3,pse,1966
147.6,pse,1967
142.2,pse,1968
137.0,pse,1969
132.0,pse,1970
127.2,pse,1971
122.5,pse,1972
118.0,pse,1973
113.7,pse,1974
109.5,pse,1975
102.8,pse,1976
96.6,pse,1977
90.7,pse,1978
85.2,pse,1979
80.0,pse,1980
75.2,pse,1981
70.7,pse,1982
66.5,pse,1983
62.6,pse,1984
58.9,pse,1985
55.5,pse,1986
52.3,pse,1987
49.4,pse,1988
46.7,pse,1989
44.4,pse,1990
42.3,pse,1991
40.4,pse,1992
38.7,pse,1993
37.2,pse,1994
35.7,pse,1995
34.4,pse,1996
33.1,pse,1997
31.9,pse,1998
30.8,pse,1999
29.8,pse,2000
28.9,pse,2001
28.2,pse,2002
27.5,pse,2003
26.9,pse,2004
26.3,pse,2005
25.8,pse,2006
25.2,pse,2007
24.7,pse,2008
24.2,pse,2009
23.8,pse,2010
23.3,pse,2011
22.8,pse,2012
22.3,pse,2013
21.7,pse,2014
21.1,pse,2015
179.1,esh,1980
171.2,esh,1981
163.3,esh,1982
155.5,esh,1983
148.0,esh,1984
140.8,esh,1985
134.2,esh,1986
128.2,esh,1987
122.8,esh,1988
118.1,esh,1989
114.0,esh,1990
110.3,esh,1991
106.9,esh,1992
103.5,esh,1993
100.2,esh,1994
96.73,esh,1995
93.14,esh,1996
89.48,esh,1997
85.81,esh,1998
82.14,esh,1999
78.51,esh,2000
74.97,esh,2001
71.54,esh,2002
68.27,esh,2003
65.19,esh,2004
62.32,esh,2005
59.66,esh,2006
57.2,esh,2007
54.9,esh,2008
52.74,esh,2009
50.71,esh,2010
48.76,esh,2011
46.87,esh,2012
45.03,esh,2013
43.22,esh,2014
41.45,esh,2015
417.4,vnm,1800
417.4,vnm,1801
417.4,vnm,1802
417.4,vnm,1803
417.4,vnm,1804
417.4,vnm,1805
417.4,vnm,1806
417.4,vnm,1807
417.4,vnm,1808
417.4,vnm,1809
417.4,vnm,1810
417.4,vnm,1811
417.4,vnm,1812
417.4,vnm,1813
417.4,vnm,1814
417.4,vnm,1815
417.4,vnm,1816
417.4,vnm,1817
417.4,vnm,1818
417.4,vnm,1819
417.4,vnm,1820
417.4,vnm,1821
417.4,vnm,1822
417.4,vnm,1823
417.4,vnm,1824
417.4,vnm,1825
417.4,vnm,1826
417.4,vnm,1827
417.4,vnm,1828
417.4,vnm,1829
417.4,vnm,1830
417.4,vnm,1831
417.4,vnm,1832
417.4,vnm,1833
417.4,vnm,1834
417.4,vnm,1835
417.4,vnm,1836
417.4,vnm,1837
417.4,vnm,1838
417.4,vnm,1839
417.4,vnm,1840
417.4,vnm,1841
417.4,vnm,1842
417.4,vnm,1843
417.4,vnm,1844
417.4,vnm,1845
417.4,vnm,1846
417.4,vnm,1847
417.4,vnm,1848
417.4,vnm,1849
417.4,vnm,1850
417.4,vnm,1851
417.4,vnm,1852
417.4,vnm,1853
417.4,vnm,1854
417.4,vnm,1855
417.4,vnm,1856
417.4,vnm,1857
417.4,vnm,1858
417.4,vnm,1859
417.4,vnm,1860
417.4,vnm,1861
417.4,vnm,1862
417.4,vnm,1863
417.4,vnm,1864
417.4,vnm,1865
417.4,vnm,1866
417.4,vnm,1867
417.4,vnm,1868
417.4,vnm,1869
417.4,vnm,1870
417.4,vnm,1871
417.4,vnm,1872
417.4,vnm,1873
417.4,vnm,1874
417.4,vnm,1875
417.4,vnm,1876
417.4,vnm,1877
417.4,vnm,1878
417.4,vnm,1879
417.4,vnm,1880
417.4,vnm,1881
417.4,vnm,1882
417.4,vnm,1883
417.4,vnm,1884
417.4,vnm,1885
417.4,vnm,1886
417.4,vnm,1887
417.4,vnm,1888
417.4,vnm,1889
417.4,vnm,1890
417.4,vnm,1891
417.4,vnm,1892
417.4,vnm,1893
417.4,vnm,1894
417.4,vnm,1895
417.3,vnm,1896
417.2,vnm,1897
417.1,vnm,1898
416.8,vnm,1899
416.5,vnm,1900
416.2,vnm,1901
415.8,vnm,1902
415.3,vnm,1903
414.7,vnm,1904
414.1,vnm,1905
413.4,vnm,1906
412.6,vnm,1907
411.8,vnm,1908
411.0,vnm,1909
410.1,vnm,1910
409.1,vnm,1911
408.1,vnm,1912
407.1,vnm,1913
406.2,vnm,1914
405.2,vnm,1915
404.2,vnm,1916
403.2,vnm,1917
402.2,vnm,1918
401.3,vnm,1919
400.3,vnm,1920
399.3,vnm,1921
398.3,vnm,1922
397.4,vnm,1923
396.4,vnm,1924
394.4,vnm,1925
392.5,vnm,1926
390.6,vnm,1927
388.6,vnm,1928
386.7,vnm,1929
384.8,vnm,1930
380.6,vnm,1931
377.5,vnm,1932
373.3,vnm,1933
369.1,vnm,1934
366.1,vnm,1935
362.0,vnm,1936
345.8,vnm,1937
329.1,vnm,1938
313.9,vnm,1939
298.3,vnm,1940
284.1,vnm,1941
269.4,vnm,1942
256.1,vnm,1943
242.3,vnm,1944
229.8,vnm,1945
216.9,vnm,1946
205.2,vnm,1947
193.0,vnm,1948
182.0,vnm,1949
173.7,vnm,1950
165.8,vnm,1951
158.3,vnm,1952
151.1,vnm,1953
144.2,vnm,1954
137.7,vnm,1955
131.4,vnm,1956
125.5,vnm,1957
119.8,vnm,1958
114.3,vnm,1959
110.1,vnm,1960
106.0,vnm,1961
102.2,vnm,1962
98.61,vnm,1963
95.0,vnm,1964
93.3,vnm,1965
91.8,vnm,1966
90.3,vnm,1967
88.8,vnm,1968
87.3,vnm,1969
85.7,vnm,1970
84.2,vnm,1971
82.6,vnm,1972
81.0,vnm,1973
79.3,vnm,1974
77.6,vnm,1975
75.9,vnm,1976
74.1,vnm,1977
72.3,vnm,1978
70.5,vnm,1979
68.7,vnm,1980
66.9,vnm,1981
65.3,vnm,1982
63.6,vnm,1983
62.0,vnm,1984
60.3,vnm,1985
58.5,vnm,1986
56.7,vnm,1987
54.8,vnm,1988
52.8,vnm,1989
50.8,vnm,1990
48.8,vnm,1991
46.8,vnm,1992
44.8,vnm,1993
43.0,vnm,1994
41.2,vnm,1995
39.5,vnm,1996
38.0,vnm,1997
36.5,vnm,1998
35.1,vnm,1999
33.8,vnm,2000
32.5,vnm,2001
31.4,vnm,2002
30.4,vnm,2003
29.4,vnm,2004
28.5,vnm,2005
27.7,vnm,2006
26.9,vnm,2007
26.2,vnm,2008
25.5,vnm,2009
24.8,vnm,2010
24.2,vnm,2011
23.5,vnm,2012
22.9,vnm,2013
22.3,vnm,2014
21.7,vnm,2015
27.58,vir,1980
26.74,vir,1981
25.9,vir,1982
25.06,vir,1983
24.2,vir,1984
23.33,vir,1985
22.47,vir,1986
21.63,vir,1987
20.84,vir,1988
20.09,vir,1989
19.4,vir,1990
18.75,vir,1991
18.14,vir,1992
17.56,vir,1993
17.0,vir,1994
16.47,vir,1995
15.96,vir,1996
15.47,vir,1997
15.02,vir,1998
14.6,vir,1999
14.21,vir,2000
13.87,vir,2001
13.56,vir,2002
13.29,vir,2003
13.05,vir,2004
12.82,vir,2005
12.6,vir,2006
12.38,vir,2007
12.14,vir,2008
11.89,vir,2009
11.62,vir,2010
11.35,vir,2011
11.08,vir,2012
10.82,vir,2013
10.57,vir,2014
10.33,vir,2015
540.4,yem,1800
540.4,yem,1801
540.4,yem,1802
540.4,yem,1803
540.4,yem,1804
540.4,yem,1805
540.4,yem,1806
540.4,yem,1807
540.4,yem,1808
540.4,yem,1809
540.4,yem,1810
540.4,yem,1811
540.4,yem,1812
540.4,yem,1813
540.4,yem,1814
540.4,yem,1815
540.4,yem,1816
540.4,yem,1817
540.4,yem,1818
540.4,yem,1819
540.4,yem,1820
540.4,yem,1821
540.4,yem,1822
540.4,yem,1823
540.4,yem,1824
540.4,yem,1825
540.4,yem,1826
540.4,yem,1827
540.4,yem,1828
540.4,yem,1829
540.4,yem,1830
540.4,yem,1831
540.4,yem,1832
540.4,yem,1833
540.4,yem,1834
540.4,yem,1835
540.4,yem,1836
540.4,yem,1837
540.4,yem,1838
540.4,yem,1839
540.4,yem,1840
540.4,yem,1841
540.4,yem,1842
540.4,yem,1843
540.4,yem,1844
540.4,yem,1845
540.4,yem,1846
540.4,yem,1847
540.4,yem,1848
540.4,yem,1849
540.4,yem,1850
540.4,yem,1851
540.4,yem,1852
540.4,yem,1853
540.4,yem,1854
540.4,yem,1855
540.4,yem,1856
540.4,yem,1857
540.4,yem,1858
540.4,yem,1859
540.4,yem,1860
540.4,yem,1861
540.4,yem,1862
540.4,yem,1863
540.4,yem,1864
540.4,yem,1865
540.4,yem,1866
540.4,yem,1867
540.4,yem,1868
540.4,yem,1869
540.4,yem,1870
540.4,yem,1871
540.4,yem,1872
540.4,yem,1873
540.4,yem,1874
540.4,yem,1875
540.4,yem,1876
540.4,yem,1877
540.4,yem,1878
540.4,yem,1879
540.4,yem,1880
540.4,yem,1881
540.4,yem,1882
540.4,yem,1883
540.4,yem,1884
540.4,yem,1885
540.4,yem,1886
540.4,yem,1887
540.4,yem,1888
540.4,yem,1889
540.4,yem,1890
540.4,yem,1891
540.4,yem,1892
540.4,yem,1893
540.4,yem,1894
540.4,yem,1895
540.3,yem,1896
540.2,yem,1897
539.9,yem,1898
539.6,yem,1899
539.3,yem,1900
538.8,yem,1901
538.2,yem,1902
537.6,yem,1903
536.9,yem,1904
536.1,yem,1905
535.2,yem,1906
534.2,yem,1907
533.2,yem,1908
532.0,yem,1909
530.9,yem,1910
529.6,yem,1911
528.4,yem,1912
527.1,yem,1913
525.9,yem,1914
524.6,yem,1915
523.3,yem,1916
522.0,yem,1917
521.4,yem,1918
520.6,yem,1919
519.9,yem,1920
519.2,yem,1921
518.5,yem,1922
517.8,yem,1923
517.1,yem,1924
516.4,yem,1925
515.7,yem,1926
515.0,yem,1927
514.2,yem,1928
513.5,yem,1929
512.8,yem,1930
512.0,yem,1931
511.3,yem,1932
510.6,yem,1933
509.8,yem,1934
509.1,yem,1935
508.3,yem,1936
507.6,yem,1937
506.8,yem,1938
506.1,yem,1939
505.3,yem,1940
504.5,yem,1941
503.8,yem,1942
503.0,yem,1943
502.2,yem,1944
501.5,yem,1945
500.7,yem,1946
499.9,yem,1947
499.1,yem,1948
498.4,yem,1949
497.6,yem,1950
489.5,yem,1951
500.4,yem,1952
489.0,yem,1953
477.9,yem,1954
467.3,yem,1955
457.1,yem,1956
447.6,yem,1957
439.9,yem,1958
432.6,yem,1959
425.5,yem,1960
418.2,yem,1961
410.7,yem,1962
403.0,yem,1963
394.3,yem,1964
384.7,yem,1965
374.3,yem,1966
362.9,yem,1967
350.8,yem,1968
338.4,yem,1969
326.0,yem,1970
314.0,yem,1971
302.5,yem,1972
291.4,yem,1973
280.3,yem,1974
268.6,yem,1975
256.6,yem,1976
244.0,yem,1977
231.3,yem,1978
218.5,yem,1979
205.8,yem,1980
193.6,yem,1981
181.9,yem,1982
171.1,yem,1983
161.2,yem,1984
152.7,yem,1985
145.4,yem,1986
139.2,yem,1987
133.7,yem,1988
128.9,yem,1989
124.8,yem,1990
121.3,yem,1991
118.2,yem,1992
115.6,yem,1993
113.2,yem,1994
111.1,yem,1995
108.9,yem,1996
106.4,yem,1997
103.3,yem,1998
99.7,yem,1999
95.6,yem,2000
91.3,yem,2001
86.9,yem,2002
82.7,yem,2003
78.8,yem,2004
75.0,yem,2005
71.4,yem,2006
68.0,yem,2007
64.8,yem,2008
61.7,yem,2009
58.8,yem,2010
56.1,yem,2011
53.7,yem,2012
51.5,yem,2013
49.4,yem,2014
47.5,yem,2015
409.8,zmb,1800
409.8,zmb,1801
409.8,zmb,1802
409.8,zmb,1803
409.8,zmb,1804
409.8,zmb,1805
409.8,zmb,1806
409.8,zmb,1807
409.8,zmb,1808
409.8,zmb,1809
409.8,zmb,1810
409.8,zmb,1811
409.8,zmb,1812
409.8,zmb,1813
409.8,zmb,1814
409.8,zmb,1815
409.8,zmb,1816
409.8,zmb,1817
409.8,zmb,1818
409.8,zmb,1819
409.8,zmb,1820
409.8,zmb,1821
409.8,zmb,1822
409.8,zmb,1823
409.8,zmb,1824
409.8,zmb,1825
409.8,zmb,1826
409.8,zmb,1827
409.8,zmb,1828
409.8,zmb,1829
409.8,zmb,1830
409.8,zmb,1831
409.8,zmb,1832
409.8,zmb,1833
409.8,zmb,1834
409.8,zmb,1835
409.8,zmb,1836
409.8,zmb,1837
409.8,zmb,1838
409.8,zmb,1839
409.8,zmb,1840
409.8,zmb,1841
409.8,zmb,1842
409.8,zmb,1843
409.8,zmb,1844
409.8,zmb,1845
409.8,zmb,1846
409.8,zmb,1847
409.8,zmb,1848
409.8,zmb,1849
409.8,zmb,1850
409.8,zmb,1851
409.8,zmb,1852
409.8,zmb,1853
409.8,zmb,1854
409.8,zmb,1855
409.8,zmb,1856
409.8,zmb,1857
409.8,zmb,1858
409.8,zmb,1859
409.8,zmb,1860
409.8,zmb,1861
409.8,zmb,1862
409.8,zmb,1863
409.8,zmb,1864
409.8,zmb,1865
409.8,zmb,1866
409.8,zmb,1867
409.8,zmb,1868
409.8,zmb,1869
409.8,zmb,1870
409.8,zmb,1871
409.8,zmb,1872
409.8,zmb,1873
409.8,zmb,1874
409.8,zmb,1875
409.8,zmb,1876
409.8,zmb,1877
409.8,zmb,1878
409.8,zmb,1879
409.8,zmb,1880
409.8,zmb,1881
409.8,zmb,1882
409.8,zmb,1883
409.8,zmb,1884
409.8,zmb,1885
409.8,zmb,1886
409.8,zmb,1887
409.8,zmb,1888
409.8,zmb,1889
409.8,zmb,1890
409.8,zmb,1891
409.8,zmb,1892
409.8,zmb,1893
409.8,zmb,1894
409.8,zmb,1895
409.7,zmb,1896
409.6,zmb,1897
409.4,zmb,1898
409.2,zmb,1899
408.9,zmb,1900
408.6,zmb,1901
408.1,zmb,1902
407.6,zmb,1903
407.1,zmb,1904
406.5,zmb,1905
405.8,zmb,1906
405.1,zmb,1907
404.3,zmb,1908
403.4,zmb,1909
402.5,zmb,1910
401.6,zmb,1911
400.6,zmb,1912
399.8,zmb,1913
399.0,zmb,1914
398.2,zmb,1915
397.4,zmb,1916
396.6,zmb,1917
395.8,zmb,1918
395.0,zmb,1919
394.2,zmb,1920
393.4,zmb,1921
392.6,zmb,1922
391.7,zmb,1923
390.9,zmb,1924
390.1,zmb,1925
389.3,zmb,1926
388.5,zmb,1927
387.6,zmb,1928
386.8,zmb,1929
386.0,zmb,1930
385.2,zmb,1931
384.4,zmb,1932
383.5,zmb,1933
382.7,zmb,1934
381.9,zmb,1935
381.1,zmb,1936
380.2,zmb,1937
379.4,zmb,1938
378.6,zmb,1939
377.8,zmb,1940
376.9,zmb,1941
376.1,zmb,1942
375.3,zmb,1943
374.4,zmb,1944
354.9,zmb,1945
336.4,zmb,1946
318.8,zmb,1947
302.1,zmb,1948
286.4,zmb,1949
271.4,zmb,1950
257.2,zmb,1951
243.8,zmb,1952
239.4,zmb,1953
234.9,zmb,1954
230.0,zmb,1955
225.5,zmb,1956
220.9,zmb,1957
216.5,zmb,1958
211.8,zmb,1959
207.3,zmb,1960
203.0,zmb,1961
198.9,zmb,1962
195.3,zmb,1963
192.3,zmb,1964
189.8,zmb,1965
188.2,zmb,1966
187.1,zmb,1967
186.0,zmb,1968
183.7,zmb,1969
180.0,zmb,1970
175.1,zmb,1971
169.3,zmb,1972
163.7,zmb,1973
158.8,zmb,1974
155.0,zmb,1975
153.0,zmb,1976
152.7,zmb,1977
153.3,zmb,1978
153.9,zmb,1979
155.2,zmb,1980
156.0,zmb,1981
157.4,zmb,1982
159.5,zmb,1983
162.7,zmb,1984
167.0,zmb,1985
171.2,zmb,1986
175.0,zmb,1987
178.0,zmb,1988
180.0,zmb,1989
181.1,zmb,1990
181.4,zmb,1991
181.2,zmb,1992
180.2,zmb,1993
177.7,zmb,1994
174.7,zmb,1995
172.1,zmb,1996
170.2,zmb,1997
168.3,zmb,1998
165.2,zmb,1999
160.0,zmb,2000
151.6,zmb,2001
140.7,zmb,2002
129.4,zmb,2003
119.2,zmb,2004
111.1,zmb,2005
104.6,zmb,2006
98.9,zmb,2007
94.9,zmb,2008
90.1,zmb,2009
84.8,zmb,2010
81.4,zmb,2011
77.7,zmb,2012
72.8,zmb,2013
70.2,zmb,2014
67.8,zmb,2015
395.9,zwe,1800
395.9,zwe,1801
395.9,zwe,1802
395.9,zwe,1803
395.9,zwe,1804
395.9,zwe,1805
395.9,zwe,1806
395.9,zwe,1807
395.9,zwe,1808
395.9,zwe,1809
395.9,zwe,1810
395.9,zwe,1811
395.9,zwe,1812
395.9,zwe,1813
395.9,zwe,1814
395.9,zwe,1815
395.9,zwe,1816
395.9,zwe,1817
395.9,zwe,1818
