total_gdp_ppp_inflation_adjusted,geo,time
2719000,aia,1860
2757000,aia,1861
2795000,aia,1862
2833000,aia,1863
2873000,aia,1864
2913000,aia,1865
2953000,aia,1866
2994000,aia,1867
3035000,aia,1868
3077000,aia,1869
3119000,aia,1870
3163000,aia,1871
3206000,aia,1872
3251000,aia,1873
3295000,aia,1874
3341000,aia,1875
3387000,aia,1876
3435000,aia,1877
3481000,aia,1878
3529000,aia,1879
3578000,aia,1880
3628000,aia,1881
3678000,aia,1882
3729000,aia,1883
3780000,aia,1884
3832000,aia,1885
3885000,aia,1886
3940000,aia,1887
3994000,aia,1888
4049000,aia,1889
4104000,aia,1890
4161000,aia,1891
4219000,aia,1892
4277000,aia,1893
4336000,aia,1894
4396000,aia,1895
4457000,aia,1896
4518000,aia,1897
4581000,aia,1898
4645000,aia,1899
4708000,aia,1900
4774000,aia,1901
4840000,aia,1902
4907000,aia,1903
4974000,aia,1904
5042000,aia,1905
5113000,aia,1906
5184000,aia,1907
5255000,aia,1908
5328000,aia,1909
5401000,aia,1910
5476000,aia,1911
5552000,aia,1912
5629000,aia,1913
5808000,aia,1914
5992000,aia,1915
6184000,aia,1916
6379000,aia,1917
6582000,aia,1918
6793000,aia,1919
7009000,aia,1920
7233000,aia,1921
7462000,aia,1922
7699000,aia,1923
7946000,aia,1924
8198000,aia,1925
8460000,aia,1926
8730000,aia,1927
9007000,aia,1928
9293000,aia,1929
9590000,aia,1930
9896000,aia,1931
10210000,aia,1932
10540000,aia,1933
10870000,aia,1934
11220000,aia,1935
11570000,aia,1936
11940000,aia,1937
12320000,aia,1938
12720000,aia,1939
13120000,aia,1940
13540000,aia,1941
13970000,aia,1942
14410000,aia,1943
14870000,aia,1944
15350000,aia,1945
15840000,aia,1946
16340000,aia,1947
16860000,aia,1948
17400000,aia,1949
17950000,aia,1950
19020000,aia,1951
20010000,aia,1952
20920000,aia,1953
21760000,aia,1954
22540000,aia,1955
23280000,aia,1956
23990000,aia,1957
24700000,aia,1958
25420000,aia,1959
26180000,aia,1960
27000000,aia,1961
27880000,aia,1962
28820000,aia,1963
29800000,aia,1964
30820000,aia,1965
31870000,aia,1966
32950000,aia,1967
34080000,aia,1968
35230000,aia,1969
36410000,aia,1970
35340000,aia,1971
39240000,aia,1972
40730000,aia,1973
40560000,aia,1974
41890000,aia,1975
42590000,aia,1976
42760000,aia,1977
46040000,aia,1978
50420000,aia,1979
52690000,aia,1980
54220000,aia,1981
53020000,aia,1982
52390000,aia,1983
54140000,aia,1984
59790000,aia,1985
68200000,aia,1986
76320000,aia,1987
87910000,aia,1988
97330000,aia,1989
102800000,aia,1990
101500000,aia,1991
109600000,aia,1992
118500000,aia,1993
128700000,aia,1994
126400000,aia,1995
130000000,aia,1996
144400000,aia,1997
160000000,aia,1998
167500000,aia,1999
172100000,aia,2000
180300000,aia,2001
182200000,aia,2002
192000000,aia,2003
239100000,aia,2004
264400000,aia,2005
318200000,aia,2006
360400000,aia,2007
355800000,aia,2008
290700000,aia,2009
279800000,aia,2010
291000000,aia,2011
28560000,atg,1800
28560000,atg,1801
28560000,atg,1802
28560000,atg,1803
28560000,atg,1804
28560000,atg,1805
28560000,atg,1806
28560000,atg,1807
28560000,atg,1808
28560000,atg,1809
28560000,atg,1810
28560000,atg,1811
28560000,atg,1812
28560000,atg,1813
28560000,atg,1814
28560000,atg,1815
28560000,atg,1816
28560000,atg,1817
28560000,atg,1818
28560000,atg,1819
28560000,atg,1820
28750000,atg,1821
28940000,atg,1822
29130000,atg,1823
29320000,atg,1824
29520000,atg,1825
29710000,atg,1826
29910000,atg,1827
30100000,atg,1828
30300000,atg,1829
30500000,atg,1830
30710000,atg,1831
30910000,atg,1832
31110000,atg,1833
31320000,atg,1834
31530000,atg,1835
31730000,atg,1836
31940000,atg,1837
32150000,atg,1838
32370000,atg,1839
32580000,atg,1840
32800000,atg,1841
33010000,atg,1842
33230000,atg,1843
33450000,atg,1844
33670000,atg,1845
33890000,atg,1846
34120000,atg,1847
34340000,atg,1848
34570000,atg,1849
34800000,atg,1850
35030000,atg,1851
35260000,atg,1852
35490000,atg,1853
35730000,atg,1854
35960000,atg,1855
36200000,atg,1856
36440000,atg,1857
36680000,atg,1858
36920000,atg,1859
37170000,atg,1860
37410000,atg,1861
37450000,atg,1862
37490000,atg,1863
37530000,atg,1864
37570000,atg,1865
37610000,atg,1866
37650000,atg,1867
37680000,atg,1868
37720000,atg,1869
37760000,atg,1870
37800000,atg,1871
38050000,atg,1872
38300000,atg,1873
38550000,atg,1874
38810000,atg,1875
39070000,atg,1876
39320000,atg,1877
39580000,atg,1878
39850000,atg,1879
40110000,atg,1880
40370000,atg,1881
40870000,atg,1882
41370000,atg,1883
41870000,atg,1884
42380000,atg,1885
42900000,atg,1886
43430000,atg,1887
43950000,atg,1888
44490000,atg,1889
45040000,atg,1890
45590000,atg,1891
45630000,atg,1892
45680000,atg,1893
45730000,atg,1894
45770000,atg,1895
45820000,atg,1896
45870000,atg,1897
45920000,atg,1898
45960000,atg,1899
46010000,atg,1900
46060000,atg,1901
45950000,atg,1902
45840000,atg,1903
45730000,atg,1904
45620000,atg,1905
45510000,atg,1906
45410000,atg,1907
45300000,atg,1908
45190000,atg,1909
45080000,atg,1910
44980000,atg,1911
44980000,atg,1912
44990000,atg,1913
45790000,atg,1914
46610000,atg,1915
47450000,atg,1916
48300000,atg,1917
49170000,atg,1918
50050000,atg,1919
50940000,atg,1920
51860000,atg,1921
53850000,atg,1922
55920000,atg,1923
58060000,atg,1924
60290000,atg,1925
62600000,atg,1926
65010000,atg,1927
67500000,atg,1928
70090000,atg,1929
72790000,atg,1930
75580000,atg,1931
78480000,atg,1932
81490000,atg,1933
84620000,atg,1934
87870000,atg,1935
91250000,atg,1936
94750000,atg,1937
98390000,atg,1938
102200000,atg,1939
106100000,atg,1940
110200000,atg,1941
114400000,atg,1942
118800000,atg,1943
123300000,atg,1944
128100000,atg,1945
133000000,atg,1946
139600000,atg,1947
146600000,atg,1948
153900000,atg,1949
161500000,atg,1950
172700000,atg,1951
182700000,atg,1952
191800000,atg,1953
199900000,atg,1954
207200000,atg,1955
214000000,atg,1956
220700000,atg,1957
227400000,atg,1958
234700000,atg,1959
242900000,atg,1960
252300000,atg,1961
262900000,atg,1962
274700000,atg,1963
287200000,atg,1964
300200000,atg,1965
313600000,atg,1966
327600000,atg,1967
342000000,atg,1968
356600000,atg,1969
371300000,atg,1970
394900000,atg,1971
418900000,atg,1972
449500000,atg,1973
461600000,atg,1974
436100000,atg,1975
400100000,atg,1976
435400000,atg,1977
458600000,atg,1978
516300000,atg,1979
557000000,atg,1980
587300000,atg,1981
589200000,atg,1982
627200000,atg,1983
671700000,atg,1984
723800000,atg,1985
787800000,atg,1986
862700000,atg,1987
936700000,atg,1988
999700000,atg,1989
1032000000,atg,1990
1057000000,atg,1991
1068000000,atg,1992
1126000000,atg,1993
1197000000,atg,1994
1147000000,atg,1995
1223000000,atg,1996
1284000000,atg,1997
1342000000,atg,1998
1397000000,atg,1999
1418000000,atg,2000
1449000000,atg,2001
1486000000,atg,2002
1564000000,atg,2003
1676000000,atg,2004
1754000000,atg,2005
1976000000,atg,2006
2114000000,atg,2007
2146000000,atg,2008
1916000000,atg,2009
1771000000,atg,2010
1736000000,atg,2011
1802000000,atg,2012
1828000000,atg,2013
506500000,arg,1800
506500000,arg,1801
506500000,arg,1802
506500000,arg,1803
506500000,arg,1804
506500000,arg,1805
506500000,arg,1806
506500000,arg,1807
506500000,arg,1808
506500000,arg,1809
506500000,arg,1810
506500000,arg,1811
506500000,arg,1812
506500000,arg,1813
506500000,arg,1814
506500000,arg,1815
506500000,arg,1816
506500000,arg,1817
506500000,arg,1818
506500000,arg,1819
506500000,arg,1820
526200000,arg,1821
546600000,arg,1822
567900000,arg,1823
590000000,arg,1824
612900000,arg,1825
636700000,arg,1826
661400000,arg,1827
687100000,arg,1828
713800000,arg,1829
741500000,arg,1830
770400000,arg,1831
800300000,arg,1832
831400000,arg,1833
863700000,arg,1834
897200000,arg,1835
932100000,arg,1836
968300000,arg,1837
1006000000,arg,1838
1045000000,arg,1839
1086000000,arg,1840
1128000000,arg,1841
1172000000,arg,1842
1217000000,arg,1843
1264000000,arg,1844
1314000000,arg,1845
1365000000,arg,1846
1418000000,arg,1847
1473000000,arg,1848
1530000000,arg,1849
1589000000,arg,1850
1652000000,arg,1851
1717000000,arg,1852
1784000000,arg,1853
1854000000,arg,1854
1927000000,arg,1855
2003000000,arg,1856
2082000000,arg,1857
2163000000,arg,1858
2248000000,arg,1859
2337000000,arg,1860
2428000000,arg,1861
2524000000,arg,1862
2623000000,arg,1863
2726000000,arg,1864
2833000000,arg,1865
2945000000,arg,1866
3060000000,arg,1867
3181000000,arg,1868
3306000000,arg,1869
3435000000,arg,1870
3596000000,arg,1871
3763000000,arg,1872
3939000000,arg,1873
4123000000,arg,1874
4315000000,arg,1875
4411000000,arg,1876
4880000000,arg,1877
4628000000,arg,1878
4837000000,arg,1879
4742000000,arg,1880
4821000000,arg,1881
6111000000,arg,1882
6874000000,arg,1883
7377000000,arg,1884
8692000000,arg,1885
8728000000,arg,1886
9341000000,arg,1887
10890000000,arg,1888
11980000000,arg,1889
10960000000,arg,1890
10370000000,arg,1891
12460000000,arg,1892
13250000000,arg,1893
15360000000,arg,1894
17110000000,arg,1895
19010000000,arg,1896
15350000000,arg,1897
16730000000,arg,1898
19820000000,arg,1899
17460000000,arg,1900
19150000000,arg,1901
18920000000,arg,1902
21900000000,arg,1903
24520000000,arg,1904
28120000000,arg,1905
29310000000,arg,1906
29670000000,arg,1907
32390000000,arg,1908
33730000000,arg,1909
35950000000,arg,1910
36510000000,arg,1911
39490000000,arg,1912
39790000000,arg,1913
35110000000,arg,1914
34700000000,arg,1915
33730000000,arg,1916
30960000000,arg,1917
36720000000,arg,1918
38120000000,arg,1919
41110000000,arg,1920
41970000000,arg,1921
45390000000,arg,1922
50780000000,arg,1923
55100000000,arg,1924
54800000000,arg,1925
57520000000,arg,1926
61790000000,arg,1927
65770000000,arg,1928
68840000000,arg,1929
65780000000,arg,1930
61350000000,arg,1931
59300000000,arg,1932
62060000000,arg,1933
66900000000,arg,1934
69690000000,arg,1935
70320000000,arg,1936
75600000000,arg,1937
75940000000,arg,1938
79130000000,arg,1939
80220000000,arg,1940
84520000000,arg,1941
85520000000,arg,1942
84970000000,arg,1943
94800000000,arg,1944
91830000000,arg,1945
99580000000,arg,1946
110300000000,arg,1947
116400000000,arg,1948
115200000000,arg,1949
116700000000,arg,1950
121200000000,arg,1951
114900000000,arg,1952
121100000000,arg,1953
126200000000,arg,1954
135300000000,arg,1955
139100000000,arg,1956
146400000000,arg,1957
155400000000,arg,1958
145200000000,arg,1959
156800000000,arg,1960
168100000000,arg,1961
165300000000,arg,1962
161300000000,arg,1963
178200000000,arg,1964
194700000000,arg,1965
195900000000,arg,1966
201100000000,arg,1967
209800000000,arg,1968
228000000000,arg,1969
240400000000,arg,1970
249600000000,arg,1971
254800000000,arg,1972
264400000000,arg,1973
278900000000,arg,1974
277200000000,arg,1975
277100000000,arg,1976
295000000000,arg,1977
285300000000,arg,1978
305300000000,arg,1979
310000000000,arg,1980
292900000000,arg,1981
284000000000,arg,1982
296100000000,arg,1983
302700000000,arg,1984
281600000000,arg,1985
302700000000,arg,1986
311000000000,arg,1987
305400000000,arg,1988
284000000000,arg,1989
278700000000,arg,1990
308900000000,arg,1991
339800000000,arg,1992
360300000000,arg,1993
382300000000,arg,1994
372000000000,arg,1995
393400000000,arg,1996
426300000000,arg,1997
443300000000,arg,1998
428300000000,arg,1999
424900000000,arg,2000
405600000000,arg,2001
360500000000,arg,2002
392100000000,arg,2003
426900000000,arg,2004
465700000000,arg,2005
503900000000,arg,2006
546200000000,arg,2007
581600000000,arg,2008
585100000000,arg,2009
637100000000,arg,2010
691800000000,arg,2011
703200000000,arg,2012
731100000000,arg,2013
223500000,arm,1800
223500000,arm,1801
223500000,arm,1802
223500000,arm,1803
223500000,arm,1804
223500000,arm,1805
223500000,arm,1806
223500000,arm,1807
223500000,arm,1808
223500000,arm,1809
223500000,arm,1810
223500000,arm,1811
223500000,arm,1812
223500000,arm,1813
223500000,arm,1814
223500000,arm,1815
223500000,arm,1816
223500000,arm,1817
223500000,arm,1818
223500000,arm,1819
223500000,arm,1820
226400000,arm,1821
229300000,arm,1822
232300000,arm,1823
235300000,arm,1824
238300000,arm,1825
241400000,arm,1826
244500000,arm,1827
247600000,arm,1828
250800000,arm,1829
254100000,arm,1830
257400000,arm,1831
260700000,arm,1832
264000000,arm,1833
267400000,arm,1834
270900000,arm,1835
274400000,arm,1836
277900000,arm,1837
281500000,arm,1838
285200000,arm,1839
288800000,arm,1840
292600000,arm,1841
296300000,arm,1842
300200000,arm,1843
304000000,arm,1844
308000000,arm,1845
311900000,arm,1846
316000000,arm,1847
320000000,arm,1848
324200000,arm,1849
328400000,arm,1850
332600000,arm,1851
336900000,arm,1852
341200000,arm,1853
345600000,arm,1854
350100000,arm,1855
354600000,arm,1856
359200000,arm,1857
363800000,arm,1858
368500000,arm,1859
373300000,arm,1860
378100000,arm,1861
383000000,arm,1862
387900000,arm,1863
392900000,arm,1864
398000000,arm,1865
403200000,arm,1866
408400000,arm,1867
413600000,arm,1868
419000000,arm,1869
424400000,arm,1870
429900000,arm,1871
435400000,arm,1872
441000000,arm,1873
446700000,arm,1874
452500000,arm,1875
458300000,arm,1876
464200000,arm,1877
470200000,arm,1878
476300000,arm,1879
482400000,arm,1880
488700000,arm,1881
495000000,arm,1882
501400000,arm,1883
507800000,arm,1884
514400000,arm,1885
497900000,arm,1886
586300000,arm,1887
567900000,arm,1888
531700000,arm,1889
533100000,arm,1890
491700000,arm,1891
542000000,arm,1892
618500000,arm,1893
708000000,arm,1894
659700000,arm,1895
731600000,arm,1896
724400000,arm,1897
748800000,arm,1898
800000000,arm,1899
788200000,arm,1900
813500000,arm,1901
890100000,arm,1902
834400000,arm,1903
929100000,arm,1904
828000000,arm,1905
796900000,arm,1906
771000000,arm,1907
847800000,arm,1908
886300000,arm,1909
952300000,arm,1910
885900000,arm,1911
963700000,arm,1912
1019000000,arm,1913
980200000,arm,1914
1016000000,arm,1915
992700000,arm,1916
834800000,arm,1917
702000000,arm,1918
590300000,arm,1919
565500000,arm,1920
541800000,arm,1921
593000000,arm,1922
649000000,arm,1923
710300000,arm,1924
777400000,arm,1925
850900000,arm,1926
931200000,arm,1927
1019000000,arm,1928
1115000000,arm,1929
1174000000,arm,1930
1193000000,arm,1931
1182000000,arm,1932
1235000000,arm,1933
1358000000,arm,1934
1563000000,arm,1935
1681000000,arm,1936
1833000000,arm,1937
1841000000,arm,1938
1929000000,arm,1939
1861000000,arm,1940
1839000000,arm,1941
1817000000,arm,1942
1795000000,arm,1943
1773000000,arm,1944
1752000000,arm,1945
1731000000,arm,1946
1937000000,arm,1947
2203000000,arm,1948
2423000000,arm,1949
2643000000,arm,1950
2660000000,arm,1951
2852000000,arm,1952
3008000000,arm,1953
3197000000,arm,1954
3519000000,arm,1955
3915000000,arm,1956
4058000000,arm,1957
4433000000,arm,1958
4453000000,arm,1959
4950000000,arm,1960
5326000000,arm,1961
5570000000,arm,1962
5544000000,arm,1963
6377000000,arm,1964
6864000000,arm,1965
7325000000,arm,1966
7778000000,arm,1967
8370000000,arm,1968
8624000000,arm,1969
9434000000,arm,1970
9828000000,arm,1971
10020000000,arm,1972
11010000000,arm,1973
11380000000,arm,1974
11450000000,arm,1975
12020000000,arm,1976
12320000000,arm,1977
12640000000,arm,1978
12590000000,arm,1979
12610000000,arm,1980
12710000000,arm,1981
13000000000,arm,1982
13380000000,arm,1983
13510000000,arm,1984
13600000000,arm,1985
14160000000,arm,1986
14350000000,arm,1987
14640000000,arm,1988
14790000000,arm,1989
14230000000,arm,1990
12230000000,arm,1991
7113000000,arm,1992
6626000000,arm,1993
7048000000,arm,1994
7518000000,arm,1995
7849000000,arm,1996
8024000000,arm,1997
8567000000,arm,1998
8802000000,arm,1999
9293000000,arm,2000
10200000000,arm,2001
11780000000,arm,2002
13470000000,arm,2003
14940000000,arm,2004
17100000000,arm,2005
19360000000,arm,2006
22010000000,arm,2007
23530000000,arm,2008
20040000000,arm,2009
20320000000,arm,2010
21120000000,arm,2011
22650000000,arm,2012
23390000000,arm,2013
16910000,abw,1800
16910000,abw,1801
16910000,abw,1802
16910000,abw,1803
16910000,abw,1804
16910000,abw,1805
16910000,abw,1806
16910000,abw,1807
16910000,abw,1808
16910000,abw,1809
16910000,abw,1810
16910000,abw,1811
16910000,abw,1812
16910000,abw,1813
16910000,abw,1814
16910000,abw,1815
16910000,abw,1816
16910000,abw,1817
16910000,abw,1818
16910000,abw,1819
16910000,abw,1820
17110000,abw,1821
17310000,abw,1822
17520000,abw,1823
17720000,abw,1824
17930000,abw,1825
18150000,abw,1826
18360000,abw,1827
18580000,abw,1828
18800000,abw,1829
19030000,abw,1830
19250000,abw,1831
19480000,abw,1832
19710000,abw,1833
19950000,abw,1834
20180000,abw,1835
20420000,abw,1836
20670000,abw,1837
20910000,abw,1838
21160000,abw,1839
21410000,abw,1840
21670000,abw,1841
21920000,abw,1842
22180000,abw,1843
22450000,abw,1844
22710000,abw,1845
22980000,abw,1846
23260000,abw,1847
23530000,abw,1848
23810000,abw,1849
24100000,abw,1850
24380000,abw,1851
24670000,abw,1852
24970000,abw,1853
25260000,abw,1854
25560000,abw,1855
25870000,abw,1856
26180000,abw,1857
26490000,abw,1858
26800000,abw,1859
27120000,abw,1860
27440000,abw,1861
27770000,abw,1862
28100000,abw,1863
28430000,abw,1864
28770000,abw,1865
29110000,abw,1866
29460000,abw,1867
29810000,abw,1868
30160000,abw,1869
30520000,abw,1870
30880000,abw,1871
31250000,abw,1872
31620000,abw,1873
32000000,abw,1874
32380000,abw,1875
32760000,abw,1876
33150000,abw,1877
33550000,abw,1878
33950000,abw,1879
34350000,abw,1880
34760000,abw,1881
35170000,abw,1882
35590000,abw,1883
36010000,abw,1884
36440000,abw,1885
36870000,abw,1886
37310000,abw,1887
37760000,abw,1888
38200000,abw,1889
38660000,abw,1890
39120000,abw,1891
39580000,abw,1892
40050000,abw,1893
40530000,abw,1894
41010000,abw,1895
41500000,abw,1896
41990000,abw,1897
42490000,abw,1898
43000000,abw,1899
43510000,abw,1900
44020000,abw,1901
44550000,abw,1902
45080000,abw,1903
45610000,abw,1904
46160000,abw,1905
46700000,abw,1906
47260000,abw,1907
47820000,abw,1908
48390000,abw,1909
48960000,abw,1910
49550000,abw,1911
50140000,abw,1912
50730000,abw,1913
52250000,abw,1914
53810000,abw,1915
55420000,abw,1916
57070000,abw,1917
58780000,abw,1918
60530000,abw,1919
62340000,abw,1920
64210000,abw,1921
66120000,abw,1922
68100000,abw,1923
70130000,abw,1924
72230000,abw,1925
74390000,abw,1926
76610000,abw,1927
78900000,abw,1928
81260000,abw,1929
83690000,abw,1930
86190000,abw,1931
88760000,abw,1932
91410000,abw,1933
94150000,abw,1934
96960000,abw,1935
99860000,abw,1936
102800000,abw,1937
105900000,abw,1938
109100000,abw,1939
112300000,abw,1940
115700000,abw,1941
119200000,abw,1942
122700000,abw,1943
126400000,abw,1944
130200000,abw,1945
134000000,abw,1946
138000000,abw,1947
142200000,abw,1948
146400000,abw,1949
150800000,abw,1950
155300000,abw,1951
162000000,abw,1952
171000000,abw,1953
182300000,abw,1954
195500000,abw,1955
210400000,abw,1956
226400000,abw,1957
242800000,abw,1958
258800000,abw,1959
273600000,abw,1960
286600000,abw,1961
297800000,abw,1962
307700000,abw,1963
317100000,abw,1964
326700000,abw,1965
336800000,abw,1966
347100000,abw,1967
357700000,abw,1968
368500000,abw,1969
379800000,abw,1970
413300000,abw,1971
450000000,abw,1972
490000000,abw,1973
533000000,abw,1974
578900000,abw,1975
627500000,abw,1976
679100000,abw,1977
734400000,abw,1978
794500000,abw,1979
860800000,abw,1980
934300000,abw,1981
1016000000,abw,1982
1105000000,abw,1983
1204000000,abw,1984
1313000000,abw,1985
1432000000,abw,1986
1663000000,abw,1987
1976000000,abw,1988
2215000000,abw,1989
2300000000,abw,1990
2476000000,abw,1991
2611000000,abw,1992
2792000000,abw,1993
3018000000,abw,1994
3101000000,abw,1995
3157000000,abw,1996
3433000000,abw,1997
3696000000,abw,1998
3764000000,abw,1999
3945000000,abw,2000
3920000000,abw,2001
3811000000,abw,2002
3802000000,abw,2003
4067000000,abw,2004
4114000000,abw,2005
