surviving_kids_per_woman,geo,time
1.501,swe,1933
1.49,swe,1934
1.488,swe,1935
1.533,swe,1936
1.55,swe,1937
1.621,swe,1938
1.676,swe,1939
1.661,swe,1940
1.714,swe,1941
1.991,swe,1942
2.194,swe,1943
2.352,swe,1944
2.369,swe,1945
2.353,swe,1946
2.276,swe,1947
2.285,swe,1948
2.21,swe,1949
2.062,swe,1950
2.052,swe,1951
2.059,swe,1952
2.059,swe,1953
2.059,swe,1954
2.073,swe,1955
2.082,swe,1956
2.087,swe,1957
2.12,swe,1958
2.138,swe,1959
2.148,swe,1960
2.179,swe,1961
2.166,swe,1962
2.179,swe,1963
2.17,swe,1964
2.142,swe,1965
2.104,swe,1966
2.066,swe,1967
2.019,swe,1968
1.972,swe,1969
1.926,swe,1970
1.869,swe,1971
1.822,swe,1972
1.765,swe,1973
1.717,swe,1974
1.67,swe,1975
1.622,swe,1976
1.584,swe,1977
1.573,swe,1978
1.544,swe,1979
1.544,swe,1980
1.544,swe,1981
1.563,swe,1982
1.609,swe,1983
1.647,swe,1984
1.695,swe,1985
1.752,swe,1986
1.8,swe,1987
1.858,swe,1988
1.904,swe,1989
1.933,swe,1990
1.933,swe,1991
1.904,swe,1992
1.856,swe,1993
1.795,swe,1994
1.717,swe,1995
1.64,swe,1996
1.573,swe,1997
1.529,swe,1998
1.51,swe,1999
1.51,swe,2000
1.539,swe,2001
1.588,swe,2002
1.636,swe,2003
1.689,swe,2004
1.738,swe,2005
1.777,swe,2006
1.816,swe,2007
1.845,swe,2008
1.864,swe,2009
1.874,swe,2010
1.913,swe,2020
1.957,swe,2030
2.005,swe,2050
2.071,swe,2099
2.211,che,1800
2.211,che,1801
2.211,che,1802
2.211,che,1803
2.211,che,1804
2.211,che,1805
2.211,che,1806
2.211,che,1807
2.211,che,1808
2.211,che,1809
2.211,che,1810
2.211,che,1811
2.211,che,1812
2.211,che,1813
2.211,che,1814
2.211,che,1815
2.211,che,1816
2.211,che,1817
2.211,che,1818
2.211,che,1819
2.211,che,1820
2.211,che,1821
2.211,che,1822
2.211,che,1823
2.211,che,1824
2.211,che,1825
2.211,che,1826
2.211,che,1827
2.211,che,1828
2.211,che,1829
2.211,che,1830
2.211,che,1831
2.211,che,1832
2.211,che,1833
2.211,che,1834
2.211,che,1835
2.211,che,1836
2.211,che,1837
2.211,che,1838
2.211,che,1839
2.211,che,1840
2.211,che,1841
2.211,che,1842
2.211,che,1843
2.211,che,1844
2.211,che,1845
2.211,che,1846
2.211,che,1847
2.211,che,1848
2.211,che,1849
2.211,che,1850
2.144,che,1851
2.078,che,1852
1.997,che,1853
1.947,che,1854
1.838,che,1855
2.042,che,1856
2.053,che,1857
2.162,che,1858
2.281,che,1859
2.239,che,1860
2.209,che,1861
2.23,che,1862
2.307,che,1863
2.309,che,1864
2.275,che,1865
2.312,che,1866
2.222,che,1867
2.159,che,1868
2.211,che,1869
2.129,che,1870
2.13,che,1871
2.132,che,1872
2.125,che,1873
2.175,che,1874
2.275,che,1875
2.479,che,1876
2.418,che,1877
2.365,che,1878
2.425,che,1879
2.354,che,1880
2.37,che,1881
2.354,che,1882
2.43,che,1883
2.413,che,1884
2.309,che,1885
2.37,che,1886
2.379,che,1887
2.413,che,1888
2.353,che,1889
2.268,che,1890
2.404,che,1891
2.464,che,1892
2.431,che,1893
2.378,che,1894
2.429,che,1895
2.601,che,1896
2.62,che,1897
2.587,che,1898
2.685,che,1899
2.544,che,1900
2.685,che,1901
2.689,che,1902
2.585,che,1903
2.527,che,1904
2.538,che,1905
2.585,che,1906
2.517,che,1907
2.582,che,1908
2.494,che,1909
2.3,che,1910
2.239,che,1911
2.294,che,1912
2.272,che,1913
2.302,che,1914
2.035,che,1915
2.002,che,1916
1.931,che,1917
1.606,che,1918
1.911,che,1919
1.765,che,1920
1.9,che,1921
1.951,che,1922
2.002,che,1923
1.922,che,1924
1.893,che,1925
1.863,che,1926
1.785,che,1927
1.73,che,1928
1.685,che,1929
1.661,che,1930
1.641,che,1931
1.622,che,1932
1.6,che,1933
1.603,che,1934
1.558,che,1935
1.542,che,1936
1.502,che,1937
1.54,che,1938
1.551,che,1939
1.571,che,1940
1.793,che,1941
2.002,che,1942
2.124,che,1943
2.186,che,1944
2.274,che,1945
2.316,che,1946
2.264,che,1947
2.269,che,1948
2.201,che,1949
2.119,che,1950
2.11,che,1951
2.11,che,1952
2.11,che,1953
2.119,che,1954
2.137,che,1955
2.165,che,1956
2.21,che,1957
2.247,che,1958
2.293,che,1959
2.33,che,1960
2.375,che,1961
2.385,che,1962
2.385,che,1963
2.385,che,1964
2.357,che,1965
2.301,che,1966
2.251,che,1967
2.166,che,1968
2.082,che,1969
1.988,che,1970
1.894,che,1971
1.811,che,1972
1.726,che,1973
1.642,che,1974
1.584,che,1975
1.527,che,1976
1.489,che,1977
1.461,che,1978
1.449,che,1979
1.44,che,1980
1.44,che,1981
1.449,che,1982
1.459,che,1983
1.475,che,1984
1.475,che,1985
1.475,che,1986
1.484,che,1987
1.484,che,1988
1.49,che,1989
1.484,che,1990
1.481,che,1991
1.481,che,1992
1.471,che,1993
1.476,che,1994
1.467,che,1995
1.447,che,1996
1.438,che,1997
1.423,che,1998
1.404,che,1999
1.394,che,2000
1.384,che,2001
1.379,che,2002
1.369,che,2003
1.379,che,2004
1.379,che,2005
1.392,che,2006
1.412,che,2007
1.421,che,2008
1.441,che,2009
1.46,che,2010
1.601,che,2020
1.716,che,2030
1.861,che,2050
2.024,che,2099
4.668,syr,1950
4.774,syr,1951
4.787,syr,1952
4.905,syr,1953
5.023,syr,1954
5.043,syr,1955
5.161,syr,1956
5.284,syr,1957
5.306,syr,1958
5.422,syr,1959
5.546,syr,1960
5.568,syr,1961
5.676,syr,1962
5.782,syr,1963
5.887,syr,1964
5.887,syr,1965
5.983,syr,1966
6.07,syr,1967
6.07,syr,1968
6.155,syr,1969
6.237,syr,1970
6.318,syr,1971
6.309,syr,1972
6.371,syr,1973
6.422,syr,1974
6.387,syr,1975
6.418,syr,1976
6.436,syr,1977
6.375,syr,1978
6.362,syr,1979
6.265,syr,1980
6.23,syr,1981
6.105,syr,1982
6.037,syr,1983
5.884,syr,1984
5.783,syr,1985
5.611,syr,1986
5.476,syr,1987
5.283,syr,1988
5.131,syr,1989
4.937,syr,1990
4.734,syr,1991
4.574,syr,1992
4.387,syr,1993
4.239,syr,1994
4.07,syr,1995
3.92,syr,1996
3.77,syr,1997
3.66,syr,1998
3.538,syr,1999
3.425,syr,2000
3.33,syr,2001
3.245,syr,2002
3.188,syr,2003
3.121,syr,2004
3.064,syr,2005
3.007,syr,2006
2.96,syr,2007
2.903,syr,2008
2.86,syr,2009
2.793,syr,2010
2.308,syr,2020
2.007,syr,2030
1.67,syr,2050
1.848,syr,2099
2.191,twn,1800
2.191,twn,1801
2.191,twn,1802
2.191,twn,1803
2.191,twn,1804
2.191,twn,1805
2.191,twn,1806
2.191,twn,1807
2.191,twn,1808
2.191,twn,1809
2.191,twn,1810
2.191,twn,1811
2.191,twn,1812
2.191,twn,1813
2.191,twn,1814
2.191,twn,1815
2.191,twn,1816
2.191,twn,1817
2.191,twn,1818
2.191,twn,1819
2.191,twn,1820
2.191,twn,1821
2.191,twn,1822
2.191,twn,1823
2.191,twn,1824
2.191,twn,1825
2.191,twn,1826
2.191,twn,1827
2.191,twn,1828
2.191,twn,1829
2.191,twn,1830
2.191,twn,1831
2.191,twn,1832
2.191,twn,1833
2.191,twn,1834
2.191,twn,1835
2.191,twn,1836
2.191,twn,1837
2.191,twn,1838
2.191,twn,1839
2.191,twn,1840
2.191,twn,1841
2.191,twn,1842
2.191,twn,1843
2.191,twn,1844
2.191,twn,1845
2.191,twn,1846
2.191,twn,1847
2.191,twn,1848
2.191,twn,1849
2.191,twn,1850
2.191,twn,1851
2.191,twn,1852
2.191,twn,1853
2.191,twn,1854
2.191,twn,1855
2.191,twn,1856
2.191,twn,1857
2.191,twn,1858
2.191,twn,1859
2.191,twn,1860
2.191,twn,1861
2.191,twn,1862
2.191,twn,1863
2.191,twn,1864
2.191,twn,1865
2.191,twn,1866
2.191,twn,1867
2.191,twn,1868
2.191,twn,1869
2.191,twn,1870
2.191,twn,1871
2.191,twn,1872
2.191,twn,1873
2.191,twn,1874
2.191,twn,1875
2.188,twn,1876
2.185,twn,1877
2.182,twn,1878
2.179,twn,1879
2.177,twn,1880
2.174,twn,1881
2.171,twn,1882
2.168,twn,1883
2.165,twn,1884
2.162,twn,1885
2.16,twn,1886
2.157,twn,1887
2.154,twn,1888
2.151,twn,1889
2.148,twn,1890
2.145,twn,1891
2.143,twn,1892
2.14,twn,1893
2.137,twn,1894
2.134,twn,1895
2.131,twn,1896
2.129,twn,1897
2.126,twn,1898
2.123,twn,1899
2.12,twn,1900
2.117,twn,1901
2.114,twn,1902
2.112,twn,1903
2.109,twn,1904
2.106,twn,1905
2.103,twn,1906
2.315,twn,1907
2.351,twn,1908
2.568,twn,1909
2.828,twn,1910
2.862,twn,1911
2.828,twn,1912
2.7,twn,1913
2.644,twn,1914
2.274,twn,1915
2.208,twn,1916
2.517,twn,1917
1.973,twn,1918
2.37,twn,1919
2.152,twn,1920
2.534,twn,1921
3.144,twn,1922
2.766,twn,1923
3.114,twn,1924
2.793,twn,1925
3.287,twn,1926
3.533,twn,1927
3.574,twn,1928
3.693,twn,1929
3.855,twn,1930
3.844,twn,1931
3.693,twn,1932
3.812,twn,1933
3.931,twn,1934
3.957,twn,1935
3.743,twn,1936
3.949,twn,1937
3.888,twn,1938
3.942,twn,1939
3.879,twn,1940
3.792,twn,1941
3.799,twn,1942
3.851,twn,1943
3.888,twn,1944
3.922,twn,1945
3.953,twn,1946
3.982,twn,1947
4.233,twn,1948
4.563,twn,1949
4.826,twn,1950
4.859,twn,1951
5.187,twn,1952
5.293,twn,1953
5.464,twn,1954
5.483,twn,1955
5.567,twn,1956
5.345,twn,1957
5.312,twn,1958
5.153,twn,1959
4.994,twn,1960
4.888,twn,1961
4.753,twn,1962
4.667,twn,1963
4.577,twn,1964
4.439,twn,1965
4.302,twn,1966
4.143,twn,1967
3.943,twn,1968
3.777,twn,1969
3.575,twn,1970
3.374,twn,1971
3.261,twn,1972
3.148,twn,1973
3.062,twn,1974
2.948,twn,1975
2.834,twn,1976
2.683,twn,1977
2.51,twn,1978
2.469,twn,1979
2.343,twn,1980
2.287,twn,1981
2.161,twn,1982
2.021,twn,1983
1.927,twn,1984
1.763,twn,1985
1.576,twn,1986
1.594,twn,1987
1.74,twn,1988
1.585,twn,1989
1.708,twn,1990
1.623,twn,1991
1.632,twn,1992
1.67,twn,1993
1.665,twn,1994
1.684,twn,1995
1.67,twn,1996
1.679,twn,1997
1.39,twn,1998
1.482,twn,1999
1.602,twn,2000
1.335,twn,2001
1.283,twn,2002
1.183,twn,2003
1.13,twn,2004
1.068,twn,2005
1.072,twn,2006
1.058,twn,2007
4.284,tjk,1950
4.387,tjk,1951
4.432,tjk,1952
4.477,tjk,1953
4.589,tjk,1954
4.619,tjk,1955
4.716,tjk,1956
4.732,tjk,1957
4.747,tjk,1958
4.836,tjk,1959
4.859,tjk,1960
4.956,tjk,1961
4.988,tjk,1962
5.035,tjk,1963
5.156,tjk,1964
5.22,tjk,1965
5.366,tjk,1966
5.439,tjk,1967
5.512,tjk,1968
5.636,tjk,1969
5.669,tjk,1970
5.66,tjk,1971
5.684,tjk,1972
5.6,tjk,1973
5.483,tjk,1974
5.341,tjk,1975
5.256,tjk,1976
5.104,tjk,1977
4.977,tjk,1978
4.867,tjk,1979
4.783,tjk,1980
4.788,tjk,1981
4.754,tjk,1982
4.729,tjk,1983
4.711,tjk,1984
4.694,tjk,1985
4.66,tjk,1986
4.626,tjk,1987
4.575,tjk,1988
4.506,tjk,1989
4.429,tjk,1990
4.335,tjk,1991
4.183,tjk,1992
4.081,tjk,1993
3.971,tjk,1994
3.87,tjk,1995
3.769,tjk,1996
3.72,tjk,1997
3.626,tjk,1998
3.531,tjk,1999
3.486,tjk,2000
3.408,tjk,2001
3.33,tjk,2002
3.288,tjk,2003
3.227,tjk,2004
3.157,tjk,2005
3.128,tjk,2006
3.075,tjk,2007
3.052,tjk,2008
2.999,tjk,2009
2.945,tjk,2010
2.587,tjk,2020
2.31,tjk,2030
1.964,tjk,2050
1.8,tjk,2099
2.969,tza,1800
2.969,tza,1801
2.969,tza,1802
2.969,tza,1803
2.969,tza,1804
2.969,tza,1805
2.969,tza,1806
2.969,tza,1807
2.969,tza,1808
2.969,tza,1809
2.969,tza,1810
2.969,tza,1811
2.969,tza,1812
2.969,tza,1813
2.969,tza,1814
2.969,tza,1815
2.969,tza,1816
2.969,tza,1817
2.969,tza,1818
2.969,tza,1819
2.969,tza,1820
2.969,tza,1821
2.969,tza,1822
2.969,tza,1823
2.969,tza,1824
2.969,tza,1825
2.969,tza,1826
2.969,tza,1827
2.969,tza,1828
2.969,tza,1829
2.969,tza,1830
2.969,tza,1831
2.969,tza,1832
2.969,tza,1833
2.969,tza,1834
2.969,tza,1835
2.969,tza,1836
2.969,tza,1837
2.969,tza,1838
2.969,tza,1839
2.969,tza,1840
2.969,tza,1841
2.969,tza,1842
2.969,tza,1843
2.969,tza,1844
2.969,tza,1845
2.969,tza,1846
2.969,tza,1847
2.969,tza,1848
2.969,tza,1849
2.969,tza,1850
2.969,tza,1851
2.969,tza,1852
2.969,tza,1853
2.969,tza,1854
2.969,tza,1855
2.969,tza,1856
2.969,tza,1857
2.969,tza,1858
2.969,tza,1859
2.969,tza,1860
2.969,tza,1861
2.969,tza,1862
2.969,tza,1863
2.969,tza,1864
2.969,tza,1865
2.969,tza,1866
2.969,tza,1867
2.969,tza,1868
2.969,tza,1869
2.969,tza,1870
2.969,tza,1871
2.969,tza,1872
2.969,tza,1873
2.969,tza,1874
2.969,tza,1875
2.969,tza,1876
2.969,tza,1877
2.969,tza,1878
2.969,tza,1879
2.969,tza,1880
2.969,tza,1881
2.969,tza,1882
2.969,tza,1883
2.969,tza,1884
2.969,tza,1885
2.969,tza,1886
2.969,tza,1887
2.969,tza,1888
2.969,tza,1889
2.969,tza,1890
2.969,tza,1891
2.969,tza,1892
2.969,tza,1893
2.969,tza,1894
2.969,tza,1895
2.969,tza,1896
2.969,tza,1897
2.969,tza,1898
2.969,tza,1899
2.969,tza,1900
2.969,tza,1901
2.969,tza,1902
2.969,tza,1903
2.969,tza,1904
2.969,tza,1905
2.969,tza,1906
2.969,tza,1907
2.969,tza,1908
2.969,tza,1909
2.969,tza,1910
2.969,tza,1911
2.969,tza,1912
2.969,tza,1913
2.969,tza,1914
2.969,tza,1915
2.969,tza,1916
2.969,tza,1917
2.969,tza,1918
2.969,tza,1919
2.969,tza,1920
2.969,tza,1921
2.969,tza,1922
2.969,tza,1923
2.969,tza,1924
2.969,tza,1925
2.968,tza,1926
2.968,tza,1927
2.967,tza,1928
2.966,tza,1929
2.965,tza,1930
2.965,tza,1931
2.964,tza,1932
2.963,tza,1933
2.963,tza,1934
2.962,tza,1935
2.961,tza,1936
2.96,tza,1937
2.96,tza,1938
2.959,tza,1939
2.958,tza,1940
2.958,tza,1941
2.957,tza,1942
2.956,tza,1943
2.956,tza,1944
2.955,tza,1945
3.167,tza,1946
3.271,tza,1947
3.477,tza,1948
3.68,tza,1949
3.779,tza,1950
3.884,tza,1951
3.895,tza,1952
3.907,tza,1953
4.017,tza,1954
4.023,tza,1955
4.127,tza,1956
4.133,tza,1957
4.133,tza,1958
4.139,tza,1959
4.237,tza,1960
4.237,tza,1961
4.23,tza,1962
4.23,tza,1963
4.326,tza,1964
4.326,tza,1965
4.326,tza,1966
4.415,tza,1967
4.415,tza,1968
4.408,tza,1969
4.495,tza,1970
4.495,tza,1971
4.58,tza,1972
4.58,tza,1973
4.58,tza,1974
4.663,tza,1975
4.656,tza,1976
4.738,tza,1977
4.724,tza,1978
4.71,tza,1979
4.682,tza,1980
4.747,tza,1981
4.718,tza,1982
4.689,tza,1983
4.661,tza,1984
4.639,tza,1985
4.603,tza,1986
4.575,tza,1987
4.539,tza,1988
4.496,tza,1989
4.453,tza,1990
4.33,tza,1991
4.281,tza,1992
4.231,tza,1993
4.189,tza,1994
4.14,tza,1995
4.105,tza,1996
4.069,tza,1997
4.041,tza,1998
4.02,tza,1999
4.006,tza,2000
4.066,tza,2001
4.058,tza,2002
4.123,tza,2003
4.18,tza,2004
4.172,tza,2005
4.226,tza,2006
4.287,tza,2007
4.338,tza,2008
4.395,tza,2009
4.379,tza,2010
4.446,tza,2020
4.021,tza,2030
3.21,tza,2050
2.202,tza,2099
2.593,tha,1800
2.593,tha,1801
2.593,tha,1802
2.593,tha,1803
2.593,tha,1804
2.593,tha,1805
2.593,tha,1806
2.593,tha,1807
2.593,tha,1808
2.593,tha,1809
2.593,tha,1810
2.593,tha,1811
2.593,tha,1812
2.593,tha,1813
2.593,tha,1814
2.593,tha,1815
2.593,tha,1816
2.593,tha,1817
2.593,tha,1818
2.593,tha,1819
2.593,tha,1820
2.593,tha,1821
2.593,tha,1822
2.593,tha,1823
2.593,tha,1824
2.593,tha,1825
2.593,tha,1826
2.593,tha,1827
2.593,tha,1828
2.593,tha,1829
2.593,tha,1830
2.593,tha,1831
2.593,tha,1832
2.593,tha,1833
2.593,tha,1834
2.593,tha,1835
2.593,tha,1836
2.593,tha,1837
2.593,tha,1838
2.593,tha,1839
2.593,tha,1840
2.593,tha,1841
2.593,tha,1842
2.593,tha,1843
2.593,tha,1844
2.593,tha,1845
2.593,tha,1846
2.593,tha,1847
2.593,tha,1848
2.593,tha,1849
2.593,tha,1850
2.593,tha,1851
2.593,tha,1852
2.593,tha,1853
2.593,tha,1854
2.593,tha,1855
2.593,tha,1856
2.593,tha,1857
2.593,tha,1858
2.593,tha,1859
2.593,tha,1860
2.593,tha,1861
2.593,tha,1862
2.593,tha,1863
2.593,tha,1864
2.593,tha,1865
2.593,tha,1866
2.593,tha,1867
2.593,tha,1868
2.593,tha,1869
2.593,tha,1870
2.593,tha,1871
2.593,tha,1872
2.593,tha,1873
2.593,tha,1874
2.593,tha,1875
2.593,tha,1876
2.593,tha,1877
2.593,tha,1878
2.593,tha,1879
2.593,tha,1880
2.593,tha,1881
2.593,tha,1882
2.593,tha,1883
2.593,tha,1884
2.593,tha,1885
2.593,tha,1886
2.593,tha,1887
2.593,tha,1888
2.593,tha,1889
2.593,tha,1890
2.593,tha,1891
2.593,tha,1892
2.593,tha,1893
2.593,tha,1894
2.593,tha,1895
2.593,tha,1896
2.593,tha,1897
2.593,tha,1898
2.593,tha,1899
2.593,tha,1900
2.593,tha,1901
2.593,tha,1902
2.593,tha,1903
2.593,tha,1904
2.593,tha,1905
2.593,tha,1906
2.593,tha,1907
2.593,tha,1908
2.593,tha,1909
2.593,tha,1910
2.593,tha,1911
2.593,tha,1912
2.593,tha,1913
2.593,tha,1914
2.593,tha,1915
2.593,tha,1916
2.593,tha,1917
2.593,tha,1918
2.593,tha,1919
2.593,tha,1920
2.593,tha,1921
2.593,tha,1922
2.593,tha,1923
2.593,tha,1924
2.593,tha,1925
2.589,tha,1926
2.586,tha,1927
2.582,tha,1928
2.579,tha,1929
2.575,tha,1930
2.774,tha,1931
2.87,tha,1932
3.063,tha,1933
3.156,tha,1934
3.248,tha,1935
3.433,tha,1936
3.522,tha,1937
3.517,tha,1938
3.512,tha,1939
3.414,tha,1940
3.315,tha,1941
3.311,tha,1942
3.306,tha,1943
3.301,tha,1944
3.39,tha,1945
3.568,tha,1946
3.653,tha,1947
4.328,tha,1948
4.322,tha,1949
4.235,tha,1950
4.316,tha,1951
4.323,tha,1952
4.403,tha,1953
4.481,tha,1954
4.481,tha,1955
4.558,tha,1956
4.634,tha,1957
4.634,tha,1958
4.708,tha,1959
4.716,tha,1960
4.789,tha,1961
4.797,tha,1962
4.869,tha,1963
4.861,tha,1964
4.915,tha,1965
4.875,tha,1966
4.886,tha,1967
4.797,tha,1968
4.683,tha,1969
4.614,tha,1970
4.449,tha,1971
4.323,tha,1972
4.131,tha,1973
3.988,tha,1974
3.794,tha,1975
3.643,tha,1976
3.446,tha,1977
3.295,tha,1978
3.139,tha,1979
2.964,tha,1980
2.828,tha,1981
2.695,tha,1982
2.577,tha,1983
2.464,tha,1984
2.357,tha,1985
2.265,tha,1986
2.189,tha,1987
2.105,tha,1988
2.031,tha,1989
1.979,tha,1990
1.923,tha,1991
1.863,tha,1992
1.816,tha,1993
1.779,tha,1994
1.733,tha,1995
1.695,tha,1996
1.667,tha,1997
1.639,tha,1998
1.611,tha,1999
1.604,tha,2000
1.594,tha,2001
1.576,tha,2002
1.566,tha,2003
1.557,tha,2004
1.547,tha,2005
1.538,tha,2006
1.529,tha,2007
1.519,tha,2008
1.509,tha,2009
1.491,tha,2010
1.373,tha,2020
1.436,tha,2030
1.675,tha,2050
1.961,tha,2099
2.553,tls,1950
2.545,tls,1951
2.634,tls,1952
2.622,tls,1953
2.717,tls,1954
2.708,tls,1955
2.806,tls,1956
2.802,tls,1957
2.907,tls,1958
2.907,tls,1959
3.008,tls,1960
3.012,tls,1961
3.112,tls,1962
3.107,tls,1963
3.196,tls,1964
3.176,tls,1965
3.252,tls,1966
3.316,tls,1967
3.273,tls,1968
3.316,tls,1969
3.339,tls,1970
3.243,tls,1971
3.042,tls,1972
2.83,tls,1973
2.614,tls,1974
2.337,tls,1975
2.177,tls,1976
2.058,tls,1977
2.058,tls,1978
2.104,tls,1979
2.327,tls,1980
2.497,tls,1981
2.739,tls,1982
2.967,tls,1983
3.079,tls,1984
3.169,tls,1985
3.228,tls,1986
3.203,tls,1987
3.272,tls,1988
3.353,tls,1989
3.472,tls,1990
3.632,tls,1991
3.828,tls,1992
4.055,tls,1993
4.316,tls,1994
4.575,tls,1995
4.839,tls,1996
5.07,tls,1997
5.276,tls,1998
5.429,tls,1999
5.537,tls,2000
5.604,tls,2001
5.645,tls,2002
5.581,tls,2003
5.594,tls,2004
5.595,tls,2005
5.52,tls,2006
5.5,tls,2007
5.408,tls,2008
5.374,tls,2009
5.273,tls,2010
4.436,tls,2020
3.632,tls,2030
2.524,tls,2050
1.835,tls,2099
2.691,tgo,1800
2.691,tgo,1801
2.691,tgo,1802
2.691,tgo,1803
2.691,tgo,1804
2.691,tgo,1805
2.691,tgo,1806
2.691,tgo,1807
2.691,tgo,1808
2.691,tgo,1809
2.691,tgo,1810
2.691,tgo,1811
2.691,tgo,1812
2.691,tgo,1813
2.691,tgo,1814
2.691,tgo,1815
2.691,tgo,1816
2.691,tgo,1817
2.691,tgo,1818
2.691,tgo,1819
2.691,tgo,1820
2.691,tgo,1821
2.691,tgo,1822
2.691,tgo,1823
2.691,tgo,1824
2.691,tgo,1825
2.691,tgo,1826
2.691,tgo,1827
2.691,tgo,1828
2.691,tgo,1829
2.691,tgo,1830
2.691,tgo,1831
2.691,tgo,1832
2.691,tgo,1833
2.691,tgo,1834
2.691,tgo,1835
2.691,tgo,1836
2.691,tgo,1837
2.691,tgo,1838
2.691,tgo,1839
2.691,tgo,1840
2.691,tgo,1841
2.691,tgo,1842
2.691,tgo,1843
2.691,tgo,1844
2.691,tgo,1845
2.691,tgo,1846
2.691,tgo,1847
2.691,tgo,1848
2.691,tgo,1849
2.691,tgo,1850
2.691,tgo,1851
2.691,tgo,1852
2.691,tgo,1853
2.691,tgo,1854
2.691,tgo,1855
2.691,tgo,1856
2.691,tgo,1857
2.691,tgo,1858
2.691,tgo,1859
2.691,tgo,1860
2.691,tgo,1861
2.691,tgo,1862
2.691,tgo,1863
2.691,tgo,1864
2.691,tgo,1865
2.691,tgo,1866
2.691,tgo,1867
2.691,tgo,1868
2.691,tgo,1869
2.691,tgo,1870
2.691,tgo,1871
2.691,tgo,1872
2.691,tgo,1873
2.691,tgo,1874
2.691,tgo,1875
2.691,tgo,1876
2.691,tgo,1877
2.691,tgo,1878
2.691,tgo,1879
2.691,tgo,1880
2.691,tgo,1881
2.691,tgo,1882
2.691,tgo,1883
2.691,tgo,1884
2.691,tgo,1885
2.691,tgo,1886
2.691,tgo,1887
2.691,tgo,1888
2.691,tgo,1889
2.691,tgo,1890
2.691,tgo,1891
2.691,tgo,1892
2.691,tgo,1893
2.691,tgo,1894
2.691,tgo,1895
2.691,tgo,1896
2.691,tgo,1897
2.691,tgo,1898
2.691,tgo,1899
2.691,tgo,1900
2.691,tgo,1901
2.691,tgo,1902
2.691,tgo,1903
2.691,tgo,1904
2.691,tgo,1905
2.691,tgo,1906
2.691,tgo,1907
2.691,tgo,1908
2.691,tgo,1909
2.691,tgo,1910
2.691,tgo,1911
2.691,tgo,1912
2.691,tgo,1913
2.691,tgo,1914
2.691,tgo,1915
2.691,tgo,1916
2.691,tgo,1917
2.691,tgo,1918
2.691,tgo,1919
2.691,tgo,1920
2.691,tgo,1921
2.691,tgo,1922
2.691,tgo,1923
2.691,tgo,1924
2.691,tgo,1925
2.691,tgo,1926
2.691,tgo,1927
2.691,tgo,1928
2.691,tgo,1929
2.691,tgo,1930
2.691,tgo,1931
2.691,tgo,1932
2.691,tgo,1933
2.691,tgo,1934
2.691,tgo,1935
2.691,tgo,1936
2.691,tgo,1937
2.691,tgo,1938
2.691,tgo,1939
2.691,tgo,1940
2.691,tgo,1941
2.691,tgo,1942
2.691,tgo,1943
2.691,tgo,1944
2.691,tgo,1945
2.793,tgo,1946
2.793,tgo,1947
2.894,tgo,1948
2.894,tgo,1949
2.994,tgo,1950
2.989,tgo,1951
3.088,tgo,1952
3.088,tgo,1953
3.191,tgo,1954
3.299,tgo,1955
3.309,tgo,1956
3.417,tgo,1957
3.439,tgo,1958
3.558,tgo,1959
3.677,tgo,1960
3.705,tgo,1961
3.831,tgo,1962
3.866,tgo,1963
3.993,tgo,1964
4.029,tgo,1965
4.164,tgo,1966
4.299,tgo,1967
4.336,tgo,1968
4.473,tgo,1969
4.505,tgo,1970
4.642,tgo,1971
4.668,tgo,1972
4.794,tgo,1973
4.813,tgo,1974
4.932,tgo,1975
4.939,tgo,1976
5.036,tgo,1977
5.023,tgo,1978
5.009,tgo,1979
5.076,tgo,1980
5.041,tgo,1981
4.999,tgo,1982
5.033,tgo,1983
4.976,tgo,1984
4.912,tgo,1985
4.926,tgo,1986
4.846,tgo,1987
4.766,tgo,1988
4.766,tgo,1989
4.677,tgo,1990
4.588,tgo,1991
4.574,tgo,1992
4.476,tgo,1993
4.385,tgo,1994
4.294,tgo,1995
4.204,tgo,1996
4.113,tgo,1997
4.087,tgo,1998
4.003,tgo,1999
3.911,tgo,2000
3.827,tgo,2001
3.742,tgo,2002
3.658,tgo,2003
3.581,tgo,2004
3.497,tgo,2005
3.42,tgo,2006
3.388,tgo,2007
3.317,tgo,2008
3.24,tgo,2009
3.217,tgo,2010
2.771,tgo,2020
2.422,tgo,2030
2.018,tgo,2050
1.759,tgo,2099
5.877,ton,1950
5.869,ton,1951
5.853,ton,1952
5.927,ton,1953
5.927,ton,1954
6.006,ton,1955
6.023,ton,1956
6.039,ton,1957
6.134,ton,1958
6.143,ton,1959
6.143,ton,1960
6.211,ton,1961
6.168,ton,1962
6.109,ton,1963
6.088,ton,1964
5.96,ton,1965
5.881,ton,1966
5.7,ton,1967
5.509,ton,1968
5.378,ton,1969
5.194,ton,1970
5.037,ton,1971
4.914,ton,1972
4.869,ton,1973
4.816,ton,1974
4.798,ton,1975
4.855,ton,1976
4.882,ton,1977
4.918,ton,1978
4.945,ton,1979
4.954,ton,1980
4.983,ton,1981
4.938,ton,1982
4.857,ton,1983
4.749,ton,1984
4.665,ton,1985
4.538,ton,1986
4.419,ton,1987
4.328,ton,1988
4.265,ton,1989
4.256,ton,1990
4.228,ton,1991
4.201,ton,1992
4.173,ton,1993
4.127,ton,1994
4.082,ton,1995
