geo,children_per_woman_total_fertility_with_projections,time
hrv,1.449,2009
hrv,1.465,2010
hrv,1.478,2011
hrv,1.489,2012
hrv,1.501,2013
hrv,1.511,2014
hrv,1.522,2015
hrv,1.532,2016
hrv,1.542,2017
hrv,1.552,2018
hrv,1.561,2019
hrv,1.57,2020
hrv,1.58,2021
hrv,1.588,2022
hrv,1.597,2023
hrv,1.605,2024
hrv,1.651,2030
hrv,1.709,2040
hrv,1.754,2050
hrv,1.811,2070
hrv,1.831,2080
hrv,1.857,2099
cub,5.78,1800
cub,5.78,1801
cub,5.78,1802
cub,5.78,1803
cub,5.78,1804
cub,5.78,1805
cub,5.78,1806
cub,5.78,1807
cub,5.78,1808
cub,5.78,1809
cub,5.78,1810
cub,5.78,1811
cub,5.78,1812
cub,5.78,1813
cub,5.78,1814
cub,5.78,1815
cub,5.78,1816
cub,5.78,1817
cub,5.78,1818
cub,5.78,1819
cub,5.78,1820
cub,5.78,1821
cub,5.78,1822
cub,5.78,1823
cub,5.78,1824
cub,5.78,1825
cub,5.78,1826
cub,5.78,1827
cub,5.78,1828
cub,5.78,1829
cub,5.78,1830
cub,5.78,1831
cub,5.78,1832
cub,5.78,1833
cub,5.78,1834
cub,5.78,1835
cub,5.78,1836
cub,5.78,1837
cub,5.78,1838
cub,5.78,1839
cub,5.78,1840
cub,5.78,1841
cub,5.78,1842
cub,5.78,1843
cub,5.78,1844
cub,5.78,1845
cub,5.78,1846
cub,5.78,1847
cub,5.78,1848
cub,5.78,1849
cub,5.78,1850
cub,5.78,1851
cub,5.78,1852
cub,5.78,1853
cub,5.78,1854
cub,5.78,1855
cub,5.78,1856
cub,5.78,1857
cub,5.78,1858
cub,5.78,1859
cub,5.78,1860
cub,5.78,1861
cub,5.78,1862
cub,5.78,1863
cub,5.78,1864
cub,5.78,1865
cub,5.78,1866
cub,5.78,1867
cub,5.78,1868
cub,5.78,1869
cub,5.78,1870
cub,5.78,1871
cub,5.78,1872
cub,5.78,1873
cub,5.78,1874
cub,5.78,1875
cub,5.78,1876
cub,5.78,1877
cub,5.78,1878
cub,5.78,1879
cub,5.78,1880
cub,5.78,1881
cub,5.78,1882
cub,5.78,1883
cub,5.78,1884
cub,5.78,1885
cub,5.78,1886
cub,5.78,1887
cub,5.78,1888
cub,5.78,1889
cub,5.78,1890
cub,5.583,1891
cub,5.387,1892
cub,5.19,1893
cub,4.993,1894
cub,4.797,1895
cub,4.6,1896
cub,4.403,1897
cub,4.207,1898
cub,4.01,1899
cub,4.549,1900
cub,5.089,1901
cub,5.628,1902
cub,5.666,1903
cub,5.705,1904
cub,5.743,1905
cub,5.782,1906
cub,5.82,1907
cub,5.817,1908
cub,5.813,1909
cub,5.81,1910
cub,5.807,1911
cub,5.803,1912
cub,5.8,1913
cub,5.797,1914
cub,5.793,1915
cub,5.79,1916
cub,5.787,1917
cub,5.783,1918
cub,5.78,1919
cub,5.673,1920
cub,5.567,1921
cub,5.46,1922
cub,5.353,1923
cub,5.247,1924
cub,5.14,1925
cub,5.033,1926
cub,4.927,1927
cub,4.82,1928
cub,4.713,1929
cub,4.607,1930
cub,4.5,1931
cub,4.458,1932
cub,4.417,1933
cub,4.375,1934
cub,4.333,1935
cub,4.292,1936
cub,4.25,1937
cub,4.208,1938
cub,4.167,1939
cub,4.125,1940
cub,4.083,1941
cub,4.042,1942
cub,4.0,1943
cub,4.108,1944
cub,4.217,1945
cub,4.325,1946
cub,4.433,1947
cub,4.541,1948
cub,4.65,1949
cub,4.758,1950
cub,4.564,1951
cub,4.218,1952
cub,3.956,1953
cub,3.778,1954
cub,3.682,1955
cub,3.665,1956
cub,3.721,1957
cub,3.839,1958
cub,4.001,1959
cub,4.182,1960
cub,4.36,1961
cub,4.509,1962
cub,4.606,1963
cub,4.643,1964
cub,4.617,1965
cub,4.54,1966
cub,4.433,1967
cub,4.312,1968
cub,4.18,1969
cub,4.033,1970
cub,3.857,1971
cub,3.646,1972
cub,3.4,1973
cub,3.127,1974
cub,2.844,1975
cub,2.573,1976
cub,2.332,1977
cub,2.134,1978
cub,1.987,1979
cub,1.892,1980
cub,1.843,1981
cub,1.826,1982
cub,1.825,1983
cub,1.832,1984
cub,1.837,1985
cub,1.836,1986
cub,1.827,1987
cub,1.81,1988
cub,1.785,1989
cub,1.752,1990
cub,1.715,1991
cub,1.68,1992
cub,1.65,1993
cub,1.628,1994
cub,1.614,1995
cub,1.609,1996
cub,1.61,1997
cub,1.615,1998
cub,1.621,1999
cub,1.626,2000
cub,1.626,2001
cub,1.621,2002
cub,1.61,2003
cub,1.592,2004
cub,1.57,2005
cub,1.545,2006
cub,1.52,2007
cub,1.498,2008
cub,1.48,2009
cub,1.467,2010
cub,1.459,2011
cub,1.453,2012
cub,1.449,2013
cub,1.447,2014
cub,1.447,2015
cub,1.448,2016
cub,1.451,2017
cub,1.455,2018
cub,1.461,2019
cub,1.468,2020
cub,1.475,2021
cub,1.483,2022
cub,1.492,2023
cub,1.5,2024
cub,1.547,2030
cub,1.618,2040
cub,1.679,2050
cub,1.766,2070
cub,1.794,2080
cub,1.832,2099
cyp,6.03,1800
cyp,6.03,1801
cyp,6.03,1802
cyp,6.03,1803
cyp,6.03,1804
cyp,6.03,1805
cyp,6.03,1806
cyp,6.03,1807
cyp,6.03,1808
cyp,6.03,1809
cyp,6.03,1810
cyp,6.03,1811
cyp,6.03,1812
cyp,6.03,1813
cyp,6.03,1814
cyp,6.03,1815
cyp,6.03,1816
cyp,6.03,1817
cyp,6.03,1818
cyp,6.03,1819
cyp,6.03,1820
cyp,6.03,1821
cyp,6.03,1822
cyp,6.03,1823
cyp,6.03,1824
cyp,6.03,1825
cyp,6.03,1826
cyp,6.03,1827
cyp,6.03,1828
cyp,6.03,1829
cyp,6.03,1830
cyp,6.03,1831
cyp,6.03,1832
cyp,6.03,1833
cyp,6.03,1834
cyp,6.03,1835
cyp,6.03,1836
cyp,6.03,1837
cyp,6.03,1838
cyp,6.03,1839
cyp,6.03,1840
cyp,6.03,1841
cyp,6.03,1842
cyp,6.03,1843
cyp,6.03,1844
cyp,6.03,1845
cyp,6.03,1846
cyp,6.03,1847
cyp,6.03,1848
cyp,6.03,1849
cyp,6.03,1850
cyp,6.03,1851
cyp,6.03,1852
cyp,6.03,1853
cyp,6.03,1854
cyp,6.03,1855
cyp,6.03,1856
cyp,6.03,1857
cyp,6.03,1858
cyp,6.03,1859
cyp,6.03,1860
cyp,6.03,1861
cyp,6.03,1862
cyp,6.03,1863
cyp,6.03,1864
cyp,6.03,1865
cyp,6.03,1866
cyp,6.03,1867
cyp,6.03,1868
cyp,6.03,1869
cyp,6.03,1870
cyp,6.03,1871
cyp,6.03,1872
cyp,6.03,1873
cyp,6.03,1874
cyp,6.03,1875
cyp,5.956,1876
cyp,5.882,1877
cyp,5.807,1878
cyp,5.733,1879
cyp,5.659,1880
cyp,5.585,1881
cyp,5.51,1882
cyp,5.436,1883
cyp,5.362,1884
cyp,5.288,1885
cyp,5.214,1886
cyp,5.139,1887
cyp,5.065,1888
cyp,4.991,1889
cyp,4.917,1890
cyp,4.843,1891
cyp,4.768,1892
cyp,4.694,1893
cyp,4.62,1894
cyp,4.546,1895
cyp,4.471,1896
cyp,4.397,1897
cyp,4.323,1898
cyp,4.249,1899
cyp,4.175,1900
cyp,4.1,1901
cyp,4.067,1902
cyp,4.033,1903
cyp,4.0,1904
cyp,3.966,1905
cyp,4.033,1906
cyp,4.1,1907
cyp,4.167,1908
cyp,4.234,1909
cyp,4.301,1910
cyp,4.36,1911
cyp,4.419,1912
cyp,4.478,1913
cyp,4.537,1914
cyp,4.596,1915
cyp,4.48,1916
cyp,4.363,1917
cyp,4.246,1918
cyp,4.13,1919
cyp,4.013,1920
cyp,3.897,1921
cyp,3.78,1922
cyp,3.664,1923
cyp,3.547,1924
cyp,3.43,1925
cyp,3.605,1926
cyp,3.779,1927
cyp,3.953,1928
cyp,4.127,1929
cyp,4.301,1930
cyp,4.307,1931
cyp,4.312,1932
cyp,4.317,1933
cyp,4.323,1934
cyp,4.328,1935
cyp,4.35,1936
cyp,4.371,1937
cyp,4.393,1938
cyp,4.414,1939
cyp,4.435,1940
cyp,4.366,1941
cyp,4.296,1942
cyp,4.226,1943
cyp,4.157,1944
cyp,4.087,1945
cyp,4.04,1946
cyp,3.993,1947
cyp,3.945,1948
cyp,3.898,1949
cyp,3.851,1950
cyp,3.808,1951
cyp,3.727,1952
cyp,3.661,1953
cyp,3.609,1954
cyp,3.571,1955
cyp,3.546,1956
cyp,3.531,1957
cyp,3.522,1958
cyp,3.514,1959
cyp,3.5,1960
cyp,3.471,1961
cyp,3.421,1962
cyp,3.346,1963
cyp,3.249,1964
cyp,3.133,1965
cyp,3.01,1966
cyp,2.889,1967
cyp,2.779,1968
cyp,2.686,1969
cyp,2.61,1970
cyp,2.547,1971
cyp,2.491,1972
cyp,2.44,1973
cyp,2.393,1974
cyp,2.352,1975
cyp,2.323,1976
cyp,2.31,1977
cyp,2.312,1978
cyp,2.328,1979
cyp,2.354,1980
cyp,2.385,1981
cyp,2.415,1982
cyp,2.438,1983
cyp,2.453,1984
cyp,2.458,1985
cyp,2.456,1986
cyp,2.45,1987
cyp,2.442,1988
cyp,2.43,1989
cyp,2.411,1990
cyp,2.381,1991
cyp,2.337,1992
cyp,2.278,1993
cyp,2.206,1994
cyp,2.124,1995
cyp,2.035,1996
cyp,1.945,1997
cyp,1.86,1998
cyp,1.781,1999
cyp,1.714,2000
cyp,1.658,2001
cyp,1.613,2002
cyp,1.577,2003
cyp,1.549,2004
cyp,1.529,2005
cyp,1.514,2006
cyp,1.503,2007
cyp,1.493,2008
cyp,1.485,2009
cyp,1.478,2010
cyp,1.47,2011
cyp,1.465,2012
cyp,1.461,2013
cyp,1.458,2014
cyp,1.458,2015
cyp,1.46,2016
cyp,1.463,2017
cyp,1.468,2018
cyp,1.474,2019
cyp,1.482,2020
cyp,1.489,2021
cyp,1.498,2022
cyp,1.506,2023
cyp,1.514,2024
cyp,1.559,2030
cyp,1.627,2040
cyp,1.686,2050
cyp,1.772,2070
cyp,1.797,2080
cyp,1.835,2099
cze,5.327,1800
cze,5.32,1801
cze,5.312,1802
cze,5.305,1803
cze,5.297,1804
cze,5.29,1805
cze,5.283,1806
cze,5.275,1807
cze,5.268,1808
cze,5.26,1809
cze,5.253,1810
cze,5.245,1811
cze,5.238,1812
cze,5.23,1813
cze,5.223,1814
cze,5.216,1815
cze,5.208,1816
cze,5.201,1817
cze,5.193,1818
cze,5.186,1819
cze,5.178,1820
cze,5.171,1821
cze,5.164,1822
cze,5.156,1823
cze,5.149,1824
cze,5.141,1825
cze,5.141,1826
cze,5.142,1827
cze,5.142,1828
cze,5.142,1829
cze,5.142,1830
cze,5.143,1831
cze,5.143,1832
cze,5.143,1833
cze,5.143,1834
cze,5.144,1835
cze,5.144,1836
cze,5.144,1837
cze,5.144,1838
cze,5.145,1839
cze,5.145,1840
cze,5.145,1841
cze,5.145,1842
cze,5.146,1843
cze,5.146,1844
cze,5.146,1845
cze,5.146,1846
cze,5.146,1847
cze,5.147,1848
cze,5.147,1849
cze,5.147,1850
cze,5.139,1851
cze,5.131,1852
cze,5.123,1853
cze,5.114,1854
cze,5.106,1855
cze,5.098,1856
cze,5.09,1857
cze,5.081,1858
cze,5.073,1859
cze,5.065,1860
cze,5.073,1861
cze,5.081,1862
cze,5.089,1863
cze,5.097,1864
cze,5.104,1865
cze,5.112,1866
cze,5.12,1867
cze,5.128,1868
cze,5.136,1869
cze,5.144,1870
cze,5.135,1871
cze,5.127,1872
cze,5.118,1873
cze,5.109,1874
cze,5.101,1875
cze,5.092,1876
cze,5.083,1877
cze,5.074,1878
cze,5.066,1879
cze,5.057,1880
cze,5.043,1881
cze,5.029,1882
cze,5.016,1883
cze,5.002,1884
cze,4.988,1885
cze,4.974,1886
cze,4.96,1887
cze,4.947,1888
cze,4.933,1889
cze,4.919,1890
cze,4.912,1891
cze,4.904,1892
cze,4.897,1893
cze,4.89,1894
cze,4.883,1895
cze,4.875,1896
cze,4.868,1897
cze,4.861,1898
cze,4.853,1899
cze,4.846,1900
cze,4.764,1901
cze,4.683,1902
cze,4.601,1903
cze,4.519,1904
cze,4.438,1905
cze,4.356,1906
cze,4.274,1907
cze,4.192,1908
cze,4.111,1909
cze,4.029,1910
cze,3.922,1911
cze,3.816,1912
cze,3.709,1913
cze,3.603,1914
cze,3.497,1915
cze,3.39,1916
cze,3.284,1917
cze,3.177,1918
cze,3.071,1919
cze,2.964,1920
cze,3.035,1921
cze,2.882,1922
cze,2.768,1923
cze,2.59,1924
cze,2.484,1925
cze,2.392,1926
cze,2.237,1927
cze,2.209,1928
cze,2.124,1929
cze,2.149,1930
cze,2.026,1931
cze,1.966,1932
cze,1.826,1933
cze,1.774,1934
cze,1.678,1935
cze,1.664,1936
cze,1.69,1937
cze,1.824,1938
cze,1.936,1939
cze,2.212,1940
cze,2.263,1941
cze,2.419,1942
cze,2.782,1943
cze,2.798,1944
cze,2.673,1945
cze,3.254,1946
cze,3.05,1947
cze,2.886,1948
cze,2.738,1949
cze,2.854,1950
cze,2.804,1951
cze,2.711,1952
cze,2.629,1953
cze,2.558,1954
cze,2.497,1955
cze,2.446,1956
cze,2.403,1957
cze,2.368,1958
cze,2.336,1959
cze,2.304,1960
cze,2.269,1961
cze,2.227,1962
cze,2.177,1963
cze,2.123,1964
cze,2.069,1965
cze,2.026,1966
cze,1.999,1967
cze,1.994,1968
cze,2.009,1969
cze,2.045,1970
cze,2.095,1971
cze,2.153,1972
cze,2.21,1973
cze,2.26,1974
cze,2.294,1975
cze,2.308,1976
cze,2.302,1977
cze,2.275,1978
cze,2.232,1979
cze,2.178,1980
cze,2.121,1981
cze,2.067,1982
cze,2.023,1983
cze,1.99,1984
cze,1.967,1985
cze,1.949,1986
cze,1.931,1987
cze,1.905,1988
cze,1.87,1989
cze,1.822,1990
cze,1.757,1991
cze,1.677,1992
cze,1.587,1993
cze,1.49,1994
cze,1.394,1995
cze,1.306,1996
cze,1.231,1997
cze,1.175,1998
cze,1.14,1999
cze,1.128,2000
cze,1.138,2001
cze,1.165,2002
cze,1.203,2003
cze,1.249,2004
cze,1.298,2005
cze,1.346,2006
cze,1.392,2007
cze,1.434,2008
cze,1.471,2009
cze,1.501,2010
cze,1.525,2011
cze,1.546,2012
cze,1.566,2013
cze,1.584,2014
cze,1.602,2015
cze,1.62,2016
cze,1.637,2017
cze,1.652,2018
cze,1.667,2019
cze,1.681,2020
cze,1.695,2021
cze,1.707,2022
cze,1.719,2023
cze,1.73,2024
cze,1.786,2030
cze,1.846,2040
cze,1.882,2050
cze,1.922,2070
cze,1.93,2080
cze,1.942,2099
dnk,4.037,1800
dnk,4.042,1801
dnk,4.047,1802
dnk,4.053,1803
dnk,4.058,1804
dnk,4.064,1805
dnk,4.069,1806
dnk,4.074,1807
dnk,4.08,1808
dnk,4.085,1809
dnk,4.09,1810
dnk,4.099,1811
dnk,4.109,1812
dnk,4.117,1813
dnk,4.127,1814
dnk,4.136,1815
dnk,4.144,1816
dnk,4.154,1817
dnk,4.162,1818
dnk,4.171,1819
dnk,4.181,1820
dnk,4.189,1821
dnk,4.199,1822
dnk,4.207,1823
dnk,4.216,1824
dnk,4.226,1825
dnk,4.161,1826
dnk,4.096,1827
dnk,4.031,1828
dnk,3.966,1829
dnk,3.901,1830
dnk,3.922,1831
dnk,3.942,1832
dnk,3.962,1833
dnk,3.982,1834
dnk,4.003,1835
dnk,4.023,1836
dnk,4.043,1837
dnk,4.064,1838
dnk,4.084,1839
dnk,4.104,1840
dnk,4.118,1841
dnk,4.132,1842
dnk,4.146,1843
dnk,4.16,1844
dnk,4.174,1845
dnk,4.188,1846
dnk,4.202,1847
dnk,4.216,1848
dnk,4.23,1849
dnk,4.244,1850
dnk,4.06,1851
dnk,4.477,1852
dnk,4.269,1853
dnk,4.415,1854
dnk,4.306,1855
dnk,4.369,1856
dnk,4.441,1857
dnk,4.481,1858
dnk,4.531,1859
dnk,4.401,1860
dnk,4.272,1861
dnk,4.165,1862
dnk,4.174,1863
dnk,4.063,1864
dnk,4.206,1865
dnk,4.32,1866
dnk,4.086,1867
dnk,4.182,1868
dnk,3.959,1869
dnk,4.097,1870
dnk,4.064,1871
dnk,4.094,1872
dnk,4.155,1873
dnk,4.166,1874
dnk,4.306,1875
dnk,4.404,1876
dnk,4.355,1877
dnk,4.265,1878
dnk,4.302,1879
dnk,4.278,1880
dnk,4.341,1881
dnk,4.364,1882
dnk,4.29,1883
dnk,4.498,1884
dnk,4.387,1885
dnk,4.371,1886
dnk,4.285,1887
dnk,4.248,1888
dnk,4.21,1889
dnk,4.112,1890
dnk,4.178,1891
dnk,3.999,1892
dnk,4.156,1893
dnk,4.102,1894
dnk,4.085,1895
dnk,4.114,1896
dnk,4.017,1897
dnk,4.081,1898
dnk,4.009,1899
dnk,4.074,1900
dnk,4.139,1901
dnk,4.05,1902
dnk,3.96,1903
dnk,3.974,1904
dnk,3.87,1905
dnk,3.866,1906
dnk,3.811,1907
dnk,3.831,1908
dnk,3.779,1909
dnk,3.674,1910
dnk,3.599,1911
dnk,3.583,1912
dnk,3.427,1913
dnk,3.416,1914
dnk,3.226,1915
dnk,3.229,1916
dnk,3.109,1917
dnk,3.163,1918
dnk,2.959,1919
dnk,3.291,1920
dnk,3.111,1921
dnk,2.87,1922
dnk,2.856,1923
dnk,2.775,1924
dnk,2.66,1925
dnk,2.577,1926
dnk,2.443,1927
dnk,2.431,1928
dnk,2.295,1929
dnk,2.299,1930
dnk,2.203,1931
dnk,2.187,1932
dnk,2.095,1933
dnk,2.147,1934
dnk,2.124,1935
dnk,2.142,1936
dnk,2.156,1937
dnk,2.179,1938
dnk,2.156,1939
dnk,2.216,1940
dnk,2.242,1941
dnk,2.496,1942
dnk,2.647,1943
dnk,2.838,1944
dnk,2.977,1945
dnk,3.016,1946
dnk,2.898,1947
dnk,2.709,1948
dnk,2.572,1949
dnk,2.576,1950
dnk,2.502,1951
dnk,2.535,1952
dnk,2.595,1953
dnk,2.542,1954
dnk,2.576,1955
dnk,2.59,1956
dnk,2.556,1957
dnk,2.535,1958
dnk,2.494,1959
dnk,2.543,1960
dnk,2.547,1961
dnk,2.544,1962
dnk,2.642,1963
dnk,2.602,1964
dnk,2.61,1965
dnk,2.615,1966
dnk,2.35,1967
dnk,2.117,1968
dnk,2.0,1969
dnk,1.95,1970
dnk,2.043,1971
dnk,2.03,1972
dnk,1.917,1973
dnk,1.896,1974
dnk,1.919,1975
dnk,1.747,1976
dnk,1.66,1977
dnk,1.668,1978
dnk,1.601,1979
dnk,1.546,1980
dnk,1.437,1981
dnk,1.427,1982
dnk,1.377,1983
dnk,1.4,1984
dnk,1.447,1985
dnk,1.48,1986
dnk,1.496,1987
dnk,1.559,1988
dnk,1.62,1989
dnk,1.668,1990
dnk,1.683,1991
dnk,1.764,1992
dnk,1.749,1993
dnk,1.806,1994
dnk,1.807,1995
dnk,1.747,1996
dnk,1.752,1997
dnk,1.724,1998
dnk,1.735,1999
dnk,1.771,2000
dnk,1.747,2001
dnk,1.723,2002
dnk,1.758,2003
dnk,1.784,2004
dnk,1.802,2005
dnk,1.85,2006
dnk,1.846,2007
dnk,1.892,2008
dnk,1.842,2009
dnk,1.875,2010
dnk,1.756,2011
dnk,1.733,2012
dnk,1.88,2013
dnk,1.882,2014
dnk,1.885,2015
dnk,1.888,2016
dnk,1.891,2017
dnk,1.894,2018
dnk,1.896,2019
dnk,1.899,2020
dnk,1.901,2021
dnk,1.904,2022
dnk,1.906,2023
dnk,1.908,2024
dnk,1.919,2030
dnk,1.931,2040
dnk,1.939,2050
dnk,1.949,2070
dnk,1.951,2080
dnk,1.953,2099
dji,6.304,1800
dji,6.304,1801
dji,6.304,1802
dji,6.304,1803
dji,6.304,1804
dji,6.304,1805
dji,6.304,1806
dji,6.304,1807
dji,6.304,1808
dji,6.304,1809
dji,6.304,1810
dji,6.304,1811
dji,6.304,1812
dji,6.304,1813
dji,6.304,1814
dji,6.304,1815
dji,6.304,1816
dji,6.304,1817
dji,6.304,1818
dji,6.304,1819
dji,6.304,1820
dji,6.304,1821
dji,6.304,1822
dji,6.304,1823
dji,6.304,1824
dji,6.304,1825
dji,6.304,1826
dji,6.304,1827
dji,6.304,1828
dji,6.304,1829
dji,6.304,1830
dji,6.304,1831
dji,6.304,1832
dji,6.304,1833
dji,6.304,1834
dji,6.304,1835
dji,6.304,1836
dji,6.304,1837
dji,6.304,1838
dji,6.304,1839
dji,6.304,1840
dji,6.304,1841
dji,6.304,1842
dji,6.304,1843
dji,6.304,1844
dji,6.304,1845
dji,6.304,1846
dji,6.304,1847
dji,6.304,1848
dji,6.304,1849
dji,6.304,1850
dji,6.304,1851
dji,6.304,1852
dji,6.304,1853
dji,6.304,1854
dji,6.304,1855
dji,6.304,1856
dji,6.304,1857
dji,6.304,1858
dji,6.304,1859
dji,6.304,1860
dji,6.304,1861
dji,6.304,1862
dji,6.304,1863
dji,6.304,1864
dji,6.304,1865
dji,6.304,1866
dji,6.304,1867
dji,6.304,1868
dji,6.304,1869
dji,6.304,1870
dji,6.304,1871
dji,6.304,1872
dji,6.304,1873
dji,6.304,1874
dji,6.304,1875
dji,6.304,1876
dji,6.304,1877
dji,6.304,1878
dji,6.304,1879
dji,6.304,1880
dji,6.304,1881
dji,6.304,1882
dji,6.304,1883
dji,6.304,1884
dji,6.304,1885
dji,6.304,1886
dji,6.304,1887
dji,6.304,1888
dji,6.304,1889
dji,6.304,1890
dji,6.304,1891
dji,6.304,1892
dji,6.304,1893
dji,6.304,1894
dji,6.304,1895
dji,6.304,1896
dji,6.304,1897
dji,6.304,1898
dji,6.304,1899
dji,6.304,1900
dji,6.304,1901
dji,6.304,1902
dji,6.304,1903
dji,6.304,1904
dji,6.304,1905
dji,6.304,1906
dji,6.304,1907
dji,6.304,1908
dji,6.304,1909
dji,6.304,1910
dji,6.304,1911
dji,6.304,1912
dji,6.304,1913
dji,6.304,1914
dji,6.304,1915
dji,6.304,1916
dji,6.304,1917
dji,6.304,1918
dji,6.304,1919
dji,6.304,1920
dji,6.304,1921
dji,6.304,1922
dji,6.304,1923
dji,6.304,1924
dji,6.304,1925
dji,6.304,1926
dji,6.304,1927
dji,6.304,1928
dji,6.304,1929
dji,6.304,1930
dji,6.304,1931
dji,6.304,1932
dji,6.304,1933
dji,6.304,1934
dji,6.304,1935
dji,6.304,1936
dji,6.304,1937
dji,6.304,1938
dji,6.304,1939
dji,6.304,1940
dji,6.304,1941
dji,6.304,1942
dji,6.304,1943
dji,6.304,1944
dji,6.304,1945
dji,6.304,1946
dji,6.304,1947
dji,6.304,1948
dji,6.304,1949
dji,6.304,1950
dji,6.304,1951
dji,6.306,1952
dji,6.312,1953
dji,6.322,1954
dji,6.336,1955
dji,6.354,1956
dji,6.376,1957
dji,6.401,1958
dji,6.43,1959
dji,6.461,1960
dji,6.493,1961
dji,6.527,1962
dji,6.561,1963
dji,6.595,1964
dji,6.629,1965
dji,6.665,1966
dji,6.702,1967
dji,6.739,1968
dji,6.774,1969
dji,6.804,1970
dji,6.826,1971
dji,6.836,1972
dji,6.834,1973
dji,6.817,1974
dji,6.784,1975
dji,6.734,1976
dji,6.671,1977
dji,6.598,1978
dji,6.52,1979
dji,6.443,1980
dji,6.373,1981
dji,6.316,1982
dji,6.271,1983
dji,6.239,1984
dji,6.218,1985
dji,6.205,1986
dji,6.193,1987
dji,6.174,1988
dji,6.142,1989
dji,6.087,1990
dji,6.0,1991
dji,5.879,1992
dji,5.727,1993
dji,5.548,1994
dji,5.352,1995
dji,5.148,1996
dji,4.95,1997
dji,4.768,1998
dji,4.607,1999
dji,4.469,2000
dji,4.353,2001
dji,4.253,2002
dji,4.16,2003
dji,4.074,2004
dji,3.991,2005
dji,3.911,2006
dji,3.832,2007
dji,3.755,2008
dji,3.679,2009
dji,3.604,2010
dji,3.53,2011
dji,3.457,2012
dji,3.387,2013
dji,3.32,2014
dji,3.256,2015
dji,3.194,2016
dji,3.136,2017
dji,3.08,2018
dji,3.027,2019
dji,2.977,2020
dji,2.929,2021
dji,2.884,2022
dji,2.84,2023
dji,2.799,2024
dji,2.582,2030
dji,2.317,2040
dji,2.123,2050
dji,1.91,2070
dji,1.867,2080
dji,1.843,2099
dom,6.16,1800
dom,6.16,1801
dom,6.16,1802
dom,6.16,1803
dom,6.16,1804
dom,6.16,1805
dom,6.16,1806
dom,6.16,1807
dom,6.16,1808
dom,6.16,1809
dom,6.16,1810
dom,6.16,1811
dom,6.16,1812
dom,6.16,1813
dom,6.16,1814
dom,6.16,1815
dom,6.16,1816
dom,6.161,1817
dom,6.161,1818
dom,6.161,1819
dom,6.161,1820
dom,6.161,1821
dom,6.161,1822
dom,6.161,1823
dom,6.161,1824
dom,6.161,1825
dom,6.161,1826
dom,6.161,1827
dom,6.161,1828
dom,6.161,1829
dom,6.161,1830
dom,6.161,1831
dom,6.161,1832
dom,6.161,1833
dom,6.161,1834
dom,6.161,1835
dom,6.161,1836
dom,6.161,1837
dom,6.161,1838
dom,6.161,1839
dom,6.161,1840
dom,6.161,1841
dom,6.161,1842
dom,6.161,1843
dom,6.161,1844
dom,6.161,1845
dom,6.161,1846
dom,6.161,1847
dom,6.161,1848
dom,6.161,1849
dom,6.161,1850
dom,6.162,1851
dom,6.162,1852
dom,6.162,1853
dom,6.162,1854
dom,6.162,1855
dom,6.162,1856
dom,6.162,1857
dom,6.162,1858
dom,6.162,1859
dom,6.162,1860
dom,6.162,1861
dom,6.162,1862
dom,6.162,1863
dom,6.162,1864
dom,6.162,1865
dom,6.162,1866
dom,6.162,1867
dom,6.162,1868
dom,6.162,1869
dom,6.162,1870
dom,6.162,1871
dom,6.162,1872
dom,6.162,1873
dom,6.162,1874
dom,6.162,1875
dom,6.162,1876
dom,6.162,1877
dom,6.162,1878
dom,6.162,1879
dom,6.162,1880
dom,6.162,1881
dom,6.162,1882
dom,6.162,1883
dom,6.162,1884
dom,6.163,1885
dom,6.163,1886
dom,6.163,1887
dom,6.163,1888
dom,6.163,1889
dom,6.163,1890
dom,6.163,1891
dom,6.163,1892
dom,6.163,1893
dom,6.163,1894
dom,6.163,1895
dom,6.163,1896
dom,6.163,1897
dom,6.163,1898
dom,6.163,1899
dom,6.163,1900
dom,6.163,1901
dom,6.163,1902
dom,6.163,1903
dom,6.163,1904
dom,6.163,1905
dom,6.163,1906
dom,6.163,1907
dom,6.163,1908
dom,6.163,1909
dom,6.163,1910
dom,6.163,1911
dom,6.163,1912
dom,6.163,1913
dom,6.163,1914
dom,6.163,1915
dom,6.163,1916
dom,6.163,1917
dom,6.163,1918
dom,6.164,1919
dom,6.164,1920
dom,6.164,1921
dom,6.164,1922
dom,6.164,1923
dom,6.164,1924
dom,6.164,1925
dom,6.164,1926
dom,6.164,1927
dom,6.164,1928
dom,6.164,1929
dom,6.164,1930
dom,6.164,1931
dom,6.164,1932
dom,6.164,1933
dom,6.164,1934
dom,6.164,1935
dom,6.254,1936
dom,6.343,1937
dom,6.433,1938
dom,6.522,1939
dom,6.612,1940
dom,6.702,1941
dom,6.791,1942
dom,6.881,1943
dom,6.97,1944
dom,7.06,1945
dom,7.15,1946
dom,7.239,1947
dom,7.329,1948
dom,7.418,1949
dom,7.508,1950
dom,7.537,1951
dom,7.589,1952
dom,7.629,1953
dom,7.657,1954
dom,7.672,1955
dom,7.676,1956
dom,7.666,1957
dom,7.643,1958
dom,7.607,1959
dom,7.555,1960
dom,7.488,1961
dom,7.404,1962
dom,7.304,1963
dom,7.187,1964
dom,7.054,1965
dom,6.904,1966
dom,6.739,1967
dom,6.562,1968
dom,6.376,1969
dom,6.182,1970
dom,5.983,1971
