population_growth_annual_percent,geo,time
1.827,mar,1991
1.736,mar,1992
1.653,mar,1993
1.58,mar,1994
1.515,mar,1995
1.456,mar,1996
1.399,mar,1997
1.341,mar,1998
1.28,mar,1999
1.219,mar,2000
1.16,mar,2001
1.109,mar,2002
1.068,mar,2003
1.042,mar,2004
1.026,mar,2005
1.014,mar,2006
1.002,mar,2007
0.9955,mar,2008
0.9946,mar,2009
0.9967,mar,2010
1.001,mar,2011
1.94,moz,1960
1.983,moz,1961
2.023,moz,1962
2.058,moz,1963
2.087,moz,1964
2.112,moz,1965
2.14,moz,1966
2.169,moz,1967
2.193,moz,1968
2.21,moz,1969
2.226,moz,1970
2.22,moz,1971
2.219,moz,1972
2.271,moz,1973
2.39,moz,1974
2.54,moz,1975
2.681,moz,1976
2.766,moz,1977
2.772,moz,1978
2.681,moz,1979
2.519,moz,1980
2.409,moz,1981
2.301,moz,1982
2.035,moz,1983
1.575,moz,1984
1.023,moz,1985
0.37,moz,1986
-0.1436,moz,1987
-0.2171,moz,1988
0.3136,moz,1989
1.255,moz,1990
2.337,moz,1991
3.199,moz,1992
3.678,moz,1993
3.667,moz,1994
3.344,moz,1995
2.965,moz,1996
2.702,moz,1997
2.536,moz,1998
2.515,moz,1999
2.586,moz,2000
2.661,moz,2001
2.684,moz,2002
2.677,moz,2003
2.629,moz,2004
2.554,moz,2005
2.477,moz,2006
2.415,moz,2007
2.363,moz,2008
2.327,moz,2009
2.301,moz,2010
2.278,moz,2011
2.128,mmr,1960
2.123,mmr,1961
2.121,mmr,1962
2.131,mmr,1963
2.157,mmr,1964
2.193,mmr,1965
2.223,mmr,1966
2.248,mmr,1967
2.283,mmr,1968
2.33,mmr,1969
2.379,mmr,1970
2.429,mmr,1971
2.463,mmr,1972
2.461,mmr,1973
2.418,mmr,1974
2.345,mmr,1975
2.265,mmr,1976
2.191,mmr,1977
2.126,mmr,1978
2.073,mmr,1979
2.03,mmr,1980
1.986,mmr,1981
1.938,mmr,1982
1.891,mmr,1983
1.847,mmr,1984
1.804,mmr,1985
1.763,mmr,1986
1.722,mmr,1987
1.675,mmr,1988
1.618,mmr,1989
1.557,mmr,1990
1.485,mmr,1991
1.418,mmr,1992
1.378,mmr,1993
1.373,mmr,1994
1.387,mmr,1995
1.42,mmr,1996
1.432,mmr,1997
1.375,mmr,1998
1.23,mmr,1999
1.031,mmr,2000
0.8113,mmr,2001
0.6277,mmr,2002
0.5126,mmr,2003
0.493,mmr,2004
0.5432,mmr,2005
0.6115,mmr,2006
0.6641,mmr,2007
0.7104,mmr,2008
0.7402,mmr,2009
0.7569,mmr,2010
0.7762,mmr,2011
2.37,nam,1960
2.417,nam,1961
2.46,nam,1962
2.499,nam,1963
2.531,nam,1964
2.561,nam,1965
2.569,nam,1966
2.58,nam,1967
2.634,nam,1968
2.741,nam,1969
2.87,nam,1970
3.02,nam,1971
3.121,nam,1972
3.104,nam,1973
2.943,nam,1974
2.699,nam,1975
2.462,nam,1976
2.288,nam,1977
2.169,nam,1978
2.123,nam,1979
2.142,nam,1980
2.131,nam,1981
2.149,nam,1982
2.351,nam,1983
2.772,nam,1984
3.302,nam,1985
3.863,nam,1986
4.278,nam,1987
4.424,nam,1988
4.257,nam,1989
3.9,nam,1990
3.498,nam,1991
3.179,nam,1992
2.966,nam,1993
2.898,nam,1994
2.918,nam,1995
2.961,nam,1996
2.948,nam,1997
2.853,nam,1998
2.653,nam,1999
2.392,nam,2000
2.117,nam,2001
1.893,nam,2002
1.755,nam,2003
1.728,nam,2004
1.776,nam,2005
1.844,nam,2006
1.886,nam,2007
1.901,nam,2008
1.875,nam,2009
1.821,nam,2010
1.767,nam,2011
1.769,npl,1960
1.803,npl,1961
1.842,npl,1962
1.887,npl,1963
1.938,npl,1964
1.994,npl,1965
2.049,npl,1966
2.101,npl,1967
2.148,npl,1968
2.189,npl,1969
2.225,npl,1970
2.257,npl,1971
2.287,npl,1972
2.311,npl,1973
2.327,npl,1974
2.338,npl,1975
2.346,npl,1976
2.353,npl,1977
2.358,npl,1978
2.361,npl,1979
2.363,npl,1980
2.365,npl,1981
2.368,npl,1982
2.368,npl,1983
2.368,npl,1984
2.368,npl,1985
2.366,npl,1986
2.366,npl,1987
2.375,npl,1988
2.396,npl,1989
2.424,npl,1990
2.449,npl,1991
2.468,npl,1992
2.482,npl,1993
2.488,npl,1994
2.488,npl,1995
2.483,npl,1996
2.472,npl,1997
2.452,npl,1998
2.423,npl,1999
2.386,npl,2000
2.347,npl,2001
2.305,npl,2002
2.247,npl,2003
2.173,npl,2004
2.089,npl,2005
2.002,npl,2006
1.922,npl,2007
1.856,npl,2008
1.808,npl,2009
1.773,npl,2010
1.742,npl,2011
1.952,nld,1960
1.315,nld,1961
1.424,nld,1962
1.348,nld,1963
1.338,nld,1964
1.373,nld,1965
1.305,nld,1966
1.133,nld,1967
1.039,nld,1968
1.158,nld,1969
1.239,nld,1970
1.189,nld,1971
1.011,nld,1972
0.8273,nld,1973
0.7837,nld,1974
0.8914,nld,1975
0.785,nld,1976
0.5946,nld,1977
0.6153,nld,1978
0.6903,nld,1979
0.7913,nld,1980
0.686,nld,1981
0.4586,nld,1982
0.3792,nld,1983
0.3969,nld,1984
0.4663,nld,1985
0.555,nld,1986
0.6345,nld,1987
0.6461,nld,1988
0.5999,nld,1989
0.6886,nld,1990
0.788,nld,1991
0.7561,nld,1992
0.697,nld,1993
0.6029,nld,1994
0.4939,nld,1995
0.4614,nld,1996
0.5148,nld,1997
0.6166,nld,1998
0.6655,nld,1999
0.7148,nld,2000
0.7548,nld,2001
0.6383,nld,2002
0.4718,nld,2003
0.3475,nld,2004
0.2337,nld,2005
0.1606,nld,2006
0.2175,nld,2007
0.3893,nld,2008
0.5143,nld,2009
0.5129,nld,2010
0.484,nld,2011
4.524,ncl,1960
4.524,ncl,1961
3.35,ncl,1962
2.669,ncl,1963
2.36,ncl,1964
2.331,ncl,1965
2.507,ncl,1966
2.818,ncl,1967
3.197,ncl,1968
3.584,ncl,1969
3.928,ncl,1970
5.064,ncl,1971
4.751,ncl,1972
4.266,ncl,1973
3.683,ncl,1974
3.059,ncl,1975
2.38,ncl,1976
1.63,ncl,1977
1.125,ncl,1978
0.9995,ncl,1979
1.115,ncl,1980
0.6969,ncl,1981
0.3466,ncl,1982
0.6209,ncl,1983
3.524,ncl,1984
1.57,ncl,1985
0.6515,ncl,1986
1.77,ncl,1987
1.871,ncl,1988
2.772,ncl,1989
2.288,ncl,1990
2.45,ncl,1991
2.612,ncl,1992
2.775,ncl,1993
2.937,ncl,1994
3.099,ncl,1995
2.051,ncl,1996
2.329,ncl,1997
1.652,ncl,1998
2.035,ncl,1999
1.901,ncl,2000
1.902,ncl,2001
1.899,ncl,2002
1.898,ncl,2003
1.901,ncl,2004
1.862,ncl,2005
1.72,ncl,2006
1.639,ncl,2007
0.6517,ncl,2008
0.6516,ncl,2009
0.5766,ncl,2010
0.8065,ncl,2011
2.102,nzl,1960
1.999,nzl,1961
2.542,nzl,1962
1.987,nzl,1963
2.095,nzl,1964
1.65,nzl,1965
1.791,nzl,1966
1.785,nzl,1967
0.8772,nzl,1968
0.8948,nzl,1969
1.358,nzl,1970
1.494,nzl,1971
1.768,nzl,1972
1.957,nzl,1973
2.085,nzl,1974
1.945,nzl,1975
0.8848,nzl,1976
0.3114,nzl,1977
0.03204,nzl,1978
-0.3916,nzl,1979
0.1254,nzl,1980
0.3848,nzl,1981
0.9935,nzl,1982
1.359,nzl,1983
0.8652,nzl,1984
0.6178,nzl,1985
-0.02464,nzl,1986
0.8619,nzl,1987
0.2745,nzl,1988
0.4801,nzl,1989
0.9232,nzl,1990
1.042,nzl,1992
1.14,nzl,1993
1.329,nzl,1994
1.464,nzl,1995
1.583,nzl,1996
1.312,nzl,1997
0.8873,nzl,1998
0.5255,nzl,1999
0.5876,nzl,2000
0.5893,nzl,2001
1.737,nzl,2002
1.974,nzl,2003
1.486,nzl,2004
1.129,nzl,2005
1.219,nzl,2006
1.039,nzl,2007
0.9556,nzl,2008
1.093,nzl,2009
1.198,nzl,2010
0.8526,nzl,2011
3.177,nic,1960
3.102,nic,1961
3.035,nic,1962
2.991,nic,1963
2.981,nic,1964
2.992,nic,1965
3.004,nic,1966
3.01,nic,1967
3.019,nic,1968
3.031,nic,1969
3.044,nic,1970
3.052,nic,1971
3.055,nic,1972
3.058,nic,1973
3.059,nic,1974
3.056,nic,1975
3.048,nic,1976
3.03,nic,1977
2.993,nic,1978
2.937,nic,1979
2.866,nic,1980
2.801,nic,1981
2.736,nic,1982
2.648,nic,1983
2.531,nic,1984
2.403,nic,1985
2.258,nic,1986
2.137,nic,1987
2.09,nic,1988
2.137,nic,1989
2.24,nic,1990
2.359,nic,1991
2.437,nic,1992
2.443,nic,1993
2.356,nic,1994
2.207,nic,1995
2.052,nic,1996
1.918,nic,1997
1.789,nic,1998
1.673,nic,1999
1.569,nic,2000
1.466,nic,2001
1.371,nic,2002
1.305,nic,2003
1.273,nic,2004
1.268,nic,2005
1.267,nic,2006
1.268,nic,2007
1.284,nic,2008
1.316,nic,2009
1.356,nic,2010
1.402,nic,2011
2.812,ner,1960
2.87,ner,1961
2.924,ner,1962
2.963,ner,1963
2.982,ner,1964
2.987,ner,1965
2.99,ner,1966
2.993,ner,1967
2.994,ner,1968
2.991,ner,1969
2.985,ner,1970
2.975,ner,1971
2.964,ner,1972
2.958,ner,1973
2.957,ner,1974
2.959,ner,1975
2.966,ner,1976
2.967,ner,1977
2.949,ner,1978
2.908,ner,1979
2.856,ner,1980
2.808,ner,1981
2.775,ner,1982
2.755,ner,1983
2.752,ner,1984
2.765,ner,1985
2.779,ner,1986
2.802,ner,1987
2.853,ner,1988
2.934,ner,1989
3.034,ner,1990
3.136,ner,1991
3.227,ner,1992
3.302,ner,1993
3.359,ner,1994
3.401,ner,1995
3.441,ner,1996
3.476,ner,1997
3.495,ner,1998
3.496,ner,1999
3.486,ner,2000
3.47,ner,2001
3.459,ner,2002
3.46,ner,2003
3.476,ner,2004
3.5,ner,2005
3.525,ner,2006
3.544,ner,2007
3.553,ner,2008
3.55,ner,2009
3.541,ner,2010
3.528,ner,2011
2.09,nga,1960
2.125,nga,1961
2.157,nga,1962
2.181,nga,1963
2.195,nga,1964
2.204,nga,1965
2.214,nga,1966
2.233,nga,1967
2.262,nga,1968
2.302,nga,1969
2.353,nga,1970
2.391,nga,1971
2.432,nga,1972
2.508,nga,1973
2.628,nga,1974
2.766,nga,1975
2.914,nga,1976
3.025,nga,1977
3.052,nga,1978
2.979,nga,1979
2.844,nga,1980
2.691,nga,1981
2.569,nga,1982
2.495,nga,1983
2.487,nga,1984
2.522,nga,1985
2.564,nga,1986
2.586,nga,1987
2.586,nga,1988
2.558,nga,1989
2.511,nga,1990
2.465,nga,1991
2.429,nga,1992
2.398,nga,1993
2.374,nga,1994
2.356,nga,1995
2.339,nga,1996
2.326,nga,1997
2.328,nga,1998
2.346,nga,1999
2.376,nga,2000
2.409,nga,2001
2.439,nga,2002
2.461,nga,2003
2.473,nga,2004
2.479,nga,2005
2.483,nga,2006
2.489,nga,2007
2.496,nga,2008
2.505,nga,2009
2.515,nga,2010
2.523,nga,2011
3.527,mnp,1960
2.646,mnp,1961
1.925,mnp,1962
1.581,mnp,1963
1.777,mnp,1964
2.321,mnp,1965
2.932,mnp,1966
3.363,mnp,1967
3.604,mnp,1968
3.572,mnp,1969
3.366,mnp,1970
3.388,mnp,1971
3.482,mnp,1972
3.221,mnp,1973
2.522,mnp,1974
1.682,mnp,1975
0.55,mnp,1976
-0.1503,mnp,1977
0.6323,mnp,1978
3.298,mnp,1979
6.934,mnp,1980
10.34,mnp,1981
12.35,mnp,1982
12.78,mnp,1983
11.83,mnp,1984
10.33,mnp,1985
8.927,mnp,1986
7.914,mnp,1987
7.16,mnp,1988
6.7,mnp,1989
6.407,mnp,1990
6.075,mnp,1991
5.676,mnp,1992
5.325,mnp,1993
5.03,mnp,1994
4.744,mnp,1995
4.514,mnp,1996
4.219,mnp,1997
3.709,mnp,1998
2.93,mnp,1999
2.003,mnp,2000
1.093,mnp,2001
0.3016,mnp,2002
-0.4159,mnp,2003
-1.02,mnp,2004
-1.507,mnp,2005
-2.062,mnp,2006
-2.542,mnp,2007
-2.585,mnp,2008
-1.988,mnp,2009
-0.9086,mnp,2010
0.421,mnp,2011
0.8394,nor,1960
0.7944,nor,1961
0.8034,nor,1962
0.7561,nor,1963
0.7554,nor,1964
0.7773,nor,1965
0.7984,nor,1966
0.8365,nor,1967
0.8406,nor,1968
0.8147,nor,1969
0.7265,nor,1970
0.7013,nor,1971
0.7648,nor,1972
0.6995,nor,1973
0.6203,nor,1974
0.5519,nor,1975
0.469,nor,1976
0.4227,nor,1977
0.3818,nor,1978
0.3406,nor,1979
0.3212,nor,1980
0.3441,nor,1981
0.3673,nor,1982
0.3311,nor,1983
0.2822,nor,1984
0.2995,nor,1985
0.3567,nor,1986
0.468,nor,1987
0.5379,nor,1988
0.4128,nor,1989
0.3442,nor,1990
0.4765,nor,1991
0.5772,nor,1992
0.5952,nor,1993
0.5694,nor,1994
0.5191,nor,1995
0.5069,nor,1996
0.5422,nor,1997
0.5954,nor,1998
0.6848,nor,1999
0.649,nor,2000
0.506,nor,2001
0.5393,nor,2002
0.5865,nor,2003
0.5909,nor,2004
0.6811,nor,2005
0.8054,nor,2006
1.035,nor,2007
1.246,nor,2008
1.261,nor,2009
1.246,nor,2010
1.275,nor,2011
2.247,omn,1960
2.321,omn,1961
2.398,omn,1962
2.469,omn,1963
2.531,omn,1964
2.597,omn,1965
2.68,omn,1966
2.793,omn,1967
2.94,omn,1968
3.125,omn,1969
3.341,omn,1970
3.539,omn,1971
3.747,omn,1972
4.031,omn,1973
4.4,omn,1974
4.795,omn,1975
5.141,omn,1976
5.395,omn,1977
5.565,omn,1978
5.644,omn,1979
5.646,omn,1980
5.638,omn,1981
5.585,omn,1982
5.404,omn,1983
5.088,omn,1984
4.706,omn,1985
4.256,omn,1986
3.865,omn,1987
3.673,omn,1988
3.722,omn,1989
3.888,omn,1990
4.141,omn,1991
4.24,omn,1992
3.958,omn,1993
3.223,omn,1994
2.238,omn,1995
1.19,omn,1996
0.342,omn,1997
-0.1545,omn,1998
-0.1579,omn,1999
0.2107,omn,2000
0.6607,omn,2001
1.035,omn,2002
1.427,omn,2003
1.798,omn,2004
2.129,omn,2005
2.484,omn,2006
2.794,omn,2007
2.916,omn,2008
2.811,omn,2009
2.559,omn,2010
2.264,omn,2011
2.339,pak,1960
2.395,pak,1961
2.447,pak,1962
2.491,pak,1963
2.528,pak,1964
2.56,pak,1965
2.594,pak,1966
2.629,pak,1967
2.661,pak,1968
2.689,pak,1969
2.717,pak,1970
2.742,pak,1971
2.775,pak,1972
2.829,pak,1973
2.908,pak,1974
3.002,pak,1975
3.091,pak,1976
3.166,pak,1977
3.238,pak,1978
3.304,pak,1979
3.36,pak,1980
3.404,pak,1981
3.431,pak,1982
3.436,pak,1983
3.417,pak,1984
3.377,pak,1985
3.338,pak,1986
3.289,pak,1987
3.203,pak,1988
3.075,pak,1989
2.924,pak,1990
2.756,pak,1991
2.61,pak,1992
2.527,pak,1993
2.523,pak,1994
2.565,pak,1995
2.628,pak,1996
2.656,pak,1997
2.611,pak,1998
2.475,pak,1999
2.282,pak,2000
2.079,pak,2001
1.913,pak,2002
1.801,pak,2003
1.761,pak,2004
1.771,pak,2005
1.792,pak,2006
1.799,pak,2007
1.806,pak,2008
1.806,pak,2009
1.801,pak,2010
1.799,pak,2011
2.884,plw,1960
2.692,plw,1961
2.484,plw,1962
2.25,plw,1963
2.022,plw,1964
1.768,plw,1965
1.5,plw,1966
1.235,plw,1967
1.122,plw,1968
1.145,plw,1969
1.28,plw,1970
1.513,plw,1971
1.676,plw,1972
1.607,plw,1973
1.238,plw,1974
0.6946,plw,1975
0.03257,plw,1976
-0.4815,plw,1977
-0.6072,plw,1978
-0.1977,plw,1979
0.5756,plw,1980
1.513,plw,1981
2.268,plw,1982
2.71,plw,1983
2.699,plw,1984
2.416,plw,1985
2.052,plw,1986
1.807,plw,1987
1.727,plw,1988
1.894,plw,1989
2.191,plw,1990
2.5,plw,1991
2.697,plw,1992
2.798,plw,1993
2.769,plw,1994
2.643,plw,1995
2.518,plw,1996
2.39,plw,1997
2.183,plw,1998
1.893,plw,1999
1.556,plw,2000
1.193,plw,2001
0.8775,plw,2002
0.6366,plw,2003
0.5316,plw,2004
0.5188,plw,2005
0.5261,plw,2006
0.5333,plw,2007
0.5453,plw,2008
0.5817,plw,2009
0.6174,plw,2010
0.667,plw,2011
2.909,pan,1960
2.911,pan,1961
2.91,pan,1962
2.914,pan,1963
2.923,pan,1964
2.935,pan,1965
2.943,pan,1966
2.941,pan,1967
2.923,pan,1968
2.885,pan,1969
2.836,pan,1970
2.78,pan,1971
2.727,pan,1972
2.679,pan,1973
2.636,pan,1974
2.598,pan,1975
2.561,pan,1976
2.52,pan,1977
2.472,pan,1978
2.414,pan,1979
2.351,pan,1980
2.29,pan,1981
2.234,pan,1982
2.187,pan,1983
2.148,pan,1984
2.118,pan,1985
2.089,pan,1986
2.063,pan,1987
2.048,pan,1988
2.044,pan,1989
2.049,pan,1990
2.055,pan,1991
2.058,pan,1992
2.057,pan,1993
2.05,pan,1994
2.039,pan,1995
2.026,pan,1996
2.012,pan,1997
1.991,pan,1998
1.963,pan,1999
1.929,pan,2000
1.894,pan,2001
1.858,pan,2002
1.822,pan,2003
1.789,pan,2004
1.755,pan,2005
1.722,pan,2006
1.688,pan,2007
1.652,pan,2008
1.614,pan,2009
1.574,pan,2010
1.534,pan,2011
1.655,png,1960
1.718,png,1961
1.789,png,1962
1.87,png,1963
1.965,png,1964
2.07,png,1965
2.166,png,1966
2.259,png,1967
2.368,png,1968
2.497,png,1969
2.631,png,1970
2.767,png,1971
2.875,png,1972
2.926,png,1973
2.908,png,1974
2.846,png,1975
2.766,png,1976
2.702,png,1977
2.665,png,1978
2.666,png,1979
2.69,png,1980
2.721,png,1981
2.735,png,1982
2.719,png,1983
2.667,png,1984
2.593,png,1985
2.517,png,1986
2.458,png,1987
2.424,png,1988
2.423,png,1989
2.445,png,1990
2.468,png,1991
2.486,png,1992
2.512,png,1993
2.546,png,1994
2.581,png,1995
2.618,png,1996
2.646,png,1997
2.654,png,1998
2.637,png,1999
2.604,png,2000
2.565,png,2001
2.529,png,2002
2.497,png,2003
2.47,png,2004
2.446,png,2005
2.423,png,2006
2.395,png,2007
2.363,png,2008
2.326,png,2009
2.285,png,2010
2.243,png,2011
2.623,pry,1960
2.635,pry,1961
2.645,pry,1962
2.655,pry,1963
2.663,pry,1964
2.668,pry,1965
2.68,pry,1966
2.685,pry,1967
2.662,pry,1968
2.607,pry,1969
2.535,pry,1970
2.461,pry,1971
2.407,pry,1972
2.386,pry,1973
2.405,pry,1974
2.452,pry,1975
2.5,pry,1976
2.543,pry,1977
2.605,pry,1978
2.688,pry,1979
2.777,pry,1980
2.867,pry,1981
2.936,pry,1982
2.968,pry,1983
2.956,pry,1984
2.913,pry,1985
2.861,pry,1986
2.811,pry,1987
2.755,pry,1988
2.695,pry,1989
2.634,pry,1990
2.57,pry,1991
2.505,pry,1992
2.441,pry,1993
2.38,pry,1994
2.322,pry,1995
2.264,pry,1996
2.208,pry,1997
2.158,pry,1998
2.116,pry,1999
2.079,pry,2000
2.045,pry,2001
2.011,pry,2002
1.976,pry,2003
1.938,pry,2004
1.9,pry,2005
1.861,pry,2006
1.826,pry,2007
1.797,pry,2008
1.776,pry,2009
1.761,pry,2010
1.747,pry,2011
2.8,per,1960
2.849,per,1961
2.887,per,1962
2.903,per,1963
2.892,per,1964
2.865,per,1965
2.83,per,1966
2.801,per,1967
2.783,per,1968
2.779,per,1969
2.784,per,1970
2.786,per,1971
2.78,per,1972
2.771,per,1973
2.758,per,1974
2.74,per,1975
2.722,per,1976
2.699,per,1977
2.662,per,1978
2.608,per,1979
2.544,per,1980
2.475,per,1981
2.41,per,1982
2.356,per,1983
2.316,per,1984
2.284,per,1985
2.255,per,1986
2.219,per,1987
2.175,per,1988
2.12,per,1989
2.059,per,1990
1.993,per,1991
1.93,per,1992
1.875,per,1993
1.83,per,1994
1.79,per,1995
1.754,per,1996
1.712,per,1997
1.656,per,1998
1.58,per,1999
1.493,per,2000
1.407,per,2001
1.329,per,2002
1.26,per,2003
1.203,per,2004
1.156,per,2005
1.11,per,2006
1.07,per,2007
1.05,per,2008
1.055,per,2009
1.077,per,2010
1.106,per,2011
3.345,phl,1960
3.337,phl,1961
3.319,phl,1962
3.278,phl,1963
3.21,phl,1964
3.126,phl,1965
3.041,phl,1966
2.969,phl,1967
2.917,phl,1968
2.89,phl,1969
2.88,phl,1970
2.874,phl,1971
2.865,phl,1972
2.857,phl,1973
2.847,phl,1974
2.836,phl,1975
2.825,phl,1976
2.815,phl,1977
2.808,phl,1978
2.805,phl,1979
2.803,phl,1980
2.797,phl,1981
2.788,phl,1982
2.774,phl,1983
2.755,phl,1984
2.732,phl,1985
2.709,phl,1986
2.682,phl,1987
2.639,phl,1988
2.579,phl,1989
2.508,phl,1990
2.434,phl,1991
2.367,phl,1992
2.315,phl,1993
2.285,phl,1994
2.267,phl,1995
2.25,phl,1996
2.228,phl,1997
2.204,phl,1998
2.176,phl,1999
2.145,phl,2000
2.117,phl,2001
2.088,phl,2002
2.042,phl,2003
1.976,phl,2004
1.9,phl,2005
1.818,phl,2006
1.748,phl,2007
1.701,phl,2008
1.682,phl,2009
1.684,phl,2010
1.692,phl,2011
3.336,pol,1960
1.096,pol,1961
1.143,pol,1962
1.323,pol,1963
1.382,pol,1964
0.9763,pol,1965
0.7479,pol,1966
0.9617,pol,1967
0.9567,pol,1968
0.7823,pol,1969
0.3558,pol,1970
0.3643,pol,1971
0.8267,pol,1972
0.9081,pol,1973
0.9598,pol,1974
0.9936,pol,1975
0.9978,pol,1976
0.9639,pol,1977
0.7941,pol,1978
0.8022,pol,1979
0.9233,pol,1980
0.9079,pol,1981
0.9203,pol,1982
0.9377,pol,1983
0.9046,pol,1984
0.8036,pol,1985
0.6811,pol,1986
0.5642,pol,1987
0.4145,pol,1988
0.3617,pol,1989
0.3924,pol,1990
0.3547,pol,1991
0.3067,pol,1992
0.2545,pol,1993
0.211,pol,1994
0.1357,pol,1995
0.07607,pol,1996
0.06546,pol,1997
0.03575,pol,1998
-0.008303,pol,1999
-0.5356,pol,2000
-0.5363,pol,2001
-0.04632,pol,2002
-0.06749,pol,2003
-0.05851,pol,2004
-0.04395,pol,2005
-0.06337,pol,2006
-0.05431,pol,2007
0.01364,pol,2008
0.06776,pol,2009
0.08405,pol,2010
0.0846,pol,2011
0.04882,prt,1960
0.8051,prt,1961
0.7216,prt,1962
0.4036,prt,1963
0.05546,prt,1964
-0.4078,prt,1965
-0.7541,prt,1966
-0.6343,prt,1967
-0.4276,prt,1968
-0.8974,prt,1969
-0.8863,prt,1970
-0.4234,prt,1971
-0.1543,prt,1972
0.03093,prt,1973
1.395,prt,1974
3.8,prt,1975
2.844,prt,1976
1.062,prt,1977
1.079,prt,1978
1.072,prt,1979
1.081,prt,1980
0.8671,prt,1981
0.6113,prt,1982
0.464,prt,1983
0.3846,prt,1984
0.2735,prt,1985
0.09095,prt,1986
-0.02695,prt,1987
-0.104,prt,1988
-0.1459,prt,1989
-0.2179,prt,1990
-0.1538,prt,1991
0.02081,prt,1992
0.1267,prt,1993
0.215,prt,1994
0.2625,prt,1995
0.2736,prt,1996
0.3301,prt,1997
0.3775,prt,1998
0.4203,prt,1999
0.5284,prt,2000
0.6546,prt,2001
0.7299,prt,2002
0.6985,prt,2003
0.5815,prt,2004
0.4508,prt,2005
0.3305,prt,2006
0.2264,prt,2007
0.1326,prt,2008
0.09475,prt,2009
0.04574,prt,2010
-0.003253,prt,2011
0.9377,pri,1960
1.754,pri,1961
2.087,pri,1962
2.188,pri,1963
1.959,pri,1964
1.551,pri,1965
1.188,pri,1966
0.7847,pri,1967
0.6176,pri,1968
0.8262,pri,1969
1.253,pri,1970
1.613,pri,1971
1.974,pri,1972
2.161,pri,1973
2.08,pri,1974
1.844,pri,1975
1.651,pri,1976
1.462,pri,1977
1.31,pri,1978
1.228,pri,1979
1.19,pri,1980
1.134,pri,1981
1.071,pri,1982
1.023,pri,1983
0.9933,pri,1984
0.9763,pri,1985
0.9594,pri,1986
0.9428,pri,1987
0.9268,pri,1988
0.9099,pri,1989
0.8903,pri,1990
0.7074,pri,1991
0.6455,pri,1992
0.8422,pri,1993
0.9289,pri,1994
0.9237,pri,1995
1.122,pri,1996
0.9293,pri,1997
0.5748,pri,1998
0.5007,pri,1999
0.2766,pri,2000
0.2141,pri,2001
0.1289,pri,2002
0.06259,pri,2003
0.02046,pri,2004
-0.1442,pri,2005
-0.4235,pri,2006
-0.5856,pri,2007
-0.5867,pri,2008
-0.5454,pri,2009
-0.494,pri,2010
-0.4116,pri,2011
7.07,qat,1960
8.169,qat,1961
8.961,qat,1962
9.245,qat,1963
9.02,qat,1964
8.554,qat,1965
8.038,qat,1966
7.703,qat,1967
7.638,qat,1968
7.865,qat,1969
8.194,qat,1970
8.663,qat,1971
8.911,qat,1972
8.61,qat,1973
7.759,qat,1974
6.748,qat,1975
5.563,qat,1976
4.822,qat,1977
5.144,qat,1978
6.657,qat,1979
8.624,qat,1980
10.34,qat,1981
11.15,qat,1982
10.96,qat,1983
9.877,qat,1984
8.397,qat,1985
7.115,qat,1986
6.114,qat,1987
5.076,qat,1988
3.996,qat,1989
2.951,qat,1990
1.924,qat,1991
1.087,qat,1992
0.6566,qat,1993
0.7513,qat,1994
1.253,qat,1995
2.18,qat,1996
3.144,qat,1997
3.72,qat,1998
3.762,qat,1999
3.633,qat,2000
2.853,qat,2001
2.616,qat,2002
4.591,qat,2003
9.014,qat,2004
13.8,qat,2005
17.53,qat,2006
18.59,qat,2007
16.97,qat,2008
13.5,qat,2009
9.602,qat,2010
6.133,qat,2011
0.8308,rou,1960
0.8027,rou,1961
0.6516,rou,1962
0.6474,rou,1963
0.6431,rou,1964
0.5926,rou,1965
0.9615,rou,1966
1.645,rou,1967
1.35,rou,1968
1.052,rou,1969
1.199,rou,1970
1.037,rou,1971
0.9552,rou,1972
0.8566,rou,1973
0.9256,rou,1974
1.248,rou,1975
1.205,rou,1976
0.9442,rou,1977
0.894,rou,1978
0.6313,rou,1979
0.6865,rou,1980
0.7726,rou,1981
0.4461,rou,1982
0.3255,rou,1983
0.2968,rou,1984
0.4382,rou,1985
0.4553,rou,1986
0.3936,rou,1987
0.4705,rou,1988
0.4491,rou,1989
0.1742,rou,1990
-0.8687,rou,1991
-0.9035,rou,1992
-0.1361,rou,1993
-0.1454,rou,1994
-0.2023,rou,1995
-0.2881,rou,1996
-0.2879,rou,1997
-0.207,rou,1998
-0.157,rou,1999
-0.1294,rou,2000
-1.395,rou,2001
-1.497,rou,2002
-0.2807,rou,2003
-0.2631,rou,2004
-0.2332,rou,2005
-0.2161,rou,2006
-0.1891,rou,2007
-0.1544,rou,2008
-0.1545,rou,2009
-0.1976,rou,2010
-0.2242,rou,2011
1.47,rus,1960
1.111,rus,1961
1.111,rus,1962
1.111,rus,1963
1.111,rus,1964
1.111,rus,1965
0.5692,rus,1966
0.5692,rus,1967
0.5692,rus,1968
0.5692,rus,1969
0.5692,rus,1970
0.5739,rus,1971
0.5739,rus,1972
0.5739,rus,1973
0.5739,rus,1974
0.5739,rus,1975
0.703,rus,1976
0.703,rus,1977
0.703,rus,1978
0.703,rus,1979
0.7097,rus,1980
0.6675,rus,1981
0.6283,rus,1982
0.5983,rus,1983
0.7574,rus,1984
0.7767,rus,1985
0.7176,rus,1986
0.6974,rus,1987
