newborn_mortality_rate_per_1000,geo,time
12.7,ven,1998
12.4,ven,1999
12.0,ven,2000
11.6,ven,2001
11.1,ven,2002
10.5,ven,2003
9.8,ven,2004
9.3,ven,2005
9.4,ven,2006
9.7,ven,2007
10.1,ven,2008
10.2,ven,2009
10.1,ven,2010
9.9,ven,2011
9.7,ven,2012
9.5,ven,2013
9.2,ven,2014
8.9,ven,2015
23.7,pse,1988
22.9,pse,1989
22.1,pse,1990
21.5,pse,1991
20.8,pse,1992
20.1,pse,1993
19.5,pse,1994
18.9,pse,1995
18.4,pse,1996
17.7,pse,1997
17.2,pse,1998
16.7,pse,1999
16.4,pse,2000
16.1,pse,2001
15.8,pse,2002
15.6,pse,2003
15.3,pse,2004
14.9,pse,2005
14.5,pse,2006
14.2,pse,2007
13.9,pse,2008
13.6,pse,2009
13.4,pse,2010
13.1,pse,2011
12.8,pse,2012
12.4,pse,2013
12.1,pse,2014
11.8,pse,2015
28.2,vnm,1974
27.7,vnm,1975
27.2,vnm,1976
26.8,vnm,1977
26.3,vnm,1978
25.9,vnm,1979
25.5,vnm,1980
25.1,vnm,1981
24.8,vnm,1982
24.6,vnm,1983
24.4,vnm,1984
24.4,vnm,1985
24.3,vnm,1986
24.3,vnm,1987
24.3,vnm,1988
24.1,vnm,1989
23.9,vnm,1990
23.5,vnm,1991
23.1,vnm,1992
22.4,vnm,1993
21.7,vnm,1994
20.8,vnm,1995
19.9,vnm,1996
18.9,vnm,1997
17.7,vnm,1998
16.7,vnm,1999
15.7,vnm,2000
14.8,vnm,2001
13.9,vnm,2002
13.3,vnm,2003
12.9,vnm,2004
12.6,vnm,2005
12.5,vnm,2006
12.5,vnm,2007
12.7,vnm,2008
12.8,vnm,2009
12.8,vnm,2010
12.7,vnm,2011
12.4,vnm,2012
12.1,vnm,2013
11.7,vnm,2014
11.4,vnm,2015
88.4,yem,1961
87.7,yem,1962
87.2,yem,1963
86.5,yem,1964
85.8,yem,1965
84.8,yem,1966
83.7,yem,1967
82.0,yem,1968
80.1,yem,1969
77.8,yem,1970
75.7,yem,1971
73.6,yem,1972
71.6,yem,1973
69.8,yem,1974
67.9,yem,1975
66.1,yem,1976
64.2,yem,1977
62.4,yem,1978
60.5,yem,1979
58.8,yem,1980
57.1,yem,1981
55.2,yem,1982
53.5,yem,1983
51.6,yem,1984
50.0,yem,1985
48.6,yem,1986
47.4,yem,1987
46.3,yem,1988
45.2,yem,1989
44.0,yem,1990
43.1,yem,1991
42.3,yem,1992
41.6,yem,1993
41.1,yem,1994
40.8,yem,1995
40.4,yem,1996
39.9,yem,1997
39.2,yem,1998
38.4,yem,1999
37.4,yem,2000
36.3,yem,2001
35.2,yem,2002
34.1,yem,2003
33.0,yem,2004
31.9,yem,2005
30.8,yem,2006
29.7,yem,2007
28.6,yem,2008
27.5,yem,2009
26.4,yem,2010
25.4,yem,2011
24.4,yem,2012
23.6,yem,2013
22.8,yem,2014
22.1,yem,2015
36.4,zmb,1969
36.0,zmb,1970
35.6,zmb,1971
35.1,zmb,1972
34.5,zmb,1973
34.0,zmb,1974
33.8,zmb,1975
33.8,zmb,1976
34.0,zmb,1977
34.2,zmb,1978
34.4,zmb,1979
34.4,zmb,1980
34.6,zmb,1981
34.9,zmb,1982
35.3,zmb,1983
35.7,zmb,1984
36.1,zmb,1985
36.4,zmb,1986
36.6,zmb,1987
36.7,zmb,1988
36.6,zmb,1989
36.2,zmb,1990
35.7,zmb,1991
35.1,zmb,1992
34.6,zmb,1993
34.4,zmb,1994
34.4,zmb,1995
34.6,zmb,1996
34.9,zmb,1997
35.0,zmb,1998
35.0,zmb,1999
34.5,zmb,2000
33.6,zmb,2001
32.3,zmb,2002
30.7,zmb,2003
29.3,zmb,2004
28.0,zmb,2005
27.1,zmb,2006
26.5,zmb,2007
26.0,zmb,2008
25.6,zmb,2009
25.0,zmb,2010
24.4,zmb,2011
23.5,zmb,2012
22.8,zmb,2013
22.0,zmb,2014
21.4,zmb,2015
32.8,zwe,1965
32.6,zwe,1966
32.4,zwe,1967
32.4,zwe,1968
32.3,zwe,1969
32.3,zwe,1970
32.5,zwe,1971
32.6,zwe,1972
32.9,zwe,1973
33.2,zwe,1974
33.4,zwe,1975
33.3,zwe,1976
32.9,zwe,1977
32.3,zwe,1978
31.6,zwe,1979
30.8,zwe,1980
29.8,zwe,1981
28.9,zwe,1982
28.1,zwe,1983
27.2,zwe,1984
26.4,zwe,1985
25.6,zwe,1986
24.7,zwe,1987
23.8,zwe,1988
22.8,zwe,1989
22.0,zwe,1990
21.3,zwe,1991
20.8,zwe,1992
20.5,zwe,1993
20.4,zwe,1994
20.3,zwe,1995
20.4,zwe,1996
20.5,zwe,1997
20.6,zwe,1998
20.7,zwe,1999
21.0,zwe,2000
21.4,zwe,2001
21.8,zwe,2002
22.2,zwe,2003
22.6,zwe,2004
23.1,zwe,2005
23.7,zwe,2006
24.3,zwe,2007
24.8,zwe,2008
25.2,zwe,2009
25.3,zwe,2010
25.1,zwe,2011
24.8,zwe,2012
24.4,zwe,2013
23.9,zwe,2014
23.5,zwe,2015
68.6,ssd,1987
67.9,ssd,1988
67.3,ssd,1989
66.7,ssd,1990
66.1,ssd,1991
65.4,ssd,1992
64.6,ssd,1993
63.7,ssd,1994
63.1,ssd,1995
62.1,ssd,1996
61.1,ssd,1997
60.1,ssd,1998
58.8,ssd,1999
57.5,ssd,2000
56.0,ssd,2001
54.4,ssd,2002
53.0,ssd,2003
51.6,ssd,2004
50.1,ssd,2005
48.6,ssd,2006
47.3,ssd,2007
46.0,ssd,2008
44.8,ssd,2009
43.7,ssd,2010
42.7,ssd,2011
41.8,ssd,2012
41.0,ssd,2013
40.1,ssd,2014
39.3,ssd,2015
