income_per_person_long_series,geo,time
2842.0,kaz,1902
2646.0,kaz,1903
2926.0,kaz,1904
2590.0,kaz,1905
2475.0,kaz,1906
2379.0,kaz,1907
2598.0,kaz,1908
2697.0,kaz,1909
2878.0,kaz,1910
2659.0,kaz,1911
2873.0,kaz,1912
3018.0,kaz,1913
2882.0,kaz,1914
2966.0,kaz,1915
2637.0,kaz,1916
2315.0,kaz,1917
1417.0,kaz,1918
1222.0,kaz,1919
1227.0,kaz,1920
1123.0,kaz,1921
1304.0,kaz,1922
1502.0,kaz,1923
1902.0,kaz,1924
2377.0,kaz,1925
2669.0,kaz,1926
2780.0,kaz,1927
2924.0,kaz,1928
2958.0,kaz,1929
3091.0,kaz,1930
3119.0,kaz,1931
3071.0,kaz,1932
3187.0,kaz,1933
3479.0,kaz,1934
3978.0,kaz,1935
4249.0,kaz,1936
4601.0,kaz,1937
4588.0,kaz,1938
4774.0,kaz,1939
4575.0,kaz,1940
4489.0,kaz,1941
4405.0,kaz,1942
4322.0,kaz,1943
4241.0,kaz,1944
4162.0,kaz,1945
4084.0,kaz,1946
4537.0,kaz,1947
5126.0,kaz,1948
5599.0,kaz,1949
6065.0,kaz,1950
5989.0,kaz,1951
6268.0,kaz,1952
6430.0,kaz,1953
6630.0,kaz,1954
7071.0,kaz,1955
7612.0,kaz,1956
7632.0,kaz,1957
8062.0,kaz,1958
7831.0,kaz,1959
8421.0,kaz,1960
8746.0,kaz,1961
8837.0,kaz,1962
8506.0,kaz,1963
9474.0,kaz,1964
9890.0,kaz,1965
10250.0,kaz,1966
10590.0,kaz,1967
11100.0,kaz,1968
11150.0,kaz,1969
11900.0,kaz,1970
12100.0,kaz,1971
12040.0,kaz,1972
12930.0,kaz,1973
13060.0,kaz,1974
12860.0,kaz,1975
13220.0,kaz,1976
13290.0,kaz,1977
13390.0,kaz,1978
13100.0,kaz,1979
12890.0,kaz,1980
12790.0,kaz,1981
12880.0,kaz,1982
13060.0,kaz,1983
12980.0,kaz,1984
12870.0,kaz,1985
13160.0,kaz,1986
13100.0,kaz,1987
13150.0,kaz,1988
13170.0,kaz,1989
12650.0,kaz,1990
11190.0,kaz,1991
10570.0,kaz,1992
9649.0,kaz,1993
8573.0,kaz,1994
8021.0,kaz,1995
8155.0,kaz,1996
8407.0,kaz,1997
8375.0,kaz,1998
8694.0,kaz,1999
9580.0,kaz,2000
10860.0,kaz,2001
11900.0,kaz,2002
12980.0,kaz,2003
14160.0,kaz,2004
15530.0,kaz,2005
17030.0,kaz,2006
18330.0,kaz,2007
18700.0,kaz,2008
18680.0,kaz,2009
19710.0,kaz,2010
20770.0,kaz,2011
21500.0,kaz,2012
22460.0,kaz,2013
23390.0,kaz,2014
24480.0,kaz,2015
25500.0,kaz,2016
26520.0,kaz,2017
27560.0,kaz,2018
28630.0,kaz,2019
898.5,ken,1800
901.2,ken,1801
903.9,ken,1802
906.6,ken,1803
909.3,ken,1804
912.0,ken,1805
914.7,ken,1806
917.4,ken,1807
920.2,ken,1808
922.9,ken,1809
925.7,ken,1810
928.4,ken,1811
931.2,ken,1812
934.0,ken,1813
936.8,ken,1814
939.6,ken,1815
942.4,ken,1816
945.2,ken,1817
948.0,ken,1818
950.8,ken,1819
953.7,ken,1820
956.5,ken,1821
959.4,ken,1822
962.2,ken,1823
965.1,ken,1824
968.0,ken,1825
970.9,ken,1826
973.8,ken,1827
976.7,ken,1828
979.6,ken,1829
982.5,ken,1830
985.5,ken,1831
988.4,ken,1832
991.3,ken,1833
994.3,ken,1834
997.3,ken,1835
1000.0,ken,1836
1003.0,ken,1837
1006.0,ken,1838
1009.0,ken,1839
1012.0,ken,1840
1015.0,ken,1841
1018.0,ken,1842
1021.0,ken,1843
1024.0,ken,1844
1027.0,ken,1845
1031.0,ken,1846
1034.0,ken,1847
1037.0,ken,1848
1040.0,ken,1849
1043.0,ken,1850
1046.0,ken,1851
1049.0,ken,1852
1052.0,ken,1853
1055.0,ken,1854
1059.0,ken,1855
1062.0,ken,1856
1065.0,ken,1857
1068.0,ken,1858
1071.0,ken,1859
1074.0,ken,1860
1078.0,ken,1861
1081.0,ken,1862
1084.0,ken,1863
1087.0,ken,1864
1091.0,ken,1865
1094.0,ken,1866
1097.0,ken,1867
1100.0,ken,1868
1104.0,ken,1869
1107.0,ken,1870
1110.0,ken,1871
1114.0,ken,1872
1117.0,ken,1873
1120.0,ken,1874
1124.0,ken,1875
1127.0,ken,1876
1130.0,ken,1877
1134.0,ken,1878
1137.0,ken,1879
1140.0,ken,1880
1144.0,ken,1881
1147.0,ken,1882
1151.0,ken,1883
1154.0,ken,1884
1158.0,ken,1885
1161.0,ken,1886
1164.0,ken,1887
1168.0,ken,1888
1171.0,ken,1889
1175.0,ken,1890
1178.0,ken,1891
1182.0,ken,1892
1185.0,ken,1893
1189.0,ken,1894
1193.0,ken,1895
1196.0,ken,1896
1200.0,ken,1897
1203.0,ken,1898
1207.0,ken,1899
1210.0,ken,1900
1221.0,ken,1901
1231.0,ken,1902
1241.0,ken,1903
1252.0,ken,1904
1262.0,ken,1905
1273.0,ken,1906
1283.0,ken,1907
1294.0,ken,1908
1305.0,ken,1909
1316.0,ken,1910
1327.0,ken,1911
1338.0,ken,1912
1349.0,ken,1913
1360.0,ken,1914
1372.0,ken,1915
1383.0,ken,1916
1395.0,ken,1917
1407.0,ken,1918
1418.0,ken,1919
1430.0,ken,1920
1442.0,ken,1921
1454.0,ken,1922
1467.0,ken,1923
1479.0,ken,1924
1491.0,ken,1925
1504.0,ken,1926
1516.0,ken,1927
1529.0,ken,1928
1542.0,ken,1929
1555.0,ken,1930
1568.0,ken,1931
1581.0,ken,1932
1594.0,ken,1933
1607.0,ken,1934
1621.0,ken,1935
1635.0,ken,1936
1648.0,ken,1937
1662.0,ken,1938
1676.0,ken,1939
1690.0,ken,1940
1704.0,ken,1941
1718.0,ken,1942
1733.0,ken,1943
1747.0,ken,1944
1762.0,ken,1945
1777.0,ken,1946
1792.0,ken,1947
1807.0,ken,1948
1822.0,ken,1949
1837.0,ken,1950
2100.0,ken,1951
1926.0,ken,1952
1790.0,ken,1953
1885.0,ken,1954
1941.0,ken,1955
1983.0,ken,1956
2013.0,ken,1957
1960.0,ken,1958
1841.0,ken,1959
1934.0,ken,1960
1808.0,ken,1961
1897.0,ken,1962
1917.0,ken,1963
1968.0,ken,1964
1998.0,ken,1965
2165.0,ken,1966
2184.0,ken,1967
2113.0,ken,1968
2174.0,ken,1969
1993.0,ken,1970
2049.0,ken,1971
2076.0,ken,1972
2106.0,ken,1973
2130.0,ken,1974
2045.0,ken,1975
2050.0,ken,1976
2156.0,ken,1977
2264.0,ken,1978
2262.0,ken,1979
2300.0,ken,1980
2297.0,ken,1981
2292.0,ken,1982
2237.0,ken,1983
2192.0,ken,1984
2203.0,ken,1985
2276.0,ken,1986
2325.0,ken,1987
2384.0,ken,1988
2411.0,ken,1989
2429.0,ken,1990
2382.0,ken,1991
2288.0,ken,1992
2224.0,ken,1993
2215.0,ken,1994
2246.0,ken,1995
2276.0,ken,1996
2222.0,ken,1997
2239.0,ken,1998
2229.0,ken,1999
2183.0,ken,2000
2222.0,ken,2001
2177.0,ken,2002
2182.0,ken,2003
2234.0,ken,2004
2306.0,ken,2005
2389.0,ken,2006
2492.0,ken,2007
2466.0,ken,2008
2469.0,ken,2009
2544.0,ken,2010
2585.0,ken,2011
2631.0,ken,2012
2704.0,ken,2013
2797.0,ken,2014
2897.0,ken,2015
3002.0,ken,2016
3113.0,ken,2017
3230.0,ken,2018
3355.0,ken,2019
580.0,kir,1800
580.4,kir,1801
580.8,kir,1802
581.3,kir,1803
581.7,kir,1804
582.1,kir,1805
582.6,kir,1806
583.0,kir,1807
583.4,kir,1808
583.8,kir,1809
584.3,kir,1810
584.7,kir,1811
585.1,kir,1812
585.5,kir,1813
586.0,kir,1814
586.4,kir,1815
586.8,kir,1816
587.3,kir,1817
587.7,kir,1818
588.1,kir,1819
588.6,kir,1820
589.0,kir,1821
589.4,kir,1822
589.8,kir,1823
590.3,kir,1824
590.7,kir,1825
591.1,kir,1826
591.6,kir,1827
592.0,kir,1828
592.4,kir,1829
592.9,kir,1830
593.3,kir,1831
593.7,kir,1832
594.2,kir,1833
594.6,kir,1834
595.0,kir,1835
595.5,kir,1836
595.9,kir,1837
596.4,kir,1838
596.8,kir,1839
597.2,kir,1840
597.7,kir,1841
598.1,kir,1842
598.5,kir,1843
599.0,kir,1844
599.4,kir,1845
599.9,kir,1846
600.3,kir,1847
600.7,kir,1848
601.2,kir,1849
601.6,kir,1850
602.1,kir,1851
602.5,kir,1852
602.9,kir,1853
603.4,kir,1854
603.8,kir,1855
604.3,kir,1856
604.7,kir,1857
605.1,kir,1858
605.6,kir,1859
606.0,kir,1860
606.5,kir,1861
606.9,kir,1862
607.4,kir,1863
607.8,kir,1864
608.3,kir,1865
608.7,kir,1866
609.1,kir,1867
609.6,kir,1868
610.0,kir,1869
610.5,kir,1870
610.9,kir,1871
611.4,kir,1872
611.8,kir,1873
612.3,kir,1874
612.7,kir,1875
613.2,kir,1876
613.6,kir,1877
614.1,kir,1878
614.5,kir,1879
615.0,kir,1880
615.4,kir,1881
615.9,kir,1882
616.3,kir,1883
616.8,kir,1884
617.2,kir,1885
617.7,kir,1886
618.1,kir,1887
618.6,kir,1888
619.0,kir,1889
619.5,kir,1890
619.9,kir,1891
620.4,kir,1892
620.8,kir,1893
621.3,kir,1894
621.8,kir,1895
622.2,kir,1896
622.7,kir,1897
623.1,kir,1898
623.6,kir,1899
624.0,kir,1900
624.5,kir,1901
624.9,kir,1902
625.4,kir,1903
625.9,kir,1904
626.3,kir,1905
626.8,kir,1906
627.2,kir,1907
627.7,kir,1908
628.2,kir,1909
628.6,kir,1910
629.1,kir,1911
629.5,kir,1912
630.0,kir,1913
648.1,kir,1914
666.7,kir,1915
685.8,kir,1916
705.5,kir,1917
725.7,kir,1918
746.5,kir,1919
767.9,kir,1920
790.0,kir,1921
812.6,kir,1922
836.0,kir,1923
859.9,kir,1924
884.6,kir,1925
910.0,kir,1926
936.1,kir,1927
963.0,kir,1928
990.6,kir,1929
1019.0,kir,1930
1048.0,kir,1931
1078.0,kir,1932
1109.0,kir,1933
1141.0,kir,1934
1174.0,kir,1935
1207.0,kir,1936
1242.0,kir,1937
1278.0,kir,1938
1314.0,kir,1939
1352.0,kir,1940
1391.0,kir,1941
1431.0,kir,1942
1472.0,kir,1943
1514.0,kir,1944
1558.0,kir,1945
1602.0,kir,1946
1648.0,kir,1947
1695.0,kir,1948
1744.0,kir,1949
1794.0,kir,1950
1846.0,kir,1951
1899.0,kir,1952
1953.0,kir,1953
2009.0,kir,1954
2067.0,kir,1955
2126.0,kir,1956
2187.0,kir,1957
2250.0,kir,1958
2314.0,kir,1959
2381.0,kir,1960
2449.0,kir,1961
2519.0,kir,1962
2592.0,kir,1963
2666.0,kir,1964
2742.0,kir,1965
2821.0,kir,1966
2902.0,kir,1967
2985.0,kir,1968
3071.0,kir,1969
3159.0,kir,1970
3019.0,kir,1971
3317.0,kir,1972
3938.0,kir,1973
5614.0,kir,1974
5796.0,kir,1975
4152.0,kir,1976
3868.0,kir,1977
3814.0,kir,1978
3288.0,kir,1979
1780.0,kir,1980
1674.0,kir,1981
1797.0,kir,1982
1578.0,kir,1983
1654.0,kir,1984
1534.0,kir,1985
1512.0,kir,1986
1422.0,kir,1987
1634.0,kir,1988
1455.0,kir,1989
1453.0,kir,1990
1365.0,kir,1991
1388.0,kir,1992
1418.0,kir,1993
1468.0,kir,1994
1434.0,kir,1995
1500.0,kir,1996
1559.0,kir,1997
1702.0,kir,1998
1676.0,kir,1999
1804.0,kir,2000
1785.0,kir,2001
1763.0,kir,2002
1801.0,kir,2003
1826.0,kir,2004
1792.0,kir,2005
1683.0,kir,2006
1782.0,kir,2007
1803.0,kir,2008
1765.0,kir,2009
1729.0,kir,2010
1750.0,kir,2011
1764.0,kir,2012
1779.0,kir,2013
1791.0,kir,2014
1791.0,kir,2015
1790.0,kir,2016
1789.0,kir,2017
1789.0,kir,2018
1788.0,kir,2019
963.4,prk,1800
962.3,prk,1801
961.2,prk,1802
960.1,prk,1803
959.0,prk,1804
957.8,prk,1805
956.7,prk,1806
955.6,prk,1807
954.5,prk,1808
953.4,prk,1809
952.3,prk,1810
951.2,prk,1811
950.1,prk,1812
949.0,prk,1813
947.9,prk,1814
946.8,prk,1815
945.7,prk,1816
944.6,prk,1817
943.5,prk,1818
942.4,prk,1819
941.3,prk,1820
940.2,prk,1821
939.1,prk,1822
938.0,prk,1823
936.9,prk,1824
935.8,prk,1825
934.7,prk,1826
933.6,prk,1827
932.6,prk,1828
931.5,prk,1829
930.4,prk,1830
929.3,prk,1831
928.2,prk,1832
927.2,prk,1833
926.1,prk,1834
925.0,prk,1835
923.9,prk,1836
922.9,prk,1837
921.8,prk,1838
920.7,prk,1839
919.6,prk,1840
918.6,prk,1841
917.5,prk,1842
916.4,prk,1843
915.4,prk,1844
914.3,prk,1845
913.3,prk,1846
912.2,prk,1847
911.1,prk,1848
910.1,prk,1849
909.0,prk,1850
908.0,prk,1851
906.9,prk,1852
905.8,prk,1853
904.8,prk,1854
903.7,prk,1855
902.7,prk,1856
901.6,prk,1857
900.6,prk,1858
899.6,prk,1859
898.5,prk,1860
897.5,prk,1861
896.4,prk,1862
895.4,prk,1863
894.3,prk,1864
893.3,prk,1865
892.3,prk,1866
891.2,prk,1867
890.2,prk,1868
889.2,prk,1869
888.1,prk,1870
887.1,prk,1871
886.1,prk,1872
885.0,prk,1873
884.0,prk,1874
883.0,prk,1875
881.9,prk,1876
880.9,prk,1877
879.9,prk,1878
878.9,prk,1879
877.9,prk,1880
876.8,prk,1881
875.8,prk,1882
874.8,prk,1883
873.8,prk,1884
872.8,prk,1885
871.8,prk,1886
870.7,prk,1887
869.7,prk,1888
868.7,prk,1889
867.7,prk,1890
866.7,prk,1891
865.7,prk,1892
864.7,prk,1893
863.7,prk,1894
862.7,prk,1895
861.7,prk,1896
860.7,prk,1897
859.7,prk,1898
858.7,prk,1899
857.7,prk,1900
861.0,prk,1901
864.2,prk,1902
867.5,prk,1903
870.8,prk,1904
874.2,prk,1905
877.5,prk,1906
880.9,prk,1907
884.2,prk,1908
887.6,prk,1909
891.0,prk,1910
894.4,prk,1911
922.1,prk,1912
947.3,prk,1913
979.4,prk,1914
1134.0,prk,1915
1098.0,prk,1916
1202.0,prk,1917
1281.0,prk,1918
1349.0,prk,1919
1161.0,prk,1920
1238.0,prk,1921
1124.0,prk,1922
1190.0,prk,1923
1183.0,prk,1924
1170.0,prk,1925
1199.0,prk,1926
1236.0,prk,1927
1230.0,prk,1928
1151.0,prk,1929
1077.0,prk,1930
1070.0,prk,1931
1059.0,prk,1932
1267.0,prk,1933
1251.0,prk,1934
1349.0,prk,1935
1459.0,prk,1936
1595.0,prk,1937
1664.0,prk,1938
1489.0,prk,1939
1666.0,prk,1940
1675.0,prk,1941
1652.0,prk,1942
1662.0,prk,1943
1577.0,prk,1944
734.1,prk,1945
742.6,prk,1946
782.6,prk,1947
841.6,prk,1948
902.9,prk,1949
947.5,prk,1950
791.8,prk,1951
846.2,prk,1952
1093.0,prk,1953
1153.0,prk,1954
1217.0,prk,1955
1277.0,prk,1956
1391.0,prk,1957
1569.0,prk,1958
1514.0,prk,1959
1604.0,prk,1960
1680.0,prk,1961
1641.0,prk,1962
1620.0,prk,1963
1630.0,prk,1964
1663.0,prk,1965
1644.0,prk,1966
1670.0,prk,1967
1693.0,prk,1968
1659.0,prk,1969
1710.0,prk,1970
1711.0,prk,1971
1741.0,prk,1972
1762.0,prk,1973
1792.0,prk,1974
1854.0,prk,1975
1860.0,prk,1976
1893.0,prk,1977
1817.0,prk,1978
2023.0,prk,1979
1894.0,prk,1980
2079.0,prk,1981
2186.0,prk,1982
2143.0,prk,1983
2210.0,prk,1984
2125.0,prk,1985
2109.0,prk,1986
2144.0,prk,1987
2199.0,prk,1988
2258.0,prk,1989
2076.0,prk,1990
1973.0,prk,1991
1745.0,prk,1992
1619.0,prk,1993
1605.0,prk,1994
1442.0,prk,1995
1393.0,prk,1996
1230.0,prk,1997
1267.0,prk,1998
1377.0,prk,1999
1287.0,prk,2000
1368.0,prk,2001
1375.0,prk,2002
1405.0,prk,2003
1410.0,prk,2004
1464.0,prk,2005
1461.0,prk,2006
1392.0,prk,2007
1427.0,prk,2008
1407.0,prk,2009
1393.0,prk,2010
1397.0,prk,2011
1393.0,prk,2012
1392.0,prk,2013
884.7,kor,1800
883.7,kor,1801
882.7,kor,1802
881.7,kor,1803
880.6,kor,1804
879.6,kor,1805
878.6,kor,1806
877.6,kor,1807
876.6,kor,1808
875.5,kor,1809
874.5,kor,1810
873.5,kor,1811
872.5,kor,1812
871.5,kor,1813
870.5,kor,1814
869.4,kor,1815
868.4,kor,1816
867.4,kor,1817
866.4,kor,1818
865.4,kor,1819
864.4,kor,1820
863.4,kor,1821
862.4,kor,1822
861.4,kor,1823
860.4,kor,1824
859.4,kor,1825
858.4,kor,1826
857.4,kor,1827
856.4,kor,1828
855.4,kor,1829
854.4,kor,1830
853.4,kor,1831
852.4,kor,1832
851.4,kor,1833
850.5,kor,1834
849.5,kor,1835
848.5,kor,1836
847.5,kor,1837
846.5,kor,1838
845.5,kor,1839
844.5,kor,1840
843.6,kor,1841
842.6,kor,1842
841.6,kor,1843
840.6,kor,1844
839.6,kor,1845
838.7,kor,1846
837.7,kor,1847
836.7,kor,1848
835.7,kor,1849
834.8,kor,1850
833.8,kor,1851
832.8,kor,1852
831.9,kor,1853
830.9,kor,1854
829.9,kor,1855
829.0,kor,1856
828.0,kor,1857
827.1,kor,1858
826.1,kor,1859
825.1,kor,1860
824.2,kor,1861
823.2,kor,1862
822.3,kor,1863
821.3,kor,1864
820.3,kor,1865
819.4,kor,1866
818.4,kor,1867
817.5,kor,1868
816.5,kor,1869
815.6,kor,1870
814.6,kor,1871
813.7,kor,1872
812.8,kor,1873
811.8,kor,1874
810.9,kor,1875
809.9,kor,1876
809.0,kor,1877
808.0,kor,1878
807.1,kor,1879
806.2,kor,1880
805.2,kor,1881
804.3,kor,1882
803.4,kor,1883
802.4,kor,1884
801.5,kor,1885
800.6,kor,1886
799.6,kor,1887
798.7,kor,1888
797.8,kor,1889
796.8,kor,1890
795.9,kor,1891
795.0,kor,1892
794.1,kor,1893
793.1,kor,1894
792.2,kor,1895
791.3,kor,1896
790.4,kor,1897
789.5,kor,1898
788.6,kor,1899
787.6,kor,1900
790.2,kor,1901
792.8,kor,1902
795.3,kor,1903
797.9,kor,1904
800.5,kor,1905
803.1,kor,1906
805.7,kor,1907
808.3,kor,1908
811.0,kor,1909
813.6,kor,1910
816.2,kor,1911
841.6,kor,1912
864.5,kor,1913
893.8,kor,1914
1035.0,kor,1915
1002.0,kor,1916
1097.0,kor,1917
1169.0,kor,1918
1232.0,kor,1919
1060.0,kor,1920
1130.0,kor,1921
1026.0,kor,1922
1086.0,kor,1923
1080.0,kor,1924
1067.0,kor,1925
1094.0,kor,1926
1128.0,kor,1927
1123.0,kor,1928
1051.0,kor,1929
983.0,kor,1930
976.7,kor,1931
966.8,kor,1932
1156.0,kor,1933
1142.0,kor,1934
1231.0,kor,1935
1331.0,kor,1936
1457.0,kor,1937
1520.0,kor,1938
1361.0,kor,1939
1524.0,kor,1940
1533.0,kor,1941
1513.0,kor,1942
1523.0,kor,1943
1446.0,kor,1944
674.0,kor,1945
682.3,kor,1946
719.8,kor,1947
774.8,kor,1948
832.2,kor,1949
874.3,kor,1950
811.9,kor,1951
868.2,kor,1952
1123.0,kor,1953
1137.0,kor,1954
1206.0,kor,1955
1191.0,kor,1956
1287.0,kor,1957
1289.0,kor,1958
1263.0,kor,1959
1222.0,kor,1960
1242.0,kor,1961
1219.0,kor,1962
1342.0,kor,1963
1416.0,kor,1964
1449.0,kor,1965
1594.0,kor,1966
1650.0,kor,1967
1801.0,kor,1968
2025.0,kor,1969
2167.0,kor,1970
2454.0,kor,1971
2790.0,kor,1972
3361.0,kor,1973
3711.0,kor,1974
4149.0,kor,1975
4658.0,kor,1976
5010.0,kor,1977
5421.0,kor,1978
5553.0,kor,1979
4940.0,kor,1980
5201.0,kor,1981
5526.0,kor,1982
6124.0,kor,1983
6660.0,kor,1984
7019.0,kor,1985
8050.0,kor,1986
9154.0,kor,1987
10300.0,kor,1988
11070.0,kor,1989
12160.0,kor,1990
13390.0,kor,1991
14260.0,kor,1992
15370.0,kor,1993
16920.0,kor,1994
18580.0,kor,1995
19540.0,kor,1996
20370.0,kor,1997
19470.0,kor,1998
21080.0,kor,1999
22310.0,kor,2000
23060.0,kor,2001
24830.0,kor,2002
25590.0,kor,2003
26640.0,kor,2004
27370.0,kor,2005
28290.0,kor,2006
29550.0,kor,2007
29080.0,kor,2008
29200.0,kor,2009
30990.0,kor,2010
31330.0,kor,2011
31820.0,kor,2012
32570.0,kor,2013
33630.0,kor,2014
34760.0,kor,2015
35910.0,kor,2016
37120.0,kor,2017
38350.0,kor,2018
39620.0,kor,2019
15940.0,kos,1990
11320.0,kos,1991
7938.0,kos,1992
5622.0,kos,1993
5349.0,kos,1994
5595.0,kos,1995
5967.0,kos,1996
6354.0,kos,1997
5802.0,kos,1998
4507.0,kos,1999
4813.0,kos,2000
6155.0,kos,2001
6376.0,kos,2002
6109.0,kos,2003
6143.0,kos,2004
6423.0,kos,2005
6618.0,kos,2006
6955.0,kos,2007
7317.0,kos,2008
7520.0,kos,2009
7807.0,kos,2010
8223.0,kos,2011
8426.0,kos,2012
8599.0,kos,2013
1155.0,kwt,1800
1159.0,kwt,1801
1163.0,kwt,1802
1168.0,kwt,1803
1172.0,kwt,1804
1176.0,kwt,1805
1180.0,kwt,1806
1184.0,kwt,1807
1189.0,kwt,1808
1193.0,kwt,1809
1197.0,kwt,1810
1202.0,kwt,1811
1206.0,kwt,1812
1210.0,kwt,1813
1215.0,kwt,1814
1219.0,kwt,1815
1223.0,kwt,1816
1228.0,kwt,1817
1232.0,kwt,1818
1237.0,kwt,1819
1241.0,kwt,1820
1245.0,kwt,1821
1250.0,kwt,1822
1254.0,kwt,1823
1259.0,kwt,1824
1263.0,kwt,1825
1268.0,kwt,1826
1273.0,kwt,1827
1277.0,kwt,1828
1282.0,kwt,1829
1286.0,kwt,1830
1291.0,kwt,1831
1296.0,kwt,1832
1300.0,kwt,1833
1305.0,kwt,1834
1310.0,kwt,1835
1314.0,kwt,1836
1319.0,kwt,1837
1324.0,kwt,1838
1329.0,kwt,1839
1333.0,kwt,1840
1338.0,kwt,1841
1343.0,kwt,1842
1348.0,kwt,1843
1353.0,kwt,1844
1358.0,kwt,1845
1362.0,kwt,1846
1367.0,kwt,1847
1372.0,kwt,1848
1377.0,kwt,1849
1382.0,kwt,1850
1387.0,kwt,1851
1392.0,kwt,1852
1397.0,kwt,1853
1402.0,kwt,1854
1407.0,kwt,1855
1412.0,kwt,1856
1417.0,kwt,1857
1422.0,kwt,1858
1427.0,kwt,1859
1433.0,kwt,1860
1438.0,kwt,1861
1443.0,kwt,1862
1448.0,kwt,1863
1453.0,kwt,1864
1459.0,kwt,1865
1464.0,kwt,1866
1469.0,kwt,1867
1474.0,kwt,1868
1480.0,kwt,1869
1485.0,kwt,1870
1506.0,kwt,1871
1528.0,kwt,1872
1550.0,kwt,1873
1573.0,kwt,1874
1595.0,kwt,1875
1618.0,kwt,1876
1642.0,kwt,1877
1665.0,kwt,1878
1689.0,kwt,1879
1714.0,kwt,1880
1739.0,kwt,1881
1764.0,kwt,1882
1789.0,kwt,1883
1815.0,kwt,1884
1841.0,kwt,1885
1868.0,kwt,1886
1895.0,kwt,1887
1922.0,kwt,1888
1950.0,kwt,1889
1978.0,kwt,1890
2006.0,kwt,1891
2035.0,kwt,1892
2065.0,kwt,1893
2095.0,kwt,1894
2125.0,kwt,1895
2155.0,kwt,1896
2187.0,kwt,1897
2218.0,kwt,1898
2250.0,kwt,1899
2283.0,kwt,1900
2316.0,kwt,1901
2349.0,kwt,1902
2383.0,kwt,1903
2417.0,kwt,1904
2452.0,kwt,1905
2488.0,kwt,1906
2523.0,kwt,1907
2560.0,kwt,1908
2597.0,kwt,1909
2634.0,kwt,1910
2672.0,kwt,1911
2711.0,kwt,1912
2750.0,kwt,1913
2676.0,kwt,1914
2604.0,kwt,1915
2534.0,kwt,1916
2466.0,kwt,1917
2400.0,kwt,1918
2417.0,kwt,1919
2433.0,kwt,1920
2450.0,kwt,1921
2428.0,kwt,1922
2406.0,kwt,1923
2385.0,kwt,1924
2363.0,kwt,1925
2342.0,kwt,1926
2321.0,kwt,1927
2300.0,kwt,1928
2112.0,kwt,1929
1939.0,kwt,1930
1780.0,kwt,1931
1634.0,kwt,1932
1500.0,kwt,1933
1515.0,kwt,1934
1529.0,kwt,1935
1544.0,kwt,1936
1559.0,kwt,1937
1574.0,kwt,1938
1589.0,kwt,1939
1605.0,kwt,1940
1620.0,kwt,1941
1636.0,kwt,1942
1652.0,kwt,1943
1668.0,kwt,1944
1684.0,kwt,1945
1700.0,kwt,1946
2190.0,kwt,1947
2820.0,kwt,1948
3633.0,kwt,1949
4679.0,kwt,1950
6027.0,kwt,1951
7764.0,kwt,1952
10000.0,kwt,1953
11080.0,kwt,1954
12280.0,kwt,1955
13610.0,kwt,1956
15080.0,kwt,1957
16710.0,kwt,1958
18520.0,kwt,1959
20520.0,kwt,1960
22740.0,kwt,1961
25200.0,kwt,1962
27930.0,kwt,1963
30950.0,kwt,1964
34300.0,kwt,1965
38000.0,kwt,1966
42120.0,kwt,1967
46670.0,kwt,1968
51720.0,kwt,1969
57310.0,kwt,1970
67500.0,kwt,1971
66250.0,kwt,1972
63120.0,kwt,1973
122500.0,kwt,1974
97700.0,kwt,1975
98450.0,kwt,1976
93770.0,kwt,1977
86530.0,kwt,1978
117200.0,kwt,1979
115500.0,kwt,1980
91390.0,kwt,1981
72400.0,kwt,1982
69730.0,kwt,1983
68120.0,kwt,1984
62300.0,kwt,1985
45950.0,kwt,1986
51480.0,kwt,1987
43820.0,kwt,1988
49820.0,kwt,1989
40350.0,kwt,1990
20240.0,kwt,1991
54760.0,kwt,1992
74930.0,kwt,1993
81270.0,kwt,1994
88460.0,kwt,1995
89050.0,kwt,1996
88420.0,kwt,1997
87070.0,kwt,1998
80990.0,kwt,1999
80880.0,kwt,2000
78410.0,kwt,2001
78100.0,kwt,2002
88680.0,kwt,2003
94640.0,kwt,2004
99640.0,kwt,2005
101800.0,kwt,2006
102100.0,kwt,2007
98890.0,kwt,2008
87120.0,kwt,2009
81040.0,kwt,2010
82470.0,kwt,2011
85210.0,kwt,2012
83580.0,kwt,2013
83390.0,kwt,2014
83530.0,kwt,2015
83710.0,kwt,2016
84570.0,kwt,2017
85460.0,kwt,2018
86380.0,kwt,2019
534.8,kgz,1820
539.5,kgz,1821
544.1,kgz,1822
548.9,kgz,1823
553.6,kgz,1824
558.4,kgz,1825
563.2,kgz,1826
568.1,kgz,1827
573.0,kgz,1828
578.0,kgz,1829
583.0,kgz,1830
588.0,kgz,1831
593.1,kgz,1832
598.3,kgz,1833
603.4,kgz,1834
608.7,kgz,1835
613.9,kgz,1836
619.2,kgz,1837
624.6,kgz,1838
630.0,kgz,1839
635.5,kgz,1840
641.0,kgz,1841
646.5,kgz,1842
652.1,kgz,1843
657.8,kgz,1844
663.4,kgz,1845
669.2,kgz,1846
675.0,kgz,1847
680.8,kgz,1848
686.7,kgz,1849
692.7,kgz,1850
698.7,kgz,1851
704.7,kgz,1852
710.8,kgz,1853
717.0,kgz,1854
723.2,kgz,1855
729.4,kgz,1856
735.7,kgz,1857
742.1,kgz,1858
748.5,kgz,1859
755.0,kgz,1860
761.6,kgz,1861
