geo,life_expectancy_at_birth_with_projections,time
tjk,58.26,1965
tjk,58.67,1966
tjk,59.06,1967
tjk,59.44,1968
tjk,59.8,1969
tjk,60.13,1970
tjk,60.43,1971
tjk,60.71,1972
tjk,60.97,1973
tjk,61.2,1974
tjk,61.42,1975
tjk,61.62,1976
tjk,61.82,1977
tjk,62.01,1978
tjk,62.19,1979
tjk,62.38,1980
tjk,62.59,1981
tjk,62.81,1982
tjk,63.03,1983
tjk,63.24,1984
tjk,63.42,1985
tjk,63.51,1986
tjk,63.5,1987
tjk,63.39,1988
tjk,63.18,1989
tjk,62.93,1990
tjk,62.66,1991
tjk,62.44,1992
tjk,62.29,1993
tjk,62.24,1994
tjk,62.31,1995
tjk,62.47,1996
tjk,62.69,1997
tjk,62.96,1998
tjk,63.25,1999
tjk,63.57,2000
tjk,63.91,2001
tjk,64.28,2002
tjk,64.67,2003
tjk,65.06,2004
tjk,65.45,2005
tjk,65.81,2006
tjk,66.13,2007
tjk,66.41,2008
tjk,66.64,2009
tjk,66.83,2010
tjk,66.98,2011
tjk,67.12,2012
tjk,67.25,2013
tjk,67.38,2014
tjk,67.52,2015
tjk,68.95,2025
tjk,72.06,2050
tjk,78.62,2099
tza,32.2,1800
tza,32.2,1801
tza,32.2,1802
tza,32.2,1803
tza,32.2,1804
tza,32.2,1805
tza,32.2,1806
tza,32.2,1807
tza,32.2,1808
tza,32.2,1809
tza,32.2,1810
tza,32.2,1811
tza,32.2,1812
tza,32.2,1813
tza,32.2,1814
tza,32.2,1815
tza,32.2,1816
tza,32.2,1817
tza,32.2,1818
tza,32.2,1819
tza,32.2,1820
tza,32.2,1821
tza,32.2,1822
tza,32.2,1823
tza,32.2,1824
tza,32.2,1825
tza,32.2,1826
tza,32.2,1827
tza,32.2,1828
tza,32.2,1829
tza,32.2,1830
tza,32.2,1831
tza,32.2,1832
tza,32.2,1833
tza,32.2,1834
tza,32.2,1835
tza,32.2,1836
tza,32.2,1837
tza,32.2,1838
tza,32.2,1839
tza,32.2,1840
tza,32.2,1841
tza,32.2,1842
tza,32.2,1843
tza,32.2,1844
tza,32.2,1845
tza,32.2,1846
tza,32.2,1847
tza,32.2,1848
tza,32.2,1849
tza,32.2,1850
tza,32.2,1851
tza,32.2,1852
tza,32.2,1853
tza,32.2,1854
tza,32.2,1855
tza,32.2,1856
tza,32.2,1857
tza,32.2,1858
tza,32.2,1859
tza,32.2,1860
tza,32.2,1861
tza,32.2,1862
tza,32.2,1863
tza,32.2,1864
tza,32.2,1865
tza,32.2,1866
tza,32.2,1867
tza,32.2,1868
tza,32.2,1869
tza,32.2,1870
tza,32.2,1871
tza,32.2,1872
tza,32.2,1873
tza,32.2,1874
tza,32.2,1875
tza,32.2,1876
tza,32.2,1877
tza,32.2,1878
tza,32.2,1879
tza,32.2,1880
tza,32.2,1881
tza,32.2,1882
tza,32.2,1883
tza,32.2,1884
tza,32.2,1885
tza,32.2,1886
tza,32.2,1887
tza,32.2,1888
tza,32.2,1889
tza,32.2,1890
tza,32.2,1891
tza,32.2,1892
tza,32.2,1893
tza,32.2,1894
tza,32.2,1895
tza,32.2,1896
tza,32.2,1897
tza,32.2,1898
tza,32.2,1899
tza,32.2,1900
tza,32.2,1901
tza,32.2,1902
tza,32.2,1903
tza,32.2,1904
tza,32.2,1905
tza,32.2,1906
tza,32.2,1907
tza,32.2,1908
tza,32.2,1909
tza,32.2,1910
tza,32.2,1911
tza,32.2,1912
tza,32.2,1913
tza,32.2,1914
tza,32.2,1915
tza,32.2,1916
tza,32.2,1917
tza,12.45,1918
tza,32.2,1919
tza,32.2,1920
tza,32.2,1921
tza,32.2,1922
tza,32.2,1923
tza,32.2,1924
tza,32.2,1925
tza,32.2,1926
tza,32.2,1927
tza,32.2,1928
tza,32.2,1929
tza,32.2,1930
tza,32.2,1931
tza,32.2,1932
tza,32.2,1933
tza,32.2,1934
tza,32.2,1935
tza,32.2,1936
tza,32.2,1937
tza,32.2,1938
tza,32.2,1939
tza,32.2,1940
tza,32.2,1941
tza,32.2,1942
tza,32.2,1943
tza,32.2,1944
tza,32.2,1945
tza,33.84,1946
tza,35.48,1947
tza,37.12,1948
tza,38.76,1949
tza,40.4,1950
tza,40.63,1951
tza,41.06,1952
tza,41.47,1953
tza,41.86,1954
tza,42.22,1955
tza,42.55,1956
tza,42.86,1957
tza,43.15,1958
tza,43.42,1959
tza,43.69,1960
tza,43.94,1961
tza,44.19,1962
tza,44.46,1963
tza,44.73,1964
tza,45.02,1965
tza,45.33,1966
tza,45.65,1967
tza,45.99,1968
tza,46.34,1969
tza,46.71,1970
tza,47.12,1971
tza,47.54,1972
tza,47.99,1973
tza,48.45,1974
tza,48.9,1975
tza,49.33,1976
tza,49.71,1977
tza,50.04,1978
tza,50.31,1979
tza,50.53,1980
tza,50.71,1981
tza,50.87,1982
tza,51.01,1983
tza,51.12,1984
tza,51.2,1985
tza,51.22,1986
tza,51.16,1987
tza,51.0,1988
tza,50.78,1989
tza,50.5,1990
tza,50.18,1991
tza,49.86,1992
tza,49.57,1993
tza,49.35,1994
tza,49.21,1995
tza,49.16,1996
tza,49.22,1997
tza,49.37,1998
tza,49.63,1999
tza,50.01,2000
tza,50.54,2001
tza,51.2,2002
tza,51.99,2003
tza,52.88,2004
tza,53.87,2005
tza,54.93,2006
tza,56.03,2007
tza,57.14,2008
tza,58.22,2009
tza,59.22,2010
tza,60.12,2011
tza,60.88,2012
tza,61.53,2013
tza,62.05,2014
tza,62.46,2015
tza,65.38,2025
tza,73.06,2050
tza,80.84,2099
tha,30.4,1800
tha,30.4,1801
tha,30.4,1802
tha,30.4,1803
tha,30.4,1804
tha,30.4,1805
tha,30.4,1806
tha,30.4,1807
tha,30.4,1808
tha,30.4,1809
tha,30.4,1810
tha,30.4,1811
tha,30.4,1812
tha,30.4,1813
tha,30.4,1814
tha,30.4,1815
tha,30.4,1816
tha,30.4,1817
tha,30.4,1818
tha,30.4,1819
tha,30.4,1820
tha,30.4,1821
tha,30.4,1822
tha,30.4,1823
tha,30.4,1824
tha,30.4,1825
tha,30.4,1826
tha,30.4,1827
tha,30.4,1828
tha,30.4,1829
tha,30.4,1830
tha,30.4,1831
tha,30.4,1832
tha,30.4,1833
tha,30.4,1834
tha,30.4,1835
tha,30.4,1836
tha,30.4,1837
tha,30.4,1838
tha,30.4,1839
tha,30.4,1840
tha,30.4,1841
tha,30.4,1842
tha,30.4,1843
tha,30.4,1844
tha,30.4,1845
tha,30.4,1846
tha,30.4,1847
tha,30.4,1848
tha,30.4,1849
tha,30.4,1850
tha,30.4,1851
tha,30.4,1852
tha,30.4,1853
tha,30.4,1854
tha,30.4,1855
tha,30.4,1856
tha,30.4,1857
tha,30.4,1858
tha,30.4,1859
tha,30.4,1860
tha,30.4,1861
tha,30.4,1862
tha,30.4,1863
tha,30.4,1864
tha,30.4,1865
tha,30.4,1866
tha,30.4,1867
tha,30.4,1868
tha,30.4,1869
tha,30.4,1870
tha,30.4,1871
tha,30.4,1872
tha,30.4,1873
tha,30.4,1874
tha,30.4,1875
tha,30.4,1876
tha,30.4,1877
tha,30.4,1878
tha,30.4,1879
tha,30.4,1880
tha,30.4,1881
tha,30.4,1882
tha,30.4,1883
tha,30.4,1884
tha,30.4,1885
tha,30.4,1886
tha,30.4,1887
tha,30.4,1888
tha,30.4,1889
tha,30.4,1890
tha,30.4,1891
tha,30.4,1892
tha,30.4,1893
tha,30.4,1894
tha,30.4,1895
tha,30.4,1896
tha,30.4,1897
tha,30.4,1898
tha,30.4,1899
tha,30.4,1900
tha,30.4,1901
tha,30.4,1902
tha,30.4,1903
tha,30.4,1904
tha,30.4,1905
tha,30.4,1906
tha,30.4,1907
tha,30.4,1908
tha,30.4,1909
tha,30.4,1910
tha,30.4,1911
tha,30.4,1912
tha,30.4,1913
tha,30.4,1914
tha,30.4,1915
tha,30.4,1916
tha,30.4,1917
tha,19.48,1918
tha,30.4,1919
tha,30.4,1920
tha,30.4,1921
tha,30.4,1922
tha,30.4,1923
tha,30.4,1924
tha,30.4,1925
tha,30.4,1926
tha,30.4,1927
tha,30.4,1928
tha,30.4,1929
tha,30.4,1930
tha,31.81,1931
tha,33.23,1932
tha,34.64,1933
tha,36.06,1934
tha,37.47,1935
tha,38.89,1936
tha,40.3,1937
tha,40.3,1938
tha,40.3,1939
tha,39.3,1940
tha,38.3,1941
tha,38.3,1942
tha,38.3,1943
tha,38.1,1944
tha,39.33,1945
tha,40.57,1946
tha,41.8,1947
tha,49.9,1948
tha,50.38,1949
tha,50.86,1950
tha,51.02,1951
tha,51.37,1952
tha,51.74,1953
tha,52.16,1954
tha,52.61,1955
tha,53.1,1956
tha,53.61,1957
tha,54.15,1958
tha,54.7,1959
tha,55.24,1960
tha,55.77,1961
tha,56.26,1962
tha,56.72,1963
tha,57.13,1964
tha,57.52,1965
tha,57.89,1966
tha,58.26,1967
tha,58.65,1968
tha,59.07,1969
tha,59.52,1970
tha,59.98,1971
tha,60.45,1972
tha,60.92,1973
tha,61.39,1974
tha,61.85,1975
tha,62.3,1976
tha,62.74,1977
tha,63.19,1978
tha,63.66,1979
tha,64.17,1980
tha,64.76,1981
tha,65.44,1982
tha,66.21,1983
tha,67.03,1984
tha,67.86,1985
tha,68.63,1986
tha,69.31,1987
tha,69.83,1988
tha,70.21,1989
tha,70.44,1990
tha,70.53,1991
tha,70.55,1992
tha,70.54,1993
tha,70.52,1994
tha,70.53,1995
tha,70.55,1996
tha,70.6,1997
tha,70.67,1998
tha,70.78,1999
tha,70.92,2000
tha,71.12,2001
tha,71.38,2002
tha,71.68,2003
tha,72.02,2004
tha,72.37,2005
tha,72.72,2006
tha,73.06,2007
tha,73.36,2008
tha,73.63,2009
tha,73.85,2010
tha,74.05,2011
tha,74.22,2012
tha,74.4,2013
tha,74.58,2014
tha,74.77,2015
tha,76.63,2025
tha,80.9,2050
tha,86.57,2099
tls,28.95,1800
tls,28.95,1801
tls,28.95,1802
tls,28.95,1803
tls,28.95,1804
tls,28.95,1805
tls,28.95,1806
tls,28.95,1807
tls,28.95,1808
tls,28.95,1809
tls,28.95,1810
tls,28.95,1811
tls,28.95,1812
tls,28.95,1813
tls,28.95,1814
tls,28.95,1815
tls,28.95,1816
tls,28.95,1817
tls,28.95,1818
tls,28.95,1819
tls,28.95,1820
tls,28.95,1821
tls,28.95,1822
tls,28.95,1823
tls,28.95,1824
tls,28.95,1825
tls,28.95,1826
tls,28.95,1827
tls,28.95,1828
tls,28.95,1829
tls,28.95,1830
tls,28.95,1831
tls,28.95,1832
tls,28.95,1833
tls,28.95,1834
tls,28.95,1835
tls,28.95,1836
tls,28.95,1837
tls,28.95,1838
tls,28.95,1839
tls,28.95,1840
tls,28.95,1841
tls,28.95,1842
tls,28.95,1843
tls,28.95,1844
tls,28.95,1845
tls,28.95,1846
tls,28.95,1847
tls,28.95,1848
tls,28.95,1849
tls,28.95,1850
tls,28.95,1851
tls,28.95,1852
tls,28.95,1853
tls,28.95,1854
tls,28.95,1855
tls,28.95,1856
tls,28.95,1857
tls,28.95,1858
tls,28.95,1859
tls,28.95,1860
tls,28.95,1861
tls,28.95,1862
tls,28.95,1863
tls,28.95,1864
tls,28.95,1865
tls,28.95,1866
tls,28.95,1867
tls,28.95,1868
tls,28.95,1869
tls,28.95,1870
tls,28.95,1871
tls,28.95,1872
tls,28.95,1873
tls,28.95,1874
tls,28.95,1875
tls,28.95,1876
tls,28.95,1877
tls,28.95,1878
tls,28.95,1879
tls,28.95,1880
tls,28.95,1881
tls,28.95,1882
tls,28.95,1883
tls,28.95,1884
tls,28.95,1885
tls,28.95,1886
tls,28.95,1887
tls,28.95,1888
tls,28.95,1889
tls,28.95,1890
tls,28.95,1891
tls,28.95,1892
tls,28.95,1893
tls,28.95,1894
tls,28.95,1895
tls,28.95,1896
tls,28.95,1897
tls,28.95,1898
tls,28.95,1899
tls,28.95,1900
tls,28.95,1901
tls,28.95,1902
tls,28.95,1903
tls,28.95,1904
tls,28.95,1905
tls,28.95,1906
tls,28.95,1907
tls,28.95,1908
tls,28.95,1909
tls,28.95,1910
tls,28.95,1911
tls,28.95,1912
tls,28.95,1913
tls,28.95,1914
tls,28.95,1915
tls,28.95,1916
tls,28.95,1917
tls,9.398,1918
tls,28.95,1919
tls,28.95,1920
tls,28.95,1921
tls,28.95,1922
tls,28.95,1923
tls,28.95,1924
tls,28.95,1925
tls,28.95,1926
tls,28.95,1927
tls,28.95,1928
tls,28.95,1929
tls,28.95,1930
tls,28.95,1931
tls,28.95,1932
tls,28.95,1933
tls,28.95,1934
tls,28.95,1935
tls,28.95,1936
tls,28.95,1937
tls,28.95,1938
tls,28.95,1939
tls,28.95,1940
tls,28.95,1941
tls,21.0,1942
tls,19.0,1943
tls,16.0,1944
tls,15.0,1945
tls,20.0,1946
tls,26.0,1947
tls,28.95,1948
tls,28.95,1949
tls,28.95,1950
tls,29.2,1951
tls,29.71,1952
tls,30.21,1953
tls,30.72,1954
tls,31.22,1955
tls,31.72,1956
tls,32.22,1957
tls,32.72,1958
tls,33.22,1959
tls,33.72,1960
tls,34.22,1961
tls,34.72,1962
tls,35.22,1963
tls,35.72,1964
tls,36.26,1965
tls,36.88,1966
tls,37.59,1967
tls,38.33,1968
tls,39.03,1969
tls,39.52,1970
tls,39.56,1971
tls,39.07,1972
tls,38.06,1973
tls,36.65,1974
tls,35.08,1975
tls,33.7,1976
tls,32.81,1977
tls,32.62,1978
tls,33.16,1979
tls,34.4,1980
tls,36.17,1981
tls,38.16,1982
tls,40.11,1983
tls,41.91,1984
tls,43.46,1985
tls,44.73,1986
tls,45.8,1987
tls,46.75,1988
tls,47.61,1989
tls,48.44,1990
tls,49.3,1991
tls,50.23,1992
tls,51.27,1993
tls,52.42,1994
tls,53.66,1995
tls,54.94,1996
tls,56.2,1997
tls,57.39,1998
tls,58.49,1999
tls,59.47,2000
tls,60.33,2001
tls,61.11,2002
tls,61.82,2003
tls,62.48,2004
tls,63.09,2005
tls,63.69,2006
tls,64.26,2007
tls,64.83,2008
tls,65.39,2009
tls,65.95,2010
tls,66.5,2011
tls,67.03,2012
tls,67.54,2013
tls,68.01,2014
tls,68.46,2015
tls,71.92,2025
tls,77.39,2050
tls,85.29,2099
tgo,31.3,1800
tgo,31.3,1801
tgo,31.3,1802
tgo,31.3,1803
tgo,31.3,1804
tgo,31.3,1805
tgo,31.3,1806
tgo,31.3,1807
tgo,31.3,1808
tgo,31.3,1809
tgo,31.3,1810
tgo,31.3,1811
tgo,31.3,1812
tgo,31.3,1813
tgo,31.3,1814
tgo,31.3,1815
tgo,31.3,1816
tgo,31.3,1817
tgo,31.3,1818
tgo,31.3,1819
tgo,31.3,1820
tgo,31.3,1821
tgo,31.3,1822
tgo,31.3,1823
tgo,31.3,1824
tgo,31.3,1825
tgo,31.3,1826
tgo,31.3,1827
tgo,31.3,1828
tgo,31.3,1829
tgo,31.3,1830
tgo,31.3,1831
tgo,31.3,1832
tgo,31.3,1833
tgo,31.3,1834
tgo,31.3,1835
tgo,31.3,1836
tgo,31.3,1837
tgo,31.3,1838
tgo,31.3,1839
tgo,31.3,1840
tgo,31.3,1841
tgo,31.3,1842
tgo,31.3,1843
tgo,31.3,1844
tgo,31.3,1845
tgo,31.3,1846
tgo,31.3,1847
tgo,31.3,1848
tgo,31.3,1849
tgo,31.3,1850
tgo,31.3,1851
tgo,31.3,1852
tgo,31.3,1853
tgo,31.3,1854
tgo,31.3,1855
tgo,31.3,1856
tgo,31.3,1857
tgo,31.3,1858
tgo,31.3,1859
tgo,31.3,1860
tgo,31.3,1861
tgo,31.3,1862
tgo,31.3,1863
tgo,31.3,1864
tgo,31.3,1865
tgo,31.3,1866
tgo,31.3,1867
tgo,31.3,1868
tgo,31.3,1869
tgo,31.3,1870
tgo,31.3,1871
tgo,31.3,1872
tgo,31.3,1873
tgo,31.3,1874
tgo,31.3,1875
tgo,31.3,1876
tgo,31.3,1877
tgo,31.3,1878
tgo,31.3,1879
tgo,31.3,1880
tgo,31.3,1881
tgo,31.3,1882
tgo,31.3,1883
tgo,31.3,1884
tgo,31.3,1885
tgo,31.3,1886
tgo,31.3,1887
tgo,31.3,1888
tgo,31.3,1889
tgo,31.3,1890
tgo,31.3,1891
tgo,31.3,1892
tgo,31.3,1893
tgo,31.3,1894
tgo,31.3,1895
tgo,31.3,1896
tgo,31.3,1897
tgo,31.3,1898
tgo,31.3,1899
tgo,31.3,1900
tgo,31.3,1901
tgo,31.3,1902
tgo,31.3,1903
tgo,31.3,1904
tgo,31.3,1905
tgo,31.3,1906
tgo,31.3,1907
tgo,31.3,1908
tgo,31.3,1909
tgo,31.3,1910
tgo,31.3,1911
tgo,31.3,1912
tgo,31.3,1913
tgo,31.3,1914
tgo,31.3,1915
tgo,31.3,1916
tgo,31.3,1917
tgo,12.1,1918
tgo,31.3,1919
tgo,31.3,1920
tgo,31.3,1921
tgo,31.3,1922
tgo,31.3,1923
tgo,31.3,1924
tgo,31.3,1925
tgo,31.3,1926
tgo,31.3,1927
tgo,31.3,1928
tgo,31.3,1929
tgo,31.3,1930
tgo,31.3,1931
tgo,31.3,1932
tgo,31.3,1933
tgo,31.3,1934
tgo,31.3,1935
tgo,31.3,1936
tgo,31.3,1937
tgo,31.3,1938
tgo,31.3,1939
tgo,31.3,1940
tgo,31.3,1941
tgo,31.3,1942
tgo,31.3,1943
tgo,31.3,1944
tgo,31.3,1945
tgo,31.83,1946
tgo,32.35,1947
tgo,32.88,1948
tgo,33.4,1949
tgo,33.93,1950
tgo,34.27,1951
tgo,34.96,1952
tgo,35.65,1953
tgo,36.33,1954
tgo,37.0,1955
tgo,37.67,1956
tgo,38.33,1957
tgo,38.99,1958
tgo,39.65,1959
tgo,40.3,1960
tgo,40.94,1961
tgo,41.58,1962
tgo,42.22,1963
tgo,42.85,1964
tgo,43.47,1965
tgo,44.1,1966
tgo,44.72,1967
tgo,45.34,1968
tgo,45.95,1969
tgo,46.57,1970
tgo,47.17,1971
tgo,47.78,1972
tgo,48.37,1973
tgo,48.96,1974
tgo,49.54,1975
tgo,50.11,1976
tgo,50.68,1977
tgo,51.25,1978
tgo,51.8,1979
tgo,52.34,1980
tgo,52.86,1981
tgo,53.37,1982
tgo,53.84,1983
tgo,54.28,1984
tgo,54.67,1985
tgo,55.03,1986
tgo,55.34,1987
tgo,55.59,1988
tgo,55.78,1989
tgo,55.89,1990
tgo,55.87,1991
tgo,55.73,1992
tgo,55.48,1993
tgo,55.15,1994
tgo,54.76,1995
tgo,54.38,1996
tgo,54.04,1997
tgo,53.79,1998
tgo,53.63,1999
tgo,53.59,2000
tgo,53.63,2001
tgo,53.73,2002
tgo,53.86,2003
tgo,54.01,2004
tgo,54.19,2005
tgo,54.38,2006
tgo,54.62,2007
tgo,54.89,2008
tgo,55.19,2009
tgo,55.51,2010
tgo,55.85,2011
tgo,56.2,2012
tgo,56.54,2013
tgo,56.87,2014
tgo,57.18,2015
tgo,60.21,2025
tgo,68.3,2050
tgo,76.69,2099
tkl,69.0,2006
ton,28.2,1800
ton,28.2,1801
ton,28.2,1802
ton,28.2,1803
ton,28.2,1804
ton,28.2,1805
ton,28.2,1806
ton,28.2,1807
ton,28.2,1808
ton,28.2,1809
ton,28.2,1810
ton,28.2,1811
ton,28.2,1812
ton,28.2,1813
ton,28.2,1814
ton,28.2,1815
ton,28.2,1816
ton,28.2,1817
ton,28.2,1818
ton,28.2,1819
ton,28.2,1820
ton,28.2,1821
ton,28.2,1822
ton,28.2,1823
ton,28.2,1824
ton,28.2,1825
ton,28.2,1826
ton,28.2,1827
ton,28.2,1828
ton,28.2,1829
ton,28.2,1830
ton,28.2,1831
ton,28.2,1832
ton,28.2,1833
ton,28.2,1834
ton,28.2,1835
ton,28.2,1836
ton,28.2,1837
ton,28.2,1838
ton,28.2,1839
ton,28.2,1840
ton,28.2,1841
ton,28.2,1842
ton,28.2,1843
ton,28.2,1844
ton,28.2,1845
ton,28.2,1846
ton,28.2,1847
ton,28.2,1848
ton,28.2,1849
ton,28.2,1850
ton,28.2,1851
ton,28.2,1852
ton,28.2,1853
ton,28.2,1854
ton,28.2,1855
ton,28.2,1856
ton,28.2,1857
ton,28.2,1858
ton,28.2,1859
ton,28.2,1860
ton,28.2,1861
ton,28.2,1862
ton,28.2,1863
ton,28.2,1864
ton,28.2,1865
ton,28.2,1866
ton,28.2,1867
ton,28.2,1868
ton,28.2,1869
ton,28.2,1870
ton,28.2,1871
ton,28.2,1872
ton,28.2,1873
ton,28.2,1874
ton,28.2,1875
ton,28.2,1876
ton,28.2,1877
ton,28.2,1878
ton,28.2,1879
ton,28.2,1880
ton,28.2,1881
ton,28.2,1882
ton,28.2,1883
ton,28.2,1884
ton,28.2,1885
ton,28.2,1886
ton,28.2,1887
ton,28.2,1888
ton,28.2,1889
ton,28.2,1890
ton,28.2,1891
ton,28.2,1892
ton,8.0,1893
ton,28.2,1894
ton,28.2,1895
ton,28.2,1896
ton,28.2,1897
ton,28.2,1898
ton,28.2,1899
ton,28.2,1900
ton,28.2,1901
ton,28.2,1902
ton,28.2,1903
ton,28.2,1904
ton,28.2,1905
ton,28.2,1906
ton,28.2,1907
ton,28.2,1908
ton,28.2,1909
ton,28.2,1910
ton,28.2,1911
ton,28.2,1912
ton,28.2,1913
ton,28.2,1914
ton,28.2,1915
ton,28.2,1916
ton,28.2,1917
ton,5.838,1918
ton,28.2,1919
ton,28.2,1920
ton,28.2,1921
ton,28.2,1922
ton,28.2,1923
ton,28.2,1924
ton,28.2,1925
ton,29.39,1926
ton,30.58,1927
ton,31.77,1928
ton,32.96,1929
ton,34.15,1930
ton,35.33,1931
ton,36.52,1932
ton,37.71,1933
ton,38.9,1934
ton,40.09,1935
ton,41.28,1936
ton,42.47,1937
ton,43.66,1938
ton,44.85,1939
ton,46.04,1940
ton,47.23,1941
ton,48.41,1942
ton,49.6,1943
ton,50.79,1944
ton,51.98,1945
ton,53.17,1946
ton,54.36,1947
ton,55.55,1948
ton,56.74,1949
ton,57.93,1950
ton,58.11,1951
ton,58.47,1952
ton,58.83,1953
ton,59.19,1954
ton,59.56,1955
ton,59.92,1956
ton,60.29,1957
ton,60.66,1958
ton,61.03,1959
ton,61.4,1960
ton,61.77,1961
ton,62.13,1962
ton,62.49,1963
ton,62.84,1964
ton,63.19,1965
ton,63.53,1966
ton,63.88,1967
ton,64.21,1968
ton,64.55,1969
ton,64.88,1970
ton,65.19,1971
ton,65.49,1972
ton,65.77,1973
ton,66.03,1974
ton,66.28,1975
ton,66.52,1976
ton,66.76,1977
ton,66.99,1978
ton,67.23,1979
ton,67.48,1980
ton,67.72,1981
ton,67.98,1982
ton,68.23,1983
ton,68.48,1984
ton,68.72,1985
ton,68.94,1986
ton,69.14,1987
ton,69.31,1988
ton,69.47,1989
ton,69.6,1990
ton,69.72,1991
ton,69.83,1992
ton,69.94,1993
ton,70.05,1994
ton,70.16,1995
ton,70.28,1996
ton,70.41,1997
ton,70.54,1998
ton,70.67,1999
ton,70.81,2000
ton,70.95,2001
ton,71.09,2002
ton,71.22,2003
ton,71.36,2004
ton,71.5,2005
ton,71.64,2006
ton,71.77,2007
ton,71.92,2008
ton,72.06,2009
ton,72.21,2010
ton,72.36,2011
ton,72.52,2012
ton,72.67,2013
ton,72.83,2014
ton,72.99,2015
ton,74.58,2025
ton,78.45,2050
ton,84.74,2099
tto,32.9,1800
tto,32.9,1801
tto,32.9,1802
tto,32.9,1803
tto,32.9,1804
tto,32.9,1805
tto,32.9,1806
tto,32.9,1807
tto,32.9,1808
tto,32.9,1809
tto,32.9,1810
tto,32.9,1811
tto,32.9,1812
tto,32.9,1813
tto,32.9,1814
tto,32.9,1815
tto,32.9,1816
tto,32.9,1817
tto,32.9,1818
tto,32.9,1819
tto,32.9,1820
tto,32.9,1821
tto,32.9,1822
tto,32.9,1823
tto,32.9,1824
tto,32.9,1825
tto,32.9,1826
tto,32.9,1827
tto,32.9,1828
tto,32.9,1829
tto,32.9,1830
tto,32.9,1831
tto,32.9,1832
tto,32.9,1833
tto,32.9,1834
tto,32.9,1835
tto,32.9,1836
tto,32.9,1837
tto,32.9,1838
tto,33.88,1839
tto,34.87,1840
tto,35.85,1841
tto,36.83,1842
tto,37.82,1843
tto,38.8,1844
tto,38.8,1845
tto,38.8,1846
tto,38.8,1847
tto,38.8,1848
tto,38.8,1849
tto,38.8,1850
tto,38.8,1851
tto,38.8,1852
tto,38.8,1853
tto,38.8,1854
tto,38.8,1855
tto,38.8,1856
tto,38.8,1857
tto,38.8,1858
tto,38.8,1859
tto,38.8,1860
tto,38.8,1861
tto,38.8,1862
tto,38.8,1863
tto,38.8,1864
tto,38.8,1865
tto,38.8,1866
tto,38.8,1867
tto,38.8,1868
tto,38.8,1869
tto,38.8,1870
tto,38.8,1871
tto,38.8,1872
tto,38.8,1873
tto,38.8,1874
tto,38.8,1875
tto,38.8,1876
tto,38.8,1877
tto,38.8,1878
tto,38.8,1879
tto,38.8,1880
tto,38.8,1881
tto,38.8,1882
tto,38.8,1883
tto,38.8,1884
tto,38.8,1885
tto,38.8,1886
tto,38.8,1887
tto,38.8,1888
tto,38.8,1889
tto,38.8,1890
tto,38.8,1891
tto,38.8,1892
tto,38.8,1893
tto,38.8,1894
tto,38.8,1895
tto,38.8,1896
tto,38.8,1897
tto,38.8,1898
tto,38.8,1899
tto,38.8,1900
tto,38.8,1901
tto,38.8,1902
tto,38.8,1903
tto,38.8,1904
tto,38.8,1905
tto,38.8,1906
tto,38.8,1907
tto,38.8,1908
tto,38.8,1909
tto,38.8,1910
tto,38.8,1911
tto,38.8,1912
tto,38.8,1913
tto,38.8,1914
tto,38.8,1915
tto,38.8,1916
tto,38.8,1917
tto,25.16,1918
tto,38.8,1919
tto,38.8,1920
tto,38.8,1921
tto,39.49,1922
tto,40.18,1923
tto,40.87,1924
tto,41.56,1925
tto,42.25,1926
tto,42.94,1927
tto,43.63,1928
tto,44.32,1929
tto,45.01,1930
tto,45.7,1931
tto,46.29,1932
tto,46.87,1933
tto,47.46,1934
tto,48.05,1935
tto,48.63,1936
tto,49.22,1937
tto,49.81,1938
tto,50.39,1939
tto,50.98,1940
tto,51.57,1941
tto,52.15,1942
tto,52.74,1943
tto,53.33,1944
tto,53.91,1945
tto,54.5,1946
tto,55.1,1947
tto,55.7,1948
tto,56.29,1949
tto,56.89,1950
tto,57.12,1951
tto,57.59,1952
tto,58.11,1953
tto,58.67,1954
tto,59.28,1955
tto,59.92,1956
tto,60.6,1957
tto,61.29,1958
tto,61.97,1959
tto,62.62,1960
tto,63.22,1961
tto,63.72,1962
tto,64.12,1963
tto,64.42,1964
tto,64.62,1965
tto,64.74,1966
tto,64.82,1967
tto,64.89,1968
tto,64.97,1969
tto,65.08,1970
tto,65.23,1971
tto,65.41,1972
tto,65.61,1973
tto,65.83,1974
tto,66.07,1975
tto,66.3,1976
tto,66.52,1977
tto,66.71,1978
tto,66.88,1979
tto,67.02,1980
tto,67.14,1981
tto,67.24,1982
tto,67.33,1983
tto,67.43,1984
tto,67.52,1985
tto,67.62,1986
tto,67.72,1987
tto,67.82,1988
tto,67.91,1989
tto,68.01,1990
tto,68.09,1991
tto,68.17,1992
tto,68.24,1993
tto,68.3,1994
tto,68.34,1995
tto,68.38,1996
tto,68.42,1997
tto,68.45,1998
tto,68.49,1999
tto,68.53,2000
tto,68.59,2001
tto,68.66,2002
tto,68.75,2003
tto,68.85,2004
tto,68.96,2005
tto,69.08,2006
tto,69.2,2007
tto,69.32,2008
tto,69.44,2009
tto,69.55,2010
tto,69.66,2011
tto,69.76,2012
tto,69.86,2013
tto,69.97,2014
tto,70.07,2015
tto,71.13,2025
tto,73.94,2050
tto,80.12,2099
tun,28.8,1800
