geo,time,gdppercapita_growth_over_next_10_years
ben,1893,0.4689
ben,1894,0.4689
ben,1895,0.4689
ben,1896,0.4689
ben,1897,0.4689
ben,1898,0.4689
ben,1899,0.4689
ben,1900,0.4689
ben,1901,0.4689
ben,1902,0.4689
ben,1903,0.4689
ben,1904,0.4913
ben,1905,0.5136
ben,1906,0.536
ben,1907,0.5583
ben,1908,0.5807
ben,1909,0.6031
ben,1910,0.6255
ben,1911,0.6479
ben,1912,0.6702
ben,1913,0.6926
ben,1914,0.6926
ben,1915,0.6926
ben,1916,0.6926
ben,1917,0.6926
ben,1918,0.6926
ben,1919,0.6926
ben,1920,0.6926
ben,1921,0.6926
ben,1922,0.6926
ben,1923,0.6926
ben,1924,0.6926
ben,1925,0.6926
ben,1926,0.6926
ben,1927,0.6926
ben,1928,0.6926
ben,1929,0.6926
ben,1930,0.6926
ben,1931,0.6926
ben,1932,0.6926
ben,1933,0.6926
ben,1934,0.6926
ben,1935,0.6926
ben,1936,0.6926
ben,1937,0.6926
ben,1938,0.6926
ben,1939,0.6926
ben,1940,0.6926
ben,1941,0.4312
ben,1942,0.1673
ben,1943,-0.3821
ben,1944,-0.3682
ben,1945,-0.6398
ben,1946,-0.9147
ben,1947,-1.192
ben,1948,-1.112
ben,1949,-1.031
ben,1950,-1.019
ben,1951,-0.7362
ben,1952,-1.121
ben,1953,-0.4278
ben,1954,-0.08886
ben,1955,0.38
ben,1956,0.7076
ben,1957,0.7673
ben,1958,0.7421
ben,1959,0.6284
ben,1960,0.4929
ben,1961,0.1828
ben,1962,1.35
ben,1963,1.094
ben,1964,-0.3881
ben,1965,-0.5057
ben,1966,-0.4808
ben,1967,-0.06458
ben,1968,-0.1611
ben,1969,0.2849
ben,1970,0.9782
ben,1971,1.476
ben,1972,1.642
ben,1973,0.9329
ben,1974,2.479
ben,1975,2.76
ben,1976,2.518
ben,1977,1.764
ben,1978,1.712
ben,1979,0.6731
ben,1980,0.09691
ben,1981,-0.04267
ben,1982,-0.7
ben,1983,-0.07796
ben,1984,-0.6225
ben,1985,-0.9702
ben,1986,-0.6648
ben,1987,0.05792
ben,1988,0.2345
ben,1989,0.9468
ben,1990,1.157
ben,1991,1.215
ben,1992,1.43
ben,1993,1.64
ben,1994,1.744
ben,1995,1.68
ben,1996,1.525
ben,1997,1.421
ben,1998,1.463
ben,1999,1.268
ben,2000,0.9623
ben,2001,0.8346
bmu,1800,0.0
bmu,1801,0.0
bmu,1802,0.0
bmu,1803,0.0
bmu,1804,0.0
bmu,1805,0.0
bmu,1806,0.0
bmu,1807,0.0
bmu,1808,0.0
bmu,1809,0.0
bmu,1810,0.0
bmu,1811,0.06588
bmu,1812,0.1318
bmu,1813,0.1978
bmu,1814,0.2638
bmu,1815,0.3298
bmu,1816,0.3959
bmu,1817,0.4621
bmu,1818,0.5283
bmu,1819,0.5945
bmu,1820,0.6608
bmu,1821,0.6608
bmu,1822,0.6608
bmu,1823,0.6608
bmu,1824,0.6608
bmu,1825,0.6608
bmu,1826,0.6608
bmu,1827,0.6608
bmu,1828,0.6608
bmu,1829,0.6608
bmu,1830,0.6608
bmu,1831,0.6608
bmu,1832,0.6608
bmu,1833,0.6608
bmu,1834,0.6608
bmu,1835,0.6608
bmu,1836,0.6608
bmu,1837,0.6608
bmu,1838,0.6608
bmu,1839,0.6608
bmu,1840,0.6608
bmu,1841,0.6608
bmu,1842,0.6608
bmu,1843,0.6608
bmu,1844,0.6608
bmu,1845,0.6608
bmu,1846,0.6608
bmu,1847,0.6608
bmu,1848,0.6608
bmu,1849,0.6608
bmu,1850,0.6608
bmu,1851,0.6608
bmu,1852,0.6608
bmu,1853,0.6608
bmu,1854,0.6608
bmu,1855,0.6608
bmu,1856,0.6608
bmu,1857,0.6608
bmu,1858,0.6608
bmu,1859,0.6608
bmu,1860,0.6608
bmu,1861,0.6608
bmu,1862,0.6608
bmu,1863,0.6608
bmu,1864,0.6608
bmu,1865,0.6608
bmu,1866,0.6608
bmu,1867,0.6608
bmu,1868,0.6608
bmu,1869,0.6608
bmu,1870,0.6608
bmu,1871,0.6608
bmu,1872,0.6608
bmu,1873,0.6608
bmu,1874,0.6608
bmu,1875,0.6608
bmu,1876,0.6608
bmu,1877,0.6608
bmu,1878,0.6608
bmu,1879,0.6608
bmu,1880,0.6608
bmu,1881,0.6608
bmu,1882,0.6608
bmu,1883,0.6608
bmu,1884,0.6608
bmu,1885,0.6608
bmu,1886,0.6608
bmu,1887,0.6608
bmu,1888,0.6608
bmu,1889,0.6608
bmu,1890,0.6608
bmu,1891,0.6608
bmu,1892,0.6608
bmu,1893,0.6608
bmu,1894,0.6608
bmu,1895,0.6608
bmu,1896,0.6608
bmu,1897,0.6608
bmu,1898,0.6608
bmu,1899,0.6608
bmu,1900,0.6608
bmu,1901,0.6608
bmu,1902,0.6608
bmu,1903,0.6608
bmu,1904,1.03
bmu,1905,1.401
bmu,1906,1.773
bmu,1907,2.146
bmu,1908,2.521
bmu,1909,2.897
bmu,1910,3.275
bmu,1911,3.654
bmu,1912,4.034
bmu,1913,4.416
bmu,1914,4.416
bmu,1915,4.416
bmu,1916,4.416
bmu,1917,4.416
bmu,1918,4.416
bmu,1919,4.416
bmu,1920,4.416
bmu,1921,4.416
bmu,1922,4.416
bmu,1923,4.416
bmu,1924,4.416
bmu,1925,4.416
bmu,1926,4.416
bmu,1927,4.416
bmu,1928,4.416
bmu,1929,4.416
bmu,1930,4.416
bmu,1931,4.416
bmu,1932,4.416
bmu,1933,4.416
bmu,1934,4.416
bmu,1935,4.416
bmu,1936,4.416
bmu,1937,4.416
bmu,1938,4.416
bmu,1939,4.416
bmu,1940,4.416
bmu,1941,4.531
bmu,1942,4.646
bmu,1943,4.761
bmu,1944,4.876
bmu,1945,4.991
bmu,1946,5.107
bmu,1947,5.223
bmu,1948,5.338
bmu,1949,5.454
bmu,1950,5.57
bmu,1951,5.223
bmu,1952,4.862
bmu,1953,4.163
bmu,1954,4.437
bmu,1955,4.104
bmu,1956,4.754
bmu,1957,5.29
bmu,1958,4.739
bmu,1959,4.33
bmu,1960,4.212
bmu,1961,4.237
bmu,1962,4.115
bmu,1963,4.297
bmu,1964,3.459
bmu,1965,3.525
bmu,1966,2.839
bmu,1967,1.842
bmu,1968,1.984
bmu,1969,2.555
bmu,1970,2.308
bmu,1971,1.431
bmu,1972,1.493
bmu,1973,1.433
bmu,1974,1.077
bmu,1975,1.376
bmu,1976,1.173
bmu,1977,1.426
bmu,1978,1.24
bmu,1979,0.459
bmu,1980,-0.153
bmu,1981,0.5686
bmu,1982,-0.054
bmu,1983,0.3664
bmu,1984,0.7299
bmu,1985,0.7735
bmu,1986,0.7129
bmu,1987,0.7166
bmu,1988,1.034
bmu,1989,1.399
bmu,1990,2.09
bmu,1991,1.953
bmu,1992,3.03
bmu,1993,2.864
bmu,1994,3.173
bmu,1995,2.954
bmu,1996,3.24
bmu,1997,3.168
bmu,1998,2.942
bmu,1999,2.111
bmu,2000,1.632
bmu,2001,1.705
btn,1800,0.0
btn,1801,0.0
btn,1802,0.0
btn,1803,0.0
btn,1804,0.0
btn,1805,0.0
btn,1806,0.0
btn,1807,0.0
btn,1808,0.0
btn,1809,0.0
btn,1810,0.0
btn,1811,0.01819
btn,1812,0.03639
btn,1813,0.05458
btn,1814,0.07278
btn,1815,0.09099
btn,1816,0.1092
btn,1817,0.1274
btn,1818,0.1456
btn,1819,0.1638
btn,1820,0.1821
btn,1821,0.1821
btn,1822,0.1821
btn,1823,0.1821
btn,1824,0.1821
btn,1825,0.1821
btn,1826,0.1821
btn,1827,0.1821
btn,1828,0.1821
btn,1829,0.1821
btn,1830,0.1821
btn,1831,0.1821
btn,1832,0.1821
btn,1833,0.1821
btn,1834,0.1821
btn,1835,0.1821
btn,1836,0.1821
btn,1837,0.1821
btn,1838,0.1821
btn,1839,0.1821
btn,1840,0.1821
btn,1841,0.1821
btn,1842,0.1821
btn,1843,0.1821
btn,1844,0.1821
btn,1845,0.1821
btn,1846,0.1821
btn,1847,0.1821
btn,1848,0.1821
btn,1849,0.1821
btn,1850,0.1821
btn,1851,0.1821
btn,1852,0.1821
btn,1853,0.1821
btn,1854,0.1821
btn,1855,0.1821
btn,1856,0.1821
btn,1857,0.1821
btn,1858,0.1821
btn,1859,0.1821
btn,1860,0.1821
btn,1861,0.1821
btn,1862,0.1821
btn,1863,0.1821
btn,1864,0.1821
btn,1865,0.1821
btn,1866,0.1821
btn,1867,0.1821
btn,1868,0.1821
btn,1869,0.1821
btn,1870,0.1821
btn,1871,0.1821
btn,1872,0.1821
btn,1873,0.1821
btn,1874,0.1821
btn,1875,0.1821
btn,1876,0.1821
btn,1877,0.1821
btn,1878,0.1821
btn,1879,0.1821
btn,1880,0.1821
btn,1881,0.1821
btn,1882,0.1821
btn,1883,0.1821
btn,1884,0.1821
btn,1885,0.1821
btn,1886,0.1821
btn,1887,0.1821
btn,1888,0.1821
btn,1889,0.1821
btn,1890,0.1821
btn,1891,0.1821
btn,1892,0.1821
btn,1893,0.1821
btn,1894,0.1821
btn,1895,0.1821
btn,1896,0.1821
btn,1897,0.1821
btn,1898,0.1821
btn,1899,0.1821
btn,1900,0.1821
btn,1901,0.1821
btn,1902,0.1821
btn,1903,0.1821
btn,1904,0.1821
btn,1905,0.1821
btn,1906,0.1821
btn,1907,0.1821
btn,1908,0.1821
btn,1909,0.1821
btn,1910,0.1821
btn,1911,0.1821
btn,1912,0.1821
btn,1913,0.1821
btn,1914,0.1821
btn,1915,0.1821
btn,1916,0.1821
btn,1917,0.1821
btn,1918,0.1821
btn,1919,0.1821
btn,1920,0.1821
btn,1921,0.1821
btn,1922,0.1821
btn,1923,0.1821
btn,1924,0.1821
btn,1925,0.1821
btn,1926,0.1821
btn,1927,0.1821
btn,1928,0.1821
btn,1929,0.1821
btn,1930,0.1821
btn,1931,0.1821
btn,1932,0.1821
btn,1933,0.1821
btn,1934,0.1821
btn,1935,0.1821
btn,1936,0.1821
btn,1937,0.1821
btn,1938,0.1821
btn,1939,0.1821
btn,1940,0.1821
btn,1941,0.2647
btn,1942,0.3474
btn,1943,0.4302
btn,1944,0.5131
btn,1945,0.596
btn,1946,0.679
btn,1947,0.762
btn,1948,0.8451
btn,1949,0.9283
btn,1950,1.012
btn,1951,1.012
btn,1952,1.012
btn,1953,1.012
btn,1954,1.012
btn,1955,1.012
btn,1956,1.012
btn,1957,1.012
btn,1958,1.012
btn,1959,1.012
btn,1960,1.012
btn,1961,0.8175
btn,1962,0.462
btn,1963,0.1311
btn,1964,0.1592
btn,1965,-0.6418
btn,1966,-0.2442
btn,1967,0.06465
btn,1968,0.3153
btn,1969,0.3631
btn,1970,0.4531
btn,1971,1.367
btn,1972,1.603
btn,1973,2.391
btn,1974,2.621
btn,1975,3.632
btn,1976,4.158
btn,1977,6.233
btn,1978,6.149
btn,1979,6.531
btn,1980,7.377
btn,1981,6.642
btn,1982,7.237
btn,1983,7.123
btn,1984,7.576
btn,1985,8.085
btn,1986,7.628
btn,1987,5.537
btn,1988,5.633
btn,1989,5.617
btn,1990,5.07
btn,1991,5.374
btn,1992,5.511
btn,1993,5.527
btn,1994,5.133
btn,1995,4.775
btn,1996,4.616
btn,1997,5.694
btn,1998,5.599
btn,1999,5.583
btn,2000,6.082
btn,2001,6.33
bol,1800,0.0
bol,1801,0.0
bol,1802,0.0
bol,1803,0.0
bol,1804,0.0
bol,1805,0.0
bol,1806,0.0
bol,1807,0.0
bol,1808,0.0
bol,1809,0.0
bol,1810,0.0
bol,1811,0.09323
bol,1812,0.1866
bol,1813,0.28
bol,1814,0.3734
bol,1815,0.467
bol,1816,0.5607
bol,1817,0.6545
bol,1818,0.7483
bol,1819,0.8422
bol,1820,0.9362
bol,1821,0.9362
bol,1822,0.9362
bol,1823,0.9362
bol,1824,0.9362
bol,1825,0.9362
bol,1826,0.9362
bol,1827,0.9362
bol,1828,0.9362
bol,1829,0.9362
bol,1830,0.9362
bol,1831,0.9362
bol,1832,0.9362
bol,1833,0.9362
bol,1834,0.9362
bol,1835,0.9362
bol,1836,0.9362
bol,1837,0.9362
bol,1838,0.9362
bol,1839,0.9362
bol,1840,0.9362
bol,1841,0.9362
bol,1842,0.9362
bol,1843,0.9362
bol,1844,0.9362
bol,1845,0.9362
bol,1846,0.9362
bol,1847,0.9362
bol,1848,0.9362
bol,1849,0.9362
bol,1850,0.9362
bol,1851,0.9362
bol,1852,0.9362
bol,1853,0.9362
bol,1854,0.9362
bol,1855,0.9362
bol,1856,0.9362
bol,1857,0.9362
bol,1858,0.9362
bol,1859,0.9362
bol,1860,0.9362
bol,1861,0.9362
bol,1862,0.9362
bol,1863,0.9362
bol,1864,0.9362
bol,1865,0.9362
bol,1866,0.9362
bol,1867,0.9362
bol,1868,0.9362
bol,1869,0.9362
bol,1870,0.9362
bol,1871,0.9362
bol,1872,0.9362
bol,1873,0.9362
bol,1874,0.9362
bol,1875,0.9362
bol,1876,0.9362
bol,1877,0.9362
bol,1878,0.9362
bol,1879,0.9362
bol,1880,0.9362
bol,1881,0.9362
bol,1882,0.9362
bol,1883,0.9362
bol,1884,0.9362
bol,1885,0.9362
bol,1886,0.9362
bol,1887,0.9362
bol,1888,0.9362
bol,1889,0.9362
bol,1890,0.9362
bol,1891,0.9362
bol,1892,0.9362
bol,1893,0.9362
bol,1894,0.9362
bol,1895,0.9362
bol,1896,0.9362
bol,1897,0.9362
bol,1898,0.9362
bol,1899,0.9362
bol,1900,0.9362
bol,1901,0.9362
bol,1902,0.9362
bol,1903,0.9362
bol,1904,0.9362
bol,1905,0.9362
bol,1906,0.9362
bol,1907,0.9362
bol,1908,0.9362
bol,1909,0.9362
bol,1910,0.9362
bol,1911,0.9362
bol,1912,0.9362
bol,1913,0.9362
bol,1914,0.9362
bol,1915,0.9362
bol,1916,0.9362
bol,1917,0.9362
bol,1918,0.9362
bol,1919,0.9362
bol,1920,0.9362
bol,1921,0.9362
bol,1922,0.9362
bol,1923,0.9362
bol,1924,0.9362
bol,1925,0.9362
bol,1926,0.9362
bol,1927,0.9362
bol,1928,0.9362
bol,1929,0.9362
bol,1930,0.9362
bol,1931,0.9362
bol,1932,0.9362
bol,1933,0.9362
bol,1934,0.9362
bol,1935,0.9362
bol,1936,0.9046
bol,1937,0.8692
bol,1938,0.8744
bol,1939,0.8745
bol,1940,1.755
bol,1941,2.144
bol,1942,2.139
bol,1943,0.8215
bol,1944,0.7208
bol,1945,0.9284
bol,1946,0.03294
bol,1947,-0.5788
bol,1948,-0.6634
bol,1949,-1.009
bol,1950,-1.765
bol,1951,-2.25
bol,1952,-2.03
bol,1953,-0.4514
bol,1954,-0.207
bol,1955,-0.2604
bol,1956,1.035
bol,1957,1.973
bol,1958,2.551
bol,1959,3.013
bol,1960,3.084
bol,1961,3.237
bol,1962,3.172
bol,1963,3.198
bol,1964,3.217
bol,1965,3.372
bol,1966,3.42
bol,1967,3.21
bol,1968,2.704
bol,1969,2.265
bol,1970,1.684
bol,1971,1.455
bol,1972,0.576
bol,1973,-0.4663
bol,1974,-0.7888
bol,1975,-1.419
bol,1976,-2.41
bol,1977,-2.503
bol,1978,-2.421
bol,1979,-2.128
bol,1980,-1.561
bol,1981,-1.18
bol,1982,-0.635
bol,1983,0.166
bol,1984,0.4784
bol,1985,0.963
bol,1986,1.692
bol,1987,1.907
bol,1988,2.046
bol,1989,1.823
bol,1990,1.597
bol,1991,1.29
bol,1992,1.429
bol,1993,1.359
bol,1994,1.338
bol,1995,1.348
bol,1996,1.39
bol,1997,1.349
bol,1998,1.439
bol,1999,1.73
bol,2000,1.894
bol,2001,2.226
bih,1800,0.1039
bih,1801,0.1039
bih,1802,0.1039
bih,1803,0.1039
bih,1804,0.1039
bih,1805,0.1039
bih,1806,0.1039
bih,1807,0.1039
bih,1808,0.1039
bih,1809,0.1039
bih,1810,0.1039
bih,1811,0.04967
bih,1812,-0.004496
bih,1813,-0.05863
bih,1814,-0.1127
bih,1815,-0.1668
bih,1816,-0.2209
bih,1817,-0.2749
bih,1818,-0.3289
bih,1819,-0.3828
bih,1820,-0.4367
bih,1821,-0.4367
bih,1822,-0.4367
bih,1823,-0.4367
bih,1824,-0.4367
bih,1825,-0.4367
bih,1826,-0.4367
bih,1827,-0.4367
bih,1828,-0.4367
bih,1829,-0.4367
bih,1830,-0.4367
bih,1831,-0.4367
bih,1832,-0.4367
bih,1833,-0.4367
bih,1834,-0.4367
bih,1835,-0.4367
bih,1836,-0.4367
bih,1837,-0.4367
bih,1838,-0.4367
bih,1839,-0.4367
bih,1840,-0.4367
bih,1841,-0.4367
bih,1842,-0.4367
bih,1843,-0.4367
bih,1844,-0.4367
bih,1845,-0.4367
bih,1846,-0.4367
bih,1847,-0.4367
bih,1848,-0.4367
bih,1849,-0.4367
bih,1850,-0.4367
bih,1851,-0.4367
bih,1852,-0.4367
bih,1853,-0.4367
bih,1854,-0.4367
bih,1855,-0.4367
bih,1856,-0.4367
bih,1857,-0.4367
bih,1858,-0.4367
bih,1859,-0.4367
bih,1860,-0.4367
bih,1861,-0.2228
bih,1862,-0.008419
bih,1863,0.2064
bih,1864,0.4217
bih,1865,0.6375
bih,1866,0.8538
bih,1867,1.07
bih,1868,1.288
bih,1869,1.505
bih,1870,1.723
bih,1871,1.723
bih,1872,1.723
bih,1873,1.723
bih,1874,1.723
bih,1875,1.723
bih,1876,1.723
bih,1877,1.723
bih,1878,1.723
bih,1879,1.723
bih,1880,1.723
bih,1881,1.618
bih,1882,1.514
bih,1883,1.409
bih,1884,1.304
bih,1885,1.2
bih,1886,1.095
bih,1887,0.9908
bih,1888,0.8865
bih,1889,0.7824
bih,1890,0.6784
bih,1891,0.77
bih,1892,0.8616
bih,1893,0.9533
bih,1894,1.045
bih,1895,1.137
bih,1896,1.229
bih,1897,1.321
bih,1898,1.413
bih,1899,1.505
bih,1900,1.598
bih,1901,1.437
bih,1902,1.276
bih,1903,1.116
bih,1904,0.9203
bih,1905,0.725
bih,1906,0.5301
bih,1907,0.3356
bih,1908,0.1414
bih,1909,-0.05237
bih,1910,-0.2458
bih,1911,-0.1479
bih,1912,-0.001968
bih,1913,0.3636
bih,1914,0.9538
bih,1915,1.331
bih,1916,1.907
bih,1917,1.632
bih,1918,2.383
bih,1919,2.801
bih,1920,2.487
bih,1921,1.93
bih,1922,0.6524
bih,1923,0.4544
bih,1924,0.1298
bih,1925,-0.4964
bih,1926,0.053
bih,1927,0.3866
bih,1928,0.3165
bih,1929,0.3436
bih,1930,0.5973
bih,1931,0.9591
bih,1932,2.001
bih,1933,1.74
bih,1934,1.419
bih,1935,1.624
bih,1936,0.4404
bih,1937,0.3251
bih,1938,1.333
bih,1939,1.745
bih,1940,1.034
bih,1941,1.382
bih,1942,0.5223
bih,1943,1.886
bih,1944,2.398
bih,1945,2.988
bih,1946,2.756
bih,1947,4.353
bih,1948,2.995
bih,1949,3.263
bih,1950,4.623
bih,1951,4.712
bih,1952,5.793
bih,1953,5.406
bih,1954,5.838
bih,1955,5.502
bih,1956,6.288
bih,1957,4.841
bih,1958,4.636
bih,1959,4.548
bih,1960,4.417
bih,1961,5.111
bih,1962,5.28
bih,1963,4.6
bih,1964,4.917
bih,1965,4.648
bih,1966,4.42
bih,1967,4.97
bih,1968,5.312
bih,1969,4.89
bih,1970,4.91
bih,1971,3.983
bih,1972,3.734
bih,1973,3.511
bih,1974,2.554
bih,1975,2.673
bih,1976,2.818
bih,1977,2.031
bih,1978,1.384
bih,1979,0.6258
bih,1980,-0.5814
bih,1981,-1.972
bih,1982,-4.712
bih,1983,-7.511
bih,1984,-7.038
bih,1985,-6.331
bih,1986,-2.26
bih,1987,1.002
bih,1988,2.174
bih,1989,2.909
bih,1990,4.077
bih,1991,5.699
bih,1992,8.982
bih,1993,12.39
bih,1994,12.0
bih,1995,11.45
bih,1996,7.05
bih,1997,4.384
bih,1998,3.956
bih,1999,3.104
bih,2000,2.854
bih,2001,2.74
bwa,1800,0.0
bwa,1801,0.0
bwa,1802,0.0
bwa,1803,0.0
bwa,1804,0.0
bwa,1805,0.0
bwa,1806,0.0
bwa,1807,0.0
bwa,1808,0.0
bwa,1809,0.0
bwa,1810,0.0
bwa,1811,0.04679
bwa,1812,0.09361
bwa,1813,0.1404
bwa,1814,0.1873
bwa,1815,0.2342
bwa,1816,0.2811
bwa,1817,0.328
bwa,1818,0.375
bwa,1819,0.4219
bwa,1820,0.4689
bwa,1821,0.4689
bwa,1822,0.4689
bwa,1823,0.4689
bwa,1824,0.4689
bwa,1825,0.4689
bwa,1826,0.4689
bwa,1827,0.4689
bwa,1828,0.4689
bwa,1829,0.4689
bwa,1830,0.4689
bwa,1831,0.4689
bwa,1832,0.4689
bwa,1833,0.4689
bwa,1834,0.4689
bwa,1835,0.4689
bwa,1836,0.4689
bwa,1837,0.4689
bwa,1838,0.4689
bwa,1839,0.4689
bwa,1840,0.4689
bwa,1841,0.4689
bwa,1842,0.4689
bwa,1843,0.4689
bwa,1844,0.4689
bwa,1845,0.4689
bwa,1846,0.4689
bwa,1847,0.4689
bwa,1848,0.4689
bwa,1849,0.4689
bwa,1850,0.4689
bwa,1851,0.4689
bwa,1852,0.4689
bwa,1853,0.4689
bwa,1854,0.4689
bwa,1855,0.4689
bwa,1856,0.4689
bwa,1857,0.4689
bwa,1858,0.4689
bwa,1859,0.4689
bwa,1860,0.4689
bwa,1861,0.4689
bwa,1862,0.4689
bwa,1863,0.4689
bwa,1864,0.4689
bwa,1865,0.4689
bwa,1866,0.4689
bwa,1867,0.4689
bwa,1868,0.4689
bwa,1869,0.4689
bwa,1870,0.4689
bwa,1871,0.4689
bwa,1872,0.4689
bwa,1873,0.4689
bwa,1874,0.4689
bwa,1875,0.4689
bwa,1876,0.4689
bwa,1877,0.4689
bwa,1878,0.4689
bwa,1879,0.4689
bwa,1880,0.4689
bwa,1881,0.4689
bwa,1882,0.4689
bwa,1883,0.4689
bwa,1884,0.4689
bwa,1885,0.4689
bwa,1886,0.4689
bwa,1887,0.4689
bwa,1888,0.4689
bwa,1889,0.4689
bwa,1890,0.4689
bwa,1891,0.4689
bwa,1892,0.4689
bwa,1893,0.4689
bwa,1894,0.4689
bwa,1895,0.4689
bwa,1896,0.4689
bwa,1897,0.4689
bwa,1898,0.4689
bwa,1899,0.4689
bwa,1900,0.4689
bwa,1901,0.4689
bwa,1902,0.4689
bwa,1903,0.4689
bwa,1904,0.4955
bwa,1905,0.5221
bwa,1906,0.5486
bwa,1907,0.5752
bwa,1908,0.6018
bwa,1909,0.6284
bwa,1910,0.655
bwa,1911,0.6817
bwa,1912,0.7083
bwa,1913,0.7349
bwa,1914,0.7349
bwa,1915,0.7349
bwa,1916,0.7349
bwa,1917,0.7349
bwa,1918,0.7349
bwa,1919,0.7349
bwa,1920,0.7349
bwa,1921,0.7349
bwa,1922,0.7349
bwa,1923,0.7349
bwa,1924,0.7349
bwa,1925,0.7349
bwa,1926,0.7349
bwa,1927,0.7349
bwa,1928,0.7349
bwa,1929,0.7349
bwa,1930,0.7349
bwa,1931,0.7349
bwa,1932,0.7349
bwa,1933,0.7349
bwa,1934,0.7349
bwa,1935,0.7349
bwa,1936,0.7349
bwa,1937,0.7349
bwa,1938,0.7349
bwa,1939,0.7349
bwa,1940,0.7349
bwa,1941,0.851
bwa,1942,0.8999
bwa,1943,0.9979
bwa,1944,1.093
bwa,1945,1.168
bwa,1946,1.233
bwa,1947,1.296
bwa,1948,1.34
bwa,1949,1.429
bwa,1950,1.452
bwa,1951,1.453
bwa,1952,1.456
bwa,1953,1.448
bwa,1954,1.469
bwa,1955,1.474
bwa,1956,2.135
bwa,1957,2.838
bwa,1958,3.568
bwa,1959,4.197
bwa,1960,4.864
bwa,1961,6.179
bwa,1962,8.692
bwa,1963,10.27
bwa,1964,11.69
bwa,1965,10.85
bwa,1966,11.32
bwa,1967,10.22
bwa,1968,10.68
bwa,1969,10.36
bwa,1970,10.55
bwa,1971,9.536
bwa,1972,7.234
bwa,1973,6.689
bwa,1974,5.883
bwa,1975,6.919
bwa,1976,6.056
bwa,1977,6.798
bwa,1978,6.695
bwa,1979,7.153
bwa,1980,6.48
bwa,1981,6.116
bwa,1982,5.742
bwa,1983,4.463
bwa,1984,3.779
bwa,1985,3.567
bwa,1986,3.468
bwa,1987,3.373
bwa,1988,2.594
bwa,1989,2.14
bwa,1990,2.588
bwa,1991,2.845
bwa,1992,3.299
bwa,1993,3.779
bwa,1994,4.028
bwa,1995,4.148
bwa,1996,4.264
bwa,1997,4.17
bwa,1998,3.946
bwa,1999,2.843
bwa,2000,2.69
bwa,2001,2.645
bra,1800,0.285
bra,1801,0.285
bra,1802,0.285
bra,1803,0.285
bra,1804,0.285
bra,1805,0.285
bra,1806,0.285
bra,1807,0.285
bra,1808,0.285
bra,1809,0.285
bra,1810,0.285
bra,1811,0.2762
bra,1812,0.2675
bra,1813,0.2587
bra,1814,0.25
bra,1815,0.2412
bra,1816,0.2325
bra,1817,0.2238
bra,1818,0.215
bra,1819,0.2063
bra,1820,0.1975
bra,1821,0.1975
bra,1822,0.1975
bra,1823,0.1975
bra,1824,0.1975
bra,1825,0.1975
bra,1826,0.1975
bra,1827,0.1975
bra,1828,0.1975
bra,1829,0.1975
bra,1830,0.1975
bra,1831,0.1975
bra,1832,0.1975
bra,1833,0.1975
bra,1834,0.1975
bra,1835,0.1975
bra,1836,0.1975
bra,1837,0.1975
bra,1838,0.1975
bra,1839,0.1975
bra,1840,0.1975
bra,1841,0.8484
bra,1842,0.5529
bra,1843,-0.1038
bra,1844,-0.4697
bra,1845,-0.3951
bra,1846,-0.05862
bra,1847,0.6012
bra,1848,1.21
bra,1849,1.109
bra,1850,1.353
bra,1851,0.5889
bra,1852,0.3754
bra,1853,1.241
bra,1854,1.733
bra,1855,2.369
bra,1856,2.368
bra,1857,2.492
bra,1858,1.855
bra,1859,1.937
bra,1860,0.9031
bra,1861,0.9939
bra,1862,1.834
bra,1863,1.302
bra,1864,1.315
bra,1865,0.7415
bra,1866,0.0
bra,1867,-1.075
bra,1868,-0.6044
bra,1869,-0.5245
bra,1870,-0.2379
bra,1871,-0.1546
bra,1872,-0.2602
bra,1873,-0.237
bra,1874,0.2678
bra,1875,-0.6204
bra,1876,0.08192
bra,1877,-0.3217
bra,1878,-1.18
bra,1879,-1.125
bra,1880,0.2385
bra,1881,0.7633
bra,1882,-0.8984
bra,1883,-2.212
bra,1884,-2.852
bra,1885,-0.4512
bra,1886,-1.729
bra,1887,-1.198
bra,1888,-0.5826
bra,1889,-0.8977
bra,1890,-2.164
bra,1891,-1.58
bra,1892,-0.458
bra,1893,1.179
bra,1894,1.044
bra,1895,-0.5003
bra,1896,1.448
bra,1897,1.514
bra,1898,0.7299
bra,1899,1.67
bra,1900,2.149
bra,1901,1.297
bra,1902,2.04
bra,1903,2.12
bra,1904,1.881
bra,1905,1.554
bra,1906,0.4597
bra,1907,1.262
bra,1908,1.355
bra,1909,1.171
bra,1910,2.098
bra,1911,1.712
bra,1912,1.848
bra,1913,2.375
bra,1914,2.71
bra,1915,2.663
bra,1916,3.089
bra,1917,3.223
bra,1918,4.629
bra,1919,3.924
bra,1920,2.478
bra,1921,1.915
bra,1922,1.565
bra,1923,1.633
bra,1924,2.359
bra,1925,2.677
bra,1926,3.347
bra,1927,2.74
bra,1928,2.061
bra,1929,2.214
bra,1930,2.318
bra,1931,3.17
bra,1932,2.396
bra,1933,2.331
bra,1934,2.205
bra,1935,2.198
bra,1936,2.118
bra,1937,1.851
bra,1938,2.305
bra,1939,2.761
bra,1940,3.479
bra,1941,3.417
bra,1942,4.409
bra,1943,3.947
bra,1944,3.867
bra,1945,4.353
bra,1946,3.436
bra,1947,3.915
bra,1948,3.984
