geo,urban_population,time
brn,246300,2002
brn,253100,2003
brn,260000,2004
brn,267000,2005
brn,273800,2006
brn,280700,2007
brn,287600,2008
brn,294600,2009
brn,301600,2010
brn,308400,2011
bgr,2919000,1960
bgr,3084000,1961
bgr,3250000,1962
bgr,3416000,1963
bgr,3585000,1964
bgr,3754000,1965
bgr,3887000,1966
bgr,4020000,1967
bgr,4158000,1968
bgr,4301000,1969
bgr,4440000,1970
bgr,4554000,1971
bgr,4666000,1972
bgr,4781000,1973
bgr,4904000,1974
bgr,5020000,1975
bgr,5121000,1976
bgr,5228000,1977
bgr,5314000,1978
bgr,5401000,1979
bgr,5503000,1980
bgr,5566000,1981
bgr,5627000,1982
bgr,5685000,1983
bgr,5743000,1984
bgr,5788000,1985
bgr,5818000,1986
bgr,5859000,1987
bgr,5897000,1988
bgr,5861000,1989
bgr,5787000,1990
bgr,5754000,1991
bgr,5717000,1992
bgr,5695000,1993
bgr,5700000,1994
bgr,5698000,1995
bgr,5687000,1996
bgr,5671000,1997
bgr,5652000,1998
bgr,5639000,1999
bgr,5629000,2000
bgr,5546000,2001
bgr,5462000,2002
bgr,5450000,2003
bgr,5441000,2004
bgr,5432000,2005
bgr,5439000,2006
bgr,5447000,2007
bgr,5457000,2008
bgr,5465000,2009
bgr,5464000,2010
bgr,5464000,2011
bfa,221900,1960
bfa,237900,1961
bfa,246600,1962
bfa,255600,1963
bfa,264900,1964
bfa,274700,1965
bfa,285500,1966
bfa,296800,1967
bfa,308700,1968
bfa,321000,1969
bfa,333700,1970
bfa,347500,1971
bfa,361800,1972
bfa,376700,1973
bfa,392200,1974
bfa,408400,1975
bfa,449800,1976
bfa,493000,1977
bfa,538200,1978
bfa,585500,1979
bfa,635000,1980
bfa,702700,1981
bfa,773600,1982
bfa,848000,1983
bfa,926000,1984
bfa,1008000,1985
bfa,1059000,1986
bfa,1113000,1987
bfa,1169000,1988
bfa,1227000,1989
bfa,1288000,1990
bfa,1349000,1991
bfa,1412000,1992
bfa,1478000,1993
bfa,1546000,1994
bfa,1618000,1995
bfa,1723000,1996
bfa,1833000,1997
bfa,1948000,1998
bfa,2068000,1999
bfa,2194000,2000
bfa,2350000,2001
bfa,2515000,2002
bfa,2687000,2003
bfa,2868000,2004
bfa,3058000,2005
bfa,3270000,2006
bfa,3493000,2007
bfa,3726000,2008
bfa,3971000,2009
bfa,4227000,2010
bfa,4498000,2011
bdi,58810,1960
bdi,62030,1961
bdi,64170,1962
bdi,66370,1963
bdi,68650,1964
bdi,71040,1965
bdi,73540,1966
bdi,76170,1967
bdi,78820,1968
bdi,81360,1969
bdi,83690,1970
bdi,90490,1971
bdi,97170,1972
bdi,103900,1973
bdi,110900,1974
bdi,118400,1975
bdi,128800,1976
bdi,140000,1977
bdi,152100,1978
bdi,165200,1979
bdi,179200,1980
bdi,192200,1981
bdi,206200,1982
bdi,221100,1983
bdi,236800,1984
bdi,253200,1985
bdi,272000,1986
bdi,291400,1987
bdi,311300,1988
bdi,331400,1989
bdi,351300,1990
bdi,369700,1991
bdi,387900,1992
bdi,405500,1993
bdi,422600,1994
bdi,438900,1995
bdi,455500,1996
bdi,471300,1997
bdi,487400,1998
bdi,505100,1999
bdi,525600,2000
bdi,550600,2001
bdi,578900,2002
bdi,610300,2003
bdi,644100,2004
bdi,679800,2005
bdi,719700,2006
bdi,761700,2007
bdi,805100,2008
bdi,848800,2009
bdi,892100,2010
bdi,937100,2011
khm,559600,1960
khm,578300,1961
khm,598400,1962
khm,619300,1963
khm,641500,1964
khm,665100,1965
khm,748300,1966
khm,835800,1967
khm,926300,1968
khm,1018000,1969
khm,1108000,1970
khm,961500,1971
khm,807600,1972
khm,647000,1973
khm,481100,1974
khm,313000,1975
khm,371100,1976
khm,423700,1977
khm,473100,1978
khm,524400,1979
khm,583700,1980
khm,661300,1981
khm,754100,1982
khm,861600,1983
khm,979500,1984
khm,1103000,1985
khm,1176000,1986
khm,1249000,1987
khm,1324000,1988
khm,1401000,1989
khm,1482000,1990
khm,1569000,1991
khm,1659000,1992
khm,1750000,1993
khm,1842000,1994
khm,1934000,1995
khm,2013000,1996
khm,2091000,1997
khm,2167000,1998
khm,2241000,1999
khm,2313000,2000
khm,2367000,2001
khm,2418000,2002
khm,2467000,2003
khm,2514000,2004
khm,2561000,2005
khm,2609000,2006
khm,2656000,2007
khm,2703000,2008
khm,2752000,2009
khm,2801000,2010
khm,2861000,2011
cmr,751700,1960
cmr,802600,1961
cmr,853600,1962
cmr,907000,1963
cmr,962700,1964
cmr,1021000,1965
cmr,1088000,1966
cmr,1158000,1967
cmr,1231000,1968
cmr,1308000,1969
cmr,1389000,1970
cmr,1524000,1971
cmr,1665000,1972
cmr,1815000,1973
cmr,1972000,1974
cmr,2139000,1975
cmr,2278000,1976
cmr,2425000,1977
cmr,2579000,1978
cmr,2741000,1979
cmr,2908000,1980
cmr,3075000,1981
cmr,3247000,1982
cmr,3427000,1983
cmr,3614000,1984
cmr,3811000,1985
cmr,3999000,1986
cmr,4196000,1987
cmr,4401000,1988
cmr,4612000,1989
cmr,4831000,1990
cmr,5042000,1991
cmr,5259000,1992
cmr,5481000,1993
cmr,5706000,1994
cmr,5935000,1995
cmr,6167000,1996
cmr,6403000,1997
cmr,6643000,1998
cmr,6888000,1999
cmr,7140000,2000
cmr,7401000,2001
cmr,7669000,2002
cmr,7945000,2003
cmr,8229000,2004
cmr,8521000,2005
cmr,8819000,2006
cmr,9125000,2007
cmr,9440000,2008
cmr,9764000,2009
cmr,10100000,2010
cmr,10430000,2011
can,12380000,1960
can,12760000,1961
can,13140000,1962
can,13530000,1963
can,13940000,1964
can,14340000,1965
can,14720000,1966
can,15100000,1967
can,15460000,1968
can,15790000,1969
can,16130000,1970
can,16370000,1971
can,16640000,1972
can,16920000,1973
can,17220000,1974
can,17550000,1975
can,17780000,1976
can,18000000,1977
can,18180000,1978
can,18370000,1979
can,18610000,1980
can,18870000,1981
can,19140000,1982
can,19370000,1983
can,19590000,1984
can,19810000,1985
can,20020000,1986
can,20300000,1987
can,20570000,1988
can,20950000,1989
can,21280000,1990
can,21640000,1991
can,21970000,1992
can,22270000,1993
can,22550000,1994
can,22800000,1995
can,23150000,1996
can,23510000,1997
can,23820000,1998
can,24130000,1999
can,24460000,2000
can,24740000,2001
can,25010000,2002
can,25300000,2003
can,25590000,2004
can,25890000,2005
can,26130000,2006
can,26440000,2007
can,26780000,2008
can,27140000,2009
can,27490000,2010
can,27810000,2011
cpv,32790,1960
cpv,36590,1961
cpv,38150,1962
cpv,39840,1963
cpv,41600,1964
cpv,43430,1965
cpv,45320,1966
cpv,47240,1967
cpv,49230,1968
cpv,51360,1969
cpv,53650,1970
cpv,56380,1971
cpv,59320,1972
cpv,62220,1973
cpv,64750,1974
cpv,66690,1975
cpv,68010,1976
cpv,68650,1977
cpv,68960,1978
cpv,69460,1979
cpv,70570,1980
cpv,76030,1981
cpv,82330,1982
cpv,89280,1983
cpv,96460,1984
cpv,103500,1985
cpv,113200,1986
cpv,122800,1987
cpv,132400,1988
cpv,142500,1989
cpv,153600,1990
cpv,160200,1991
cpv,167700,1992
cpv,175800,1993
cpv,184200,1994
cpv,192600,1995
cpv,200900,1996
cpv,209100,1997
cpv,217200,1998
cpv,225400,1999
cpv,233600,2000
cpv,241600,2001
cpv,249600,2002
cpv,257600,2003
cpv,265300,2004
cpv,272800,2005
cpv,279900,2006
cpv,286700,2007
cpv,293300,2008
cpv,299900,2009
cpv,306700,2010
cpv,313300,2011
cym,8277,1961
cym,8418,1962
cym,8524,1963
cym,8612,1964
cym,8701,1965
cym,8787,1966
cym,8875,1967
cym,9002,1968
cym,9216,1969
cym,9545,1970
cym,10000,1971
cym,10580,1972
cym,11250,1973
cym,11990,1974
cym,12760,1975
cym,13580,1976
cym,14430,1977
cym,15290,1978
cym,16110,1979
cym,16860,1980
cym,17520,1981
cym,18120,1982
cym,18700,1983
cym,19370,1984
cym,20170,1985
cym,21140,1986
cym,22250,1987
cym,23480,1988
cym,24750,1989
cym,26050,1990
cym,27360,1991
cym,28710,1992
cym,30070,1993
cym,31440,1994
cym,32790,1995
cym,34100,1996
cym,35360,1997
cym,36700,1998
cym,38280,1999
cym,40200,2000
cym,42500,2001
cym,45120,2002
cym,47820,2003
cym,50270,2004
cym,52270,2005
cym,53710,2006
cym,54680,2007
cym,55300,2008
cym,55760,2009
cym,56230,2010
cym,56730,2011
caf,302200,1960
caf,317800,1961
caf,334200,1962
caf,351300,1963
caf,369100,1964
caf,387800,1965
caf,408600,1966
caf,430400,1967
caf,452900,1968
caf,476100,1969
caf,499700,1970
caf,526900,1971
caf,554600,1972
caf,583300,1973
caf,613200,1974
caf,644700,1975
caf,666700,1976
caf,689900,1977
caf,714600,1978
caf,741300,1979
caf,770200,1980
caf,800300,1981
caf,832800,1982
caf,866500,1983
caf,900400,1984
caf,933300,1985
caf,962900,1986
caf,991200,1987
caf,1019000,1988
caf,1049000,1989
caf,1081000,1990
caf,1110000,1991
caf,1141000,1992
caf,1174000,1993
caf,1206000,1994
caf,1239000,1995
caf,1271000,1996
caf,1303000,1997
caf,1334000,1998
caf,1364000,1999
caf,1393000,2000
caf,1421000,2001
caf,1448000,2002
caf,1474000,2003
caf,1501000,2004
caf,1529000,2005
caf,1562000,2006
caf,1597000,2007
caf,1633000,2008
caf,1671000,2009
caf,1710000,2010
caf,1754000,2011
tcd,198800,1960
tcd,212300,1961
tcd,227500,1962
tcd,243300,1963
tcd,259600,1964
tcd,276400,1965
tcd,303500,1966
tcd,331500,1967
tcd,360600,1968
tcd,391000,1969
tcd,422900,1970
tcd,462900,1971
tcd,504900,1972
tcd,548800,1973
tcd,594100,1974
tcd,640400,1975
tcd,681000,1976
tcd,722300,1977
tcd,764800,1978
tcd,809000,1979
tcd,855600,1980
tcd,884000,1981
tcd,914100,1982
tcd,946400,1983
tcd,981200,1984
tcd,1019000,1985
tcd,1060000,1986
tcd,1105000,1987
tcd,1152000,1988
tcd,1201000,1989
tcd,1251000,1990
tcd,1298000,1991
tcd,1345000,1992
tcd,1395000,1993
tcd,1446000,1994
tcd,1500000,1995
tcd,1549000,1996
tcd,1600000,1997
tcd,1653000,1998
tcd,1710000,1999
tcd,1771000,2000
tcd,1836000,2001
tcd,1905000,2002
tcd,1976000,2003
tcd,2047000,2004
tcd,2116000,2005
tcd,2183000,2006
tcd,2248000,2007
tcd,2311000,2008
tcd,2375000,2009
tcd,2441000,2010
tcd,2516000,2011
chanisl,42560,1960
chanisl,42430,1961
chanisl,42540,1962
chanisl,42680,1963
chanisl,42830,1964
chanisl,42980,1965
chanisl,43140,1966
chanisl,43290,1967
chanisl,43440,1968
chanisl,43580,1969
chanisl,43710,1970
chanisl,43680,1971
chanisl,43640,1972
chanisl,43560,1973
chanisl,43410,1974
chanisl,43190,1975
chanisl,42850,1976
chanisl,42440,1977
chanisl,42010,1978
chanisl,41600,1979
chanisl,41250,1980
chanisl,41400,1981
chanisl,41600,1982
chanisl,41870,1983
chanisl,42170,1984
chanisl,42490,1985
chanisl,42820,1986
chanisl,43180,1987
chanisl,43520,1988
chanisl,43800,1989
chanisl,43990,1990
chanisl,43960,1991
chanisl,43830,1992
chanisl,43650,1993
chanisl,43460,1994
chanisl,43320,1995
chanisl,43460,1996
chanisl,43640,1997
chanisl,43860,1998
chanisl,44070,1999
chanisl,44270,2000
chanisl,44530,2001
chanisl,44780,2002
chanisl,45020,2003
chanisl,45290,2004
chanisl,45590,2005
chanisl,46000,2006
chanisl,46440,2007
chanisl,46890,2008
chanisl,47300,2009
chanisl,47660,2010
chanisl,48040,2011
chl,5185000,1960
chl,5385000,1961
chl,5585000,1962
chl,5791000,1963
chl,5998000,1964
chl,6206000,1965
chl,6407000,1966
chl,6607000,1967
chl,6806000,1968
chl,7005000,1969
chl,7205000,1970
chl,7398000,1971
chl,7592000,1972
chl,7786000,1973
chl,7978000,1974
chl,8167000,1975
chl,8347000,1976
chl,8525000,1977
chl,8705000,1978
chl,8889000,1979
chl,9082000,1980
chl,9251000,1981
chl,9429000,1982
chl,9614000,1983
chl,9806000,1984
chl,10000000,1985
chl,10190000,1986
chl,10380000,1987
chl,10570000,1988
chl,10770000,1989
chl,10980000,1990
chl,11210000,1991
chl,11450000,1992
chl,11690000,1993
chl,11930000,1994
chl,12160000,1995
chl,12390000,1996
chl,12610000,1997
chl,12830000,1998
chl,13040000,1999
chl,13250000,2000
chl,13460000,2001
chl,13670000,2002
chl,13880000,2003
chl,14080000,2004
chl,14280000,2005
chl,14470000,2006
chl,14660000,2007
chl,14850000,2008
chl,15040000,2009
chl,15220000,2010
chl,15400000,2011
chn,106700000,1960
chn,109500000,1961
chn,112900000,1962
chn,118300000,1963
chn,123700000,1964
chn,129300000,1965
chn,132000000,1966
chn,134400000,1967
chn,136900000,1968
chn,139600000,1969
chn,142400000,1970
chn,146400000,1971
chn,150000000,1972
chn,153500000,1973
chn,156700000,1974
chn,159500000,1975
chn,165600000,1976
chn,171600000,1977
chn,177600000,1978
chn,183800000,1979
chn,189900000,1980
chn,199400000,1981
chn,209400000,1982
chn,219700000,1983
chn,229900000,1984
chn,240400000,1985
chn,251600000,1986
chn,263400000,1987
chn,275600000,1988
chn,287800000,1989
chn,300200000,1990
chn,314700000,1991
chn,329100000,1992
chn,343600000,1993
chn,358200000,1994
chn,373000000,1995
chn,388900000,1996
chn,405000000,1997
chn,421100000,1998
chn,437100000,1999
chn,453000000,2000
chn,473200000,2001
chn,493400000,2002
chn,513600000,2003
chn,533900000,2004
chn,554400000,2005
chn,575100000,2006
chn,595700000,2007
chn,616600000,2008
chn,637500000,2009
chn,658600000,2010
chn,678800000,2011
col,7203000,1960
col,7622000,1961
col,8056000,1962
col,8508000,1963
col,8978000,1964
col,9468000,1965
col,9892000,1966
col,10330000,1967
col,10780000,1968
col,11240000,1969
col,11690000,1970
col,12150000,1971
col,12600000,1972
col,13060000,1973
col,13540000,1974
col,14030000,1975
col,14530000,1976
col,15050000,1977
col,15580000,1978
col,16130000,1979
col,16690000,1980
col,17260000,1981
col,17850000,1982
col,18440000,1983
col,19050000,1984
col,19670000,1985
col,20250000,1986
col,20840000,1987
col,21440000,1988
col,22050000,1989
col,22670000,1990
col,23260000,1991
col,23860000,1992
col,24470000,1993
col,25080000,1994
col,25710000,1995
col,26290000,1996
col,26870000,1997
col,27470000,1998
col,28060000,1999
col,28660000,2000
col,29260000,2001
col,29850000,2002
col,30460000,2003
col,31060000,2004
col,31670000,2005
col,32280000,2006
col,32890000,2007
col,33500000,2008
col,34120000,2009
col,34730000,2010
col,35330000,2011
com,26420,1961
com,28670,1962
com,31010,1963
com,33450,1964
com,36010,1965
com,37840,1966
com,39790,1967
com,41840,1968
com,43970,1969
com,46150,1970
com,48110,1971
com,50120,1972
com,52270,1973
com,54680,1974
com,57440,1975
com,60680,1976
com,64290,1977
com,68190,1978
com,72240,1979
com,76350,1980
com,80650,1981
com,84990,1982
com,89370,1983
com,93780,1984
com,98240,1985
com,102900,1986
com,107500,1987
com,112200,1988
com,117100,1989
com,122000,1990
com,125400,1991
com,128900,1992
com,132400,1993
com,136100,1994
com,139900,1995
com,143300,1996
com,146700,1997
com,150300,1998
com,154100,1999
com,157900,2000
com,161900,2001
com,166100,2002
com,170300,2003
com,174700,2004
com,179200,2005
com,184300,2006
com,189400,2007
com,194700,2008
com,200100,2009
com,205500,2010
com,211600,2011
cod,3431000,1960
cod,3636000,1961
cod,3854000,1962
cod,4084000,1963
cod,4325000,1964
cod,4579000,1965
cod,4863000,1966
cod,5161000,1967
cod,5475000,1968
cod,5802000,1969
cod,6141000,1970
cod,6283000,1971
cod,6425000,1972
cod,6571000,1973
cod,6721000,1974
cod,6879000,1975
cod,7046000,1976
cod,7222000,1977
cod,7401000,1978
cod,7582000,1979
cod,7759000,1980
cod,7937000,1981
cod,8115000,1982
cod,8295000,1983
cod,8484000,1984
cod,8684000,1985
cod,8927000,1986
cod,9181000,1987
cod,9454000,1988
cod,9759000,1989
cod,10100000,1990
cod,10540000,1991
cod,11010000,1992
cod,11510000,1993
cod,11980000,1994
cod,12420000,1995
cod,12870000,1996
cod,13280000,1997
cod,13670000,1998
cod,14080000,1999
cod,14540000,2000
cod,15130000,2001
cod,15770000,2002
cod,16450000,2003
cod,17170000,2004
cod,17890000,2005
cod,18710000,2006
cod,19560000,2007
cod,20430000,2008
cod,21320000,2009
cod,22250000,2010
cod,23230000,2011
cog,319600,1960
cog,336300,1961
cog,353100,1962
cog,370700,1963
cog,389100,1964
cog,408400,1965
cog,429100,1966
cog,450700,1967
cog,473300,1968
cog,497200,1969
cog,522400,1970
cog,549800,1971
cog,578600,1972
cog,608900,1973
cog,640200,1974
cog,672700,1975
cog,707500,1976
cog,743600,1977
cog,780900,1978
cog,819900,1979
cog,860600,1980
cog,902400,1981
cog,946100,1982
cog,991500,1983
cog,1038000,1984
cog,1087000,1985
cog,1127000,1986
cog,1168000,1987
cog,1210000,1988
cog,1253000,1989
cog,1298000,1990
cog,1343000,1991
cog,1390000,1992
cog,1438000,1993
cog,1489000,1994
cog,1542000,1995
cog,1598000,1996
cog,1657000,1997
cog,1718000,1998
cog,1779000,1999
cog,1841000,2000
cog,1901000,2001
cog,1961000,2002
cog,2021000,2003
cog,2086000,2004
cog,2155000,2005
cog,2229000,2006
cog,2309000,2007
cog,2391000,2008
cog,2474000,2009
cog,2556000,2010
cog,2635000,2011
cri,457600,1960
cri,477400,1961
cri,498900,1962
cri,521200,1963
cri,543700,1964
cri,566400,1965
cri,593900,1966
cri,621800,1967
cri,649900,1968
cri,678300,1969
cri,706800,1970
cri,733500,1971
cri,760400,1972
cri,787900,1973
cri,816700,1974
cri,847200,1975
cri,876400,1976
cri,907400,1977
cri,940200,1978
cri,974400,1979
cri,1010000,1980
cri,1050000,1981
cri,1092000,1982
cri,1136000,1983
cri,1180000,1984
cri,1226000,1985
cri,1288000,1986
cri,1352000,1987
cri,1418000,1988
cri,1486000,1989
cri,1556000,1990
cri,1627000,1991
cri,1700000,1992
cri,1775000,1993
cri,1854000,1994
cri,1935000,1995
cri,2008000,1996
cri,2083000,1997
cri,2160000,1998
cri,2237000,1999
cri,2314000,2000
cri,2385000,2001
cri,2454000,2002
cri,2523000,2003
cri,2591000,2004
cri,2659000,2005
cri,2726000,2006
cri,2792000,2007
cri,2858000,2008
cri,2924000,2009
cri,2990000,2010
cri,3055000,2011
civ,609700,1960
civ,719400,1961
civ,801400,1962
civ,889500,1963
civ,983600,1964
civ,1084000,1965
civ,1161000,1966
civ,1243000,1967
civ,1331000,1968
civ,1424000,1969
civ,1525000,1970
civ,1639000,1971
civ,1761000,1972
civ,1891000,1973
civ,2031000,1974
civ,2181000,1975
civ,2349000,1976
civ,2528000,1977
civ,2718000,1978
civ,2919000,1979
civ,3131000,1980
civ,3292000,1981
civ,3458000,1982
civ,3630000,1983
civ,3803000,1984
civ,3979000,1985
civ,4162000,1986
civ,4347000,1987
civ,4534000,1988
civ,4726000,1989
civ,4925000,1990
civ,5142000,1991
civ,5365000,1992
civ,5592000,1993
civ,5821000,1994
civ,6048000,1995
civ,6289000,1996
civ,6529000,1997
civ,6766000,1998
civ,6997000,1999
civ,7220000,2000
civ,7467000,2001
civ,7707000,2002
civ,7945000,2003
civ,8188000,2004
civ,8440000,2005
civ,8720000,2006
civ,9011000,2007
civ,9317000,2008
civ,9639000,2009
civ,9979000,2010
civ,10330000,2011
hrv,1250000,1960
hrv,1298000,1961
hrv,1348000,1962
hrv,1398000,1963
hrv,1449000,1964
hrv,1499000,1965
hrv,1554000,1966
hrv,1608000,1967
hrv,1663000,1968
hrv,1718000,1969
hrv,1773000,1970
hrv,1826000,1971
hrv,1879000,1972
hrv,1932000,1973
hrv,1985000,1974
hrv,2037000,1975
hrv,2089000,1976
hrv,2135000,1977
hrv,2191000,1978
hrv,2243000,1979
hrv,2297000,1980
hrv,2327000,1981
hrv,2362000,1982
hrv,2395000,1983
hrv,2426000,1984
hrv,2458000,1985
hrv,2486000,1986
hrv,2512000,1987
hrv,2537000,1988
hrv,2559000,1989
hrv,2583000,1990
hrv,2445000,1991
hrv,2431000,1992
hrv,2531000,1993
hrv,2545000,1994
hrv,2563000,1995
hrv,2473000,1996
hrv,2522000,1997
hrv,2489000,1998
hrv,2525000,1999
hrv,2460000,2000
hrv,2475000,2001
hrv,2483000,2002
hrv,2490000,2003
hrv,2497000,2004
hrv,2506000,2005
hrv,2514000,2006
hrv,2522000,2007
hrv,2531000,2008
hrv,2538000,2009
hrv,2542000,2010
hrv,2548000,2011
cub,4170000,1960
cub,4266000,1961
cub,4374000,1962
cub,4487000,1963
cub,4600000,1964
cub,4712000,1965
cub,4821000,1966
cub,4927000,1967
cub,5032000,1968
cub,5137000,1969
cub,5244000,1970
cub,5407000,1971
cub,5573000,1972
cub,5738000,1973
cub,5899000,1974
cub,6050000,1975
cub,6191000,1976
cub,6324000,1977
cub,6449000,1978
cub,6568000,1979
cub,6683000,1980
cub,6773000,1981
cub,6858000,1982
cub,6945000,1983
cub,7038000,1984
cub,7142000,1985
cub,7253000,1986
cub,7375000,1987
cub,7504000,1988
cub,7633000,1989
cub,7755000,1990
cub,7836000,1991
cub,7909000,1992
cub,7976000,1993
cub,8038000,1994
cub,8097000,1995
cub,8162000,1996
cub,8223000,1997
cub,8281000,1998
cub,8338000,1999
cub,8395000,2000
cub,8422000,2001
cub,8449000,2002
cub,8473000,2003
cub,8494000,2004
cub,8508000,2005
cub,8508000,2006
cub,8502000,2007
cub,8492000,2008
cub,8480000,2009
cub,8468000,2010
cub,8462000,2011
cyp,204000,1960
cyp,208300,1961
cyp,211800,1962
cyp,214800,1963
cyp,218000,1964
cyp,221900,1965
cyp,226600,1966
cyp,231900,1967
cyp,237800,1968
cyp,244000,1969
cyp,250200,1970
cyp,261200,1971
cyp,272400,1972
cyp,283800,1973
cyp,295400,1974
cyp,307300,1975
cyp,325800,1976
cyp,344900,1977
cyp,364200,1978
cyp,383200,1979
cyp,401800,1980
cyp,412400,1981
cyp,422300,1982
cyp,432100,1983
cyp,442800,1984
cyp,455200,1985
cyp,463800,1986
cyp,474000,1987
cyp,485600,1988
cyp,498400,1989
cyp,511900,1990
cyp,525000,1991
cyp,538700,1992
cyp,553000,1993
cyp,567500,1994
cyp,582000,1995
cyp,595200,1996
cyp,608200,1997
cyp,621100,1998
cyp,634200,1999
cyp,647600,2000
cyp,661600,2001
cyp,675800,2002
cyp,690000,2003
cyp,703800,2004
cyp,717100,2005
cyp,729800,2006
cyp,741900,2007
cyp,753500,2008
cyp,764800,2009
cyp,776000,2010
cyp,787300,2011
cze,5685000,1960
cze,5756000,1961
cze,5826000,1962
cze,5902000,1963
cze,5985000,1964
cze,6065000,1965
cze,6137000,1966
cze,6204000,1967
cze,6266000,1968
cze,6326000,1969
cze,6349000,1970
cze,6437000,1971
cze,6573000,1972
cze,6718000,1973
cze,6873000,1974
cze,7033000,1975
cze,7186000,1976
cze,7336000,1977
cze,7484000,1978
cze,7628000,1979
cze,7745000,1980
cze,7747000,1981
cze,7762000,1982
cze,7772000,1983
cze,7781000,1984
cze,7791000,1985
cze,7791000,1986
cze,7792000,1987
cze,7795000,1988
cze,7797000,1989
cze,7773000,1990
cze,7742000,1991
cze,7738000,1992
cze,7734000,1993
cze,7725000,1994
cze,7709000,1995
cze,7686000,1996
cze,7664000,1997
cze,7644000,1998
cze,7622000,1999
cze,7600000,2000
cze,7568000,2001
cze,7539000,2002
cze,7534000,2003
cze,7535000,2004
cze,7544000,2005
cze,7563000,2006
cze,7606000,2007
cze,7668000,2008
cze,7709000,2009
cze,7728000,2010
cze,7745000,2011
dnk,3376000,1960
dnk,3429000,1961
dnk,3487000,1962
dnk,3546000,1963
dnk,3607000,1964
dnk,3667000,1965
dnk,3722000,1966
dnk,3778000,1967
dnk,3827000,1968
dnk,3874000,1969
dnk,3930000,1970
dnk,3981000,1971
dnk,4028000,1972
dnk,4077000,1973
dnk,4120000,1974
dnk,4156000,1975
dnk,4183000,1976
dnk,4212000,1977
dnk,4241000,1978
dnk,4268000,1979
dnk,4289000,1980
dnk,4294000,1981
dnk,4298000,1982
dnk,4301000,1983
dnk,4305000,1984
dnk,4313000,1985
dnk,4324000,1986
dnk,4335000,1987
dnk,4342000,1988
dnk,4350000,1989
dnk,4362000,1990
dnk,4374000,1991
dnk,4390000,1992
dnk,4406000,1993
dnk,4423000,1994
dnk,4447000,1995
dnk,4474000,1996
dnk,4494000,1997
dnk,4511000,1998
dnk,4528000,1999
dnk,4544000,2000
dnk,4568000,2001
dnk,4591000,2002
dnk,4612000,2003
dnk,4632000,2004
dnk,4653000,2005
dnk,4678000,2006
dnk,4709000,2007
dnk,4748000,2008
dnk,4783000,2009
dnk,4815000,2010
dnk,4846000,2011
dji,42690,1960
dji,46260,1961
dji,50350,1962
dji,54960,1963
dji,60020,1964
dji,65480,1965
dji,71370,1966
