trade_balance_us_not_inflation_adjusted,geo,time
-68420000.0,mlt,1980
-99910000.0,mlt,1981
-184700000.0,mlt,1982
-161500000.0,mlt,1983
-154900000.0,mlt,1984
-163800000.0,mlt,1985
-136200000.0,mlt,1986
-155600000.0,mlt,1987
-192000000.0,mlt,1988
-218900000.0,mlt,1989
-326500000.0,mlt,1990
-288600000.0,mlt,1991
-209900000.0,mlt,1992
-251400000.0,mlt,1993
-293200000.0,mlt,1994
-458900000.0,mlt,1995
-478900000.0,mlt,1996
-287500000.0,mlt,1997
-208000000.0,mlt,1998
-206500000.0,mlt,1999
-414600000.0,mlt,2000
-181900000.0,mlt,2001
101600000.0,mlt,2002
-85750000.0,mlt,2003
-218100000.0,mlt,2004
-318700000.0,mlt,2005
-401700000.0,mlt,2006
-290600000.0,mlt,2007
-309100000.0,mlt,2008
-97240000.0,mlt,2009
144400000.0,mlt,2010
-7157000.0,mrt,1960
-13690000.0,mrt,1961
-18400000.0,mrt,1962
-4945000.0,mrt,1963
31770000.0,mrt,1964
35540000.0,mrt,1965
39570000.0,mrt,1966
35010000.0,mrt,1967
33830000.0,mrt,1968
30610000.0,mrt,1969
33180000.0,mrt,1970
35450000.0,mrt,1971
-2600000.0,mrt,1972
1646000.0,mrt,1973
-45590000.0,mrt,1974
-104500000.0,mrt,1975
-209500000.0,mrt,1976
-220500000.0,mrt,1977
-171400000.0,mrt,1978
-171300000.0,mrt,1979
-211500000.0,mrt,1980
-223500000.0,mrt,1981
-334900000.0,mrt,1982
-241000000.0,mrt,1983
-200300000.0,mrt,1984
-142600000.0,mrt,1985
-185900000.0,mrt,1986
-159200000.0,mrt,1987
-122200000.0,mrt,1988
-67810000.0,mrt,1989
-153900000.0,mrt,1990
-89480000.0,mrt,1991
-157100000.0,mrt,1992
-130000000.0,mrt,1993
-95560000.0,mrt,1994
-91840000.0,mrt,1995
-181900000.0,mrt,1996
-215500000.0,mrt,1997
-111900000.0,mrt,1998
-131800000.0,mrt,1999
-198500000.0,mrt,2000
-223300000.0,mrt,2001
-184500000.0,mrt,2002
-396400000.0,mrt,2003
-751000000.0,mrt,2004
-1131000000.0,mrt,2005
-127200000.0,mrt,2006
-604600000.0,mrt,2007
-823300000.0,mrt,2008
-505700000.0,mrt,2009
-419600000.0,mrt,2010
-48490000.0,mus,1976
-87630000.0,mus,1977
-125300000.0,mus,1978
-142400000.0,mus,1979
-116100000.0,mus,1980
-119500000.0,mus,1981
-30350000.0,mus,1982
-3930000.0,mus,1983
-34850000.0,mus,1984
-20400000.0,mus,1985
97430000.0,mus,1986
38670000.0,mus,1987
-105900000.0,mus,1988
-159900000.0,mus,1989
-191000000.0,mus,1990
-106900000.0,mus,1991
-104500000.0,mus,1992
-197100000.0,mus,1993
-310900000.0,mus,1994
-97950000.0,mus,1995
-30370000.0,mus,1996
-204400000.0,mus,1997
-34680000.0,mus,1998
-149400000.0,mus,1999
-25600000.0,mus,2000
268700000.0,mus,2001
144800000.0,mus,2002
72400000.0,mus,2003
-151500000.0,mus,2004
-377200000.0,mus,2005
-734900000.0,mus,2006
-725200000.0,mus,2007
-1269000000.0,mus,2008
-827700000.0,mus,2009
-1103000000.0,mus,2010
-411800000.0,mex,1960
-311900000.0,mex,1961
-234000000.0,mex,1962
-277000000.0,mex,1963
-445800000.0,mex,1964
-412400000.0,mex,1965
-375200000.0,mex,1966
-568800000.0,mex,1967
-679900000.0,mex,1968
-560100000.0,mex,1969
-676000000.0,mex,1970
-422900000.0,mex,1971
-347900000.0,mex,1972
-582000000.0,mex,1973
-1558000000.0,mex,1974
-2399000000.0,mex,1975
-1226000000.0,mex,1976
79270000.0,mex,1977
-583000000.0,mex,1978
-1698000000.0,mex,1979
-4409000000.0,mex,1980
-6320000000.0,mex,1981
8713000000.0,mex,1982
14260000000.0,mex,1983
13750000000.0,mex,1984
9373000000.0,mex,1985
5057000000.0,mex,1986
8573000000.0,mex,1987
2546000000.0,mex,1988
-144500000.0,mex,1989
-2902000000.0,mex,1990
-9143000000.0,mex,1991
-18300000000.0,mex,1992
-15830000000.0,mex,1993
-20300000000.0,mex,1994
7623000000.0,mex,1995
6850000000.0,mex,1996
-427900000.0,mex,1997
-8929000000.0,mex,1998
-7791000000.0,mex,1999
-11590000000.0,mex,2000
-13780000000.0,mex,2001
-11790000000.0,mex,2002
-10230000000.0,mex,2003
-13440000000.0,mex,2004
-12320000000.0,mex,2005
-11880000000.0,mex,2006
-16370000000.0,mex,2007
-24440000000.0,mex,2008
-12580000000.0,mex,2009
-15000000000.0,mex,2010
-86200000.0,fsm,1983
-83840000.0,mda,1990
-47790000.0,mda,1991
-39000000.0,mda,1992
-204000000.0,mda,1993
-100000000.0,mda,1994
-151000000.0,mda,1995
-316100000.0,mda,1996
-376400000.0,mda,1997
-434600000.0,mda,1998
-179500000.0,mda,1999
-330500000.0,mda,2000
-350600000.0,mda,2001
-418700000.0,mda,2002
-668900000.0,mda,2003
-813100000.0,mda,2004
-1211000000.0,mda,2005
-1590000000.0,mda,2006
-2188000000.0,mda,2007
-3196000000.0,mda,2008
-1992000000.0,mda,2009
-2244000000.0,mda,2010
-1090000000.0,mng,1981
-975000000.0,mng,1982
-976200000.0,mng,1983
-753300000.0,mng,1984
-906900000.0,mng,1985
-1483000000.0,mng,1986
-1252000000.0,mng,1987
-1204000000.0,mng,1988
-1123000000.0,mng,1989
-565200000.0,mng,1990
-677200000.0,mng,1991
-97890000.0,mng,1992
-85120000.0,mng,1993
-91620000.0,mng,1994
-14830000.0,mng,1995
-93200000.0,mng,1996
63080000.0,mng,1997
-131200000.0,mng,1998
-126100000.0,mng,1999
-158000000.0,mng,2000
-192500000.0,mng,2001
-238300000.0,mng,2002
-248800000.0,mng,2003
-194300000.0,mng,2004
-122200000.0,mng,2005
202300000.0,mng,2006
57110000.0,mng,2007
-740200000.0,mng,2008
-332700000.0,mng,2009
-474400000.0,mng,2010
-140700000.0,mne,2000
-273300000.0,mne,2001
-315000000.0,mne,2002
-279700000.0,mne,2003
-333100000.0,mne,2004
-395600000.0,mne,2005
-1020000000.0,mne,2006
-1599000000.0,mne,2007
-2494000000.0,mne,2008
-1371000000.0,mne,2009
-1154000000.0,mne,2010
17780000.0,mar,1960
-61260000.0,mar,1961
-73120000.0,mar,1962
-57310000.0,mar,1963
9880000.0,mar,1964
37550000.0,mar,1965
-11860000.0,mar,1966
-69160000.0,mar,1967
-51380000.0,mar,1968
-16600000.0,mar,1969
-156000000.0,mar,1970
-120800000.0,mar,1971
-32930000.0,mar,1972
-79230000.0,mar,1973
-48810000.0,mar,1974
-976900000.0,mar,1975
-1803000000.0,mar,1976
-2257000000.0,mar,1977
-1813000000.0,mar,1978
-2045000000.0,mar,1979
-1760000000.0,mar,1980
-2006000000.0,mar,1981
-1962000000.0,mar,1982
-1100000000.0,mar,1983
-1246000000.0,mar,1984
-1030000000.0,mar,1985
-981100000.0,mar,1986
-641000000.0,mar,1987
-56880000.0,mar,1988
-861000000.0,mar,1989
-1397000000.0,mar,1990
-1235000000.0,mar,1991
-1825000000.0,mar,1992
-1541000000.0,mar,1993
-1777000000.0,mar,1994
-2179000000.0,mar,1995
-1431000000.0,mar,1996
-1259000000.0,mar,1997
-1478000000.0,mar,1998
-1318000000.0,mar,1999
-1988000000.0,mar,2000
-954700000.0,mar,2001
-852300000.0,mar,2002
-1409000000.0,mar,2003
-2821000000.0,mar,2004
-3334000000.0,mar,2005
-3595000000.0,mar,2006
-6857000000.0,mar,2007
-11900000000.0,mar,2008
-9989000000.0,mar,2009
-9004000000.0,mar,2010
-581700000.0,moz,1980
-558200000.0,moz,1981
-647100000.0,moz,1982
-539000000.0,moz,1983
-479400000.0,moz,1984
-383700000.0,moz,1985
-498200000.0,moz,1986
-582400000.0,moz,1987
-611800000.0,moz,1988
-704100000.0,moz,1989
-687100000.0,moz,1990
-666900000.0,moz,1991
-608200000.0,moz,1992
-695900000.0,moz,1993
-733800000.0,moz,1994
-571700000.0,moz,1995
-466100000.0,moz,1996
-422300000.0,moz,1997
-521900000.0,moz,1998
-914100000.0,moz,1999
-871000000.0,moz,2000
-615300000.0,moz,2001
-903800000.0,moz,2002
-874200000.0,moz,2003
-621700000.0,moz,2004
-803700000.0,moz,2005
-629000000.0,moz,2006
-786900000.0,moz,2007
-1393000000.0,moz,2008
-1791000000.0,moz,2009
-1723000000.0,moz,2010
169500000.0,nam,1980
-451200000.0,nam,1981
-347200000.0,nam,1982
-329400000.0,nam,1983
-249400000.0,nam,1984
103200000.0,nam,1985
81400000.0,nam,1986
-263700000.0,nam,1987
-104200000.0,nam,1988
-64440000.0,nam,1989
-364100000.0,nam,1990
-366900000.0,nam,1991
-418300000.0,nam,1992
-136200000.0,nam,1993
-92090000.0,nam,1994
-216400000.0,nam,1995
-279800000.0,nam,1996
-363900000.0,nam,1997
-409300000.0,nam,1998
-364200000.0,nam,1999
-143400000.0,nam,2000
-230600000.0,nam,2001
-448100000.0,nam,2003
-149700000.0,nam,2004
10220000.0,nam,2005
-136300000.0,nam,2006
-115500000.0,nam,2007
-599700000.0,nam,2008
-1224000000.0,nam,2009
135000000.0,nam,2010
-45280000.0,npl,1965
-28220000.0,npl,1966
-656300.0,npl,1967
-5060000.0,npl,1968
-25280000.0,npl,1969
-29430000.0,npl,1970
-32890000.0,npl,1971
-23110000.0,npl,1972
-36570000.0,npl,1973
-62100000.0,npl,1974
-70370000.0,npl,1975
-49450000.0,npl,1976
-34960000.0,npl,1977
-78610000.0,npl,1978
-77420000.0,npl,1979
-139900000.0,npl,1980
-152800000.0,npl,1981
-172800000.0,npl,1982
-271200000.0,npl,1983
-227100000.0,npl,1984
-221900000.0,npl,1985
-246300000.0,npl,1986
-268900000.0,npl,1987
-381300000.0,npl,1988
-395400000.0,npl,1989
-403900000.0,npl,1990
-458600000.0,npl,1991
-332500000.0,npl,1992
-377800000.0,npl,1993
-506100000.0,npl,1994
-420100000.0,npl,1995
-579800000.0,npl,1996
-559700000.0,npl,1997
-537400000.0,npl,1998
-345800000.0,npl,1999
-502300000.0,npl,2000
-644500000.0,npl,2001
-650900000.0,npl,2002
-813300000.0,npl,2003
-929700000.0,npl,2004
-1211000000.0,npl,2005
-1622000000.0,npl,2006
-1939000000.0,npl,2007
-2607000000.0,npl,2008
-2869000000.0,npl,2009
-4292000000.0,npl,2010
233300000.0,nld,1960
20370000.0,nld,1961
60520000.0,nld,1962
-108000000.0,nld,1963
-387700000.0,nld,1964
-36730000.0,nld,1965
-207100000.0,nld,1966
-106500000.0,nld,1967
123800000.0,nld,1968
89620000.0,nld,1969
-419400000.0,nld,1970
209300000.0,nld,1971
1653000000.0,nld,1972
2586000000.0,nld,1973
3095000000.0,nld,1974
3427000000.0,nld,1975
3497000000.0,nld,1976
1493000000.0,nld,1977
495000000.0,nld,1978
198800000.0,nld,1979
-202800000.0,nld,1980
5961000000.0,nld,1981
6358000000.0,nld,1982
4757000000.0,nld,1983
7014000000.0,nld,1984
5652000000.0,nld,1985
6541000000.0,nld,1986
5132000000.0,nld,1987
6023000000.0,nld,1988
7120000000.0,nld,1989
11230000000.0,nld,1990
12510000000.0,nld,1991
12730000000.0,nld,1992
17780000000.0,nld,1993
19770000000.0,nld,1994
23800000000.0,nld,1995
22070000000.0,nld,1996
21920000000.0,nld,1997
18840000000.0,nld,1998
17320000000.0,nld,1999
21360000000.0,nld,2000
23190000000.0,nld,2001
28550000000.0,nld,2002
33810000000.0,nld,2003
44970000000.0,nld,2004
54430000000.0,nld,2005
52440000000.0,nld,2006
64320000000.0,nld,2007
72360000000.0,nld,2008
53880000000.0,nld,2009
58190000000.0,nld,2010
-410400000.0,ncl,1990
-416900000.0,ncl,1991
-525400000.0,ncl,1992
-526700000.0,ncl,1993
-451700000.0,ncl,1994
-392700000.0,ncl,1995
-447300000.0,ncl,1996
-386000000.0,ncl,1997
-549300000.0,ncl,1998
-608600000.0,ncl,1999
-197500000.0,nzl,1970
58860000.0,nzl,1971
285600000.0,nzl,1972
8348000.0,nzl,1973
-1728000000.0,nzl,1974
-902400000.0,nzl,1975
-362400000.0,nzl,1976
-260700000.0,nzl,1977
120200000.0,nzl,1978
-341600000.0,nzl,1979
-277000000.0,nzl,1980
-769300000.0,nzl,1981
-763300000.0,nzl,1982
-362800000.0,nzl,1983
-679800000.0,nzl,1984
-699200000.0,nzl,1985
-62520000.0,nzl,1986
595900000.0,nzl,1987
1504000000.0,nzl,1988
17890000.0,nzl,1989
111500000.0,nzl,1990
1260000000.0,nzl,1991
978800000.0,nzl,1992
1325000000.0,nzl,1993
1011000000.0,nzl,1994
499600000.0,nzl,1995
405900000.0,nzl,1996
272100000.0,nzl,1997
159400000.0,nzl,1998
-428500000.0,nzl,1999
860900000.0,nzl,2000
1230000000.0,nzl,2001
1230000000.0,nzl,2002
306300000.0,nzl,2003
-677700000.0,nzl,2004
-2462000000.0,nzl,2005
-1558000000.0,nzl,2006
-1168000000.0,nzl,2007
-1524000000.0,nzl,2008
1844000000.0,nzl,2009
-5717000.0,nic,1960
-2811000.0,nic,1961
-6657000.0,nic,1962
-4217000.0,nic,1963
-5644000.0,nic,1964
-17530000.0,nic,1965
-42530000.0,nic,1966
-56400000.0,nic,1967
-25690000.0,nic,1968
-20960000.0,nic,1969
-19150000.0,nic,1970
-18560000.0,nic,1971
49610000.0,nic,1972
-104800000.0,nic,1973
-205900000.0,nic,1974
-140700000.0,nic,1975
21170000.0,nic,1976
-118800000.0,nic,1977
67240000.0,nic,1978
217800000.0,nic,1979
-408300000.0,nic,1980
-481000000.0,nic,1981
-247300000.0,nic,1982
-291600000.0,nic,1983
-405500000.0,nic,1984
-189500000.0,nic,1985
-232500000.0,nic,1986
-76630000.0,nic,1987
-1060000000.0,nic,1988
-330900000.0,nic,1989
-216000000.0,nic,1990
-456800000.0,nic,1991
-645700000.0,nic,1992
-481800000.0,nic,1993
-493500000.0,nic,1994
-496300000.0,nic,1995
-638700000.0,nic,1996
-839200000.0,nic,1997
-849500000.0,nic,1998
-1220000000.0,nic,1999
-1071000000.0,nic,2000
-1054000000.0,nic,2001
-1059000000.0,nic,2002
-1102000000.0,nic,2003
-1222000000.0,nic,2004
-1442000000.0,nic,2005
-1585000000.0,nic,2006
-1935000000.0,nic,2007
-2420000000.0,nic,2008
-1602000000.0,nic,2009
-1854000000.0,nic,2010
-1371000.0,ner,1960
-7697000.0,ner,1961
-19490000.0,ner,1962
-5929000.0,ner,1963
-28170000.0,ner,1964
-30290000.0,ner,1965
-25390000.0,ner,1966
-39430000.0,ner,1967
-40740000.0,ner,1968
-44580000.0,ner,1969
-47400000.0,ner,1970
-22280000.0,ner,1971
-46570000.0,ner,1972
-77800000.0,ner,1973
-171400000.0,ner,1974
-123200000.0,ner,1975
-128500000.0,ner,1976
-125100000.0,ner,1977
-94010000.0,ner,1978
-175700000.0,ner,1979
-339800000.0,ner,1980
-261700000.0,ner,1981
-305200000.0,ner,1982
-109700000.0,ner,1983
-59270000.0,ner,1984
-175000000.0,ner,1985
-12990000.0,ner,1986
-97830000.0,ner,1987
-120500000.0,ner,1988
-146100000.0,ner,1989
-172300000.0,ner,1990
-108900000.0,ner,1991
-25360000.0,ner,1992
-39440000.0,ner,1993
-161800000.0,ner,1994
-134600000.0,ner,1995
-129500000.0,ner,1996
-141200000.0,ner,1997
-177700000.0,ner,1998
-131100000.0,ner,1999
-142000000.0,ner,2000
-149700000.0,ner,2001
-193400000.0,ner,2002
-250200000.0,ner,2003
-303800000.0,ner,2004
-312600000.0,ner,2005
-322400000.0,nga,1960
-317800000.0,nga,1961
-259800000.0,nga,1962
-245800000.0,nga,1963
-344900000.0,nga,1964
-301000000.0,nga,1965
-268000000.0,nga,1966
-329600000.0,nga,1967
-302100000.0,nga,1968
-268000000.0,nga,1969
-352100000.0,nga,1970
-256600000.0,nga,1971
-101600000.0,nga,1972
86140000.0,nga,1973
2636000000.0,nga,1974
-1248000000.0,nga,1975
-2072000000.0,nga,1976
846700000.0,nga,1977
-1538000000.0,nga,1978
2719000000.0,nga,1979
6535000000.0,nga,1980
-2427000000.0,nga,1981
-2969000000.0,nga,1982
-1369000000.0,nga,1983
534900000.0,nga,1984
1039000000.0,nga,1985
-687700000.0,nga,1986
923400000.0,nga,1987
250300000.0,nga,1988
1797000000.0,nga,1989
4163000000.0,nga,1990
1606000000.0,nga,1991
568500000.0,nga,1992
-657400000.0,nga,1993
235200000.0,nga,1994
591200000.0,nga,1995
7307000000.0,nga,1996
2609000000.0,nga,1997
-1460000000.0,nga,1998
-1473000000.0,nga,1999
10090000000.0,nga,2000
5139000000.0,nga,2001
-405600000.0,nga,2002
1531000000.0,nga,2003
11330000000.0,nga,2004
17390000000.0,nga,2005
22020000000.0,nga,2006
25020000000.0,nga,2007
25390000000.0,nga,2008
13850000000.0,nga,2009
13120000000.0,nga,2010
-56360000.0,nor,1960
-122900000.0,nor,1961
-105600000.0,nor,1962
-94030000.0,nor,1963
25320000.0,nor,1964
-24170000.0,nor,1965
-72930000.0,nor,1966
-106000000.0,nor,1967
228200000.0,nor,1968
263100000.0,nor,1969
-79800000.0,nor,1970
-370500000.0,nor,1971
131300000.0,nor,1972
-86540000.0,nor,1973
-728000000.0,nor,1974
-1901000000.0,nor,1975
-3004000000.0,nor,1976
-3778000000.0,nor,1977
168200000.0,nor,1978
1238000000.0,nor,1979
3882000000.0,nor,1980
4581000000.0,nor,1981
3168000000.0,nor,1982
4798000000.0,nor,1983
5426000000.0,nor,1984
4723000000.0,nor,1985
-2664000000.0,nor,1986
-2082000000.0,nor,1987
-595100000.0,nor,1988
3570000000.0,nor,1989
7486000000.0,nor,1990
9436000000.0,nor,1991
8643000000.0,nor,1992
7557000000.0,nor,1993
7559000000.0,nor,1994
9182000000.0,nor,1995
14330000000.0,nor,1996
12990000000.0,nor,1997
2765000000.0,nor,1998
11690000000.0,nor,1999
28790000000.0,nor,2000
28960000000.0,nor,2001
25680000000.0,nor,2002
29080000000.0,nor,2003
34840000000.0,nor,2004
49400000000.0,nor,2005
58520000000.0,nor,2006
53780000000.0,nor,2007
78320000000.0,nor,2008
42730000000.0,nor,2009
51720000000.0,nor,2010
12150000.0,omn,1967
104600000.0,omn,1968
150500000.0,omn,1969
138500000.0,omn,1970
101300000.0,omn,1971
57330000.0,omn,1972
61020000.0,omn,1973
427300000.0,omn,1974
353500000.0,omn,1975
418900000.0,omn,1976
390900000.0,omn,1977
262900000.0,omn,1978
759700000.0,omn,1979
1496000000.0,omn,1980
1931000000.0,omn,1981
1163000000.0,omn,1982
1236000000.0,omn,1983
1120000000.0,omn,1984
1265000000.0,omn,1985
-123000000.0,omn,1986
1547000000.0,omn,1987
725600000.0,omn,1988
2294000000.0,omn,1990
944100000.0,omn,1991
1142000000.0,omn,1992
624200000.0,omn,1993
1061000000.0,omn,1994
1170000000.0,omn,1995
2146000000.0,omn,1996
1813000000.0,omn,1997
-1092000000.0,omn,1998
1748000000.0,omn,1999
5529000000.0,omn,2000
4218000000.0,omn,2001
4268000000.0,omn,2002
3670000000.0,omn,2003
3098000000.0,omn,2004
8460000000.0,omn,2005
9121000000.0,omn,2006
6939000000.0,omn,2007
12960000000.0,omn,2008
5228000000.0,omn,2009
-662000000.0,pak,1967
-454000000.0,pak,1968
-449000000.0,pak,1969
-692000000.0,pak,1970
-598800000.0,pak,1971
-484800000.0,pak,1972
-175600000.0,pak,1973
-622600000.0,pak,1974
-1309000000.0,pak,1975
-1154000000.0,pak,1976
-1473000000.0,pak,1977
-1646000000.0,pak,1978
-2378000000.0,pak,1979
-2751000000.0,pak,1980
-3005000000.0,pak,1981
-3631000000.0,pak,1982
-3173000000.0,pak,1983
-3600000000.0,pak,1984
-3859000000.0,pak,1985
-3434000000.0,pak,1986
-2591000000.0,pak,1987
-3110000000.0,pak,1988
-3159000000.0,pak,1989
-3134000000.0,pak,1990
-709400000.0,pak,1991
-1541000000.0,pak,1992
-3158000000.0,pak,1993
-1433000000.0,pak,1994
-1645000000.0,pak,1995
-2865000000.0,pak,1996
-2927000000.0,pak,1997
-648100000.0,pak,1998
-1016000000.0,pak,1999
-922200000.0,pak,2000
-761000000.0,pak,2001
-65360000.0,pak,2002
494000000.0,pak,2003
1013000000.0,pak,2004
-4246000000.0,pak,2005
-10190000000.0,pak,2006
-10230000000.0,pak,2007
-18080000000.0,pak,2008
-12200000000.0,pak,2009
-9217000000.0,pak,2010
-15200000.0,plw,1991
-11200000.0,plw,1992
-24500000.0,plw,1993
-31600000.0,plw,1994
-46570000.0,plw,1995
-58520000.0,plw,1996
-61080000.0,plw,1997
-52130000.0,plw,1998
-70280000.0,plw,1999
-115600000.0,plw,2000
-35410000.0,plw,2001
-30360000.0,plw,2002
-11590000.0,plw,2003
-13700000.0,plw,2004
-5226000.0,plw,2005
-22100000.0,plw,2006
6056000.0,plw,2007
-32400000.0,plw,2008
359400000.0,pan,1980
283000000.0,pan,1981
587100000.0,pan,1982
725800000.0,pan,1983
469000000.0,pan,1984
489900000.0,pan,1985
540300000.0,pan,1986
494700000.0,pan,1987
808900000.0,pan,1988
424500000.0,pan,1989
434600000.0,pan,1990
225700000.0,pan,1991
252700000.0,pan,1992
321000000.0,pan,1993
370500000.0,pan,1994
207700000.0,pan,1995
116900000.0,pan,1996
443700000.0,pan,1997
-210800000.0,pan,1998
-137200000.0,pan,1999
320300000.0,pan,2000
802600000.0,pan,2001
635000000.0,pan,2002
653800000.0,pan,2003
524800000.0,pan,2004
994700000.0,pan,2005
1240000000.0,pan,2006
1436000000.0,pan,2007
1342000000.0,pan,2008
3935000000.0,pan,2009
-1049000000.0,pan,2010
-29460000.0,png,1961
-30580000.0,png,1962
-37410000.0,png,1963
-48830000.0,png,1964
-68650000.0,png,1965
-91280000.0,png,1966
-98330000.0,png,1967
-102900000.0,png,1968
-148700000.0,png,1969
-228900000.0,png,1970
-264600000.0,png,1971
-146300000.0,png,1972
130700000.0,png,1973
103300000.0,png,1974
-83910000.0,png,1975
15010000.0,png,1976
-21230000.0,png,1977
-67850000.0,png,1978
-2529000.0,png,1979
-258200000.0,png,1980
-512200000.0,png,1981
-560500000.0,png,1982
-442200000.0,png,1983
-349800000.0,png,1984
-250200000.0,png,1985
-205900000.0,png,1986
-204500000.0,png,1987
-317000000.0,png,1988
-429100000.0,png,1989
-267900000.0,png,1990
-374600000.0,png,1991
94030000.0,png,1992
780900000.0,png,1993
757500000.0,png,1994
803800000.0,png,1995
567400000.0,png,1996
-44080000.0,png,1997
197900000.0,png,1998
355700000.0,png,1999
596300000.0,png,2000
403000000.0,png,2001
87360000.0,png,2002
544200000.0,png,2003
520200000.0,png,2004
468600000.0,png,2005
912200000.0,png,2006
811000000.0,png,2007
1020000000.0,png,2008
63610000.0,png,2009
262700000.0,png,2010
-3525000.0,pry,1965
-13500000.0,pry,1966
-16800000.0,pry,1967
-22860000.0,pry,1968
-25720000.0,pry,1969
-7159000.0,pry,1970
-17060000.0,pry,1971
-555600.0,pry,1972
6905000.0,pry,1973
-30250000.0,pry,1974
-82510000.0,pry,1975
-57400000.0,pry,1976
-62500000.0,pry,1977
-94570000.0,pry,1978
-187800000.0,pry,1979
-613300000.0,pry,1980
-673100000.0,pry,1981
-412500000.0,pry,1982
-8219000.0,pry,1983
-272000000.0,pry,1984
-133600000.0,pry,1985
-194300000.0,pry,1986
-319800000.0,pry,1987
-98390000.0,pry,1988
159900000.0,pry,1989
-328800000.0,pry,1990
-502600000.0,pry,1991
-677600000.0,pry,1992
-751900000.0,pry,1993
-927600000.0,pry,1994
-953400000.0,pry,1995
-1038000000.0,pry,1996
-1311000000.0,pry,1997
-750900000.0,pry,1998
-719900000.0,pry,1999
-759500000.0,pry,2000
-623200000.0,pry,2001
-248900000.0,pry,2002
-209900000.0,pry,2003
-280600000.0,pry,2004
-330000000.0,pry,2005
-421000000.0,pry,2006
-366000000.0,pry,2007
-874300000.0,pry,2008
-721500000.0,pry,2009
392400000.0,pry,2010
-1527000.0,per,1960
-40350000.0,per,1961
-65510000.0,per,1962
-112800000.0,per,1963
-12470000.0,per,1964
-171500000.0,per,1965
-220000000.0,per,1966
-294200000.0,per,1967
-43930000.0,per,1968
41340000.0,per,1969
137000000.0,per,1970
-77520000.0,per,1971
-59430000.0,per,1972
-222200000.0,per,1973
-1003000000.0,per,1974
-1820000000.0,per,1975
-1269000000.0,per,1976
-971200000.0,per,1977
81880000.0,per,1978
1345000000.0,per,1979
616200000.0,per,1980
-899800000.0,per,1981
-748300000.0,per,1982
40530000.0,per,1983
781900000.0,per,1984
1227000000.0,per,1985
-248700000.0,per,1986
-418200000.0,per,1987
-466700000.0,per,1988
27560000.0,per,1989
507200000.0,per,1990
-635900000.0,per,1991
-1026000000.0,per,1992
-1333000000.0,per,1993
-1549000000.0,per,1994
-3037000000.0,per,1995
-2713000000.0,per,1996
-2501000000.0,per,1997
-3062000000.0,per,1998
-1248000000.0,per,1999
-1148000000.0,per,2000
-1155000000.0,per,2001
-698700000.0,per,2002
-47280000.0,per,2003
2537000000.0,per,2004
4702000000.0,per,2005
8007000000.0,per,2006
7156000000.0,per,2007
230800000.0,per,2008
4545000000.0,per,2009
4492000000.0,per,2010
31560000.0,phl,1960
-104000000.0,phl,1961
-100600000.0,phl,1962
81100000.0,phl,1963
-16140000.0,phl,1964
24550000.0,phl,1965
136800000.0,phl,1966
-43580000.0,phl,1967
-196400000.0,phl,1968
-256400000.0,phl,1969
35550000.0,phl,1970
2954000.0,phl,1971
16930000.0,phl,1972
491800000.0,phl,1973
-321300000.0,phl,1974
-907300000.0,phl,1975
-1012000000.0,phl,1976
-602600000.0,phl,1977
-969500000.0,phl,1978
-1396000000.0,phl,1979
-1590000000.0,phl,1980
-1190000000.0,phl,1981
-2155000000.0,phl,1982
-2239000000.0,phl,1983
-329500000.0,phl,1984
652200000.0,phl,1985
1181000000.0,phl,1986
139700000.0,phl,1987
550800000.0,phl,1988
-918100000.0,phl,1989
-2556000000.0,phl,1990
-1358000000.0,phl,1991
-2595000000.0,phl,1992
-4593000000.0,phl,1993
-4043000000.0,phl,1994
-5799000000.0,phl,1995
-7280000000.0,phl,1996
-8512000000.0,phl,1997
-6595000000.0,phl,1998
-3262000000.0,phl,1999
-1613000000.0,phl,2000
-5228000000.0,phl,2001
-7274000000.0,phl,2002
-6323000000.0,phl,2003
-5023000000.0,phl,2004
-5776000000.0,phl,2005
-2181000000.0,phl,2006
-146100000.0,phl,2007
-4267000000.0,phl,2008
-1895000000.0,phl,2009
-3618000000.0,phl,2010
4218000000.0,pol,1990
-1464000000.0,pol,1991
1299000000.0,pol,1992
841600000.0,pol,1993
2131000000.0,pol,1994
2993000000.0,pol,1995
-2242000000.0,pol,1996
-6171000000.0,pol,1997
-8354000000.0,pol,1998
-9921000000.0,pol,1999
-11000000000.0,pol,2000
-6978000000.0,pol,2001
-6863000000.0,pol,2002
-5834000000.0,pol,2003
-5942000000.0,pol,2004
-2253000000.0,pol,2005
-6173000000.0,pol,2006
-12220000000.0,pol,2007
-21020000000.0,pol,2008
323400000.0,pol,2009
-5671000000.0,pol,2010
-155600000.0,prt,1960
-311300000.0,prt,1961
-135800000.0,prt,1962
-156500000.0,prt,1963
-137400000.0,prt,1964
-162400000.0,prt,1965
-147900000.0,prt,1966
-86230000.0,prt,1967
-227100000.0,prt,1968
-215900000.0,prt,1969
-420600000.0,prt,1970
-513000000.0,prt,1971
-422100000.0,prt,1972
-840300000.0,prt,1973
-2121000000.0,prt,1974
-1892000000.0,prt,1975
-2155000000.0,prt,1976
-2546000000.0,prt,1977
-2306000000.0,prt,1978
-2284000000.0,prt,1979
-3814000000.0,prt,1980
-4863000000.0,prt,1981
-4484000000.0,prt,1982
-2753000000.0,prt,1983
-1598000000.0,prt,1984
