number_of_child_deaths,geo,time
93910,prk,1844
93980,prk,1845
94050,prk,1846
94120,prk,1847
94190,prk,1848
94260,prk,1849
94330,prk,1850
94540,prk,1851
94750,prk,1852
94960,prk,1853
95170,prk,1854
95380,prk,1855
95580,prk,1856
95790,prk,1857
96000,prk,1858
96210,prk,1859
96420,prk,1860
96640,prk,1861
96860,prk,1862
97090,prk,1863
97320,prk,1864
97560,prk,1865
97800,prk,1866
98060,prk,1867
98310,prk,1868
98580,prk,1869
98840,prk,1870
99120,prk,1871
99400,prk,1872
99660,prk,1873
99950,prk,1874
100300,prk,1875
100600,prk,1876
100900,prk,1877
101200,prk,1878
101500,prk,1879
101900,prk,1880
102200,prk,1881
102500,prk,1882
102900,prk,1883
103200,prk,1884
103600,prk,1885
103900,prk,1886
104200,prk,1887
104600,prk,1888
104900,prk,1889
105300,prk,1890
105600,prk,1891
106000,prk,1892
106300,prk,1893
106700,prk,1894
107000,prk,1895
107300,prk,1896
107700,prk,1897
108000,prk,1898
108300,prk,1899
108500,prk,1900
108800,prk,1901
109000,prk,1902
109400,prk,1903
111300,prk,1904
113100,prk,1905
115000,prk,1906
117100,prk,1907
119000,prk,1908
118000,prk,1909
117100,prk,1910
116200,prk,1911
115400,prk,1912
115200,prk,1913
115200,prk,1914
115800,prk,1915
116700,prk,1916
117300,prk,1917
117700,prk,1918
117900,prk,1919
118000,prk,1920
118200,prk,1921
118300,prk,1922
118400,prk,1923
116400,prk,1924
114200,prk,1925
112200,prk,1926
110400,prk,1927
108400,prk,1928
108300,prk,1929
102700,prk,1930
97090,prk,1931
91960,prk,1932
86710,prk,1933
81120,prk,1934
75530,prk,1935
70440,prk,1936
65590,prk,1937
60740,prk,1938
57160,prk,1939
53900,prk,1940
50660,prk,1941
47510,prk,1942
48730,prk,1943
49780,prk,1944
50640,prk,1945
51300,prk,1946
51750,prk,1947
51980,prk,1948
51990,prk,1949
51760,prk,1950
60430,prk,1951
77320,prk,1952
86170,prk,1953
88930,prk,1954
87220,prk,1955
82420,prk,1956
75670,prk,1957
67940,prk,1958
60120,prk,1959
52860,prk,1960
50010,prk,1961
47630,prk,1962
46150,prk,1963
45390,prk,1964
45110,prk,1965
44840,prk,1966
44470,prk,1967
43430,prk,1968
41460,prk,1969
38820,prk,1970
36490,prk,1971
33570,prk,1972
30310,prk,1973
26930,prk,1974
23690,prk,1975
20870,prk,1976
18610,prk,1977
16960,prk,1978
15830,prk,1979
15120,prk,1980
15000,prk,1981
14900,prk,1982
14680,prk,1983
14370,prk,1984
17460,prk,1985
17390,prk,1986
16660,prk,1987
15720,prk,1988
15210,prk,1989
15780,prk,1990
17630,prk,1991
20960,prk,1992
25390,prk,1993
30000,prk,1994
33400,prk,1995
35000,prk,1996
34250,prk,1997
31620,prk,1998
27910,prk,1999
23970,prk,2000
20310,prk,2001
17290,prk,2002
15040,prk,2003
13500,prk,2004
12610,prk,2005
12180,prk,2006
11890,prk,2007
11470,prk,2008
11040,prk,2009
10610,prk,2010
10240,prk,2011
9966,prk,2012
9798,prk,2013
9577,prk,2014
9271,prk,2015
197600,kor,1800
197600,kor,1801
197600,kor,1802
197600,kor,1803
197600,kor,1804
197600,kor,1805
197600,kor,1806
197600,kor,1807
197600,kor,1808
197600,kor,1809
197600,kor,1810
197600,kor,1811
197600,kor,1812
197700,kor,1813
197700,kor,1814
197700,kor,1815
197700,kor,1816
197800,kor,1817
197800,kor,1818
197900,kor,1819
197900,kor,1820
198000,kor,1821
198000,kor,1822
198100,kor,1823
198200,kor,1824
198200,kor,1825
198300,kor,1826
198400,kor,1827
198500,kor,1828
198600,kor,1829
198700,kor,1830
198800,kor,1831
198900,kor,1832
199000,kor,1833
199100,kor,1834
199200,kor,1835
199300,kor,1836
199400,kor,1837
199500,kor,1838
199600,kor,1839
199700,kor,1840
199800,kor,1841
200000,kor,1842
200100,kor,1843
200200,kor,1844
200300,kor,1845
200500,kor,1846
200600,kor,1847
200800,kor,1848
200900,kor,1849
201100,kor,1850
201200,kor,1851
201400,kor,1852
201600,kor,1853
201800,kor,1854
202000,kor,1855
202200,kor,1856
202400,kor,1857
202600,kor,1858
202800,kor,1859
203000,kor,1860
203200,kor,1861
203400,kor,1862
203600,kor,1863
203800,kor,1864
204000,kor,1865
204200,kor,1866
204400,kor,1867
204600,kor,1868
204800,kor,1869
204900,kor,1870
205100,kor,1871
205200,kor,1872
205400,kor,1873
205600,kor,1874
205700,kor,1875
205800,kor,1876
206000,kor,1877
206100,kor,1878
206200,kor,1879
206300,kor,1880
206400,kor,1881
206500,kor,1882
206600,kor,1883
206700,kor,1884
206800,kor,1885
206900,kor,1886
207000,kor,1887
207100,kor,1888
207200,kor,1889
207300,kor,1890
207400,kor,1891
207500,kor,1892
207600,kor,1893
207700,kor,1894
207800,kor,1895
207900,kor,1896
208000,kor,1897
208200,kor,1898
208300,kor,1899
208400,kor,1900
208500,kor,1901
208200,kor,1902
208300,kor,1903
211200,kor,1904
213800,kor,1905
216800,kor,1906
219300,kor,1907
222300,kor,1908
220900,kor,1909
220200,kor,1910
219700,kor,1911
221400,kor,1912
222800,kor,1913
223700,kor,1914
224200,kor,1915
225100,kor,1916
225800,kor,1917
226800,kor,1918
227400,kor,1919
228300,kor,1920
229500,kor,1921
231100,kor,1922
232600,kor,1923
230800,kor,1924
227800,kor,1925
224900,kor,1926
221800,kor,1927
218600,kor,1928
217100,kor,1929
211500,kor,1930
205300,kor,1931
199900,kor,1932
194000,kor,1933
186900,kor,1934
179400,kor,1935
172600,kor,1936
166000,kor,1937
159100,kor,1938
155000,kor,1939
151600,kor,1940
155900,kor,1941
160400,kor,1942
164900,kor,1943
169600,kor,1944
174500,kor,1945
179400,kor,1946
184500,kor,1947
189800,kor,1948
195100,kor,1949
200700,kor,1950
269300,kor,1951
214000,kor,1952
174000,kor,1953
145000,kor,1954
124800,kor,1955
110100,kor,1956
99040,kor,1957
90880,kor,1958
84850,kor,1959
80330,kor,1960
77400,kor,1961
75770,kor,1962
74320,kor,1963
72510,kor,1964
69670,kor,1965
65490,kor,1966
61420,kor,1967
57040,kor,1968
52230,kor,1969
47190,kor,1970
42040,kor,1971
37080,kor,1972
32190,kor,1973
27620,kor,1974
23430,kor,1975
19600,kor,1976
16180,kor,1977
13430,kor,1978
11400,kor,1979
10040,kor,1980
9270,kor,1981
8953,kor,1982
8752,kor,1983
8462,kor,1984
7900,kor,1985
7092,kor,1986
6099,kor,1987
5165,kor,1988
4468,kor,1989
4100,kor,1990
4047,kor,1991
4127,kor,1992
4320,kor,1993
4408,kor,1994
4282,kor,1995
4046,kor,1996
3794,kor,1997
3567,kor,1998
3390,kor,1999
3275,kor,2000
3241,kor,2001
3228,kor,2002
3218,kor,2003
3058,kor,2004
2882,kor,2005
2665,kor,2006
2445,kor,2007
2272,kor,2008
2145,kor,2009
2019,kor,2010
1954,kor,2011
1830,kor,2012
1748,kor,2013
1670,kor,2014
1559,kor,2015
1924,kwt,1800
1924,kwt,1801
1924,kwt,1802
1924,kwt,1803
1924,kwt,1804
1924,kwt,1805
1924,kwt,1806
1924,kwt,1807
1924,kwt,1808
1924,kwt,1809
1924,kwt,1810
1924,kwt,1811
1924,kwt,1812
1924,kwt,1813
1924,kwt,1814
1924,kwt,1815
1924,kwt,1816
1924,kwt,1817
1924,kwt,1818
1924,kwt,1819
1924,kwt,1820
1924,kwt,1821
1924,kwt,1822
1924,kwt,1823
1924,kwt,1824
1924,kwt,1825
1924,kwt,1826
1924,kwt,1827
1924,kwt,1828
1924,kwt,1829
1924,kwt,1830
1924,kwt,1831
1924,kwt,1832
1924,kwt,1833
1924,kwt,1834
1924,kwt,1835
1924,kwt,1836
1924,kwt,1837
1924,kwt,1838
1924,kwt,1839
1924,kwt,1840
1924,kwt,1841
1924,kwt,1842
1924,kwt,1843
1924,kwt,1844
1924,kwt,1845
1924,kwt,1846
1924,kwt,1847
1924,kwt,1848
1924,kwt,1849
1924,kwt,1850
1923,kwt,1851
1923,kwt,1852
1922,kwt,1853
1921,kwt,1854
1921,kwt,1855
1920,kwt,1856
1920,kwt,1857
1919,kwt,1858
1918,kwt,1859
1918,kwt,1860
1918,kwt,1861
1918,kwt,1862
1919,kwt,1863
1920,kwt,1864
1922,kwt,1865
1925,kwt,1866
1928,kwt,1867
1931,kwt,1868
1935,kwt,1869
1940,kwt,1870
1945,kwt,1871
1950,kwt,1872
1954,kwt,1873
1961,kwt,1874
1968,kwt,1875
1977,kwt,1876
1984,kwt,1877
1994,kwt,1878
2004,kwt,1879
2015,kwt,1880
2025,kwt,1881
2036,kwt,1882
2046,kwt,1883
2057,kwt,1884
2068,kwt,1885
2079,kwt,1886
2089,kwt,1887
2100,kwt,1888
2111,kwt,1889
2122,kwt,1890
2133,kwt,1891
2145,kwt,1892
2156,kwt,1893
2167,kwt,1894
2178,kwt,1895
2189,kwt,1896
2200,kwt,1897
2211,kwt,1898
2221,kwt,1899
2232,kwt,1900
2241,kwt,1901
2250,kwt,1902
2260,kwt,1903
2269,kwt,1904
2277,kwt,1905
2285,kwt,1906
2293,kwt,1907
2300,kwt,1908
2307,kwt,1909
2314,kwt,1910
2321,kwt,1911
2328,kwt,1912
2338,kwt,1913
2352,kwt,1914
2371,kwt,1915
2389,kwt,1916
2408,kwt,1917
2428,kwt,1918
2447,kwt,1919
2468,kwt,1920
2489,kwt,1921
2510,kwt,1922
2532,kwt,1923
2553,kwt,1924
2575,kwt,1925
2600,kwt,1926
2629,kwt,1927
2655,kwt,1928
2684,kwt,1929
2733,kwt,1930
2781,kwt,1931
2829,kwt,1932
2876,kwt,1933
2924,kwt,1934
2971,kwt,1935
3018,kwt,1936
3064,kwt,1937
3111,kwt,1938
3157,kwt,1939
2991,kwt,1940
2829,kwt,1941
2673,kwt,1942
2520,kwt,1943
2371,kwt,1944
2225,kwt,1945
2081,kwt,1946
1941,kwt,1947
1803,kwt,1948
1667,kwt,1949
1644,kwt,1950
1555,kwt,1951
1444,kwt,1952
1373,kwt,1953
1338,kwt,1954
1338,kwt,1955
1369,kwt,1956
1431,kwt,1957
1524,kwt,1958
1350,kwt,1959
1416,kwt,1960
1463,kwt,1961
1563,kwt,1962
1688,kwt,1963
1799,kwt,1964
1885,kwt,1965
1960,kwt,1966
2012,kwt,1967
2061,kwt,1968
2119,kwt,1969
2188,kwt,1970
2295,kwt,1971
2411,kwt,1972
2503,kwt,1973
2539,kwt,1974
2502,kwt,1975
2376,kwt,1976
2197,kwt,1977
2000,kwt,1978
1818,kwt,1979
1675,kwt,1980
1573,kwt,1981
1484,kwt,1982
1404,kwt,1983
1323,kwt,1984
1239,kwt,1985
1160,kwt,1986
1075,kwt,1987
974,kwt,1988
867,kwt,1989
749,kwt,1990
792,kwt,1991
587,kwt,1992
523,kwt,1993
486,kwt,1994
479,kwt,1995
468,kwt,1996
490,kwt,1997
523,kwt,1998
553,kwt,1999
573,kwt,2000
567,kwt,2001
542,kwt,2002
514,kwt,2003
502,kwt,2004
518,kwt,2005
552,kwt,2006
611,kwt,2007
678,kwt,2008
736,kwt,2009
763,kwt,2010
753,kwt,2011
725,kwt,2012
677,kwt,2013
634,kwt,2014
598,kwt,2015
9229,kgz,1800
9228,kgz,1801
9226,kgz,1802
9224,kgz,1803
9222,kgz,1804
9221,kgz,1805
9219,kgz,1806
9217,kgz,1807
9215,kgz,1808
9213,kgz,1809
9212,kgz,1810
9214,kgz,1811
9221,kgz,1812
9231,kgz,1813
9246,kgz,1814
9264,kgz,1815
9287,kgz,1816
9314,kgz,1817
9346,kgz,1818
9382,kgz,1819
9421,kgz,1820
9466,kgz,1821
9515,kgz,1822
9569,kgz,1823
9626,kgz,1824
9689,kgz,1825
9756,kgz,1826
9827,kgz,1827
9904,kgz,1828
9985,kgz,1829
10070,kgz,1830
10160,kgz,1831
10250,kgz,1832
10340,kgz,1833
10440,kgz,1834
10530,kgz,1835
10630,kgz,1836
10720,kgz,1837
10820,kgz,1838
10920,kgz,1839
11010,kgz,1840
11110,kgz,1841
11210,kgz,1842
11310,kgz,1843
11420,kgz,1844
11520,kgz,1845
11620,kgz,1846
11720,kgz,1847
11830,kgz,1848
11940,kgz,1849
12040,kgz,1850
12150,kgz,1851
12260,kgz,1852
12370,kgz,1853
12480,kgz,1854
12590,kgz,1855
12710,kgz,1856
12820,kgz,1857
12940,kgz,1858
13050,kgz,1859
13170,kgz,1860
13290,kgz,1861
13410,kgz,1862
13530,kgz,1863
13650,kgz,1864
13770,kgz,1865
13890,kgz,1866
14020,kgz,1867
14140,kgz,1868
14270,kgz,1869
14400,kgz,1870
14530,kgz,1871
14660,kgz,1872
14780,kgz,1873
14920,kgz,1874
15050,kgz,1875
15190,kgz,1876
15320,kgz,1877
15460,kgz,1878
15600,kgz,1879
15740,kgz,1880
15870,kgz,1881
16020,kgz,1882
16160,kgz,1883
16300,kgz,1884
16450,kgz,1885
16590,kgz,1886
16740,kgz,1887
16890,kgz,1888
17040,kgz,1889
17190,kgz,1890
17350,kgz,1891
17500,kgz,1892
17660,kgz,1893
17820,kgz,1894
17980,kgz,1895
18140,kgz,1896
18300,kgz,1897
18470,kgz,1898
18630,kgz,1899
18800,kgz,1900
18810,kgz,1901
18810,kgz,1902
18820,kgz,1903
18830,kgz,1904
18840,kgz,1905
18840,kgz,1906
18850,kgz,1907
18860,kgz,1908
18860,kgz,1909
18870,kgz,1910
18880,kgz,1911
18880,kgz,1912
18890,kgz,1913
18900,kgz,1914
18910,kgz,1915
18920,kgz,1916
18920,kgz,1917
18930,kgz,1918
18940,kgz,1919
18950,kgz,1920
18960,kgz,1921
18960,kgz,1922
18970,kgz,1923
18980,kgz,1924
18990,kgz,1925
18630,kgz,1926
18240,kgz,1927
17870,kgz,1928
17480,kgz,1929
17340,kgz,1930
17200,kgz,1931
16800,kgz,1932
16410,kgz,1933
16030,kgz,1934
15660,kgz,1935
15300,kgz,1936
14960,kgz,1937
14620,kgz,1938
14290,kgz,1939
13970,kgz,1940
13650,kgz,1941
13340,kgz,1942
13040,kgz,1943
12740,kgz,1944
12460,kgz,1945
12180,kgz,1946
11900,kgz,1947
11630,kgz,1948
11370,kgz,1949
11110,kgz,1950
11120,kgz,1951
11120,kgz,1952
11160,kgz,1953
11280,kgz,1954
11370,kgz,1955
11530,kgz,1956
11630,kgz,1957
11770,kgz,1958
11830,kgz,1959
11890,kgz,1960
12080,kgz,1961
12170,kgz,1962
12170,kgz,1963
12080,kgz,1964
11920,kgz,1965
11720,kgz,1966
11520,kgz,1967
11350,kgz,1968
11220,kgz,1969
11120,kgz,1970
10970,kgz,1971
10820,kgz,1972
10700,kgz,1973
10570,kgz,1974
12640,kgz,1975
12450,kgz,1976
12000,kgz,1977
11420,kgz,1978
10900,kgz,1979
10600,kgz,1980
10480,kgz,1981
10510,kgz,1982
10550,kgz,1983
10510,kgz,1984
10340,kgz,1985
10090,kgz,1986
9800,kgz,1987
9481,kgz,1988
9173,kgz,1989
8918,kgz,1990
8742,kgz,1991
8482,kgz,1992
8149,kgz,1993
7745,kgz,1994
7336,kgz,1995
6864,kgz,1996
6456,kgz,1997
6098,kgz,1998
5741,kgz,1999
5380,kgz,2000
5021,kgz,2001
4685,kgz,2002
4389,kgz,2003
4189,kgz,2004
4113,kgz,2005
4132,kgz,2006
4191,kgz,2007
4245,kgz,2008
4269,kgz,2009
4229,kgz,2010
4174,kgz,2011
4097,kgz,2012
4010,kgz,2013
3871,kgz,2014
3644,kgz,2015
8387,lao,1800
8387,lao,1801
8387,lao,1802
8387,lao,1803
8387,lao,1804
8387,lao,1805
8387,lao,1806
8387,lao,1807
8387,lao,1808
8387,lao,1809
8387,lao,1810
8391,lao,1811
8399,lao,1812
8410,lao,1813
8425,lao,1814
8445,lao,1815
8468,lao,1816
8496,lao,1817
8527,lao,1818
8563,lao,1819
8603,lao,1820
8646,lao,1821
8694,lao,1822
8747,lao,1823
8804,lao,1824
8865,lao,1825
8930,lao,1826
9000,lao,1827
9074,lao,1828
9153,lao,1829
9236,lao,1830
9324,lao,1831
9413,lao,1832
9503,lao,1833
9593,lao,1834
9685,lao,1835
9777,lao,1836
9870,lao,1837
9964,lao,1838
10060,lao,1839
10160,lao,1840
10250,lao,1841
10350,lao,1842
10450,lao,1843
10550,lao,1844
10650,lao,1845
10750,lao,1846
10850,lao,1847
10960,lao,1848
11060,lao,1849
11160,lao,1850
11270,lao,1851
11380,lao,1852
11480,lao,1853
11590,lao,1854
11700,lao,1855
11810,lao,1856
11920,lao,1857
12040,lao,1858
12150,lao,1859
12260,lao,1860
12380,lao,1861
12500,lao,1862
12630,lao,1863
12760,lao,1864
12900,lao,1865
13040,lao,1866
13180,lao,1867
13330,lao,1868
13490,lao,1869
13650,lao,1870
13810,lao,1871
13980,lao,1872
14130,lao,1873
14310,lao,1874
14500,lao,1875
14690,lao,1876
14880,lao,1877
15080,lao,1878
15300,lao,1879
15510,lao,1880
15720,lao,1881
15950,lao,1882
16170,lao,1883
16390,lao,1884
16620,lao,1885
16860,lao,1886
17090,lao,1887
17330,lao,1888
17580,lao,1889
17830,lao,1890
18080,lao,1891
18340,lao,1892
18590,lao,1893
18860,lao,1894
19120,lao,1895
19390,lao,1896
19660,lao,1897
19930,lao,1898
20200,lao,1899
20470,lao,1900
20740,lao,1901
21010,lao,1902
21280,lao,1903
21550,lao,1904
21820,lao,1905
22100,lao,1906
22360,lao,1907
22630,lao,1908
22900,lao,1909
23170,lao,1910
23440,lao,1911
23720,lao,1912
23920,lao,1913
24060,lao,1914
24120,lao,1915
24190,lao,1916
24260,lao,1917
24320,lao,1918
24390,lao,1919
24460,lao,1920
24530,lao,1921
24600,lao,1922
24660,lao,1923
24730,lao,1924
24800,lao,1925
24830,lao,1926
24860,lao,1927
24930,lao,1928
24960,lao,1929
25180,lao,1930
25410,lao,1931
25630,lao,1932
25840,lao,1933
26060,lao,1934
26280,lao,1935
26490,lao,1936
26700,lao,1937
26920,lao,1938
27120,lao,1939
27330,lao,1940
26860,lao,1941
26310,lao,1942
25840,lao,1943
25290,lao,1944
24820,lao,1945
24270,lao,1946
23800,lao,1947
23340,lao,1948
22790,lao,1949
22330,lao,1950
22200,lao,1951
22240,lao,1952
22280,lao,1953
22350,lao,1954
22430,lao,1955
22520,lao,1956
22620,lao,1957
22740,lao,1958
22880,lao,1959
23030,lao,1960
23240,lao,1961
23480,lao,1962
23730,lao,1963
24010,lao,1964
24320,lao,1965
24660,lao,1966
25040,lao,1967
25440,lao,1968
25840,lao,1969
26250,lao,1970
26620,lao,1971
26960,lao,1972
27240,lao,1973
27490,lao,1974
27690,lao,1975
27860,lao,1976
28030,lao,1977
27060,lao,1978
26740,lao,1979
26660,lao,1980
26520,lao,1981
26550,lao,1982
26710,lao,1983
26970,lao,1984
27310,lao,1985
27630,lao,1986
27940,lao,1987
28240,lao,1988
28420,lao,1989
28540,lao,1990
28610,lao,1991
28490,lao,1992
28150,lao,1993
27500,lao,1994
26550,lao,1995
25390,lao,1996
23940,lao,1997
22370,lao,1998
20880,lao,1999
19600,lao,2000
18470,lao,2001
17560,lao,2002
16850,lao,2003
16300,lao,2004
15850,lao,2005
15510,lao,2006
15260,lao,2007
15030,lao,2008
14740,lao,2009
14380,lao,2010
13900,lao,2011
13320,lao,2012
12660,lao,2013
12110,lao,2014
11610,lao,2015
8775,lva,1800
8760,lva,1801
8745,lva,1802
8745,lva,1803
8730,lva,1804
8715,lva,1805
8699,lva,1806
8684,lva,1807
8684,lva,1808
8669,lva,1809
8654,lva,1810
8643,lva,1811
8635,lva,1812
8646,lva,1813
8647,lva,1814
8650,lva,1815
8658,lva,1816
8670,lva,1817
8701,lva,1818
8721,lva,1819
8745,lva,1820
8772,lva,1821
8804,lva,1822
8855,lva,1823
8895,lva,1824
8938,lva,1825
8986,lva,1826
9038,lva,1827
9110,lva,1828
9170,lva,1829
9235,lva,1830
9303,lva,1831
9372,lva,1832
9458,lva,1833
9528,lva,1834
9599,lva,1835
9670,lva,1836
9741,lva,1837
9831,lva,1838
9904,lva,1839
9977,lva,1840
10050,lva,1841
10120,lva,1842
10220,lva,1843
10290,lva,1844
10370,lva,1845
10440,lva,1846
10520,lva,1847
10620,lva,1848
10700,lva,1849
10780,lva,1850
10820,lva,1851
10880,lva,1852
10910,lva,1853
10950,lva,1854
11010,lva,1855
11050,lva,1856
11090,lva,1857
11150,lva,1858
11190,lva,1859
11250,lva,1860
11180,lva,1861
11080,lva,1862
11030,lva,1863
10960,lva,1864
10860,lva,1865
10810,lva,1866
10740,lva,1867
10640,lva,1868
10590,lva,1869
10520,lva,1870
10420,lva,1871
10370,lva,1872
10300,lva,1873
10250,lva,1874
10140,lva,1875
10070,lva,1876
10020,lva,1877
9909,lva,1878
9838,lva,1879
9786,lva,1880
9677,lva,1881
9604,lva,1882
9552,lva,1883
9442,lva,1884
9369,lva,1885
9315,lva,1886
9206,lva,1887
9152,lva,1888
9077,lva,1889
8968,lva,1890
8913,lva,1891
8837,lva,1892
8728,lva,1893
8673,lva,1894
8595,lva,1895
8484,lva,1896
8425,lva,1897
8364,lva,1898
8302,lva,1899
8237,lva,1900
8152,lva,1901
8084,lva,1902
8015,lva,1903
7915,lva,1904
7843,lva,1905
7770,lva,1906
7695,lva,1907
7619,lva,1908
7542,lva,1909
7466,lva,1910
7387,lva,1911
7278,lva,1912
7181,lva,1913
7103,lva,1914
7024,lva,1915
6946,lva,1916
6868,lva,1917
6789,lva,1918
6710,lva,1919
6602,lva,1920
6523,lva,1921
6444,lva,1922
6366,lva,1923
6288,lva,1924
6063,lva,1925
5863,lva,1926
5665,lva,1927
5470,lva,1928
5278,lva,1929
5166,lva,1930
5055,lva,1931
4945,lva,1932
4836,lva,1933
4729,lva,1934
4623,lva,1935
4589,lva,1936
4555,lva,1937
4521,lva,1938
4488,lva,1939
4454,lva,1940
4421,lva,1941
4388,lva,1942
4331,lva,1943
4299,lva,1944
4267,lva,1945
4234,lva,1946
4202,lva,1947
4170,lva,1948
4138,lva,1949
3736,lva,1950
3397,lva,1951
3107,lva,1952
2834,lva,1953
2578,lva,1954
2339,lva,1955
2117,lva,1956
1912,lva,1957
1722,lva,1958
1547,lva,1959
1325,lva,1960
1164,lva,1961
1212,lva,1962
1212,lva,1963
1039,lva,1964
902,lva,1965
848,lva,1966
874,lva,1967
921,lva,1968
879,lva,1969
900,lva,1970
802,lva,1971
799,lva,1972
801,lva,1973
936,lva,1974
1011,lva,1975
1002,lva,1976
899,lva,1977
936,lva,1978
839,lva,1979
828,lva,1980
836,lva,1981
863,lva,1982
893,lva,1983
900,lva,1984
885,lva,1985
858,lva,1986
839,lva,1987
837,lva,1988
859,lva,1989
883,lva,1990
889,lva,1991
834,lva,1992
732,lva,1993
621,lva,1994
526,lva,1995
447,lva,1996
392,lva,1997
358,lva,1998
337,lva,1999
321,lva,2000
311,lva,2001
310,lva,2002
311,lva,2003
305,lva,2004
294,lva,2005
283,lva,2006
267,lva,2007
248,lva,2008
227,lva,2009
207,lva,2010
187,lva,2011
167,lva,2012
149,lva,2013
137,lva,2014
129,lva,2015
5969,lbn,1800
5969,lbn,1801
5969,lbn,1802
5969,lbn,1803
5969,lbn,1804
5969,lbn,1805
5969,lbn,1806
5969,lbn,1807
5969,lbn,1808
5969,lbn,1809
5969,lbn,1810
5971,lbn,1811
5975,lbn,1812
5981,lbn,1813
5989,lbn,1814
6000,lbn,1815
6012,lbn,1816
6027,lbn,1817
6044,lbn,1818
6063,lbn,1819
6084,lbn,1820
6108,lbn,1821
6134,lbn,1822
6161,lbn,1823
6191,lbn,1824
6224,lbn,1825
6259,lbn,1826
6296,lbn,1827
6335,lbn,1828
6377,lbn,1829
6421,lbn,1830
6467,lbn,1831
6514,lbn,1832
6561,lbn,1833
6609,lbn,1834
6656,lbn,1835
6705,lbn,1836
6753,lbn,1837
6802,lbn,1838
6851,lbn,1839
6900,lbn,1840
6951,lbn,1841
7001,lbn,1842
7051,lbn,1843
7102,lbn,1844
7154,lbn,1845
7205,lbn,1846
7258,lbn,1847
7310,lbn,1848
7363,lbn,1849
7416,lbn,1850
7462,lbn,1851
7507,lbn,1852
7553,lbn,1853
7600,lbn,1854
7646,lbn,1855
7693,lbn,1856
7740,lbn,1857
7787,lbn,1858
7835,lbn,1859
7882,lbn,1860
7931,lbn,1861
7979,lbn,1862
8028,lbn,1863
8077,lbn,1864
8126,lbn,1865
8176,lbn,1866
8225,lbn,1867
8276,lbn,1868
8326,lbn,1869
8377,lbn,1870
8428,lbn,1871
8479,lbn,1872
8529,lbn,1873
8582,lbn,1874
8634,lbn,1875
8687,lbn,1876
8738,lbn,1877
8791,lbn,1878
8845,lbn,1879
8898,lbn,1880
8952,lbn,1881
9006,lbn,1882
9061,lbn,1883
9115,lbn,1884
9170,lbn,1885
9226,lbn,1886
9281,lbn,1887
9337,lbn,1888
9394,lbn,1889
9451,lbn,1890
9509,lbn,1891
9566,lbn,1892
9624,lbn,1893
9683,lbn,1894
9741,lbn,1895
9798,lbn,1896
9855,lbn,1897
9911,lbn,1898
9965,lbn,1899
10020,lbn,1900
10070,lbn,1901
10120,lbn,1902
10170,lbn,1903
10220,lbn,1904
10260,lbn,1905
10310,lbn,1906
10350,lbn,1907
10390,lbn,1908
10440,lbn,1909
10470,lbn,1910
10510,lbn,1911
10550,lbn,1912
10640,lbn,1913
10780,lbn,1914
10980,lbn,1915
11180,lbn,1916
11380,lbn,1917
11600,lbn,1918
11830,lbn,1919
12060,lbn,1920
12290,lbn,1921
12530,lbn,1922
12770,lbn,1923
13020,lbn,1924
13270,lbn,1925
13520,lbn,1926
13780,lbn,1927
14050,lbn,1928
14320,lbn,1929
14690,lbn,1930
15060,lbn,1931
15430,lbn,1932
15800,lbn,1933
16170,lbn,1934
16530,lbn,1935
16890,lbn,1936
17250,lbn,1937
17610,lbn,1938
17960,lbn,1939
18320,lbn,1940
17030,lbn,1941
15780,lbn,1942
14560,lbn,1943
13380,lbn,1944
12270,lbn,1945
11130,lbn,1946
10360,lbn,1947
9631,lbn,1948
8954,lbn,1949
8322,lbn,1950
7694,lbn,1951
7205,lbn,1952
6749,lbn,1953
6323,lbn,1954
5924,lbn,1955
5689,lbn,1956
5512,lbn,1957
5286,lbn,1958
5079,lbn,1959
4947,lbn,1960
4907,lbn,1961
4956,lbn,1962
5045,lbn,1963
5102,lbn,1964
5088,lbn,1965
5023,lbn,1966
4892,lbn,1967
4729,lbn,1968
4602,lbn,1969
4544,lbn,1970
4524,lbn,1971
4564,lbn,1972
4624,lbn,1973
4646,lbn,1974
4604,lbn,1975
4564,lbn,1976
4458,lbn,1977
4313,lbn,1978
4152,lbn,1979
3993,lbn,1980
3815,lbn,1981
3642,lbn,1982
3471,lbn,1983
3278,lbn,1984
3067,lbn,1985
2828,lbn,1986
2586,lbn,1987
2364,lbn,1988
2182,lbn,1989
2066,lbn,1990
1972,lbn,1991
1925,lbn,1992
1900,lbn,1993
1857,lbn,1994
1784,lbn,1995
1681,lbn,1996
1556,lbn,1997
1419,lbn,1998
1309,lbn,1999
1226,lbn,2000
1149,lbn,2001
1096,lbn,2002
1046,lbn,2003
975,lbn,2004
881,lbn,2005
772,lbn,2006
656,lbn,2007
556,lbn,2008
504,lbn,2009
506,lbn,2010
556,lbn,2011
644,lbn,2012
741,lbn,2013
816,lbn,2014
835,lbn,2015
4589,lso,1800
4589,lso,1801
4589,lso,1802
4589,lso,1803
4589,lso,1804
4589,lso,1805
4589,lso,1806
4589,lso,1807
4589,lso,1808
4589,lso,1809
4589,lso,1810
4591,lso,1811
4594,lso,1812
4599,lso,1813
4606,lso,1814
4614,lso,1815
4624,lso,1816
4636,lso,1817
4649,lso,1818
4665,lso,1819
4682,lso,1820
4701,lso,1821
4721,lso,1822
