geo,total_gdp_us_inflation_adjusted,time
moz,2886000000,1994
moz,2964000000,1995
moz,3183000000,1996
moz,3509000000,1997
moz,3887000000,1998
moz,4203000000,1999
moz,4249000000,2000
moz,4754000000,2001
moz,5173000000,2002
moz,5485000000,2003
moz,5918000000,2004
moz,6484000000,2005
moz,6893000000,2006
moz,7395000000,2007
moz,7901000000,2008
moz,8401000000,2009
moz,8972000000,2010
moz,9609000000,2011
nam,2292000000,1980
nam,2313000000,1981
nam,2304000000,1982
nam,2263000000,1983
nam,2258000000,1984
nam,2270000000,1985
nam,2377000000,1986
nam,2461000000,1987
nam,2482000000,1988
nam,2528000000,1989
nam,2591000000,1990
nam,2802000000,1991
nam,3004000000,1992
nam,2944000000,1993
nam,3159000000,1994
nam,3289000000,1995
nam,3394000000,1996
nam,3537000000,1997
nam,3654000000,1998
nam,3777000000,1999
nam,3909000000,2000
nam,3955000000,2001
nam,4144000000,2002
nam,4320000000,2003
nam,4850000000,2004
nam,4972000000,2005
nam,5324000000,2006
nam,5610000000,2007
nam,5799000000,2008
nam,5774000000,2009
nam,6155000000,2010
nam,6389000000,2011
npl,1355000000,1960
npl,1381000000,1961
npl,1407000000,1962
npl,1434000000,1963
npl,1542000000,1964
npl,1523000000,1965
npl,1630000000,1966
npl,1605000000,1967
npl,1615000000,1968
npl,1688000000,1969
npl,1731000000,1970
npl,1710000000,1971
npl,1764000000,1972
npl,1755000000,1973
npl,1866000000,1974
npl,1894000000,1975
npl,1977000000,1976
npl,2037000000,1977
npl,2126000000,1978
npl,2177000000,1979
npl,2126000000,1980
npl,2304000000,1981
npl,2391000000,1982
npl,2319000000,1983
npl,2544000000,1984
npl,2700000000,1985
npl,2824000000,1986
npl,2871000000,1987
npl,3093000000,1988
npl,3226000000,1989
npl,3376000000,1990
npl,3591000000,1991
npl,3738000000,1992
npl,3882000000,1993
npl,4201000000,1994
npl,4347000000,1995
npl,4579000000,1996
npl,4810000000,1997
npl,4955000000,1998
npl,5173000000,1999
npl,5494000000,2000
npl,5758000000,2001
npl,5765000000,2002
npl,5992000000,2003
npl,6273000000,2004
npl,6491000000,2005
npl,6710000000,2006
npl,6938000000,2007
npl,7362000000,2008
npl,7696000000,2009
npl,8066000000,2010
npl,8380000000,2011
nld,98360000000,1960
nld,98650000000,1961
nld,105400000000,1962
nld,109200000000,1963
nld,118300000000,1964
nld,128500000000,1965
nld,132000000000,1966
nld,139000000000,1967
nld,147900000000,1968
nld,157400000000,1969
nld,166400000000,1970
nld,173600000000,1971
nld,177900000000,1972
nld,188200000000,1973
nld,196200000000,1974
nld,196500000000,1975
nld,205900000000,1976
nld,209800000000,1977
nld,214700000000,1978
nld,219100000000,1979
nld,226200000000,1980
nld,224400000000,1981
nld,221600000000,1982
nld,226200000000,1983
nld,233100000000,1984
nld,239100000000,1985
nld,245800000000,1986
nld,250600000000,1987
nld,259200000000,1988
nld,270600000000,1989
nld,282000000000,1990
nld,288800000000,1991
nld,293800000000,1992
nld,297500000000,1993
nld,306300000000,1994
nld,315800000000,1995
nld,326600000000,1996
nld,340500000000,1997
nld,353900000000,1998
nld,370500000000,1999
nld,385100000000,2000
nld,392500000000,2001
nld,392800000000,2002
nld,394100000000,2003
nld,402900000000,2004
nld,411200000000,2005
nld,425100000000,2006
nld,441800000000,2007
nld,449800000000,2008
nld,433900000000,2009
nld,441200000000,2010
nld,446400000000,2011
ncl,695000000,1965
ncl,668200000,1966
ncl,704300000,1967
ncl,804800000,1968
ncl,931200000,1969
ncl,1220000000,1970
ncl,1305000000,1971
ncl,1350000000,1972
ncl,1199000000,1973
ncl,1351000000,1974
ncl,1439000000,1975
ncl,1472000000,1976
ncl,1500000000,1977
ncl,1647000000,1978
ncl,1423000000,1979
ncl,1417000000,1980
ncl,1318000000,1981
ncl,1349000000,1982
ncl,1322000000,1983
ncl,1346000000,1984
ncl,1407000000,1985
ncl,1393000000,1986
ncl,1472000000,1987
ncl,1981000000,1988
ncl,2199000000,1989
ncl,2279000000,1990
ncl,2390000000,1991
ncl,2403000000,1992
ncl,2415000000,1993
ncl,2478000000,1994
ncl,2625000000,1995
ncl,2637000000,1996
ncl,2690000000,1997
ncl,2604000000,1998
ncl,2627000000,1999
ncl,2682000000,2000
nzl,31540000000,1977
nzl,31610000000,1978
nzl,32230000000,1979
nzl,32460000000,1980
nzl,33920000000,1981
nzl,34120000000,1982
nzl,35090000000,1983
nzl,36850000000,1984
nzl,37140000000,1985
nzl,37970000000,1986
nzl,38550000000,1987
nzl,38490000000,1988
nzl,38700000000,1989
nzl,38720000000,1990
nzl,38210000000,1991
nzl,38640000000,1992
nzl,41110000000,1993
nzl,43280000000,1994
nzl,45150000000,1995
nzl,46780000000,1996
nzl,47610000000,1997
nzl,47810000000,1998
nzl,50280000000,1999
nzl,51600000000,2000
nzl,53450000000,2001
nzl,56080000000,2002
nzl,58510000000,2003
nzl,60710000000,2004
nzl,62720000000,2005
nzl,63200000000,2006
nzl,65080000000,2007
nzl,64080000000,2008
nzl,63780000000,2009
nzl,64990000000,2010
nic,2104000000,1960
nic,1741000000,1961
nic,1945000000,1962
nic,2138000000,1963
nic,2376000000,1964
nic,2590000000,1965
nic,2675000000,1966
nic,2862000000,1967
nic,2900000000,1968
nic,3081000000,1969
nic,3123000000,1970
nic,3226000000,1971
nic,3298000000,1972
nic,3509000000,1973
nic,4007000000,1974
nic,4001000000,1975
nic,4209000000,1976
nic,4562000000,1977
nic,4204000000,1978
nic,3091000000,1979
nic,3233000000,1980
nic,3407000000,1981
nic,3379000000,1982
nic,3535000000,1983
nic,3480000000,1984
nic,3338000000,1985
nic,3304000000,1986
nic,3280000000,1987
nic,2872000000,1988
nic,2823000000,1989
nic,2821000000,1990
nic,2815000000,1991
nic,2826000000,1992
nic,2815000000,1993
nic,2909000000,1994
nic,3081000000,1995
nic,3276000000,1996
nic,3406000000,1997
nic,3533000000,1998
nic,3781000000,1999
nic,3936000000,2000
nic,4053000000,2001
nic,4083000000,2002
nic,4186000000,2003
nic,4409000000,2004
nic,4598000000,2005
nic,4788000000,2006
nic,4963000000,2007
nic,5100000000,2008
nic,5025000000,2009
nic,5250000000,2010
nic,5494000000,2011
ner,1020000000,1960
ner,1067000000,1961
ner,1176000000,1962
ner,1287000000,1963
ner,1289000000,1964
ner,1378000000,1965
ner,1373000000,1966
ner,1374000000,1967
ner,1380000000,1968
ner,1304000000,1969
ner,1344000000,1970
ner,1420000000,1971
ner,1347000000,1972
ner,1117000000,1973
ner,1215000000,1974
ner,1181000000,1975
ner,1189000000,1976
ner,1282000000,1977
ner,1454000000,1978
ner,1558000000,1979
ner,1523000000,1980
ner,1533000000,1981
ner,1558000000,1982
ner,1484000000,1983
ner,1234000000,1984
ner,1329000000,1985
ner,1414000000,1986
ner,1415000000,1987
ner,1512000000,1988
ner,1527000000,1989
ner,1507000000,1990
ner,1545000000,1991
ner,1444000000,1992
ner,1465000000,1993
ner,1524000000,1994
ner,1563000000,1995
ner,1617000000,1996
ner,1661000000,1997
ner,1835000000,1998
ner,1824000000,1999
ner,1798000000,2000
ner,1926000000,2001
ner,1984000000,2002
ner,2089000000,2003
ner,2091000000,2004
ner,2185000000,2005
ner,2312000000,2006
ner,2391000000,2007
ner,2599000000,2008
ner,2575000000,2009
ner,2781000000,2010
ner,2845000000,2011
nga,12840000000,1960
nga,12860000000,1961
nga,13390000000,1962
nga,14540000000,1963
nga,15260000000,1964
nga,16000000000,1965
nga,15320000000,1966
nga,12910000000,1967
nga,12750000000,1968
nga,15830000000,1969
nga,19790000000,1970
nga,22610000000,1971
nga,23370000000,1972
nga,24630000000,1973
nga,27380000000,1974
nga,25950000000,1975
nga,28300000000,1976
nga,30000000000,1977
nga,28270000000,1978
nga,30180000000,1979
nga,31450000000,1980
nga,27320000000,1981
nga,27260000000,1982
nga,25820000000,1983
nga,24570000000,1984
nga,26960000000,1985
nga,27630000000,1986
nga,27440000000,1987
nga,30160000000,1988
nga,32330000000,1989
nga,34980000000,1990
nga,36640000000,1991
nga,37710000000,1992
nga,38540000000,1993
nga,38580000000,1994
nga,39540000000,1995
nga,41240000000,1996
nga,42360000000,1997
nga,43150000000,1998
nga,43630000000,1999
nga,45980000000,2000
nga,47410000000,2001
nga,48140000000,2002
nga,53100000000,2003
nga,58730000000,2004
nga,61900000000,2005
nga,65740000000,2006
nga,69980000000,2007
nga,74180000000,2008
nga,79370000000,2009
nga,85580000000,2010
nga,91290000000,2011
nor,38300000000,1960
nor,40710000000,1961
nor,41850000000,1962
nor,43440000000,1963
nor,45610000000,1964
nor,48020000000,1965
nor,49840000000,1966
nor,52960000000,1967
nor,54150000000,1968
nor,56590000000,1969
nor,57730000000,1970
nor,60970000000,1971
nor,64180000000,1972
nor,67050000000,1973
nor,69620000000,1974
nor,73110000000,1975
nor,77350000000,1976
nor,80550000000,1977
nor,83650000000,1978
nor,87300000000,1979
nor,91230000000,1980
nor,92640000000,1981
nor,92760000000,1982
nor,96350000000,1983
nor,102000000000,1984
nor,107500000000,1985
nor,111800000000,1986
nor,113800000000,1987
nor,113600000000,1988
nor,114800000000,1989
nor,117000000000,1990
nor,120600000000,1991
nor,124800000000,1992
nor,128300000000,1993
nor,134800000000,1994
nor,140500000000,1995
nor,147600000000,1996
nor,155600000000,1997
nor,159700000000,1998
nor,163000000000,1999
nor,168300000000,2000
nor,171600000000,2001
nor,174200000000,2002
nor,175900000000,2003
nor,182900000000,2004
nor,187600000000,2005
nor,192200000000,2006
nor,197300000000,2007
nor,197400000000,2008
nor,194100000000,2009
nor,195400000000,2010
nor,198300000000,2011
omn,538800000,1960
omn,545000000,1961
omn,655000000,1962
omn,684700000,1963
omn,685200000,1964
omn,688200000,1965
omn,724100000,1966
omn,1204000000,1967
omn,2189000000,1968
omn,2751000000,1969
omn,3133000000,1970
omn,3161000000,1971
omn,3472000000,1972
omn,2977000000,1973
omn,3319000000,1974
omn,4131000000,1975
omn,4979000000,1976
omn,5029000000,1977
omn,4843000000,1978
omn,5053000000,1979
omn,5358000000,1980
omn,6272000000,1981
omn,6997000000,1982
omn,8163000000,1983
omn,9528000000,1984
omn,10860000000,1985
omn,11080000000,1986
omn,10700000000,1987
omn,11340000000,1988
omn,12670000000,1989
omn,12650000000,1990
omn,13420000000,1991
omn,14550000000,1992
omn,15430000000,1993
omn,16030000000,1994
omn,16830000000,1995
omn,17340000000,1996
omn,18390000000,1997
omn,18870000000,1998
omn,18850000000,1999
omn,19870000000,2000
omn,21350000000,2001
omn,21900000000,2002
omn,21970000000,2003
omn,22720000000,2004
omn,23620000000,2005
omn,24920000000,2006
omn,26620000000,2007
omn,30020000000,2008
omn,30350000000,2009
omn,31570000000,2010
omn,33300000000,2011
pak,8608000000,1960
pak,9124000000,1961
pak,9533000000,1962
pak,10360000000,1963
pak,11150000000,1964
pak,12310000000,1965
pak,13020000000,1966
pak,13720000000,1967
pak,14720000000,1968
pak,15530000000,1969
pak,17290000000,1970
pak,17370000000,1971
pak,17510000000,1972
pak,18750000000,1973
pak,19410000000,1974
pak,20230000000,1975
pak,21270000000,1976
pak,22110000000,1977
pak,23890000000,1978
pak,24790000000,1979
pak,27320000000,1980
pak,29490000000,1981
pak,31410000000,1982
pak,33540000000,1983
pak,35240000000,1984
pak,37920000000,1985
pak,40000000000,1986
pak,42580000000,1987
pak,45830000000,1988
pak,48100000000,1989
pak,50250000000,1990
pak,52790000000,1991
pak,56860000000,1992
pak,57860000000,1993
pak,60020000000,1994
pak,63000000000,1995
pak,66050000000,1996
pak,66720000000,1997
pak,68430000000,1998
pak,70930000000,1999
pak,73950000000,2000
pak,75420000000,2001
pak,77850000000,2002
pak,81620000000,2003
pak,87640000000,2004
pak,94360000000,2005
pak,100200000000,2006
pak,105900000000,2007
pak,107600000000,2008
pak,111400000000,2009
pak,116100000000,2010
pak,118800000000,2011
plw,112300000,1991
plw,105100000,1992
plw,92150000,1993
plw,98880000,1994
plw,109700000,1995
plw,121100000,1996
plw,123800000,1997
plw,126300000,1998
plw,119500000,1999
plw,119900000,2000
plw,121400000,2001
plw,117200000,2002
plw,115600000,2003
plw,121300000,2004
plw,128000000,2005
plw,131800000,2006
plw,134600000,2007
plw,128000000,2008
plw,125300000,2009
plw,127800000,2010
plw,135200000,2011
pan,1930000000,1960
pan,2138000000,1961
pan,2316000000,1962
pan,2512000000,1963
pan,2625000000,1964
pan,2865000000,1965
pan,3081000000,1966
pan,3344000000,1967
pan,3576000000,1968
pan,3881000000,1969
pan,4129000000,1970
pan,4527000000,1971
pan,4735000000,1972
pan,4991000000,1973
pan,5112000000,1974
pan,5194000000,1975
pan,5279000000,1976
pan,5340000000,1977
pan,5860000000,1978
pan,6124000000,1979
pan,6192000000,1980
pan,6762000000,1981
pan,7123000000,1982
pan,6804000000,1983
pan,6988000000,1984
pan,7333000000,1985
pan,7595000000,1986
pan,7457000000,1987
pan,6460000000,1988
pan,6561000000,1989
pan,7092000000,1990
pan,7760000000,1991
pan,8396000000,1992
pan,8854000000,1993
pan,9107000000,1994
pan,9266000000,1995
pan,9527000000,1996
pan,10140000000,1997
pan,10890000000,1998
pan,11310000000,1999
pan,11620000000,2000
pan,11690000000,2001
pan,11950000000,2002
pan,12450000000,2003
pan,13390000000,2004
pan,14350000000,2005
pan,15570000000,2006
pan,17460000000,2007
pan,19230000000,2008
pan,19840000000,2009
pan,21490000000,2010
pan,23760000000,2011
png,837100000,1960
png,888800000,1961
png,945400000,1962
png,984000000,1963
png,1068000000,1964
png,1178000000,1965
png,1246000000,1966
png,1297000000,1967
png,1354000000,1968
png,1466000000,1969
png,1625000000,1970
png,1727000000,1971
png,1824000000,1972
png,1944000000,1973
png,1994000000,1974
png,1977000000,1975
png,1910000000,1976
png,1926000000,1977
png,2090000000,1978
png,2129000000,1979
png,2080000000,1980
png,2074000000,1981
png,2081000000,1982
png,2148000000,1983
png,2141000000,1984
png,2226000000,1985
png,2331000000,1986
png,2395000000,1987
png,2465000000,1988
png,2430000000,1989
png,2357000000,1990
png,2582000000,1991
png,2939000000,1992
png,3474000000,1993
png,3681000000,1994
png,3559000000,1995
png,3834000000,1996
png,3685000000,1997
png,3546000000,1998
png,3611000000,1999
png,3521000000,2000
png,3517000000,2001
png,3511000000,2002
png,3587000000,2003
png,3685000000,2004
png,3818000000,2005
png,3916000000,2006
png,4198000000,2007
png,4480000000,2008
png,4726000000,2009
png,5104000000,2010
png,5563000000,2011
pry,1263000000,1960
pry,1352000000,1961
pry,1371000000,1962
pry,1424000000,1963
pry,1479000000,1964
pry,1558000000,1965
pry,1576000000,1966
pry,1711000000,1967
pry,1765000000,1968
pry,1837000000,1969
pry,1927000000,1970
pry,2032000000,1971
pry,2163000000,1972
pry,2318000000,1973
pry,2509000000,1974
pry,2668000000,1975
pry,2855000000,1976
pry,3167000000,1977
pry,3527000000,1978
pry,3927000000,1979
pry,4509000000,1980
pry,4894000000,1981
pry,4712000000,1982
pry,4570000000,1983
pry,4710000000,1984
pry,4898000000,1985
pry,4898000000,1986
pry,5110000000,1987
pry,5435000000,1988
pry,5750000000,1989
pry,5928000000,1990
pry,6074000000,1991
pry,6282000000,1992
pry,6528000000,1993
pry,6771000000,1994
pry,7140000000,1995
pry,7169000000,1996
pry,7383000000,1997
pry,7426000000,1998
pry,7316000000,1999
pry,7071000000,2000
pry,7217000000,2001
pry,7214000000,2002
pry,7491000000,2003
pry,7800000000,2004
pry,8023000000,2005
pry,8372000000,2006
pry,8938000000,2007
pry,9459000000,2008
pry,9095000000,2009
pry,10460000000,2010
pry,10890000000,2011
per,16360000000,1960
per,17560000000,1961
per,19020000000,1962
per,19730000000,1963
per,21030000000,1964
per,22070000000,1965
per,23920000000,1966
per,24830000000,1967
per,24920000000,1968
per,25860000000,1969
per,27370000000,1970
per,28520000000,1971
per,29330000000,1972
per,30910000000,1973
per,33770000000,1974
per,34920000000,1975
per,35600000000,1976
per,35750000000,1977
per,35850000000,1978
per,37930000000,1979
per,39090000000,1980
per,41900000000,1981
per,41650000000,1982
per,36730000000,1983
per,38640000000,1984
per,39730000000,1985
per,43700000000,1986
per,47190000000,1987
per,43090000000,1988
per,38050000000,1989
per,36090000000,1990
per,36870000000,1991
per,36710000000,1992
per,38460000000,1993
per,43390000000,1994
per,47130000000,1995
per,48320000000,1996
per,51630000000,1997
per,51290000000,1998
per,51760000000,1999
per,53290000000,2000
per,53400000000,2001
per,56090000000,2002
per,58350000000,2003
per,61250000000,2004
per,65430000000,2005
per,70500000000,2006
per,76780000000,2007
per,84300000000,2008
per,85010000000,2009
per,92510000000,2010
per,98900000000,2011
phl,17990000000,1960
phl,19000000000,1961
phl,19910000000,1962
phl,21310000000,1963
phl,22050000000,1964
phl,23210000000,1965
phl,24240000000,1966
phl,25530000000,1967
phl,26790000000,1968
phl,28040000000,1969
phl,29090000000,1970
phl,30670000000,1971
phl,32340000000,1972
phl,35230000000,1973
phl,36480000000,1974
phl,38510000000,1975
phl,41900000000,1976
phl,44250000000,1977
phl,46540000000,1978
phl,49160000000,1979
phl,51690000000,1980
phl,53460000000,1981
phl,55400000000,1982
phl,56440000000,1983
phl,52300000000,1984
phl,48480000000,1985
phl,50140000000,1986
phl,52300000000,1987
phl,55830000000,1988
phl,59300000000,1989
phl,61100000000,1990
phl,60750000000,1991
phl,60950000000,1992
phl,62240000000,1993
phl,64970000000,1994
phl,68010000000,1995
phl,71990000000,1996
phl,75720000000,1997
phl,75280000000,1998
phl,77600000000,1999
phl,81030000000,2000
phl,83370000000,2001
phl,86410000000,2002
phl,90710000000,2003
phl,96780000000,2004
phl,101400000000,2005
phl,106700000000,2006
phl,113800000000,2007
phl,118500000000,2008
phl,119900000000,2009
phl,129000000000,2010
phl,133800000000,2011
pol,118200000000,1990
pol,109900000000,1991
pol,112600000000,1992
pol,116900000000,1993
pol,123000000000,1994
pol,131600000000,1995
pol,139800000000,1996
pol,149700000000,1997
pol,157200000000,1998
pol,164300000000,1999
pol,171300000000,2000
pol,173300000000,2001
pol,175800000000,2002
pol,182600000000,2003
pol,192400000000,2004
pol,199400000000,2005
pol,211800000000,2006
pol,226100000000,2007
pol,237700000000,2008
pol,241600000000,2009
pol,251000000000,2010
pol,262000000000,2011
prt,20980000000,1960
prt,22140000000,1961
prt,23610000000,1962
prt,24990000000,1963
prt,26570000000,1964
prt,28560000000,1965
prt,29720000000,1966
prt,31960000000,1967
prt,34800000000,1968
prt,35540000000,1969
prt,40020000000,1970
prt,42670000000,1971
prt,46090000000,1972
prt,51260000000,1973
prt,51840000000,1974
prt,49590000000,1975
prt,53010000000,1976
prt,55980000000,1977
prt,57560000000,1978
prt,60800000000,1979
prt,63590000000,1980
prt,64620000000,1981
prt,66000000000,1982
prt,65890000000,1983
prt,64650000000,1984
prt,66460000000,1985
prt,69220000000,1986
prt,73630000000,1987
prt,79150000000,1988
prt,84240000000,1989
prt,87570000000,1990
prt,91400000000,1991
prt,92390000000,1992
prt,90510000000,1993
prt,91380000000,1994
prt,95290000000,1995
prt,98810000000,1996
prt,103200000000,1997
prt,108500000000,1998
prt,112900000000,1999
prt,117300000000,2000
prt,119600000000,2001
prt,120500000000,2002
prt,119400000000,2003
prt,121300000000,2004
prt,122200000000,2005
prt,124000000000,2006
prt,126900000000,2007
prt,126900000000,2008
prt,123200000000,2009
prt,125000000000,2010
prt,123000000000,2011
pri,8884000000,1960
pri,9731000000,1961
pri,10460000000,1962
pri,11550000000,1963
pri,12370000000,1964
pri,13500000000,1965
pri,14450000000,1966
pri,15360000000,1967
pri,16090000000,1968
pri,17510000000,1969
pri,19030000000,1970
pri,20240000000,1971
pri,21730000000,1972
pri,23030000000,1973
pri,23040000000,1974
pri,22450000000,1975
pri,23640000000,1976
pri,25190000000,1977
pri,26850000000,1978
pri,28490000000,1979
pri,28930000000,1980
pri,29240000000,1981
pri,28340000000,1982
pri,28480000000,1983
pri,30560000000,1984
pri,31190000000,1985
pri,33740000000,1986
pri,35400000000,1987
pri,37700000000,1988
pri,39560000000,1989
pri,41060000000,1990
pri,42000000000,1991
pri,43920000000,1992
pri,45960000000,1993
pri,47880000000,1994
pri,50060000000,1995
pri,51220000000,1996
pri,53720000000,1997
pri,56690000000,1998
pri,59750000000,1999
pri,61700000000,2000
pri,65600000000,2001
pri,66200000000,2002
pri,66230000000,2003
pri,68240000000,2004
pri,68800000000,2005
pri,68700000000,2006
pri,67030000000,2007
pri,65770000000,2008
pri,64270000000,2009
pri,62940000000,2010
qat,17760000000,2000
qat,18350000000,2001
qat,19660000000,2002
qat,20350000000,2003
qat,24590000000,2004
qat,26460000000,2005
qat,31380000000,2006
qat,37020000000,2007
qat,43580000000,2008
qat,48810000000,2009
qat,56910000000,2010
qat,67610000000,2011
rou,40950000000,1980
rou,41260000000,1981
rou,42910000000,1982
rou,45530000000,1983
rou,48210000000,1984
rou,48170000000,1985
rou,49320000000,1986
rou,49720000000,1987
rou,49470000000,1988
rou,46600000000,1989
rou,43990000000,1990
rou,38310000000,1991
rou,34930000000,1992
rou,35460000000,1993
rou,36860000000,1994
rou,39500000000,1995
rou,41090000000,1996
rou,38580000000,1997
rou,36730000000,1998
rou,36290000000,1999
rou,37050000000,2000
rou,39160000000,2001
rou,41160000000,2002
rou,43300000000,2003
rou,46940000000,2004
rou,48900000000,2005
rou,52760000000,2006
rou,55930000000,2007
rou,61200000000,2008
rou,56000000000,2009
rou,56530000000,2010
rou,56320000000,2011
rus,397800000000,1989
rus,385900000000,1990
rus,366400000000,1991
rus,313200000000,1992
rus,286000000000,1993
rus,250100000000,1994
rus,239700000000,1995
rus,231100000000,1996
rus,234300000000,1997
rus,221900000000,1998
rus,236100000000,1999
rus,259700000000,2000
rus,272900000000,2001
rus,285900000000,2002
rus,306700000000,2003
rus,328700000000,2004
rus,349700000000,2005
rus,378200000000,2006
rus,410500000000,2007
rus,432000000000,2008
rus,398200000000,2009
rus,415300000000,2010
rus,433200000000,2011
rwa,623400000,1960
rwa,597800000,1961
rwa,665500000,1962
rwa,600200000,1963
rwa,525400000,1964
rwa,562200000,1965
rwa,601600000,1966
rwa,643200000,1967
rwa,688300000,1968
rwa,764100000,1969
rwa,809900000,1970
rwa,819700000,1971
rwa,821900000,1972
rwa,850100000,1973
rwa,862100000,1974
rwa,843900000,1975
rwa,1008000000,1976
rwa,1029000000,1977
rwa,1123000000,1978
rwa,1256000000,1979
rwa,1368000000,1980
rwa,1443000000,1981
rwa,1469000000,1982
rwa,1557000000,1983
rwa,1491000000,1984
rwa,1556000000,1985
rwa,1642000000,1986
rwa,1641000000,1987
rwa,1715000000,1988
rwa,1714000000,1989
rwa,1673000000,1990
rwa,1631000000,1991
rwa,1727000000,1992
rwa,1587000000,1993
rwa,789500000,1994
rwa,1068000000,1995
rwa,1204000000,1996
rwa,1370000000,1997
rwa,1492000000,1998
rwa,1605000000,1999
rwa,1735000000,2000
rwa,1882000000,2001
rwa,2089000000,2002
rwa,2135000000,2003
rwa,2293000000,2004
rwa,2507000000,2005
rwa,2737000000,2006
rwa,2888000000,2007
rwa,3211000000,2008
rwa,3343000000,2009
rwa,3584000000,2010
rwa,3892000000,2011
kna,118700000,1977
kna,127400000,1978
kna,139100000,1979
kna,150600000,1980
kna,152200000,1981
kna,149800000,1982
kna,148400000,1983
kna,163700000,1984
kna,174200000,1985
kna,194600000,1986
kna,211500000,1987
kna,230700000,1988
kna,248300000,1989
kna,253900000,1990
kna,254900000,1991
kna,263400000,1992
kna,280900000,1993
kna,295200000,1994
kna,306100000,1995
kna,326100000,1996
kna,348200000,1997
kna,352200000,1998
kna,370500000,1999
kna,380800000,2000
kna,388600000,2001
kna,392600000,2002
kna,394400000,2003
kna,424600000,2004
kna,448400000,2005
kna,473100000,2006
kna,450000000,2007
kna,468200000,2008
kna,442000000,2009
kna,430100000,2010
kna,429700000,2011
lca,267500000,1980
lca,276900000,1981
lca,246900000,1982
lca,257400000,1983
lca,317900000,1984
lca,299500000,1985
lca,344000000,1986
lca,350700000,1987
lca,393400000,1988
lca,429000000,1989
lca,530000000,1990
lca,544200000,1991
lca,582400000,1992
lca,597400000,1993
lca,605900000,1994
lca,625800000,1995
lca,659700000,1996
lca,662400000,1997
lca,704500000,1998
lca,721100000,1999
lca,721100000,2000
lca,684100000,2001
lca,705400000,2002
lca,719700000,2003
lca,760200000,2004
lca,793200000,2005
lca,839900000,2006
lca,849700000,2007
lca,895600000,2008
lca,744000000,2009
lca,776700000,2010
lca,782100000,2011
vct,107200000,1960
vct,112100000,1961
vct,116200000,1962
vct,108900000,1963
vct,112900000,1964
vct,113900000,1965
vct,113900000,1966
vct,103100000,1967
vct,109800000,1968
vct,112900000,1969
vct,125100000,1970
vct,128800000,1971
vct,162000000,1972
vct,144000000,1973
vct,131300000,1974
vct,121300000,1975
vct,133900000,1976
vct,137700000,1977
vct,154100000,1978
vct,159300000,1979
vct,162500000,1980
vct,172500000,1981
vct,180800000,1982
vct,188700000,1983
vct,199800000,1984
vct,212100000,1985
vct,226200000,1986
vct,236500000,1987
vct,271000000,1988
vct,277800000,1989
vct,291800000,1990
vct,293600000,1991
vct,315700000,1992
vct,316200000,1993
vct,306700000,1994
vct,309700000,1995
vct,313900000,1996
vct,355600000,1997
vct,374000000,1998
vct,390400000,1999
vct,397400000,2000
vct,406300000,2001
vct,421900000,2002
vct,434900000,2003
vct,463500000,2004
vct,473300000,2005
vct,518400000,2006
vct,534600000,2007
vct,531400000,2008
vct,519200000,2009
vct,509700000,2010
vct,509900000,2011
wsm,175600000,1982
wsm,176300000,1983
wsm,178600000,1984
wsm,185600000,1985
wsm,195800000,1986
wsm,196800000,1987
wsm,193900000,1988
wsm,201100000,1989
wsm,192200000,1990
wsm,187800000,1991
wsm,187400000,1992
wsm,195100000,1993
wsm,190200000,1994
wsm,202600000,1995
wsm,217400000,1996
wsm,219100000,1997
wsm,224400000,1998
wsm,229500000,1999
wsm,245600000,2000
wsm,263000000,2001
wsm,274600000,2002
wsm,287700000,2003
wsm,301500000,2004
wsm,314000000,2005
wsm,320200000,2006
wsm,341000000,2007
wsm,328400000,2008
wsm,322700000,2009
wsm,328300000,2010
wsm,335200000,2011
smr,250900000,1970
smr,255500000,1971
smr,264900000,1972
smr,283800000,1973
smr,299400000,1974
smr,293100000,1975
smr,314000000,1976
smr,322100000,1977
smr,332500000,1978
smr,352300000,1979
smr,364400000,1980
smr,367500000,1981
smr,369000000,1982
smr,373300000,1983
smr,385400000,1984
smr,396100000,1985
smr,407500000,1986
smr,420500000,1987
smr,438100000,1988
smr,453000000,1989
smr,462300000,1990
smr,469300000,1991
smr,473000000,1992
smr,514400000,1993
smr,550300000,1994
smr,601400000,1995
smr,630600000,1996
smr,645800000,1997
smr,694300000,1998
smr,757400000,1999
smr,773900000,2000
smr,817300000,2001
smr,819400000,2002
smr,851400000,2003
smr,890700000,2004
smr,911300000,2005
smr,946500000,2006
smr,979500000,2007
smr,998100000,2008
sau,37100000000,1968
sau,39340000000,1969
sau,44070000000,1970
sau,52860000000,1971
sau,65280000000,1972
sau,82010000000,1973
sau,104600000000,1974
sau,110000000000,1975
sau,124000000000,1976
sau,132700000000,1977
sau,131400000000,1978
sau,144300000000,1979
sau,153700000000,1980
sau,160900000000,1981
sau,143100000000,1982
sau,131300000000,1983
sau,127300000000,1984
sau,121800000000,1985
sau,128000000000,1986
sau,122900000000,1987
sau,133000000000,1988
sau,133000000000,1989
sau,144100000000,1990
sau,157200000000,1991
sau,164500000000,1992
sau,164600000000,1993
sau,165700000000,1994
sau,166000000000,1995
sau,171600000000,1996
sau,176100000000,1997
sau,181100000000,1998
sau,179700000000,1999
sau,188400000000,2000
sau,189500000000,2001
sau,189700000000,2002
sau,204200000000,2003
sau,215000000000,2004
sau,226900000000,2005
sau,234100000000,2006
