geo,urban_population_percent_of_total,time
kna,35.63,1982
kna,35.5,1983
kna,35.37,1984
kna,35.24,1985
kna,35.12,1986
kna,34.99,1987
kna,34.86,1988
kna,34.74,1989
kna,34.61,1990
kna,34.43,1991
kna,34.25,1992
kna,34.07,1993
kna,33.89,1994
kna,33.72,1995
kna,33.53,1996
kna,33.34,1997
kna,33.15,1998
kna,32.97,1999
kna,32.78,2000
kna,32.64,2001
kna,32.5,2002
kna,32.36,2003
kna,32.22,2004
kna,32.08,2005
kna,32.05,2006
kna,32.02,2007
kna,32.0,2008
kna,31.97,2009
kna,31.94,2010
kna,32.02,2011
lca,21.5,1960
lca,21.7,1961
lca,21.94,1962
lca,22.18,1963
lca,22.42,1964
lca,22.66,1965
lca,22.91,1966
lca,23.16,1967
lca,23.41,1968
lca,23.66,1969
lca,23.91,1970
lca,24.17,1971
lca,24.42,1972
lca,24.68,1973
lca,24.94,1974
lca,25.2,1975
lca,25.47,1976
lca,25.74,1977
lca,26.0,1978
lca,26.27,1979
lca,26.54,1980
lca,26.82,1981
lca,27.09,1982
lca,27.37,1983
lca,27.65,1984
lca,27.92,1985
lca,28.21,1986
lca,28.49,1987
lca,28.78,1988
lca,29.06,1989
lca,29.35,1990
lca,29.4,1991
lca,29.45,1992
lca,29.5,1993
lca,29.55,1994
lca,29.6,1995
lca,29.27,1996
lca,28.94,1997
lca,28.61,1998
lca,28.29,1999
lca,27.96,2000
lca,26.98,2001
lca,26.01,2002
lca,25.03,2003
lca,24.06,2004
lca,23.09,2005
lca,22.13,2006
lca,21.18,2007
lca,20.23,2008
lca,19.28,2009
lca,18.33,2010
lca,17.65,2011
vct,13.9,1960
vct,26.4,1961
vct,26.87,1962
vct,27.33,1963
vct,27.79,1964
vct,28.25,1965
vct,28.74,1966
vct,29.22,1967
vct,29.71,1968
vct,30.2,1969
vct,30.68,1970
vct,31.19,1971
vct,31.7,1972
vct,32.21,1973
vct,32.72,1974
vct,33.23,1975
vct,33.75,1976
vct,34.28,1977
vct,34.81,1978
vct,35.34,1979
vct,35.87,1980
vct,36.42,1981
vct,36.96,1982
vct,37.51,1983
vct,38.06,1984
vct,38.6,1985
vct,39.16,1986
vct,39.72,1987
vct,40.29,1988
vct,40.85,1989
vct,41.41,1990
vct,41.8,1991
vct,42.2,1992
vct,42.59,1993
vct,42.99,1994
vct,43.38,1995
vct,43.74,1996
vct,44.1,1997
vct,44.46,1998
vct,44.82,1999
vct,45.19,2000
vct,45.55,2001
vct,45.92,2002
vct,46.29,2003
vct,46.66,2004
vct,47.02,2005
vct,47.4,2006
vct,47.78,2007
vct,48.16,2008
vct,48.54,2009
vct,48.92,2010
vct,49.31,2011
wsm,18.9,1960
wsm,19.0,1961
wsm,19.08,1962
wsm,19.15,1963
wsm,19.23,1964
wsm,19.3,1965
wsm,19.51,1966
wsm,19.72,1967
wsm,19.93,1968
wsm,20.14,1969
wsm,20.35,1970
wsm,20.48,1971
wsm,20.61,1972
wsm,20.74,1973
wsm,20.86,1974
wsm,20.99,1975
wsm,21.03,1976
wsm,21.06,1977
wsm,21.1,1978
wsm,21.14,1979
wsm,21.17,1980
wsm,21.18,1981
wsm,21.18,1982
wsm,21.19,1983
wsm,21.19,1984
wsm,21.2,1985
wsm,21.2,1986
wsm,21.2,1987
wsm,21.2,1988
wsm,21.2,1989
wsm,21.2,1990
wsm,21.27,1991
wsm,21.33,1992
wsm,21.4,1993
wsm,21.46,1994
wsm,21.53,1995
wsm,21.62,1996
wsm,21.71,1997
wsm,21.8,1998
wsm,21.89,1999
wsm,21.98,2000
wsm,21.83,2001
wsm,21.67,2002
wsm,21.52,2003
wsm,21.37,2004
wsm,21.22,2005
wsm,20.99,2006
wsm,20.76,2007
wsm,20.53,2008
wsm,20.31,2009
wsm,20.08,2010
wsm,19.88,2011
smr,48.9,1960
smr,50.0,1961
smr,51.1,1962
smr,52.2,1963
smr,53.3,1964
smr,54.4,1965
smr,55.48,1966
smr,56.56,1967
smr,57.64,1968
smr,58.72,1969
smr,59.8,1970
smr,62.14,1971
smr,64.47,1972
smr,66.81,1973
smr,69.15,1974
smr,71.48,1975
smr,73.43,1976
smr,75.38,1977
smr,77.33,1978
smr,79.28,1979
smr,81.23,1980
smr,82.64,1981
smr,84.06,1982
smr,85.47,1983
smr,86.88,1984
smr,88.29,1985
smr,88.71,1986
smr,89.13,1987
smr,89.56,1988
smr,89.98,1989
smr,90.4,1990
smr,90.65,1991
smr,90.91,1992
smr,91.16,1993
smr,91.41,1994
smr,91.66,1995
smr,92.02,1996
smr,92.37,1997
smr,92.73,1998
smr,93.08,1999
smr,93.44,2000
smr,93.56,2001
smr,93.67,2002
smr,93.79,2003
smr,93.9,2004
smr,94.02,2005
smr,94.03,2006
smr,94.05,2007
smr,94.06,2008
smr,94.08,2009
smr,94.09,2010
smr,94.11,2011
stp,16.1,1960
stp,17.23,1961
stp,18.38,1962
stp,19.53,1963
stp,20.68,1964
stp,21.83,1965
stp,23.37,1966
stp,24.91,1967
stp,26.44,1968
stp,27.98,1969
stp,29.52,1970
stp,29.94,1971
stp,30.37,1972
stp,30.79,1973
stp,31.21,1974
stp,31.64,1975
stp,32.01,1976
stp,32.38,1977
stp,32.74,1978
stp,33.11,1979
stp,33.48,1980
stp,34.4,1981
stp,35.31,1982
stp,36.22,1983
stp,37.14,1984
stp,38.05,1985
stp,39.17,1986
stp,40.29,1987
stp,41.41,1988
stp,42.53,1989
stp,43.65,1990
stp,44.64,1991
stp,45.64,1992
stp,46.64,1993
stp,47.63,1994
stp,48.63,1995
stp,49.59,1996
stp,50.55,1997
stp,51.51,1998
stp,52.47,1999
stp,53.42,2000
stp,54.34,2001
stp,55.26,2002
stp,56.18,2003
stp,57.1,2004
stp,58.02,2005
stp,58.82,2006
stp,59.61,2007
stp,60.4,2008
stp,61.2,2009
stp,61.99,2010
stp,62.65,2011
sau,31.3,1960
sau,32.75,1961
sau,34.26,1962
sau,35.76,1963
sau,37.27,1964
sau,38.77,1965
sau,40.75,1966
sau,42.73,1967
sau,44.71,1968
sau,46.69,1969
sau,48.67,1970
sau,50.6,1971
sau,52.54,1972
sau,54.48,1973
sau,56.41,1974
sau,58.35,1975
sau,59.85,1976
sau,61.35,1977
sau,62.86,1978
sau,64.36,1979
sau,65.86,1980
sau,67.22,1981
sau,68.57,1982
sau,69.93,1983
sau,71.29,1984
sau,72.65,1985
sau,73.43,1986
sau,74.22,1987
sau,75.01,1988
sau,75.8,1989
sau,76.58,1990
sau,77.0,1991
sau,77.42,1992
sau,77.84,1993
sau,78.25,1994
sau,78.67,1995
sau,78.91,1996
sau,79.14,1997
sau,79.38,1998
sau,79.61,1999
sau,79.85,2000
sau,80.07,2001
sau,80.3,2002
sau,80.53,2003
sau,80.75,2004
sau,80.98,2005
sau,81.2,2006
sau,81.42,2007
sau,81.64,2008
sau,81.86,2009
sau,82.08,2010
sau,82.29,2011
sen,23.0,1960
sen,23.67,1961
sen,24.34,1962
sen,25.01,1963
sen,25.68,1964
sen,26.35,1965
sen,27.08,1966
sen,27.81,1967
sen,28.54,1968
sen,29.27,1969
sen,30.0,1970
sen,30.74,1971
sen,31.48,1972
sen,32.22,1973
sen,32.95,1974
sen,33.69,1975
sen,34.11,1976
sen,34.52,1977
sen,34.94,1978
sen,35.35,1979
sen,35.77,1980
sen,36.12,1981
sen,36.48,1982
sen,36.84,1983
sen,37.19,1984
sen,37.55,1985
sen,37.82,1986
sen,38.09,1987
sen,38.36,1988
sen,38.63,1989
sen,38.9,1990
sen,39.04,1991
sen,39.19,1992
sen,39.33,1993
sen,39.48,1994
sen,39.62,1995
sen,39.77,1996
sen,39.91,1997
sen,40.05,1998
sen,40.2,1999
sen,40.34,2000
sen,40.5,2001
sen,40.66,2002
sen,40.81,2003
sen,40.97,2004
sen,41.12,2005
sen,41.35,2006
sen,41.57,2007
sen,41.8,2008
sen,42.03,2009
sen,42.25,2010
sen,42.56,2011
srb,30.09,1961
srb,31.12,1962
srb,32.15,1963
srb,33.17,1964
srb,34.2,1965
srb,35.31,1966
srb,36.42,1967
srb,37.53,1968
srb,38.64,1969
srb,39.74,1970
srb,40.42,1971
srb,41.1,1972
srb,41.77,1973
srb,42.45,1974
srb,43.13,1975
srb,43.73,1976
srb,44.34,1977
srb,44.94,1978
srb,45.54,1979
srb,46.15,1980
srb,46.59,1981
srb,47.02,1982
srb,47.46,1983
srb,47.9,1984
srb,48.34,1985
srb,48.75,1986
srb,49.16,1987
srb,49.57,1988
srb,49.98,1989
srb,50.39,1990
srb,50.66,1991
srb,50.94,1992
srb,51.21,1993
srb,51.48,1994
srb,51.75,1995
srb,52.0,1996
srb,52.24,1997
srb,52.49,1998
srb,52.73,1999
srb,52.98,2000
srb,53.27,2001
srb,53.56,2002
srb,53.85,2003
srb,54.14,2004
srb,54.43,2005
srb,54.75,2006
srb,55.07,2007
srb,55.39,2008
srb,55.71,2009
srb,56.03,2010
srb,56.38,2011
syc,27.7,1960
syc,28.76,1961
syc,29.85,1962
syc,30.94,1963
syc,32.03,1964
syc,33.12,1965
syc,34.31,1966
syc,35.5,1967
syc,36.69,1968
syc,37.88,1969
syc,39.07,1970
syc,40.51,1971
syc,41.95,1972
syc,43.39,1973
syc,44.83,1974
syc,46.27,1975
syc,46.89,1976
syc,47.51,1977
syc,48.13,1978
syc,48.75,1979
syc,49.37,1980
syc,49.35,1981
syc,49.34,1982
syc,49.32,1983
syc,49.31,1984
syc,49.29,1985
syc,49.29,1986
syc,49.28,1987
syc,49.28,1988
syc,49.27,1989
syc,49.27,1990
syc,49.34,1991
syc,49.41,1992
syc,49.48,1993
syc,49.55,1994
syc,49.62,1995
syc,49.78,1996
syc,49.93,1997
syc,50.09,1998
syc,50.24,1999
syc,50.4,2000
syc,50.64,2001
syc,50.88,2002
syc,51.12,2003
syc,51.36,2004
syc,51.6,2005
syc,51.93,2006
syc,52.26,2007
syc,52.58,2008
syc,52.91,2009
syc,53.23,2010
syc,53.62,2011
sle,17.4,1960
sle,17.95,1961
sle,18.51,1962
sle,19.08,1963
sle,19.65,1964
sle,20.22,1965
sle,20.86,1966
sle,21.49,1967
sle,22.13,1968
sle,22.76,1969
sle,23.4,1970
sle,24.07,1971
sle,24.74,1972
sle,25.41,1973
sle,26.08,1974
sle,26.76,1975
sle,27.23,1976
sle,27.7,1977
sle,28.17,1978
sle,28.64,1979
sle,29.11,1980
sle,29.6,1981
sle,30.09,1982
sle,30.58,1983
sle,31.08,1984
sle,31.57,1985
sle,31.86,1986
sle,32.15,1987
sle,32.45,1988
sle,32.74,1989
sle,33.03,1990
sle,33.31,1991
sle,33.59,1992
sle,33.86,1993
sle,34.14,1994
sle,34.42,1995
sle,34.7,1996
sle,34.98,1997
sle,35.26,1998
sle,35.54,1999
sle,35.83,2000
sle,36.11,2001
sle,36.4,2002
sle,36.69,2003
sle,36.98,2004
sle,37.26,2005
sle,37.59,2006
sle,37.91,2007
sle,38.23,2008
sle,38.55,2009
sle,38.88,2010
sle,39.26,2011
sgp,100.0,1960
sgp,100.0,1961
sgp,100.0,1962
sgp,100.0,1963
sgp,100.0,1964
sgp,100.0,1965
sgp,100.0,1966
sgp,100.0,1967
sgp,100.0,1968
sgp,100.0,1969
sgp,100.0,1970
sgp,100.0,1971
sgp,100.0,1972
sgp,100.0,1973
sgp,100.0,1974
sgp,100.0,1975
sgp,100.0,1976
sgp,100.0,1977
sgp,100.0,1978
sgp,100.0,1979
sgp,100.0,1980
sgp,100.0,1981
sgp,100.0,1982
sgp,100.0,1983
sgp,100.0,1984
sgp,100.0,1985
sgp,100.0,1986
sgp,100.0,1987
sgp,100.0,1988
sgp,100.0,1989
sgp,100.0,1990
sgp,100.0,1991
sgp,100.0,1992
sgp,100.0,1993
sgp,100.0,1994
sgp,100.0,1995
sgp,100.0,1996
sgp,100.0,1997
sgp,100.0,1998
sgp,100.0,1999
sgp,100.0,2000
sgp,100.0,2001
sgp,100.0,2002
sgp,100.0,2003
sgp,100.0,2004
sgp,100.0,2005
sgp,100.0,2006
sgp,100.0,2007
sgp,100.0,2008
sgp,100.0,2009
sgp,100.0,2010
sgp,100.0,2011
svk,33.5,1960
svk,34.18,1961
svk,34.9,1962
svk,35.61,1963
svk,36.33,1964
svk,37.04,1965
svk,37.85,1966
svk,38.65,1967
svk,39.45,1968
svk,40.25,1969
svk,41.06,1970
svk,42.1,1971
svk,43.14,1972
svk,44.18,1973
svk,45.22,1974
svk,46.26,1975
svk,47.33,1976
svk,48.41,1977
svk,49.49,1978
svk,50.56,1979
svk,51.64,1980
svk,52.15,1981
svk,52.65,1982
svk,53.16,1983
svk,53.67,1984
svk,54.18,1985
svk,54.64,1986
svk,55.1,1987
svk,55.56,1988
svk,56.03,1989
svk,56.49,1990
svk,56.5,1991
svk,56.51,1992
svk,56.52,1993
svk,56.53,1994
svk,56.54,1995
svk,56.48,1996
svk,56.42,1997
svk,56.35,1998
svk,56.29,1999
svk,56.23,2000
svk,56.1,2001
svk,55.97,2002
svk,55.83,2003
svk,55.7,2004
svk,55.56,2005
svk,55.42,2006
svk,55.27,2007
svk,55.13,2008
svk,54.98,2009
svk,54.83,2010
svk,54.78,2011
svn,28.2,1960
svn,29.06,1961
svn,29.92,1962
svn,30.78,1963
svn,31.64,1964
svn,32.5,1965
svn,33.4,1966
svn,34.3,1967
svn,35.2,1968
svn,36.1,1969
svn,37.0,1970
svn,38.08,1971
svn,39.15,1972
svn,40.23,1973
svn,41.3,1974
svn,42.37,1975
svn,43.51,1976
svn,44.64,1977
svn,45.78,1978
svn,46.91,1979
svn,48.05,1980
svn,48.35,1981
svn,48.66,1982
svn,48.97,1983
svn,49.27,1984
svn,49.58,1985
svn,49.74,1986
svn,49.9,1987
svn,50.06,1988
svn,50.22,1989
svn,50.38,1990
svn,50.43,1991
svn,50.47,1992
svn,50.52,1993
svn,50.57,1994
svn,50.62,1995
svn,50.64,1996
svn,50.67,1997
svn,50.7,1998
svn,50.72,1999
svn,50.75,2000
svn,50.7,2001
svn,50.64,2002
svn,50.58,2003
svn,50.53,2004
svn,50.47,2005
svn,50.37,2006
svn,50.27,2007
svn,50.16,2008
svn,50.06,2009
svn,49.96,2010
svn,49.93,2011
slb,5.8,1960
slb,6.063,1961
slb,6.359,1962
slb,6.654,1963
slb,6.95,1964
slb,7.245,1965
slb,7.579,1966
slb,7.914,1967
slb,8.248,1968
slb,8.583,1969
slb,8.917,1970
slb,8.959,1971
slb,9.0,1972
slb,9.042,1973
slb,9.083,1974
slb,9.125,1975
slb,9.415,1976
slb,9.705,1977
slb,9.996,1978
slb,10.29,1979
slb,10.58,1980
slb,10.95,1981
slb,11.32,1982
slb,11.69,1983
slb,12.06,1984
slb,12.43,1985
slb,12.68,1986
slb,12.93,1987
slb,13.18,1988
slb,13.43,1989
slb,13.68,1990
slb,13.87,1991
slb,14.07,1992
slb,14.27,1993
slb,14.47,1994
slb,14.66,1995
slb,14.89,1996
slb,15.12,1997
slb,15.35,1998
slb,15.58,1999
slb,15.81,2000
slb,16.21,2001
slb,16.61,2002
slb,17.01,2003
slb,17.41,2004
slb,17.81,2005
slb,18.25,2006
slb,18.69,2007
slb,19.13,2008
slb,19.57,2009
slb,20.0,2010
slb,20.46,2011
som,17.3,1960
som,17.84,1961
som,18.37,1962
som,18.9,1963
som,19.43,1964
som,19.96,1965
som,20.51,1966
som,21.05,1967
som,21.59,1968
som,22.14,1969
som,22.68,1970
som,23.24,1971
som,23.81,1972
som,24.37,1973
som,24.93,1974
som,25.5,1975
som,25.75,1976
som,26.0,1977
som,26.26,1978
som,26.51,1979
som,26.76,1980
som,27.02,1981
som,27.28,1982
som,27.55,1983
som,27.81,1984
som,28.07,1985
som,28.39,1986
som,28.7,1987
som,29.02,1988
som,29.34,1989
som,29.66,1990
som,30.01,1991
som,30.36,1992
som,30.72,1993
som,31.07,1994
som,31.43,1995
som,31.79,1996
som,32.15,1997
som,32.52,1998
som,32.88,1999
som,33.25,2000
som,33.63,2001
som,34.01,2002
som,34.39,2003
som,34.78,2004
som,35.16,2005
som,35.59,2006
som,36.01,2007
som,36.44,2008
som,36.86,2009
som,37.29,2010
som,37.76,2011
zaf,46.6,1960
zaf,46.74,1961
zaf,46.87,1962
zaf,47.0,1963
zaf,47.12,1964
zaf,47.25,1965
zaf,47.36,1966
zaf,47.47,1967
zaf,47.58,1968
zaf,47.7,1969
zaf,47.81,1970
zaf,47.87,1971
zaf,47.93,1972
zaf,47.99,1973
zaf,48.05,1974
zaf,48.11,1975
zaf,48.17,1976
zaf,48.24,1977
zaf,48.3,1978
zaf,48.36,1979
zaf,48.42,1980
zaf,48.61,1981
zaf,48.8,1982
zaf,48.99,1983
zaf,49.18,1984
zaf,49.37,1985
zaf,49.91,1986
zaf,50.44,1987
zaf,50.97,1988
zaf,51.5,1989
zaf,52.04,1990
zaf,52.53,1991
zaf,53.02,1992
zaf,53.51,1993
zaf,54.0,1994
zaf,54.49,1995
zaf,54.97,1996
zaf,55.45,1997
zaf,55.93,1998
zaf,56.41,1999
zaf,56.89,2000
zaf,57.36,2001
zaf,57.84,2002
zaf,58.31,2003
zaf,58.78,2004
zaf,59.26,2005
zaf,59.71,2006
zaf,60.17,2007
zaf,60.63,2008
zaf,61.09,2009
zaf,61.55,2010
zaf,61.99,2011
esp,56.6,1960
esp,57.51,1961
esp,58.45,1962
esp,59.39,1963
esp,60.34,1964
esp,61.28,1965
esp,62.23,1966
esp,63.18,1967
esp,64.13,1968
esp,65.09,1969
esp,66.04,1970
esp,66.74,1971
esp,67.45,1972
esp,68.16,1973
esp,68.86,1974
esp,69.57,1975
esp,70.21,1976
esp,70.86,1977
esp,71.5,1978
esp,72.15,1979
esp,72.79,1980
esp,73.07,1981
esp,73.36,1982
esp,73.64,1983
esp,73.93,1984
esp,74.21,1985
esp,74.44,1986
esp,74.67,1987
esp,74.9,1988
esp,75.12,1989
esp,75.35,1990
esp,75.45,1991
esp,75.55,1992
esp,75.65,1993
esp,75.75,1994
esp,75.86,1995
esp,75.94,1996
esp,76.02,1997
esp,76.1,1998
esp,76.18,1999
esp,76.26,2000
esp,76.35,2001
esp,76.44,2002
esp,76.53,2003
esp,76.61,2004
esp,76.7,2005
esp,76.82,2006
esp,76.93,2007
esp,77.05,2008
esp,77.17,2009
esp,77.28,2010
esp,77.43,2011
lka,16.4,1960
lka,16.67,1961
lka,16.91,1962
lka,17.15,1963
lka,17.39,1964
lka,17.63,1965
lka,18.0,1966
lka,18.38,1967
lka,18.76,1968
lka,19.14,1969
lka,19.51,1970
lka,19.51,1971
lka,19.5,1972
lka,19.5,1973
lka,19.49,1974
lka,19.48,1975
lka,19.34,1976
lka,19.2,1977
lka,19.06,1978
lka,18.92,1979
lka,18.78,1980
lka,18.62,1981
lka,18.46,1982
lka,18.3,1983
lka,18.14,1984
lka,17.98,1985
lka,17.83,1986
lka,17.67,1987
lka,17.51,1988
lka,17.36,1989
lka,17.2,1990
lka,17.05,1991
lka,16.9,1992
lka,16.74,1993
lka,16.59,1994
lka,16.44,1995
lka,16.29,1996
lka,16.15,1997
lka,16.0,1998
lka,15.86,1999
lka,15.71,2000
lka,15.59,2001
lka,15.48,2002
lka,15.36,2003
lka,15.24,2004
lka,15.13,2005
lka,15.11,2006
lka,15.09,2007
lka,15.08,2008
lka,15.06,2009
lka,15.04,2010
lka,15.13,2011
sdn,10.7,1960
sdn,11.27,1961
sdn,11.8,1962
sdn,12.32,1963
sdn,12.85,1964
sdn,13.37,1965
sdn,14.0,1966
sdn,14.63,1967
sdn,15.26,1968
sdn,15.89,1969
sdn,16.52,1970
sdn,17.01,1971
sdn,17.49,1972
sdn,17.98,1973
sdn,18.46,1974
sdn,18.94,1975
sdn,19.15,1976
sdn,19.35,1977
sdn,19.55,1978
sdn,19.76,1979
sdn,19.96,1980
sdn,20.55,1981
sdn,21.15,1982
sdn,21.75,1983
sdn,22.34,1984
sdn,22.94,1985
sdn,24.07,1986
sdn,25.21,1987
sdn,26.34,1988
sdn,27.48,1989
sdn,28.61,1990
sdn,29.33,1991
sdn,30.06,1992
sdn,30.78,1993
sdn,31.51,1994
sdn,32.23,1995
sdn,32.28,1996
sdn,32.34,1997
sdn,32.39,1998
sdn,32.44,1999
sdn,32.49,2000
sdn,32.55,2001
sdn,32.6,2002
sdn,32.65,2003
sdn,32.71,2004
sdn,32.76,2005
sdn,32.82,2006
sdn,32.89,2007
sdn,32.95,2008
sdn,33.02,2009
sdn,33.08,2010
sdn,33.24,2011
sur,47.3,1960
sur,47.23,1961
sur,47.2,1962
sur,47.17,1963
sur,47.14,1964
sur,47.11,1965
sur,46.88,1966
sur,46.64,1967
sur,46.41,1968
sur,46.18,1969
sur,45.95,1970
sur,46.65,1971
sur,47.36,1972
sur,48.06,1973
sur,48.76,1974
sur,49.47,1975
sur,50.58,1976
sur,51.68,1977
sur,52.79,1978
sur,53.89,1979
sur,55.0,1980
sur,55.51,1981
sur,56.01,1982
sur,56.52,1983
sur,57.03,1984
sur,57.53,1985
sur,58.03,1986
sur,58.53,1987
sur,59.03,1988
sur,59.53,1989
sur,60.03,1990
sur,60.51,1991
sur,61.0,1992
sur,61.49,1993
sur,61.98,1994
sur,62.47,1995
sur,62.94,1996
sur,63.42,1997
sur,63.9,1998
sur,64.37,1999
sur,64.85,2000
sur,65.31,2001
sur,65.77,2002
sur,66.24,2003
sur,66.7,2004
sur,67.16,2005
sur,67.59,2006
sur,68.03,2007
sur,68.46,2008
sur,68.89,2009
sur,69.33,2010
sur,69.72,2011
swz,3.9,1960
swz,4.429,1961
swz,4.945,1962
swz,5.462,1963
swz,5.978,1964
swz,6.494,1965
swz,7.136,1966
swz,7.778,1967
swz,8.421,1968
swz,9.063,1969
swz,9.705,1970
swz,10.56,1971
swz,11.42,1972
swz,12.28,1973
swz,13.14,1974
swz,14.0,1975
swz,14.77,1976
swz,15.54,1977
swz,16.31,1978
swz,17.08,1979
swz,17.85,1980
swz,18.64,1981
swz,19.43,1982
swz,20.22,1983
swz,21.01,1984
swz,21.8,1985
swz,22.02,1986
swz,22.25,1987
swz,22.47,1988
swz,22.69,1989
swz,22.91,1990
swz,22.94,1991
swz,22.96,1992
swz,22.99,1993
swz,23.02,1994
swz,23.05,1995
swz,22.97,1996
swz,22.88,1997
swz,22.8,1998
swz,22.72,1999
swz,22.64,2000
swz,22.49,2001
swz,22.35,2002
swz,22.2,2003
swz,22.06,2004
swz,21.92,2005
swz,21.8,2006
swz,21.68,2007
swz,21.56,2008
swz,21.44,2009
swz,21.32,2010
swz,21.28,2011
swe,72.5,1960
swe,73.4,1961
swe,74.32,1962
swe,75.23,1963
swe,76.14,1964
swe,77.06,1965
swe,77.85,1966
swe,78.65,1967
swe,79.44,1968
swe,80.24,1969
swe,81.03,1970
swe,81.37,1971
swe,81.71,1972
swe,82.05,1973
swe,82.39,1974
swe,82.73,1975
swe,82.8,1976
swe,82.87,1977
swe,82.94,1978
swe,83.02,1979
swe,83.09,1980
swe,83.09,1981
swe,83.09,1982
swe,83.09,1983
swe,83.1,1984
swe,83.1,1985
swe,83.1,1986
swe,83.1,1987
swe,83.1,1988
swe,83.1,1989
swe,83.1,1990
swe,83.24,1991
swe,83.39,1992
swe,83.53,1993
swe,83.68,1994
swe,83.82,1995
swe,83.86,1996
swe,83.9,1997
swe,83.95,1998
swe,83.99,1999
swe,84.03,2000
swe,84.08,2001
swe,84.14,2002
swe,84.2,2003
swe,84.26,2004
swe,84.32,2005
swe,84.47,2006
swe,84.61,2007
swe,84.76,2008
swe,84.91,2009
swe,85.06,2010
swe,85.21,2011
che,51.0,1960
che,51.66,1961
che,52.3,1962
che,52.94,1963
che,53.58,1964
che,54.22,1965
che,54.85,1966
che,55.48,1967
che,56.11,1968
che,56.74,1969
che,57.37,1970
che,57.37,1971
che,57.37,1972
che,57.37,1973
che,57.37,1974
che,57.37,1975
che,57.31,1976
che,57.26,1977
che,57.2,1978
che,57.14,1979
che,57.08,1980
che,58.71,1981
che,60.33,1982
che,61.96,1983
che,63.58,1984
che,65.21,1985
che,66.8,1986
che,68.4,1987
che,69.99,1988
che,71.59,1989
che,73.18,1990
che,73.26,1991
che,73.34,1992
che,73.42,1993
che,73.5,1994
che,73.58,1995
che,73.53,1996
che,73.48,1997
che,73.42,1998
che,73.37,1999
che,73.32,2000
che,73.35,2001
che,73.38,2002
che,73.4,2003
che,73.43,2004
che,73.46,2005
che,73.49,2006
che,73.53,2007
che,73.57,2008
che,73.6,2009
che,73.64,2010
che,73.71,2011
syr,36.8,1960
syr,37.41,1961
syr,38.06,1962
syr,38.71,1963
syr,39.36,1964
syr,40.01,1965
syr,40.67,1966
syr,41.34,1967
syr,42.01,1968
syr,42.68,1969
syr,43.34,1970
syr,43.69,1971
syr,44.03,1972
syr,44.37,1973
syr,44.72,1974
syr,45.06,1975
syr,45.39,1976
syr,45.72,1977
syr,46.05,1978
syr,46.38,1979
syr,46.71,1980
syr,46.94,1981
syr,47.18,1982
syr,47.42,1983
syr,47.65,1984
syr,47.89,1985
syr,48.1,1986
syr,48.31,1987
syr,48.52,1988
syr,48.72,1989
syr,48.93,1990
syr,49.17,1991
syr,49.4,1992
syr,49.63,1993
syr,49.87,1994
syr,50.1,1995
syr,50.47,1996
syr,50.84,1997
syr,51.21,1998
syr,51.58,1999
syr,51.95,2000
syr,52.31,2001
syr,52.68,2002
syr,53.05,2003
syr,53.42,2004
syr,53.78,2005
syr,54.16,2006
syr,54.54,2007
syr,54.92,2008
syr,55.3,2009
syr,55.67,2010
syr,56.07,2011
tjk,33.2,1960
tjk,33.56,1961
tjk,33.96,1962
tjk,34.36,1963
tjk,34.76,1964
tjk,35.15,1965
tjk,35.5,1966
tjk,35.84,1967
tjk,36.19,1968
tjk,36.53,1969
tjk,36.88,1970
tjk,36.61,1971
tjk,36.34,1972
tjk,36.07,1973
tjk,35.8,1974
tjk,35.54,1975
tjk,35.29,1976
tjk,35.04,1977
tjk,34.79,1978
tjk,34.54,1979
tjk,34.29,1980
tjk,34.08,1981
tjk,33.87,1982
tjk,33.66,1983
tjk,33.45,1984
tjk,33.23,1985
tjk,32.92,1986
tjk,32.6,1987
tjk,32.29,1988
tjk,31.97,1989
tjk,31.66,1990
tjk,31.1,1991
tjk,30.55,1992
tjk,29.99,1993
tjk,29.43,1994
tjk,28.88,1995
tjk,28.4,1996
tjk,27.92,1997
tjk,27.44,1998
tjk,26.96,1999
tjk,26.49,2000
tjk,26.48,2001
tjk,26.46,2002
tjk,26.45,2003
tjk,26.44,2004
tjk,26.43,2005
tjk,26.44,2006
tjk,26.46,2007
tjk,26.47,2008
tjk,26.49,2009
tjk,26.5,2010
tjk,26.55,2011
tza,5.2,1960
tza,5.403,1961
tza,5.56,1962
tza,5.716,1963
tza,5.873,1964
tza,6.03,1965
tza,6.394,1966
tza,6.759,1967
tza,7.123,1968
tza,7.488,1969
tza,7.852,1970
tza,8.511,1971
tza,9.17,1972
tza,9.828,1973
tza,10.49,1974
tza,11.15,1975
tza,11.83,1976
tza,12.51,1977
tza,13.19,1978
tza,13.87,1979
tza,14.55,1980
tza,15.0,1981
tza,15.44,1982
tza,15.88,1983
tza,16.32,1984
tza,16.77,1985
tza,17.19,1986
tza,17.61,1987
tza,18.04,1988
tza,18.46,1989
tza,18.88,1990
tza,19.22,1991
tza,19.55,1992
tza,19.88,1993
tza,20.21,1994
tza,20.54,1995
tza,20.9,1996
tza,21.25,1997
tza,21.6,1998
tza,21.96,1999
tza,22.31,2000
tza,22.69,2001
tza,23.06,2002
tza,23.44,2003
tza,23.82,2004
tza,24.19,2005
tza,24.61,2006
tza,25.03,2007
tza,25.44,2008
tza,25.86,2009
tza,26.28,2010
tza,26.74,2011
tha,19.7,1960
