energy_production_per_person,geo,time
0.001828,gbr,1974
0.002041,gbr,1975
0.00225,gbr,1976
0.002748,gbr,1977
0.002974,gbr,1978
0.003428,gbr,1979
0.003514,gbr,1980
0.003683,gbr,1981
0.003934,gbr,1982
0.004139,gbr,1983
0.003637,gbr,1984
0.004214,gbr,1985
0.00437,gbr,1986
0.004269,gbr,1987
0.004111,gbr,1988
0.003664,gbr,1989
0.003635,gbr,1990
0.003743,gbr,1991
0.003737,gbr,1992
0.003873,gbr,1993
0.004229,gbr,1994
0.00444,gbr,1995
0.004624,gbr,1996
0.0046,gbr,1997
0.004649,gbr,1998
0.004799,gbr,1999
0.004628,gbr,2000
0.004439,gbr,2001
0.004355,gbr,2002
0.004137,gbr,2003
0.003768,gbr,2004
0.003411,gbr,2005
0.003087,gbr,2006
0.002899,gbr,2007
0.002723,gbr,2008
0.002578,gbr,2009
0.002412,gbr,2010
0.005178,usa,1960
0.005145,usa,1961
0.005285,usa,1962
0.005459,usa,1963
0.005586,usa,1964
0.005701,usa,1965
0.005965,usa,1966
0.00636,usa,1967
0.00652,usa,1968
0.006607,usa,1969
0.006926,usa,1970
0.006796,usa,1971
0.006868,usa,1972
0.006768,usa,1973
0.006579,usa,1974
0.006424,usa,1975
0.006413,usa,1976
0.006472,usa,1977
0.006505,usa,1978
0.006704,usa,1979
0.006758,usa,1980
0.00667,usa,1981
0.006529,usa,1982
0.006208,usa,1983
0.006651,usa,1984
0.006509,usa,1985
0.006398,usa,1986
0.006469,usa,1987
0.006516,usa,1988
0.006444,usa,1989
0.006523,usa,1990
0.006419,usa,1991
0.006379,usa,1992
0.006125,usa,1993
0.006291,usa,1994
0.00623,usa,1995
0.00623,usa,1996
0.006145,usa,1997
0.006118,usa,1998
0.00598,usa,1999
0.005902,usa,2000
0.005914,usa,2001
0.00574,usa,2002
0.00561,usa,2003
0.005596,usa,2004
0.005495,usa,2005
0.005523,usa,2006
0.005521,usa,2007
0.00558,usa,2008
0.005481,usa,2009
0.005609,usa,2010
0.0001844,ury,1971
0.0001746,ury,1972
0.0001906,ury,1973
0.0001858,ury,1974
0.0001841,ury,1975
0.000189,ury,1976
0.0002032,ury,1977
0.0002068,ury,1978
0.0001954,ury,1979
0.0002629,ury,1980
0.0002858,ury,1981
0.0003081,ury,1982
0.0003757,ury,1983
0.0003785,ury,1984
0.0003701,ury,1985
0.0004075,ury,1986
0.0004065,ury,1987
0.0003337,ury,1988
0.0002913,ury,1989
0.0003695,ury,1990
0.0003477,ury,1991
0.0003997,ury,1992
0.0003755,ury,1993
0.0003684,ury,1994
0.0003144,ury,1995
0.0003019,ury,1996
0.0003195,ury,1997
0.0003749,ury,1998
0.0002782,ury,1999
0.0003097,ury,2000
0.000364,ury,2001
0.0003721,ury,2002
0.0003501,ury,2003
0.0002567,ury,2004
0.0003069,ury,2005
0.0002359,ury,2006
0.0003674,ury,2007
0.0004139,ury,2008
0.0004524,ury,2009
0.001884,uzb,1990
0.001887,uzb,1991
0.001896,uzb,1992
0.001947,uzb,1993
0.002052,uzb,1994
0.002123,uzb,1995
0.002102,uzb,1996
0.00216,uzb,1997
0.002255,uzb,1998
0.002249,uzb,1999
0.002218,uzb,2000
0.002216,uzb,2001
0.002225,uzb,2002
0.002208,uzb,2003
0.002222,uzb,2004
0.002173,uzb,2005
0.002231,uzb,2006
0.002256,uzb,2007
0.002313,uzb,2008
0.002237,uzb,2009
0.019,ven,1971
0.0168,ven,1972
0.01718,ven,1973
0.01482,ven,1974
0.01141,ven,1975
0.01087,ven,1976
0.01037,ven,1977
0.009707,ven,1978
0.01029,ven,1979
0.009316,ven,1980
0.008808,ven,1981
0.007885,ven,1982
0.007347,ven,1983
0.007311,ven,1984
0.006678,ven,1985
0.006932,ven,1986
0.006858,ven,1987
0.006952,ven,1988
0.006847,ven,1989
0.007558,ven,1990
0.008161,ven,1991
0.008038,ven,1992
0.008287,ven,1993
0.008454,ven,1994
0.008949,ven,1995
0.009887,ven,1996
0.01022,ven,1997
0.009914,ven,1998
0.008843,ven,1999
0.009079,ven,2000
0.008746,ven,2001
0.008048,ven,2002
0.006952,ven,2003
0.008331,ven,2004
0.008751,ven,2005
0.008622,ven,2006
0.007629,ven,2007
0.007413,ven,2008
0.007136,ven,2009
0.0003091,vnm,1971
0.0002964,vnm,1972
0.000308,vnm,1973
0.0003198,vnm,1974
0.0003339,vnm,1975
0.0003393,vnm,1976
0.0003472,vnm,1977
0.0003465,vnm,1978
0.0003423,vnm,1979
0.0003399,vnm,1980
0.0003468,vnm,1981
0.0003473,vnm,1982
0.0003447,vnm,1983
0.0003299,vnm,1984
0.0003331,vnm,1985
0.000337,vnm,1986
0.0003385,vnm,1987
0.0003469,vnm,1988
0.0003533,vnm,1989
0.0003683,vnm,1990
0.0003912,vnm,1991
0.0004111,vnm,1992
0.000428,vnm,1993
0.000437,vnm,1994
0.0004666,vnm,1995
0.0005022,vnm,1996
0.0005327,vnm,1997
0.0005706,vnm,1998
0.0005854,vnm,1999
0.0006108,vnm,2000
0.0006287,vnm,2001
0.0006604,vnm,2002
0.0006683,vnm,2003
0.000793,vnm,2004
0.0008382,vnm,2005
0.0008628,vnm,2006
0.0008658,vnm,2007
0.0008307,vnm,2008
0.0008819,vnm,2009
7.813e-06,yem,1971
7.931e-06,yem,1972
7.811e-06,yem,1973
7.888e-06,yem,1974
7.923e-06,yem,1975
7.913e-06,yem,1976
7.865e-06,yem,1977
7.786e-06,yem,1978
7.687e-06,yem,1979
7.574e-06,yem,1980
7.449e-06,yem,1981
7.313e-06,yem,1982
7.173e-06,yem,1983
7.035e-06,yem,1984
7.048e-06,yem,1985
4.203e-05,yem,1986
9.536e-05,yem,1987
0.000734,yem,1988
0.0007927,yem,1989
0.0007854,yem,1990
0.000823,yem,1991
0.000677,yem,1992
0.0007899,yem,1993
0.001166,yem,1994
0.001141,yem,1995
0.001112,yem,1996
0.001127,yem,1997
0.001114,yem,1998
0.001147,yem,1999
0.001243,yem,2000
0.00121,yem,2001
0.00118,yem,2002
0.001128,yem,2003
0.00103,yem,2004
0.0009903,yem,2005
0.00088,yem,2006
0.0007527,yem,2007
0.0006749,yem,2008
0.0006525,yem,2009
0.0006292,zmb,1971
0.0006885,zmb,1972
0.000681,zmb,1973
0.0007101,zmb,1974
0.000708,zmb,1975
0.0007133,zmb,1976
0.000725,zmb,1977
0.0007032,zmb,1978
0.0006966,zmb,1979
0.0006976,zmb,1980
0.0006964,zmb,1981
0.0007055,zmb,1982
0.0006796,zmb,1983
0.000676,zmb,1984
0.0006756,zmb,1985
0.0006714,zmb,1986
0.0006401,zmb,1987
0.0006451,zmb,1988
0.0006136,zmb,1989
0.0006257,zmb,1990
0.0006325,zmb,1991
0.0006105,zmb,1992
0.0006192,zmb,1993
0.0006048,zmb,1994
0.0006,zmb,1995
0.000584,zmb,1996
0.000583,zmb,1997
0.0005826,zmb,1998
0.000582,zmb,1999
0.0005808,zmb,2000
0.0005808,zmb,2001
0.0005812,zmb,2002
0.000581,zmb,2003
0.000575,zmb,2004
0.0005776,zmb,2005
0.000578,zmb,2006
0.0005726,zmb,2007
0.0005682,zmb,2008
0.0005691,zmb,2009
0.0009476,zwe,1971
0.0009014,zwe,1972
0.0009159,zwe,1973
0.000913,zwe,1974
0.0008684,zwe,1975
0.0009,zwe,1976
0.0008536,zwe,1977
0.000823,zwe,1978
0.000816,zwe,1979
0.0007947,zwe,1980
0.0007508,zwe,1981
0.0007408,zwe,1982
0.000726,zwe,1983
0.0007146,zwe,1984
0.0007268,zwe,1985
0.0007417,zwe,1986
0.0008021,zwe,1987
0.0007893,zwe,1988
0.0007867,zwe,1989
0.0008166,zwe,1990
0.0008353,zwe,1991
0.0008201,zwe,1992
0.0007668,zwe,1993
0.0007378,zwe,1994
0.0007172,zwe,1995
0.0006942,zwe,1996
0.0006667,zwe,1997
0.0006723,zwe,1998
0.0007032,zwe,1999
0.0006889,zwe,2000
0.0006843,zwe,2001
0.0006856,zwe,2002
0.0006815,zwe,2003
0.0006835,zwe,2004
0.0007048,zwe,2005
0.0006926,zwe,2006
0.0006914,zwe,2007
0.0006853,zwe,2008
0.0006839,zwe,2009
