surface_area_sq_km,geo,time
185200.0,syr,1991
185200.0,syr,1992
185200.0,syr,1993
185200.0,syr,1994
185200.0,syr,1995
185200.0,syr,1996
185200.0,syr,1997
185200.0,syr,1998
185200.0,syr,1999
185200.0,syr,2000
185200.0,syr,2001
185200.0,syr,2002
185200.0,syr,2003
185200.0,syr,2004
185200.0,syr,2005
185200.0,syr,2006
185200.0,syr,2007
185200.0,syr,2008
185200.0,syr,2009
185200.0,syr,2010
142600.0,tjk,1961
142600.0,tjk,1962
142600.0,tjk,1963
142600.0,tjk,1964
142600.0,tjk,1965
142600.0,tjk,1966
142600.0,tjk,1967
142600.0,tjk,1968
142600.0,tjk,1969
142600.0,tjk,1970
142600.0,tjk,1971
142600.0,tjk,1972
142600.0,tjk,1973
142600.0,tjk,1974
142600.0,tjk,1975
142600.0,tjk,1976
142600.0,tjk,1977
142600.0,tjk,1978
142600.0,tjk,1979
142600.0,tjk,1980
142600.0,tjk,1981
142600.0,tjk,1982
142600.0,tjk,1983
142600.0,tjk,1984
142600.0,tjk,1985
142600.0,tjk,1986
142600.0,tjk,1987
142600.0,tjk,1988
142600.0,tjk,1989
142600.0,tjk,1990
142600.0,tjk,1991
142600.0,tjk,1992
142600.0,tjk,1993
142600.0,tjk,1994
142600.0,tjk,1995
142600.0,tjk,1996
142600.0,tjk,1997
142600.0,tjk,1998
142600.0,tjk,1999
142600.0,tjk,2000
142600.0,tjk,2001
142600.0,tjk,2002
142600.0,tjk,2003
142600.0,tjk,2004
142600.0,tjk,2005
142600.0,tjk,2006
142600.0,tjk,2007
142600.0,tjk,2008
142600.0,tjk,2009
142600.0,tjk,2010
947300.0,tza,1961
947300.0,tza,1962
947300.0,tza,1963
947300.0,tza,1964
947300.0,tza,1965
947300.0,tza,1966
947300.0,tza,1967
947300.0,tza,1968
947300.0,tza,1969
947300.0,tza,1970
947300.0,tza,1971
947300.0,tza,1972
947300.0,tza,1973
947300.0,tza,1974
947300.0,tza,1975
947300.0,tza,1976
947300.0,tza,1977
947300.0,tza,1978
947300.0,tza,1979
947300.0,tza,1980
947300.0,tza,1981
947300.0,tza,1982
947300.0,tza,1983
947300.0,tza,1984
947300.0,tza,1985
947300.0,tza,1986
947300.0,tza,1987
947300.0,tza,1988
947300.0,tza,1989
947300.0,tza,1990
947300.0,tza,1991
947300.0,tza,1992
947300.0,tza,1993
947300.0,tza,1994
947300.0,tza,1995
947300.0,tza,1996
947300.0,tza,1997
947300.0,tza,1998
947300.0,tza,1999
947300.0,tza,2000
947300.0,tza,2001
947300.0,tza,2002
947300.0,tza,2003
947300.0,tza,2004
947300.0,tza,2005
947300.0,tza,2006
947300.0,tza,2007
947300.0,tza,2008
947300.0,tza,2009
947300.0,tza,2010
513100.0,tha,1961
513100.0,tha,1962
513100.0,tha,1963
513100.0,tha,1964
513100.0,tha,1965
513100.0,tha,1966
513100.0,tha,1967
513100.0,tha,1968
513100.0,tha,1969
513100.0,tha,1970
513100.0,tha,1971
513100.0,tha,1972
513100.0,tha,1973
513100.0,tha,1974
513100.0,tha,1975
513100.0,tha,1976
513100.0,tha,1977
513100.0,tha,1978
513100.0,tha,1979
513100.0,tha,1980
513100.0,tha,1981
513100.0,tha,1982
513100.0,tha,1983
513100.0,tha,1984
513100.0,tha,1985
513100.0,tha,1986
513100.0,tha,1987
513100.0,tha,1988
513100.0,tha,1989
513100.0,tha,1990
513100.0,tha,1991
513100.0,tha,1992
513100.0,tha,1993
513100.0,tha,1994
513100.0,tha,1995
513100.0,tha,1996
513100.0,tha,1997
513100.0,tha,1998
513100.0,tha,1999
513100.0,tha,2000
513100.0,tha,2001
513100.0,tha,2002
513100.0,tha,2003
513100.0,tha,2004
513100.0,tha,2005
513100.0,tha,2006
513100.0,tha,2007
513100.0,tha,2008
513100.0,tha,2009
513100.0,tha,2010
14870.0,tls,1961
14870.0,tls,1962
14870.0,tls,1963
14870.0,tls,1964
14870.0,tls,1965
14870.0,tls,1966
14870.0,tls,1967
14870.0,tls,1968
14870.0,tls,1969
14870.0,tls,1970
14870.0,tls,1971
14870.0,tls,1972
14870.0,tls,1973
14870.0,tls,1974
14870.0,tls,1975
14870.0,tls,1976
14870.0,tls,1977
14870.0,tls,1978
14870.0,tls,1979
14870.0,tls,1980
14870.0,tls,1981
14870.0,tls,1982
14870.0,tls,1983
14870.0,tls,1984
14870.0,tls,1985
14870.0,tls,1986
14870.0,tls,1987
14870.0,tls,1988
14870.0,tls,1989
14870.0,tls,1990
14870.0,tls,1991
14870.0,tls,1992
14870.0,tls,1993
14870.0,tls,1994
14870.0,tls,1995
14870.0,tls,1996
14870.0,tls,1997
14870.0,tls,1998
14870.0,tls,1999
14870.0,tls,2000
14870.0,tls,2001
14870.0,tls,2002
14870.0,tls,2003
14870.0,tls,2004
14870.0,tls,2005
14870.0,tls,2006
14870.0,tls,2007
14870.0,tls,2008
14870.0,tls,2009
14870.0,tls,2010
56790.0,tgo,1961
56790.0,tgo,1962
56790.0,tgo,1963
56790.0,tgo,1964
56790.0,tgo,1965
56790.0,tgo,1966
56790.0,tgo,1967
56790.0,tgo,1968
56790.0,tgo,1969
56790.0,tgo,1970
56790.0,tgo,1971
56790.0,tgo,1972
56790.0,tgo,1973
56790.0,tgo,1974
56790.0,tgo,1975
56790.0,tgo,1976
56790.0,tgo,1977
56790.0,tgo,1978
56790.0,tgo,1979
56790.0,tgo,1980
56790.0,tgo,1981
56790.0,tgo,1982
56790.0,tgo,1983
56790.0,tgo,1984
56790.0,tgo,1985
56790.0,tgo,1986
56790.0,tgo,1987
56790.0,tgo,1988
56790.0,tgo,1989
56790.0,tgo,1990
56790.0,tgo,1991
56790.0,tgo,1992
56790.0,tgo,1993
56790.0,tgo,1994
56790.0,tgo,1995
56790.0,tgo,1996
56790.0,tgo,1997
56790.0,tgo,1998
56790.0,tgo,1999
56790.0,tgo,2000
56790.0,tgo,2001
56790.0,tgo,2002
56790.0,tgo,2003
56790.0,tgo,2004
56790.0,tgo,2005
56790.0,tgo,2006
56790.0,tgo,2007
56790.0,tgo,2008
56790.0,tgo,2009
56790.0,tgo,2010
750.0,ton,1961
750.0,ton,1962
750.0,ton,1963
750.0,ton,1964
750.0,ton,1965
750.0,ton,1966
750.0,ton,1967
750.0,ton,1968
750.0,ton,1969
750.0,ton,1970
750.0,ton,1971
750.0,ton,1972
750.0,ton,1973
750.0,ton,1974
750.0,ton,1975
750.0,ton,1976
750.0,ton,1977
750.0,ton,1978
750.0,ton,1979
750.0,ton,1980
750.0,ton,1981
750.0,ton,1982
750.0,ton,1983
750.0,ton,1984
750.0,ton,1985
750.0,ton,1986
750.0,ton,1987
750.0,ton,1988
750.0,ton,1989
750.0,ton,1990
750.0,ton,1991
750.0,ton,1992
750.0,ton,1993
750.0,ton,1994
750.0,ton,1995
750.0,ton,1996
750.0,ton,1997
750.0,ton,1998
750.0,ton,1999
750.0,ton,2000
750.0,ton,2001
750.0,ton,2002
750.0,ton,2003
750.0,ton,2004
750.0,ton,2005
750.0,ton,2006
750.0,ton,2007
750.0,ton,2008
750.0,ton,2009
750.0,ton,2010
5130.0,tto,1961
5130.0,tto,1962
5130.0,tto,1963
5130.0,tto,1964
5130.0,tto,1965
5130.0,tto,1966
5130.0,tto,1967
5130.0,tto,1968
5130.0,tto,1969
5130.0,tto,1970
5130.0,tto,1971
5130.0,tto,1972
5130.0,tto,1973
5130.0,tto,1974
5130.0,tto,1975
5130.0,tto,1976
5130.0,tto,1977
5130.0,tto,1978
5130.0,tto,1979
5130.0,tto,1980
5130.0,tto,1981
5130.0,tto,1982
5130.0,tto,1983
5130.0,tto,1984
5130.0,tto,1985
5130.0,tto,1986
5130.0,tto,1987
5130.0,tto,1988
5130.0,tto,1989
5130.0,tto,1990
5130.0,tto,1991
5130.0,tto,1992
5130.0,tto,1993
5130.0,tto,1994
5130.0,tto,1995
5130.0,tto,1996
5130.0,tto,1997
5130.0,tto,1998
5130.0,tto,1999
5130.0,tto,2000
5130.0,tto,2001
5130.0,tto,2002
5130.0,tto,2003
5130.0,tto,2004
5130.0,tto,2005
5130.0,tto,2006
5130.0,tto,2007
5130.0,tto,2008
5130.0,tto,2009
5130.0,tto,2010
163600.0,tun,1961
163600.0,tun,1962
163600.0,tun,1963
163600.0,tun,1964
163600.0,tun,1965
163600.0,tun,1966
163600.0,tun,1967
163600.0,tun,1968
163600.0,tun,1969
163600.0,tun,1970
163600.0,tun,1971
163600.0,tun,1972
163600.0,tun,1973
163600.0,tun,1974
163600.0,tun,1975
163600.0,tun,1976
163600.0,tun,1977
163600.0,tun,1978
163600.0,tun,1979
163600.0,tun,1980
163600.0,tun,1981
163600.0,tun,1982
163600.0,tun,1983
163600.0,tun,1984
163600.0,tun,1985
163600.0,tun,1986
163600.0,tun,1987
163600.0,tun,1988
163600.0,tun,1989
163600.0,tun,1990
163600.0,tun,1991
163600.0,tun,1992
163600.0,tun,1993
163600.0,tun,1994
163600.0,tun,1995
163600.0,tun,1996
163600.0,tun,1997
163600.0,tun,1998
163600.0,tun,1999
163600.0,tun,2000
163600.0,tun,2001
163600.0,tun,2002
163600.0,tun,2003
163600.0,tun,2004
163600.0,tun,2005
163600.0,tun,2006
163600.0,tun,2007
163600.0,tun,2008
163600.0,tun,2009
163600.0,tun,2010
783600.0,tur,1961
783600.0,tur,1962
783600.0,tur,1963
783600.0,tur,1964
783600.0,tur,1965
783600.0,tur,1966
783600.0,tur,1967
783600.0,tur,1968
783600.0,tur,1969
783600.0,tur,1970
783600.0,tur,1971
783600.0,tur,1972
783600.0,tur,1973
783600.0,tur,1974
783600.0,tur,1975
783600.0,tur,1976
783600.0,tur,1977
783600.0,tur,1978
783600.0,tur,1979
783600.0,tur,1980
783600.0,tur,1981
783600.0,tur,1982
783600.0,tur,1983
783600.0,tur,1984
783600.0,tur,1985
783600.0,tur,1986
783600.0,tur,1987
783600.0,tur,1988
783600.0,tur,1989
783600.0,tur,1990
783600.0,tur,1991
783600.0,tur,1992
783600.0,tur,1993
783600.0,tur,1994
783600.0,tur,1995
783600.0,tur,1996
783600.0,tur,1997
783600.0,tur,1998
783600.0,tur,1999
783600.0,tur,2000
783600.0,tur,2001
783600.0,tur,2002
783600.0,tur,2003
783600.0,tur,2004
783600.0,tur,2005
783600.0,tur,2006
783600.0,tur,2007
783600.0,tur,2008
783600.0,tur,2009
783600.0,tur,2010
488100.0,tkm,1961
488100.0,tkm,1962
488100.0,tkm,1963
488100.0,tkm,1964
488100.0,tkm,1965
488100.0,tkm,1966
488100.0,tkm,1967
488100.0,tkm,1968
488100.0,tkm,1969
488100.0,tkm,1970
488100.0,tkm,1971
488100.0,tkm,1972
488100.0,tkm,1973
488100.0,tkm,1974
488100.0,tkm,1975
488100.0,tkm,1976
488100.0,tkm,1977
488100.0,tkm,1978
488100.0,tkm,1979
488100.0,tkm,1980
488100.0,tkm,1981
488100.0,tkm,1982
488100.0,tkm,1983
488100.0,tkm,1984
488100.0,tkm,1985
488100.0,tkm,1986
488100.0,tkm,1987
488100.0,tkm,1988
488100.0,tkm,1989
488100.0,tkm,1990
488100.0,tkm,1991
488100.0,tkm,1992
488100.0,tkm,1993
488100.0,tkm,1994
488100.0,tkm,1995
488100.0,tkm,1996
488100.0,tkm,1997
488100.0,tkm,1998
488100.0,tkm,1999
488100.0,tkm,2000
488100.0,tkm,2001
488100.0,tkm,2002
488100.0,tkm,2003
488100.0,tkm,2004
488100.0,tkm,2005
488100.0,tkm,2006
488100.0,tkm,2007
488100.0,tkm,2008
488100.0,tkm,2009
488100.0,tkm,2010
950.0,tca,1961
950.0,tca,1962
950.0,tca,1963
950.0,tca,1964
950.0,tca,1965
950.0,tca,1966
950.0,tca,1967
950.0,tca,1968
950.0,tca,1969
950.0,tca,1970
950.0,tca,1971
950.0,tca,1972
950.0,tca,1973
950.0,tca,1974
950.0,tca,1975
950.0,tca,1976
950.0,tca,1977
950.0,tca,1978
950.0,tca,1979
950.0,tca,1980
950.0,tca,1981
950.0,tca,1982
950.0,tca,1983
950.0,tca,1984
950.0,tca,1985
950.0,tca,1986
950.0,tca,1987
950.0,tca,1988
950.0,tca,1989
950.0,tca,1990
950.0,tca,1991
950.0,tca,1992
950.0,tca,1993
950.0,tca,1994
950.0,tca,1995
950.0,tca,1996
950.0,tca,1997
950.0,tca,1998
950.0,tca,1999
950.0,tca,2000
950.0,tca,2001
950.0,tca,2002
950.0,tca,2003
950.0,tca,2004
950.0,tca,2005
950.0,tca,2006
950.0,tca,2007
950.0,tca,2008
950.0,tca,2009
950.0,tca,2010
30.0,tuv,1961
30.0,tuv,1962
30.0,tuv,1963
30.0,tuv,1964
30.0,tuv,1965
30.0,tuv,1966
30.0,tuv,1967
30.0,tuv,1968
30.0,tuv,1969
30.0,tuv,1970
30.0,tuv,1971
30.0,tuv,1972
30.0,tuv,1973
30.0,tuv,1974
30.0,tuv,1975
30.0,tuv,1976
30.0,tuv,1977
30.0,tuv,1978
30.0,tuv,1979
30.0,tuv,1980
30.0,tuv,1981
30.0,tuv,1982
30.0,tuv,1983
30.0,tuv,1984
30.0,tuv,1985
30.0,tuv,1986
30.0,tuv,1987
30.0,tuv,1988
30.0,tuv,1989
30.0,tuv,1990
30.0,tuv,1991
30.0,tuv,1992
30.0,tuv,1993
30.0,tuv,1994
30.0,tuv,1995
30.0,tuv,1996
30.0,tuv,1997
30.0,tuv,1998
30.0,tuv,1999
30.0,tuv,2000
30.0,tuv,2001
30.0,tuv,2002
30.0,tuv,2003
30.0,tuv,2004
30.0,tuv,2005
30.0,tuv,2006
30.0,tuv,2007
30.0,tuv,2008
30.0,tuv,2009
30.0,tuv,2010
241600.0,uga,1961
241600.0,uga,1962
241600.0,uga,1963
241600.0,uga,1964
241600.0,uga,1965
241600.0,uga,1966
241600.0,uga,1967
241600.0,uga,1968
241600.0,uga,1969
241600.0,uga,1970
241600.0,uga,1971
241600.0,uga,1972
241600.0,uga,1973
241600.0,uga,1974
241600.0,uga,1975
241600.0,uga,1976
241600.0,uga,1977
241600.0,uga,1978
241600.0,uga,1979
241600.0,uga,1980
241600.0,uga,1981
241600.0,uga,1982
241600.0,uga,1983
241600.0,uga,1984
241600.0,uga,1985
241600.0,uga,1986
241600.0,uga,1987
241600.0,uga,1988
241600.0,uga,1989
241600.0,uga,1990
241600.0,uga,1991
241600.0,uga,1992
241600.0,uga,1993
241600.0,uga,1994
241600.0,uga,1995
241600.0,uga,1996
241600.0,uga,1997
241600.0,uga,1998
241600.0,uga,1999
241600.0,uga,2000
241600.0,uga,2001
241600.0,uga,2002
241600.0,uga,2003
241600.0,uga,2004
241600.0,uga,2005
241600.0,uga,2006
241600.0,uga,2007
241600.0,uga,2008
241600.0,uga,2009
241600.0,uga,2010
603600.0,ukr,1961
603600.0,ukr,1962
603600.0,ukr,1963
603600.0,ukr,1964
603600.0,ukr,1965
603600.0,ukr,1966
603600.0,ukr,1967
603600.0,ukr,1968
603600.0,ukr,1969
603600.0,ukr,1970
603600.0,ukr,1971
603600.0,ukr,1972
603600.0,ukr,1973
603600.0,ukr,1974
603600.0,ukr,1975
603600.0,ukr,1976
603600.0,ukr,1977
603600.0,ukr,1978
603600.0,ukr,1979
603600.0,ukr,1980
603600.0,ukr,1981
603600.0,ukr,1982
603600.0,ukr,1983
603600.0,ukr,1984
603600.0,ukr,1985
603600.0,ukr,1986
603600.0,ukr,1987
603600.0,ukr,1988
603600.0,ukr,1989
603600.0,ukr,1990
603600.0,ukr,1991
603600.0,ukr,1992
603600.0,ukr,1993
603600.0,ukr,1994
603600.0,ukr,1995
603600.0,ukr,1996
603600.0,ukr,1997
603600.0,ukr,1998
603600.0,ukr,1999
603600.0,ukr,2000
603600.0,ukr,2001
603600.0,ukr,2002
603600.0,ukr,2003
603600.0,ukr,2004
603600.0,ukr,2005
603600.0,ukr,2006
603600.0,ukr,2007
603600.0,ukr,2008
603600.0,ukr,2009
603600.0,ukr,2010
83600.0,are,1961
83600.0,are,1962
83600.0,are,1963
83600.0,are,1964
83600.0,are,1965
83600.0,are,1966
83600.0,are,1967
83600.0,are,1968
83600.0,are,1969
83600.0,are,1970
83600.0,are,1971
83600.0,are,1972
83600.0,are,1973
83600.0,are,1974
83600.0,are,1975
83600.0,are,1976
83600.0,are,1977
83600.0,are,1978
83600.0,are,1979
83600.0,are,1980
83600.0,are,1981
83600.0,are,1982
83600.0,are,1983
83600.0,are,1984
83600.0,are,1985
83600.0,are,1986
83600.0,are,1987
83600.0,are,1988
83600.0,are,1989
83600.0,are,1990
83600.0,are,1991
83600.0,are,1992
83600.0,are,1993
83600.0,are,1994
83600.0,are,1995
83600.0,are,1996
83600.0,are,1997
83600.0,are,1998
83600.0,are,1999
83600.0,are,2000
83600.0,are,2001
83600.0,are,2002
83600.0,are,2003
83600.0,are,2004
83600.0,are,2005
83600.0,are,2006
83600.0,are,2007
83600.0,are,2008
83600.0,are,2009
83600.0,are,2010
243600.0,gbr,1961
243600.0,gbr,1962
243600.0,gbr,1963
243600.0,gbr,1964
243600.0,gbr,1965
243600.0,gbr,1966
243600.0,gbr,1967
243600.0,gbr,1968
243600.0,gbr,1969
243600.0,gbr,1970
243600.0,gbr,1971
243600.0,gbr,1972
243600.0,gbr,1973
243600.0,gbr,1974
243600.0,gbr,1975
243600.0,gbr,1976
243600.0,gbr,1977
243600.0,gbr,1978
243600.0,gbr,1979
243600.0,gbr,1980
243600.0,gbr,1981
243600.0,gbr,1982
243600.0,gbr,1983
243600.0,gbr,1984
243600.0,gbr,1985
243600.0,gbr,1986
243600.0,gbr,1987
243600.0,gbr,1988
243600.0,gbr,1989
243600.0,gbr,1990
243600.0,gbr,1991
243600.0,gbr,1992
243600.0,gbr,1993
243600.0,gbr,1994
243600.0,gbr,1995
243600.0,gbr,1996
243600.0,gbr,1997
243600.0,gbr,1998
243600.0,gbr,1999
243600.0,gbr,2000
243600.0,gbr,2001
243600.0,gbr,2002
243600.0,gbr,2003
243600.0,gbr,2004
243600.0,gbr,2005
243600.0,gbr,2006
243600.0,gbr,2007
243600.0,gbr,2008
243600.0,gbr,2009
243600.0,gbr,2010
9629000.0,usa,1961
9629000.0,usa,1962
9629000.0,usa,1963
9629000.0,usa,1964
9629000.0,usa,1965
9629000.0,usa,1966
9629000.0,usa,1967
9629000.0,usa,1968
9629000.0,usa,1969
9629000.0,usa,1970
9629000.0,usa,1971
9629000.0,usa,1972
9629000.0,usa,1973
9629000.0,usa,1974
9629000.0,usa,1975
9629000.0,usa,1976
9629000.0,usa,1977
9629000.0,usa,1978
9629000.0,usa,1979
9629000.0,usa,1980
9629000.0,usa,1981
9629000.0,usa,1982
9629000.0,usa,1983
9629000.0,usa,1984
9629000.0,usa,1985
9629000.0,usa,1986
9629000.0,usa,1987
9629000.0,usa,1988
9629000.0,usa,1989
9629000.0,usa,1990
9629000.0,usa,1991
9629000.0,usa,1992
9629000.0,usa,1993
9629000.0,usa,1994
9629000.0,usa,1995
9629000.0,usa,1996
9629000.0,usa,1997
9629000.0,usa,1998
9629000.0,usa,1999
9632000.0,usa,2000
9632000.0,usa,2001
9632000.0,usa,2002
9632000.0,usa,2003
9632000.0,usa,2004
9632000.0,usa,2005
9632000.0,usa,2006
9632000.0,usa,2007
9832000.0,usa,2008
9832000.0,usa,2009
9832000.0,usa,2010
176200.0,ury,1961
176200.0,ury,1962
176200.0,ury,1963
176200.0,ury,1964
176200.0,ury,1965
176200.0,ury,1966
176200.0,ury,1967
176200.0,ury,1968
176200.0,ury,1969
176200.0,ury,1970
176200.0,ury,1971
176200.0,ury,1972
176200.0,ury,1973
176200.0,ury,1974
176200.0,ury,1975
176200.0,ury,1976
176200.0,ury,1977
176200.0,ury,1978
176200.0,ury,1979
176200.0,ury,1980
176200.0,ury,1981
176200.0,ury,1982
176200.0,ury,1983
176200.0,ury,1984
176200.0,ury,1985
176200.0,ury,1986
176200.0,ury,1987
176200.0,ury,1988
176200.0,ury,1989
176200.0,ury,1990
176200.0,ury,1991
176200.0,ury,1992
176200.0,ury,1993
176200.0,ury,1994
176200.0,ury,1995
176200.0,ury,1996
176200.0,ury,1997
176200.0,ury,1998
176200.0,ury,1999
176200.0,ury,2000
176200.0,ury,2001
176200.0,ury,2002
176200.0,ury,2003
176200.0,ury,2004
176200.0,ury,2005
176200.0,ury,2006
176200.0,ury,2007
176200.0,ury,2008
176200.0,ury,2009
176200.0,ury,2010
447400.0,uzb,1961
447400.0,uzb,1962
447400.0,uzb,1963
447400.0,uzb,1964
447400.0,uzb,1965
447400.0,uzb,1966
447400.0,uzb,1967
447400.0,uzb,1968
447400.0,uzb,1969
447400.0,uzb,1970
447400.0,uzb,1971
447400.0,uzb,1972
447400.0,uzb,1973
447400.0,uzb,1974
447400.0,uzb,1975
447400.0,uzb,1976
447400.0,uzb,1977
447400.0,uzb,1978
447400.0,uzb,1979
447400.0,uzb,1980
447400.0,uzb,1981
447400.0,uzb,1982
447400.0,uzb,1983
447400.0,uzb,1984
447400.0,uzb,1985
447400.0,uzb,1986
447400.0,uzb,1987
447400.0,uzb,1988
447400.0,uzb,1989
447400.0,uzb,1990
447400.0,uzb,1991
447400.0,uzb,1992
447400.0,uzb,1993
447400.0,uzb,1994
447400.0,uzb,1995
447400.0,uzb,1996
447400.0,uzb,1997
447400.0,uzb,1998
447400.0,uzb,1999
447400.0,uzb,2000
447400.0,uzb,2001
447400.0,uzb,2002
447400.0,uzb,2003
447400.0,uzb,2004
447400.0,uzb,2005
447400.0,uzb,2006
447400.0,uzb,2007
447400.0,uzb,2008
447400.0,uzb,2009
447400.0,uzb,2010
12190.0,vut,1961
12190.0,vut,1962
12190.0,vut,1963
12190.0,vut,1964
12190.0,vut,1965
12190.0,vut,1966
12190.0,vut,1967
12190.0,vut,1968
12190.0,vut,1969
12190.0,vut,1970
12190.0,vut,1971
12190.0,vut,1972
12190.0,vut,1973
12190.0,vut,1974
12190.0,vut,1975
12190.0,vut,1976
12190.0,vut,1977
12190.0,vut,1978
12190.0,vut,1979
12190.0,vut,1980
12190.0,vut,1981
12190.0,vut,1982
12190.0,vut,1983
12190.0,vut,1984
12190.0,vut,1985
12190.0,vut,1986
12190.0,vut,1987
12190.0,vut,1988
12190.0,vut,1989
12190.0,vut,1990
12190.0,vut,1991
12190.0,vut,1992
12190.0,vut,1993
12190.0,vut,1994
12190.0,vut,1995
12190.0,vut,1996
12190.0,vut,1997
12190.0,vut,1998
12190.0,vut,1999
12190.0,vut,2000
12190.0,vut,2001
12190.0,vut,2002
12190.0,vut,2003
12190.0,vut,2004
12190.0,vut,2005
12190.0,vut,2006
12190.0,vut,2007
12190.0,vut,2008
12190.0,vut,2009
12190.0,vut,2010
912000.0,ven,1961
912000.0,ven,1962
912000.0,ven,1963
912000.0,ven,1964
912000.0,ven,1965
912000.0,ven,1966
912000.0,ven,1967
912000.0,ven,1968
912000.0,ven,1969
912000.0,ven,1970
912000.0,ven,1971
912000.0,ven,1972
912000.0,ven,1973
912000.0,ven,1974
912000.0,ven,1975
912000.0,ven,1976
912000.0,ven,1977
912000.0,ven,1978
912000.0,ven,1979
912000.0,ven,1980
912000.0,ven,1981
912000.0,ven,1982
912000.0,ven,1983
912000.0,ven,1984
912000.0,ven,1985
912000.0,ven,1986
912000.0,ven,1987
912000.0,ven,1988
912000.0,ven,1989
912000.0,ven,1990
912000.0,ven,1991
912000.0,ven,1992
912000.0,ven,1993
912000.0,ven,1994
912000.0,ven,1995
912000.0,ven,1996
912000.0,ven,1997
912000.0,ven,1998
912000.0,ven,1999
912000.0,ven,2000
912000.0,ven,2001
912000.0,ven,2002
912000.0,ven,2003
912000.0,ven,2004
912000.0,ven,2005
912000.0,ven,2006
912000.0,ven,2007
912000.0,ven,2008
912000.0,ven,2009
912000.0,ven,2010
331700.0,vnm,1961
331700.0,vnm,1962
331700.0,vnm,1963
331700.0,vnm,1964
331700.0,vnm,1965
331700.0,vnm,1966
331700.0,vnm,1967
331700.0,vnm,1968
331700.0,vnm,1969
331700.0,vnm,1970
331700.0,vnm,1971
331700.0,vnm,1972
331700.0,vnm,1973
331700.0,vnm,1974
331700.0,vnm,1975
331700.0,vnm,1976
329600.0,vnm,1977
329600.0,vnm,1978
331600.0,vnm,1979
331700.0,vnm,1980
331700.0,vnm,1981
331700.0,vnm,1982
331700.0,vnm,1983
331700.0,vnm,1984
331700.0,vnm,1985
331700.0,vnm,1986
330400.0,vnm,1987
330400.0,vnm,1988
330400.0,vnm,1989
331000.0,vnm,1990
331100.0,vnm,1991
331100.0,vnm,1992
331100.0,vnm,1993
331100.0,vnm,1994
331100.0,vnm,1995
331100.0,vnm,1996
331100.0,vnm,1997
331100.0,vnm,1998
331100.0,vnm,1999
329200.0,vnm,2000
329200.0,vnm,2001
329300.0,vnm,2002
329300.0,vnm,2003
329300.0,vnm,2004
331200.0,vnm,2005
331200.0,vnm,2006
331200.0,vnm,2007
331000.0,vnm,2008
331000.0,vnm,2009
331000.0,vnm,2010
350.0,vir,1961
350.0,vir,1962
350.0,vir,1963
350.0,vir,1964
350.0,vir,1965
350.0,vir,1966
350.0,vir,1967
350.0,vir,1968
350.0,vir,1969
350.0,vir,1970
350.0,vir,1971
350.0,vir,1972
350.0,vir,1973
350.0,vir,1974
350.0,vir,1975
350.0,vir,1976
350.0,vir,1977
350.0,vir,1978
350.0,vir,1979
350.0,vir,1980
350.0,vir,1981
350.0,vir,1982
350.0,vir,1983
350.0,vir,1984
350.0,vir,1985
350.0,vir,1986
350.0,vir,1987
350.0,vir,1988
350.0,vir,1989
350.0,vir,1990
350.0,vir,1991
350.0,vir,1992
350.0,vir,1993
350.0,vir,1994
350.0,vir,1995
350.0,vir,1996
350.0,vir,1997
350.0,vir,1998
350.0,vir,1999
350.0,vir,2000
350.0,vir,2001
350.0,vir,2002
350.0,vir,2003
350.0,vir,2004
350.0,vir,2005
350.0,vir,2006
350.0,vir,2007
350.0,vir,2008
350.0,vir,2009
350.0,vir,2010
6020.0,pse,1961
6020.0,pse,1962
6020.0,pse,1963
6020.0,pse,1964
6020.0,pse,1965
6020.0,pse,1966
6020.0,pse,1967
6020.0,pse,1968
6020.0,pse,1969
6020.0,pse,1970
6020.0,pse,1971
6020.0,pse,1972
6020.0,pse,1973
6020.0,pse,1974
6020.0,pse,1975
6020.0,pse,1976
6020.0,pse,1977
6020.0,pse,1978
6020.0,pse,1979
6020.0,pse,1980
6020.0,pse,1981
6020.0,pse,1982
6020.0,pse,1983
6020.0,pse,1984
6020.0,pse,1985
6020.0,pse,1986
6020.0,pse,1987
6020.0,pse,1988
6020.0,pse,1989
6020.0,pse,1990
6020.0,pse,1991
6020.0,pse,1992
6020.0,pse,1993
6020.0,pse,1994
6020.0,pse,1995
6020.0,pse,1996
6020.0,pse,1997
6020.0,pse,1998
6020.0,pse,1999
6020.0,pse,2000
6020.0,pse,2001
6020.0,pse,2002
6020.0,pse,2003
6020.0,pse,2004
6020.0,pse,2005
6020.0,pse,2006
6020.0,pse,2007
6020.0,pse,2008
6020.0,pse,2009
6020.0,pse,2010
528000.0,yem,1961
528000.0,yem,1962
528000.0,yem,1963
528000.0,yem,1964
528000.0,yem,1965
528000.0,yem,1966
528000.0,yem,1967
528000.0,yem,1968
528000.0,yem,1969
528000.0,yem,1970
528000.0,yem,1971
528000.0,yem,1972
528000.0,yem,1973
528000.0,yem,1974
528000.0,yem,1975
528000.0,yem,1976
528000.0,yem,1977
528000.0,yem,1978
528000.0,yem,1979
528000.0,yem,1980
528000.0,yem,1981
528000.0,yem,1982
528000.0,yem,1983
528000.0,yem,1984
528000.0,yem,1985
528000.0,yem,1986
528000.0,yem,1987
528000.0,yem,1988
528000.0,yem,1989
528000.0,yem,1990
528000.0,yem,1991
528000.0,yem,1992
528000.0,yem,1993
