geo,population_density_per_square_km,time
syr,102.2,2006
syr,104.3,2007
syr,106.4,2008
syr,108.3,2009
syr,110.2,2010
tjk,10.7,1950
tjk,11.02,1951
tjk,11.37,1952
tjk,11.72,1953
tjk,12.09,1954
tjk,12.46,1955
tjk,12.83,1956
tjk,13.21,1957
tjk,13.62,1958
tjk,14.06,1959
tjk,14.55,1960
tjk,15.1,1961
tjk,15.69,1962
tjk,16.31,1963
tjk,16.94,1964
tjk,17.56,1965
tjk,18.16,1966
tjk,18.74,1967
tjk,19.32,1968
tjk,19.93,1969
tjk,20.56,1970
tjk,21.22,1971
tjk,21.91,1972
tjk,22.63,1973
tjk,23.34,1974
tjk,24.05,1975
tjk,24.75,1976
tjk,25.45,1977
tjk,26.15,1978
tjk,26.87,1979
tjk,27.62,1980
tjk,28.4,1981
tjk,29.21,1982
tjk,30.06,1983
tjk,30.96,1984
tjk,31.91,1985
tjk,32.94,1986
tjk,34.02,1987
tjk,35.1,1988
tjk,36.13,1989
tjk,37.06,1990
tjk,37.87,1991
tjk,38.57,1992
tjk,39.19,1993
tjk,39.77,1994
tjk,40.36,1995
tjk,40.95,1996
tjk,41.55,1997
tjk,42.12,1998
tjk,42.66,1999
tjk,43.14,2000
tjk,43.55,2001
tjk,43.93,2002
tjk,44.28,2003
tjk,44.66,2004
tjk,45.1,2005
tjk,45.59,2006
tjk,46.15,2007
tjk,46.76,2008
tjk,47.4,2009
tjk,48.07,2010
tza,8.094,1950
tza,8.303,1951
tza,8.524,1952
tza,8.756,1953
tza,8.997,1954
tza,9.249,1955
tza,9.51,1956
tza,9.782,1957
tza,10.06,1958
tza,10.36,1959
tza,10.66,1960
tza,10.98,1961
tza,11.3,1962
tza,11.64,1963
tza,12.0,1964
tza,12.36,1965
tza,12.74,1966
tza,13.13,1967
tza,13.53,1968
tza,13.95,1969
tza,14.39,1970
tza,14.86,1971
tza,15.35,1972
tza,15.85,1973
tza,16.37,1974
tza,16.91,1975
tza,17.45,1976
tza,18.0,1977
tza,18.57,1978
tza,19.16,1979
tza,19.77,1980
tza,20.4,1981
tza,21.05,1982
tza,21.73,1983
tza,22.41,1984
tza,23.12,1985
tza,23.83,1986
tza,24.56,1987
tza,25.32,1988
tza,26.11,1989
tza,26.96,1990
tza,27.86,1991
tza,28.81,1992
tza,29.79,1993
tza,30.75,1994
tza,31.68,1995
tza,32.57,1996
tza,33.43,1997
tza,34.27,1998
tza,35.13,1999
tza,36.02,2000
tza,36.95,2001
tza,37.91,2002
tza,38.93,2003
tza,39.98,2004
tza,41.09,2005
tza,42.24,2006
tza,43.45,2007
tza,44.72,2008
tza,46.05,2009
tza,47.45,2010
tha,40.16,1950
tha,41.22,1951
tha,42.33,1952
tha,43.48,1953
tha,44.7,1954
tha,45.97,1955
tha,47.3,1956
tha,48.69,1957
tha,50.14,1958
tha,51.66,1959
tha,53.23,1960
tha,54.86,1961
tha,56.55,1962
tha,58.3,1963
tha,60.1,1964
tha,61.96,1965
tha,63.87,1966
tha,65.82,1967
tha,67.82,1968
tha,69.86,1969
tha,71.94,1970
tha,74.07,1971
tha,76.22,1972
tha,78.38,1973
tha,80.53,1974
tha,82.63,1975
tha,84.69,1976
tha,86.69,1977
tha,88.66,1978
tha,90.61,1979
tha,92.54,1980
tha,94.44,1981
tha,96.32,1982
tha,98.18,1983
tha,100.1,1984
tha,102.0,1985
tha,104.0,1986
tha,106.0,1987
tha,107.9,1988
tha,109.7,1989
tha,111.2,1990
tha,112.5,1991
tha,113.5,1992
tha,114.3,1993
tha,115.2,1994
tha,116.3,1995
tha,117.4,1996
tha,118.8,1997
tha,120.2,1998
tha,121.6,1999
tha,123.1,2000
tha,124.5,2001
tha,126.0,2002
tha,127.4,2003
tha,128.7,2004
tha,130.0,2005
tha,131.1,2006
tha,132.1,2007
tha,133.0,2008
tha,133.9,2009
tha,134.7,2010
tls,29.14,1950
tls,29.47,1951
tls,29.83,1952
tls,30.2,1953
tls,30.6,1954
tls,31.03,1955
tls,31.48,1956
tls,31.97,1957
tls,32.48,1958
tls,33.03,1959
tls,33.59,1960
tls,34.19,1961
tls,34.81,1962
tls,35.45,1963
tls,36.12,1964
tls,36.82,1965
tls,37.52,1966
tls,38.22,1967
tls,38.94,1968
tls,39.74,1969
tls,40.63,1970
tls,41.69,1971
tls,42.87,1972
tls,43.93,1973
tls,44.56,1974
tls,44.57,1975
tls,43.84,1976
tls,42.5,1977
tls,40.93,1978
tls,39.65,1979
tls,39.04,1980
tls,39.25,1981
tls,40.14,1982
tls,41.51,1983
tls,42.99,1984
tls,44.36,1985
tls,45.52,1986
tls,46.55,1987
tls,47.53,1988
tls,48.64,1989
tls,49.96,1990
tls,51.58,1991
tls,53.42,1992
tls,55.21,1993
tls,56.59,1994
tls,57.34,1995
tls,57.3,1996
tls,56.63,1997
tls,55.78,1998
tls,55.36,1999
tls,55.81,2000
tls,57.32,2001
tls,59.71,2002
tls,62.61,2003
tls,65.48,2004
tls,67.93,2005
tls,69.83,2006
tls,71.32,2007
tls,72.59,2008
tls,73.95,2009
tls,75.59,2010
tgo,24.57,1950
tgo,25.11,1951
tgo,25.41,1952
tgo,25.59,1953
tgo,25.76,1954
tgo,25.97,1955
tgo,26.26,1956
tgo,26.62,1957
tgo,27.03,1958
tgo,27.43,1959
tgo,27.78,1960
tgo,28.07,1961
tgo,28.31,1962
tgo,28.62,1963
tgo,29.14,1964
tgo,29.93,1965
tgo,31.05,1966
tgo,32.46,1967
tgo,34.01,1968
tgo,35.55,1969
tgo,36.93,1970
tgo,38.13,1971
tgo,39.18,1972
tgo,40.12,1973
tgo,41.01,1974
tgo,41.91,1975
tgo,42.8,1976
tgo,43.68,1977
tgo,44.62,1978
tgo,45.7,1979
tgo,46.97,1980
tgo,48.45,1981
tgo,50.12,1982
tgo,51.94,1983
tgo,53.81,1984
tgo,55.67,1985
tgo,57.53,1986
tgo,59.39,1987
tgo,61.21,1988
tgo,62.94,1989
tgo,64.55,1990
tgo,66.0,1991
tgo,67.32,1992
tgo,68.64,1993
tgo,70.14,1994
tgo,71.95,1995
tgo,74.12,1996
tgo,76.59,1997
tgo,79.25,1998
tgo,81.9,1999
tgo,84.42,2000
tgo,86.75,2001
tgo,88.95,2002
tgo,91.05,2003
tgo,93.13,2004
tgo,95.24,2005
tgo,97.38,2006
tgo,99.55,2007
tgo,101.7,2008
tgo,103.9,2009
tgo,106.2,2010
tkl,130.8,1950
tkl,126.3,1951
tkl,125.3,1952
tkl,126.8,1953
tkl,130.0,1954
tkl,134.2,1955
tkl,138.8,1956
tkl,143.6,1957
tkl,148.2,1958
tkl,152.3,1959
tkl,156.1,1960
tkl,159.2,1961
tkl,161.5,1962
tkl,162.6,1963
tkl,162.3,1964
tkl,160.3,1965
tkl,156.5,1966
tkl,151.1,1967
tkl,144.8,1968
tkl,139.2,1969
tkl,134.8,1970
tkl,132.2,1971
tkl,131.2,1972
tkl,131.2,1973
tkl,131.4,1974
tkl,131.2,1975
tkl,130.6,1976
tkl,129.7,1977
tkl,128.8,1978
tkl,128.6,1979
tkl,129.5,1980
tkl,131.8,1981
tkl,134.9,1982
tkl,138.4,1983
tkl,141.2,1984
tkl,142.8,1985
tkl,142.7,1986
tkl,141.3,1987
tkl,139.1,1988
tkl,136.4,1989
tkl,134.1,1990
tkl,131.9,1991
tkl,129.8,1992
tkl,128.2,1993
tkl,127.0,1994
tkl,126.7,1995
tkl,127.4,1996
tkl,129.0,1997
tkl,130.5,1998
tkl,130.9,1999
tkl,129.3,2000
tkl,125.3,2001
tkl,119.3,2002
tkl,112.4,2003
tkl,105.9,2004
tkl,100.8,2005
tkl,97.5,2006
tkl,95.67,2007
tkl,94.92,2008
tkl,94.67,2009
tkl,94.58,2010
ton,72.65,1950
ton,75.86,1951
ton,78.73,1952
ton,81.21,1953
ton,83.32,1954
ton,85.12,1955
ton,86.72,1956
ton,88.29,1957
ton,90.02,1958
ton,92.11,1959
ton,94.77,1960
ton,98.06,1961
ton,101.9,1962
ton,106.2,1963
ton,110.4,1964
ton,114.4,1965
ton,118.1,1966
ton,121.6,1967
ton,124.8,1968
ton,127.5,1969
ton,129.8,1970
ton,131.6,1971
ton,132.8,1972
ton,133.8,1973
ton,134.8,1974
ton,135.9,1975
ton,137.3,1976
ton,138.9,1977
ton,140.5,1978
ton,142.0,1979
ton,143.1,1980
ton,143.8,1981
ton,144.1,1982
ton,144.3,1983
ton,144.4,1984
ton,144.5,1985
ton,144.8,1986
ton,145.2,1987
ton,145.7,1988
ton,146.1,1989
ton,146.4,1990
ton,146.6,1991
ton,146.8,1992
ton,147.0,1993
ton,147.2,1994
ton,147.5,1995
ton,148.0,1996
ton,148.5,1997
ton,149.2,1998
ton,149.9,1999
ton,150.7,2000
ton,151.5,2001
ton,152.4,2002
ton,153.3,2003
ton,154.3,2004
ton,155.3,2005
ton,156.3,2006
ton,157.3,2007
ton,158.3,2008
ton,159.3,2009
ton,160.1,2010
tto,124.0,1950
tto,126.2,1951
tto,128.9,1952
tto,132.1,1953
tto,135.9,1954
tto,140.3,1955
tto,145.2,1956
tto,150.4,1957
tto,155.5,1958
tto,160.1,1959
tto,164.0,1960
tto,166.9,1961
tto,169.0,1962
tto,170.6,1963
tto,172.2,1964
tto,174.3,1965
tto,176.9,1966
tto,179.9,1967
tto,183.1,1968
tto,186.1,1969
tto,188.6,1970
tto,190.6,1971
tto,192.1,1972
tto,193.4,1973
tto,194.9,1974
tto,196.6,1975
tto,198.7,1976
tto,201.1,1977
tto,203.8,1978
tto,206.8,1979
tto,210.2,1980
tto,213.9,1981
tto,217.8,1982
tto,221.8,1983
tto,225.5,1984
tto,228.6,1985
tto,231.0,1986
tto,232.8,1987
tto,234.2,1988
tto,235.5,1989
tto,236.9,1990
tto,238.6,1991
tto,240.5,1992
tto,242.4,1993
tto,244.2,1994
tto,245.9,1995
tto,247.3,1996
tto,248.6,1997
tto,249.8,1998
tto,250.9,1999
tto,251.9,2000
tto,252.8,2001
tto,253.7,2002
tto,254.6,2003
tto,255.5,2004
tto,256.4,2005
tto,257.4,2006
tto,258.4,2007
tto,259.5,2008
tto,260.5,2009
tto,261.5,2010
tun,21.57,1950
tun,21.98,1951
tun,22.38,1952
tun,22.78,1953
tun,23.18,1954
tun,23.59,1955
tun,24.01,1956
tun,24.44,1957
tun,24.89,1958
tun,25.34,1959
tun,25.8,1960
tun,26.27,1961
tun,26.75,1962
tun,27.24,1963
tun,27.76,1964
tun,28.3,1965
tun,28.87,1966
tun,29.47,1967
tun,30.09,1968
tun,30.72,1969
tun,31.34,1970
tun,31.95,1971
tun,32.56,1972
tun,33.19,1973
tun,33.88,1974
tun,34.64,1975
tun,35.49,1976
tun,36.42,1977
tun,37.41,1978
tun,38.43,1979
tun,39.47,1980
tun,40.51,1981
tun,41.57,1982
tun,42.63,1983
tun,43.71,1984
tun,44.8,1985
tun,45.91,1986
tun,47.02,1987
tun,48.12,1988
tun,49.18,1989
tun,50.21,1990
tun,51.19,1991
tun,52.13,1992
tun,53.01,1993
tun,53.84,1994
tun,54.62,1995
tun,55.34,1996
tun,56.0,1997
tun,56.63,1998
tun,57.22,1999
tun,57.8,2000
tun,58.35,2001
tun,58.88,2002
tun,59.42,2003
tun,59.98,2004
tun,60.58,2005
tun,61.23,2006
tun,61.92,2007
tun,62.63,2008
tun,63.35,2009
tun,64.06,2010
tur,27.11,1950
tur,27.9,1951
tur,28.74,1952
tur,29.6,1953
tur,30.48,1954
tur,31.38,1955
tur,32.28,1956
tur,33.18,1957
tur,34.09,1958
tur,35.01,1959
tur,35.94,1960
tur,36.88,1961
tur,37.82,1962
tur,38.76,1963
tur,39.7,1964
tur,40.63,1965
tur,41.55,1966
tur,42.46,1967
tur,43.37,1968
tur,44.3,1969
tur,45.26,1970
tur,46.26,1971
tur,47.29,1972
tur,48.35,1973
tur,49.43,1974
tur,50.52,1975
tur,51.62,1976
tur,52.73,1977
tur,53.87,1978
tur,55.05,1979
tur,56.29,1980
tur,57.6,1981
tur,58.96,1982
tur,60.35,1983
tur,61.72,1984
tur,63.05,1985
tur,64.31,1986
tur,65.53,1987
tur,66.72,1988
tur,67.9,1989
tur,69.08,1990
tur,70.28,1991
tur,71.48,1992
tur,72.69,1993
tur,73.91,1994
tur,75.12,1995
tur,76.35,1996
tur,77.57,1997
tur,78.8,1998
tur,80.01,1999
tur,81.2,2000
tur,82.37,2001
tur,83.52,2002
tur,84.66,2003
tur,85.81,2004
tur,86.97,2005
tur,88.14,2006
tur,89.33,2007
tur,90.52,2008
tur,91.69,2009
tur,92.85,2010
tkm,2.481,1950
tkm,2.517,1951
tkm,2.566,1952
tkm,2.628,1953
tkm,2.698,1954
tkm,2.777,1955
tkm,2.862,1956
tkm,2.954,1957
tkm,3.051,1958
tkm,3.155,1959
tkm,3.265,1960
tkm,3.38,1961
tkm,3.501,1962
tkm,3.624,1963
tkm,3.749,1964
tkm,3.872,1965
tkm,3.994,1966
tkm,4.114,1967
tkm,4.235,1968
tkm,4.357,1969
tkm,4.484,1970
tkm,4.615,1971
tkm,4.749,1972
tkm,4.886,1973
tkm,5.025,1974
tkm,5.163,1975
tkm,5.301,1976
tkm,5.44,1977
tkm,5.579,1978
tkm,5.719,1979
tkm,5.862,1980
tkm,6.006,1981
tkm,6.152,1982
tkm,6.302,1983
tkm,6.456,1984
tkm,6.616,1985
tkm,6.782,1986
tkm,6.951,1987
tkm,7.128,1988
tkm,7.315,1989
tkm,7.515,1990
tkm,7.729,1991
tkm,7.953,1992
tkm,8.178,1993
tkm,8.391,1994
tkm,8.58,1995
tkm,8.743,1996
tkm,8.883,1997
tkm,9.005,1998
tkm,9.116,1999
tkm,9.222,2000
tkm,9.325,2001
tkm,9.424,2002
tkm,9.522,2003
tkm,9.623,2004
tkm,9.727,2005
tkm,9.838,2006
tkm,9.955,2007
tkm,10.08,2008
tkm,10.2,2009
tkm,10.33,2010
tca,11.74,1950
tca,11.59,1951
tca,11.57,1952
tca,11.66,1953
tca,11.85,1954
tca,12.09,1955
tca,12.37,1956
tca,12.66,1957
tca,12.93,1958
tca,13.15,1959
tca,13.31,1960
tca,13.39,1961
tca,13.4,1962
tca,13.35,1963
tca,13.27,1964
tca,13.18,1965
tca,13.09,1966
tca,13.0,1967
tca,12.94,1968
tca,12.96,1969
tca,13.1,1970
tca,13.37,1971
tca,13.78,1972
tca,14.26,1973
tca,14.76,1974
tca,15.22,1975
tca,15.63,1976
tca,16.01,1977
tca,16.41,1978
tca,16.89,1979
tca,17.5,1980
tca,18.27,1981
tca,19.17,1982
tca,20.16,1983
tca,21.15,1984
tca,22.09,1985
tca,22.96,1986
tca,23.77,1987
tca,24.62,1988
tca,25.62,1989
tca,26.86,1990
tca,28.41,1991
tca,30.24,1992
tca,32.2,1993
tca,34.06,1994
tca,35.66,1995
tca,36.88,1996
tca,37.85,1997
tca,38.98,1998
tca,40.87,1999
tca,43.89,2000
tca,48.2,2001
tca,53.59,2002
tca,59.59,2003
tca,65.56,2004
tca,71.0,2005
tca,75.79,2006
tca,80.01,2007
tca,83.63,2008
tca,86.68,2009
tca,89.19,2010
tuv,198.7,1950
tuv,200.8,1951
tuv,203.6,1952
tuv,206.8,1953
tuv,210.3,1954
tuv,213.9,1955
tuv,217.6,1956
tuv,221.5,1957
tuv,225.5,1958
tuv,229.9,1959
tuv,234.8,1960
tuv,240.1,1961
tuv,245.8,1962
tuv,251.6,1963
tuv,257.2,1964
tuv,262.3,1965
tuv,266.7,1966
tuv,270.7,1967
tuv,274.2,1968
tuv,277.4,1969
tuv,280.6,1970
tuv,283.8,1971
tuv,286.9,1972
tuv,289.9,1973
tuv,292.8,1974
tuv,295.6,1975
tuv,298.2,1976
tuv,300.6,1977
tuv,303.2,1978
tuv,306.1,1979
tuv,309.7,1980
tuv,313.8,1981
tuv,318.6,1982
tuv,323.6,1983
tuv,328.3,1984
tuv,332.6,1985
tuv,336.2,1986
tuv,339.3,1987
tuv,341.9,1988
tuv,344.2,1989
tuv,346.3,1990
tuv,348.3,1991
tuv,350.1,1992
tuv,351.8,1993
tuv,353.4,1994
tuv,354.9,1995
tuv,356.3,1996
tuv,357.6,1997
tuv,359.0,1998
tuv,360.5,1999
tuv,362.3,2000
tuv,364.3,2001
tuv,366.5,2002
tuv,368.8,2003
tuv,371.0,2004
tuv,372.8,2005
tuv,374.3,2006
tuv,375.5,2007
tuv,376.4,2008
tuv,377.2,2009
tuv,378.0,2010
uga,21.4,1950
uga,22.02,1951
uga,22.62,1952
uga,23.23,1953
uga,23.84,1954
uga,24.47,1955
uga,25.12,1956
uga,25.81,1957
uga,26.54,1958
uga,27.32,1959
uga,28.16,1960
uga,29.07,1961
uga,30.04,1962
uga,31.07,1963
uga,32.14,1964
uga,33.25,1965
uga,34.4,1966
uga,35.58,1967
uga,36.78,1968
uga,37.99,1969
uga,39.19,1970
uga,40.37,1971
uga,41.54,1972
uga,42.72,1973
uga,43.93,1974
uga,45.21,1975
uga,46.55,1976
uga,47.97,1977
uga,49.44,1978
uga,50.96,1979
uga,52.53,1980
uga,54.14,1981
uga,55.79,1982
uga,57.53,1983
uga,59.39,1984
uga,61.41,1985
uga,63.59,1986
uga,65.93,1987
uga,68.38,1988
uga,70.89,1989
uga,73.43,1990
uga,75.98,1991
uga,78.56,1992
uga,81.16,1993
uga,83.78,1994
uga,86.42,1995
uga,89.09,1996
uga,91.78,1997
uga,94.55,1998
uga,97.42,1999
uga,100.5,2000
uga,103.7,2001
uga,107.0,2002
uga,110.5,2003
uga,114.2,2004
uga,118.0,2005
uga,121.8,2006
uga,125.9,2007
uga,130.0,2008
uga,134.3,2009
uga,138.7,2010
ukr,61.78,1950
ukr,62.69,1951
ukr,63.62,1952
ukr,64.56,1953
ukr,65.5,1954
ukr,66.42,1955
ukr,67.33,1956
ukr,68.22,1957
ukr,69.11,1958
ukr,69.99,1959
ukr,70.87,1960
ukr,71.75,1961
ukr,72.63,1962
ukr,73.49,1963
ukr,74.32,1964
ukr,75.1,1965
ukr,75.83,1966
ukr,76.51,1967
ukr,77.15,1968
ukr,77.77,1969
ukr,78.38,1970
ukr,78.99,1971
ukr,79.59,1972
ukr,80.17,1973
ukr,80.71,1974
ukr,81.19,1975
ukr,81.61,1976
ukr,81.97,1977
ukr,82.29,1978
ukr,82.59,1979
ukr,82.89,1980
ukr,83.2,1981
ukr,83.5,1982
ukr,83.8,1983
ukr,84.1,1984
ukr,84.39,1985
ukr,84.69,1986
ukr,84.98,1987
ukr,85.23,1988
ukr,85.43,1989
ukr,85.55,1990
ukr,85.58,1991
ukr,85.53,1992
ukr,85.39,1993
ukr,85.1,1994
ukr,84.68,1995
ukr,84.1,1996
ukr,83.39,1997
ukr,82.59,1998
ukr,81.77,1999
ukr,80.99,2000
ukr,80.25,2001
ukr,79.56,2002
ukr,78.92,2003
ukr,78.31,2004
ukr,77.73,2005
ukr,77.18,2006
ukr,76.66,2007
ukr,76.18,2008
ukr,75.72,2009
ukr,75.28,2010
are,0.832,1950
are,0.811,1951
are,0.831,1952
are,0.87,1953
are,0.909,1954
are,0.94,1955
are,0.96,1956
are,0.972,1957
are,0.986,1958
are,1.016,1959
are,1.075,1960
are,1.171,1961
are,1.303,1962
are,1.455,1963
are,1.609,1964
are,1.751,1965
are,1.877,1966
are,2.003,1967
are,2.163,1968
are,2.408,1969
are,2.772,1970
are,3.26,1971
are,3.862,1972
are,4.583,1973
are,5.425,1974
are,6.382,1975
are,7.469,1976
are,8.668,1977
are,9.909,1978
are,11.09,1979
are,12.16,1980
are,13.06,1981
are,13.84,1982
are,14.56,1983
are,15.3,1984
are,16.14,1985
are,17.09,1986
are,18.14,1987
are,19.27,1988
are,20.45,1989
are,21.63,1990
are,22.84,1991
are,24.09,1992
are,25.38,1993
are,26.71,1994
are,28.09,1995
are,29.59,1996
are,31.24,1997
are,32.96,1998
are,34.65,1999
are,36.29,2000
are,37.67,2001
are,38.93,2002
are,40.68,2003
are,43.76,2004
are,48.68,2005
are,55.77,2006
are,64.66,2007
are,74.24,2008
are,83.0,2009
are,89.85,2010
gbr,208.4,1950
gbr,208.4,1951
gbr,208.8,1952
gbr,209.3,1953
gbr,209.9,1954
gbr,210.7,1955
gbr,211.6,1956
gbr,212.6,1957
gbr,213.8,1958
gbr,215.0,1959
gbr,216.3,1960
gbr,217.8,1961
gbr,219.3,1962
gbr,220.8,1963
gbr,222.3,1964
gbr,223.8,1965
gbr,225.1,1966
gbr,226.2,1967
gbr,227.3,1968
gbr,228.3,1969
gbr,229.1,1970
gbr,229.8,1971
gbr,230.4,1972
gbr,230.9,1973
gbr,231.2,1974
gbr,231.5,1975
gbr,231.7,1976
gbr,231.7,1977
gbr,231.8,1978
gbr,231.8,1979
gbr,231.8,1980
gbr,231.9,1981
gbr,232.0,1982
gbr,232.1,1983
gbr,232.3,1984
gbr,232.7,1985
gbr,233.1,1986
gbr,233.7,1987
gbr,234.3,1988
gbr,234.9,1989
gbr,235.5,1990
gbr,236.2,1991
gbr,236.8,1992
gbr,237.5,1993
gbr,238.1,1994
gbr,238.8,1995
gbr,239.4,1996
gbr,240.1,1997
gbr,240.8,1998
gbr,241.5,1999
gbr,242.4,2000
gbr,243.3,2001
gbr,244.3,2002
gbr,245.4,2003
gbr,246.6,2004
gbr,247.8,2005
gbr,249.2,2006
gbr,250.7,2007
gbr,252.2,2008
gbr,253.8,2009
gbr,255.4,2010
usa,16.39,1950
usa,16.62,1951
usa,16.88,1952
usa,17.16,1953
usa,17.46,1954
usa,17.77,1955
usa,18.09,1956
usa,18.41,1957
usa,18.73,1958
usa,19.04,1959
usa,19.35,1960
usa,19.65,1961
usa,19.93,1962
usa,20.21,1963
usa,20.47,1964
usa,20.71,1965
usa,20.94,1966
usa,21.16,1967
usa,21.36,1968
usa,21.56,1969
usa,21.75,1970
usa,21.95,1971
usa,22.15,1972
usa,22.34,1973
usa,22.55,1974
usa,22.75,1975
usa,22.97,1976
usa,23.19,1977
usa,23.41,1978
usa,23.64,1979
usa,23.87,1980
usa,24.1,1981
usa,24.33,1982
usa,24.56,1983
usa,24.8,1984
usa,25.04,1985
usa,25.29,1986
usa,25.54,1987
usa,25.8,1988
usa,26.05,1989
usa,26.31,1990
usa,26.57,1991
usa,26.82,1992
usa,27.09,1993
usa,27.36,1994
usa,27.66,1995
usa,27.98,1996
usa,28.32,1997
usa,28.66,1998
usa,29.01,1999
usa,29.34,2000
usa,29.65,2001
usa,29.96,2002
usa,30.25,2003
usa,30.54,2004
usa,30.82,2005
usa,31.11,2006
usa,31.39,2007
usa,31.67,2008
usa,31.95,2009
usa,32.23,2010
ury,12.79,1950
ury,12.92,1951
ury,13.06,1952
ury,13.21,1953
ury,13.38,1954
ury,13.55,1955
ury,13.73,1956
ury,13.92,1957
ury,14.12,1958
ury,14.31,1959
ury,14.5,1960
ury,14.69,1961
ury,14.88,1962
ury,15.05,1963
ury,15.23,1964
ury,15.39,1965
ury,15.55,1966
ury,15.71,1967
ury,15.85,1968
ury,15.97,1969
ury,16.05,1970
ury,16.1,1971
ury,16.12,1972
ury,16.12,1973
ury,16.13,1974
ury,16.17,1975
ury,16.23,1976
ury,16.32,1977
ury,16.43,1978
ury,16.54,1979
ury,16.65,1980
ury,16.76,1981
ury,16.87,1982
ury,16.98,1983
ury,17.09,1984
ury,17.2,1985
ury,17.31,1986
ury,17.42,1987
ury,17.53,1988
ury,17.64,1989
ury,17.77,1990
ury,17.89,1991
ury,18.02,1992
ury,18.15,1993
ury,18.29,1994
ury,18.42,1995
ury,18.55,1996
ury,18.68,1997
ury,18.8,1998
ury,18.9,1999
ury,18.96,2000
ury,19.0,2001
ury,19.0,2002
ury,18.99,2003
ury,18.98,2004
ury,18.98,2005
ury,19.01,2006
ury,19.06,2007
ury,19.12,2008
ury,19.18,2009
ury,19.25,2010
uzb,14.11,1950
uzb,14.44,1951
uzb,14.83,1952
uzb,15.26,1953
uzb,15.72,1954
uzb,16.22,1955
uzb,16.74,1956
uzb,17.28,1957
uzb,17.86,1958
uzb,18.47,1959
uzb,19.13,1960
uzb,19.83,1961
uzb,20.57,1962
uzb,21.33,1963
uzb,22.1,1964
uzb,22.87,1965
uzb,23.64,1966
uzb,24.39,1967
uzb,25.15,1968
uzb,25.94,1969
uzb,26.76,1970
uzb,27.62,1971
uzb,28.52,1972
uzb,29.43,1973
uzb,30.35,1974
uzb,31.25,1975
uzb,32.13,1976
uzb,32.99,1977
uzb,33.86,1978
uzb,34.74,1979
uzb,35.66,1980
uzb,36.6,1981
uzb,37.58,1982
uzb,38.58,1983
uzb,39.6,1984
uzb,40.62,1985
uzb,41.65,1986
uzb,42.68,1987
uzb,43.72,1988
uzb,44.78,1989
uzb,45.85,1990
uzb,46.95,1991
uzb,48.06,1992
uzb,49.15,1993
uzb,50.22,1994
uzb,51.23,1995
uzb,52.19,1996
uzb,53.09,1997
uzb,53.93,1998
uzb,54.69,1999
uzb,55.38,2000
uzb,55.97,2001
uzb,56.49,2002
uzb,56.97,2003
uzb,57.46,2004
uzb,58.0,2005
uzb,58.59,2006
uzb,59.24,2007
uzb,59.93,2008
uzb,60.63,2009
uzb,61.34,2010
wlf,35.01,1950
wlf,35.44,1951
wlf,36.19,1952
wlf,37.1,1953
wlf,38.05,1954
wlf,38.98,1955
wlf,39.83,1956
wlf,40.59,1957
wlf,41.31,1958
wlf,42.04,1959
wlf,42.81,1960
wlf,43.66,1961
wlf,44.52,1962
wlf,45.3,1963
wlf,45.87,1964
wlf,46.12,1965
wlf,46.03,1966
wlf,45.66,1967
wlf,45.13,1968
wlf,44.6,1969
wlf,44.2,1970
wlf,43.96,1971
wlf,43.88,1972
wlf,44.05,1973
wlf,44.59,1974
wlf,45.59,1975
wlf,47.06,1976
wlf,48.97,1977
wlf,51.2,1978
wlf,53.64,1979
wlf,56.16,1980
wlf,58.76,1981
wlf,61.39,1982
wlf,63.89,1983
wlf,66.03,1984
wlf,67.67,1985
wlf,68.71,1986
wlf,69.22,1987
wlf,69.34,1988
wlf,69.35,1989
wlf,69.41,1990
wlf,69.57,1991
wlf,69.78,1992
wlf,70.06,1993
wlf,70.39,1994
wlf,70.73,1995
wlf,71.12,1996
wlf,71.56,1997
wlf,71.98,1998
wlf,72.31,1999
wlf,72.5,2000
wlf,72.52,2001
wlf,72.39,2002
wlf,72.12,2003
wlf,71.72,2004
wlf,71.23,2005
wlf,70.64,2006
wlf,69.94,2007
wlf,69.22,2008
wlf,68.49,2009
wlf,67.83,2010
vut,3.913,1950
vut,4.014,1951
vut,4.126,1952
vut,4.248,1953
vut,4.375,1954
vut,4.506,1955
vut,4.641,1956
vut,4.779,1957
vut,4.921,1958
vut,5.07,1959
vut,5.226,1960
vut,5.391,1961
vut,5.563,1962
vut,5.74,1963
vut,5.918,1964
vut,6.095,1965
vut,6.269,1966
vut,6.442,1967
vut,6.618,1968
vut,6.805,1969
vut,7.006,1970
vut,7.222,1971
vut,7.452,1972
vut,7.693,1973
vut,7.942,1974
vut,8.195,1975
vut,8.453,1976
vut,8.715,1977
vut,8.978,1978
vut,9.237,1979
vut,9.487,1980
vut,9.729,1981
vut,9.963,1982
vut,10.19,1983
vut,10.43,1984
vut,10.67,1985
vut,10.91,1986
vut,11.17,1987
vut,11.43,1988
vut,11.72,1989
vut,12.03,1990
vut,12.37,1991
vut,12.74,1992
vut,13.12,1993
vut,13.48,1994
vut,13.8,1995
vut,14.09,1996
vut,14.35,1997
vut,14.6,1998
vut,14.87,1999
vut,15.18,2000
vut,15.55,2001
vut,15.96,2002
vut,16.41,2003
vut,16.86,2004
vut,17.32,2005
vut,17.78,2006
vut,18.24,2007
vut,18.71,2008
vut,19.18,2009
vut,19.66,2010
ven,5.585,1950
ven,5.8,1951
