life_expectancy_female,geo,time
80.32,aut,1997
80.56,aut,1998
80.8,aut,1999
81.04,aut,2000
81.27,aut,2001
81.5,aut,2002
81.73,aut,2003
81.96,aut,2004
82.19,aut,2005
82.4,aut,2006
82.61,aut,2007
82.8,aut,2008
82.98,aut,2009
83.15,aut,2010
83.31,aut,2011
83.46,aut,2012
83.61,aut,2013
83.76,aut,2014
83.91,aut,2015
84.06,aut,2016
84.22,aut,2017
84.36,aut,2018
84.51,aut,2019
84.66,aut,2020
84.81,aut,2021
84.95,aut,2022
85.09,aut,2023
85.24,aut,2024
85.38,aut,2025
85.52,aut,2026
85.66,aut,2027
85.8,aut,2028
85.94,aut,2029
86.08,aut,2030
86.22,aut,2031
86.35,aut,2032
86.49,aut,2033
86.62,aut,2034
86.76,aut,2035
86.89,aut,2036
87.02,aut,2037
87.16,aut,2038
87.29,aut,2039
87.42,aut,2040
87.55,aut,2041
87.68,aut,2042
87.81,aut,2043
87.93,aut,2044
88.06,aut,2045
88.19,aut,2046
88.32,aut,2047
88.44,aut,2048
88.57,aut,2049
88.7,aut,2050
88.82,aut,2051
88.95,aut,2052
89.07,aut,2053
89.2,aut,2054
89.32,aut,2055
89.44,aut,2056
89.57,aut,2057
89.69,aut,2058
89.82,aut,2059
89.94,aut,2060
90.06,aut,2061
90.19,aut,2062
90.31,aut,2063
90.43,aut,2064
90.55,aut,2065
90.67,aut,2066
90.79,aut,2067
90.91,aut,2068
91.03,aut,2069
91.15,aut,2070
91.26,aut,2071
91.38,aut,2072
91.5,aut,2073
91.62,aut,2074
91.74,aut,2075
91.85,aut,2076
91.97,aut,2077
92.09,aut,2078
92.2,aut,2079
92.32,aut,2080
92.44,aut,2081
92.55,aut,2082
92.67,aut,2083
92.78,aut,2084
92.9,aut,2085
93.02,aut,2086
93.13,aut,2087
93.25,aut,2088
93.36,aut,2089
93.48,aut,2090
93.6,aut,2091
93.71,aut,2092
93.83,aut,2093
93.94,aut,2094
94.06,aut,2095
94.17,aut,2096
94.28,aut,2097
94.4,aut,2098
94.51,aut,2099
60.69,aze,1950
60.9,aze,1951
61.3,aze,1952
61.7,aze,1953
62.1,aze,1954
62.5,aze,1955
62.9,aze,1956
63.3,aze,1957
63.7,aze,1958
64.1,aze,1959
64.5,aze,1960
64.91,aze,1961
65.32,aze,1962
65.73,aze,1963
66.14,aze,1964
66.54,aze,1965
66.95,aze,1966
67.36,aze,1967
67.74,aze,1968
68.11,aze,1969
68.43,aze,1970
68.68,aze,1971
68.86,aze,1972
68.97,aze,1973
69.0,aze,1974
68.97,aze,1975
68.89,aze,1976
68.79,aze,1977
68.68,aze,1978
68.59,aze,1979
68.55,aze,1980
68.58,aze,1981
68.69,aze,1982
68.85,aze,1983
69.05,aze,1984
69.26,aze,1985
69.41,aze,1986
69.48,aze,1987
69.44,aze,1988
69.3,aze,1989
69.1,aze,1990
68.89,aze,1991
68.73,aze,1992
68.67,aze,1993
68.71,aze,1994
68.85,aze,1995
69.05,aze,1996
69.27,aze,1997
69.48,aze,1998
69.67,aze,1999
69.88,aze,2000
70.12,aze,2001
70.44,aze,2002
70.83,aze,2003
71.3,aze,2004
71.8,aze,2005
72.31,aze,2006
72.76,aze,2007
73.13,aze,2008
73.42,aze,2009
73.61,aze,2010
73.73,aze,2011
73.82,aze,2012
73.9,aze,2013
73.99,aze,2014
74.09,aze,2015
74.21,aze,2016
74.34,aze,2017
74.46,aze,2018
74.59,aze,2019
74.71,aze,2020
74.84,aze,2021
74.96,aze,2022
75.08,aze,2023
75.2,aze,2024
75.32,aze,2025
75.44,aze,2026
75.56,aze,2027
75.68,aze,2028
75.8,aze,2029
75.91,aze,2030
76.03,aze,2031
76.14,aze,2032
76.26,aze,2033
76.37,aze,2034
76.49,aze,2035
76.6,aze,2036
76.71,aze,2037
76.83,aze,2038
76.94,aze,2039
77.06,aze,2040
77.17,aze,2041
77.28,aze,2042
77.4,aze,2043
77.51,aze,2044
77.62,aze,2045
77.73,aze,2046
77.84,aze,2047
77.95,aze,2048
78.06,aze,2049
78.17,aze,2050
78.28,aze,2051
78.4,aze,2052
78.51,aze,2053
78.62,aze,2054
78.73,aze,2055
78.84,aze,2056
78.95,aze,2057
79.06,aze,2058
79.17,aze,2059
79.28,aze,2060
79.39,aze,2061
79.5,aze,2062
79.6,aze,2063
79.71,aze,2064
79.81,aze,2065
79.92,aze,2066
80.03,aze,2067
80.14,aze,2068
80.24,aze,2069
80.35,aze,2070
80.46,aze,2071
80.56,aze,2072
80.67,aze,2073
80.78,aze,2074
80.89,aze,2075
80.99,aze,2076
81.1,aze,2077
81.2,aze,2078
81.31,aze,2079
81.42,aze,2080
81.53,aze,2081
81.64,aze,2082
81.74,aze,2083
81.85,aze,2084
81.95,aze,2085
82.06,aze,2086
82.16,aze,2087
82.26,aze,2088
82.37,aze,2089
82.47,aze,2090
82.58,aze,2091
82.69,aze,2092
82.79,aze,2093
82.9,aze,2094
83.0,aze,2095
83.11,aze,2096
83.21,aze,2097
83.31,aze,2098
83.41,aze,2099
60.44,bhs,1950
60.69,bhs,1951
61.18,bhs,1952
61.66,bhs,1953
62.13,bhs,1954
62.59,bhs,1955
63.05,bhs,1956
63.49,bhs,1957
63.92,bhs,1958
64.35,bhs,1959
64.76,bhs,1960
65.17,bhs,1961
65.57,bhs,1962
65.96,bhs,1963
66.34,bhs,1964
66.72,bhs,1965
67.09,bhs,1966
67.45,bhs,1967
67.8,bhs,1968
68.15,bhs,1969
68.5,bhs,1970
68.83,bhs,1971
69.16,bhs,1972
69.49,bhs,1973
69.8,bhs,1974
70.12,bhs,1975
70.42,bhs,1976
70.73,bhs,1977
71.02,bhs,1978
71.31,bhs,1979
71.6,bhs,1980
71.89,bhs,1981
72.18,bhs,1982
72.46,bhs,1983
72.74,bhs,1984
73.01,bhs,1985
73.27,bhs,1986
73.52,bhs,1987
73.75,bhs,1988
73.96,bhs,1989
74.15,bhs,1990
74.31,bhs,1991
74.43,bhs,1992
74.53,bhs,1993
74.61,bhs,1994
74.68,bhs,1995
74.77,bhs,1996
74.89,bhs,1997
75.05,bhs,1998
75.25,bhs,1999
75.48,bhs,2000
75.73,bhs,2001
76.0,bhs,2002
76.27,bhs,2003
76.52,bhs,2004
76.75,bhs,2005
76.97,bhs,2006
77.17,bhs,2007
77.36,bhs,2008
77.54,bhs,2009
77.7,bhs,2010
77.87,bhs,2011
78.02,bhs,2012
78.18,bhs,2013
78.33,bhs,2014
78.49,bhs,2015
78.64,bhs,2016
78.8,bhs,2017
78.95,bhs,2018
79.1,bhs,2019
79.25,bhs,2020
79.4,bhs,2021
79.55,bhs,2022
79.69,bhs,2023
79.84,bhs,2024
79.98,bhs,2025
80.13,bhs,2026
80.27,bhs,2027
80.41,bhs,2028
80.55,bhs,2029
80.69,bhs,2030
80.83,bhs,2031
80.96,bhs,2032
81.1,bhs,2033
81.24,bhs,2034
81.37,bhs,2035
81.51,bhs,2036
81.64,bhs,2037
81.78,bhs,2038
81.91,bhs,2039
82.04,bhs,2040
82.17,bhs,2041
82.3,bhs,2042
82.42,bhs,2043
82.55,bhs,2044
82.68,bhs,2045
82.81,bhs,2046
82.94,bhs,2047
83.06,bhs,2048
83.19,bhs,2049
83.32,bhs,2050
83.44,bhs,2051
83.57,bhs,2052
83.69,bhs,2053
83.82,bhs,2054
83.94,bhs,2055
84.06,bhs,2056
84.18,bhs,2057
84.3,bhs,2058
84.42,bhs,2059
84.54,bhs,2060
84.66,bhs,2061
84.77,bhs,2062
84.89,bhs,2063
85.01,bhs,2064
85.12,bhs,2065
85.24,bhs,2066
85.35,bhs,2067
85.47,bhs,2068
85.58,bhs,2069
85.7,bhs,2070
85.81,bhs,2071
85.92,bhs,2072
86.04,bhs,2073
86.15,bhs,2074
86.27,bhs,2075
86.38,bhs,2076
86.49,bhs,2077
86.61,bhs,2078
86.72,bhs,2079
86.83,bhs,2080
86.95,bhs,2081
87.06,bhs,2082
87.18,bhs,2083
87.29,bhs,2084
87.41,bhs,2085
87.52,bhs,2086
87.63,bhs,2087
87.75,bhs,2088
87.86,bhs,2089
87.97,bhs,2090
88.08,bhs,2091
88.19,bhs,2092
88.31,bhs,2093
88.42,bhs,2094
88.53,bhs,2095
88.64,bhs,2096
88.75,bhs,2097
88.86,bhs,2098
88.96,bhs,2099
45.25,bhr,1950
45.66,bhr,1951
46.52,bhr,1952
47.45,bhr,1953
48.43,bhr,1954
49.47,bhr,1955
50.56,bhr,1956
51.71,bhr,1957
52.91,bhr,1958
54.14,bhr,1959
55.39,bhr,1960
56.65,bhr,1961
57.89,bhr,1962
59.1,bhr,1963
60.27,bhr,1964
61.37,bhr,1965
62.4,bhr,1966
63.38,bhr,1967
64.3,bhr,1968
65.16,bhr,1969
65.96,bhr,1970
66.7,bhr,1971
67.39,bhr,1972
68.03,bhr,1973
68.62,bhr,1974
69.16,bhr,1975
69.66,bhr,1976
70.13,bhr,1977
70.56,bhr,1978
70.96,bhr,1979
71.33,bhr,1980
71.66,bhr,1981
71.97,bhr,1982
72.25,bhr,1983
72.5,bhr,1984
72.73,bhr,1985
72.94,bhr,1986
73.14,bhr,1987
73.31,bhr,1988
73.48,bhr,1989
73.65,bhr,1990
73.82,bhr,1991
74.0,bhr,1992
74.18,bhr,1993
74.37,bhr,1994
74.56,bhr,1995
74.76,bhr,1996
74.95,bhr,1997
75.14,bhr,1998
75.33,bhr,1999
75.5,bhr,2000
75.67,bhr,2001
75.83,bhr,2002
75.99,bhr,2003
76.15,bhr,2004
76.3,bhr,2005
76.45,bhr,2006
76.6,bhr,2007
76.75,bhr,2008
76.9,bhr,2009
77.05,bhr,2010
77.2,bhr,2011
77.35,bhr,2012
77.49,bhr,2013
77.64,bhr,2014
77.78,bhr,2015
77.93,bhr,2016
78.07,bhr,2017
78.21,bhr,2018
78.35,bhr,2019
78.48,bhr,2020
78.62,bhr,2021
78.75,bhr,2022
78.89,bhr,2023
79.02,bhr,2024
79.15,bhr,2025
79.28,bhr,2026
79.42,bhr,2027
79.55,bhr,2028
79.67,bhr,2029
79.8,bhr,2030
79.92,bhr,2031
80.05,bhr,2032
80.17,bhr,2033
80.3,bhr,2034
80.42,bhr,2035
80.54,bhr,2036
80.66,bhr,2037
80.78,bhr,2038
80.9,bhr,2039
81.02,bhr,2040
81.14,bhr,2041
81.25,bhr,2042
81.37,bhr,2043
81.49,bhr,2044
81.6,bhr,2045
81.72,bhr,2046
81.83,bhr,2047
81.95,bhr,2048
82.06,bhr,2049
82.17,bhr,2050
82.28,bhr,2051
82.39,bhr,2052
82.51,bhr,2053
82.62,bhr,2054
82.73,bhr,2055
82.84,bhr,2056
82.95,bhr,2057
83.06,bhr,2058
83.17,bhr,2059
83.28,bhr,2060
83.39,bhr,2061
83.5,bhr,2062
83.6,bhr,2063
83.71,bhr,2064
83.82,bhr,2065
83.93,bhr,2066
84.04,bhr,2067
84.14,bhr,2068
84.25,bhr,2069
84.36,bhr,2070
84.46,bhr,2071
84.57,bhr,2072
84.67,bhr,2073
84.78,bhr,2074
84.88,bhr,2075
84.98,bhr,2076
85.09,bhr,2077
85.19,bhr,2078
85.3,bhr,2079
85.4,bhr,2080
85.5,bhr,2081
85.61,bhr,2082
85.71,bhr,2083
85.82,bhr,2084
85.92,bhr,2085
86.03,bhr,2086
86.13,bhr,2087
86.23,bhr,2088
86.33,bhr,2089
86.44,bhr,2090
86.54,bhr,2091
86.64,bhr,2092
86.74,bhr,2093
86.84,bhr,2094
86.94,bhr,2095
87.04,bhr,2096
87.14,bhr,2097
87.24,bhr,2098
87.34,bhr,2099
41.5,bgd,1950
41.77,bgd,1951
42.32,bgd,1952
42.85,bgd,1953
43.36,bgd,1954
43.85,bgd,1955
44.33,bgd,1956
44.8,bgd,1957
45.27,bgd,1958
45.74,bgd,1959
46.22,bgd,1960
46.73,bgd,1961
47.25,bgd,1962
47.78,bgd,1963
48.26,bgd,1964
48.61,bgd,1965
48.7,bgd,1966
48.5,bgd,1967
48.01,bgd,1968
47.33,bgd,1969
46.62,bgd,1970
46.1,bgd,1971
45.95,bgd,1972
46.26,bgd,1973
47.04,bgd,1974
48.22,bgd,1975
49.63,bgd,1976
51.05,bgd,1977
52.33,bgd,1978
53.39,bgd,1979
54.2,bgd,1980
54.8,bgd,1981
55.31,bgd,1982
55.8,bgd,1983
56.32,bgd,1984
56.86,bgd,1985
57.43,bgd,1986
58.01,bgd,1987
58.58,bgd,1988
59.15,bgd,1989
59.72,bgd,1990
60.29,bgd,1991
60.87,bgd,1992
61.46,bgd,1993
62.05,bgd,1994
62.66,bgd,1995
63.26,bgd,1996
63.86,bgd,1997
64.44,bgd,1998
65.01,bgd,1999
65.56,bgd,2000
66.09,bgd,2001
66.6,bgd,2002
67.09,bgd,2003
67.57,bgd,2004
68.03,bgd,2005
68.48,bgd,2006
68.93,bgd,2007
69.36,bgd,2008
69.8,bgd,2009
70.23,bgd,2010
70.66,bgd,2011
71.08,bgd,2012
71.5,bgd,2013
71.91,bgd,2014
72.31,bgd,2015
72.71,bgd,2016
73.09,bgd,2017
73.47,bgd,2018
73.84,bgd,2019
74.2,bgd,2020
74.55,bgd,2021
74.89,bgd,2022
75.22,bgd,2023
75.54,bgd,2024
75.85,bgd,2025
76.15,bgd,2026
76.44,bgd,2027
76.73,bgd,2028
77.0,bgd,2029
77.28,bgd,2030
77.54,bgd,2031
77.79,bgd,2032
78.04,bgd,2033
78.28,bgd,2034
78.51,bgd,2035
78.74,bgd,2036
78.97,bgd,2037
79.19,bgd,2038
79.4,bgd,2039
79.61,bgd,2040
79.82,bgd,2041
80.02,bgd,2042
80.22,bgd,2043
80.41,bgd,2044
80.59,bgd,2045
80.78,bgd,2046
80.96,bgd,2047
81.13,bgd,2048
81.31,bgd,2049
81.48,bgd,2050
81.65,bgd,2051
81.82,bgd,2052
81.98,bgd,2053
82.14,bgd,2054
82.31,bgd,2055
82.46,bgd,2056
82.61,bgd,2057
82.77,bgd,2058
82.92,bgd,2059
83.07,bgd,2060
83.21,bgd,2061
83.36,bgd,2062
83.5,bgd,2063
83.65,bgd,2064
83.79,bgd,2065
83.93,bgd,2066
84.07,bgd,2067
84.21,bgd,2068
84.34,bgd,2069
84.48,bgd,2070
84.61,bgd,2071
84.74,bgd,2072
84.87,bgd,2073
84.99,bgd,2074
85.12,bgd,2075
85.25,bgd,2076
85.37,bgd,2077
85.49,bgd,2078
85.62,bgd,2079
85.74,bgd,2080
85.86,bgd,2081
85.98,bgd,2082
86.1,bgd,2083
86.22,bgd,2084
86.34,bgd,2085
86.45,bgd,2086
86.57,bgd,2087
86.69,bgd,2088
86.81,bgd,2089
86.92,bgd,2090
87.04,bgd,2091
87.15,bgd,2092
87.27,bgd,2093
87.38,bgd,2094
87.5,bgd,2095
87.61,bgd,2096
87.72,bgd,2097
87.84,bgd,2098
87.95,bgd,2099
58.16,brb,1950
58.43,brb,1951
58.99,brb,1952
59.53,brb,1953
60.06,brb,1954
60.59,brb,1955
61.1,brb,1956
61.6,brb,1957
62.09,brb,1958
62.58,brb,1959
63.05,brb,1960
63.51,brb,1961
63.97,brb,1962
64.41,brb,1963
64.84,brb,1964
65.26,brb,1965
65.67,brb,1966
66.07,brb,1967
66.46,brb,1968
66.84,brb,1969
67.22,brb,1970
67.58,brb,1971
67.94,brb,1972
68.29,brb,1973
68.63,brb,1974
68.97,brb,1975
69.3,brb,1976
69.62,brb,1977
69.93,brb,1978
70.24,brb,1979
70.54,brb,1980
70.83,brb,1981
71.12,brb,1982
71.41,brb,1983
71.68,brb,1984
71.95,brb,1985
72.22,brb,1986
72.48,brb,1987
72.73,brb,1988
72.98,brb,1989
73.22,brb,1990
73.46,brb,1991
73.7,brb,1992
73.93,brb,1993
74.15,brb,1994
74.37,brb,1995
74.59,brb,1996
74.8,brb,1997
75.01,brb,1998
75.21,brb,1999
75.41,brb,2000
75.61,brb,2001
75.81,brb,2002
76.0,brb,2003
76.18,brb,2004
76.37,brb,2005
76.55,brb,2006
76.72,brb,2007
76.9,brb,2008
77.07,brb,2009
77.25,brb,2010
77.42,brb,2011
77.59,brb,2012
77.76,brb,2013
77.92,brb,2014
78.09,brb,2015
78.26,brb,2016
78.42,brb,2017
78.58,brb,2018
78.74,brb,2019
78.9,brb,2020
79.05,brb,2021
79.2,brb,2022
79.36,brb,2023
79.51,brb,2024
79.65,brb,2025
79.8,brb,2026
79.95,brb,2027
80.1,brb,2028
80.24,brb,2029
80.39,brb,2030
80.53,brb,2031
80.68,brb,2032
80.82,brb,2033
80.96,brb,2034
81.1,brb,2035
81.24,brb,2036
81.37,brb,2037
81.51,brb,2038
81.64,brb,2039
81.78,brb,2040
81.91,brb,2041
82.04,brb,2042
82.18,brb,2043
82.31,brb,2044
82.44,brb,2045
82.57,brb,2046
82.7,brb,2047
82.83,brb,2048
82.95,brb,2049
83.08,brb,2050
83.21,brb,2051
83.34,brb,2052
83.46,brb,2053
83.59,brb,2054
83.71,brb,2055
83.84,brb,2056
83.96,brb,2057
84.08,brb,2058
84.2,brb,2059
84.33,brb,2060
84.45,brb,2061
84.57,brb,2062
84.69,brb,2063
84.81,brb,2064
84.93,brb,2065
85.05,brb,2066
85.16,brb,2067
85.28,brb,2068
85.39,brb,2069
85.51,brb,2070
85.63,brb,2071
85.74,brb,2072
85.86,brb,2073
85.98,brb,2074
86.09,brb,2075
86.21,brb,2076
86.32,brb,2077
86.44,brb,2078
86.55,brb,2079
86.66,brb,2080
86.77,brb,2081
86.89,brb,2082
87.0,brb,2083
87.11,brb,2084
87.22,brb,2085
87.34,brb,2086
87.45,brb,2087
87.57,brb,2088
87.68,brb,2089
87.79,brb,2090
87.9,brb,2091
88.02,brb,2092
88.13,brb,2093
88.24,brb,2094
88.35,brb,2095
88.46,brb,2096
88.57,brb,2097
88.67,brb,2098
88.78,brb,2099
60.53,blr,1950
61.3,blr,1951
62.79,blr,1952
64.15,blr,1953
65.4,blr,1954
66.53,blr,1955
67.54,blr,1956
68.44,blr,1957
69.23,blr,1958
69.92,blr,1959
70.52,blr,1960
71.04,blr,1961
71.5,blr,1962
71.91,blr,1963
72.28,blr,1964
72.61,blr,1965
72.9,blr,1966
73.15,blr,1967
73.36,blr,1968
73.53,blr,1969
73.66,blr,1970
73.77,blr,1971
73.86,blr,1972
73.93,blr,1973
73.99,blr,1974
74.05,blr,1975
74.09,blr,1976
74.13,blr,1977
74.16,blr,1978
74.18,blr,1979
74.23,blr,1980
74.33,blr,1981
74.48,blr,1982
74.68,blr,1983
74.92,blr,1984
75.17,blr,1985
75.39,blr,1986
75.56,blr,1987
75.64,blr,1988
75.62,blr,1989
75.5,blr,1990
75.27,blr,1991
74.96,blr,1992
74.6,blr,1993
74.23,blr,1994
73.86,blr,1995
73.55,blr,1996
73.31,blr,1997
73.15,blr,1998
73.09,blr,1999
73.14,blr,2000
73.28,blr,2001
73.51,blr,2002
73.79,blr,2003
74.1,blr,2004
74.41,blr,2005
74.71,blr,2006
74.98,blr,2007
75.21,blr,2008
75.39,blr,2009
75.53,blr,2010
75.64,blr,2011
75.73,blr,2012
75.82,blr,2013
75.91,blr,2014
76.0,blr,2015
76.1,blr,2016
76.21,blr,2017
76.31,blr,2018
76.41,blr,2019
76.51,blr,2020
76.61,blr,2021
76.71,blr,2022
76.81,blr,2023
76.91,blr,2024
77.01,blr,2025
77.11,blr,2026
77.2,blr,2027
77.3,blr,2028
77.39,blr,2029
77.49,blr,2030
77.58,blr,2031
77.67,blr,2032
77.77,blr,2033
77.86,blr,2034
77.96,blr,2035
78.05,blr,2036
78.14,blr,2037
78.24,blr,2038
78.33,blr,2039
78.42,blr,2040
78.51,blr,2041
78.6,blr,2042
78.69,blr,2043
78.78,blr,2044
78.87,blr,2045
78.96,blr,2046
79.05,blr,2047
79.14,blr,2048
79.23,blr,2049
79.32,blr,2050
79.41,blr,2051
79.5,blr,2052
79.59,blr,2053
79.68,blr,2054
79.77,blr,2055
79.85,blr,2056
79.94,blr,2057
80.02,blr,2058
80.11,blr,2059
80.2,blr,2060
80.29,blr,2061
80.38,blr,2062
80.47,blr,2063
80.56,blr,2064
80.65,blr,2065
80.74,blr,2066
80.82,blr,2067
80.91,blr,2068
81.0,blr,2069
81.08,blr,2070
81.17,blr,2071
81.25,blr,2072
81.34,blr,2073
81.42,blr,2074
81.51,blr,2075
81.6,blr,2076
81.69,blr,2077
81.77,blr,2078
81.86,blr,2079
81.95,blr,2080
82.03,blr,2081
82.12,blr,2082
82.2,blr,2083
82.29,blr,2084
82.37,blr,2085
82.46,blr,2086
82.55,blr,2087
82.64,blr,2088
82.72,blr,2089
82.81,blr,2090
82.9,blr,2091
82.99,blr,2092
83.07,blr,2093
83.16,blr,2094
83.24,blr,2095
83.33,blr,2096
83.41,blr,2097
83.49,blr,2098
83.57,blr,2099
69.15,bel,1950
69.41,bel,1951
69.92,bel,1952
70.39,bel,1953
70.83,bel,1954
71.24,bel,1955
71.61,bel,1956
71.95,bel,1957
72.26,bel,1958
72.53,bel,1959
72.77,bel,1960
72.97,bel,1961
73.15,bel,1962
73.3,bel,1963
73.43,bel,1964
73.56,bel,1965
73.67,bel,1966
73.79,bel,1967
73.91,bel,1968
74.05,bel,1969
74.21,bel,1970
74.38,bel,1971
74.57,bel,1972
74.78,bel,1973
74.99,bel,1974
75.22,bel,1975
75.47,bel,1976
75.71,bel,1977
75.97,bel,1978
76.23,bel,1979
76.49,bel,1980
76.75,bel,1981
77.02,bel,1982
77.28,bel,1983
77.55,bel,1984
77.81,bel,1985
78.07,bel,1986
78.33,bel,1987
78.58,bel,1988
78.83,bel,1989
79.08,bel,1990
79.31,bel,1991
79.53,bel,1992
79.74,bel,1993
79.93,bel,1994
80.11,bel,1995
80.28,bel,1996
80.44,bel,1997
80.59,bel,1998
80.74,bel,1999
80.89,bel,2000
81.04,bel,2001
81.2,bel,2002
81.37,bel,2003
81.55,bel,2004
81.74,bel,2005
81.93,bel,2006
82.11,bel,2007
82.29,bel,2008
82.46,bel,2009
82.62,bel,2010
82.77,bel,2011
82.92,bel,2012
83.06,bel,2013
83.21,bel,2014
83.36,bel,2015
83.51,bel,2016
83.66,bel,2017
83.8,bel,2018
83.95,bel,2019
84.09,bel,2020
84.23,bel,2021
84.37,bel,2022
84.51,bel,2023
84.65,bel,2024
84.78,bel,2025
84.92,bel,2026
85.05,bel,2027
85.19,bel,2028
85.32,bel,2029
85.45,bel,2030
85.58,bel,2031
85.72,bel,2032
85.84,bel,2033
85.97,bel,2034
86.1,bel,2035
86.23,bel,2036
86.36,bel,2037
86.49,bel,2038
86.61,bel,2039
86.74,bel,2040
86.87,bel,2041
87.0,bel,2042
87.12,bel,2043
87.25,bel,2044
87.37,bel,2045
87.49,bel,2046
87.61,bel,2047
87.73,bel,2048
87.85,bel,2049
87.97,bel,2050
88.09,bel,2051
88.21,bel,2052
88.33,bel,2053
88.45,bel,2054
88.58,bel,2055
88.7,bel,2056
88.82,bel,2057
88.94,bel,2058
89.06,bel,2059
89.18,bel,2060
89.3,bel,2061
89.41,bel,2062
89.53,bel,2063
89.65,bel,2064
89.76,bel,2065
89.88,bel,2066
89.99,bel,2067
90.11,bel,2068
90.22,bel,2069
90.34,bel,2070
90.45,bel,2071
90.56,bel,2072
90.68,bel,2073
90.79,bel,2074
90.91,bel,2075
91.02,bel,2076
91.13,bel,2077
91.25,bel,2078
91.36,bel,2079
91.47,bel,2080
91.59,bel,2081
91.7,bel,2082
91.82,bel,2083
91.93,bel,2084
92.05,bel,2085
92.16,bel,2086
92.27,bel,2087
92.38,bel,2088
92.49,bel,2089
92.6,bel,2090
92.71,bel,2091
92.82,bel,2092
92.93,bel,2093
93.04,bel,2094
93.15,bel,2095
93.26,bel,2096
93.37,bel,2097
93.49,bel,2098
93.6,bel,2099
56.2,blz,1950
56.47,blz,1951
57.03,blz,1952
57.58,blz,1953
58.12,blz,1954
58.67,blz,1955
59.2,blz,1956
59.74,blz,1957
60.27,blz,1958
60.8,blz,1959
61.33,blz,1960
61.87,blz,1961
62.4,blz,1962
62.95,blz,1963
63.49,blz,1964
64.04,blz,1965
64.59,blz,1966
65.14,blz,1967
65.67,blz,1968
66.21,blz,1969
66.73,blz,1970
67.25,blz,1971
67.77,blz,1972
68.27,blz,1973
68.77,blz,1974
69.26,blz,1975
69.74,blz,1976
70.19,blz,1977
70.63,blz,1978
71.05,blz,1979
71.44,blz,1980
71.82,blz,1981
72.19,blz,1982
72.53,blz,1983
72.85,blz,1984
73.12,blz,1985
73.33,blz,1986
73.47,blz,1987
73.52,blz,1988
73.51,blz,1989
73.44,blz,1990
73.34,blz,1991
73.23,blz,1992
73.14,blz,1993
73.09,blz,1994
73.1,blz,1995
73.19,blz,1996
73.34,blz,1997
73.56,blz,1998
73.82,blz,1999
74.11,blz,2000
74.4,blz,2001
74.67,blz,2002
74.9,blz,2003
75.1,blz,2004
75.27,blz,2005
75.43,blz,2006
75.6,blz,2007
75.8,blz,2008
76.04,blz,2009
76.3,blz,2010
76.56,blz,2011
76.82,blz,2012
77.06,blz,2013
77.28,blz,2014
77.47,blz,2015
77.66,blz,2016
77.85,blz,2017
78.05,blz,2018
78.28,blz,2019
78.53,blz,2020
78.81,blz,2021
79.1,blz,2022
79.41,blz,2023
79.74,blz,2024
80.07,blz,2025
80.4,blz,2026
80.73,blz,2027
81.05,blz,2028
81.37,blz,2029
81.67,blz,2030
81.97,blz,2031
82.25,blz,2032
82.53,blz,2033
82.81,blz,2034
83.08,blz,2035
83.34,blz,2036
83.6,blz,2037
83.85,blz,2038
84.1,blz,2039
84.34,blz,2040
84.58,blz,2041
84.82,blz,2042
85.05,blz,2043
85.28,blz,2044
85.5,blz,2045
85.73,blz,2046
85.94,blz,2047
86.16,blz,2048
86.37,blz,2049
86.58,blz,2050
86.79,blz,2051
86.99,blz,2052
87.19,blz,2053
87.39,blz,2054
87.58,blz,2055
87.78,blz,2056
87.97,blz,2057
88.16,blz,2058
88.34,blz,2059
88.53,blz,2060
88.71,blz,2061
88.89,blz,2062
89.07,blz,2063
89.25,blz,2064
89.43,blz,2065
89.6,blz,2066
89.78,blz,2067
89.95,blz,2068
90.12,blz,2069
90.29,blz,2070
90.45,blz,2071
90.62,blz,2072
90.78,blz,2073
90.94,blz,2074
91.11,blz,2075
91.26,blz,2076
91.42,blz,2077
91.58,blz,2078
91.74,blz,2079
91.89,blz,2080
92.05,blz,2081
92.2,blz,2082
92.36,blz,2083
92.51,blz,2084
92.66,blz,2085
92.81,blz,2086
92.96,blz,2087
93.11,blz,2088
93.25,blz,2089
93.4,blz,2090
93.54,blz,2091
93.69,blz,2092
93.83,blz,2093
93.98,blz,2094
94.12,blz,2095
94.26,blz,2096
94.4,blz,2097
94.54,blz,2098
94.68,blz,2099
32.8,ben,1950
33.08,ben,1951
33.65,ben,1952
34.19,ben,1953
34.73,ben,1954
35.26,ben,1955
35.77,ben,1956
36.27,ben,1957
36.77,ben,1958
37.26,ben,1959
37.75,ben,1960
38.25,ben,1961
38.76,ben,1962
39.29,ben,1963
39.86,ben,1964
40.46,ben,1965
41.12,ben,1966
41.84,ben,1967
42.61,ben,1968
43.41,ben,1969
44.24,ben,1970
45.07,ben,1971
45.88,ben,1972
46.66,ben,1973
47.39,ben,1974
48.05,ben,1975
48.65,ben,1976
49.18,ben,1977
49.66,ben,1978
50.12,ben,1979
50.55,ben,1980
50.99,ben,1981
51.45,ben,1982
51.95,ben,1983
52.48,ben,1984
53.06,ben,1985
53.66,ben,1986
54.29,ben,1987
54.9,ben,1988
55.48,ben,1989
56.0,ben,1990
56.43,ben,1991
56.74,ben,1992
56.95,ben,1993
57.06,ben,1994
57.09,ben,1995
57.07,ben,1996
57.03,ben,1997
57.03,ben,1998
57.07,ben,1999
