democracy_score_use_as_color,geo,time
-6.0,fra,1866
-6.0,fra,1867
-6.0,fra,1868
-3.0,fra,1869
-2.0,fra,1870
-1.0,fra,1871
1.0,fra,1872
2.0,fra,1873
3.0,fra,1874
5.0,fra,1875
6.0,fra,1876
7.0,fra,1877
7.0,fra,1878
7.0,fra,1879
7.0,fra,1880
7.0,fra,1881
7.0,fra,1882
7.0,fra,1883
7.0,fra,1884
7.0,fra,1885
7.0,fra,1886
7.0,fra,1887
7.0,fra,1888
7.0,fra,1889
7.0,fra,1890
7.0,fra,1891
7.0,fra,1892
7.0,fra,1893
7.0,fra,1894
7.0,fra,1895
7.0,fra,1896
7.0,fra,1897
8.0,fra,1898
8.0,fra,1899
8.0,fra,1900
8.0,fra,1901
8.0,fra,1902
8.0,fra,1903
8.0,fra,1904
8.0,fra,1905
8.0,fra,1906
8.0,fra,1907
8.0,fra,1908
8.0,fra,1909
8.0,fra,1910
8.0,fra,1911
8.0,fra,1912
8.0,fra,1913
8.0,fra,1914
8.0,fra,1915
8.0,fra,1916
8.0,fra,1917
8.0,fra,1918
9.0,fra,1919
9.0,fra,1920
9.0,fra,1921
9.0,fra,1922
9.0,fra,1923
9.0,fra,1924
9.0,fra,1925
9.0,fra,1926
9.0,fra,1927
9.0,fra,1928
9.0,fra,1929
10.0,fra,1930
10.0,fra,1931
10.0,fra,1932
10.0,fra,1933
10.0,fra,1934
10.0,fra,1935
10.0,fra,1936
10.0,fra,1937
10.0,fra,1938
10.0,fra,1939
-9.0,fra,1940
-9.0,fra,1941
-9.0,fra,1942
-9.0,fra,1943
-3.0,fra,1944
4.0,fra,1945
10.0,fra,1946
10.0,fra,1947
10.0,fra,1948
10.0,fra,1949
10.0,fra,1950
10.0,fra,1951
10.0,fra,1952
10.0,fra,1953
10.0,fra,1954
10.0,fra,1955
10.0,fra,1956
10.0,fra,1957
5.0,fra,1958
5.0,fra,1959
5.0,fra,1960
5.0,fra,1961
5.0,fra,1962
5.0,fra,1963
5.0,fra,1964
5.0,fra,1965
5.0,fra,1966
5.0,fra,1967
5.0,fra,1968
8.0,fra,1969
8.0,fra,1970
8.0,fra,1971
8.0,fra,1972
8.0,fra,1973
8.0,fra,1974
8.0,fra,1975
8.0,fra,1976
8.0,fra,1977
8.0,fra,1978
8.0,fra,1979
8.0,fra,1980
8.0,fra,1981
8.0,fra,1982
8.0,fra,1983
8.0,fra,1984
8.0,fra,1985
9.0,fra,1986
9.0,fra,1987
9.0,fra,1988
9.0,fra,1989
9.0,fra,1990
9.0,fra,1991
9.0,fra,1992
9.0,fra,1993
9.0,fra,1994
9.0,fra,1995
9.0,fra,1996
9.0,fra,1997
9.0,fra,1998
9.0,fra,1999
9.0,fra,2000
9.0,fra,2001
9.0,fra,2002
9.0,fra,2003
9.0,fra,2004
9.0,fra,2005
9.0,fra,2006
9.0,fra,2007
9.0,fra,2008
9.0,fra,2009
9.0,fra,2010
9.0,fra,2011
-7.0,gab,1960
-7.0,gab,1961
-7.0,gab,1962
-7.0,gab,1963
-7.0,gab,1964
-7.0,gab,1965
-7.0,gab,1966
-7.0,gab,1967
-9.0,gab,1968
-9.0,gab,1969
-9.0,gab,1970
-9.0,gab,1971
-9.0,gab,1972
-9.0,gab,1973
-9.0,gab,1974
-9.0,gab,1975
-9.0,gab,1976
-9.0,gab,1977
-9.0,gab,1978
-9.0,gab,1979
-9.0,gab,1980
-9.0,gab,1981
-9.0,gab,1982
-9.0,gab,1983
-9.0,gab,1984
-9.0,gab,1985
-9.0,gab,1986
-9.0,gab,1987
-9.0,gab,1988
-9.0,gab,1989
-6.0,gab,1990
-4.0,gab,1991
-4.0,gab,1992
-4.0,gab,1993
-4.0,gab,1994
-4.0,gab,1995
-4.0,gab,1996
-4.0,gab,1997
-4.0,gab,1998
-4.0,gab,1999
-4.0,gab,2000
-4.0,gab,2001
-4.0,gab,2002
-4.0,gab,2003
-4.0,gab,2004
-4.0,gab,2005
-4.0,gab,2006
-4.0,gab,2007
-4.0,gab,2008
3.0,gab,2009
3.0,gab,2010
3.0,gab,2011
8.0,gmb,1965
8.0,gmb,1966
8.0,gmb,1967
8.0,gmb,1968
8.0,gmb,1969
8.0,gmb,1970
8.0,gmb,1971
8.0,gmb,1972
8.0,gmb,1973
8.0,gmb,1974
8.0,gmb,1975
8.0,gmb,1976
8.0,gmb,1977
8.0,gmb,1978
8.0,gmb,1979
8.0,gmb,1980
7.0,gmb,1981
7.0,gmb,1982
7.0,gmb,1983
7.0,gmb,1984
7.0,gmb,1985
7.0,gmb,1986
7.0,gmb,1987
7.0,gmb,1988
7.0,gmb,1989
8.0,gmb,1990
8.0,gmb,1991
8.0,gmb,1992
8.0,gmb,1993
-7.0,gmb,1994
-7.0,gmb,1995
-6.0,gmb,1996
-5.0,gmb,1997
-5.0,gmb,1998
-5.0,gmb,1999
-5.0,gmb,2000
-5.0,gmb,2001
-5.0,gmb,2002
-5.0,gmb,2003
-5.0,gmb,2004
-5.0,gmb,2005
-5.0,gmb,2006
-5.0,gmb,2007
-5.0,gmb,2008
-5.0,gmb,2009
-5.0,gmb,2010
-5.0,gmb,2011
-7.0,geo,1923
-7.0,geo,1924
-7.0,geo,1925
-7.0,geo,1926
-8.0,geo,1927
-8.0,geo,1928
-8.0,geo,1929
-8.0,geo,1930
-8.0,geo,1931
-8.0,geo,1932
-9.0,geo,1933
-9.0,geo,1934
-9.0,geo,1935
-9.0,geo,1936
-9.0,geo,1937
-9.0,geo,1938
-9.0,geo,1939
-9.0,geo,1940
-9.0,geo,1941
-9.0,geo,1942
-9.0,geo,1943
-9.0,geo,1944
-9.0,geo,1945
-9.0,geo,1946
-9.0,geo,1947
-9.0,geo,1948
-9.0,geo,1949
-9.0,geo,1950
-9.0,geo,1951
-9.0,geo,1952
-7.0,geo,1953
-7.0,geo,1954
-7.0,geo,1955
-7.0,geo,1956
-7.0,geo,1957
-7.0,geo,1958
-7.0,geo,1959
-7.0,geo,1960
-7.0,geo,1961
-7.0,geo,1962
-7.0,geo,1963
-7.0,geo,1964
-7.0,geo,1965
-7.0,geo,1966
-7.0,geo,1967
-7.0,geo,1968
-7.0,geo,1969
-7.0,geo,1970
-7.0,geo,1971
-7.0,geo,1972
-7.0,geo,1973
-7.0,geo,1974
-7.0,geo,1975
-7.0,geo,1976
-7.0,geo,1977
-7.0,geo,1978
-7.0,geo,1979
-7.0,geo,1980
-7.0,geo,1981
-7.0,geo,1982
-7.0,geo,1983
-7.0,geo,1984
-7.0,geo,1985
-7.0,geo,1986
-7.0,geo,1987
-6.0,geo,1988
-4.0,geo,1989
0.0,geo,1990
4.0,geo,1991
4.0,geo,1992
4.0,geo,1993
4.0,geo,1994
5.0,geo,1995
5.0,geo,1996
5.0,geo,1997
5.0,geo,1998
5.0,geo,1999
5.0,geo,2000
5.0,geo,2001
5.0,geo,2002
5.0,geo,2003
7.0,geo,2004
7.0,geo,2005
7.0,geo,2006
6.0,geo,2007
6.0,geo,2008
6.0,geo,2009
6.0,geo,2010
6.0,geo,2011
-6.0,deu,1868
-5.0,deu,1869
-5.0,deu,1870
-4.0,deu,1871
-4.0,deu,1872
-4.0,deu,1873
-4.0,deu,1874
-4.0,deu,1875
-4.0,deu,1876
-4.0,deu,1877
-4.0,deu,1878
-4.0,deu,1879
-4.0,deu,1880
-4.0,deu,1881
-4.0,deu,1882
-4.0,deu,1883
-4.0,deu,1884
-4.0,deu,1885
-4.0,deu,1886
-4.0,deu,1887
-4.0,deu,1888
-4.0,deu,1889
1.0,deu,1890
1.0,deu,1891
1.0,deu,1892
1.0,deu,1893
1.0,deu,1894
1.0,deu,1895
1.0,deu,1896
1.0,deu,1897
1.0,deu,1898
1.0,deu,1899
1.0,deu,1900
1.0,deu,1901
1.0,deu,1902
1.0,deu,1903
1.0,deu,1904
1.0,deu,1905
1.0,deu,1906
1.0,deu,1907
1.0,deu,1908
2.0,deu,1909
2.0,deu,1910
2.0,deu,1911
2.0,deu,1912
2.0,deu,1913
2.0,deu,1914
2.0,deu,1915
2.0,deu,1916
2.0,deu,1917
4.0,deu,1918
6.0,deu,1919
6.0,deu,1920
6.0,deu,1921
6.0,deu,1922
6.0,deu,1923
6.0,deu,1924
6.0,deu,1925
6.0,deu,1926
6.0,deu,1927
6.0,deu,1928
6.0,deu,1929
6.0,deu,1930
6.0,deu,1931
6.0,deu,1932
-9.0,deu,1933
-9.0,deu,1934
-9.0,deu,1935
-9.0,deu,1936
-9.0,deu,1937
-9.0,deu,1938
-9.0,deu,1939
-9.0,deu,1940
-9.0,deu,1941
-9.0,deu,1942
-9.0,deu,1943
-9.0,deu,1944
-5.0,deu,1945
-1.0,deu,1946
2.0,deu,1947
6.0,deu,1948
10.0,deu,1949
10.0,deu,1950
10.0,deu,1951
10.0,deu,1952
10.0,deu,1953
10.0,deu,1954
10.0,deu,1955
10.0,deu,1956
10.0,deu,1957
10.0,deu,1958
10.0,deu,1959
10.0,deu,1960
10.0,deu,1961
10.0,deu,1962
10.0,deu,1963
10.0,deu,1964
10.0,deu,1965
10.0,deu,1966
10.0,deu,1967
10.0,deu,1968
10.0,deu,1969
10.0,deu,1970
10.0,deu,1971
10.0,deu,1972
10.0,deu,1973
10.0,deu,1974
10.0,deu,1975
10.0,deu,1976
10.0,deu,1977
10.0,deu,1978
10.0,deu,1979
10.0,deu,1980
10.0,deu,1981
10.0,deu,1982
10.0,deu,1983
10.0,deu,1984
10.0,deu,1985
10.0,deu,1986
10.0,deu,1987
10.0,deu,1988
10.0,deu,1989
10.0,deu,1990
10.0,deu,1991
10.0,deu,1992
10.0,deu,1993
10.0,deu,1994
10.0,deu,1995
10.0,deu,1996
10.0,deu,1997
10.0,deu,1998
10.0,deu,1999
10.0,deu,2000
10.0,deu,2001
10.0,deu,2002
10.0,deu,2003
10.0,deu,2004
10.0,deu,2005
10.0,deu,2006
10.0,deu,2007
10.0,deu,2008
10.0,deu,2009
10.0,deu,2010
10.0,deu,2011
-8.0,gha,1960
-8.0,gha,1961
-9.0,gha,1962
-9.0,gha,1963
-9.0,gha,1964
-9.0,gha,1965
-7.0,gha,1966
-7.0,gha,1967
-7.0,gha,1968
-2.0,gha,1969
3.0,gha,1970
3.0,gha,1971
-7.0,gha,1972
-7.0,gha,1973
-7.0,gha,1974
-7.0,gha,1975
-7.0,gha,1976
-7.0,gha,1977
0.0,gha,1978
6.0,gha,1979
6.0,gha,1980
-7.0,gha,1981
-7.0,gha,1982
-7.0,gha,1983
-7.0,gha,1984
-7.0,gha,1985
-7.0,gha,1986
-7.0,gha,1987
-7.0,gha,1988
-7.0,gha,1989
-7.0,gha,1990
-4.0,gha,1991
-1.0,gha,1992
-1.0,gha,1993
-1.0,gha,1994
-1.0,gha,1995
2.0,gha,1996
2.0,gha,1997
2.0,gha,1998
2.0,gha,1999
2.0,gha,2000
6.0,gha,2001
6.0,gha,2002
6.0,gha,2003
8.0,gha,2004
8.0,gha,2005
8.0,gha,2006
8.0,gha,2007
8.0,gha,2008
8.0,gha,2009
8.0,gha,2010
8.0,gha,2011
-5.0,grc,1827
-5.0,grc,1828
-5.0,grc,1829
-4.0,grc,1830
-4.0,grc,1831
-4.0,grc,1832
-3.0,grc,1833
-3.0,grc,1834
-3.0,grc,1835
-3.0,grc,1836
-3.0,grc,1837
-3.0,grc,1838
-3.0,grc,1839
-3.0,grc,1840
-3.0,grc,1841
-3.0,grc,1842
-3.0,grc,1843
-4.0,grc,1844
-4.0,grc,1845
-4.0,grc,1846
-4.0,grc,1847
-4.0,grc,1848
-4.0,grc,1849
-4.0,grc,1850
-4.0,grc,1851
-4.0,grc,1852
-4.0,grc,1853
-4.0,grc,1854
-4.0,grc,1855
-4.0,grc,1856
-4.0,grc,1857
-4.0,grc,1858
-4.0,grc,1859
-4.0,grc,1860
-4.0,grc,1861
0.0,grc,1862
3.0,grc,1863
7.0,grc,1864
7.0,grc,1865
7.0,grc,1866
7.0,grc,1867
7.0,grc,1868
7.0,grc,1869
9.0,grc,1870
9.0,grc,1871
9.0,grc,1872
9.0,grc,1873
9.0,grc,1874
9.0,grc,1875
9.0,grc,1876
9.0,grc,1877
9.0,grc,1878
9.0,grc,1879
10.0,grc,1880
10.0,grc,1881
10.0,grc,1882
10.0,grc,1883
10.0,grc,1884
10.0,grc,1885
10.0,grc,1886
10.0,grc,1887
10.0,grc,1888
10.0,grc,1889
10.0,grc,1890
10.0,grc,1891
10.0,grc,1892
10.0,grc,1893
10.0,grc,1894
10.0,grc,1895
10.0,grc,1896
10.0,grc,1897
10.0,grc,1898
10.0,grc,1899
10.0,grc,1900
10.0,grc,1901
10.0,grc,1902
10.0,grc,1903
10.0,grc,1904
10.0,grc,1905
10.0,grc,1906
10.0,grc,1907
10.0,grc,1908
10.0,grc,1909
10.0,grc,1910
10.0,grc,1911
10.0,grc,1912
10.0,grc,1913
10.0,grc,1914
1.0,grc,1915
1.0,grc,1916
1.0,grc,1917
1.0,grc,1918
1.0,grc,1919
1.0,grc,1920
1.0,grc,1921
0.0,grc,1922
-2.0,grc,1923
-3.0,grc,1924
-6.0,grc,1925
10.0,grc,1926
10.0,grc,1927
10.0,grc,1928
10.0,grc,1929
10.0,grc,1930
10.0,grc,1931
10.0,grc,1932
10.0,grc,1933
8.0,grc,1934
8.0,grc,1935
-8.0,grc,1936
-8.0,grc,1937
-8.0,grc,1938
-8.0,grc,1939
-8.0,grc,1940
0.0,grc,1941
0.0,grc,1942
0.0,grc,1943
8.0,grc,1944
8.0,grc,1945
8.0,grc,1946
8.0,grc,1947
8.0,grc,1948
4.0,grc,1949
4.0,grc,1950
4.0,grc,1951
4.0,grc,1952
4.0,grc,1953
4.0,grc,1954
4.0,grc,1955
4.0,grc,1956
4.0,grc,1957
4.0,grc,1958
4.0,grc,1959
4.0,grc,1960
4.0,grc,1961
4.0,grc,1962
4.0,grc,1963
4.0,grc,1964
4.0,grc,1965
4.0,grc,1966
-7.0,grc,1967
-7.0,grc,1968
-7.0,grc,1969
-7.0,grc,1970
-7.0,grc,1971
-7.0,grc,1972
-7.0,grc,1973
1.0,grc,1974
8.0,grc,1975
8.0,grc,1976
8.0,grc,1977
8.0,grc,1978
8.0,grc,1979
8.0,grc,1980
8.0,grc,1981
8.0,grc,1982
8.0,grc,1983
8.0,grc,1984
8.0,grc,1985
10.0,grc,1986
10.0,grc,1987
10.0,grc,1988
10.0,grc,1989
10.0,grc,1990
10.0,grc,1991
10.0,grc,1992
10.0,grc,1993
10.0,grc,1994
10.0,grc,1995
10.0,grc,1996
10.0,grc,1997
10.0,grc,1998
10.0,grc,1999
10.0,grc,2000
10.0,grc,2001
10.0,grc,2002
10.0,grc,2003
10.0,grc,2004
10.0,grc,2005
10.0,grc,2006
10.0,grc,2007
10.0,grc,2008
10.0,grc,2009
10.0,grc,2010
10.0,grc,2011
-3.0,gtm,1839
-3.0,gtm,1840
-3.0,gtm,1841
-3.0,gtm,1842
-3.0,gtm,1843
-3.0,gtm,1844
-3.0,gtm,1845
-3.0,gtm,1846
-3.0,gtm,1847
-3.0,gtm,1848
-3.0,gtm,1849
-1.0,gtm,1850
-1.0,gtm,1851
-1.0,gtm,1852
-1.0,gtm,1853
-3.0,gtm,1854
-3.0,gtm,1855
-3.0,gtm,1856
-3.0,gtm,1857
-3.0,gtm,1858
-3.0,gtm,1859
-3.0,gtm,1860
-3.0,gtm,1861
-3.0,gtm,1862
-3.0,gtm,1863
-3.0,gtm,1864
-3.0,gtm,1865
-3.0,gtm,1866
-3.0,gtm,1867
-3.0,gtm,1868
-3.0,gtm,1869
-3.0,gtm,1870
-2.0,gtm,1871
-2.0,gtm,1872
-1.0,gtm,1873
-1.0,gtm,1874
-1.0,gtm,1875
-5.0,gtm,1876
-5.0,gtm,1877
-5.0,gtm,1878
2.0,gtm,1879
2.0,gtm,1880
2.0,gtm,1881
2.0,gtm,1882
2.0,gtm,1883
2.0,gtm,1884
2.0,gtm,1885
2.0,gtm,1886
2.0,gtm,1887
2.0,gtm,1888
2.0,gtm,1889
2.0,gtm,1890
2.0,gtm,1891
2.0,gtm,1892
2.0,gtm,1893
2.0,gtm,1894
2.0,gtm,1895
-3.0,gtm,1896
-3.0,gtm,1897
2.0,gtm,1898
2.0,gtm,1899
-9.0,gtm,1900
-9.0,gtm,1901
-9.0,gtm,1902
-9.0,gtm,1903
-9.0,gtm,1904
-9.0,gtm,1905
-9.0,gtm,1906
-9.0,gtm,1907
-9.0,gtm,1908
-9.0,gtm,1909
-9.0,gtm,1910
-9.0,gtm,1911
-9.0,gtm,1912
-9.0,gtm,1913
-9.0,gtm,1914
-9.0,gtm,1915
-9.0,gtm,1916
-9.0,gtm,1917
-9.0,gtm,1918
-9.0,gtm,1919
-9.0,gtm,1920
2.0,gtm,1921
2.0,gtm,1922
2.0,gtm,1923
2.0,gtm,1924
2.0,gtm,1925
2.0,gtm,1926
2.0,gtm,1927
2.0,gtm,1928
2.0,gtm,1929
2.0,gtm,1930
-9.0,gtm,1931
-9.0,gtm,1932
-9.0,gtm,1933
-9.0,gtm,1934
-9.0,gtm,1935
-9.0,gtm,1936
-9.0,gtm,1937
-9.0,gtm,1938
-9.0,gtm,1939
-9.0,gtm,1940
-9.0,gtm,1941
-9.0,gtm,1942
-9.0,gtm,1943
5.0,gtm,1944
5.0,gtm,1945
5.0,gtm,1946
5.0,gtm,1947
5.0,gtm,1948
5.0,gtm,1949
2.0,gtm,1950
2.0,gtm,1951
2.0,gtm,1952
2.0,gtm,1953
-6.0,gtm,1954
-6.0,gtm,1955
-6.0,gtm,1956
-6.0,gtm,1957
-5.0,gtm,1958
-5.0,gtm,1959
-5.0,gtm,1960
-5.0,gtm,1961
-5.0,gtm,1962
-5.0,gtm,1963
-5.0,gtm,1964
-5.0,gtm,1965
3.0,gtm,1966
3.0,gtm,1967
3.0,gtm,1968
3.0,gtm,1969
1.0,gtm,1970
1.0,gtm,1971
1.0,gtm,1972
1.0,gtm,1973
-3.0,gtm,1974
-3.0,gtm,1975
-3.0,gtm,1976
-3.0,gtm,1977
-5.0,gtm,1978
-5.0,gtm,1979
-5.0,gtm,1980
-5.0,gtm,1981
-7.0,gtm,1982
-7.0,gtm,1983
-6.0,gtm,1984
-1.0,gtm,1985
3.0,gtm,1986
3.0,gtm,1987
3.0,gtm,1988
3.0,gtm,1989
3.0,gtm,1990
3.0,gtm,1991
3.0,gtm,1992
3.0,gtm,1993
3.0,gtm,1994
3.0,gtm,1995
8.0,gtm,1996
8.0,gtm,1997
8.0,gtm,1998
8.0,gtm,1999
8.0,gtm,2000
8.0,gtm,2001
8.0,gtm,2002
8.0,gtm,2003
8.0,gtm,2004
8.0,gtm,2005
8.0,gtm,2006
8.0,gtm,2007
8.0,gtm,2008
8.0,gtm,2009
8.0,gtm,2010
8.0,gtm,2011
-9.0,gin,1958
-9.0,gin,1959
-9.0,gin,1960
-9.0,gin,1961
-9.0,gin,1962
-9.0,gin,1963
-9.0,gin,1964
-9.0,gin,1965
-9.0,gin,1966
-9.0,gin,1967
-9.0,gin,1968
-9.0,gin,1969
-9.0,gin,1970
-9.0,gin,1971
-9.0,gin,1972
-9.0,gin,1973
-9.0,gin,1974
-9.0,gin,1975
-9.0,gin,1976
-9.0,gin,1977
-9.0,gin,1978
-9.0,gin,1979
-9.0,gin,1980
-9.0,gin,1981
-9.0,gin,1982
-9.0,gin,1983
-7.0,gin,1984
-7.0,gin,1985
-7.0,gin,1986
-7.0,gin,1987
-7.0,gin,1988
-7.0,gin,1989
-7.0,gin,1990
-5.0,gin,1991
-5.0,gin,1992
-5.0,gin,1993
-5.0,gin,1994
-1.0,gin,1995
-1.0,gin,1996
-1.0,gin,1997
-1.0,gin,1998
-1.0,gin,1999
-1.0,gin,2000
-1.0,gin,2001
-1.0,gin,2002
-1.0,gin,2003
-1.0,gin,2004
-1.0,gin,2005
-1.0,gin,2006
-1.0,gin,2007
-1.0,gin,2008
-1.0,gin,2009
5.0,gin,2010
5.0,gin,2011
-7.0,gnb,1974
-7.0,gnb,1975
-7.0,gnb,1976
-7.0,gnb,1977
-7.0,gnb,1978
-7.0,gnb,1979
-7.0,gnb,1980
-7.0,gnb,1981
-7.0,gnb,1982
-7.0,gnb,1983
-8.0,gnb,1984
-8.0,gnb,1985
-8.0,gnb,1986
-8.0,gnb,1987
-8.0,gnb,1988
-8.0,gnb,1989
-8.0,gnb,1990
-6.0,gnb,1991
-6.0,gnb,1992
-6.0,gnb,1993
5.0,gnb,1994
5.0,gnb,1995
5.0,gnb,1996
5.0,gnb,1997
0.0,gnb,1998
3.0,gnb,1999
5.0,gnb,2000
5.0,gnb,2001
5.0,gnb,2002
-1.0,gnb,2003
-1.0,gnb,2004
6.0,gnb,2005
6.0,gnb,2006
6.0,gnb,2007
6.0,gnb,2008
6.0,gnb,2009
6.0,gnb,2010
6.0,gnb,2011
2.0,guy,1966
2.0,guy,1967
1.0,guy,1968
1.0,guy,1969
1.0,guy,1970
1.0,guy,1971
1.0,guy,1972
1.0,guy,1973
1.0,guy,1974
1.0,guy,1975
1.0,guy,1976
1.0,guy,1977
0.0,guy,1978
0.0,guy,1979
-7.0,guy,1980
-7.0,guy,1981
-7.0,guy,1982
-7.0,guy,1983
-7.0,guy,1984
-7.0,guy,1985
-7.0,guy,1986
-7.0,guy,1987
-7.0,guy,1988
-7.0,guy,1989
-7.0,guy,1990
-7.0,guy,1991
6.0,guy,1992
6.0,guy,1993
6.0,guy,1994
6.0,guy,1995
6.0,guy,1996
6.0,guy,1997
6.0,guy,1998
6.0,guy,1999
6.0,guy,2000
6.0,guy,2001
6.0,guy,2002
6.0,guy,2003
6.0,guy,2004
6.0,guy,2005
6.0,guy,2006
6.0,guy,2007
6.0,guy,2008
6.0,guy,2009
6.0,guy,2010
6.0,guy,2011
-3.0,hti,1820
-3.0,hti,1821
-3.0,hti,1822
-3.0,hti,1823
-3.0,hti,1824
-3.0,hti,1825
-3.0,hti,1826
-3.0,hti,1827
-3.0,hti,1828
-3.0,hti,1829
-3.0,hti,1830
-3.0,hti,1831
-3.0,hti,1832
-3.0,hti,1833
-3.0,hti,1834
-3.0,hti,1835
-3.0,hti,1836
-3.0,hti,1837
-3.0,hti,1838
-3.0,hti,1839
-3.0,hti,1840
-3.0,hti,1841
-3.0,hti,1842
-3.0,hti,1843
-3.0,hti,1844
-3.0,hti,1845
-3.0,hti,1846
-3.0,hti,1847
-3.0,hti,1848
-3.0,hti,1849
-3.0,hti,1850
-3.0,hti,1851
-3.0,hti,1852
-3.0,hti,1853
-3.0,hti,1854
-3.0,hti,1855
-3.0,hti,1856
-3.0,hti,1857
-3.0,hti,1858
-3.0,hti,1859
-3.0,hti,1860
-3.0,hti,1861
-3.0,hti,1862
-3.0,hti,1863
-3.0,hti,1864
-3.0,hti,1865
-3.0,hti,1866
-3.0,hti,1867
-3.0,hti,1868
-3.0,hti,1869
-3.0,hti,1870
-3.0,hti,1871
-3.0,hti,1872
-3.0,hti,1873
-3.0,hti,1874
-3.0,hti,1875
-3.0,hti,1876
-3.0,hti,1877
-3.0,hti,1878
-3.0,hti,1879
-3.0,hti,1880
-3.0,hti,1881
-3.0,hti,1882
-3.0,hti,1883
-3.0,hti,1884
-3.0,hti,1885
-3.0,hti,1886
-3.0,hti,1887
-3.0,hti,1888
-3.0,hti,1889
-3.0,hti,1890
-3.0,hti,1891
-3.0,hti,1892
-3.0,hti,1893
-3.0,hti,1894
-3.0,hti,1895
-3.0,hti,1896
-3.0,hti,1897
-3.0,hti,1898
-3.0,hti,1899
-3.0,hti,1900
-3.0,hti,1901
-3.0,hti,1902
-3.0,hti,1903
-3.0,hti,1904
-3.0,hti,1905
-3.0,hti,1906
-3.0,hti,1907
-3.0,hti,1908
-3.0,hti,1909
-3.0,hti,1910
-3.0,hti,1911
-3.0,hti,1912
-3.0,hti,1913
-3.0,hti,1914
-3.0,hti,1915
-3.0,hti,1916
-3.0,hti,1917
2.0,hti,1918
2.0,hti,1919
2.0,hti,1920
2.0,hti,1921
2.0,hti,1922
2.0,hti,1923
2.0,hti,1924
2.0,hti,1925
2.0,hti,1926
2.0,hti,1927
2.0,hti,1928
2.0,hti,1929
2.0,hti,1930
2.0,hti,1931
2.0,hti,1932
2.0,hti,1933
2.0,hti,1934
0.0,hti,1935
0.0,hti,1936
0.0,hti,1937
0.0,hti,1938
0.0,hti,1939
0.0,hti,1940
0.0,hti,1941
0.0,hti,1942
0.0,hti,1943
0.0,hti,1944
0.0,hti,1945
-1.0,hti,1946
-2.0,hti,1947
-3.0,hti,1948
-4.0,hti,1949
-5.0,hti,1950
-5.0,hti,1951
-5.0,hti,1952
-5.0,hti,1953
-5.0,hti,1954
-5.0,hti,1955
-5.0,hti,1956
-5.0,hti,1957
-8.0,hti,1958
-8.0,hti,1959
-8.0,hti,1960
-9.0,hti,1961
-9.0,hti,1962
-9.0,hti,1963
-9.0,hti,1964
-9.0,hti,1965
-9.0,hti,1966
-9.0,hti,1967
-9.0,hti,1968
-9.0,hti,1969
-9.0,hti,1970
-10.0,hti,1971
-10.0,hti,1972
-10.0,hti,1973
-10.0,hti,1974
-10.0,hti,1975
-10.0,hti,1976
-9.0,hti,1977
-9.0,hti,1978
-9.0,hti,1979
-9.0,hti,1980
-9.0,hti,1981
-9.0,hti,1982
-9.0,hti,1983
-9.0,hti,1984
-9.0,hti,1985
-8.0,hti,1986
-8.0,hti,1987
-7.0,hti,1988
-6.0,hti,1989
7.0,hti,1990
-7.0,hti,1991
-7.0,hti,1992
-7.0,hti,1993
7.0,hti,1994
7.0,hti,1995
7.0,hti,1996
7.0,hti,1997
7.0,hti,1998
2.0,hti,1999
-2.0,hti,2000
-2.0,hti,2001
-2.0,hti,2002
-2.0,hti,2003
0.0,hti,2004
3.0,hti,2005
5.0,hti,2006
5.0,hti,2007
5.0,hti,2008
5.0,hti,2009
0.0,hti,2010
0.0,hti,2011
-9.0,hos,1815
-9.0,hos,1816
-9.0,hos,1817
-9.0,hos,1818
-9.0,hos,1819
-9.0,hos,1820
-9.0,hos,1821
-9.0,hos,1822
-9.0,hos,1823
-9.0,hos,1824
-9.0,hos,1825
-9.0,hos,1826
-9.0,hos,1827
-9.0,hos,1828
-9.0,hos,1829
-9.0,hos,1830
-9.0,hos,1831
-9.0,hos,1832
-9.0,hos,1833
-9.0,hos,1834
-9.0,hos,1835
-9.0,hos,1836
-9.0,hos,1837
-9.0,hos,1838
-9.0,hos,1839
-9.0,hos,1840
-9.0,hos,1841
-9.0,hos,1842
-9.0,hos,1843
-9.0,hos,1844
-9.0,hos,1845
-9.0,hos,1846
-9.0,hos,1847
-9.0,hos,1848
-9.0,hos,1849
-9.0,hos,1850
-9.0,hos,1851
-9.0,hos,1852
-9.0,hos,1853
-9.0,hos,1854
-9.0,hos,1855
-9.0,hos,1856
-9.0,hos,1857
-9.0,hos,1858
-9.0,hos,1859
-9.0,hos,1860
-9.0,hos,1861
-9.0,hos,1862
-9.0,hos,1863
-9.0,hos,1864
-9.0,hos,1865
-9.0,hos,1866
-9.0,hos,1867
-9.0,hos,1868
-9.0,hos,1869
-9.0,hos,1870
-3.0,hnd,1839
-3.0,hnd,1840
-3.0,hnd,1841
-3.0,hnd,1842
-3.0,hnd,1843
-3.0,hnd,1844
-3.0,hnd,1845
-3.0,hnd,1846
-3.0,hnd,1847
0.0,hnd,1848
0.0,hnd,1849
0.0,hnd,1850
0.0,hnd,1851
0.0,hnd,1852
0.0,hnd,1853
0.0,hnd,1854
0.0,hnd,1855
0.0,hnd,1856
0.0,hnd,1857
0.0,hnd,1858
0.0,hnd,1859
0.0,hnd,1860
0.0,hnd,1861
0.0,hnd,1862
0.0,hnd,1863
-3.0,hnd,1864
-3.0,hnd,1865
-3.0,hnd,1866
-3.0,hnd,1867
