subsistence_incomes_per_person,geo,time
7.412,hun,1947
9.195,hun,1948
9.839,hun,1949
10.36,hun,1950
11.26,hun,1951
11.54,hun,1952
11.64,hun,1953
11.91,hun,1954
12.83,hun,1955
12.14,hun,1956
13.25,hun,1957
14.07,hun,1958
14.56,hun,1959
15.25,hun,1960
15.95,hun,1961
16.56,hun,1962
17.42,hun,1963
18.34,hun,1964
18.43,hun,1965
19.42,hun,1966
20.45,hun,1967
20.62,hun,1968
21.16,hun,1969
21.01,hun,1970
21.89,hun,1971
22.3,hun,1972
23.39,hun,1973
23.89,hun,1974
24.26,hun,1975
24.2,hun,1976
25.6,hun,1977
26.13,hun,1978
26.12,hun,1979
26.36,hun,1980
26.54,hun,1981
27.51,hun,1982
27.27,hun,1983
28.04,hun,1984
27.4,hun,1985
28.0,hun,1986
28.48,hun,1987
29.38,hun,1988
28.85,hun,1989
26.99,hun,1990
23.8,hun,1991
23.1,hun,1992
23.02,hun,1993
23.73,hun,1994
24.12,hun,1995
24.5,hun,1996
25.69,hun,1997
27.02,hun,1998
28.23,hun,1999
29.81,hun,2000
31.11,hun,2001
32.55,hun,2002
34.0,hun,2003
35.73,hun,2004
37.31,hun,2005
38.87,hun,2006
39.29,hun,2007
39.62,hun,2008
37.24,hun,2009
1.759,isl,1800
1.818,isl,1820
3.106,isl,1870
3.161,isl,1871
3.149,isl,1872
3.292,isl,1873
3.392,isl,1874
3.377,isl,1875
3.322,isl,1876
3.392,isl,1877
3.519,isl,1878
3.724,isl,1879
3.946,isl,1880
3.953,isl,1881
3.529,isl,1882
3.393,isl,1883
3.434,isl,1884
3.507,isl,1885
3.519,isl,1886
3.459,isl,1887
3.579,isl,1888
3.732,isl,1889
3.89,isl,1890
3.983,isl,1891
4.238,isl,1892
4.512,isl,1893
4.562,isl,1894
4.464,isl,1895
4.552,isl,1896
4.522,isl,1897
4.386,isl,1898
4.381,isl,1899
4.548,isl,1900
4.745,isl,1901
4.876,isl,1902
4.875,isl,1903
4.882,isl,1904
5.215,isl,1905
5.331,isl,1906
5.536,isl,1907
5.493,isl,1908
5.43,isl,1909
5.815,isl,1910
6.061,isl,1911
6.104,isl,1912
6.379,isl,1913
6.236,isl,1914
6.118,isl,1915
5.394,isl,1916
5.277,isl,1917
4.967,isl,1918
5.75,isl,1919
4.847,isl,1920
5.328,isl,1921
5.976,isl,1922
5.651,isl,1923
6.021,isl,1924
6.008,isl,1925
6.465,isl,1926
7.098,isl,1927
7.368,isl,1928
7.79,isl,1929
8.61,isl,1930
8.474,isl,1931
8.089,isl,1932
8.918,isl,1933
8.98,isl,1934
8.649,isl,1935
8.629,isl,1936
8.954,isl,1937
8.955,isl,1938
9.952,isl,1939
10.47,isl,1940
11.87,isl,1941
13.68,isl,1942
14.42,isl,1943
15.6,isl,1944
16.58,isl,1945
17.02,isl,1946
18.49,isl,1947
18.51,isl,1948
17.8,isl,1949
17.0,isl,1950
16.38,isl,1951
15.94,isl,1952
18.01,isl,1953
19.3,isl,1954
20.74,isl,1955
20.81,isl,1956
20.27,isl,1957
21.47,isl,1958
21.42,isl,1959
21.69,isl,1960
21.33,isl,1961
22.7,isl,1962
24.61,isl,1963
26.61,isl,1964
28.06,isl,1965
30.05,isl,1966
29.21,isl,1967
27.28,isl,1968
27.76,isl,1969
29.68,isl,1970
33.18,isl,1971
34.64,isl,1972
36.56,isl,1973
38.1,isl,1974
37.93,isl,1975
39.87,isl,1976
43.1,isl,1977
45.28,isl,1978
47.05,isl,1979
49.2,isl,1980
50.7,isl,1981
51.03,isl,1982
49.34,isl,1983
50.91,isl,1984
52.24,isl,1985
55.06,isl,1986
59.04,isl,1987
57.97,isl,1988
57.71,isl,1989
57.84,isl,1990
57.75,isl,1991
55.14,isl,1992
54.89,isl,1993
56.89,isl,1994
56.67,isl,1995
59.27,isl,1996
61.54,isl,1997
64.16,isl,1998
65.88,isl,1999
68.18,isl,2000
69.8,isl,2001
68.34,isl,2002
70.04,isl,2003
75.17,isl,2004
78.14,isl,2005
79.66,isl,2006
82.87,isl,2007
82.86,isl,2008
76.73,isl,2009
1.308,ind,1600
1.305,ind,1609
1.291,ind,1642
1.288,ind,1650
1.284,ind,1659
1.271,ind,1690
1.267,ind,1700
1.26,ind,1720
1.254,ind,1739
1.254,ind,1740
1.251,ind,1750
1.247,ind,1760
1.244,ind,1770
1.241,ind,1780
1.238,ind,1790
1.237,ind,1791
1.237,ind,1792
1.237,ind,1793
1.236,ind,1794
1.236,ind,1795
1.236,ind,1796
1.235,ind,1797
1.235,ind,1798
1.235,ind,1799
1.234,ind,1800
1.234,ind,1801
1.234,ind,1802
1.233,ind,1803
1.233,ind,1804
1.233,ind,1805
1.232,ind,1806
1.232,ind,1807
1.232,ind,1808
1.232,ind,1809
1.231,ind,1810
1.231,ind,1811
1.231,ind,1812
1.23,ind,1813
1.23,ind,1814
1.23,ind,1815
1.229,ind,1816
1.229,ind,1817
1.229,ind,1818
1.228,ind,1819
1.228,ind,1820
1.228,ind,1821
1.228,ind,1822
1.228,ind,1823
1.228,ind,1824
1.228,ind,1825
1.228,ind,1826
1.228,ind,1827
1.228,ind,1828
1.228,ind,1829
1.228,ind,1830
1.228,ind,1831
1.228,ind,1832
1.228,ind,1833
1.228,ind,1834
1.228,ind,1835
1.228,ind,1836
1.228,ind,1837
1.228,ind,1838
1.228,ind,1839
1.228,ind,1840
1.228,ind,1841
1.228,ind,1842
1.228,ind,1843
1.228,ind,1844
1.228,ind,1845
1.228,ind,1846
1.228,ind,1847
1.228,ind,1848
1.228,ind,1849
1.228,ind,1850
1.228,ind,1851
1.228,ind,1852
1.228,ind,1853
1.228,ind,1854
1.228,ind,1855
1.228,ind,1856
1.228,ind,1857
1.228,ind,1858
1.228,ind,1859
1.228,ind,1860
1.228,ind,1861
1.228,ind,1862
1.228,ind,1863
1.228,ind,1864
1.228,ind,1865
1.228,ind,1866
1.228,ind,1867
1.228,ind,1868
1.228,ind,1869
1.228,ind,1870
1.229,ind,1871
1.23,ind,1872
1.231,ind,1873
1.233,ind,1874
1.234,ind,1875
1.235,ind,1876
1.236,ind,1877
1.237,ind,1878
1.238,ind,1879
1.239,ind,1880
1.24,ind,1881
1.242,ind,1882
1.243,ind,1883
1.244,ind,1884
1.279,ind,1885
1.234,ind,1886
1.286,ind,1887
1.294,ind,1888
1.255,ind,1889
1.309,ind,1890
1.185,ind,1891
1.276,ind,1892
1.304,ind,1893
1.32,ind,1894
1.284,ind,1895
1.185,ind,1896
1.397,ind,1897
1.396,ind,1898
1.283,ind,1899
1.324,ind,1900
1.341,ind,1901
1.442,ind,1902
1.452,ind,1903
1.448,ind,1904
1.411,ind,1905
1.441,ind,1906
1.343,ind,1907
1.352,ind,1908
1.527,ind,1909
1.518,ind,1910
1.503,ind,1911
1.497,ind,1912
1.46,ind,1913
1.536,ind,1914
1.495,ind,1915
1.535,ind,1916
1.504,ind,1917
1.308,ind,1918
1.486,ind,1919
1.365,ind,1920
1.458,ind,1921
1.503,ind,1922
1.437,ind,1923
1.49,ind,1924
1.491,ind,1925
1.52,ind,1926
1.503,ind,1927
1.501,ind,1928
1.545,ind,1929
1.538,ind,1930
1.505,ind,1931
1.499,ind,1932
1.478,ind,1933
1.469,ind,1934
1.433,ind,1935
1.465,ind,1936
1.42,ind,1937
1.401,ind,1938
1.41,ind,1939
1.435,ind,1940
1.442,ind,1941
1.417,ind,1942
1.454,ind,1943
1.42,ind,1944
1.379,ind,1945
1.289,ind,1946
1.279,ind,1947
1.276,ind,1948
1.289,ind,1949
1.272,ind,1950
1.278,ind,1951
1.29,ind,1952
1.344,ind,1953
1.373,ind,1954
1.379,ind,1955
1.428,ind,1956
1.383,ind,1957
1.454,ind,1958
1.455,ind,1959
1.527,ind,1960
1.535,ind,1961
1.532,ind,1962
1.572,ind,1963
1.655,ind,1964
1.551,ind,1965
1.532,ind,1966
1.62,ind,1967
1.621,ind,1968
1.691,ind,1969
1.735,ind,1970
1.709,ind,1971
1.662,ind,1972
1.698,ind,1973
1.676,ind,1974
1.781,ind,1975
1.763,ind,1976
1.854,ind,1977
1.909,ind,1978
1.767,ind,1979
1.85,ind,1980
1.923,ind,1981
1.937,ind,1982
2.047,ind,1983
2.077,ind,1984
2.112,ind,1985
2.153,ind,1986
2.195,ind,1987
2.371,ind,1988
2.472,ind,1989
2.545,ind,1990
2.523,ind,1991
2.6,ind,1992
2.691,ind,1993
2.828,ind,1994
2.969,ind,1995
3.143,ind,1996
3.235,ind,1997
3.384,ind,1998
3.524,ind,1999
3.614,ind,2000
3.759,ind,2001
3.847,ind,2002
4.106,ind,2003
4.344,ind,2004
4.662,ind,2005
5.044,ind,2006
5.435,ind,2007
5.75,ind,2008
5.989,ind,2009
1.127,idn,1800
1.138,idn,1820
1.184,idn,1850
1.217,idn,1870
1.2,idn,1871
