geo,sugar_per_person_g_per_day,time
ven,95.89,1962
ven,98.63,1963
ven,101.4,1964
ven,104.1,1965
ven,101.4,1966
ven,101.4,1967
ven,101.4,1968
ven,106.8,1969
ven,106.8,1970
ven,112.3,1971
ven,109.6,1972
ven,117.8,1973
ven,117.8,1974
ven,117.8,1975
ven,120.5,1976
ven,123.3,1977
ven,126.0,1978
ven,134.2,1979
ven,123.3,1980
ven,126.0,1981
ven,109.6,1982
ven,115.1,1983
ven,112.3,1984
ven,109.6,1985
ven,115.1,1986
ven,115.1,1987
ven,123.3,1988
ven,98.63,1989
ven,104.1,1990
ven,95.89,1991
ven,106.8,1992
ven,104.1,1993
ven,106.8,1994
ven,109.6,1995
ven,109.6,1996
ven,104.1,1997
ven,101.4,1998
ven,101.4,1999
ven,101.4,2000
ven,101.4,2001
ven,90.41,2002
ven,98.63,2003
ven,98.63,2004
pse,87.67,1996
pse,87.67,1997
pse,95.89,1998
pse,95.89,1999
pse,87.67,2000
pse,90.41,2001
pse,93.15,2002
pse,90.41,2003
pse,90.41,2004
vnm,10.96,1961
vnm,10.96,1962
vnm,10.96,1963
vnm,10.96,1964
vnm,16.44,1965
vnm,16.44,1966
vnm,19.18,1967
vnm,19.18,1968
vnm,24.66,1969
vnm,24.66,1970
vnm,24.66,1971
vnm,24.66,1972
vnm,24.66,1973
vnm,19.18,1974
vnm,19.18,1975
vnm,19.18,1976
vnm,13.7,1977
vnm,13.7,1978
vnm,16.44,1979
vnm,16.44,1980
vnm,16.44,1981
vnm,13.7,1982
vnm,19.18,1983
vnm,19.18,1984
vnm,21.92,1985
vnm,16.44,1986
vnm,19.18,1987
vnm,13.7,1988
vnm,19.18,1989
vnm,13.7,1990
vnm,16.44,1991
vnm,13.7,1992
vnm,16.44,1993
vnm,21.92,1994
vnm,24.66,1995
vnm,21.92,1996
vnm,24.66,1997
vnm,24.66,1998
vnm,30.14,1999
vnm,35.62,2000
vnm,32.88,2001
vnm,32.88,2002
vnm,35.62,2003
vnm,35.62,2004
yem,27.4,1961
yem,30.14,1962
yem,24.66,1963
yem,24.66,1964
yem,35.62,1965
yem,38.36,1966
yem,41.1,1967
yem,46.58,1968
yem,41.1,1969
yem,43.84,1970
yem,35.62,1971
yem,35.62,1972
yem,35.62,1973
yem,32.88,1974
yem,35.62,1975
yem,35.62,1976
yem,43.84,1977
yem,46.58,1978
yem,46.58,1979
yem,46.58,1980
yem,46.58,1981
yem,49.32,1982
yem,57.53,1983
yem,63.01,1984
yem,63.01,1985
yem,63.01,1986
yem,73.97,1987
yem,76.71,1988
yem,57.53,1989
yem,57.53,1990
yem,54.8,1991
yem,54.8,1992
yem,54.8,1993
yem,54.8,1994
yem,52.06,1995
yem,60.27,1996
yem,63.01,1997
yem,63.01,1998
yem,60.27,1999
yem,63.01,2000
yem,60.27,2001
yem,60.27,2002
yem,65.75,2003
yem,65.75,2004
yug,52.06,1961
yug,52.06,1962
yug,54.8,1963
yug,60.27,1964
yug,73.97,1965
yug,76.71,1966
yug,76.71,1967
yug,73.97,1968
yug,79.45,1969
yug,82.19,1970
yug,84.93,1971
yug,84.93,1972
yug,87.67,1973
yug,95.89,1974
yug,98.63,1975
yug,98.63,1976
yug,98.63,1977
yug,95.89,1978
yug,93.15,1979
yug,106.8,1980
yug,104.1,1981
yug,104.1,1982
yug,101.4,1983
yug,98.63,1984
yug,106.8,1985
yug,109.6,1986
yug,106.8,1987
yug,106.8,1988
yug,117.8,1989
yug,117.8,1990
yug,95.89,1991
zmb,16.44,1961
zmb,13.7,1962
zmb,13.7,1963
zmb,16.44,1964
zmb,16.44,1965
zmb,16.44,1966
zmb,24.66,1967
zmb,30.14,1968
zmb,32.88,1969
zmb,35.62,1970
zmb,41.1,1971
zmb,38.36,1972
zmb,41.1,1973
zmb,38.36,1974
zmb,41.1,1975
zmb,38.36,1976
zmb,38.36,1977
zmb,35.62,1978
zmb,41.1,1979
zmb,49.32,1980
zmb,49.32,1981
zmb,49.32,1982
zmb,46.58,1983
zmb,46.58,1984
zmb,43.84,1985
zmb,41.1,1986
zmb,46.58,1987
zmb,43.84,1988
zmb,43.84,1989
zmb,43.84,1990
zmb,41.1,1991
zmb,41.1,1992
zmb,41.1,1993
zmb,35.62,1994
zmb,38.36,1995
zmb,30.14,1996
zmb,38.36,1997
zmb,30.14,1998
zmb,27.4,1999
zmb,41.1,2000
zmb,38.36,2001
zmb,32.88,2002
zmb,46.58,2003
zmb,46.58,2004
zwe,27.4,1961
zwe,32.88,1962
zwe,35.62,1963
zwe,32.88,1964
zwe,38.36,1965
zwe,41.1,1966
zwe,46.58,1967
zwe,43.84,1968
zwe,46.58,1969
zwe,46.58,1970
zwe,49.32,1971
zwe,43.84,1972
zwe,52.06,1973
zwe,52.06,1974
zwe,54.8,1975
zwe,54.8,1976
zwe,49.32,1977
zwe,43.84,1978
zwe,49.32,1979
zwe,46.58,1980
zwe,54.8,1981
zwe,63.01,1982
zwe,65.75,1983
zwe,63.01,1984
zwe,65.75,1985
zwe,65.75,1986
zwe,60.27,1987
zwe,60.27,1988
zwe,60.27,1989
zwe,60.27,1990
zwe,60.27,1991
zwe,57.53,1992
zwe,54.8,1993
zwe,60.27,1994
zwe,63.01,1995
zwe,60.27,1996
zwe,73.97,1997
zwe,73.97,1998
zwe,71.23,1999
zwe,76.71,2000
zwe,87.67,2001
zwe,95.89,2002
zwe,104.1,2003
zwe,104.1,2004
