geo,alternative_gdppercapita_ppp_inflation_adjusted_from_pwt,time
swe,16920.0,1974
swe,17400.0,1975
swe,17660.0,1976
swe,17270.0,1977
swe,17340.0,1978
swe,17950.0,1979
swe,18170.0,1980
swe,17960.0,1981
swe,18130.0,1982
swe,18280.0,1983
swe,19030.0,1984
swe,19530.0,1985
swe,20020.0,1986
swe,20670.0,1987
swe,21130.0,1988
swe,21650.0,1989
swe,21710.0,1990
swe,21250.0,1991
swe,20880.0,1992
swe,20230.0,1993
swe,20920.0,1994
swe,21650.0,1995
swe,21860.0,1996
swe,22290.0,1997
swe,23100.0,1998
swe,24170.0,1999
swe,25230.0,2000
swe,25400.0,2001
swe,25760.0,2002
swe,26140.0,2003
swe,27080.0,2004
che,10980.0,1950
che,11770.0,1951
che,11500.0,1952
che,11740.0,1953
che,12370.0,1954
che,13060.0,1955
che,13810.0,1956
che,14080.0,1957
che,13310.0,1958
che,14260.0,1959
che,15250.0,1960
che,16210.0,1961
che,16690.0,1962
che,17130.0,1963
che,17830.0,1964
che,17950.0,1965
che,18140.0,1966
che,18510.0,1967
che,18960.0,1968
che,19770.0,1969
che,21080.0,1970
che,21840.0,1971
che,22480.0,1972
che,23070.0,1973
che,23230.0,1974
che,21140.0,1975
che,21040.0,1976
che,21670.0,1977
che,22120.0,1978
che,22890.0,1979
che,24040.0,1980
che,24230.0,1981
che,23770.0,1982
che,23820.0,1983
che,24390.0,1984
che,24940.0,1985
che,25240.0,1986
che,25370.0,1987
che,25900.0,1988
che,26720.0,1989
che,27450.0,1990
che,26980.0,1991
che,26750.0,1992
che,26570.0,1993
che,26820.0,1994
che,26840.0,1995
che,26790.0,1996
che,27090.0,1997
che,27850.0,1998
che,27970.0,1999
che,28830.0,2000
che,29020.0,2001
che,28990.0,2002
che,28790.0,2003
che,29280.0,2004
syr,828.8,1960
syr,837.5,1961
syr,1071.0,1962
syr,927.7,1963
syr,1105.0,1964
syr,1099.0,1965
syr,954.1,1966
syr,1015.0,1967
syr,1025.0,1968
syr,1162.0,1969
syr,1066.0,1970
syr,1138.0,1971
syr,1380.0,1972
syr,1280.0,1973
syr,1453.0,1974
syr,1657.0,1975
syr,1736.0,1976
syr,1514.0,1977
syr,1724.0,1978
syr,1792.0,1979
syr,1900.0,1980
syr,2063.0,1981
syr,2096.0,1982
syr,2064.0,1983
syr,1947.0,1984
syr,1867.0,1985
syr,1724.0,1986
syr,1653.0,1987
syr,1831.0,1988
syr,1535.0,1989
syr,1519.0,1990
syr,1612.0,1991
syr,1687.0,1992
syr,1727.0,1993
syr,1756.0,1994
syr,1840.0,1995
syr,1975.0,1996
syr,2039.0,1997
syr,2119.0,1998
syr,1993.0,1999
syr,2001.0,2000
syr,1975.0,2001
syr,2021.0,2002
syr,2016.0,2003
twn,1016.0,1951
twn,1099.0,1952
twn,1162.0,1953
twn,1228.0,1954
twn,1283.0,1955
twn,1300.0,1956
twn,1350.0,1957
twn,1395.0,1958
twn,1449.0,1959
twn,1491.0,1960
twn,1547.0,1961
twn,1621.0,1962
twn,1721.0,1963
twn,1882.0,1964
twn,2035.0,1965
twn,2159.0,1966
twn,2326.0,1967
twn,2480.0,1968
twn,2639.0,1969
twn,2872.0,1970
twn,3173.0,1971
twn,3529.0,1972
twn,3906.0,1973
twn,3868.0,1974
twn,3991.0,1975
twn,4450.0,1976
twn,4806.0,1977
twn,5357.0,1978
twn,5672.0,1979
twn,5945.0,1980
twn,6204.0,1981
twn,6327.0,1982
twn,6762.0,1983
twn,7378.0,1984
twn,7661.0,1985
twn,8464.0,1986
twn,9423.0,1987
twn,10040.0,1988
twn,10750.0,1989
twn,11280.0,1990
twn,12000.0,1991
twn,12760.0,1992
twn,13530.0,1993
twn,14390.0,1994
twn,15180.0,1995
twn,15990.0,1996
twn,16840.0,1997
twn,17410.0,1998
twn,18250.0,1999
twn,19180.0,2000
twn,18750.0,2001
twn,19370.0,2002
twn,19890.0,2003
twn,20870.0,2004
tjk,2410.0,1993
tjk,2291.0,1994
tjk,1520.0,1995
tjk,1381.0,1996
tjk,1268.0,1997
tjk,1199.0,1998
tjk,1450.0,1999
tjk,1660.0,2000
tjk,1689.0,2001
tjk,1847.0,2002
tjk,1942.0,2003
tza,497.8,1960
tza,452.1,1961
tza,494.6,1962
tza,498.5,1963
tza,565.5,1964
tza,556.0,1965
tza,571.6,1966
tza,583.7,1967
tza,615.5,1968
tza,613.2,1969
tza,576.1,1970
tza,558.6,1971
tza,581.0,1972
tza,572.4,1973
tza,564.5,1974
tza,580.4,1975
tza,600.8,1976
tza,581.6,1977
tza,570.5,1978
tza,571.2,1979
tza,570.5,1980
tza,554.9,1981
tza,538.2,1982
tza,512.4,1983
tza,510.0,1984
tza,502.2,1985
tza,495.8,1986
tza,495.7,1987
tza,495.8,1988
tza,493.5,1989
tza,498.3,1990
tza,515.1,1991
tza,498.9,1992
tza,492.8,1993
tza,474.4,1994
tza,484.7,1995
tza,491.3,1996
tza,773.1,1997
tza,800.8,1998
tza,819.1,1999
tza,816.7,2000
tza,848.2,2001
tza,898.7,2002
tza,911.9,2003
tha,1144.0,1950
tha,1063.0,1951
tha,1010.0,1952
tha,893.3,1953
tha,947.4,1954
tha,850.1,1955
tha,861.7,1956
tha,938.5,1957
tha,926.3,1958
tha,994.1,1959
tha,1086.0,1960
tha,1108.0,1961
tha,1150.0,1962
tha,1206.0,1963
tha,1249.0,1964
tha,1311.0,1965
tha,1408.0,1966
tha,1474.0,1967
tha,1553.0,1968
tha,1609.0,1969
tha,1748.0,1970
tha,1848.0,1971
tha,1833.0,1972
tha,1939.0,1973
tha,1993.0,1974
tha,2068.0,1975
tha,2233.0,1976
tha,2409.0,1977
tha,2652.0,1978
tha,2639.0,1979
tha,2742.0,1980
tha,2917.0,1981
tha,3055.0,1982
tha,3047.0,1983
tha,3206.0,1984
tha,3393.0,1985
tha,3495.0,1986
tha,3673.0,1987
tha,3950.0,1988
tha,4319.0,1989
tha,4845.0,1990
tha,5196.0,1991
tha,5578.0,1992
tha,5922.0,1993
tha,6331.0,1994
tha,6680.0,1995
tha,6915.0,1996
tha,6773.0,1997
tha,6159.0,1998
tha,6383.0,1999
tha,6474.0,2000
tha,6638.0,2001
tha,6883.0,2002
tha,7275.0,2003
tgo,838.2,1960
tgo,922.9,1961
tgo,901.6,1962
tgo,921.4,1963
tgo,958.1,1964
tgo,1027.0,1965
tgo,1168.0,1966
tgo,1237.0,1967
tgo,1293.0,1968
tgo,1352.0,1969
tgo,1302.0,1970
tgo,1376.0,1971
tgo,1403.0,1972
tgo,1287.0,1973
tgo,1316.0,1974
tgo,1282.0,1975
tgo,1321.0,1976
tgo,1291.0,1977
tgo,1310.0,1978
tgo,1351.0,1979
tgo,1314.0,1980
tgo,1104.0,1981
tgo,1067.0,1982
tgo,977.4,1983
tgo,1029.0,1984
tgo,932.6,1985
tgo,869.7,1986
tgo,869.7,1987
tgo,902.2,1988
tgo,920.1,1989
tgo,906.7,1990
tgo,890.6,1991
tgo,826.0,1992
tgo,815.0,1993
tgo,883.9,1994
tgo,898.4,1995
tgo,878.7,1996
tgo,874.2,1997
tgo,909.8,1998
tgo,868.8,1999
tgo,823.2,2000
tgo,784.0,2001
tgo,731.4,2002
tgo,788.5,2003
tgo,773.7,2004
ton,1042.0,1970
ton,1045.0,1971
ton,1056.0,1972
ton,979.4,1973
ton,1069.0,1974
ton,1099.0,1975
ton,1175.0,1976
ton,1201.0,1977
ton,1158.0,1978
ton,1151.0,1979
ton,1240.0,1980
ton,1759.0,1981
ton,2037.0,1982
ton,1995.0,1983
ton,2488.0,1984
ton,2630.0,1985
ton,2796.0,1986
ton,2876.0,1987
ton,2781.0,1988
ton,2891.0,1989
ton,3096.0,1990
ton,3370.0,1991
ton,3155.0,1992
ton,3079.0,1993
ton,3116.0,1994
ton,3234.0,1995
ton,3184.0,1996
ton,3250.0,1997
ton,3254.0,1998
ton,3275.0,1999
ton,3398.0,2000
ton,3431.0,2001
ton,3468.0,2002
ton,3197.0,2003
tto,3354.0,1950
tto,3642.0,1951
tto,3754.0,1952
tto,3742.0,1953
tto,3882.0,1954
tto,4320.0,1955
tto,4664.0,1956
tto,5081.0,1957
tto,5470.0,1958
tto,5731.0,1959
tto,6128.0,1960
tto,6790.0,1961
tto,6732.0,1962
tto,7012.0,1963
tto,7370.0,1964
tto,7258.0,1965
tto,7529.0,1966
tto,7845.0,1967
tto,8424.0,1968
tto,8875.0,1969
tto,8859.0,1970
tto,8400.0,1971
tto,9513.0,1972
tto,9511.0,1973
tto,9915.0,1974
tto,10090.0,1975
tto,10820.0,1976
tto,11140.0,1977
tto,12330.0,1978
tto,12340.0,1979
tto,13230.0,1980
tto,13660.0,1981
tto,13670.0,1982
tto,11860.0,1983
tto,11110.0,1984
tto,10400.0,1985
tto,9256.0,1986
tto,9182.0,1987
tto,9086.0,1988
tto,8772.0,1989
tto,9094.0,1990
tto,9270.0,1991
tto,9846.0,1992
tto,9513.0,1993
tto,10210.0,1994
tto,10720.0,1995
tto,10750.0,1996
tto,10770.0,1997
tto,10880.0,1998
tto,12110.0,1999
tto,14770.0,2000
tto,14490.0,2001
tto,13760.0,2002
tto,18390.0,2003
tun,2086.0,1961
tun,2004.0,1962
tun,2210.0,1963
tun,2224.0,1964
tun,2253.0,1965
tun,2288.0,1966
tun,2196.0,1967
tun,2457.0,1968
tun,2577.0,1969
tun,2691.0,1970
tun,2958.0,1971
tun,3422.0,1972
tun,3284.0,1973
tun,3430.0,1974
tun,3528.0,1975
tun,3707.0,1976
tun,3714.0,1977
tun,3841.0,1978
tun,3934.0,1979
tun,4202.0,1980
tun,4259.0,1981
tun,4174.0,1982
tun,4364.0,1983
tun,4400.0,1984
tun,4706.0,1985
tun,4661.0,1986
tun,4884.0,1987
tun,4945.0,1988
tun,4945.0,1989
tun,5126.0,1990
tun,5243.0,1991
tun,5464.0,1992
tun,5522.0,1993
tun,5718.0,1994
tun,5746.0,1995
tun,6033.0,1996
tun,6262.0,1997
tun,6475.0,1998
tun,6793.0,1999
tun,6993.0,2000
tun,7235.0,2001
tun,7368.0,2002
tun,7602.0,2003
tun,7923.0,2004
tur,1543.0,1950
tur,1862.0,1951
tur,1949.0,1952
tur,2148.0,1953
tur,1890.0,1954
tur,2034.0,1955
tur,2000.0,1956
tur,2359.0,1957
tur,2462.0,1958
tur,2356.0,1959
tur,2264.0,1960
tur,2294.0,1961
tur,2341.0,1962
tur,2525.0,1963
tur,2540.0,1964
tur,2549.0,1965
tur,2741.0,1966
tur,2784.0,1967
tur,2906.0,1968
tur,2978.0,1969
tur,3031.0,1970
tur,3138.0,1971
tur,3274.0,1972
tur,3291.0,1973
tur,3327.0,1974
tur,3517.0,1975
tur,3798.0,1976
tur,3919.0,1977
tur,3885.0,1978
tur,3769.0,1979
tur,3588.0,1980
tur,3686.0,1981
tur,3698.0,1982
tur,3829.0,1983
tur,3979.0,1984
tur,4057.0,1985
tur,4261.0,1986
tur,4513.0,1987
tur,4513.0,1988
tur,4435.0,1989
tur,4768.0,1990
tur,4754.0,1991
tur,4917.0,1992
tur,5209.0,1993
tur,4853.0,1994
tur,5081.0,1995
tur,5370.0,1996
tur,5649.0,1997
tur,5727.0,1998
tur,5459.0,1999
tur,5715.0,2000
tur,5250.0,2001
tur,5472.0,2002
tur,5634.0,2003
tur,5982.0,2004
tkm,8663.0,1993
tkm,6432.0,1994
tkm,6017.0,1995
tkm,6100.0,1996
tkm,5377.0,1997
tkm,5922.0,1998
tkm,6551.0,1999
tkm,7624.0,2000
tkm,7585.0,2001
tkm,7157.0,2002
tkm,7342.0,2003
uga,846.8,1950
uga,903.1,1951
uga,947.4,1952
uga,860.0,1953
uga,834.0,1954
uga,846.2,1955
uga,873.5,1956
uga,908.0,1957
uga,854.2,1958
uga,890.7,1959
uga,873.9,1960
uga,813.6,1961
uga,878.1,1962
uga,922.6,1963
uga,925.0,1964
uga,939.6,1965
uga,985.2,1966
uga,1019.0,1967
uga,1030.0,1968
uga,1059.0,1969
uga,1059.0,1970
uga,1024.0,1971
uga,1067.0,1972
uga,1076.0,1973
uga,1040.0,1974
uga,1034.0,1975
uga,1018.0,1976
uga,1020.0,1977
uga,972.5,1978
uga,786.5,1979
uga,749.5,1980
uga,665.9,1981
uga,703.4,1982
uga,740.6,1983
uga,733.6,1984
uga,681.4,1985
uga,673.6,1986
uga,646.6,1987
uga,644.9,1988
uga,672.5,1989
uga,709.3,1990
uga,729.4,1991
uga,735.9,1992
uga,770.9,1993
uga,898.5,1994
uga,863.8,1995
uga,908.5,1996
uga,950.1,1997
uga,977.4,1998
uga,1032.0,1999
uga,1058.0,2000
uga,1076.0,2001
uga,1093.0,2002
uga,1114.0,2003
ukr,7287.0,1993
ukr,5906.0,1994
ukr,5189.0,1995
ukr,4716.0,1996
ukr,4609.0,1997
ukr,4557.0,1998
ukr,4656.0,1999
ukr,5003.0,2000
ukr,5590.0,2001
ukr,5862.0,2002
ukr,6427.0,2003
are,9756.0,1970
are,10800.0,1971
are,9901.0,1972
are,15220.0,1973
are,38430.0,1974
are,43250.0,1975
are,43630.0,1976
are,44560.0,1977
are,38130.0,1978
are,42140.0,1979
are,46960.0,1980
are,43740.0,1981
are,36680.0,1982
are,31560.0,1983
are,30130.0,1984
are,27090.0,1985
are,20160.0,1986
are,20900.0,1987
are,19860.0,1988
are,22000.0,1989
are,25290.0,1990
are,24630.0,1991
are,24710.0,1992
are,22450.0,1993
are,24010.0,1994
are,25350.0,1995
are,26940.0,1996
are,28790.0,1997
are,28590.0,1998
are,29110.0,1999
are,32180.0,2000
are,32850.0,2001
are,32980.0,2002
are,35680.0,2003
gbr,8246.0,1950
gbr,8590.0,1951
gbr,8564.0,1952
gbr,8956.0,1953
gbr,9223.0,1954
gbr,9515.0,1955
gbr,9594.0,1956
gbr,9701.0,1957
gbr,9700.0,1958
gbr,9968.0,1959
gbr,10350.0,1960
gbr,10500.0,1961
gbr,10580.0,1962
gbr,10910.0,1963
gbr,11370.0,1964
gbr,11590.0,1965
gbr,11740.0,1966
gbr,11990.0,1967
gbr,12370.0,1968
gbr,12550.0,1969
gbr,12820.0,1970
gbr,13130.0,1971
gbr,13530.0,1972
gbr,14510.0,1973
gbr,14370.0,1974
gbr,14260.0,1975
gbr,14710.0,1976
gbr,14820.0,1977
gbr,15330.0,1978
gbr,15750.0,1979
gbr,15470.0,1980
gbr,15310.0,1981
gbr,15520.0,1982
gbr,16060.0,1983
gbr,16430.0,1984
gbr,16970.0,1985
gbr,17630.0,1986
gbr,18400.0,1987
gbr,19380.0,1988
gbr,19780.0,1989
gbr,19860.0,1990
gbr,19530.0,1991
gbr,19540.0,1992
gbr,19960.0,1993
gbr,20760.0,1994
gbr,21270.0,1995
gbr,21810.0,1996
gbr,22470.0,1997
gbr,23180.0,1998
gbr,23800.0,1999
gbr,24670.0,2000
gbr,25130.0,2001
gbr,25520.0,2002
gbr,26040.0,2003
gbr,26760.0,2004
usa,11090.0,1950
usa,11850.0,1951
usa,12190.0,1952
usa,12490.0,1953
usa,12080.0,1954
usa,12760.0,1955
usa,12790.0,1956
usa,12770.0,1957
usa,12440.0,1958
usa,12930.0,1959
usa,13030.0,1960
usa,13110.0,1961
usa,13720.0,1962
usa,14140.0,1963
usa,14770.0,1964
usa,15550.0,1965
usa,16320.0,1966
usa,16500.0,1967
usa,17190.0,1968
usa,17590.0,1969
usa,17430.0,1970
usa,17870.0,1971
usa,18700.0,1972
usa,19580.0,1973
usa,19260.0,1974
usa,19050.0,1975
usa,19940.0,1976
usa,20700.0,1977
usa,21630.0,1978
usa,22050.0,1979
usa,21680.0,1980
usa,21990.0,1981
usa,21430.0,1982
usa,22260.0,1983
usa,23680.0,1984
usa,24420.0,1985
usa,25010.0,1986
usa,25580.0,1987
usa,26340.0,1988
usa,26980.0,1989
usa,27170.0,1990
usa,26790.0,1991
usa,27430.0,1992
usa,27940.0,1993
usa,28850.0,1994
usa,29290.0,1995
usa,30120.0,1996
usa,31250.0,1997
usa,32300.0,1998
usa,33440.0,1999
usa,34360.0,2000
usa,34160.0,2001
usa,34290.0,2002
usa,34880.0,2003
usa,36100.0,2004
ury,5398.0,1950
ury,6197.0,1951
ury,5818.0,1952
ury,6042.0,1953
ury,6534.0,1954
ury,6524.0,1955
ury,6409.0,1956
ury,6569.0,1957
ury,6046.0,1958
ury,5847.0,1959
ury,6050.0,1960
ury,6049.0,1961
ury,5991.0,1962
ury,5789.0,1963
ury,5885.0,1964
ury,5753.0,1965
ury,5956.0,1966
ury,5760.0,1967
ury,5776.0,1968
ury,6108.0,1969
ury,6323.0,1970
ury,6360.0,1971
ury,6132.0,1972
ury,6257.0,1973
ury,6408.0,1974
ury,6755.0,1975
ury,7002.0,1976
ury,7075.0,1977
ury,7475.0,1978
ury,8067.0,1979
ury,8477.0,1980
ury,8556.0,1981
ury,7692.0,1982
ury,6969.0,1983
ury,6775.0,1984
ury,6797.0,1985
ury,7457.0,1986
ury,8156.0,1987
ury,8035.0,1988
ury,8029.0,1989
ury,7960.0,1990
ury,8278.0,1991
ury,9095.0,1992
ury,9397.0,1993
ury,10070.0,1994
ury,9860.0,1995
ury,10370.0,1996
ury,10860.0,1997
ury,11370.0,1998
ury,11010.0,1999
ury,10740.0,2000
ury,10280.0,2001
ury,8759.0,2002
ury,8856.0,2003
ury,9878.0,2004
uzb,4181.0,1990
uzb,4061.0,1991
uzb,3081.0,1992
uzb,3792.0,1993
uzb,3347.0,1994
uzb,3169.0,1995
uzb,3189.0,1996
uzb,3346.0,1997
uzb,3394.0,1998
uzb,3580.0,1999
uzb,3543.0,2000
uzb,3622.0,2001
uzb,3708.0,2002
uzb,3915.0,2003
vut,1818.0,1970
vut,1808.0,1971
vut,1803.0,1972
vut,2043.0,1973
vut,2667.0,1974
vut,2465.0,1975
vut,2438.0,1976
vut,2341.0,1977
vut,2667.0,1978
vut,2672.0,1979
vut,2298.0,1980
vut,2325.0,1981
vut,2499.0,1982
vut,3099.0,1983
vut,3171.0,1984
vut,2950.0,1985
vut,2990.0,1986
vut,2636.0,1987
vut,2640.0,1988
vut,2659.0,1989
vut,2679.0,1990
vut,2942.0,1991
vut,3109.0,1992
vut,3147.0,1993
vut,3114.0,1994
vut,3164.0,1995
vut,3066.0,1996
vut,3217.0,1997
vut,3377.0,1998
vut,3111.0,1999
vut,3235.0,2000
vut,2752.0,2001
vut,2586.0,2002
vut,2873.0,2003
ven,4588.0,1950
ven,4869.0,1951
ven,5148.0,1952
ven,5172.0,1953
ven,5415.0,1954
ven,5650.0,1955
ven,5972.0,1956
ven,6449.0,1957
ven,6271.0,1958
ven,6390.0,1959
ven,5968.0,1960
ven,5976.0,1961
ven,6244.0,1962
ven,6414.0,1963
ven,6900.0,1964
ven,7031.0,1965
ven,6824.0,1966
ven,6871.0,1967
ven,7193.0,1968
ven,7374.0,1969
ven,7761.0,1970
ven,7067.0,1971
ven,7124.0,1972
ven,7650.0,1973
ven,8316.0,1974
ven,8592.0,1975
ven,9127.0,1976
ven,9496.0,1977
ven,9446.0,1978
ven,9233.0,1979
ven,8815.0,1980
ven,8672.0,1981
ven,8338.0,1982
ven,7786.0,1983
ven,7714.0,1984
ven,7517.0,1985
ven,7740.0,1986
ven,7825.0,1987
ven,8102.0,1988
ven,7270.0,1989
ven,7484.0,1990
ven,8063.0,1991
ven,8351.0,1992
ven,8119.0,1993
ven,7683.0,1994
ven,7792.0,1995
ven,7507.0,1996
ven,7817.0,1997
ven,7693.0,1998
ven,7193.0,1999
ven,7323.0,2000
ven,7468.0,2001
ven,6760.0,2002
ven,6251.0,2003
ven,7068.0,2004
vnm,1380.0,1989
vnm,1442.0,1990
vnm,1476.0,1991
vnm,1549.0,1992
vnm,1628.0,1993
vnm,1691.0,1994
vnm,1804.0,1995
vnm,1938.0,1996
vnm,2033.0,1997
vnm,2109.0,1998
vnm,2121.0,1999
vnm,2189.0,2000
vnm,2284.0,2001
vnm,2413.0,2002
vnm,2561.0,2003
yem,969.2,1989
yem,975.3,1990
yem,970.6,1991
yem,909.3,1992
yem,871.9,1993
yem,1053.0,1994
yem,1016.0,1995
yem,937.4,1996
yem,951.1,1997
yem,954.9,1998
yem,1012.0,1999
yem,1082.0,2000
yem,1104.0,2001
yem,1105.0,2002
yem,1076.0,2003
zmb,759.3,1955
zmb,772.7,1956
zmb,923.7,1957
zmb,804.0,1958
zmb,788.8,1959
zmb,819.5,1960
zmb,853.7,1961
zmb,767.1,1962
zmb,802.8,1963
zmb,919.6,1964
zmb,1081.0,1965
zmb,1045.0,1966
zmb,1134.0,1967
zmb,1104.0,1968
zmb,918.7,1969
zmb,1147.0,1970
zmb,1142.0,1971
zmb,1247.0,1972
zmb,1281.0,1973
zmb,1188.0,1974
zmb,1246.0,1975
zmb,1415.0,1976
zmb,1322.0,1977
zmb,1316.0,1978
zmb,1319.0,1979
zmb,1289.0,1980
zmb,1329.0,1981
zmb,1296.0,1982
zmb,1382.0,1983
zmb,1342.0,1984
zmb,1233.0,1985
zmb,1134.0,1986
zmb,1195.0,1987
zmb,1196.0,1988
zmb,1259.0,1989
zmb,1117.0,1990
zmb,1150.0,1991
zmb,1069.0,1992
zmb,1045.0,1993
zmb,935.6,1994
zmb,830.8,1995
zmb,837.3,1996
zmb,854.9,1997
zmb,832.3,1998
zmb,835.8,1999
zmb,865.6,2000
zmb,857.9,2001
zmb,904.3,2002
zmb,945.9,2003
zwe,1927.0,1954
zwe,2028.0,1955
zwe,2190.0,1956
zwe,2283.0,1957
zwe,2258.0,1958
zwe,2278.0,1959
zwe,2277.0,1960
zwe,2343.0,1961
zwe,2284.0,1962
zwe,2244.0,1963
zwe,2233.0,1964
zwe,2341.0,1965
zwe,2267.0,1966
zwe,2230.0,1967
zwe,1957.0,1968
zwe,2435.0,1969
zwe,2880.0,1970
zwe,3120.0,1971
zwe,3246.0,1972
zwe,3306.0,1973
zwe,3541.0,1974
zwe,3386.0,1975
zwe,3190.0,1976
zwe,2800.0,1977
zwe,2925.0,1978
zwe,3168.0,1979
zwe,3227.0,1980
zwe,3752.0,1981
zwe,3614.0,1982
zwe,3802.0,1983
zwe,3089.0,1984
zwe,3064.0,1985
zwe,2961.0,1986
zwe,2794.0,1987
zwe,3029.0,1988
zwe,3409.0,1989
zwe,3448.0,1990
zwe,3823.0,1991
zwe,3156.0,1992
zwe,3073.0,1993
zwe,3159.0,1994
zwe,2881.0,1995
zwe,3080.0,1996
zwe,3135.0,1997
zwe,3128.0,1998
zwe,3221.0,1999
zwe,3256.0,2000
zwe,3082.0,2001
zwe,2675.0,2002
zwe,2438.0,2003
