geo,sulfur_emissions_per_person_kg,time
esp,20.52,1999
esp,19.02,2000
lka,0.0,1850
lka,0.001915,1851
lka,0.003781,1852
lka,0.005602,1853
lka,0.007378,1854
lka,0.009111,1855
lka,0.0108,1856
lka,0.01246,1857
lka,0.01407,1858
lka,0.01565,1859
lka,0.01719,1860
lka,0.01861,1861
lka,0.01999,1862
lka,0.02133,1863
lka,0.02262,1864
lka,0.02387,1865
lka,0.02508,1866
lka,0.02625,1867
lka,0.02738,1868
lka,0.02848,1869
lka,0.02954,1870
lka,0.03318,1871
lka,0.03691,1872
lka,0.04058,1873
lka,0.04417,1874
lka,0.05299,1875
lka,0.05742,1876
lka,0.06111,1877
lka,0.06722,1878
lka,0.07289,1879
lka,0.07584,1880
lka,0.07822,1881
lka,0.08176,1882
lka,0.0872,1883
lka,0.09577,1884
lka,0.1047,1885
lka,0.104,1886
lka,0.1126,1887
lka,0.1219,1888
lka,0.1348,1889
lka,0.1431,1890
lka,0.1538,1891
lka,0.1601,1892
lka,0.1535,1893
lka,0.1723,1894
lka,0.1852,1895
lka,0.1924,1896
lka,0.1954,1897
lka,0.2203,1898
lka,0.2313,1899
lka,0.2531,1900
lka,0.2761,1901
lka,0.2977,1902
lka,0.3071,1903
lka,0.317,1904
lka,0.326,1905
lka,0.439,1906
lka,0.4684,1907
lka,0.4953,1908
lka,0.4926,1909
lka,0.5018,1910
lka,0.5269,1911
lka,0.5919,1912
lka,0.6663,1913
lka,0.6916,1914
lka,0.6767,1915
lka,0.7651,1916
lka,0.8204,1917
lka,0.8336,1918
lka,0.9177,1919
lka,0.7173,1920
lka,0.7546,1921
lka,0.7704,1922
lka,0.8266,1923
lka,0.8704,1924
lka,0.8732,1925
lka,0.8724,1926
lka,0.9114,1927
lka,0.9113,1928
lka,0.9453,1929
lka,0.9383,1930
lka,0.8788,1931
lka,0.8453,1932
lka,0.8951,1933
lka,0.9777,1934
lka,1.035,1935
lka,1.092,1936
lka,1.118,1937
lka,1.119,1938
lka,1.2,1939
lka,1.343,1940
lka,1.418,1941
lka,1.413,1942
lka,1.328,1943
lka,1.271,1944
lka,0.7649,1945
lka,0.6069,1946
lka,0.668,1947
lka,0.679,1948
lka,0.8701,1949
lka,0.9874,1950
lka,0.6956,1951
lka,1.033,1952
lka,0.972,1953
lka,0.6869,1954
lka,0.4599,1955
lka,0.3797,1956
lka,0.7311,1957
lka,0.4148,1958
lka,0.3878,1959
lka,0.5527,1960
lka,0.2841,1961
lka,0.2833,1962
lka,0.2959,1963
lka,0.343,1964
lka,0.2634,1965
lka,0.05652,1966
lka,0.2424,1967
lka,0.1033,1968
lka,0.4945,1969
lka,1.407,1970
lka,1.121,1971
lka,1.219,1972
lka,1.171,1973
lka,1.101,1974
lka,1.015,1975
lka,0.9068,1976
lka,1.03,1977
lka,0.9544,1978
lka,0.905,1979
lka,1.266,1980
lka,0.9888,1981
lka,1.115,1982
lka,0.7468,1983
lka,0.8257,1984
lka,0.7334,1985
lka,0.6705,1986
lka,0.9093,1987
lka,0.8187,1988
lka,0.7837,1989
lka,0.7561,1990
lka,0.851,1991
lka,1.268,1992
lka,1.175,1993
lka,1.129,1994
lka,1.038,1995
lka,1.745,1996
lka,1.642,1997
lka,1.656,1998
lka,1.389,1999
lka,1.447,2000
sdn,0.0001389,1850
sdn,0.0001384,1851
sdn,0.0002758,1852
sdn,0.0004123,1853
sdn,0.0005479,1854
sdn,0.0006826,1855
sdn,0.0008163,1856
sdn,0.0009492,1857
sdn,0.001081,1858
sdn,0.001212,1859
sdn,0.001342,1860
sdn,0.002659,1861
sdn,0.003966,1862
sdn,0.005263,1863
sdn,0.006551,1864
sdn,0.00783,1865
sdn,0.0091,1866
sdn,0.01036,1867
sdn,0.01161,1868
sdn,0.01286,1869
sdn,0.01409,1870
sdn,0.01532,1871
sdn,0.01658,1872
sdn,0.01784,1873
sdn,0.0191,1874
sdn,0.02034,1875
sdn,0.02157,1876
sdn,0.0228,1877
sdn,0.02402,1878
sdn,0.02523,1879
sdn,0.02643,1880
sdn,0.02983,1881
sdn,0.02771,1882
sdn,0.0278,1883
sdn,0.02788,1884
sdn,0.03058,1885
sdn,0.03325,1886
sdn,0.03591,1887
sdn,0.03867,1888
sdn,0.04285,1889
sdn,0.04515,1890
sdn,0.03791,1891
sdn,0.04875,1892
sdn,0.04244,1893
sdn,0.05259,1894
sdn,0.04627,1895
sdn,0.05187,1896
sdn,0.05826,1897
sdn,0.06005,1898
sdn,0.06038,1899
sdn,0.07191,1900
sdn,0.07807,1901
sdn,0.04102,1902
sdn,0.04477,1903
sdn,0.053,1904
sdn,0.05739,1905
sdn,0.05592,1906
sdn,0.06038,1907
sdn,0.07892,1908
sdn,0.07211,1909
sdn,0.08577,1910
sdn,0.0743,1911
sdn,0.08487,1912
sdn,0.09669,1913
sdn,0.1042,1914
sdn,0.1188,1915
sdn,0.1302,1916
sdn,0.1115,1917
sdn,0.1193,1918
sdn,0.1302,1919
sdn,0.1362,1920
sdn,0.1863,1921
sdn,0.1914,1922
sdn,0.2338,1923
sdn,0.246,1924
sdn,0.243,1925
sdn,0.2379,1926
sdn,0.2594,1927
sdn,0.2684,1928
sdn,0.301,1929
sdn,0.3267,1930
sdn,0.2685,1931
sdn,0.2232,1932
sdn,0.2686,1933
sdn,0.3233,1934
sdn,0.3454,1935
sdn,0.3572,1936
sdn,0.4538,1937
sdn,0.4349,1938
sdn,0.4619,1939
sdn,0.4282,1940
sdn,0.4403,1941
sdn,0.4476,1942
sdn,0.4477,1943
sdn,0.4338,1944
sdn,0.4289,1945
sdn,0.4143,1946
sdn,0.4366,1947
sdn,0.5067,1948
sdn,0.523,1949
sdn,0.5452,1950
sdn,0.6742,1951
sdn,0.4939,1952
sdn,0.6531,1953
sdn,0.256,1954
sdn,0.444,1955
sdn,0.2791,1956
sdn,0.3284,1957
sdn,0.4343,1958
sdn,0.2688,1959
sdn,0.08105,1960
sdn,0.1247,1961
sdn,0.06122,1962
sdn,0.1396,1963
sdn,0.5124,1964
sdn,2.255,1965
sdn,2.81,1966
sdn,2.957,1967
sdn,2.065,1968
sdn,1.859,1969
sdn,2.389,1970
sdn,2.527,1971
sdn,2.673,1972
sdn,2.786,1973
sdn,2.698,1974
sdn,2.767,1975
sdn,3.258,1976
sdn,3.38,1977
sdn,2.981,1978
sdn,2.651,1979
sdn,2.618,1980
sdn,2.794,1981
sdn,2.918,1982
sdn,2.832,1983
sdn,2.523,1984
sdn,2.173,1985
sdn,2.224,1986
sdn,2.571,1987
sdn,2.549,1988
sdn,2.784,1989
sdn,2.533,1990
sdn,2.524,1991
sdn,2.674,1992
sdn,2.445,1993
sdn,2.205,1994
sdn,2.166,1995
sdn,1.741,1996
sdn,1.68,1997
sdn,1.622,1998
sdn,1.586,1999
sdn,1.59,2000
sur,0.005872,1850
sur,0.003883,1851
sur,0.007241,1852
sur,0.006462,1853
sur,0.007943,1854
sur,0.007616,1855
sur,0.01039,1856
sur,0.0118,1857
sur,0.01232,1858
sur,0.01153,1859
sur,0.01632,1860
sur,0.01594,1861
sur,0.01766,1862
sur,0.01561,1863
sur,0.01979,1864
sur,0.01939,1865
sur,0.01615,1866
sur,0.02023,1867
sur,0.01943,1868
sur,0.02343,1869
sur,0.02064,1870
sur,0.01868,1871
sur,0.02259,1872
sur,0.0199,1873
sur,0.02224,1874
sur,0.02225,1875
sur,0.02377,1876
sur,0.02076,1877
sur,0.02226,1878
sur,0.02152,1879
sur,0.01933,1880
sur,0.0194,1881
sur,0.02121,1882
sur,0.01568,1883
sur,0.02067,1884
sur,0.01897,1885
sur,0.01758,1886
sur,0.01483,1887
sur,0.01798,1888
sur,0.01429,1889
sur,0.01553,1890
sur,0.01438,1891
sur,0.01628,1892
sur,0.01799,1893
sur,0.01861,1894
sur,0.0187,1895
sur,0.01884,1896
sur,0.01884,1897
sur,0.02261,1898
sur,0.02456,1899
sur,0.02661,1900
sur,0.0346,1901
sur,0.0354,1902
sur,0.0401,1903
sur,0.04187,1904
sur,0.04646,1905
sur,0.04595,1906
sur,0.04955,1907
sur,0.05425,1908
sur,0.05866,1909
sur,0.05961,1910
sur,0.07025,1911
sur,0.06952,1912
sur,0.06212,1913
sur,0.06119,1914
sur,0.07512,1915
sur,0.09042,1916
sur,0.1084,1917
sur,0.12,1918
sur,0.1002,1919
sur,0.1073,1920
sur,0.08845,1921
sur,0.1042,1922
sur,0.1329,1923
sur,0.1316,1924
sur,0.142,1925
sur,0.1533,1926
sur,0.1675,1927
sur,0.1996,1928
sur,0.2129,1929
sur,0.1847,1930
sur,0.1648,1931
sur,0.1127,1932
sur,0.1351,1933
sur,0.1737,1934
sur,0.1809,1935
sur,0.1837,1936
sur,0.2483,1937
sur,0.243,1938
sur,0.2385,1939
sur,0.2476,1940
sur,0.2807,1941
sur,0.2599,1942
sur,0.2855,1943
sur,0.2971,1944
sur,0.3111,1945
sur,0.3502,1946
sur,0.3256,1947
sur,0.3365,1948
sur,0.3463,1949
sur,0.4397,1950
sur,0.4752,1951
sur,0.6774,1952
sur,0.806,1953
sur,0.415,1954
sur,0.4265,1955
sur,0.4366,1956
sur,0.4455,1957
sur,0.4528,1958
sur,0.4584,1959
sur,0.4634,1960
sur,0.4676,1961
sur,0.4705,1962
sur,0.4728,1963
sur,0.4748,1964
sur,0.4785,1965
sur,0.4829,1966
sur,0.4877,1967
sur,0.494,1968
sur,0.5014,1969
sur,0.5106,1970
sur,0.5203,1971
sur,0.5299,1972
sur,0.5421,1973
sur,0.5613,1974
sur,0.6045,1975
sur,0.1221,1976
sur,0.1157,1977
sur,0.1076,1978
sur,0.1173,1979
sur,0.1281,1980
sur,0.1354,1981
sur,0.8809,1982
sur,0.8262,1983
sur,1.633,1984
sur,2.502,1985
sur,4.036,1986
sur,4.347,1987
sur,5.434,1988
sur,5.338,1989
sur,6.767,1990
sur,6.625,1991
sur,6.68,1992
sur,6.82,1993
sur,6.497,1994
sur,5.69,1995
sur,5.518,1996
sur,5.68,1997
sur,5.74,1998
sur,5.803,1999
sur,5.222,2000
swz,4.316e-06,1850
swz,4.316e-06,1851
swz,8.636e-06,1852
swz,1.296e-05,1853
swz,1.729e-05,1854
swz,2.161e-05,1855
swz,2.595e-05,1856
swz,3.028e-05,1857
swz,3.462e-05,1858
swz,3.896e-05,1859
swz,4.331e-05,1860
swz,8.609e-05,1861
swz,0.0001289,1862
swz,0.0001717,1863
swz,0.0002145,1864
swz,0.0002573,1865
swz,0.0003001,1866
swz,0.0003429,1867
swz,0.0003857,1868
swz,0.0004285,1869
swz,0.0004713,1870
swz,0.0005141,1871
swz,0.0005587,1872
swz,0.0006032,1873
swz,0.0006478,1874
swz,0.0006924,1875
swz,0.000737,1876
swz,0.0007816,1877
swz,0.0008262,1878
swz,0.0008708,1879
swz,0.0009154,1880
swz,0.001037,1881
swz,0.0009663,1882
swz,0.0009727,1883
swz,0.000979,1884
swz,0.001077,1885
swz,0.001175,1886
swz,0.001274,1887
swz,0.001376,1888
swz,0.00153,1889
swz,0.001617,1890
swz,0.001363,1891
swz,0.001758,1892
swz,0.001536,1893
swz,0.001909,1894
swz,0.001685,1895
swz,0.001895,1896
swz,0.002136,1897
swz,0.002208,1898
swz,0.002228,1899
swz,0.002662,1900
swz,0.002899,1901
swz,0.001528,1902
swz,0.001673,1903
swz,0.001987,1904
swz,0.003829,1905
swz,0.005542,1906
swz,0.007138,1907
swz,0.00863,1908
swz,0.01003,1909
swz,0.01134,1910
swz,0.01257,1911
swz,0.0141,1912
swz,0.01561,1913
swz,0.01712,1914
swz,0.01861,1915
swz,0.0201,1916
swz,0.02158,1917
swz,0.02304,1918
swz,0.0245,1919
swz,0.02595,1920
swz,0.02739,1921
swz,0.02819,1922
swz,0.02895,1923
swz,0.02968,1924
swz,0.03037,1925
swz,0.03103,1926
swz,0.03166,1927
swz,0.03227,1928
swz,0.03285,1929
swz,0.03341,1930
swz,0.03394,1931
swz,0.03446,1932
swz,0.03495,1933
swz,0.03543,1934
swz,0.03589,1935
swz,0.03633,1936
swz,0.03672,1937
swz,0.0371,1938
swz,0.03746,1939
swz,0.03781,1940
swz,0.03815,1941
swz,0.03847,1942
swz,0.03879,1943
swz,0.0391,1944
swz,0.03939,1945
swz,0.03968,1946
swz,0.0363,1947
swz,0.03357,1948
swz,0.03132,1949
swz,0.03194,1950
swz,0.03124,1951
swz,0.03055,1952
swz,0.02986,1953
swz,0.02918,1954
swz,0.02851,1955
swz,0.02784,1956
swz,0.02718,1957
swz,0.02654,1958
swz,0.0518,1959
swz,0.3033,1960
swz,0.02466,1961
swz,0.04811,1962
swz,0.07038,1963
swz,0.09148,1964
swz,0.6689,1965
swz,1.652,1966
swz,1.822,1967
swz,2.168,1968
swz,2.314,1969
swz,2.706,1970
swz,2.865,1971
swz,2.66,1972
swz,2.536,1973
swz,2.063,1974
swz,2.18,1975
swz,1.992,1976
swz,1.936,1977
swz,1.948,1978
swz,1.877,1979
swz,2.059,1980
swz,1.948,1981
swz,1.916,1982
swz,1.804,1983
swz,1.841,1984
swz,1.793,1985
swz,2.018,1986
swz,1.978,1987
swz,2.454,1988
swz,2.533,1989
swz,2.5,1990
swz,2.492,1991
swz,2.292,1992
swz,2.351,1993
swz,2.48,1994
swz,2.344,1995
swz,2.292,1996
swz,2.26,1997
swz,2.458,1998
swz,2.387,1999
swz,2.36,2000
swe,0.1422,1850
swe,0.1765,1851
swe,0.1986,1852
swe,0.2305,1853
swe,0.2847,1854
swe,0.3315,1855
swe,0.4659,1856
swe,0.5837,1857
swe,0.5285,1858
swe,0.6613,1859
swe,0.6655,1860
swe,0.809,1861
swe,0.8334,1862
swe,0.8379,1863
swe,0.8755,1864
swe,0.9042,1865
swe,0.927,1866
swe,0.8958,1867
swe,1.018,1868
swe,0.9529,1869
swe,1.133,1870
swe,1.197,1871
swe,1.351,1872
swe,1.351,1873
swe,1.436,1874
swe,1.649,1875
swe,1.731,1876
swe,1.797,1877
swe,1.561,1878
swe,1.563,1879
swe,1.903,1880
swe,1.871,1881
swe,2.1,1882
swe,2.145,1883
swe,2.33,1884
swe,2.487,1885
swe,2.463,1886
swe,2.531,1887
swe,2.837,1888
swe,3.278,1889
swe,3.337,1890
swe,3.577,1891
swe,3.638,1892
swe,3.692,1893
swe,4.215,1894
swe,4.245,1895
swe,4.331,1896
swe,4.753,1897
swe,4.956,1898
swe,6.221,1899
swe,6.235,1900
swe,5.85,1901
swe,6.107,1902
swe,6.791,1903
swe,7.281,1904
swe,7.235,1905
swe,8.199,1906
swe,9.47,1907
swe,10.11,1908
swe,9.379,1909
swe,9.758,1910
swe,9.364,1911
swe,10.34,1912
swe,11.7,1913
swe,11.0,1914
swe,11.12,1915
swe,12.08,1916
swe,5.213,1917
swe,6.239,1918
swe,6.196,1919
swe,8.966,1920
swe,5.072,1921
swe,8.77,1922
swe,11.25,1923
swe,13.72,1924
swe,12.63,1925
swe,11.48,1926
swe,16.68,1927
swe,15.0,1928
swe,18.82,1929
swe,18.61,1930
swe,18.04,1931
swe,18.24,1932
swe,19.25,1933
swe,20.43,1934
swe,21.06,1935
swe,22.64,1936
swe,25.03,1937
swe,22.28,1938
swe,26.43,1939
swe,17.03,1940
swe,17.24,1941
swe,18.44,1942
swe,25.09,1943
swe,23.36,1944
swe,11.07,1945
swe,34.0,1946
swe,47.27,1947
swe,53.47,1948
swe,44.6,1949
swe,29.29,1950
swe,36.24,1951
swe,36.42,1952
swe,33.6,1953
swe,34.58,1954
swe,40.67,1955
swe,39.75,1956
swe,44.83,1957
swe,40.03,1958
swe,43.61,1959
swe,49.11,1960
swe,49.31,1961
swe,50.72,1962
swe,52.17,1963
swe,58.03,1964
swe,55.94,1965
swe,50.84,1966
swe,54.42,1967
swe,60.37,1968
swe,59.2,1969
swe,57.82,1970
swe,52.26,1971
swe,44.82,1972
swe,41.5,1973
swe,43.8,1974
swe,42.11,1975
swe,41.05,1976
swe,36.62,1977
swe,32.54,1978
swe,30.21,1979
swe,29.54,1980
swe,25.9,1981
swe,22.28,1982
swe,18.31,1983
swe,17.74,1984
swe,15.92,1985
swe,16.22,1986
swe,13.54,1987
swe,13.22,1988
swe,9.383,1989
swe,6.162,1990
swe,5.711,1991
swe,5.333,1992
swe,4.96,1993
swe,4.926,1994
swe,4.337,1995
swe,4.555,1996
swe,4.271,1997
swe,4.1,1998
swe,3.311,1999
swe,3.082,2000
che,0.02486,1850
che,0.02674,1851
che,0.05323,1852
che,0.07908,1853
che,0.1039,1854
che,0.1292,1855
che,0.1576,1856
che,0.1852,1857
che,0.2075,1858
che,0.2938,1859
che,0.4238,1860
che,0.5949,1861
che,0.6586,1862
che,0.6526,1863
che,0.7875,1864
che,0.9514,1865
che,0.9337,1866
che,0.9156,1867
che,1.037,1868
che,0.9893,1869
che,1.174,1870
che,1.434,1871
che,1.627,1872
che,1.544,1873
che,1.559,1874
che,1.612,1875
che,1.886,1876
che,1.787,1877
che,1.669,1878
che,1.769,1879
che,2.026,1880
che,1.858,1881
che,2.04,1882
che,2.227,1883
che,2.245,1884
che,2.317,1885
che,2.383,1886
che,2.637,1887
che,2.739,1888
che,3.09,1889
che,3.411,1890
che,4.269,1891
che,4.088,1892
che,3.24,1893
che,4.006,1894
che,4.156,1895
che,4.433,1896
che,4.59,1897
che,4.779,1898
che,5.16,1899
che,5.665,1900
che,5.133,1901
che,5.093,1902
che,5.496,1903
che,5.772,1904
che,6.094,1905
che,6.572,1906
che,7.619,1907
che,7.456,1908
che,7.34,1909
che,6.93,1910
che,7.615,1911
che,7.67,1912
che,8.113,1913
che,7.323,1914
che,7.901,1915
che,7.398,1916
che,5.294,1917
che,4.821,1918
che,3.904,1919
che,6.058,1920
che,3.524,1921
che,5.046,1922
che,6.607,1923
che,6.291,1924
che,6.497,1925
che,6.011,1926
che,7.12,1927
che,7.112,1928
che,8.253,1929
che,7.691,1930
che,7.752,1931
che,7.917,1932
che,7.675,1933
che,7.579,1934
che,7.383,1935
che,7.454,1936
che,8.019,1937
che,7.674,1938
che,9.963,1939
che,6.692,1940
che,5.111,1941
che,4.318,1942
che,4.318,1943
che,2.963,1944
che,0.5432,1945
che,4.93,1946
che,10.84,1947
che,13.29,1948
che,12.93,1949
che,9.293,1950
che,14.53,1951
che,11.8,1952
che,8.775,1953
che,11.39,1954
che,12.61,1955
che,17.66,1956
che,20.35,1957
che,13.71,1958
che,13.75,1959
che,16.54,1960
che,15.47,1961
che,17.55,1962
che,26.72,1963
che,24.53,1964
che,25.89,1965
che,25.19,1966
che,26.99,1967
che,23.85,1968
che,19.57,1969
che,16.6,1970
che,14.74,1971
che,12.5,1972
che,15.52,1973
che,17.07,1974
che,12.13,1975
che,9.526,1976
che,9.955,1977
che,8.114,1978
che,8.83,1979
che,9.083,1980
che,8.404,1981
che,7.73,1982
che,7.076,1983
che,6.432,1984
che,5.789,1985
che,5.149,1986
che,4.662,1987
che,4.177,1988
che,3.622,1989
che,3.291,1990
che,2.962,1991
che,2.573,1992
che,2.054,1993
che,2.108,1994
che,2.026,1995
che,1.95,1996
che,1.807,1997
che,1.665,1998
che,1.383,1999
che,1.238,2000
syr,0.0,1850
syr,4.331e-07,1851
syr,8.634e-07,1852
syr,1.291e-06,1853
syr,1.715e-06,1854
syr,2.137e-06,1855
syr,2.559e-06,1856
syr,2.977e-06,1857
syr,3.392e-06,1858
syr,3.805e-06,1859
syr,4.216e-06,1860
syr,4.625e-06,1861
syr,5.031e-06,1862
syr,5.435e-06,1863
syr,5.837e-06,1864
syr,6.236e-06,1865
syr,6.634e-06,1866
syr,7.029e-06,1867
syr,7.422e-06,1868
syr,7.813e-06,1869
syr,8.202e-06,1870
syr,8.563e-06,1871
syr,8.92e-06,1872
syr,9.274e-06,1873
syr,9.623e-06,1874
syr,9.969e-06,1875
syr,1.031e-05,1876
syr,1.065e-05,1877
syr,1.098e-05,1878
syr,1.131e-05,1879
syr,1.164e-05,1880
syr,1.784e-05,1881
syr,2.398e-05,1882
syr,3.005e-05,1883
syr,3.606e-05,1884
syr,4.2e-05,1885
syr,4.789e-05,1886
syr,5.372e-05,1887
syr,5.95e-05,1888
syr,6.521e-05,1889
syr,7.088e-05,1890
syr,7.376e-05,1891
syr,7.582e-05,1892
syr,7.693e-05,1893
syr,7.7e-05,1894
syr,7.588e-05,1895
syr,0.0001077,1896
syr,0.000139,1897
syr,0.0001696,1898
syr,0.0002027,1899
syr,0.0002344,1900
syr,0.0002797,1901
syr,0.0004338,1902
syr,0.0006083,1903
syr,0.001034,1904
syr,0.0009375,1905
syr,0.001081,1906
syr,0.00128,1907
syr,0.001421,1908
syr,0.001505,1909
syr,0.001548,1910
syr,0.001649,1911
syr,0.002062,1912
syr,0.002338,1913
syr,0.001797,1914
syr,0.001316,1915
syr,0.002154,1916
syr,0.001978,1917
syr,0.001753,1918
syr,0.00131,1919
syr,0.001544,1920
syr,0.001493,1921
syr,0.001758,1922
syr,0.001969,1923
syr,0.002043,1924
syr,0.002,1925
syr,0.002528,1926
syr,0.002425,1927
syr,0.002383,1928
syr,0.002288,1929
syr,0.002109,1930
syr,0.002073,1931
syr,0.003276,1932
syr,0.004388,1933
syr,0.003285,1934
syr,0.00394,1935
syr,0.00533,1936
syr,0.006005,1937
syr,0.007458,1938
syr,0.007291,1939
syr,0.005627,1940
syr,0.005513,1941
syr,0.004566,1942
syr,0.003558,1943
syr,0.004632,1944
syr,0.004882,1945
syr,0.005544,1946
syr,0.006469,1947
syr,0.006894,1948
syr,0.007543,1949
syr,0.01196,1950
syr,0.03945,1951
syr,0.02511,1952
syr,0.02303,1953
syr,0.011,1954
syr,0.04556,1955
syr,0.04815,1956
syr,0.04811,1957
syr,0.03279,1958
syr,2.199,1959
syr,4.902,1960
syr,4.843,1961
syr,4.439,1962
syr,4.709,1963
syr,4.914,1964
syr,4.393,1965
syr,4.178,1966
syr,4.216,1967
syr,4.103,1968
syr,4.271,1969
syr,4.346,1970
syr,5.059,1971
syr,3.795,1972
syr,3.841,1973
syr,3.237,1974
syr,3.214,1975
syr,4.256,1976
syr,7.057,1977
syr,6.096,1978
syr,9.602,1979
syr,12.2,1980
syr,16.74,1981
syr,14.37,1982
syr,13.25,1983
syr,14.42,1984
syr,12.47,1985
syr,13.69,1986
syr,12.74,1987
syr,13.32,1988
syr,12.22,1989
syr,10.41,1990
syr,10.88,1991
syr,10.44,1992
syr,10.8,1993
syr,11.48,1994
syr,12.29,1995
syr,15.07,1996
syr,17.24,1997
syr,18.27,1998
syr,20.2,1999
syr,20.83,2000
twn,0.0,1850
twn,7.776e-05,1851
twn,0.000155,1852
twn,0.0002318,1853
twn,0.000308,1854
twn,0.0003838,1855
twn,0.000459,1856
twn,0.0005338,1857
twn,0.0006081,1858
twn,0.0006819,1859
twn,0.0007553,1860
twn,0.0008246,1861
twn,0.0008929,1862
twn,0.0009601,1863
twn,0.001026,1864
twn,0.001091,1865
twn,0.001155,1866
twn,0.001218,1867
twn,0.00128,1868
twn,0.001341,1869
twn,0.001401,1870
twn,0.001588,1871
twn,0.001774,1872
twn,0.001959,1873
twn,0.002141,1874
twn,0.002581,1875
twn,0.002809,1876
twn,0.003002,1877
twn,0.003317,1878
twn,0.003613,1879
twn,0.003776,1880
twn,0.003911,1881
twn,0.004114,1882
twn,0.004423,1883
twn,0.0049,1884
twn,0.005383,1885
twn,0.005371,1886
twn,0.005846,1887
twn,0.00639,1888
twn,0.00715,1889
twn,0.00764,1890
twn,0.008241,1891
twn,0.008622,1892
twn,0.008279,1893
twn,0.009318,1894
twn,0.009997,1895
twn,0.01044,1896
twn,0.09786,1897
twn,0.2187,1898
twn,0.1506,1899
twn,0.2083,1900
twn,0.3231,1901
twn,0.4687,1902
twn,0.3863,1903
twn,0.3907,1904
twn,0.4382,1905
twn,0.467,1906
twn,0.6061,1907
twn,0.6856,1908
twn,0.8113,1909
twn,1.01,1910
twn,1.091,1911
twn,1.17,1912
twn,1.325,1913
twn,1.4,1914
twn,1.532,1915
twn,2.081,1916
twn,2.676,1917
twn,3.158,1918
twn,4.246,1919
twn,4.396,1920
twn,3.913,1921
twn,4.984,1922
twn,5.253,1923
twn,5.382,1924
twn,5.968,1925
twn,6.135,1926
twn,6.02,1927
twn,5.18,1928
twn,4.888,1929
twn,5.924,1930
twn,5.202,1931
twn,4.74,1932
twn,5.231,1933
twn,5.049,1934
twn,5.123,1935
twn,5.381,1936
twn,5.772,1937
twn,6.235,1938
twn,7.112,1939
twn,7.44,1940
twn,7.247,1941
twn,5.902,1942
twn,5.478,1943
twn,4.739,1944
twn,2.242,1945
twn,2.791,1946
twn,3.458,1947
twn,4.004,1948
twn,3.603,1949
twn,3.003,1950
twn,3.618,1951
twn,4.557,1952
twn,4.318,1953
twn,4.082,1954
twn,4.428,1955
twn,4.493,1956
twn,5.015,1957
twn,5.213,1958
twn,5.657,1959
twn,5.847,1960
twn,6.004,1961
twn,6.416,1962
twn,6.536,1963
twn,6.601,1964
twn,6.732,1965
twn,6.619,1966
twn,6.662,1967
twn,6.874,1968
twn,6.741,1969
twn,6.647,1970
twn,6.165,1971
twn,6.198,1972
twn,6.289,1973
twn,6.008,1974
twn,5.535,1975
twn,6.959,1976
twn,7.621,1977
twn,8.63,1978
twn,8.748,1979
twn,11.26,1980
twn,10.7,1981
twn,9.955,1982
twn,9.537,1983
twn,9.83,1984
twn,10.44,1985
twn,10.86,1986
twn,10.96,1987
twn,11.93,1988
twn,12.48,1989
twn,12.44,1990
twn,11.97,1991
twn,12.23,1992
twn,11.67,1993
twn,12.21,1994
twn,10.67,1995
twn,8.905,1996
twn,8.047,1997
twn,8.169,1998
twn,8.032,1999
twn,8.483,2000
tjk,0.0004928,1850
tjk,0.0005465,1851
tjk,0.00108,1852
tjk,0.001595,1853
tjk,0.002093,1854
tjk,0.00259,1855
tjk,0.003115,1856
tjk,0.003623,1857
tjk,0.004063,1858
tjk,0.004532,1859
tjk,0.004979,1860
tjk,0.005813,1861
tjk,0.005817,1862
tjk,0.00609,1863
tjk,0.006571,1864
tjk,0.006606,1865
tjk,0.007303,1866
tjk,0.00822,1867
tjk,0.006734,1868
tjk,0.009194,1869
tjk,0.01003,1870
tjk,0.01342,1871
tjk,0.01381,1872
tjk,0.01289,1873
tjk,0.01506,1874
tjk,0.01776,1875
tjk,0.02149,1876
tjk,0.02125,1877
tjk,0.02798,1878
tjk,0.02852,1879
tjk,0.03299,1880
tjk,0.03433,1881
tjk,0.03617,1882
tjk,0.04062,1883
tjk,0.03945,1884
tjk,0.04193,1885
tjk,0.04333,1886
tjk,0.04237,1887
tjk,0.04824,1888
tjk,0.0562,1889
tjk,0.05418,1890
tjk,0.05711,1891
tjk,0.06078,1892
tjk,0.06839,1893
tjk,0.07457,1894
tjk,0.08109,1895
tjk,0.08311,1896
tjk,0.09501,1897
tjk,0.1058,1898
tjk,0.1236,1899
tjk,0.1393,1900
tjk,0.1398,1901
tjk,0.1358,1902
tjk,0.1415,1903
tjk,0.1538,1904
tjk,0.1395,1905
tjk,0.1578,1906
tjk,0.1803,1907
tjk,0.1821,1908
tjk,0.1877,1909
tjk,0.1812,1910
tjk,0.1965,1911
tjk,0.2127,1912
tjk,0.2446,1913
tjk,0.2027,1914
tjk,0.1802,1915
tjk,0.1967,1916
tjk,0.1762,1917
tjk,0.07115,1918
tjk,0.0541,1919
tjk,0.04903,1920
tjk,0.05339,1921
tjk,0.06572,1922
tjk,0.07277,1923
tjk,0.09062,1924
tjk,0.09213,1925
tjk,0.1381,1926
tjk,0.1737,1927
tjk,0.1922,1928
tjk,0.2186,1929
tjk,0.265,1930
tjk,0.3132,1931
tjk,0.3426,1932
tjk,0.3932,1933
tjk,0.4783,1934
tjk,0.551,1935
tjk,0.6378,1936
