geo,time,income_per_person_gdppercapita_ppp_inflation_adjusted
esp,1803,1518
esp,1804,1519
esp,1805,1519
esp,1806,1519
esp,1807,1519
esp,1808,1520
esp,1809,1520
esp,1810,1520
esp,1811,1520
esp,1812,1521
esp,1813,1521
esp,1814,1521
esp,1815,1521
esp,1816,1521
esp,1817,1522
esp,1818,1522
esp,1819,1522
esp,1820,1522
esp,1821,1526
esp,1822,1530
esp,1823,1533
esp,1824,1537
esp,1825,1541
esp,1826,1545
esp,1827,1548
esp,1828,1552
esp,1829,1556
esp,1830,1560
esp,1831,1563
esp,1832,1567
esp,1833,1571
esp,1834,1575
esp,1835,1578
esp,1836,1582
esp,1837,1586
esp,1838,1590
esp,1839,1594
esp,1840,1598
esp,1841,1601
esp,1842,1605
esp,1843,1609
esp,1844,1613
esp,1845,1617
esp,1846,1621
esp,1847,1625
esp,1848,1629
esp,1849,1633
esp,1850,1637
esp,1851,1653
esp,1852,1719
esp,1853,1724
esp,1854,1747
esp,1855,1825
esp,1856,1767
esp,1857,1719
esp,1858,1752
esp,1859,1823
esp,1860,1878
esp,1861,1897
esp,1862,1903
esp,1863,1941
esp,1864,1937
esp,1865,1871
esp,1866,1962
esp,1867,1951
esp,1868,1748
esp,1869,1798
esp,1870,1837
esp,1871,1976
esp,1872,2242
esp,1873,2432
esp,1874,2221
esp,1875,2279
esp,1876,2314
esp,1877,2542
esp,1878,2465
esp,1879,2317
esp,1880,2509
esp,1881,2559
esp,1882,2579
esp,1883,2623
esp,1884,2616
esp,1885,2533
esp,1886,2466
esp,1887,2419
esp,1888,2505
esp,1889,2488
esp,1890,2479
esp,1891,2524
esp,1892,2702
esp,1893,2596
esp,1894,2614
esp,1895,2580
esp,1896,2364
esp,1897,2473
esp,1898,2653
esp,1899,2684
esp,1900,2730
esp,1901,2906
esp,1902,2803
esp,1903,2797
esp,1904,2769
esp,1905,2719
esp,1906,2832
esp,1907,2902
esp,1908,2995
esp,1909,3027
esp,1910,2901
esp,1911,3096
esp,1912,3060
esp,1913,3171
esp,1914,3115
esp,1915,3152
esp,1916,3285
esp,1917,3232
esp,1918,3196
esp,1919,3202
esp,1920,3420
esp,1921,3497
esp,1922,3633
esp,1923,3665
esp,1924,3754
esp,1925,3970
esp,1926,3939
esp,1927,4261
esp,1928,4259
esp,1929,4540
esp,1930,4367
esp,1931,4237
esp,1932,4311
esp,1933,4209
esp,1934,4349
esp,1935,4417
esp,1936,3418
esp,1937,3122
esp,1938,3106
esp,1939,3337
esp,1940,3643
esp,1941,3570
esp,1942,3756
esp,1943,3881
esp,1944,4047
esp,1945,3760
esp,1946,3914
esp,1947,3963
esp,1948,3957
esp,1949,3916
esp,1950,3993
esp,1951,4369
esp,1952,4701
esp,1953,4660
esp,1954,4987
esp,1955,5158
esp,1956,5546
esp,1957,5692
esp,1958,5904
esp,1959,5735
esp,1960,5792
esp,1961,6498
esp,1962,7206
esp,1963,7896
esp,1964,8611
esp,1965,9106
esp,1966,9700
esp,1967,10250
esp,1968,10770
esp,1969,11650
esp,1970,12230
esp,1971,12830
esp,1972,13790
esp,1973,14910
esp,1974,15880
esp,1975,16300
esp,1976,16820
esp,1977,17300
esp,1978,17710
esp,1979,17820
esp,1980,18120
esp,1981,18120
esp,1982,18360
esp,1983,18750
esp,1984,18970
esp,1985,19300
esp,1986,19880
esp,1987,20950
esp,1988,22040
esp,1989,23140
esp,1990,24130
esp,1991,24680
esp,1992,24830
esp,1993,24500
esp,1994,25020
esp,1995,25640
esp,1996,26270
esp,1997,27170
esp,1998,28240
esp,1999,29350
esp,2000,30650
esp,2001,31490
esp,2002,31870
esp,2003,32290
esp,2004,32740
esp,2005,33400
esp,2006,34210
esp,2007,34840
esp,2008,34680
esp,2009,33140
esp,2010,32990
esp,2011,32670
esp,2012,31970
esp,2013,31680
esp,2014,32270
esp,2015,32980
lka,1800,898
lka,1801,898
lka,1802,898
lka,1803,898
lka,1804,899
lka,1805,899
lka,1806,899
lka,1807,899
lka,1808,899
lka,1809,899
lka,1810,899
lka,1811,900
lka,1812,900
lka,1813,900
lka,1814,900
lka,1815,900
lka,1816,900
lka,1817,900
lka,1818,900
lka,1819,901
lka,1820,901
lka,1821,902
lka,1822,902
lka,1823,903
lka,1824,904
lka,1825,905
lka,1826,906
lka,1827,907
lka,1828,908
lka,1829,909
lka,1830,910
lka,1831,911
lka,1832,911
lka,1833,912
lka,1834,913
lka,1835,914
lka,1836,915
lka,1837,916
lka,1838,917
lka,1839,918
lka,1840,919
lka,1841,920
lka,1842,920
lka,1843,921
lka,1844,922
lka,1845,923
lka,1846,924
lka,1847,925
lka,1848,926
lka,1849,927
lka,1850,928
lka,1851,947
lka,1852,967
lka,1853,987
lka,1854,1008
lka,1855,1029
lka,1856,1051
lka,1857,1073
lka,1858,1095
lka,1859,1118
lka,1860,1142
lka,1861,1166
lka,1862,1190
lka,1863,1215
lka,1864,1241
lka,1865,1267
lka,1866,1293
lka,1867,1320
lka,1868,1348
lka,1869,1376
lka,1870,1405
lka,1871,1365
lka,1872,1295
lka,1873,1302
lka,1874,1279
lka,1875,1289
lka,1876,1303
lka,1877,1310
lka,1878,1186
lka,1879,1272
lka,1880,1373
lka,1881,1466
lka,1882,1546
lka,1883,1557
lka,1884,1496
lka,1885,1393
lka,1886,1340
lka,1887,1564
lka,1888,1524
lka,1889,1492
lka,1890,1730
lka,1891,1716
lka,1892,1742
lka,1893,1743
lka,1894,1728
lka,1895,1797
lka,1896,1802
lka,1897,1864
lka,1898,1935
lka,1899,2045
lka,1900,2139
lka,1901,1976
lka,1902,1949
lka,1903,2032
lka,1904,2016
lka,1905,1956
lka,1906,1975
lka,1907,2046
lka,1908,2027
lka,1909,1914
lka,1910,2005
lka,1911,1920
lka,1912,1907
lka,1913,2029
lka,1914,1982
lka,1915,1855
lka,1916,1908
lka,1917,1975
lka,1918,1790
lka,1919,1879
lka,1920,1753
lka,1921,1691
lka,1922,1725
lka,1923,1683
lka,1924,1771
lka,1925,1855
lka,1926,1969
lka,1927,1951
lka,1928,1934
lka,1929,2045
lka,1930,1928
lka,1931,1824
lka,1932,1722
lka,1933,1728
lka,1934,1884
lka,1935,1763
lka,1936,1741
lka,1937,1840
lka,1938,1801
lka,1939,1736
lka,1940,1824
lka,1941,1854
lka,1942,1913
lka,1943,1851
lka,1944,1658
lka,1945,1596
lka,1946,1498
lka,1947,1525
lka,1948,1642
lka,1949,1693
lka,1950,1764
lka,1951,1815
lka,1952,1838
lka,1953,1814
lka,1954,1807
lka,1955,1859
lka,1956,1821
lka,1957,1797
lka,1958,1799
lka,1959,1773
lka,1960,1785
lka,1961,1769
lka,1962,1782
lka,1963,1771
lka,1964,1809
lka,1965,1820
lka,1966,1755
lka,1967,1870
lka,1968,1961
lka,1969,1993
lka,1970,2044
lka,1971,1988
lka,1972,1994
lka,1973,2039
lka,1974,2074
lka,1975,2091
lka,1976,2118
lka,1977,2220
lka,1978,2318
lka,1979,2424
lka,1980,2514
lka,1981,2630
lka,1982,2718
lka,1983,2820
lka,1984,2924
lka,1985,3008
lka,1986,3115
lka,1987,3101
lka,1988,3138
lka,1989,3178
lka,1990,3340
lka,1991,3442
lka,1992,3561
lka,1993,3759
lka,1994,3915
lka,1995,4075
lka,1996,4184
lka,1997,4396
lka,1998,4550
lka,1999,4677
lka,2000,4946
lka,2001,4949
lka,2002,5111
lka,2003,5344
lka,2004,5559
lka,2005,5843
lka,2006,6223
lka,2007,6586
lka,2008,6907
lka,2009,7080
lka,2010,7572
lka,2011,8112
lka,2012,8856
lka,2013,9426
lka,2014,10040
lka,2015,10620
sdn,1800,518
sdn,1801,518
sdn,1802,518
sdn,1803,518
sdn,1804,519
sdn,1805,519
sdn,1806,519
sdn,1807,519
sdn,1808,519
sdn,1809,519
sdn,1810,519
sdn,1811,519
sdn,1812,519
sdn,1813,519
sdn,1814,519
sdn,1815,519
sdn,1816,520
sdn,1817,520
sdn,1818,520
sdn,1819,520
sdn,1820,520
sdn,1821,522
sdn,1822,525
sdn,1823,527
sdn,1824,530
sdn,1825,533
sdn,1826,535
sdn,1827,538
sdn,1828,540
sdn,1829,543
sdn,1830,546
sdn,1831,548
sdn,1832,551
sdn,1833,553
sdn,1834,556
sdn,1835,559
sdn,1836,562
sdn,1837,564
sdn,1838,567
sdn,1839,570
sdn,1840,573
sdn,1841,575
sdn,1842,578
sdn,1843,581
sdn,1844,584
sdn,1845,586
sdn,1846,589
sdn,1847,592
sdn,1848,595
sdn,1849,598
sdn,1850,601
sdn,1851,604
sdn,1852,607
sdn,1853,610
sdn,1854,613
sdn,1855,615
sdn,1856,618
sdn,1857,621
sdn,1858,624
sdn,1859,627
sdn,1860,631
sdn,1861,634
sdn,1862,637
sdn,1863,640
sdn,1864,643
sdn,1865,646
sdn,1866,649
sdn,1867,652
sdn,1868,655
sdn,1869,659
sdn,1870,662
sdn,1871,665
sdn,1872,668
sdn,1873,671
sdn,1874,675
sdn,1875,678
sdn,1876,681
sdn,1877,684
sdn,1878,688
sdn,1879,691
sdn,1880,694
sdn,1881,698
sdn,1882,701
sdn,1883,705
sdn,1884,708
sdn,1885,711
sdn,1886,715
sdn,1887,718
sdn,1888,722
sdn,1889,725
sdn,1890,729
sdn,1891,732
sdn,1892,736
sdn,1893,739
sdn,1894,743
sdn,1895,747
sdn,1896,750
sdn,1897,754
sdn,1898,757
sdn,1899,761
sdn,1900,765
sdn,1901,768
sdn,1902,772
sdn,1903,776
sdn,1904,780
sdn,1905,783
sdn,1906,787
sdn,1907,791
sdn,1908,795
sdn,1909,799
sdn,1910,803
sdn,1911,806
sdn,1912,810
sdn,1913,814
sdn,1914,831
sdn,1915,847
sdn,1916,864
sdn,1917,882
sdn,1918,899
sdn,1919,917
sdn,1920,936
sdn,1921,956
sdn,1922,978
sdn,1923,999
sdn,1924,1021
sdn,1925,1044
sdn,1926,1067
sdn,1927,1091
sdn,1928,1115
sdn,1929,1139
sdn,1930,1164
sdn,1931,1190
sdn,1932,1216
sdn,1933,1243
sdn,1934,1271
sdn,1935,1299
sdn,1936,1327
sdn,1937,1356
sdn,1938,1386
sdn,1939,1417
sdn,1940,1448
sdn,1941,1480
sdn,1942,1512
sdn,1943,1546
sdn,1944,1579
sdn,1945,1614
sdn,1946,1650
sdn,1947,1686
sdn,1948,1723
sdn,1949,1760
sdn,1950,1799
sdn,1951,1838
sdn,1952,1881
sdn,1953,1920
sdn,1954,1963
sdn,1955,2007
sdn,1956,2164
sdn,1957,2081
sdn,1958,2112
sdn,1959,2303
sdn,1960,2287
sdn,1961,2230
sdn,1962,2325
sdn,1963,2202
sdn,1964,2126
sdn,1965,2220
sdn,1966,2140
sdn,1967,2022
sdn,1968,2093
sdn,1969,2167
sdn,1970,2022
sdn,1971,2106
sdn,1972,2006
sdn,1973,1785
sdn,1974,1910
sdn,1975,2091
sdn,1976,2403
sdn,1977,2687
sdn,1978,2559
sdn,1979,2213
sdn,1980,2159
sdn,1981,2137
sdn,1982,2332
sdn,1983,2233
sdn,1984,2050
sdn,1985,1850
sdn,1986,1869
sdn,1987,1871
sdn,1988,1858
sdn,1989,1961
sdn,1990,1753
sdn,1991,1830
sdn,1992,1892
sdn,1993,1918
sdn,1994,1879
sdn,1995,1934
sdn,1996,1992
sdn,1997,2142
sdn,1998,2175
sdn,1999,2183
sdn,2000,2258
sdn,2001,2338
sdn,2002,2419
sdn,2003,2533
sdn,2004,2557
sdn,2005,2672
sdn,2006,2858
sdn,2007,3097
sdn,2008,3246
sdn,2009,3259
sdn,2010,3282
sdn,2011,3524
sdn,2012,3856
sdn,2013,3903
sdn,2014,3940
sdn,2015,3975
sur,1800,1636
sur,1801,1637
sur,1802,1637
sur,1803,1637
sur,1804,1637
sur,1805,1638
sur,1806,1638
sur,1807,1638
sur,1808,1638
sur,1809,1639
sur,1810,1639
sur,1811,1639
sur,1812,1639
sur,1813,1639
sur,1814,1640
sur,1815,1640
sur,1816,1640
sur,1817,1640
sur,1818,1641
sur,1819,1641
sur,1820,1641
sur,1821,1652
sur,1822,1663
sur,1823,1675
sur,1824,1686
sur,1825,1697
sur,1826,1709
sur,1827,1720
sur,1828,1732
sur,1829,1744
sur,1830,1756
sur,1831,1767
sur,1832,1779
sur,1833,1791
sur,1834,1803
sur,1835,1816
sur,1836,1828
sur,1837,1840
sur,1838,1853
sur,1839,1865
sur,1840,1878
sur,1841,1891
sur,1842,1903
sur,1843,1916
sur,1844,1929
sur,1845,1942
sur,1846,1955
sur,1847,1969
sur,1848,1982
sur,1849,1995
sur,1850,2009
sur,1851,2022
sur,1852,2036
sur,1853,2050
sur,1854,2064
sur,1855,2077
sur,1856,2092
sur,1857,2106
sur,1858,2120
sur,1859,2134
sur,1860,2149
sur,1861,2163
sur,1862,2178
sur,1863,2192
sur,1864,2207
sur,1865,2222
sur,1866,2237
sur,1867,2252
sur,1868,2268
sur,1869,2283
sur,1870,2298
sur,1871,2314
sur,1872,2329
sur,1873,2345
sur,1874,2361
sur,1875,2377
sur,1876,2393
sur,1877,2409
sur,1878,2426
sur,1879,2442
sur,1880,2458
sur,1881,2475
sur,1882,2492
sur,1883,2509
sur,1884,2526
sur,1885,2543
sur,1886,2560
sur,1887,2577
sur,1888,2594
sur,1889,2612
sur,1890,2630
sur,1891,2647
sur,1892,2665
sur,1893,2683
sur,1894,2701
sur,1895,2720
sur,1896,2738
sur,1897,2757
sur,1898,2775
sur,1899,2794
sur,1900,2813
sur,1901,2832
sur,1902,2851
sur,1903,2870
sur,1904,2890
sur,1905,2909
sur,1906,2929
sur,1907,2949
sur,1908,2968
sur,1909,2989
sur,1910,3009
sur,1911,3029
sur,1912,3050
sur,1913,3070
sur,1914,3116
sur,1915,3163
sur,1916,3211
sur,1917,3259
sur,1918,3308
sur,1919,3358
sur,1920,3408
sur,1921,3464
sur,1922,3521
sur,1923,3579
sur,1924,3637
sur,1925,3697
sur,1926,3757
sur,1927,3818
sur,1928,3881
sur,1929,3944
sur,1930,4009
sur,1931,4074
sur,1932,4140
sur,1933,4208
sur,1934,4276
sur,1935,4346
sur,1936,4417
sur,1937,4489
sur,1938,4562
sur,1939,4636
sur,1940,4711
sur,1941,4788
sur,1942,4866
sur,1943,4945
sur,1944,5025
sur,1945,5107
sur,1946,5190
sur,1947,5274
sur,1948,5359
sur,1949,5446
sur,1950,5534
sur,1951,5664
sur,1952,5797
sur,1953,5933
sur,1954,6071
sur,1955,6214
sur,1956,6359
sur,1957,6508
sur,1958,6660
sur,1959,6816
sur,1960,6975
sur,1961,7138
sur,1962,7305
sur,1963,7476
sur,1964,7650
sur,1965,7829
sur,1966,8012
sur,1967,8199
sur,1968,8390
sur,1969,8586
sur,1970,8786
sur,1971,9315
sur,1972,9776
sur,1973,10240
sur,1974,10610
sur,1975,9648
sur,1976,10620
sur,1977,11830
sur,1978,12570
sur,1979,11870
sur,1980,10840
sur,1981,11520
sur,1982,10890
sur,1983,10290
sur,1984,9935
sur,1985,11160
sur,1986,10840
sur,1987,9949
sur,1988,10720
sur,1989,11130
sur,1990,10620
sur,1991,10760
sur,1992,10590
sur,1993,9690
sur,1994,9873
sur,1995,9848
sur,1996,9839
sur,1997,10260
sur,1998,10280
sur,1999,10050
sur,2000,9908
sur,2001,10210
sur,2002,10500
sur,2003,10980
sur,2004,11840
sur,2005,12220
sur,2006,12550
sur,2007,13060
sur,2008,13470
sur,2009,13750
sur,2010,14320
sur,2011,14940
sur,2012,15250
sur,2013,15560
sur,2014,16650
sur,2015,17120
swz,1800,490
swz,1801,490
swz,1802,490
swz,1803,490
swz,1804,490
swz,1805,490
swz,1806,490
swz,1807,490
swz,1808,490
swz,1809,490
swz,1810,490
swz,1811,490
swz,1812,490
swz,1813,490
swz,1814,491
swz,1815,491
swz,1816,491
swz,1817,491
swz,1818,491
swz,1819,491
swz,1820,491
swz,1821,493
swz,1822,496
swz,1823,498
swz,1824,501
swz,1825,503
swz,1826,505
swz,1827,508
swz,1828,510
swz,1829,513
swz,1830,515
swz,1831,518
swz,1832,520
swz,1833,523
swz,1834,525
swz,1835,528
swz,1836,530
swz,1837,533
swz,1838,536
swz,1839,538
swz,1840,541
swz,1841,543
swz,1842,546
swz,1843,549
swz,1844,551
swz,1845,554
swz,1846,557
swz,1847,559
swz,1848,562
swz,1849,565
swz,1850,567
swz,1851,570
swz,1852,573
swz,1853,576
swz,1854,579
swz,1855,581
swz,1856,584
swz,1857,587
swz,1858,590
swz,1859,593
swz,1860,596
swz,1861,598
swz,1862,601
swz,1863,604
swz,1864,607
swz,1865,610
swz,1866,613
swz,1867,616
swz,1868,619
swz,1869,622
swz,1870,625
swz,1871,628
swz,1872,631
swz,1873,634
swz,1874,637
swz,1875,640
swz,1876,643
swz,1877,646
swz,1878,650
swz,1879,653
swz,1880,656
swz,1881,659
swz,1882,662
swz,1883,665
swz,1884,669
swz,1885,672
swz,1886,675
swz,1887,678
swz,1888,682
swz,1889,685
swz,1890,688
swz,1891,692
swz,1892,695
swz,1893,698
swz,1894,702
swz,1895,705
swz,1896,709
swz,1897,712
swz,1898,715
swz,1899,719
swz,1900,722
swz,1901,726
swz,1902,729
swz,1903,733
swz,1904,736
swz,1905,740
swz,1906,744
swz,1907,747
swz,1908,751
swz,1909,754
swz,1910,758
swz,1911,762
swz,1912,765
swz,1913,769
swz,1914,781
swz,1915,792
swz,1916,804
swz,1917,816
swz,1918,828
swz,1919,841
swz,1920,853
swz,1921,867
swz,1922,881
swz,1923,895
swz,1924,910
swz,1925,925
swz,1926,939
swz,1927,955
swz,1928,970
swz,1929,986
swz,1930,1001
swz,1931,1017
swz,1932,1034
swz,1933,1050
swz,1934,1067
swz,1935,1084
swz,1936,1102
swz,1937,1120
swz,1938,1138
swz,1939,1156
swz,1940,1174
swz,1941,1193
swz,1942,1212
swz,1943,1232
swz,1944,1251
swz,1945,1271
swz,1946,1292
swz,1947,1312
swz,1948,1333
swz,1949,1355
swz,1950,1376
swz,1951,1424
swz,1952,1437
swz,1953,1460
swz,1954,1508
swz,1955,1522
swz,1956,1544
swz,1957,1566
swz,1958,1573
swz,1959,1625
swz,1960,1804
swz,1961,1986
swz,1962,2348
swz,1963,2424
swz,1964,2713
swz,1965,3059
swz,1966,3112
swz,1967,3324
swz,1968,3092
swz,1969,3142
swz,1970,3971
swz,1971,3934
swz,1972,4302
swz,1973,4417
swz,1974,4786
swz,1975,4827
swz,1976,4851
swz,1977,4859
swz,1978,4842
swz,1979,4766
swz,1980,4723
swz,1981,4894
swz,1982,5031
swz,1983,4890
swz,1984,4821
swz,1985,4945
swz,1986,4943
swz,1987,5171
swz,1988,4823
swz,1989,4924
swz,1990,4844
swz,1991,4793
swz,1992,4835
swz,1993,4887
swz,1994,4909
swz,1995,5043
swz,1996,5125
swz,1997,5167
swz,1998,5189
swz,1999,5243
swz,2000,5257
swz,2001,5263
swz,2002,5320
swz,2003,5410
swz,2004,5533
swz,2005,5618
swz,2006,5733
swz,2007,5847
swz,2008,5887
swz,2009,5860
swz,2010,5862
swz,2011,5846
swz,2012,5910
swz,2013,5998
swz,2014,6058
swz,2015,6095
swe,1800,1414
swe,1801,1402
swe,1802,1467
swe,1803,1453
swe,1804,1358
swe,1805,1446
swe,1806,1462
swe,1807,1401
swe,1808,1327
swe,1809,1266
swe,1810,1368
swe,1811,1470
swe,1812,1376
swe,1813,1403
swe,1814,1414
swe,1815,1464
swe,1816,1492
swe,1817,1449
swe,1818,1462
swe,1819,1449
swe,1820,1469
swe,1821,1514
swe,1822,1521
swe,1823,1505
swe,1824,1546
swe,1825,1587
swe,1826,1591
swe,1827,1517
swe,1828,1544
swe,1829,1566
swe,1830,1527
swe,1831,1557
swe,1832,1516
swe,1833,1564
swe,1834,1585
swe,1835,1579
swe,1836,1630
swe,1837,1618
swe,1838,1592
swe,1839,1610
swe,1840,1634
swe,1841,1613
swe,1842,1537
swe,1843,1571
swe,1844,1639
swe,1845,1677
swe,1846,1620
swe,1847,1663
swe,1848,1681
swe,1849,1743
swe,1850,1789
swe,1851,1754
swe,1852,1717
swe,1853,1740
swe,1854,1758
swe,1855,1867
swe,1856,1848
swe,1857,1899
swe,1858,1922
swe,1859,1992
swe,1860,2029
swe,1861,1949
swe,1862,1890
swe,1863,1971
swe,1864,2007
swe,1865,2042
swe,1866,2009
swe,1867,2039
swe,1868,1856
swe,1869,1989
swe,1870,2243
swe,1871,2321
swe,1872,2363
swe,1873,2391
swe,1874,2481
swe,1875,2393
swe,1876,2545
swe,1877,2488
swe,1878,2400
swe,1879,2532
swe,1880,2472
swe,1881,2561
swe,1882,2467
swe,1883,2654
swe,1884,2597
swe,1885,2644
swe,1886,2671
swe,1887,2592
swe,1888,2634
swe,1889,2674
swe,1890,2735
swe,1891,2885
swe,1892,2847
swe,1893,2917
swe,1894,2931
swe,1895,3074
swe,1896,3154
swe,1897,3278
swe,1898,3391
swe,1899,3475
swe,1900,3489
swe,1901,3580
swe,1902,3534
swe,1903,3720
swe,1904,3784
swe,1905,3730
swe,1906,4029
swe,1907,4298
swe,1908,4166
swe,1909,4189
swe,1910,4266
swe,1911,4377
swe,1912,4547
swe,1913,4836
swe,1914,4943
swe,1915,5120
swe,1916,5410
swe,1917,5086
swe,1918,4705
swe,1919,4781
swe,1920,5090
swe,1921,4838
swe,1922,5195
swe,1923,5372
swe,1924,5749
swe,1925,5891
swe,1926,6190
swe,1927,6403
swe,1928,6598
swe,1929,7003
swe,1930,7317
swe,1931,7142
swe,1932,6875
swe,1933,7000
swe,1934,7465
swe,1935,7821
swe,1936,8092
swe,1937,8305
swe,1938,8573
swe,1939,9199
swe,1940,8517
swe,1941,8278
swe,1942,8340
swe,1943,8598
swe,1944,8840
swe,1945,9088
swe,1946,9985
swe,1947,10790
swe,1948,10920
swe,1949,11280
swe,1950,11980
swe,1951,11890
swe,1952,12130
swe,1953,12220
swe,1954,12900
swe,1955,13180
swe,1956,13640
swe,1957,13960
swe,1958,14030
swe,1959,14600
swe,1960,15100
swe,1961,16000
swe,1962,16610
swe,1963,17230
swe,1964,18430
swe,1965,19140
swe,1966,19220
swe,1967,19710
swe,1968,20400
swe,1969,21170
swe,1970,22050
swe,1971,22280
swe,1972,22310
swe,1973,23230
swe,1974,25050
swe,1975,25350
swe,1976,25380
swe,1977,24570
swe,1978,24780
swe,1979,25830
swe,1980,26010
swe,1981,25870
swe,1982,26430
swe,1983,26810
swe,1984,27890
swe,1985,28200
swe,1986,29140
swe,1987,29890
swe,1988,30600
swe,1989,31160
swe,1990,30900
swe,1991,30340
swe,1992,29810
swe,1993,29030
swe,1994,30000
swe,1995,31040
swe,1996,31460
swe,1997,32360
swe,1998,33710
swe,1999,35210
swe,2000,36820
swe,2001,37290
swe,2002,37940
swe,2003,38700
swe,2004,40220
swe,2005,41180
swe,2006,42870
swe,2007,44000
swe,2008,43420
swe,2009,40820
swe,2010,42900
swe,2011,43710
swe,2012,43260
swe,2013,43450
swe,2014,44030
swe,2015,44890
che,1800,2701
che,1801,2701
che,1802,2702
che,1803,2702
che,1804,2703
che,1805,2703
che,1806,2704
che,1807,2704
che,1808,2704
che,1809,2705
che,1810,2705
che,1811,2706
che,1812,2706
che,1813,2706
che,1814,2707
che,1815,2707
che,1816,2708
che,1817,2708
che,1818,2708
che,1819,2709
che,1820,2709
che,1821,2738
che,1822,2767
che,1823,2796
che,1824,2826
che,1825,2856
che,1826,2886
che,1827,2916
che,1828,2947
che,1829,2978
che,1830,3010
che,1831,3042
che,1832,3074
che,1833,3107
che,1834,3140
che,1835,3173
che,1836,3206
che,1837,3240
che,1838,3275
che,1839,3309
che,1840,3344
che,1841,3380
che,1842,3415
che,1843,3452
che,1844,3488
che,1845,3525
che,1846,3562
che,1847,3600
che,1848,3638
che,1849,3677
che,1850,3716
che,1851,3781
che,1852,4009
che,1853,3861
che,1854,3411
che,1855,3962
che,1856,3934
che,1857,4247
che,1858,5331
che,1859,5040
che,1860,4362
che,1861,4647
che,1862,4975
che,1863,4946
che,1864,4658
che,1865,5028
che,1866,4955
che,1867,4333
che,1868,5089
che,1869,5536
che,1870,5263
che,1871,5573
che,1872,5278
che,1873,5392
che,1874,6004
che,1875,6628
che,1876,6436
che,1877,5772
che,1878,5844
che,1879,5792
che,1880,6143
che,1881,6222
che,1882,6019
che,1883,6011
che,1884,6667
che,1885,7164
che,1886,7418
che,1887,7358
che,1888,7505
che,1889,7486
che,1890,7990
che,1891,7502
che,1892,8055
che,1893,8276
che,1894,7989
che,1895,8765
che,1896,8887
che,1897,9238
che,1898,9295
che,1899,9643
che,1900,9640
che,1901,9419
che,1902,9516
che,1903,9214
che,1904,9583
che,1905,9848
che,1906,10590
che,1907,10560
che,1908,10270
che,1909,10680
che,1910,10910
che,1911,11000
che,1912,10960
che,1913,10670
che,1914,10560
che,1915,10680
che,1916,10620
che,1917,9419
che,1918,9382
che,1919,10000
che,1920,10600
che,1921,10300
che,1922,11260
che,1923,11840
che,1924,12190
che,1925,12980
che,1926,13500
che,1927,14090
che,1928,14700
che,1929,15030
che,1930,14770
che,1931,14000
che,1932,13410
che,1933,13960
che,1934,13880
che,1935,13730
che,1936,13690
che,1937,14250
che,1938,14710
che,1939,14600
che,1940,14640
che,1941,14400
che,1942,13900
che,1943,13620
che,1944,13780
che,1945,17500
che,1946,18420
che,1947,20320
che,1948,20420
che,1949,19570
che,1950,20210
che,1951,21540
che,1952,21380
che,1953,21800
che,1954,22740
che,1955,23980
che,1956,25200
che,1957,25740
che,1958,24800
che,1959,26010
che,1960,27260
che,1961,28620
che,1962,29140
che,1963,29880
che,1964,30890
che,1965,31530
che,1966,31980
che,1967,32570
che,1968,33320
che,1969,34720
che,1970,36580
che,1971,37620
che,1972,38480
che,1973,39410
che,1974,39870
che,1975,37300
che,1976,37190
che,1977,38200
che,1978,38260
che,1979,39110
che,1980,40690
che,1981,41080
che,1982,40230
che,1983,40230
che,1984,41270
che,1985,42460
che,1986,42900
che,1987,42910
che,1988,43900
che,1989,45400
che,1990,46600
che,1991,45600
che,1992,45080
che,1993,44620
che,1994,44820
che,1995,44740
che,1996,44810
che,1997,45730
che,1998,46940
che,1999,47490
che,2000,49080
che,2001,49480
che,2002,49180
che,2003,48840
che,2004,49880
che,2005,51070
che,2006,52790
che,2007,54480
che,2008,55020
che,2009,53180
che,2010,54180
che,2011,54550
che,2012,54570
che,2013,54980
che,2014,55780
che,2015,56120
syr,1800,1081
syr,1801,1081
syr,1802,1081
syr,1803,1082
syr,1804,1082
syr,1805,1082
syr,1806,1082
syr,1807,1082
syr,1808,1082
syr,1809,1082
syr,1810,1083
syr,1811,1083
syr,1812,1083
syr,1813,1083
syr,1814,1083
syr,1815,1083
syr,1816,1084
syr,1817,1084
syr,1818,1084
syr,1819,1084
syr,1820,1084
syr,1821,1086
syr,1822,1087
syr,1823,1088
syr,1824,1090
syr,1825,1091
syr,1826,1092
syr,1827,1094
syr,1828,1095
syr,1829,1097
syr,1830,1098
syr,1831,1099
syr,1832,1101
syr,1833,1102
syr,1834,1103
syr,1835,1105
syr,1836,1106
syr,1837,1108
syr,1838,1109
syr,1839,1110
syr,1840,1112
syr,1841,1113
syr,1842,1114
syr,1843,1116
syr,1844,1117
syr,1845,1119
syr,1846,1120
syr,1847,1121
syr,1848,1123
syr,1849,1124
syr,1850,1126
syr,1851,1127
syr,1852,1128
syr,1853,1130
syr,1854,1131
syr,1855,1133
syr,1856,1134
syr,1857,1136
syr,1858,1137
syr,1859,1138
syr,1860,1140
syr,1861,1141
syr,1862,1143
syr,1863,1144
syr,1864,1146
syr,1865,1147
syr,1866,1148
syr,1867,1150
syr,1868,1151
syr,1869,1153
syr,1870,1154
syr,1871,1165
syr,1872,1176
syr,1873,1186
syr,1874,1197
syr,1875,1209
syr,1876,1220
