geo,time,sg_gini
khm,1807,39.10
kir,1807,45.30
kor,1807,32.10
kwt,1807,44.80
lao,1807,38.40
lbn,1807,57.70
lbr,1807,38.80
lby,1807,44.70
lca,1807,42.80
lka,1807,48.00
lso,1807,55.70
ltu,1807,48.90
lux,1807,26.90
lva,1807,48.90
mar,1807,57.70
mda,1807,47.80
mdg,1807,41.00
mdv,1807,41.50
mex,1807,40.10
mkd,1807,32.50
mli,1807,47.20
mlt,1807,31.10
mmr,1807,30.50
mne,1807,31.10
mng,1807,34.40
moz,1807,45.20
mrt,1807,49.40
mus,1807,38.40
mwi,1807,45.70
mys,1807,25.30
nam,1807,52.60
ner,1807,43.30
nga,1807,54.90
nic,1807,55.60
nld,1807,56.30
nor,1807,43.70
npl,1807,41.00
nzl,1807,38.20
omn,1807,45.00
pak,1807,28.70
pan,1807,57.70
per,1807,57.40
phl,1807,32.50
png,1807,25.80
pol,1807,34.50
prk,1807,45.40
prt,1807,55.10
pry,1807,55.00
pse,1807,34.80
qat,1807,44.80
rou,1807,47.80
rus,1807,57.90
rwa,1807,59.00
sau,1807,45.10
sdn,1807,33.80
sds,1807,33.78
sen,1807,45.90
sgp,1807,41.00
slb,1807,45.40
sle,1807,59.00
slv,1807,52.20
som,1807,50.90
srb,1807,32.50
stp,1807,50.50
sur,1807,32.90
svk,1807,34.90
svn,1807,27.70
swe,1807,67.50
swz,1807,59.70
syc,1807,46.00
syr,1807,57.70
tcd,1807,50.60
tgo,1807,37.80
tha,1807,47.40
tjk,1807,47.40
tkm,1807,41.40
tls,1807,31.80
ton,1807,45.20
tto,1807,44.70
tun,1807,57.70
tur,1807,57.70
tza,1807,37.60
uga,1807,41.00
ukr,1807,45.60
ury,1807,48.10
usa,1807,66.60
uzb,1807,44.40
vct,1807,45.00
ven,1807,43.40
vnm,1807,40.40
vut,1807,45.20
wsm,1807,44.90
yem,1807,57.70
zaf,1807,35.90
zmb,1807,39.90
zwe,1807,34.60
afg,1808,30.50
ago,1808,48.90
alb,1808,41.20
are,1808,44.90
arg,1808,47.10
arm,1808,29.10
atg,1808,45.00
aus,1808,41.30
aut,1808,53.40
aze,1808,32.90
bdi,1808,43.70
bel,1808,62.40
ben,1808,48.00
bfa,1808,37.50
bgd,1808,41.80
bgr,1808,47.80
bhr,1808,44.70
bhs,1808,46.40
bih,1808,28.00
blr,1808,57.90
blz,1808,55.20
bol,1808,36.90
bra,1808,40.10
brb,1808,47.90
brn,1808,44.80
btn,1808,46.90
bwa,1808,35.60
caf,1808,45.20
can,1808,45.10
che,1808,41.70
chl,1808,47.10
chn,1808,44.20
civ,1808,38.10
cmr,1808,56.20
cod,1808,42.10
cog,1808,51.10
col,1808,58.90
com,1808,36.30
cpv,1808,50.30
cri,1808,49.40
cub,1808,36.90
cyp,1808,30.20
cze,1808,34.90
deu,1808,53.00
dji,1808,41.90
dnk,1808,61.00
dom,1808,40.60
dza,1808,57.70
ecu,1808,38.80
egy,1808,57.70
eri,1808,45.30
esp,1808,38.00
est,1808,48.90
eth,1808,47.50
fin,1808,50.60
fji,1808,47.50
fra,1808,59.00
fsm,1808,60.10
gab,1808,45.90
gbr,1808,59.30
geo,1808,29.70
gha,1808,58.40
gin,1808,32.70
gmb,1808,45.10
gnb,1808,49.80
gnq,1808,45.60
grc,1808,49.90
grd,1808,45.00
gtm,1808,35.30
guy,1808,38.20
hnd,1808,60.30
hti,1808,41.80
hun,1808,47.40
idn,1808,51.70
ind,1808,32.80
irl,1808,44.60
irn,1808,57.70
irq,1808,57.70
isl,1808,26.20
isr,1808,44.90
ita,1808,60.50
jam,1808,39.10
jor,1808,39.30
jpn,1808,53.20
kaz,1808,43.30
ken,1808,46.30
kgz,1808,46.00
khm,1808,39.20
kir,1808,45.40
kor,1808,32.10
kwt,1808,44.80
lao,1808,38.40
lbn,1808,57.70
lbr,1808,38.90
lby,1808,44.70
lca,1808,42.90
lka,1808,48.00
lso,1808,55.60
ltu,1808,48.90
lux,1808,27.10
lva,1808,48.90
mar,1808,57.70
mda,1808,47.80
mdg,1808,41.00
mdv,1808,41.50
mex,1808,40.10
mkd,1808,32.50
mli,1808,47.20
mlt,1808,31.30
mmr,1808,30.50
mne,1808,31.20
mng,1808,34.60
moz,1808,45.20
mrt,1808,49.40
mus,1808,38.50
mwi,1808,45.70
mys,1808,25.30
nam,1808,52.60
ner,1808,43.30
nga,1808,54.90
nic,1808,55.40
nld,1808,56.30
nor,1808,43.70
npl,1808,41.00
nzl,1808,38.20
omn,1808,45.00
pak,1808,28.70
pan,1808,57.50
per,1808,57.40
phl,1808,32.50
png,1808,25.80
pol,1808,34.50
prk,1808,45.40
prt,1808,55.10
pry,1808,54.80
pse,1808,34.90
qat,1808,44.80
rou,1808,47.80
rus,1808,57.90
rwa,1808,59.00
sau,1808,45.10
sdn,1808,33.80
sds,1808,33.78
sen,1808,45.90
sgp,1808,41.00
slb,1808,45.50
sle,1808,58.80
slv,1808,52.10
som,1808,50.90
srb,1808,32.50
stp,1808,50.40
sur,1808,33.00
svk,1808,34.90
svn,1808,27.70
swe,1808,67.50
swz,1808,59.60
syc,1808,46.00
syr,1808,57.70
tcd,1808,50.60
tgo,1808,37.80
tha,1808,47.40
tjk,1808,47.40
tkm,1808,41.40
tls,1808,32.10
ton,1808,45.20
tto,1808,44.70
tun,1808,57.70
tur,1808,57.70
tza,1808,37.60
uga,1808,41.00
ukr,1808,45.60
ury,1808,48.10
usa,1808,66.60
uzb,1808,44.40
vct,1808,45.00
ven,1808,43.40
vnm,1808,40.40
vut,1808,45.30
wsm,1808,44.80
yem,1808,57.70
zaf,1808,35.90
zmb,1808,39.90
zwe,1808,34.60
afg,1809,30.50
ago,1809,48.90
alb,1809,41.20
are,1809,44.80
arg,1809,47.10
arm,1809,29.10
atg,1809,45.00
aus,1809,41.30
aut,1809,53.40
aze,1809,33.10
bdi,1809,43.70
bel,1809,62.40
ben,1809,48.00
bfa,1809,37.50
bgd,1809,41.80
bgr,1809,47.80
bhr,1809,44.70
bhs,1809,46.30
bih,1809,28.20
blr,1809,57.90
blz,1809,55.10
bol,1809,36.90
bra,1809,40.10
brb,1809,47.90
brn,1809,44.80
btn,1809,46.90
bwa,1809,35.60
caf,1809,45.20
can,1809,45.10
che,1809,41.70
chl,1809,47.10
chn,1809,44.20
civ,1809,38.10
cmr,1809,56.20
cod,1809,42.10
cog,1809,51.10
col,1809,58.90
com,1809,36.30
cpv,1809,50.30
cri,1809,49.30
cub,1809,37.00
cyp,1809,30.40
cze,1809,34.90
deu,1809,53.00
dji,1809,41.90
dnk,1809,61.00
dom,1809,40.70
dza,1809,57.70
ecu,1809,38.90
egy,1809,57.70
eri,1809,45.40
esp,1809,38.00
est,1809,48.90
eth,1809,47.50
fin,1809,50.60
fji,1809,47.40
fra,1809,59.00
fsm,1809,60.00
gab,1809,45.90
gbr,1809,59.30
geo,1809,29.70
gha,1809,58.40
gin,1809,32.70
gmb,1809,45.20
gnb,1809,49.80
gnq,1809,45.70
grc,1809,49.90
grd,1809,45.00
gtm,1809,35.30
guy,1809,38.20
hnd,1809,60.00
hti,1809,41.90
hun,1809,47.40
idn,1809,51.70
ind,1809,32.80
irl,1809,44.60
irn,1809,57.70
irq,1809,57.70
isl,1809,26.40
isr,1809,44.90
ita,1809,60.50
jam,1809,39.10
jor,1809,39.30
jpn,1809,53.20
kaz,1809,43.30
ken,1809,46.30
kgz,1809,46.00
khm,1809,39.30
kir,1809,45.40
kor,1809,32.10
kwt,1809,44.80
lao,1809,38.40
lbn,1809,57.70
lbr,1809,39.00
lby,1809,44.70
lca,1809,42.90
lka,1809,48.00
lso,1809,55.60
ltu,1809,48.90
lux,1809,27.20
lva,1809,48.90
mar,1809,57.70
mda,1809,47.80
mdg,1809,41.00
mdv,1809,41.60
mex,1809,40.10
mkd,1809,32.50
mli,1809,47.20
mlt,1809,31.40
mmr,1809,30.50
mne,1809,31.40
mng,1809,34.70
moz,1809,45.20
mrt,1809,49.40
mus,1809,38.60
mwi,1809,45.70
mys,1809,25.30
nam,1809,52.60
ner,1809,43.30
nga,1809,54.90
nic,1809,55.30
nld,1809,56.30
nor,1809,43.70
npl,1809,41.00
nzl,1809,38.20
omn,1809,45.00
pak,1809,28.70
pan,1809,57.30
per,1809,57.40
phl,1809,32.50
png,1809,25.80
pol,1809,34.50
prk,1809,45.50
prt,1809,55.10
pry,1809,54.70
pse,1809,35.00
qat,1809,44.80
rou,1809,47.80
rus,1809,57.90
rwa,1809,59.00
sau,1809,45.10
sdn,1809,33.80
sds,1809,33.78
sen,1809,45.90
sgp,1809,41.00
slb,1809,45.60
sle,1809,58.70
slv,1809,52.00
som,1809,50.90
srb,1809,32.50
stp,1809,50.40
sur,1809,33.10
svk,1809,34.90
svn,1809,27.70
swe,1809,67.50
swz,1809,59.40
syc,1809,45.90
syr,1809,57.70
tcd,1809,50.60
tgo,1809,37.80
tha,1809,47.40
tjk,1809,47.40
tkm,1809,41.40
tls,1809,32.30
ton,1809,45.20
tto,1809,44.70
tun,1809,57.70
tur,1809,57.70
tza,1809,37.60
uga,1809,41.00
ukr,1809,45.60
ury,1809,48.10
usa,1809,66.60
uzb,1809,44.40
vct,1809,45.00
ven,1809,43.40
vnm,1809,40.40
vut,1809,45.30
wsm,1809,44.80
yem,1809,57.70
zaf,1809,35.90
zmb,1809,39.90
zwe,1809,34.60
afg,1810,30.50
ago,1810,48.90
alb,1810,41.20
are,1810,44.80
arg,1810,47.10
arm,1810,29.10
atg,1810,45.00
aus,1810,41.30
aut,1810,53.40
aze,1810,33.20
bdi,1810,43.70
bel,1810,62.40
ben,1810,48.00
bfa,1810,37.50
bgd,1810,41.80
bgr,1810,47.80
bhr,1810,44.60
bhs,1810,46.20
bih,1810,28.40
blr,1810,57.90
blz,1810,54.90
bol,1810,36.90
bra,1810,40.10
brb,1810,47.80
brn,1810,44.80
btn,1810,47.00
bwa,1810,35.60
caf,1810,45.20
can,1810,45.10
che,1810,41.70
chl,1810,47.10
chn,1810,44.20
civ,1810,38.10
cmr,1810,56.20
cod,1810,42.10
cog,1810,51.10
col,1810,58.90
com,1810,36.30
cpv,1810,50.20
cri,1810,49.30
cub,1810,37.00
cyp,1810,30.50
cze,1810,34.90
deu,1810,53.00
dji,1810,42.00
dnk,1810,61.00
dom,1810,40.80
dza,1810,57.70
ecu,1810,39.00
egy,1810,57.70
eri,1810,45.40
esp,1810,38.00
est,1810,48.90
eth,1810,47.50
fin,1810,50.60
fji,1810,47.40
fra,1810,59.00
fsm,1810,59.80
gab,1810,45.90
gbr,1810,59.30
geo,1810,29.70
gha,1810,58.40
gin,1810,32.70
gmb,1810,45.20
gnb,1810,49.80
gnq,1810,45.80
grc,1810,49.90
grd,1810,45.00
gtm,1810,35.30
guy,1810,38.20
hnd,1810,59.80
hti,1810,41.90
hun,1810,47.40
idn,1810,51.70
ind,1810,32.80
irl,1810,44.60
irn,1810,57.70
irq,1810,57.70
isl,1810,26.60
isr,1810,44.90
ita,1810,60.50
jam,1810,39.10
jor,1810,39.40
jpn,1810,53.20
kaz,1810,43.30
ken,1810,46.30
kgz,1810,46.00
khm,1810,39.30
kir,1810,45.50
kor,1810,32.10
kwt,1810,44.80
lao,1810,38.40
lbn,1810,57.70
lbr,1810,39.10
lby,1810,44.60
lca,1810,42.90
lka,1810,48.00
lso,1810,55.50
ltu,1810,48.90
lux,1810,27.40
lva,1810,48.90
mar,1810,57.70
mda,1810,47.80
mdg,1810,41.00
mdv,1810,41.70
mex,1810,40.10
mkd,1810,32.50
mli,1810,47.20
mlt,1810,31.60
mmr,1810,30.50
mne,1810,31.50
mng,1810,34.90
moz,1810,45.20
mrt,1810,49.30
mus,1810,38.70
mwi,1810,45.70
mys,1810,25.30
nam,1810,52.60
ner,1810,43.30
nga,1810,54.90
nic,1810,55.10
nld,1810,56.30
nor,1810,43.70
npl,1810,41.00
nzl,1810,38.20
omn,1810,45.00
pak,1810,28.70
pan,1810,57.20
per,1810,57.40
phl,1810,32.50
png,1810,25.80
pol,1810,34.50
prk,1810,45.50
prt,1810,55.10
pry,1810,54.50
pse,1810,35.20
qat,1810,44.80
rou,1810,47.80
rus,1810,57.90
rwa,1810,59.00
sau,1810,45.20
sdn,1810,33.80
sds,1810,33.78
sen,1810,45.90
sgp,1810,41.00
slb,1810,45.60
sle,1810,58.50
slv,1810,51.90
som,1810,50.90
srb,1810,32.50
stp,1810,50.30
sur,1810,33.20
svk,1810,34.90
svn,1810,27.70
swe,1810,67.50
swz,1810,59.30
syc,1810,45.90
syr,1810,57.70
tcd,1810,50.60
tgo,1810,37.80
tha,1810,47.40
tjk,1810,47.40
tkm,1810,41.40
tls,1810,32.50
ton,1810,45.20
tto,1810,44.70
tun,1810,57.70
tur,1810,57.70
tza,1810,37.60
uga,1810,41.00
ukr,1810,45.60
ury,1810,48.10
usa,1810,66.60
uzb,1810,44.40
vct,1810,45.00
ven,1810,43.40
vnm,1810,40.40
vut,1810,45.30
wsm,1810,44.80
yem,1810,57.70
zaf,1810,35.90
zmb,1810,39.90
zwe,1810,34.60
afg,1811,30.50
ago,1811,48.90
alb,1811,41.20
are,1811,44.80
arg,1811,47.10
arm,1811,29.10
atg,1811,45.00
aus,1811,41.30
aut,1811,53.40
aze,1811,33.40
bdi,1811,43.70
bel,1811,62.40
ben,1811,48.00
bfa,1811,37.50
bgd,1811,41.80
bgr,1811,47.80
bhr,1811,44.60
bhs,1811,46.20
bih,1811,28.60
blr,1811,57.90
blz,1811,54.80
bol,1811,36.90
bra,1811,40.10
brb,1811,47.80
brn,1811,44.70
btn,1811,47.00
bwa,1811,35.60
caf,1811,45.20
can,1811,45.10
che,1811,41.70
chl,1811,47.10
chn,1811,44.20
civ,1811,38.10
cmr,1811,56.20
cod,1811,42.10
cog,1811,51.10
col,1811,58.90
com,1811,36.30
cpv,1811,50.20
cri,1811,49.20
cub,1811,37.10
cyp,1811,30.70
cze,1811,34.90
deu,1811,53.00
dji,1811,42.00
dnk,1811,61.00
dom,1811,40.90
dza,1811,57.70
ecu,1811,39.10
egy,1811,57.70
eri,1811,45.50
esp,1811,38.00
est,1811,48.90
eth,1811,47.50
fin,1811,50.60
fji,1811,47.40
fra,1811,59.00
fsm,1811,59.70
gab,1811,45.90
gbr,1811,59.30
geo,1811,29.70
gha,1811,58.40
gin,1811,32.70
gmb,1811,45.20
gnb,1811,49.80
gnq,1811,45.80
grc,1811,49.90
grd,1811,45.00
gtm,1811,35.30
guy,1811,38.20
hnd,1811,59.60
hti,1811,41.90
hun,1811,47.40
idn,1811,51.70
ind,1811,32.80
irl,1811,44.60
irn,1811,57.70
irq,1811,57.70
isl,1811,26.80
isr,1811,44.90
ita,1811,60.50
jam,1811,39.10
jor,1811,39.40
jpn,1811,53.20
kaz,1811,43.30
ken,1811,46.30
kgz,1811,46.00
khm,1811,39.40
kir,1811,45.50
kor,1811,32.10
kwt,1811,44.70
lao,1811,38.40
lbn,1811,57.70
lbr,1811,39.20
lby,1811,44.60
lca,1811,43.00
lka,1811,48.00
lso,1811,55.50
ltu,1811,48.90
lux,1811,27.60
lva,1811,48.90
mar,1811,57.70
mda,1811,47.80
mdg,1811,41.00
mdv,1811,41.70
mex,1811,40.10
mkd,1811,32.50
mli,1811,47.20
mlt,1811,31.70
mmr,1811,30.50
mne,1811,31.70
mng,1811,35.10
moz,1811,45.20
mrt,1811,49.30
mus,1811,38.70
mwi,1811,45.70
mys,1811,25.30
nam,1811,52.60
ner,1811,43.30
nga,1811,54.90
nic,1811,55.00
nld,1811,56.30
nor,1811,43.70
npl,1811,41.00
nzl,1811,38.20
omn,1811,45.00
pak,1811,28.70
pan,1811,57.00
per,1811,57.40
phl,1811,32.50
png,1811,25.80
pol,1811,34.50
prk,1811,45.60
prt,1811,55.10
pry,1811,54.40
pse,1811,35.30
qat,1811,44.70
rou,1811,47.80
rus,1811,57.90
rwa,1811,59.00
sau,1811,45.20
sdn,1811,33.80
sds,1811,33.78
sen,1811,45.90
sgp,1811,41.00
slb,1811,45.70
sle,1811,58.40
slv,1811,51.80
som,1811,50.90
srb,1811,32.50
stp,1811,50.20
sur,1811,33.30
svk,1811,34.90
svn,1811,27.70
swe,1811,67.50
swz,1811,59.10
syc,1811,45.90
syr,1811,57.70
tcd,1811,50.60
tgo,1811,37.80
tha,1811,47.40
tjk,1811,47.40
tkm,1811,41.40
tls,1811,32.70
ton,1811,45.30
tto,1811,44.70
tun,1811,57.70
tur,1811,57.70
tza,1811,37.60
uga,1811,41.00
ukr,1811,45.60
ury,1811,48.10
usa,1811,66.60
uzb,1811,44.40
vct,1811,44.90
ven,1811,43.40
vnm,1811,40.40
vut,1811,45.30
wsm,1811,44.80
yem,1811,57.70
zaf,1811,35.90
zmb,1811,39.90
zwe,1811,34.60
afg,1812,30.50
ago,1812,48.90
alb,1812,41.20
are,1812,44.80
arg,1812,47.10
arm,1812,29.10
atg,1812,45.00
aus,1812,41.30
aut,1812,53.40
aze,1812,33.60
bdi,1812,43.70
bel,1812,62.40
ben,1812,48.00
bfa,1812,37.50
bgd,1812,41.80
bgr,1812,47.80
bhr,1812,44.60
bhs,1812,46.10
bih,1812,28.80
blr,1812,57.90
blz,1812,54.70
bol,1812,36.90
bra,1812,40.10
brb,1812,47.70
brn,1812,44.70
btn,1812,47.00
bwa,1812,35.60
caf,1812,45.20
can,1812,45.10
che,1812,41.70
chl,1812,47.10
chn,1812,44.20
civ,1812,38.10
cmr,1812,56.20
cod,1812,42.10
cog,1812,51.10
col,1812,58.90
com,1812,36.30
cpv,1812,50.20
cri,1812,49.10
cub,1812,37.20
cyp,1812,30.80
cze,1812,34.90
deu,1812,53.00
dji,1812,42.10
dnk,1812,61.00
dom,1812,40.90
dza,1812,57.70
ecu,1812,39.20
egy,1812,57.70
eri,1812,45.50
esp,1812,38.00
est,1812,48.90
eth,1812,47.50
fin,1812,50.60
fji,1812,47.40
fra,1812,59.00
fsm,1812,59.60
gab,1812,45.90
gbr,1812,59.30
geo,1812,29.70
gha,1812,58.40
gin,1812,32.70
gmb,1812,45.20
gnb,1812,49.80
gnq,1812,45.90
grc,1812,49.90
grd,1812,45.00
gtm,1812,35.30
guy,1812,38.20
hnd,1812,59.40
hti,1812,42.00
hun,1812,47.40
idn,1812,51.70
ind,1812,32.80
irl,1812,44.60
irn,1812,57.70
irq,1812,57.70
isl,1812,27.00
isr,1812,44.90
ita,1812,60.50
jam,1812,39.10
jor,1812,39.50
jpn,1812,53.20
kaz,1812,43.30
ken,1812,46.30
kgz,1812,46.00
khm,1812,39.50
kir,1812,45.60
kor,1812,32.10
kwt,1812,44.70
lao,1812,38.40
lbn,1812,57.70
lbr,1812,39.30
lby,1812,44.60
lca,1812,43.00
lka,1812,48.00
lso,1812,55.40
ltu,1812,48.90
lux,1812,27.70
lva,1812,48.90
mar,1812,57.70
mda,1812,47.80
mdg,1812,41.00
mdv,1812,41.80
mex,1812,40.10
mkd,1812,32.50
mli,1812,47.20
mlt,1812,31.90
mmr,1812,30.50
mne,1812,31.80
mng,1812,35.20
moz,1812,45.20
mrt,1812,49.30
mus,1812,38.80
mwi,1812,45.70
mys,1812,25.30
nam,1812,52.60
ner,1812,43.30
nga,1812,54.90
nic,1812,54.80
nld,1812,56.30
nor,1812,43.70
npl,1812,41.00
nzl,1812,38.20
omn,1812,45.00
pak,1812,28.70
pan,1812,56.80
per,1812,57.40
phl,1812,32.50
png,1812,25.80
pol,1812,34.50
prk,1812,45.70
prt,1812,55.10
pry,1812,54.20
pse,1812,35.40
qat,1812,44.70
rou,1812,47.80
rus,1812,57.90
rwa,1812,59.00
sau,1812,45.20
sdn,1812,33.80
sds,1812,33.78
sen,1812,45.90
sgp,1812,41.00
slb,1812,45.80
sle,1812,58.20
slv,1812,51.70
som,1812,50.90
srb,1812,32.50
stp,1812,50.20
sur,1812,33.40
svk,1812,34.90
svn,1812,27.70
swe,1812,67.50
swz,1812,59.00
syc,1812,45.90
syr,1812,57.70
tcd,1812,50.60
tgo,1812,37.80
tha,1812,47.40
tjk,1812,47.40
tkm,1812,41.40
tls,1812,32.90
ton,1812,45.30
tto,1812,44.60
tun,1812,57.70
tur,1812,57.70
tza,1812,37.60
uga,1812,41.00
ukr,1812,45.60
ury,1812,48.10
usa,1812,66.60
uzb,1812,44.40
vct,1812,44.90
ven,1812,43.40
vnm,1812,40.40
vut,1812,45.40
wsm,1812,44.80
yem,1812,57.70
zaf,1812,35.90
zmb,1812,39.90
zwe,1812,34.60
afg,1813,30.50
ago,1813,48.90
alb,1813,41.20
are,1813,44.80
arg,1813,47.10
arm,1813,29.10
atg,1813,45.00
aus,1813,41.30
aut,1813,53.40
aze,1813,33.70
bdi,1813,43.70
bel,1813,62.40
ben,1813,48.00
bfa,1813,37.50
bgd,1813,41.80
bgr,1813,47.80
bhr,1813,44.50
bhs,1813,46.10
bih,1813,29.10
blr,1813,57.90
blz,1813,54.60
bol,1813,36.90
bra,1813,40.10
brb,1813,47.70
brn,1813,44.70
btn,1813,47.00
bwa,1813,35.60
caf,1813,45.20
can,1813,45.10
che,1813,41.70
chl,1813,47.10
chn,1813,44.20
civ,1813,38.10
cmr,1813,56.20
cod,1813,42.10
cog,1813,51.10
col,1813,58.90
com,1813,36.30
cpv,1813,50.20
cri,1813,49.00
cub,1813,37.20
cyp,1813,31.00
cze,1813,34.90
deu,1813,53.00
dji,1813,42.10
dnk,1813,61.00
dom,1813,41.00
dza,1813,57.70
ecu,1813,39.30
egy,1813,57.70
eri,1813,45.50
esp,1813,38.00
est,1813,48.90
eth,1813,47.50
fin,1813,50.60
fji,1813,47.40
fra,1813,59.00
fsm,1813,59.50
gab,1813,45.90
gbr,1813,59.30
geo,1813,29.70
gha,1813,58.40
gin,1813,32.70
gmb,1813,45.30
gnb,1813,49.80
gnq,1813,46.00
grc,1813,49.90
grd,1813,45.00
gtm,1813,35.30
guy,1813,38.20
hnd,1813,59.20
hti,1813,42.00
hun,1813,47.40
idn,1813,51.70
ind,1813,32.80
irl,1813,44.60
irn,1813,57.70
irq,1813,57.70
isl,1813,27.20
isr,1813,44.90
ita,1813,60.50
jam,1813,39.10
jor,1813,39.60
jpn,1813,53.20
kaz,1813,43.30
ken,1813,46.30
kgz,1813,46.00
khm,1813,39.60
kir,1813,45.60
kor,1813,32.10
kwt,1813,44.70
lao,1813,38.40
lbn,1813,57.70
lbr,1813,39.30
lby,1813,44.50
lca,1813,43.00
lka,1813,48.00
lso,1813,55.40
ltu,1813,48.90
lux,1813,27.90
lva,1813,48.90
mar,1813,57.70
mda,1813,47.80
mdg,1813,41.00
mdv,1813,41.90
mex,1813,40.10
mkd,1813,32.50
mli,1813,47.20
mlt,1813,32.00
mmr,1813,30.50
mne,1813,31.90
mng,1813,35.40
moz,1813,45.20
mrt,1813,49.30
mus,1813,38.90
mwi,1813,45.70
mys,1813,25.30
nam,1813,52.60
ner,1813,43.30
nga,1813,54.90
nic,1813,54.70
nld,1813,56.30
nor,1813,43.70
npl,1813,41.00
nzl,1813,38.20
omn,1813,45.00
pak,1813,28.70
pan,1813,56.60
per,1813,57.40
phl,1813,32.50
png,1813,25.80
pol,1813,34.50
prk,1813,45.70
prt,1813,55.10
pry,1813,54.10
pse,1813,35.50
qat,1813,44.70
rou,1813,47.80
rus,1813,57.90
rwa,1813,59.00
sau,1813,45.20
sdn,1813,33.80
sds,1813,33.78
sen,1813,45.90
sgp,1813,41.00
slb,1813,45.80
sle,1813,58.10
slv,1813,51.60
som,1813,50.90
srb,1813,32.50
stp,1813,50.10
sur,1813,33.50
svk,1813,34.90
svn,1813,27.70
swe,1813,67.50
swz,1813,58.90
syc,1813,45.90
syr,1813,57.70
tcd,1813,50.60
tgo,1813,37.80
tha,1813,47.40
tjk,1813,47.40
tkm,1813,41.40
tls,1813,33.10
ton,1813,45.30
tto,1813,44.60
tun,1813,57.70
tur,1813,57.70
tza,1813,37.60
uga,1813,41.00
ukr,1813,45.60
ury,1813,48.10
usa,1813,66.60
uzb,1813,44.40
vct,1813,44.90
ven,1813,43.40
vnm,1813,40.40
vut,1813,45.40
wsm,1813,44.70
yem,1813,57.70
zaf,1813,35.90
zmb,1813,39.90
zwe,1813,34.60
afg,1814,30.50
ago,1814,48.90
alb,1814,41.20
are,1814,44.70
arg,1814,47.10
arm,1814,29.10
atg,1814,45.00
aus,1814,41.30
aut,1814,53.40
aze,1814,33.90
bdi,1814,43.70
bel,1814,62.40
ben,1814,48.00
bfa,1814,37.50
bgd,1814,41.80
bgr,1814,47.80
bhr,1814,44.50
bhs,1814,46.00
bih,1814,29.30
blr,1814,57.90
blz,1814,54.50
bol,1814,36.90
bra,1814,40.10
brb,1814,47.60
brn,1814,44.70
btn,1814,47.00
bwa,1814,35.60
caf,1814,45.20
can,1814,45.10
che,1814,41.70
chl,1814,47.10
chn,1814,44.20
civ,1814,38.10
cmr,1814,56.20
cod,1814,42.10
cog,1814,51.10
col,1814,58.90
com,1814,36.30
cpv,1814,50.10
cri,1814,49.00
cub,1814,37.30
cyp,1814,31.10
cze,1814,34.90
deu,1814,53.00
dji,1814,42.20
dnk,1814,61.00
dom,1814,41.10
dza,1814,57.70
ecu,1814,39.40
egy,1814,57.70
eri,1814,45.60
esp,1814,38.00
est,1814,48.90
eth,1814,47.50
fin,1814,50.60
fji,1814,47.40
fra,1814,59.00
fsm,1814,59.30
gab,1814,45.90
gbr,1814,59.30
geo,1814,29.70
gha,1814,58.40
gin,1814,32.70
gmb,1814,45.30
gnb,1814,49.80
gnq,1814,46.10
grc,1814,49.90
grd,1814,45.00
gtm,1814,35.30
guy,1814,38.20
hnd,1814,59.00
hti,1814,42.00
hun,1814,47.40
idn,1814,51.70
ind,1814,32.80
irl,1814,44.60
irn,1814,57.70
irq,1814,57.70
isl,1814,27.40
isr,1814,44.90
ita,1814,60.50
jam,1814,39.10
jor,1814,39.60
jpn,1814,53.20
kaz,1814,43.30
ken,1814,46.30
kgz,1814,46.00
khm,1814,39.70
kir,1814,45.60
kor,1814,32.10
kwt,1814,44.70
lao,1814,38.40
lbn,1814,57.70
lbr,1814,39.40
lby,1814,44.50
lca,1814,43.10
lka,1814,48.00
lso,1814,55.30
ltu,1814,48.90
lux,1814,28.10
lva,1814,48.90
mar,1814,57.70
mda,1814,47.80
mdg,1814,41.00
mdv,1814,42.00
mex,1814,40.10
mkd,1814,32.50
mli,1814,47.20
mlt,1814,32.20
mmr,1814,30.50
mne,1814,32.10
mng,1814,35.60
moz,1814,45.20
mrt,1814,49.30
mus,1814,39.00
mwi,1814,45.70
mys,1814,25.30
nam,1814,52.60
ner,1814,43.30
nga,1814,54.90
nic,1814,54.50
nld,1814,56.30
nor,1814,43.70
npl,1814,41.00
nzl,1814,38.20
omn,1814,44.90
pak,1814,28.70
pan,1814,56.40
per,1814,57.40
phl,1814,32.50
png,1814,25.80
pol,1814,34.50
prk,1814,45.80
prt,1814,55.10
pry,1814,53.90
pse,1814,35.60
qat,1814,44.70
rou,1814,47.80
rus,1814,57.90
rwa,1814,59.00
sau,1814,45.20
sdn,1814,33.80
sds,1814,33.78
sen,1814,45.90
sgp,1814,41.00
slb,1814,45.90
sle,1814,57.90
slv,1814,51.50
som,1814,50.90
srb,1814,32.50
stp,1814,50.10
sur,1814,33.60
svk,1814,34.90
svn,1814,27.70
swe,1814,67.50
swz,1814,58.70
syc,1814,45.90
syr,1814,57.70
tcd,1814,50.60
tgo,1814,37.80
tha,1814,47.40
tjk,1814,47.40
tkm,1814,41.40
tls,1814,33.30
ton,1814,45.30
tto,1814,44.60
tun,1814,57.70
tur,1814,57.70
tza,1814,37.60
uga,1814,41.00
ukr,1814,45.60
ury,1814,48.10
usa,1814,66.60
uzb,1814,44.40
vct,1814,44.90
