geo,life_expectancy_years,time
ury,32.90,1916
ury,32.90,1917
ury,30.60,1918
ury,32.90,1919
ury,32.90,1920
ury,32.90,1921
ury,32.89,1922
ury,32.89,1923
ury,32.88,1924
ury,32.88,1925
ury,34.19,1926
ury,35.50,1927
ury,36.81,1928
ury,38.13,1929
ury,39.44,1930
ury,40.75,1931
ury,42.06,1932
ury,43.37,1933
ury,44.68,1934
ury,46.00,1935
ury,47.31,1936
ury,48.62,1937
ury,49.93,1938
ury,51.24,1939
ury,52.56,1940
ury,53.87,1941
ury,55.18,1942
ury,56.49,1943
ury,57.80,1944
ury,59.11,1945
ury,60.43,1946
ury,61.74,1947
ury,63.05,1948
ury,64.36,1949
ury,65.67,1950
ury,65.73,1951
ury,65.87,1952
ury,66.03,1953
ury,66.21,1954
ury,66.41,1955
ury,66.63,1956
ury,66.87,1957
ury,67.12,1958
ury,67.37,1959
ury,67.61,1960
ury,67.83,1961
ury,68.02,1962
ury,68.16,1963
ury,68.26,1964
ury,68.33,1965
ury,68.36,1966
ury,68.36,1967
ury,68.37,1968
ury,68.38,1969
ury,68.40,1970
ury,68.50,1971
ury,68.50,1972
ury,68.70,1973
ury,68.90,1974
ury,69.10,1975
ury,69.30,1976
ury,69.20,1977
ury,69.70,1978
ury,70.10,1979
ury,70.40,1980
ury,70.90,1981
ury,71.50,1982
ury,71.90,1983
ury,71.90,1984
ury,72.10,1985
ury,72.20,1986
ury,72.40,1987
ury,72.50,1988
ury,72.60,1989
ury,72.90,1990
ury,73.20,1991
ury,73.40,1992
ury,73.40,1993
ury,73.40,1994
ury,73.50,1995
ury,73.60,1996
ury,73.80,1997
ury,74.10,1998
ury,74.30,1999
ury,74.60,2000
ury,74.90,2001
ury,75.00,2002
ury,75.00,2003
ury,75.20,2004
ury,75.40,2005
ury,75.50,2006
ury,75.70,2007
ury,76.00,2008
ury,76.30,2009
ury,76.50,2010
ury,76.60,2011
ury,76.70,2012
ury,76.90,2013
ury,77.10,2014
ury,77.30,2015
uzb,26.93,1800
uzb,26.93,1801
uzb,26.93,1802
uzb,26.93,1803
uzb,26.93,1804
uzb,26.93,1805
uzb,26.93,1806
uzb,26.93,1807
uzb,26.93,1808
uzb,26.93,1809
uzb,26.93,1810
uzb,26.93,1811
uzb,26.93,1812
uzb,26.93,1813
uzb,26.93,1814
uzb,26.93,1815
uzb,26.93,1816
uzb,26.93,1817
uzb,26.93,1818
uzb,26.93,1819
uzb,26.93,1820
uzb,26.93,1821
uzb,26.93,1822
uzb,26.93,1823
uzb,26.93,1824
uzb,26.93,1825
uzb,26.93,1826
uzb,26.93,1827
uzb,26.93,1828
uzb,26.93,1829
uzb,26.93,1830
uzb,26.93,1831
uzb,26.93,1832
uzb,26.93,1833
uzb,26.93,1834
uzb,26.93,1835
uzb,26.93,1836
uzb,26.93,1837
uzb,26.93,1838
uzb,26.93,1839
uzb,26.93,1840
uzb,26.93,1841
uzb,26.93,1842
uzb,26.93,1843
uzb,26.93,1844
uzb,26.93,1845
uzb,26.93,1846
uzb,26.93,1847
uzb,26.93,1848
uzb,26.93,1849
uzb,26.93,1850
uzb,26.93,1851
uzb,26.93,1852
uzb,26.93,1853
uzb,26.93,1854
uzb,26.93,1855
uzb,26.93,1856
uzb,26.93,1857
uzb,26.93,1858
uzb,26.93,1859
uzb,26.93,1860
uzb,26.93,1861
uzb,26.93,1862
uzb,26.93,1863
uzb,26.40,1864
uzb,25.88,1865
uzb,25.35,1866
uzb,24.83,1867
uzb,24.31,1868
uzb,24.35,1869
uzb,24.39,1870
uzb,24.44,1871
uzb,24.48,1872
uzb,24.53,1873
uzb,24.73,1874
uzb,24.93,1875
uzb,25.13,1876
uzb,25.33,1877
uzb,25.53,1878
uzb,25.73,1879
uzb,25.93,1880
uzb,26.13,1881
uzb,26.33,1882
uzb,26.53,1883
uzb,26.73,1884
uzb,26.93,1885
uzb,27.13,1886
uzb,27.33,1887
uzb,27.53,1888
uzb,27.73,1889
uzb,27.93,1890
uzb,28.13,1891
uzb,28.33,1892
uzb,28.53,1893
uzb,28.73,1894
uzb,28.93,1895
uzb,29.13,1896
uzb,29.33,1897
uzb,29.16,1898
uzb,28.99,1899
uzb,28.83,1900
uzb,29.08,1901
uzb,29.33,1902
uzb,29.58,1903
uzb,29.83,1904
uzb,30.08,1905
uzb,30.33,1906
uzb,30.58,1907
uzb,30.83,1908
uzb,31.08,1909
uzb,31.33,1910
uzb,34.28,1911
uzb,34.71,1912
uzb,32.54,1913
uzb,32.13,1914
uzb,31.73,1915
uzb,31.73,1916
uzb,28.73,1917
uzb,18.73,1918
uzb,24.20,1919
uzb,19.70,1920
uzb,22.97,1921
uzb,23.85,1922
uzb,32.73,1923
uzb,35.20,1924
uzb,34.28,1925
uzb,37.46,1926
uzb,36.77,1927
uzb,38.25,1928
uzb,36.99,1929
uzb,36.28,1930
uzb,30.47,1931
uzb,22.45,1932
uzb,18.42,1933
uzb,38.55,1934
uzb,40.09,1935
uzb,41.73,1936
uzb,40.72,1937
uzb,42.38,1938
uzb,44.75,1939
uzb,42.26,1940
uzb,29.71,1941
uzb,25.49,1942
uzb,23.46,1943
uzb,32.84,1944
uzb,40.32,1945
uzb,49.12,1946
uzb,41.10,1947
uzb,49.14,1948
uzb,51.92,1949
uzb,54.20,1950
uzb,54.39,1951
uzb,54.80,1952
uzb,55.21,1953
uzb,55.62,1954
uzb,56.02,1955
uzb,56.43,1956
uzb,56.83,1957
uzb,57.23,1958
uzb,57.63,1959
uzb,58.03,1960
uzb,58.44,1961
uzb,58.84,1962
uzb,59.25,1963
uzb,59.66,1964
uzb,60.06,1965
uzb,60.44,1966
uzb,60.82,1967
uzb,61.17,1968
uzb,61.50,1969
uzb,61.80,1970
uzb,62.30,1971
uzb,62.80,1972
uzb,63.30,1973
uzb,63.70,1974
uzb,64.10,1975
uzb,64.40,1976
uzb,64.80,1977
uzb,65.00,1978
uzb,65.20,1979
uzb,65.50,1980
uzb,65.70,1981
uzb,66.00,1982
uzb,66.30,1983
uzb,66.60,1984
uzb,67.00,1985
uzb,67.30,1986
uzb,67.60,1987
uzb,67.70,1988
uzb,67.70,1989
uzb,67.70,1990
uzb,67.50,1991
uzb,67.30,1992
uzb,67.00,1993
uzb,66.70,1994
uzb,66.50,1995
uzb,66.40,1996
uzb,66.50,1997
uzb,66.80,1998
uzb,67.10,1999
uzb,67.40,2000
uzb,67.70,2001
uzb,67.80,2002
uzb,68.00,2003
uzb,68.10,2004
uzb,68.10,2005
uzb,68.30,2006
uzb,68.50,2007
uzb,68.70,2008
uzb,68.90,2009
uzb,69.10,2010
uzb,69.30,2011
uzb,69.50,2012
uzb,69.70,2013
uzb,69.90,2014
uzb,70.10,2015
vut,24.30,1800
vut,24.30,1801
vut,24.30,1802
vut,24.30,1803
vut,24.30,1804
vut,24.30,1805
vut,24.30,1806
vut,24.30,1807
vut,24.30,1808
vut,24.30,1809
vut,24.30,1810
vut,24.30,1811
vut,24.30,1812
vut,24.30,1813
vut,24.30,1814
vut,24.30,1815
vut,24.30,1816
vut,24.30,1817
vut,24.30,1818
vut,24.30,1819
vut,24.30,1820
vut,24.30,1821
vut,24.30,1822
vut,24.30,1823
vut,24.30,1824
vut,24.30,1825
vut,24.30,1826
vut,24.30,1827
vut,24.30,1828
vut,24.30,1829
vut,24.30,1830
vut,24.30,1831
vut,24.30,1832
vut,24.30,1833
vut,24.30,1834
vut,24.30,1835
vut,24.30,1836
vut,24.30,1837
vut,24.30,1838
vut,24.30,1839
vut,24.30,1840
vut,24.30,1841
vut,24.30,1842
vut,24.30,1843
vut,24.30,1844
vut,24.30,1845
vut,24.30,1846
vut,24.30,1847
vut,24.30,1848
vut,24.30,1849
vut,24.30,1850
vut,24.30,1851
vut,24.30,1852
vut,24.30,1853
vut,24.30,1854
vut,24.30,1855
vut,24.30,1856
vut,24.30,1857
vut,24.30,1858
vut,24.30,1859
vut,24.30,1860
vut,24.30,1861
vut,24.30,1862
vut,24.30,1863
vut,24.30,1864
vut,24.30,1865
vut,24.30,1866
vut,24.30,1867
vut,24.30,1868
vut,24.30,1869
vut,24.30,1870
vut,24.30,1871
vut,24.30,1872
vut,24.30,1873
vut,24.30,1874
vut,24.30,1875
vut,24.30,1876
vut,24.30,1877
vut,24.30,1878
vut,24.30,1879
vut,24.30,1880
vut,24.30,1881
vut,24.30,1882
vut,24.30,1883
vut,24.30,1884
vut,24.30,1885
vut,24.30,1886
vut,24.30,1887
vut,24.30,1888
vut,24.30,1889
vut,24.30,1890
vut,24.30,1891
vut,24.30,1892
vut,24.30,1893
vut,24.30,1894
vut,24.30,1895
vut,24.30,1896
vut,24.30,1897
vut,24.30,1898
vut,24.30,1899
vut,24.30,1900
vut,24.30,1901
vut,24.30,1902
vut,24.30,1903
vut,24.30,1904
vut,24.30,1905
vut,24.30,1906
vut,24.30,1907
vut,24.30,1908
vut,24.30,1909
vut,24.30,1910
vut,24.30,1911
vut,24.30,1912
vut,24.30,1913
vut,24.30,1914
vut,24.30,1915
vut,24.30,1916
vut,24.30,1917
vut,24.30,1918
vut,24.30,1919
vut,24.30,1920
vut,24.45,1921
vut,24.61,1922
vut,24.76,1923
vut,24.91,1924
vut,25.06,1925
vut,25.22,1926
vut,25.37,1927
vut,25.52,1928
vut,25.67,1929
vut,25.83,1930
vut,25.98,1931
vut,26.13,1932
vut,26.28,1933
vut,26.44,1934
vut,27.62,1935
vut,28.80,1936
vut,29.98,1937
vut,31.16,1938
vut,32.34,1939
vut,33.52,1940
vut,34.70,1941
vut,35.88,1942
vut,37.06,1943
vut,38.24,1944
vut,39.42,1945
vut,40.60,1946
vut,41.78,1947
vut,42.96,1948
vut,44.15,1949
vut,45.33,1950
vut,45.78,1951
vut,46.53,1952
vut,47.28,1953
vut,48.03,1954
vut,48.78,1955
vut,49.53,1956
vut,50.28,1957
vut,51.04,1958
vut,51.79,1959
vut,52.55,1960
vut,53.30,1961
vut,54.06,1962
vut,54.81,1963
vut,55.57,1964
vut,56.32,1965
vut,57.07,1966
vut,57.81,1967
vut,58.54,1968
vut,59.27,1969
vut,60.00,1970
vut,60.10,1971
vut,60.20,1972
vut,60.50,1973
vut,60.80,1974
vut,61.10,1975
vut,61.30,1976
vut,61.50,1977
vut,61.70,1978
vut,61.80,1979
vut,61.80,1980
vut,61.90,1981
vut,62.00,1982
vut,62.10,1983
vut,62.30,1984
vut,62.30,1985
vut,62.50,1986
vut,62.10,1987
vut,62.60,1988
vut,62.60,1989
vut,62.60,1990
vut,62.60,1991
vut,62.60,1992
vut,62.60,1993
vut,62.80,1994
vut,62.80,1995
vut,62.90,1996
vut,62.10,1997
vut,63.00,1998
vut,62.60,1999
vut,63.00,2000
vut,63.00,2001
vut,63.00,2002
vut,63.00,2003
vut,63.10,2004
vut,63.10,2005
vut,63.30,2006
vut,63.40,2007
vut,63.60,2008
vut,63.80,2009
vut,64.00,2010
vut,64.20,2011
vut,64.40,2012
vut,64.60,2013
vut,64.80,2014
vut,65.00,2015
ven,32.20,1800
ven,32.20,1801
ven,32.20,1802
ven,32.20,1803
ven,32.20,1804
ven,32.20,1805
ven,32.20,1806
ven,32.20,1807
ven,32.20,1808
ven,32.20,1809
ven,32.20,1810
ven,32.20,1811
ven,32.20,1812
ven,32.20,1813
ven,32.20,1814
ven,32.20,1815
ven,32.20,1816
ven,32.20,1817
ven,32.20,1818
ven,32.20,1819
ven,32.20,1820
ven,32.20,1821
ven,32.20,1822
ven,32.20,1823
ven,32.20,1824
ven,32.20,1825
ven,32.20,1826
ven,32.20,1827
ven,32.20,1828
ven,32.20,1829
ven,32.20,1830
ven,32.20,1831
ven,32.20,1832
ven,32.20,1833
ven,32.20,1834
ven,32.20,1835
ven,32.20,1836
ven,32.20,1837
ven,32.20,1838
ven,32.20,1839
ven,32.20,1840
ven,32.20,1841
ven,32.20,1842
ven,32.20,1843
ven,32.20,1844
ven,32.20,1845
ven,32.20,1846
ven,32.20,1847
ven,32.20,1848
ven,32.20,1849
ven,32.20,1850
ven,32.20,1851
ven,32.20,1852
ven,32.20,1853
ven,32.20,1854
ven,32.20,1855
ven,32.20,1856
ven,32.20,1857
ven,32.20,1858
ven,32.20,1859
ven,32.20,1860
ven,32.20,1861
ven,32.20,1862
ven,32.20,1863
ven,32.20,1864
ven,32.20,1865
ven,32.20,1866
ven,32.20,1867
ven,32.20,1868
ven,32.20,1869
ven,32.20,1870
ven,32.20,1871
ven,32.20,1872
ven,32.20,1873
ven,32.20,1874
ven,32.20,1875
ven,32.20,1876
ven,32.20,1877
ven,32.20,1878
ven,32.20,1879
ven,32.20,1880
ven,32.20,1881
ven,32.20,1882
ven,32.20,1883
ven,32.20,1884
ven,32.20,1885
ven,32.20,1886
ven,32.20,1887
ven,32.20,1888
ven,32.20,1889
ven,32.20,1890
ven,32.20,1891
ven,32.20,1892
ven,32.20,1893
ven,32.20,1894
ven,32.20,1895
ven,32.20,1896
ven,32.20,1897
ven,32.20,1898
ven,32.20,1899
ven,32.20,1900
ven,32.20,1901
ven,32.20,1902
ven,32.20,1903
ven,32.20,1904
ven,32.20,1905
ven,32.20,1906
ven,32.20,1907
ven,32.20,1908
ven,32.20,1909
ven,32.20,1910
ven,32.20,1911
ven,32.20,1912
ven,32.20,1913
ven,32.20,1914
ven,32.20,1915
ven,32.20,1916
ven,32.20,1917
ven,29.14,1918
ven,32.20,1919
ven,32.20,1920
ven,32.25,1921
ven,32.30,1922
ven,32.35,1923
ven,32.40,1924
ven,32.45,1925
ven,32.49,1926
ven,32.71,1927
ven,32.93,1928
ven,33.15,1929
ven,33.37,1930
ven,33.59,1931
ven,33.81,1932
ven,34.03,1933
ven,34.25,1934
ven,34.47,1935
ven,34.68,1936
ven,35.93,1937
ven,37.18,1938
ven,38.43,1939
ven,39.68,1940
ven,40.93,1941
ven,42.55,1942
ven,44.17,1943
ven,45.79,1944
ven,47.41,1945
ven,49.03,1946
ven,50.65,1947
ven,52.28,1948
ven,53.90,1949
ven,55.52,1950
ven,55.85,1951
ven,56.47,1952
ven,57.08,1953
ven,57.71,1954
ven,58.33,1955
ven,58.96,1956
ven,59.58,1957
ven,60.21,1958
ven,60.85,1959
ven,61.48,1960
ven,62.11,1961
ven,62.74,1962
ven,63.36,1963
ven,63.98,1964
ven,64.59,1965
ven,65.18,1966
ven,65.77,1967
ven,66.33,1968
ven,66.88,1969
ven,67.40,1970
ven,67.50,1971
ven,67.40,1972
ven,67.50,1973
ven,68.10,1974
ven,68.40,1975
ven,68.60,1976
ven,69.20,1977
ven,69.80,1978
ven,70.10,1979
ven,70.20,1980
ven,70.30,1981
ven,70.80,1982
ven,71.40,1983
ven,71.90,1984
ven,72.20,1985
ven,72.50,1986
ven,72.60,1987
ven,72.70,1988
ven,72.70,1989
ven,72.70,1990
ven,72.80,1991
ven,72.90,1992
ven,72.90,1993
ven,72.80,1994
ven,73.10,1995
ven,73.60,1996
ven,74.10,1997
ven,74.30,1998
ven,74.00,1999
ven,74.30,2000
ven,74.30,2001
ven,74.30,2002
ven,74.20,2003
ven,74.60,2004
ven,75.00,2005
ven,74.80,2006
ven,74.60,2007
ven,74.40,2008
ven,74.50,2009
ven,74.70,2010
ven,75.00,2011
ven,75.20,2012
ven,75.40,2013
ven,75.60,2014
ven,75.80,2015
pse,32.10,1800
pse,32.10,1801
pse,32.10,1802
pse,32.10,1803
pse,32.10,1804
pse,32.10,1805
pse,32.10,1806
pse,32.10,1807
pse,32.10,1808
pse,32.10,1809
pse,32.10,1810
pse,32.10,1811
pse,32.10,1812
pse,32.10,1813
pse,32.10,1814
pse,32.10,1815
pse,32.10,1816
pse,32.10,1817
pse,32.10,1818
pse,32.10,1819
pse,32.10,1820
pse,32.10,1821
pse,32.10,1822
pse,32.10,1823
pse,32.10,1824
pse,32.10,1825
pse,32.10,1826
pse,32.10,1827
pse,32.10,1828
pse,32.10,1829
pse,32.10,1830
pse,32.10,1831
pse,32.10,1832
pse,32.10,1833
pse,32.10,1834
pse,32.10,1835
pse,32.10,1836
pse,32.10,1837
pse,32.10,1838
pse,32.10,1839
pse,32.10,1840
pse,32.10,1841
pse,32.10,1842
pse,32.10,1843
pse,32.10,1844
pse,32.10,1845
pse,32.10,1846
pse,32.10,1847
pse,32.10,1848
pse,32.10,1849
pse,32.10,1850
pse,32.10,1851
pse,32.10,1852
pse,32.10,1853
pse,32.10,1854
pse,32.10,1855
pse,32.10,1856
pse,32.10,1857
pse,32.10,1858
pse,32.10,1859
pse,32.10,1860
pse,32.10,1861
pse,32.10,1862
pse,32.10,1863
pse,32.10,1864
pse,32.10,1865
pse,32.10,1866
pse,32.10,1867
pse,32.10,1868
pse,32.10,1869
pse,32.10,1870
pse,32.10,1871
pse,32.10,1872
pse,32.10,1873
pse,32.10,1874
pse,32.10,1875
pse,32.10,1876
pse,32.10,1877
pse,32.10,1878
pse,32.10,1879
pse,32.10,1880
pse,32.10,1881
pse,32.10,1882
pse,32.10,1883
pse,32.10,1884
pse,32.10,1885
pse,32.10,1886
pse,32.10,1887
pse,32.10,1888
pse,32.10,1889
pse,32.10,1890
pse,32.10,1891
pse,32.10,1892
pse,32.10,1893
pse,32.10,1894
pse,32.10,1895
pse,32.10,1896
pse,32.10,1897
pse,32.10,1898
pse,32.10,1899
pse,32.10,1900
pse,32.10,1901
pse,32.10,1902
pse,32.10,1903
pse,32.10,1904
pse,32.10,1905
pse,32.10,1906
pse,32.10,1907
pse,32.10,1908
pse,32.10,1909
pse,32.10,1910
pse,32.10,1911
pse,32.10,1912
pse,32.10,1913
pse,32.10,1914
pse,32.10,1915
pse,32.10,1916
pse,32.10,1917
pse,26.61,1918
pse,32.10,1919
pse,32.10,1920
pse,32.21,1921
pse,32.33,1922
pse,32.44,1923
pse,32.55,1924
pse,32.67,1925
pse,32.78,1926
pse,32.89,1927
pse,33.01,1928
pse,33.12,1929
pse,33.23,1930
pse,33.35,1931
pse,33.46,1932
pse,33.57,1933
pse,33.69,1934
pse,33.80,1935
pse,34.85,1936
pse,35.90,1937
pse,36.94,1938
pse,37.99,1939
pse,39.04,1940
pse,40.09,1941
pse,41.14,1942
pse,42.18,1943
pse,43.23,1944
pse,44.28,1945
pse,45.33,1946
pse,46.38,1947
pse,47.42,1948
pse,48.47,1949
pse,49.52,1950
pse,49.73,1951
pse,50.04,1952
pse,50.40,1953
pse,50.78,1954
pse,51.20,1955
pse,51.66,1956
pse,52.16,1957
pse,52.69,1958
pse,53.26,1959
pse,53.86,1960
pse,54.51,1961
pse,55.19,1962
pse,55.91,1963
pse,56.66,1964
pse,57.43,1965
pse,58.22,1966
pse,59.02,1967
pse,59.81,1968
pse,60.61,1969
pse,61.40,1970
pse,62.40,1971
pse,62.90,1972
pse,59.40,1973
pse,64.00,1974
pse,64.60,1975
pse,65.10,1976
pse,65.70,1977
pse,66.20,1978
pse,66.70,1979
pse,67.20,1980
pse,67.60,1981
pse,64.30,1982
pse,68.40,1983
pse,68.80,1984
pse,69.10,1985
pse,69.40,1986
pse,69.50,1987
pse,69.70,1988
pse,70.00,1989
pse,70.30,1990
pse,70.60,1991
pse,70.90,1992
pse,71.30,1993
pse,71.90,1994
pse,72.20,1995
pse,72.50,1996
pse,72.90,1997
pse,73.30,1998
pse,73.60,1999
pse,73.50,2000
pse,73.60,2001
pse,73.50,2002
pse,73.70,2003
pse,73.60,2004
pse,73.70,2005
pse,73.30,2006
pse,73.70,2007
pse,73.50,2008
pse,73.60,2009
pse,74.00,2010
pse,74.10,2011
pse,74.30,2012
pse,74.60,2013
pse,74.90,2014
pse,75.20,2015
esh,34.75,1800
esh,34.75,1801
esh,34.75,1802
esh,34.75,1803
esh,34.75,1804
esh,34.75,1805
esh,34.75,1806
esh,34.75,1807
esh,34.75,1808
esh,34.75,1809
esh,34.75,1810
esh,34.75,1811
esh,34.75,1812
esh,34.75,1813
esh,34.75,1814
esh,34.75,1815
esh,34.75,1816
esh,34.75,1817
esh,34.75,1818
esh,34.75,1819
esh,34.75,1820
esh,34.75,1821
esh,34.75,1822
esh,34.75,1823
esh,34.75,1824
esh,34.75,1825
esh,34.75,1826
esh,34.75,1827
esh,34.75,1828
esh,34.75,1829
esh,34.75,1830
esh,34.75,1831
esh,34.75,1832
esh,34.75,1833
esh,34.75,1834
esh,34.75,1835
esh,34.75,1836
esh,34.75,1837
esh,34.75,1838
esh,34.75,1839
esh,34.75,1840
esh,34.75,1841
esh,34.75,1842
esh,34.75,1843
esh,34.75,1844
esh,34.75,1845
esh,34.75,1846
esh,34.75,1847
esh,34.75,1848
esh,34.75,1849
esh,34.75,1850
esh,34.75,1851
esh,34.75,1852
esh,34.75,1853
esh,34.75,1854
esh,34.75,1855
esh,34.75,1856
esh,34.75,1857
esh,34.75,1858
esh,34.75,1859
esh,34.75,1860
esh,34.75,1861
esh,34.75,1862
esh,34.75,1863
esh,34.75,1864
esh,34.75,1865
esh,34.75,1866
esh,34.75,1867
esh,34.75,1868
esh,34.75,1869
esh,34.75,1870
esh,34.75,1871
esh,34.75,1872
esh,34.75,1873
esh,34.75,1874
esh,34.75,1875
esh,34.75,1876
esh,34.75,1877
esh,34.75,1878
esh,34.75,1879
esh,34.75,1880
esh,34.75,1881
esh,34.75,1882
esh,34.75,1883
esh,34.75,1884
esh,34.75,1885
esh,34.75,1886
esh,34.75,1887
esh,34.75,1888
esh,34.75,1889
esh,34.75,1890
esh,34.75,1891
esh,34.75,1892
esh,34.75,1893
esh,34.75,1894
esh,34.75,1895
esh,34.75,1896
esh,34.75,1897
esh,34.75,1898
esh,34.75,1899
esh,34.75,1900
esh,34.75,1901
esh,34.75,1902
esh,34.75,1903
esh,34.75,1904
esh,34.75,1905
esh,34.75,1906
esh,34.75,1907
esh,34.75,1908
esh,34.75,1909
esh,34.75,1910
esh,34.75,1911
esh,34.75,1912
esh,34.75,1913
esh,34.75,1914
esh,34.75,1915
esh,34.75,1916
esh,34.75,1917
esh,13.44,1918
esh,34.75,1919
esh,34.75,1920
esh,34.75,1921
esh,34.75,1922
esh,34.75,1923
esh,34.75,1924
esh,34.75,1925
esh,34.75,1926
esh,34.75,1927
esh,34.75,1928
esh,34.75,1929
esh,34.75,1930
esh,34.75,1931
esh,34.75,1932
esh,34.75,1933
esh,34.75,1934
esh,34.75,1935
esh,34.75,1936
esh,34.75,1937
esh,34.75,1938
esh,34.75,1939
esh,34.75,1940
esh,34.75,1941
esh,34.75,1942
esh,34.75,1943
esh,34.75,1944
esh,34.75,1945
esh,34.75,1946
esh,34.75,1947
esh,34.75,1948
esh,34.75,1949
esh,34.75,1950
esh,34.95,1951
esh,35.33,1952
esh,35.72,1953
esh,36.10,1954
esh,36.48,1955
esh,36.86,1956
esh,37.24,1957
esh,37.62,1958
esh,37.99,1959
esh,38.37,1960
esh,38.74,1961
esh,39.12,1962
esh,39.50,1963
esh,39.88,1964
esh,40.26,1965
esh,40.62,1966
esh,40.97,1967
esh,41.32,1968
esh,41.67,1969
esh,42.07,1970
esh,42.52,1971
esh,43.07,1972
esh,43.70,1973
esh,44.43,1974
esh,45.23,1975
esh,46.10,1976
esh,47.01,1977
esh,47.92,1978
esh,48.82,1979
esh,49.72,1980
esh,57.59,1981
esh,58.09,1982
esh,58.56,1983
esh,59.03,1984
esh,59.51,1985
esh,60.00,1986
esh,60.51,1987
esh,61.04,1988
esh,61.57,1989
esh,62.11,1990
esh,62.64,1991
esh,63.15,1992
esh,63.65,1993
esh,64.13,1994
esh,64.58,1995
esh,65.01,1996
esh,65.41,1997
esh,65.79,1998
esh,66.16,1999
esh,66.51,2000
esh,66.84,2001
esh,67.17,2002
esh,67.47,2003
esh,67.76,2004
vnm,32.00,1800
vnm,32.00,1801
vnm,32.00,1802
vnm,32.00,1803
vnm,32.00,1804
vnm,32.00,1805
vnm,32.00,1806
vnm,32.00,1807
vnm,32.00,1808
vnm,32.00,1809
vnm,32.00,1810
vnm,32.00,1811
vnm,32.00,1812
vnm,32.00,1813
vnm,32.00,1814
vnm,32.00,1815
vnm,32.00,1816
vnm,32.00,1817
vnm,32.00,1818
vnm,32.00,1819
vnm,32.00,1820
vnm,32.00,1821
vnm,32.00,1822
vnm,32.00,1823
vnm,32.00,1824
vnm,32.00,1825
vnm,32.00,1826
vnm,32.00,1827
vnm,32.00,1828
vnm,32.00,1829
vnm,32.00,1830
vnm,32.00,1831
vnm,32.00,1832
vnm,32.00,1833
vnm,32.00,1834
vnm,32.00,1835
vnm,32.00,1836
vnm,32.00,1837
vnm,32.00,1838
vnm,32.00,1839
vnm,32.00,1840
vnm,32.00,1841
vnm,32.00,1842
vnm,32.00,1843
vnm,32.00,1844
vnm,32.00,1845
vnm,32.00,1846
vnm,32.00,1847
vnm,32.00,1848
vnm,32.00,1849
vnm,32.00,1850
vnm,32.00,1851
vnm,32.00,1852
vnm,32.00,1853
vnm,32.00,1854
vnm,32.00,1855
vnm,32.00,1856
vnm,32.00,1857
vnm,32.00,1858
vnm,32.00,1859
vnm,32.00,1860
vnm,32.00,1861
vnm,32.00,1862
vnm,32.00,1863
vnm,32.00,1864
vnm,32.00,1865
vnm,32.00,1866
vnm,32.00,1867
vnm,32.00,1868
vnm,32.00,1869
vnm,32.00,1870
vnm,32.00,1871
vnm,32.00,1872
vnm,32.00,1873
vnm,32.00,1874
vnm,32.00,1875
vnm,32.00,1876
vnm,32.00,1877
vnm,32.00,1878
vnm,32.00,1879
vnm,32.00,1880
vnm,32.00,1881
vnm,32.00,1882
vnm,32.00,1883
vnm,32.00,1884
vnm,32.00,1885
vnm,32.00,1886
vnm,32.00,1887
vnm,32.00,1888
vnm,32.00,1889
vnm,32.00,1890
vnm,32.00,1891
vnm,32.00,1892
vnm,32.00,1893
vnm,32.00,1894
vnm,32.00,1895
vnm,32.00,1896
vnm,32.00,1897
vnm,32.00,1898
vnm,32.00,1899
vnm,32.00,1900
vnm,32.00,1901
vnm,32.00,1902
vnm,32.00,1903
vnm,32.00,1904
vnm,32.00,1905
vnm,32.00,1906
vnm,32.00,1907
vnm,32.00,1908
vnm,32.00,1909
vnm,32.00,1910
vnm,32.00,1911
vnm,32.00,1912
vnm,32.00,1913
vnm,32.00,1914
vnm,32.00,1915
vnm,32.00,1916
vnm,32.00,1917
vnm,20.51,1918
vnm,32.00,1919
vnm,32.00,1920
vnm,31.95,1921
vnm,31.90,1922
vnm,31.84,1923
vnm,31.79,1924
vnm,31.74,1925
vnm,31.69,1926
vnm,31.64,1927
vnm,31.58,1928
vnm,31.53,1929
vnm,31.48,1930
vnm,31.60,1931
vnm,31.71,1932
vnm,31.83,1933
vnm,31.94,1934
vnm,32.06,1935
vnm,32.17,1936
vnm,33.46,1937
vnm,34.76,1938
vnm,36.05,1939
vnm,34.96,1940
vnm,34.01,1941
vnm,33.36,1942
vnm,31.81,1943
vnm,25.75,1944
vnm,15.70,1945
vnm,34.65,1946
vnm,40.60,1947
vnm,45.55,1948
vnm,48.50,1949
vnm,50.29,1950
vnm,50.67,1951
vnm,51.47,1952
vnm,52.24,1953
vnm,52.98,1954
vnm,53.70,1955
vnm,54.39,1956
vnm,55.06,1957
vnm,55.71,1958
vnm,56.35,1959
vnm,56.98,1960
vnm,57.61,1961
vnm,58.23,1962
vnm,58.81,1963
vnm,59.32,1964
vnm,59.65,1965
vnm,59.68,1966
vnm,59.35,1967
vnm,58.72,1968
vnm,57.87,1969
vnm,57.00,1970
vnm,57.60,1971
vnm,54.60,1972
vnm,57.90,1973
vnm,57.20,1974
vnm,63.30,1975
vnm,64.80,1976
vnm,65.20,1977
vnm,65.60,1978
vnm,65.90,1979
vnm,66.00,1980
vnm,66.30,1981
vnm,66.50,1982
vnm,66.80,1983
vnm,67.10,1984
vnm,67.40,1985
vnm,67.80,1986
vnm,68.10,1987
vnm,68.40,1988
