basomrade,year,mean_income_aged_lt_20
2220820_sodra_traneberg,2008,286798.37
2220820_sodra_traneberg,2009,286167.44
2220820_sodra_traneberg,2010,293965.65
2220820_sodra_traneberg,2011,303845.76
2220820_sodra_traneberg,2012,315577.05
2220820_sodra_traneberg,2013,315407.67
2220820_sodra_traneberg,2014,324285.95
2220830_norra_traneberg,2000,203482.44
2220830_norra_traneberg,2001,223907.69
2220830_norra_traneberg,2002,230163.57
2220830_norra_traneberg,2003,223860.61
2220830_norra_traneberg,2004,227477.25
2220830_norra_traneberg,2005,231290.12
2220830_norra_traneberg,2006,239101.78
2220830_norra_traneberg,2007,250518.83
2220830_norra_traneberg,2008,262794.93
2220830_norra_traneberg,2009,267885.42
2220830_norra_traneberg,2010,271738.88
2220830_norra_traneberg,2011,281411.2
2220830_norra_traneberg,2012,285962.79
2220830_norra_traneberg,2013,290428.69
2220830_norra_traneberg,2014,298124.24
2220840_minneberg,2000,272399.57
2220840_minneberg,2001,286654.76
2220840_minneberg,2002,287934.62
2220840_minneberg,2003,295149.42
2220840_minneberg,2004,302728.38
2220840_minneberg,2005,309720.19
2220840_minneberg,2006,321972.83
2220840_minneberg,2007,330153.22
2220840_minneberg,2008,338527.67
2220840_minneberg,2009,341202.94
2220840_minneberg,2010,342407.79
2220840_minneberg,2011,353651.99
2220840_minneberg,2012,365034.79
2220840_minneberg,2013,370806.5
2220840_minneberg,2014,382227.24
2220900_ulvsunda,2000,246654.93
2220900_ulvsunda,2001,261650.82
2220900_ulvsunda,2002,267434.1
2220900_ulvsunda,2003,267236.12
2220900_ulvsunda,2004,275080.72
2220900_ulvsunda,2005,282597.4
2220900_ulvsunda,2006,291229.12
2220900_ulvsunda,2007,304194.38
2220900_ulvsunda,2008,314419.89
2220900_ulvsunda,2009,314055.38
2220900_ulvsunda,2010,328792.84
2220900_ulvsunda,2011,335823.59
2220900_ulvsunda,2012,339410.32
2220900_ulvsunda,2013,345595.05
2220900_ulvsunda,2014,358339.28
2221000_alsten,2000,396372.48
2221000_alsten,2001,422821.96
2221000_alsten,2002,426616.94
2221000_alsten,2003,431388.77
2221000_alsten,2004,458118.39
2221000_alsten,2005,500017.02
2221000_alsten,2006,524088.99
2221000_alsten,2007,569835.41
2221000_alsten,2008,570954.77
2221000_alsten,2009,564312.85
2221000_alsten,2010,584881.41
2221000_alsten,2011,613473.73
2221000_alsten,2012,611225.78
2221000_alsten,2013,651548.94
2221000_alsten,2014,622310.95
2221100_appelviken,2000,364407.98
2221100_appelviken,2001,391415.22
2221100_appelviken,2002,436583.07
2221100_appelviken,2003,414604.22
2221100_appelviken,2004,422698.87
2221100_appelviken,2005,458328.03
2221100_appelviken,2006,501491.11
2221100_appelviken,2007,531380.71
2221100_appelviken,2008,553751.57
2221100_appelviken,2009,542757.96
2221100_appelviken,2010,537065.93
2221100_appelviken,2011,558481.88
2221100_appelviken,2012,567095.09
2221100_appelviken,2013,621914.56
2221100_appelviken,2014,619285.41
2230100_grimsta,2000,164272.99
2230100_grimsta,2001,176056.87
2230100_grimsta,2002,179661.99
2230100_grimsta,2003,185333.1
2230100_grimsta,2004,185732.93
2230100_grimsta,2005,185490.24
2230100_grimsta,2006,184545.93
2230100_grimsta,2007,195144.21
2230100_grimsta,2008,201235.21
2230100_grimsta,2009,200689.07
2230100_grimsta,2010,198952.24
2230100_grimsta,2011,203986.89
2230100_grimsta,2012,207853.57
2230100_grimsta,2013,211416.83
2230100_grimsta,2014,213494.22
2230200_kalvesta,2000,274757.2
2230200_kalvesta,2001,290631.16
2230200_kalvesta,2002,297091.35
2230200_kalvesta,2003,299685.51
2230200_kalvesta,2004,302625.25
2230200_kalvesta,2005,308850.38
2230200_kalvesta,2006,316014.1
2230200_kalvesta,2007,330107.73
2230200_kalvesta,2008,340599.93
2230200_kalvesta,2009,341972.16
2230200_kalvesta,2010,345682.28
2230200_kalvesta,2011,347113.65
2230200_kalvesta,2012,351075.22
2230200_kalvesta,2013,351855.31
2230200_kalvesta,2014,354984.52
2230300_nalsta,2000,267879.27
2230300_nalsta,2001,279712.53
2230300_nalsta,2002,289153.37
2230300_nalsta,2003,291826.07
2230300_nalsta,2004,297212.07
2230300_nalsta,2005,307017.3
2230300_nalsta,2006,310051.97
2230300_nalsta,2007,319757.67
2230300_nalsta,2008,332258.34
2230300_nalsta,2009,331186.08
2230300_nalsta,2010,336379.5
2230300_nalsta,2011,347639.23
2230300_nalsta,2012,351729.39
2230300_nalsta,2013,353574.26
2230300_nalsta,2014,365144.33
2230420_vastra_racksta,2000,169049.29
2230420_vastra_racksta,2001,175378.62
2230420_vastra_racksta,2002,178813.69
2230420_vastra_racksta,2003,184651.44
2230420_vastra_racksta,2004,185863.81
2230420_vastra_racksta,2005,190943.31
2230420_vastra_racksta,2006,197376.61
2230420_vastra_racksta,2007,210710.21
2230420_vastra_racksta,2008,225300.34
2230420_vastra_racksta,2009,227627.97
2230420_vastra_racksta,2010,231818.86
2230420_vastra_racksta,2011,237550.25
2230420_vastra_racksta,2012,242661.7
2230420_vastra_racksta,2013,249314.37
2230420_vastra_racksta,2014,253995.88
2230430_ostra_racksta,2000,256401.1
2230430_ostra_racksta,2001,274519.74
2230430_ostra_racksta,2002,280989.38
2230430_ostra_racksta,2003,286004.16
2230430_ostra_racksta,2004,296285.54
2230430_ostra_racksta,2005,308747.65
2230430_ostra_racksta,2006,324137.29
2230430_ostra_racksta,2007,330047.86
2230430_ostra_racksta,2008,341705.54
2230430_ostra_racksta,2009,347742.67
2230430_ostra_racksta,2010,357786.86
2230430_ostra_racksta,2011,369356.33
2230430_ostra_racksta,2012,374220.62
2230430_ostra_racksta,2013,380295.86
2230430_ostra_racksta,2014,389762.31
2230440_racksta_sjukhus,2000,165500.98
2230440_racksta_sjukhus,2001,175100.48
2230440_racksta_sjukhus,2002,177234.53
2230440_racksta_sjukhus,2003,184369.66
2230440_racksta_sjukhus,2004,183906.06
2230440_racksta_sjukhus,2005,181429.57
2230440_racksta_sjukhus,2006,183474.16
2230440_racksta_sjukhus,2007,188505.05
2230440_racksta_sjukhus,2008,187096.09
2230440_racksta_sjukhus,2009,184350.03
2230440_racksta_sjukhus,2010,199640.57
2230440_racksta_sjukhus,2011,200441.11
2230440_racksta_sjukhus,2012,207700.82
2230440_racksta_sjukhus,2013,211724.6
2230440_racksta_sjukhus,2014,218448.96
2230520_norra_vinsta,2000,245497.76
2230520_norra_vinsta,2001,262337.15
2230520_norra_vinsta,2002,267177.54
2230520_norra_vinsta,2003,266939.15
2230520_norra_vinsta,2004,274795.4
2230520_norra_vinsta,2005,276482.7
2230520_norra_vinsta,2006,278520.86
2230520_norra_vinsta,2007,296297.78
2230520_norra_vinsta,2008,304012.51
2230520_norra_vinsta,2009,307032.66
2230520_norra_vinsta,2010,308790.08
2230520_norra_vinsta,2011,314710.83
2230520_norra_vinsta,2012,314481.81
2230520_norra_vinsta,2013,307910.7
2230520_norra_vinsta,2014,313910.21
2230560_sodra_vinsta,2000,229201.66
2230560_sodra_vinsta,2001,225704.74
2230560_sodra_vinsta,2002,232164.98
2230560_sodra_vinsta,2003,194615.56
2230560_sodra_vinsta,2004,182368.57
2230560_sodra_vinsta,2005,187372.83
2230560_sodra_vinsta,2006,176969.45
2230560_sodra_vinsta,2007,168760.74
2230560_sodra_vinsta,2008,172192.98
2230560_sodra_vinsta,2009,165750.15
2230560_sodra_vinsta,2010,164437.02
2230560_sodra_vinsta,2011,181526.59
2230560_sodra_vinsta,2012,200187.96
2230560_sodra_vinsta,2013,196437.32
2230560_sodra_vinsta,2014,209237.45
2230610_vallingby_centrum,2000,171045.29
2230610_vallingby_centrum,2001,165280.65
2230610_vallingby_centrum,2002,165970.02
2230610_vallingby_centrum,2003,173855.43
2230610_vallingby_centrum,2004,179679.7
2230610_vallingby_centrum,2005,170273.95
2230610_vallingby_centrum,2006,176800.1
2230610_vallingby_centrum,2007,177183.91
2230610_vallingby_centrum,2008,189320.9
2230610_vallingby_centrum,2009,216965.89
2230610_vallingby_centrum,2010,223130.22
2230610_vallingby_centrum,2011,235234.21
2230610_vallingby_centrum,2012,238953.22
2230610_vallingby_centrum,2013,245487.44
2230610_vallingby_centrum,2014,243549.09
2230620_sodra_vallingby,2000,167796.28
2230620_sodra_vallingby,2001,175220.23
2230620_sodra_vallingby,2002,180848.13
2230620_sodra_vallingby,2003,184310.47
2230620_sodra_vallingby,2004,185195.62
2230620_sodra_vallingby,2005,188362.99
2230620_sodra_vallingby,2006,196239.61
2230620_sodra_vallingby,2007,203263.01
2230620_sodra_vallingby,2008,211134.49
2230620_sodra_vallingby,2009,214513.3
2230620_sodra_vallingby,2010,215318.35
2230620_sodra_vallingby,2011,219228.64
2230620_sodra_vallingby,2012,224721.6
2230620_sodra_vallingby,2013,229627.54
2230620_sodra_vallingby,2014,230685.69
2230630_norra_vallingby,2000,277301.82
2230630_norra_vallingby,2001,285213.65
2230630_norra_vallingby,2002,288550.28
2230630_norra_vallingby,2003,299400.97
2230630_norra_vallingby,2004,313305.01
2230630_norra_vallingby,2005,317154.25
2230630_norra_vallingby,2006,337654.61
2230630_norra_vallingby,2007,348702.42
2230630_norra_vallingby,2008,365836.77
2230630_norra_vallingby,2009,367400.92
2230630_norra_vallingby,2010,377093.2
2230630_norra_vallingby,2011,387614.98
2230630_norra_vallingby,2012,400397.5
2230630_norra_vallingby,2013,415963.13
2230630_norra_vallingby,2014,425888.54
2240121_sodra_bromsten_n,2000,233399.07
2240121_sodra_bromsten_n,2001,244828.77
2240121_sodra_bromsten_n,2002,243619.87
2240121_sodra_bromsten_n,2003,263671.35
2240121_sodra_bromsten_n,2004,251016.34
2240121_sodra_bromsten_n,2005,252779.57
2240121_sodra_bromsten_n,2006,265479.12
2240121_sodra_bromsten_n,2007,275550.74
2240121_sodra_bromsten_n,2008,287972.76
2240121_sodra_bromsten_n,2009,307153.08
2240121_sodra_bromsten_n,2010,306350.5
2240121_sodra_bromsten_n,2011,312121.09
2240121_sodra_bromsten_n,2012,315077.03
2240121_sodra_bromsten_n,2013,313829.24
2240121_sodra_bromsten_n,2014,326172.38
2240122_sodra_bromsten_s,2000,267748.23
2240122_sodra_bromsten_s,2001,278550.29
2240122_sodra_bromsten_s,2002,275367.72
2240122_sodra_bromsten_s,2003,277321.55
2240122_sodra_bromsten_s,2004,276374.72
2240122_sodra_bromsten_s,2005,284388.58
2240122_sodra_bromsten_s,2006,305043.3
2240122_sodra_bromsten_s,2007,315583.85
2240122_sodra_bromsten_s,2008,333264.28
2240122_sodra_bromsten_s,2009,338439.42
2240122_sodra_bromsten_s,2010,346388.47
2240122_sodra_bromsten_s,2011,367181.74
2240122_sodra_bromsten_s,2012,389259.39
2240122_sodra_bromsten_s,2013,391284.12
2240122_sodra_bromsten_s,2014,398268.32
2240130_norra_bromsten,2000,216322.48
2240130_norra_bromsten,2001,227090.96
2240130_norra_bromsten,2002,233294.46
2240130_norra_bromsten,2003,236088.21
2240130_norra_bromsten,2004,240065.74
2240130_norra_bromsten,2005,248052.33
2240130_norra_bromsten,2006,247354.23
2240130_norra_bromsten,2007,255985.19
2240130_norra_bromsten,2008,261761.99
2240130_norra_bromsten,2009,263991.31
2240130_norra_bromsten,2010,264597.65
2240130_norra_bromsten,2011,273580.13
2240130_norra_bromsten,2012,276432.36
2240130_norra_bromsten,2013,281833.95
2240130_norra_bromsten,2014,283460.03
2240200_flysta,2000,272490.08
2240200_flysta,2001,289508.54
2240200_flysta,2002,291901.36
2240200_flysta,2003,295116.29
2240200_flysta,2004,302068.44
2240200_flysta,2005,309389.2
2240200_flysta,2006,324909.65
2240200_flysta,2007,346516.88
2240200_flysta,2008,353303.45
2240200_flysta,2009,353066.59
2240200_flysta,2010,356658.3
2240200_flysta,2011,368558.43
2240200_flysta,2012,382149.93
2240200_flysta,2013,384517.01
2240200_flysta,2014,385543.85
2240520_okand,2000,106158.1
2240520_okand,2001,113827.2
2240520_okand,2002,117324.86
2240520_okand,2003,120096.3
2240520_okand,2004,119180.19
2240520_okand,2005,120743.96
2240520_okand,2006,121584.23
2240520_okand,2007,127097
2240520_okand,2008,128570.12
2240520_okand,2009,128901.53
2240530_okand,2000,90657.61
2240530_okand,2001,102983.77
2240530_okand,2002,105588.13
2240530_okand,2003,110699.48
2240530_okand,2004,112554.15
2240530_okand,2005,112700.8
2240530_okand,2006,115430.77
2240530_okand,2007,120359.35
2240530_okand,2008,123502.18
2240530_okand,2009,121106.38
2240621_solhojden,2000,246228.3
2240621_solhojden,2001,252566.8
2240621_solhojden,2002,256790.19
2240621_solhojden,2003,266418.35
2240621_solhojden,2004,267645.48
2240621_solhojden,2005,271645
2240621_solhojden,2006,281090.32
2240621_solhojden,2007,287690.84
2240621_solhojden,2008,298448.01
2240621_solhojden,2009,288213.2
2240621_solhojden,2010,290675.01
2240621_solhojden,2011,287287.98
2240621_solhojden,2012,296991.75
2240621_solhojden,2013,301553.35
2240621_solhojden,2014,309816.52
2240622_spanga_torg,2000,183823.47
2240622_spanga_torg,2001,193330.38
2240622_spanga_torg,2002,196760.01
2240622_spanga_torg,2003,206224.84
2240622_spanga_torg,2004,205817.68
2240622_spanga_torg,2005,200178.91
2240622_spanga_torg,2006,207733.49
2240622_spanga_torg,2007,220885.73
2240622_spanga_torg,2008,232036.31
2240622_spanga_torg,2009,233524.63
2240622_spanga_torg,2010,232691.34
2240622_spanga_torg,2011,233803.27
2240622_spanga_torg,2012,246124.76
2240622_spanga_torg,2013,248805.39
2240622_spanga_torg,2014,259075.47
2240631_solhems_villastad_vast,2000,263113.81
2240631_solhems_villastad_vast,2001,277045.52
2240631_solhems_villastad_vast,2002,280142.54
2240631_solhems_villastad_vast,2003,281515.5
2240631_solhems_villastad_vast,2004,293675.31
2240631_solhems_villastad_vast,2005,301497.79
2240631_solhems_villastad_vast,2006,312952.64
2240631_solhems_villastad_vast,2007,321981.57
2240631_solhems_villastad_vast,2008,336226.11
2240631_solhems_villastad_vast,2009,335934.44
2240631_solhems_villastad_vast,2010,346323.75
2240631_solhems_villastad_vast,2011,355540.26
2240631_solhems_villastad_vast,2012,362143.43
2240631_solhems_villastad_vast,2013,369586.14
2240631_solhems_villastad_vast,2014,378963.63
2240632_spanga_gymnasium,2000,297281.31
2240632_spanga_gymnasium,2001,311558.54
2240632_spanga_gymnasium,2002,326614.51
2240632_spanga_gymnasium,2003,331471.86
2240632_spanga_gymnasium,2004,343420.14
2240632_spanga_gymnasium,2005,357336.57
2240632_spanga_gymnasium,2006,370317.13
2240632_spanga_gymnasium,2007,389965.05
2240632_spanga_gymnasium,2008,408068.88
2240632_spanga_gymnasium,2009,411339.38
2240632_spanga_gymnasium,2010,416203.31
2240632_spanga_gymnasium,2011,429425.98
2240632_spanga_gymnasium,2012,445834.55
2240632_spanga_gymnasium,2013,454103.19
2240632_spanga_gymnasium,2014,468601.51
2240640_solhems_villastad_nord,2000,288694.07
2240640_solhems_villastad_nord,2001,314170.34
2240640_solhems_villastad_nord,2002,314909.41
2240640_solhems_villastad_nord,2003,323416.72
2240640_solhems_villastad_nord,2004,324377.79
2240640_solhems_villastad_nord,2005,328874.98
2240640_solhems_villastad_nord,2006,331203.49
2240640_solhems_villastad_nord,2007,353303.86
2240640_solhems_villastad_nord,2008,363585.14
2240640_solhems_villastad_nord,2009,376137.17
2240640_solhems_villastad_nord,2010,363268.93
2240640_solhems_villastad_nord,2011,386606.55
2240640_solhems_villastad_nord,2012,415367.91
2240640_solhems_villastad_nord,2013,423238.94
2240640_solhems_villastad_nord,2014,410320.65
2240650_logvagen_erland,2000,212333.96
2240650_logvagen_erland,2001,216909.23
2240650_logvagen_erland,2002,222497.28
2240650_logvagen_erland,2003,229605.94
2240650_logvagen_erland,2004,248355.74
2240650_logvagen_erland,2005,246876.22
2240650_logvagen_erland,2006,258614.2
2240650_logvagen_erland,2007,261493.94
2240650_logvagen_erland,2008,267293.86
2240650_logvagen_erland,2009,271167.09
2240650_logvagen_erland,2010,271970.26
2240650_logvagen_erland,2011,286870.57
2240650_logvagen_erland,2012,289435.05
2240650_logvagen_erland,2013,296433.64
2240650_logvagen_erland,2014,304728.1
2240700_sundby,2000,258345.64
2240700_sundby,2001,272166.96
2240700_sundby,2002,286281.89
2240700_sundby,2003,284573.33
2240700_sundby,2004,305640.86
2240700_sundby,2005,305118.37
2240700_sundby,2006,315584.39
2240700_sundby,2007,328882.14
2240700_sundby,2008,334938.03
2240700_sundby,2009,340131.18
2240700_sundby,2010,346472.09
2240700_sundby,2011,353853.48
2240700_sundby,2012,367817.28
2240700_sundby,2013,373918.92
2240700_sundby,2014,386803.18
2240820_okand,2000,104760.34
2240820_okand,2001,114392.35
2240820_okand,2002,119626.07
2240820_okand,2003,122635.29
2240820_okand,2004,123228.95
2240820_okand,2005,125463.35
2240820_okand,2006,125708.42
2240820_okand,2007,131819.27
2240820_okand,2008,137747.41
2240820_okand,2009,136978.86
2240830_okand,2000,123527.24
2240830_okand,2001,132405.34
2240830_okand,2002,137403.34
2240830_okand,2003,139984.69
2240830_okand,2004,142347.98
2240830_okand,2005,143143.29
2240830_okand,2006,143730.15
2240830_okand,2007,147905.83
2240830_okand,2008,151802.83
2240830_okand,2009,151763.25
2240840_hjulsta,2000,118657.64
2240840_hjulsta,2001,123466.67
2240840_hjulsta,2002,128684.64
2240840_hjulsta,2003,131326.18
2240840_hjulsta,2004,130857.16
2240840_hjulsta,2005,130268.88
2240840_hjulsta,2006,130919.6
2240840_hjulsta,2007,134605.95
2240840_hjulsta,2008,143345.53
2240840_hjulsta,2009,141092.8
2240840_hjulsta,2010,145727.78
2240840_hjulsta,2011,152107.46
2240840_hjulsta,2012,159291.25
2240840_hjulsta,2013,167132.4
2240840_hjulsta,2014,173444.33
2250120_hasselby_torg,2000,162507.53
2250120_hasselby_torg,2001,169481.24
2250120_hasselby_torg,2002,175676.48
2250120_hasselby_torg,2003,173323.93
2250120_hasselby_torg,2004,171767.73
2250120_hasselby_torg,2005,168599.13
2250120_hasselby_torg,2006,169134.88
2250120_hasselby_torg,2007,173685.77
2250120_hasselby_torg,2008,182202.57
2250120_hasselby_torg,2009,179461.8
2250120_hasselby_torg,2010,182888.97
2250120_hasselby_torg,2011,187151.94
2250120_hasselby_torg,2012,191288.53
2250120_hasselby_torg,2013,199916.22
2250120_hasselby_torg,2014,203810.7
2250130_vastra_hasselby_gard,2000,223945.71
2250130_vastra_hasselby_gard,2001,235179.36
2250130_vastra_hasselby_gard,2002,239513.12
2250130_vastra_hasselby_gard,2003,254558.67
2250130_vastra_hasselby_gard,2004,260733.09
2250130_vastra_hasselby_gard,2005,260582.63
2250130_vastra_hasselby_gard,2006,264325.04
2250130_vastra_hasselby_gard,2007,274798.45
2250130_vastra_hasselby_gard,2008,286994.06
2250130_vastra_hasselby_gard,2009,297673.23
2250130_vastra_hasselby_gard,2010,310420.27
2250130_vastra_hasselby_gard,2011,323607.8
2250130_vastra_hasselby_gard,2012,329827.5
2250130_vastra_hasselby_gard,2013,321990.14
2250130_vastra_hasselby_gard,2014,328782.76
2250140_sodra_hasselby_gard,2000,154925.17
2250140_sodra_hasselby_gard,2001,162512.83
2250140_sodra_hasselby_gard,2002,164850.04
2250140_sodra_hasselby_gard,2003,169844.86
2250140_sodra_hasselby_gard,2004,171097.73
2250140_sodra_hasselby_gard,2005,171259.54
2250140_sodra_hasselby_gard,2006,174089.26
2250140_sodra_hasselby_gard,2007,176407.59
2250140_sodra_hasselby_gard,2008,182982.05
2250140_sodra_hasselby_gard,2009,182127.71
2250140_sodra_hasselby_gard,2010,180226.79
2250140_sodra_hasselby_gard,2011,180904.53
2250140_sodra_hasselby_gard,2012,186601.85
2250140_sodra_hasselby_gard,2013,187861.03
2250140_sodra_hasselby_gard,2014,188365.39
2250200_hasselby_strand,2000,167204.29
2250200_hasselby_strand,2001,173254.83
2250200_hasselby_strand,2002,179522.55
2250200_hasselby_strand,2003,181759.12
2250200_hasselby_strand,2004,185353.9
2250200_hasselby_strand,2005,186708.75
2250200_hasselby_strand,2006,189450.99
2250200_hasselby_strand,2007,195872.51
2250200_hasselby_strand,2008,201619.64
2250200_hasselby_strand,2009,203168.41
2250200_hasselby_strand,2010,203842.9
2250200_hasselby_strand,2011,210255.79
2250200_hasselby_strand,2012,215759.51
2250200_hasselby_strand,2013,221312.75
2250200_hasselby_strand,2014,229156.53
2250310_backlura,2000,275009.57
2250310_backlura,2001,285194.22
2250310_backlura,2002,292074.46
