basomrade,year,cumulative_immigration_surplus_employed_aged_20_64_male
6220520_sorunda_vastra_glesbygd,2007,53
6220520_sorunda_vastra_glesbygd,2008,55
6220520_sorunda_vastra_glesbygd,2009,58
6220520_sorunda_vastra_glesbygd,2010,54
6220520_sorunda_vastra_glesbygd,2011,57
6220520_sorunda_vastra_glesbygd,2012,70
6220520_sorunda_vastra_glesbygd,2013,66
6220520_sorunda_vastra_glesbygd,2014,73
6220530_sorunda_ostra_glesbygd,2000,2
6220530_sorunda_ostra_glesbygd,2001,12
6220530_sorunda_ostra_glesbygd,2002,31
6220530_sorunda_ostra_glesbygd,2003,35
6220530_sorunda_ostra_glesbygd,2004,50
6220530_sorunda_ostra_glesbygd,2005,60
6220530_sorunda_ostra_glesbygd,2006,69
6220530_sorunda_ostra_glesbygd,2007,80
6220530_sorunda_ostra_glesbygd,2008,81
6220530_sorunda_ostra_glesbygd,2009,93
6220530_sorunda_ostra_glesbygd,2010,96
6220530_sorunda_ostra_glesbygd,2011,98
6220530_sorunda_ostra_glesbygd,2012,101
6220530_sorunda_ostra_glesbygd,2013,106
6220530_sorunda_ostra_glesbygd,2014,126
6230000_toro_forsamling,2000,10
6230000_toro_forsamling,2001,12
6230000_toro_forsamling,2002,17
6230000_toro_forsamling,2003,33
6230000_toro_forsamling,2004,32
6230000_toro_forsamling,2005,36
6230000_toro_forsamling,2006,41
6230000_toro_forsamling,2007,44
6230000_toro_forsamling,2008,38
6230000_toro_forsamling,2009,38
6230000_toro_forsamling,2010,33
6230000_toro_forsamling,2011,30
6230000_toro_forsamling,2012,29
6230000_toro_forsamling,2013,23
6230000_toro_forsamling,2014,25
6240100_osmo,2000,-3
6240100_osmo,2001,5
6240100_osmo,2002,-23
6240100_osmo,2003,-26
6240100_osmo,2004,-27
6240100_osmo,2005,-50
6240100_osmo,2006,-63
6240100_osmo,2007,-71
6240100_osmo,2008,-93
6240100_osmo,2009,-111
6240100_osmo,2010,-102
6240100_osmo,2011,-123
6240100_osmo,2012,-124
6240100_osmo,2013,-139
6240100_osmo,2014,-142
6240510_jarflotta,2000,2
6240510_jarflotta,2001,3
6240510_jarflotta,2002,3
6240510_jarflotta,2003,2
6240510_jarflotta,2004,2
6240510_jarflotta,2005,8
6240510_jarflotta,2006,10
6240510_jarflotta,2007,13
6240510_jarflotta,2008,13
6240510_jarflotta,2009,16
6240510_jarflotta,2010,17
6240510_jarflotta,2011,17
6240510_jarflotta,2012,16
6240510_jarflotta,2013,16
6240510_jarflotta,2014,23
6240530_osmo_ostra_glesbygd,2000,6
6240530_osmo_ostra_glesbygd,2001,11
6240530_osmo_ostra_glesbygd,2002,14
6240530_osmo_ostra_glesbygd,2003,15
6240530_osmo_ostra_glesbygd,2004,17
6240530_osmo_ostra_glesbygd,2005,17
6240530_osmo_ostra_glesbygd,2006,18
6240530_osmo_ostra_glesbygd,2007,20
6240530_osmo_ostra_glesbygd,2008,19
6240530_osmo_ostra_glesbygd,2009,12
6240530_osmo_ostra_glesbygd,2010,16
6240530_osmo_ostra_glesbygd,2011,21
6240530_osmo_ostra_glesbygd,2012,22
6240530_osmo_ostra_glesbygd,2013,19
6240530_osmo_ostra_glesbygd,2014,17
6240540_osmo_vastra_glesbygd,2000,11
6240540_osmo_vastra_glesbygd,2001,7
6240540_osmo_vastra_glesbygd,2002,11
6240540_osmo_vastra_glesbygd,2003,20
6240540_osmo_vastra_glesbygd,2004,31
6240540_osmo_vastra_glesbygd,2005,52
6240540_osmo_vastra_glesbygd,2006,65
6240540_osmo_vastra_glesbygd,2007,94
6240540_osmo_vastra_glesbygd,2008,102
6240540_osmo_vastra_glesbygd,2009,105
6240540_osmo_vastra_glesbygd,2010,101
6240540_osmo_vastra_glesbygd,2011,101
6240540_osmo_vastra_glesbygd,2012,109
6240540_osmo_vastra_glesbygd,2013,109
6240540_osmo_vastra_glesbygd,2014,109
6240550_osmo_norra_glesbygd,2000,12
6240550_osmo_norra_glesbygd,2001,21
6240550_osmo_norra_glesbygd,2002,28
6240550_osmo_norra_glesbygd,2003,34
6240550_osmo_norra_glesbygd,2004,65
6240550_osmo_norra_glesbygd,2005,89
6240550_osmo_norra_glesbygd,2006,122
6240550_osmo_norra_glesbygd,2007,158
6240550_osmo_norra_glesbygd,2008,177
6240550_osmo_norra_glesbygd,2009,224
6240550_osmo_norra_glesbygd,2010,237
6240550_osmo_norra_glesbygd,2011,261
6240550_osmo_norra_glesbygd,2012,273
6240550_osmo_norra_glesbygd,2013,283
6240550_osmo_norra_glesbygd,2014,302
6310110_ostra_centrum,2000,10
6310110_ostra_centrum,2001,26
6310110_ostra_centrum,2002,22
6310110_ostra_centrum,2003,24
6310110_ostra_centrum,2004,6
6310110_ostra_centrum,2005,7
6310110_ostra_centrum,2006,1
6310110_ostra_centrum,2007,-4
6310110_ostra_centrum,2008,5
6310110_ostra_centrum,2009,5
6310110_ostra_centrum,2010,8
6310110_ostra_centrum,2011,16
6310110_ostra_centrum,2012,41
6310110_ostra_centrum,2013,39
6310110_ostra_centrum,2014,33
6310120_vastra_centrum,2000,2
6310120_vastra_centrum,2001,-10
6310120_vastra_centrum,2002,-23
6310120_vastra_centrum,2003,-32
6310120_vastra_centrum,2004,-51
6310120_vastra_centrum,2005,-59
6310120_vastra_centrum,2006,-46
6310120_vastra_centrum,2007,-58
6310120_vastra_centrum,2008,-63
6310120_vastra_centrum,2009,-51
6310120_vastra_centrum,2010,-38
6310120_vastra_centrum,2011,-29
6310120_vastra_centrum,2012,-50
6310120_vastra_centrum,2013,-55
6310120_vastra_centrum,2014,-15
6310130_kvarnberga,2000,-18
6310130_kvarnberga,2001,-5
6310130_kvarnberga,2002,21
6310130_kvarnberga,2003,26
6310130_kvarnberga,2004,28
6310130_kvarnberga,2005,14
6310130_kvarnberga,2006,8
6310130_kvarnberga,2007,8
6310130_kvarnberga,2008,-1
6310130_kvarnberga,2009,-18
6310130_kvarnberga,2010,-26
6310130_kvarnberga,2011,-25
6310130_kvarnberga,2012,-12
6310130_kvarnberga,2013,-3
6310130_kvarnberga,2014,68
6310170_vardsholmen,2000,5
6310170_vardsholmen,2001,27
6310170_vardsholmen,2002,16
6310170_vardsholmen,2003,8
6310170_vardsholmen,2004,3
6310170_vardsholmen,2005,-6
6310170_vardsholmen,2006,-24
6310170_vardsholmen,2007,-13
6310170_vardsholmen,2008,-14
6310170_vardsholmen,2009,-35
6310170_vardsholmen,2010,-35
6310170_vardsholmen,2011,-19
6310170_vardsholmen,2012,-40
6310170_vardsholmen,2013,-54
6310170_vardsholmen,2014,-73
6310320_blombacka,2000,-1
6310320_blombacka,2001,-17
6310320_blombacka,2002,-33
6310320_blombacka,2003,-44
6310320_blombacka,2004,-49
6310320_blombacka,2005,-59
6310320_blombacka,2006,-88
6310320_blombacka,2007,-107
6310320_blombacka,2008,-110
6310320_blombacka,2009,-148
6310320_blombacka,2010,-177
6310320_blombacka,2011,-186
6310320_blombacka,2012,-193
6310320_blombacka,2013,-209
6310320_blombacka,2014,-249
6310330_mariekalla,2000,14
6310330_mariekalla,2001,1
6310330_mariekalla,2002,-9
6310330_mariekalla,2003,5
6310330_mariekalla,2004,5
6310330_mariekalla,2005,0
6310330_mariekalla,2006,23
6310330_mariekalla,2007,16
6310330_mariekalla,2008,17
6310330_mariekalla,2009,21
6310330_mariekalla,2010,12
6310330_mariekalla,2011,1
6310330_mariekalla,2012,15
6310330_mariekalla,2013,14
6310330_mariekalla,2014,12
6310340_saltskog,2000,14
6310340_saltskog,2001,13
6310340_saltskog,2002,7
6310340_saltskog,2003,-3
6310340_saltskog,2004,-22
6310340_saltskog,2005,-30
6310340_saltskog,2006,-49
6310340_saltskog,2007,-54
6310340_saltskog,2008,-96
6310340_saltskog,2009,-141
6310340_saltskog,2010,-142
6310340_saltskog,2011,-125
6310340_saltskog,2012,-130
6310340_saltskog,2013,-152
6310340_saltskog,2014,-175
6310351_sodra_vastergard,2000,-9
6310351_sodra_vastergard,2001,-10
6310351_sodra_vastergard,2002,-5
6310351_sodra_vastergard,2003,1
6310351_sodra_vastergard,2004,-5
6310351_sodra_vastergard,2005,-24
6310351_sodra_vastergard,2006,-27
6310351_sodra_vastergard,2007,-25
6310351_sodra_vastergard,2008,-27
6310351_sodra_vastergard,2009,-31
6310351_sodra_vastergard,2010,-33
6310351_sodra_vastergard,2011,-33
6310351_sodra_vastergard,2012,-34
6310351_sodra_vastergard,2013,-21
6310351_sodra_vastergard,2014,-16
6310352_norra_vastergard,2000,1
6310352_norra_vastergard,2001,5
6310352_norra_vastergard,2002,-3
6310352_norra_vastergard,2003,-16
6310352_norra_vastergard,2004,-48
6310352_norra_vastergard,2005,-64
6310352_norra_vastergard,2006,-78
6310352_norra_vastergard,2007,-103
6310352_norra_vastergard,2008,-74
6310352_norra_vastergard,2009,-107
6310352_norra_vastergard,2010,-119
6310352_norra_vastergard,2011,-113
6310352_norra_vastergard,2012,-121
6310352_norra_vastergard,2013,-109
6310352_norra_vastergard,2014,-128
6310353_vastra_vastergard,2000,-2
6310353_vastra_vastergard,2001,3
6310353_vastra_vastergard,2002,6
6310353_vastra_vastergard,2003,4
6310353_vastra_vastergard,2004,6
6310353_vastra_vastergard,2005,11
6310353_vastra_vastergard,2006,13
6310353_vastra_vastergard,2007,24
6310353_vastra_vastergard,2008,27
6310353_vastra_vastergard,2009,39
6310353_vastra_vastergard,2010,42
6310353_vastra_vastergard,2011,41
6310353_vastra_vastergard,2012,48
6310353_vastra_vastergard,2013,42
6310353_vastra_vastergard,2014,37
6310360_barstafaltet,2000,0
6310360_barstafaltet,2001,3
6310360_barstafaltet,2002,8
6310360_barstafaltet,2003,11
6310360_barstafaltet,2004,8
6310360_barstafaltet,2005,7
6310360_barstafaltet,2006,14
6310360_barstafaltet,2007,21
6310360_barstafaltet,2008,17
6310360_barstafaltet,2009,14
6310360_barstafaltet,2010,13
6310360_barstafaltet,2011,19
6310360_barstafaltet,2012,18
6310360_barstafaltet,2013,3
6310360_barstafaltet,2014,7
6310370_barstabergen,2000,3
6310370_barstabergen,2001,3
6310370_barstabergen,2002,2
6310370_barstabergen,2003,-9
6310370_barstabergen,2004,-20
6310370_barstabergen,2005,5
6310370_barstabergen,2006,7
6310370_barstabergen,2007,11
6310370_barstabergen,2008,17
6310370_barstabergen,2009,14
6310370_barstabergen,2010,26
6310370_barstabergen,2011,35
6310370_barstabergen,2012,39
6310370_barstabergen,2013,38
6310370_barstabergen,2014,32
6310422_stationsomradet_sodra,2000,4
6310422_stationsomradet_sodra,2001,4
6310422_stationsomradet_sodra,2002,9
6310422_stationsomradet_sodra,2003,-1
6310422_stationsomradet_sodra,2004,-1
6310422_stationsomradet_sodra,2005,7
6310422_stationsomradet_sodra,2006,14
6310422_stationsomradet_sodra,2007,25
6310422_stationsomradet_sodra,2008,26
6310422_stationsomradet_sodra,2009,10
6310422_stationsomradet_sodra,2010,14
6310422_stationsomradet_sodra,2011,18
6310422_stationsomradet_sodra,2012,25
6310422_stationsomradet_sodra,2013,26
6310422_stationsomradet_sodra,2014,37
6320510_vastra_grusasen,2000,-2
6320510_vastra_grusasen,2001,-9
6320510_vastra_grusasen,2002,-22
6320510_vastra_grusasen,2003,-24
6320510_vastra_grusasen,2004,12
6320510_vastra_grusasen,2005,6
6320510_vastra_grusasen,2006,-17
6320510_vastra_grusasen,2007,-25
6320510_vastra_grusasen,2008,-32
6320510_vastra_grusasen,2009,-29
6320510_vastra_grusasen,2010,-17
6320510_vastra_grusasen,2011,-25
6320510_vastra_grusasen,2012,-3
6320510_vastra_grusasen,2013,-19
6320510_vastra_grusasen,2014,-10
6320520_ostra_grusasen,2000,1
6320520_ostra_grusasen,2001,-15
6320520_ostra_grusasen,2002,-2
6320520_ostra_grusasen,2003,-7
6320520_ostra_grusasen,2004,-3
6320520_ostra_grusasen,2005,14
6320520_ostra_grusasen,2006,24
6320520_ostra_grusasen,2007,4
6320520_ostra_grusasen,2008,-4
6320520_ostra_grusasen,2009,7
6320520_ostra_grusasen,2010,-16
6320520_ostra_grusasen,2011,-12
6320520_ostra_grusasen,2012,-20
6320520_ostra_grusasen,2013,-46
6320520_ostra_grusasen,2014,-64
6320541_sodra_brunnsang,2000,-13
6320541_sodra_brunnsang,2001,-24
6320541_sodra_brunnsang,2002,-14
6320541_sodra_brunnsang,2003,-14
6320541_sodra_brunnsang,2004,-12
6320541_sodra_brunnsang,2005,-11
6320541_sodra_brunnsang,2006,-19
6320541_sodra_brunnsang,2007,5
6320541_sodra_brunnsang,2008,-24
6320541_sodra_brunnsang,2009,-57
6320541_sodra_brunnsang,2010,-54
6320541_sodra_brunnsang,2011,-61
6320541_sodra_brunnsang,2012,-63
6320541_sodra_brunnsang,2013,-49
6320541_sodra_brunnsang,2014,-60
6320542_norra_brunnsang,2000,1
6320542_norra_brunnsang,2001,-3
6320542_norra_brunnsang,2002,-21
6320542_norra_brunnsang,2003,-32
6320542_norra_brunnsang,2004,-36
6320542_norra_brunnsang,2005,-39
6320542_norra_brunnsang,2006,-27
6320542_norra_brunnsang,2007,-34
6320542_norra_brunnsang,2008,-42
6320542_norra_brunnsang,2009,-39
6320542_norra_brunnsang,2010,-70
6320542_norra_brunnsang,2011,-71
6320542_norra_brunnsang,2012,-60
6320542_norra_brunnsang,2013,-64
6320542_norra_brunnsang,2014,-80
6320550_ragnhildsborg,2000,-1
6320550_ragnhildsborg,2001,40
6320550_ragnhildsborg,2002,77
6320550_ragnhildsborg,2003,101
6320550_ragnhildsborg,2004,106
6320550_ragnhildsborg,2005,101
6320550_ragnhildsborg,2006,109
6320550_ragnhildsborg,2007,107
6320550_ragnhildsborg,2008,114
6320550_ragnhildsborg,2009,126
6320550_ragnhildsborg,2010,121
6320550_ragnhildsborg,2011,129
6320550_ragnhildsborg,2012,119
6320550_ragnhildsborg,2013,119
6320550_ragnhildsborg,2014,167
6320611_kusens_backe,2000,-4
6320611_kusens_backe,2001,5
6320611_kusens_backe,2002,38
6320611_kusens_backe,2003,71
6320611_kusens_backe,2004,68
6320611_kusens_backe,2005,72
6320611_kusens_backe,2006,59
6320611_kusens_backe,2007,70
6320611_kusens_backe,2008,67
6320611_kusens_backe,2009,78
6320611_kusens_backe,2010,77
6320611_kusens_backe,2011,79
6320611_kusens_backe,2012,73
6320611_kusens_backe,2013,67
6320611_kusens_backe,2014,66
6320612_sjukhuset,2000,-6
6320612_sjukhuset,2001,-10
6320612_sjukhuset,2002,-13
6320612_sjukhuset,2003,-14
6320612_sjukhuset,2004,-10
6320612_sjukhuset,2005,-6
6320612_sjukhuset,2006,2
6320612_sjukhuset,2007,-9
6320612_sjukhuset,2008,-6
6320612_sjukhuset,2009,0
6320612_sjukhuset,2010,-7
6320612_sjukhuset,2011,6
6320612_sjukhuset,2012,24
6320612_sjukhuset,2013,27
6320612_sjukhuset,2014,15
6320621_ostra_rosenlund,2000,8
6320621_ostra_rosenlund,2001,30
6320621_ostra_rosenlund,2002,27
6320621_ostra_rosenlund,2003,45
6320621_ostra_rosenlund,2004,60
6320621_ostra_rosenlund,2005,36
6320621_ostra_rosenlund,2006,35
6320621_ostra_rosenlund,2007,21
6320621_ostra_rosenlund,2008,21
6320621_ostra_rosenlund,2009,12
6320621_ostra_rosenlund,2010,28
6320621_ostra_rosenlund,2011,1
6320621_ostra_rosenlund,2012,-1
6320621_ostra_rosenlund,2013,-3
6320621_ostra_rosenlund,2014,-10
6320622_rosenborg,2000,-3
6320622_rosenborg,2001,-4
6320622_rosenborg,2002,-4
6320622_rosenborg,2003,-6
6320622_rosenborg,2004,-7
6320622_rosenborg,2005,-10
6320622_rosenborg,2006,-10
6320622_rosenborg,2007,-7
6320622_rosenborg,2008,-7
6320622_rosenborg,2009,-7
6320622_rosenborg,2010,-9
6320622_rosenborg,2011,-6
6320622_rosenborg,2012,-6
6320622_rosenborg,2013,0
6320622_rosenborg,2014,0
6320940_viksberg,2000,1
6320940_viksberg,2001,13
6320940_viksberg,2002,15
6320940_viksberg,2003,17
6320940_viksberg,2004,40
6320940_viksberg,2005,47
6320940_viksberg,2006,73
6320940_viksberg,2007,78
6320940_viksberg,2008,96
6320940_viksberg,2009,100
6320940_viksberg,2010,107
6320940_viksberg,2011,124
6320940_viksberg,2012,147
6320940_viksberg,2013,156
6320940_viksberg,2014,147
6321710_igelsta,2000,-4
6321710_igelsta,2001,-4
6321710_igelsta,2002,-5
6321710_igelsta,2003,-7
6321710_igelsta,2004,-8
6321710_igelsta,2005,-8
6321710_igelsta,2006,3
6321710_igelsta,2007,48
6321710_igelsta,2008,44
6321710_igelsta,2009,48
6321710_igelsta,2010,41
6321710_igelsta,2011,41
6321710_igelsta,2012,37
6321710_igelsta,2013,42
6321710_igelsta,2014,37
6321720_ostertalje,2000,-7
6321720_ostertalje,2001,6
6321720_ostertalje,2002,14
6321720_ostertalje,2003,11
6321720_ostertalje,2004,15
6321720_ostertalje,2005,21
6321720_ostertalje,2006,32
6321720_ostertalje,2007,28
6321720_ostertalje,2008,47
6321720_ostertalje,2009,53
6321720_ostertalje,2010,53
6321720_ostertalje,2011,68
6321720_ostertalje,2012,67
6321720_ostertalje,2013,78
6321720_ostertalje,2014,79
6321740_fornhojden,2000,-30
6321740_fornhojden,2001,-49
6321740_fornhojden,2002,-65
6321740_fornhojden,2003,-75
6321740_fornhojden,2004,-112
6321740_fornhojden,2005,-156
6321740_fornhojden,2006,-162
6321740_fornhojden,2007,-183
6321740_fornhojden,2008,-191
6321740_fornhojden,2009,-243
6321740_fornhojden,2010,-251
6321740_fornhojden,2011,-265
6321740_fornhojden,2012,-282
6321740_fornhojden,2013,-291
6321740_fornhojden,2014,-330
6330210_karlhov,2000,24
6330210_karlhov,2001,21
6330210_karlhov,2002,18
6330210_karlhov,2003,8
6330210_karlhov,2004,27
6330210_karlhov,2005,17
6330210_karlhov,2006,10
6330210_karlhov,2007,25
6330210_karlhov,2008,16
6330210_karlhov,2009,19
6330210_karlhov,2010,23
6330210_karlhov,2011,23
6330210_karlhov,2012,33
6330210_karlhov,2013,27
6330210_karlhov,2014,28
6330220_sodra_ronna,2000,-20
6330220_sodra_ronna,2001,-30
6330220_sodra_ronna,2002,-60
6330220_sodra_ronna,2003,-75
6330220_sodra_ronna,2004,-88
6330220_sodra_ronna,2005,-76
6330220_sodra_ronna,2006,-103
6330220_sodra_ronna,2007,-108
6330220_sodra_ronna,2008,-129
6330220_sodra_ronna,2009,-133
6330220_sodra_ronna,2010,-151
6330220_sodra_ronna,2011,-154
6330220_sodra_ronna,2012,-159
6330220_sodra_ronna,2013,-190
6330220_sodra_ronna,2014,-206
6330230_norra_ronna,2000,16
6330230_norra_ronna,2001,4
6330230_norra_ronna,2002,-22
6330230_norra_ronna,2003,-37
6330230_norra_ronna,2004,-96
6330230_norra_ronna,2005,-184
6330230_norra_ronna,2006,-269
6330230_norra_ronna,2007,-363
6330230_norra_ronna,2008,-422
6330230_norra_ronna,2009,-498
6330230_norra_ronna,2010,-593
6330230_norra_ronna,2011,-702
6330230_norra_ronna,2012,-751
6330230_norra_ronna,2013,-781
6330230_norra_ronna,2014,-823
6330240_vastra_ronna,2000,-1
6330240_vastra_ronna,2001,-1
6330240_vastra_ronna,2002,-1
6330240_vastra_ronna,2003,-1
6330240_vastra_ronna,2004,-1
6330240_vastra_ronna,2005,-2
6330240_vastra_ronna,2006,-2
6330240_vastra_ronna,2007,4
6330240_vastra_ronna,2008,3
6330240_vastra_ronna,2009,2
6330240_vastra_ronna,2010,1
6330240_vastra_ronna,2011,2
6330240_vastra_ronna,2012,5
6330240_vastra_ronna,2013,2
6330240_vastra_ronna,2014,1
6330250_lina_hage,2000,-4
6330250_lina_hage,2001,-19
6330250_lina_hage,2002,-5
6330250_lina_hage,2003,-11
6330250_lina_hage,2004,-15
6330250_lina_hage,2005,-18
6330250_lina_hage,2006,-31
6330250_lina_hage,2007,19
6330250_lina_hage,2008,13
6330250_lina_hage,2009,34
6330250_lina_hage,2010,17
6330250_lina_hage,2011,26
6330250_lina_hage,2012,26
6330250_lina_hage,2013,19
6330250_lina_hage,2014,4
6330260_lina,2000,10
6330260_lina,2001,9
6330260_lina,2002,12
6330260_lina,2003,13
6330260_lina,2004,8
6330260_lina,2005,15
6330260_lina,2006,17
6330260_lina,2007,17
6330260_lina,2008,13
6330260_lina,2009,8
6330260_lina,2010,11
6330260_lina,2011,6
6330260_lina,2012,4
6330260_lina,2013,-1
6330260_lina,2014,1
6330380_norra_geneta,2000,8
6330380_norra_geneta,2001,8
6330380_norra_geneta,2002,17
6330380_norra_geneta,2003,-19
6330380_norra_geneta,2004,-61
6330380_norra_geneta,2005,-65
6330380_norra_geneta,2006,-106
6330380_norra_geneta,2007,-118
6330380_norra_geneta,2008,-149
6330380_norra_geneta,2009,-199
6330380_norra_geneta,2010,-237
6330380_norra_geneta,2011,-271
6330380_norra_geneta,2012,-325
6330380_norra_geneta,2013,-339
6330380_norra_geneta,2014,-390
6330391_vastra_geneta,2000,0
6330391_vastra_geneta,2001,5
6330391_vastra_geneta,2002,6
6330391_vastra_geneta,2003,0
6330391_vastra_geneta,2004,0
6330391_vastra_geneta,2005,1
6330391_vastra_geneta,2006,5
6330391_vastra_geneta,2007,4
6330391_vastra_geneta,2008,7
6330391_vastra_geneta,2009,7
6330391_vastra_geneta,2010,13
6330391_vastra_geneta,2011,14
6330391_vastra_geneta,2012,12
6330391_vastra_geneta,2013,14
6330391_vastra_geneta,2014,12
6330392_ostra_geneta,2000,-3
6330392_ostra_geneta,2001,-3
6330392_ostra_geneta,2002,-10
6330392_ostra_geneta,2003,-8
6330392_ostra_geneta,2004,-12
6330392_ostra_geneta,2005,4
6330392_ostra_geneta,2006,13
6330392_ostra_geneta,2007,17
6330392_ostra_geneta,2008,25
6330392_ostra_geneta,2009,30
6330392_ostra_geneta,2010,24
6330392_ostra_geneta,2011,28
6330392_ostra_geneta,2012,23
6330392_ostra_geneta,2013,12
6330392_ostra_geneta,2014,3
6341410_pershagen,2000,-3
6341410_pershagen,2001,-7
6341410_pershagen,2002,-17
6341410_pershagen,2003,-23
6341410_pershagen,2004,-11
6341410_pershagen,2005,-17
6341410_pershagen,2006,-21
6341410_pershagen,2007,-34
6341410_pershagen,2008,-17
6341410_pershagen,2009,-28
6341410_pershagen,2010,-27
6341410_pershagen,2011,-33
6341410_pershagen,2012,-35
6341410_pershagen,2013,-44
6341410_pershagen,2014,-50
6341430_tveta_glesbygd,2000,5
6341430_tveta_glesbygd,2001,3
6341430_tveta_glesbygd,2002,5
6341430_tveta_glesbygd,2003,13
6341430_tveta_glesbygd,2004,20
6341430_tveta_glesbygd,2005,21
6341430_tveta_glesbygd,2006,27
6341430_tveta_glesbygd,2007,31
6341430_tveta_glesbygd,2008,40
6341430_tveta_glesbygd,2009,49
6341430_tveta_glesbygd,2010,58
6341430_tveta_glesbygd,2011,59
6341430_tveta_glesbygd,2012,56
6341430_tveta_glesbygd,2013,63
6341430_tveta_glesbygd,2014,61
6341451_hovsjo,2000,-28
6341451_hovsjo,2001,-67
6341451_hovsjo,2002,-124
6341451_hovsjo,2003,-175
6341451_hovsjo,2004,-237
6341451_hovsjo,2005,-292
6341451_hovsjo,2006,-366
6341451_hovsjo,2007,-435
6341451_hovsjo,2008,-505
6341451_hovsjo,2009,-595
6341451_hovsjo,2010,-644
6341451_hovsjo,2011,-662
6341451_hovsjo,2012,-696
6341451_hovsjo,2013,-729
6341451_hovsjo,2014,-789
6351200_enhorna_glesbygd,2000,25
6351200_enhorna_glesbygd,2001,45
6351200_enhorna_glesbygd,2002,55
6351200_enhorna_glesbygd,2003,90
6351200_enhorna_glesbygd,2004,91
6351200_enhorna_glesbygd,2005,114
6351200_enhorna_glesbygd,2006,118
6351200_enhorna_glesbygd,2007,122
6351200_enhorna_glesbygd,2008,139
6351200_enhorna_glesbygd,2009,152
6351200_enhorna_glesbygd,2010,157
6351200_enhorna_glesbygd,2011,154
6351200_enhorna_glesbygd,2012,164
6351200_enhorna_glesbygd,2013,174
6351200_enhorna_glesbygd,2014,178
6351210_ekeby,2000,-6
6351210_ekeby,2001,-9
6351210_ekeby,2002,-13
6351210_ekeby,2003,-11
6351210_ekeby,2004,1
6351210_ekeby,2005,4
6351210_ekeby,2006,14
6351210_ekeby,2007,4
6351210_ekeby,2008,6
6351210_ekeby,2009,3
6351210_ekeby,2010,4
6351210_ekeby,2011,3
6351210_ekeby,2012,8
6351210_ekeby,2013,0
6351210_ekeby,2014,-4
6381100_molnbo,2000,4
6381100_molnbo,2001,6
6381100_molnbo,2002,9
6381100_molnbo,2003,1
6381100_molnbo,2004,1
6381100_molnbo,2005,1
6381100_molnbo,2006,2
6381100_molnbo,2007,9
6381100_molnbo,2008,11
6381100_molnbo,2009,8
6381100_molnbo,2010,16
6381100_molnbo,2011,9
6381100_molnbo,2012,21
