basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64
2140340_sandsborg,2005,0.31855
2140340_sandsborg,2006,0.32583
2140340_sandsborg,2007,0.29634
2140340_sandsborg,2008,0.30568
2140340_sandsborg,2009,0.3032
2140340_sandsborg,2010,0.30612
2140340_sandsborg,2011,0.3054
2140340_sandsborg,2012,0.30989
2140340_sandsborg,2013,0.33839
2140340_sandsborg,2014,0.35814
2140350_dalen,2000,0.17427
2140350_dalen,2001,0.17974
2140350_dalen,2002,0.18086
2140350_dalen,2003,0.20449
2140350_dalen,2004,0.20319
2140350_dalen,2005,0.21259
2140350_dalen,2006,0.21161
2140350_dalen,2007,0.23066
2140350_dalen,2008,0.23733
2140350_dalen,2009,0.24685
2140350_dalen,2010,0.25546
2140350_dalen,2011,0.26036
2140350_dalen,2012,0.26584
2140350_dalen,2013,0.27004
2140350_dalen,2014,0.28031
2140620_gullmarsplan,2000,0.2649
2140620_gullmarsplan,2001,0.2852
2140620_gullmarsplan,2002,0.29464
2140620_gullmarsplan,2003,0.27518
2140620_gullmarsplan,2004,0.29445
2140620_gullmarsplan,2005,0.30128
2140620_gullmarsplan,2006,0.30626
2140620_gullmarsplan,2007,0.3093
2140620_gullmarsplan,2008,0.32535
2140620_gullmarsplan,2009,0.32316
2140620_gullmarsplan,2010,0.33048
2140620_gullmarsplan,2011,0.34932
2140620_gullmarsplan,2012,0.35748
2140620_gullmarsplan,2013,0.37882
2140620_gullmarsplan,2014,0.3748
2140630_skarmarbrink,2000,0.24094
2140630_skarmarbrink,2001,0.23673
2140630_skarmarbrink,2002,0.2378
2140630_skarmarbrink,2003,0.25739
2140630_skarmarbrink,2004,0.26472
2140630_skarmarbrink,2005,0.27709
2140630_skarmarbrink,2006,0.28537
2140630_skarmarbrink,2007,0.3027
2140630_skarmarbrink,2008,0.30014
2140630_skarmarbrink,2009,0.29064
2140630_skarmarbrink,2010,0.28794
2140630_skarmarbrink,2011,0.28805
2140630_skarmarbrink,2012,0.30416
2140630_skarmarbrink,2013,0.31138
2140630_skarmarbrink,2014,0.32228
2140820_skanskvarn,2000,0.27172
2140820_skanskvarn,2001,0.28758
2140820_skanskvarn,2002,0.3048
2140820_skanskvarn,2003,0.3177
2140820_skanskvarn,2004,0.33076
2140820_skanskvarn,2005,0.34614
2140820_skanskvarn,2006,0.35216
2140820_skanskvarn,2007,0.36402
2140820_skanskvarn,2008,0.39475
2140820_skanskvarn,2009,0.40941
2140820_skanskvarn,2010,0.41673
2140820_skanskvarn,2011,0.42234
2140820_skanskvarn,2012,0.42602
2140820_skanskvarn,2013,0.42708
2140820_skanskvarn,2014,0.43663
2140830_arsta_centrum,2000,0.2828
2140830_arsta_centrum,2001,0.30764
2140830_arsta_centrum,2002,0.32893
2140830_arsta_centrum,2003,0.33281
2140830_arsta_centrum,2004,0.34777
2140830_arsta_centrum,2005,0.35777
2140830_arsta_centrum,2006,0.375
2140830_arsta_centrum,2007,0.39566
2140830_arsta_centrum,2008,0.40872
2140830_arsta_centrum,2009,0.41402
2140830_arsta_centrum,2010,0.42302
2140830_arsta_centrum,2011,0.42062
2140830_arsta_centrum,2012,0.42872
2140830_arsta_centrum,2013,0.43281
2140830_arsta_centrum,2014,0.43079
2140840_arsta_gard,2000,0.24675
2140840_arsta_gard,2001,0.24936
2140840_arsta_gard,2002,0.25684
2140840_arsta_gard,2003,0.2723
2140840_arsta_gard,2004,0.29975
2140840_arsta_gard,2005,0.3191
2140840_arsta_gard,2006,0.33587
2140840_arsta_gard,2007,0.35806
2140840_arsta_gard,2008,0.37495
2140840_arsta_gard,2009,0.38523
2140840_arsta_gard,2010,0.39231
2140840_arsta_gard,2011,0.39856
2140840_arsta_gard,2012,0.40852
2140840_arsta_gard,2013,0.41832
2140840_arsta_gard,2014,0.4209
2140850_valla_garde,2000,0.16933
2140850_valla_garde,2001,0.17848
2140850_valla_garde,2002,0.19145
2140850_valla_garde,2003,0.18319
2140850_valla_garde,2004,0.19036
2140850_valla_garde,2005,0.20865
2140850_valla_garde,2006,0.23306
2140850_valla_garde,2007,0.24179
2140850_valla_garde,2008,0.25867
2140850_valla_garde,2009,0.27532
2140850_valla_garde,2010,0.28423
2140850_valla_garde,2011,0.28942
2140850_valla_garde,2012,0.29431
2140850_valla_garde,2013,0.3058
2140850_valla_garde,2014,0.31478
2150100_bjorkhagen,2000,0.31376
2150100_bjorkhagen,2001,0.33084
2150100_bjorkhagen,2002,0.34875
2150100_bjorkhagen,2003,0.35793
2150100_bjorkhagen,2004,0.36588
2150100_bjorkhagen,2005,0.37871
2150100_bjorkhagen,2006,0.39014
2150100_bjorkhagen,2007,0.40975
2150100_bjorkhagen,2008,0.42007
2150100_bjorkhagen,2009,0.42912
2150100_bjorkhagen,2010,0.44344
2150100_bjorkhagen,2011,0.4575
2150100_bjorkhagen,2012,0.46585
2150100_bjorkhagen,2013,0.47423
2150100_bjorkhagen,2014,0.47492
2150200_enskededalen,2000,0.34279
2150200_enskededalen,2001,0.34585
2150200_enskededalen,2002,0.35845
2150200_enskededalen,2003,0.36451
2150200_enskededalen,2004,0.36855
2150200_enskededalen,2005,0.3888
2150200_enskededalen,2006,0.40571
2150200_enskededalen,2007,0.42567
2150200_enskededalen,2008,0.43415
2150200_enskededalen,2009,0.45641
2150200_enskededalen,2010,0.47301
2150200_enskededalen,2011,0.48788
2150200_enskededalen,2012,0.49087
2150200_enskededalen,2013,0.51153
2150200_enskededalen,2014,0.51806
2150400_okand,2000,0.25071
2150400_okand,2001,0.26896
2150400_okand,2002,0.27676
2150400_okand,2003,0.29155
2150400_okand,2004,0.30967
2150400_okand,2005,0.31868
2150400_okand,2006,0.33213
2150400_okand,2007,0.35097
2150400_okand,2008,0.36034
2150400_okand,2009,0.37718
2150500_karrtorp,2000,0.17098
2150500_karrtorp,2001,0.18532
2150500_karrtorp,2002,0.1933
2150500_karrtorp,2003,0.18928
2150500_karrtorp,2004,0.2089
2150500_karrtorp,2005,0.22323
2150500_karrtorp,2006,0.23207
2150500_karrtorp,2007,0.23438
2150500_karrtorp,2008,0.24956
2150500_karrtorp,2009,0.2713
2150500_karrtorp,2010,0.29079
2150500_karrtorp,2011,0.31565
2150500_karrtorp,2012,0.33455
2150500_karrtorp,2013,0.35413
2150500_karrtorp,2014,0.36821
2150720_pungpinan,2000,0.35782
2150720_pungpinan,2001,0.36963
2150720_pungpinan,2002,0.38525
2150720_pungpinan,2003,0.3882
2150720_pungpinan,2004,0.39939
2150720_pungpinan,2005,0.39775
2150720_pungpinan,2006,0.40831
2150720_pungpinan,2007,0.42872
2150720_pungpinan,2008,0.43902
2150720_pungpinan,2009,0.46737
2150720_pungpinan,2010,0.48671
2150720_pungpinan,2011,0.5041
2150720_pungpinan,2012,0.52329
2150720_pungpinan,2013,0.53604
2150720_pungpinan,2014,0.54332
2150731_skarpnacksfaltet_o,2000,0.23731
2150731_skarpnacksfaltet_o,2001,0.2488
2150731_skarpnacksfaltet_o,2002,0.25845
2150731_skarpnacksfaltet_o,2003,0.2593
2150731_skarpnacksfaltet_o,2004,0.26578
2150731_skarpnacksfaltet_o,2005,0.26949
2150731_skarpnacksfaltet_o,2006,0.27524
2150731_skarpnacksfaltet_o,2007,0.28173
2150731_skarpnacksfaltet_o,2008,0.28764
2150731_skarpnacksfaltet_o,2009,0.30194
2150731_skarpnacksfaltet_o,2010,0.31006
2150731_skarpnacksfaltet_o,2011,0.3203
2150731_skarpnacksfaltet_o,2012,0.3264
2150731_skarpnacksfaltet_o,2013,0.3411
2150731_skarpnacksfaltet_o,2014,0.35737
2150732_skarpnacksfaltet_v,2000,0.18053
2150732_skarpnacksfaltet_v,2001,0.19029
2150732_skarpnacksfaltet_v,2002,0.18731
2150732_skarpnacksfaltet_v,2003,0.19931
2150732_skarpnacksfaltet_v,2004,0.20753
2150732_skarpnacksfaltet_v,2005,0.21603
2150732_skarpnacksfaltet_v,2006,0.21344
2150732_skarpnacksfaltet_v,2007,0.21671
2150732_skarpnacksfaltet_v,2008,0.2287
2150732_skarpnacksfaltet_v,2009,0.23604
2150732_skarpnacksfaltet_v,2010,0.23903
2150732_skarpnacksfaltet_v,2011,0.23822
2150732_skarpnacksfaltet_v,2012,0.23768
2150732_skarpnacksfaltet_v,2013,0.2437
2150732_skarpnacksfaltet_v,2014,0.24628
2150740_skarpa_by,2000,0.11017
2150740_skarpa_by,2001,0.128
2150740_skarpa_by,2002,0.15888
2150740_skarpa_by,2003,0.1619
2150740_skarpa_by,2004,0.18681
2150740_skarpa_by,2005,0.17045
2150740_skarpa_by,2006,0.17105
2150740_skarpa_by,2007,0.15789
2150740_skarpa_by,2008,0.21053
2150740_skarpa_by,2009,0.25352
2150740_skarpa_by,2010,0.21622
2150740_skarpa_by,2011,0.22785
2150740_skarpa_by,2012,0.20253
2150740_skarpa_by,2013,0.13077
2150740_skarpa_by,2014,0.14754
2150820_lagaplan,2000,0.17196
2150820_lagaplan,2001,0.18666
2150820_lagaplan,2002,0.19358
2150820_lagaplan,2003,0.20419
2150820_lagaplan,2004,0.22914
2150820_lagaplan,2005,0.23258
2150820_lagaplan,2006,0.24332
2150820_lagaplan,2007,0.25596
2150820_lagaplan,2008,0.27849
2150820_lagaplan,2009,0.29656
2150820_lagaplan,2010,0.30564
2150820_lagaplan,2011,0.32037
2150820_lagaplan,2012,0.33403
2150820_lagaplan,2013,0.3482
