basomrade,year,population_20xx_12_31_female
2110940_hokmossen,2005,625
2110940_hokmossen,2006,635
2110940_hokmossen,2007,627
2110940_hokmossen,2008,631
2110940_hokmossen,2009,644
2110940_hokmossen,2010,663
2110940_hokmossen,2011,679
2110940_hokmossen,2012,678
2110940_hokmossen,2013,661
2110940_hokmossen,2014,667
2120100_fruangen,2000,3603
2120100_fruangen,2001,3660
2120100_fruangen,2002,3675
2120100_fruangen,2003,3574
2120100_fruangen,2004,3479
2120100_fruangen,2005,3401
2120100_fruangen,2006,3411
2120100_fruangen,2007,3487
2120100_fruangen,2008,3547
2120100_fruangen,2009,3674
2120100_fruangen,2010,3743
2120100_fruangen,2011,3922
2120100_fruangen,2012,4134
2120100_fruangen,2013,4330
2120100_fruangen,2014,4817
2120201_herrangen_v,2000,1050
2120201_herrangen_v,2001,1037
2120201_herrangen_v,2002,1025
2120201_herrangen_v,2003,1054
2120201_herrangen_v,2004,1041
2120201_herrangen_v,2005,1054
2120201_herrangen_v,2006,1061
2120201_herrangen_v,2007,1079
2120201_herrangen_v,2008,1130
2120201_herrangen_v,2009,1149
2120201_herrangen_v,2010,1166
2120201_herrangen_v,2011,1194
2120201_herrangen_v,2012,1193
2120201_herrangen_v,2013,1203
2120201_herrangen_v,2014,1202
2120202_herrangen_o,2000,519
2120202_herrangen_o,2001,527
2120202_herrangen_o,2002,532
2120202_herrangen_o,2003,546
2120202_herrangen_o,2004,533
2120202_herrangen_o,2005,562
2120202_herrangen_o,2006,577
2120202_herrangen_o,2007,573
2120202_herrangen_o,2008,587
2120202_herrangen_o,2009,590
2120202_herrangen_o,2010,615
2120202_herrangen_o,2011,621
2120202_herrangen_o,2012,615
2120202_herrangen_o,2013,620
2120202_herrangen_o,2014,622
2120300_liseberg,2000,748
2120300_liseberg,2001,722
2120300_liseberg,2002,735
2120300_liseberg,2003,716
2120300_liseberg,2004,703
2120300_liseberg,2005,689
2120300_liseberg,2006,707
2120300_liseberg,2007,687
2120300_liseberg,2008,679
2120300_liseberg,2009,698
2120300_liseberg,2010,667
2120300_liseberg,2011,685
2120300_liseberg,2012,681
2120300_liseberg,2013,712
2120300_liseberg,2014,715
2120401_langbro_v,2000,705
2120401_langbro_v,2001,717
2120401_langbro_v,2002,781
2120401_langbro_v,2003,787
2120401_langbro_v,2004,832
2120401_langbro_v,2005,933
2120401_langbro_v,2006,950
2120401_langbro_v,2007,1119
2120401_langbro_v,2008,1241
2120401_langbro_v,2009,1267
2120401_langbro_v,2010,1405
2120401_langbro_v,2011,1505
2120401_langbro_v,2012,1697
2120401_langbro_v,2013,1840
2120401_langbro_v,2014,1891
2120402_langbro_o,2000,1716
2120402_langbro_o,2001,1719
2120402_langbro_o,2002,1730
2120402_langbro_o,2003,1720
2120402_langbro_o,2004,1699
2120402_langbro_o,2005,1705
2120402_langbro_o,2006,1746
2120402_langbro_o,2007,1758
2120402_langbro_o,2008,1786
2120402_langbro_o,2009,1828
2120402_langbro_o,2010,1821
2120402_langbro_o,2011,1883
2120402_langbro_o,2012,1888
2120402_langbro_o,2013,1910
2120402_langbro_o,2014,1942
2120500_langsjo,2000,1271
2120500_langsjo,2001,1259
2120500_langsjo,2002,1280
2120500_langsjo,2003,1273
2120500_langsjo,2004,1272
2120500_langsjo,2005,1289
2120500_langsjo,2006,1308
2120500_langsjo,2007,1311
2120500_langsjo,2008,1336
2120500_langsjo,2009,1378
2120500_langsjo,2010,1355
2120500_langsjo,2011,1361
2120500_langsjo,2012,1377
2120500_langsjo,2013,1411
2120500_langsjo,2014,1446
2120620_norra_solberga,2000,2142
2120620_norra_solberga,2001,2132
2120620_norra_solberga,2002,2174
2120620_norra_solberga,2003,2137
2120620_norra_solberga,2004,2157
2120620_norra_solberga,2005,2140
2120620_norra_solberga,2006,2150
2120620_norra_solberga,2007,2169
2120620_norra_solberga,2008,2181
2120620_norra_solberga,2009,2431
2120620_norra_solberga,2010,2545
2120620_norra_solberga,2011,2610
2120620_norra_solberga,2012,2647
2120620_norra_solberga,2013,2622
2120620_norra_solberga,2014,2592
2120630_vastra_solberga,2000,260
2120630_vastra_solberga,2001,264
2120630_vastra_solberga,2002,274
2120630_vastra_solberga,2003,284
2120630_vastra_solberga,2004,284
2120630_vastra_solberga,2005,395
2120630_vastra_solberga,2006,415
2120630_vastra_solberga,2007,406
2120630_vastra_solberga,2008,407
2120630_vastra_solberga,2009,415
2120630_vastra_solberga,2010,435
2120630_vastra_solberga,2011,273
2120630_vastra_solberga,2012,280
2120630_vastra_solberga,2013,285
2120630_vastra_solberga,2014,288
2120660_sodra_solberga,2000,913
2120660_sodra_solberga,2001,915
2120660_sodra_solberga,2002,888
2120660_sodra_solberga,2003,924
2120660_sodra_solberga,2004,987
2120660_sodra_solberga,2005,1014
2120660_sodra_solberga,2006,1032
2120660_sodra_solberga,2007,1117
2120660_sodra_solberga,2008,1344
2120660_sodra_solberga,2009,1367
2120660_sodra_solberga,2010,1362
2120660_sodra_solberga,2011,1352
2120660_sodra_solberga,2012,1436
2120660_sodra_solberga,2013,1538
2120660_sodra_solberga,2014,1536
2120700_vastertorp,2000,2963
2120700_vastertorp,2001,2962
2120700_vastertorp,2002,3013
2120700_vastertorp,2003,2964
2120700_vastertorp,2004,2955
2120700_vastertorp,2005,2960
2120700_vastertorp,2006,2962
2120700_vastertorp,2007,2963
2120700_vastertorp,2008,3129
2120700_vastertorp,2009,3436
2120700_vastertorp,2010,3528
2120700_vastertorp,2011,3625
2120700_vastertorp,2012,3659
2120700_vastertorp,2013,3631
2120700_vastertorp,2014,3658
2120820_vastra_alvsjo,2000,434
2120820_vastra_alvsjo,2001,441
2120820_vastra_alvsjo,2002,441
2120820_vastra_alvsjo,2003,437
2120820_vastra_alvsjo,2004,448
2120820_vastra_alvsjo,2005,464
2120820_vastra_alvsjo,2006,463
2120820_vastra_alvsjo,2007,462
2120820_vastra_alvsjo,2008,453
2120820_vastra_alvsjo,2009,488
2120820_vastra_alvsjo,2010,503
2120820_vastra_alvsjo,2011,507
2120820_vastra_alvsjo,2012,509
2120820_vastra_alvsjo,2013,506
2120820_vastra_alvsjo,2014,510
2120900_orby_slott,2000,848
2120900_orby_slott,2001,849
2120900_orby_slott,2002,848
2120900_orby_slott,2003,834
2120900_orby_slott,2004,822
2120900_orby_slott,2005,863
2120900_orby_slott,2006,849
2120900_orby_slott,2007,866
2120900_orby_slott,2008,869
2120900_orby_slott,2009,880
2120900_orby_slott,2010,926
2120900_orby_slott,2011,915
2120900_orby_slott,2012,920
2120900_orby_slott,2013,942
2120900_orby_slott,2014,941
2121020_okand,2000,2317
2121020_okand,2001,2361
2121020_okand,2002,2385
2121020_okand,2003,2416
2121020_okand,2004,2428
2121020_okand,2005,2439
2121020_okand,2006,2528
2121020_okand,2007,2557
2121020_okand,2008,2598
2121020_okand,2009,2746
2130100_bandhagen,2000,2664
2130100_bandhagen,2001,2659
2130100_bandhagen,2002,2641
2130100_bandhagen,2003,2639
2130100_bandhagen,2004,2630
2130100_bandhagen,2005,2643
2130100_bandhagen,2006,2660
2130100_bandhagen,2007,2746
2130100_bandhagen,2008,2827
2130100_bandhagen,2009,2867
2130100_bandhagen,2010,2989
2130100_bandhagen,2011,3007
2130100_bandhagen,2012,3083
2130100_bandhagen,2013,3137
2130100_bandhagen,2014,3221
2130210_hogdalens_centrum,2000,144
2130210_hogdalens_centrum,2001,141
2130210_hogdalens_centrum,2002,144
2130210_hogdalens_centrum,2003,154
2130210_hogdalens_centrum,2004,158
2130210_hogdalens_centrum,2005,145
2130210_hogdalens_centrum,2006,157
2130210_hogdalens_centrum,2007,176
2130210_hogdalens_centrum,2008,219
2130210_hogdalens_centrum,2009,234
2130210_hogdalens_centrum,2010,234
2130210_hogdalens_centrum,2011,225
2130210_hogdalens_centrum,2012,246
2130210_hogdalens_centrum,2013,357
2130210_hogdalens_centrum,2014,385
2130220_ostra_hogdalen,2000,1722
2130220_ostra_hogdalen,2001,1709
2130220_ostra_hogdalen,2002,1744
2130220_ostra_hogdalen,2003,1738
2130220_ostra_hogdalen,2004,1770
2130220_ostra_hogdalen,2005,1740
2130220_ostra_hogdalen,2006,1748
2130220_ostra_hogdalen,2007,1743
2130220_ostra_hogdalen,2008,1746
2130220_ostra_hogdalen,2009,1762
2130220_ostra_hogdalen,2010,1765
2130220_ostra_hogdalen,2011,1789
2130220_ostra_hogdalen,2012,1799
2130220_ostra_hogdalen,2013,1809
2130220_ostra_hogdalen,2014,1847
2130230_vastra_hogdalen,2000,347
2130230_vastra_hogdalen,2001,360
2130230_vastra_hogdalen,2002,355
2130230_vastra_hogdalen,2003,355
2130230_vastra_hogdalen,2004,367
2130230_vastra_hogdalen,2005,376
2130230_vastra_hogdalen,2006,382
2130230_vastra_hogdalen,2007,388
2130230_vastra_hogdalen,2008,399
2130230_vastra_hogdalen,2009,397
2130230_vastra_hogdalen,2010,415
2130230_vastra_hogdalen,2011,414
2130230_vastra_hogdalen,2012,407
2130230_vastra_hogdalen,2013,410
2130230_vastra_hogdalen,2014,404
2130240_skebokvarnsvagen,2000,1776
2130240_skebokvarnsvagen,2001,1762
2130240_skebokvarnsvagen,2002,1707
2130240_skebokvarnsvagen,2003,1719
2130240_skebokvarnsvagen,2004,1722
2130240_skebokvarnsvagen,2005,1755
2130240_skebokvarnsvagen,2006,1775
2130240_skebokvarnsvagen,2007,1812
2130240_skebokvarnsvagen,2008,1825
2130240_skebokvarnsvagen,2009,1816
2130240_skebokvarnsvagen,2010,1887
2130240_skebokvarnsvagen,2011,1934
2130240_skebokvarnsvagen,2012,1937
2130240_skebokvarnsvagen,2013,1961
2130240_skebokvarnsvagen,2014,1986
2130320_ragsveds_torg,2000,2134
2130320_ragsveds_torg,2001,2133
2130320_ragsveds_torg,2002,2146
2130320_ragsveds_torg,2003,2215
2130320_ragsveds_torg,2004,2206
2130320_ragsveds_torg,2005,2179
2130320_ragsveds_torg,2006,2179
2130320_ragsveds_torg,2007,2174
2130320_ragsveds_torg,2008,2321
2130320_ragsveds_torg,2009,2380
2130320_ragsveds_torg,2010,2426
2130320_ragsveds_torg,2011,2442
2130320_ragsveds_torg,2012,2424
2130320_ragsveds_torg,2013,2451
2130320_ragsveds_torg,2014,2452
2130330_bjursatra,2000,1861
2130330_bjursatra,2001,1895
2130330_bjursatra,2002,1893
2130330_bjursatra,2003,1883
2130330_bjursatra,2004,1873
2130330_bjursatra,2005,1873
2130330_bjursatra,2006,2008
2130330_bjursatra,2007,2167
2130330_bjursatra,2008,2199
2130330_bjursatra,2009,2210
2130330_bjursatra,2010,2353
2130330_bjursatra,2011,2453
2130330_bjursatra,2012,2447
2130330_bjursatra,2013,2501
2130330_bjursatra,2014,2561
2130340_snosatra,2000,775
2130340_snosatra,2001,785
2130340_snosatra,2002,799
2130340_snosatra,2003,787
2130340_snosatra,2004,744
2130340_snosatra,2005,748
2130340_snosatra,2006,758
2130340_snosatra,2007,772
2130340_snosatra,2008,777
2130340_snosatra,2009,766
2130340_snosatra,2010,806
2130340_snosatra,2011,816
2130340_snosatra,2012,843
2130340_snosatra,2013,849
2130340_snosatra,2014,847
2130420_backaskiftsvagen,2000,859
2130420_backaskiftsvagen,2001,873
2130420_backaskiftsvagen,2002,901
2130420_backaskiftsvagen,2003,880
2130420_backaskiftsvagen,2004,879
2130420_backaskiftsvagen,2005,875
2130420_backaskiftsvagen,2006,871
2130420_backaskiftsvagen,2007,885
2130420_backaskiftsvagen,2008,899
2130420_backaskiftsvagen,2009,947
2130420_backaskiftsvagen,2010,1002
2130420_backaskiftsvagen,2011,1029
2130420_backaskiftsvagen,2012,1027
2130420_backaskiftsvagen,2013,1026
2130420_backaskiftsvagen,2014,1069
2130430_ostra_stureby,2000,1325
2130430_ostra_stureby,2001,1321
2130430_ostra_stureby,2002,1359
2130430_ostra_stureby,2003,1353
2130430_ostra_stureby,2004,1337
2130430_ostra_stureby,2005,1340
2130430_ostra_stureby,2006,1374
2130430_ostra_stureby,2007,1411
2130430_ostra_stureby,2008,1429
2130430_ostra_stureby,2009,1427
2130430_ostra_stureby,2010,1436
2130430_ostra_stureby,2011,1444
2130430_ostra_stureby,2012,1462
2130430_ostra_stureby,2013,1479
2130430_ostra_stureby,2014,1470
2130440_vastra_stureby,2000,1105
2130440_vastra_stureby,2001,1132
2130440_vastra_stureby,2002,1110
2130440_vastra_stureby,2003,1132
2130440_vastra_stureby,2004,1119
2130440_vastra_stureby,2005,1155
2130440_vastra_stureby,2006,1168
2130440_vastra_stureby,2007,1201
2130440_vastra_stureby,2008,1198
2130440_vastra_stureby,2009,1250
2130440_vastra_stureby,2010,1252
2130440_vastra_stureby,2011,1255
2130440_vastra_stureby,2012,1274
2130440_vastra_stureby,2013,1276
2130440_vastra_stureby,2014,1282
2130501_orby_n,2000,826
2130501_orby_n,2001,820
2130501_orby_n,2002,812
2130501_orby_n,2003,807
2130501_orby_n,2004,822
2130501_orby_n,2005,818
2130501_orby_n,2006,804
2130501_orby_n,2007,816
2130501_orby_n,2008,823
2130501_orby_n,2009,839
2130501_orby_n,2010,864
2130501_orby_n,2011,851
2130501_orby_n,2012,860
2130501_orby_n,2013,863
2130501_orby_n,2014,859
2130502_orby_s,2000,1509
2130502_orby_s,2001,1500
2130502_orby_s,2002,1498
2130502_orby_s,2003,1510
2130502_orby_s,2004,1529
2130502_orby_s,2005,1547
2130502_orby_s,2006,1551
2130502_orby_s,2007,1561
2130502_orby_s,2008,1603
2130502_orby_s,2009,1674
2130502_orby_s,2010,1708
2130502_orby_s,2011,1722
2130502_orby_s,2012,1720
2130502_orby_s,2013,1757
2130502_orby_s,2014,1798
2130620_hagsatra_torg,2000,3085
2130620_hagsatra_torg,2001,3080
2130620_hagsatra_torg,2002,3076
2130620_hagsatra_torg,2003,3058
2130620_hagsatra_torg,2004,3108
2130620_hagsatra_torg,2005,3153
2130620_hagsatra_torg,2006,3186
2130620_hagsatra_torg,2007,3300
2130620_hagsatra_torg,2008,3274
2130620_hagsatra_torg,2009,3291
2130620_hagsatra_torg,2010,3307
2130620_hagsatra_torg,2011,3368
2130620_hagsatra_torg,2012,3399
2130620_hagsatra_torg,2013,3410
2130620_hagsatra_torg,2014,3511
2130630_ormkarr,2000,986
2130630_ormkarr,2001,980
2130630_ormkarr,2002,971
2130630_ormkarr,2003,975
2130630_ormkarr,2004,976
2130630_ormkarr,2005,969
2130630_ormkarr,2006,989
2130630_ormkarr,2007,998
2130630_ormkarr,2008,982
2130630_ormkarr,2009,971
2130630_ormkarr,2010,987
2130630_ormkarr,2011,1010
2130630_ormkarr,2012,1050
2130630_ormkarr,2013,1027
2130630_ormkarr,2014,1032
2140120_ostra_enskedefaltet,2000,686
2140120_ostra_enskedefaltet,2001,677
2140120_ostra_enskedefaltet,2002,683
2140120_ostra_enskedefaltet,2003,681
2140120_ostra_enskedefaltet,2004,674
2140120_ostra_enskedefaltet,2005,681
2140120_ostra_enskedefaltet,2006,667
2140120_ostra_enskedefaltet,2007,680
2140120_ostra_enskedefaltet,2008,672
2140120_ostra_enskedefaltet,2009,682
2140120_ostra_enskedefaltet,2010,676
2140120_ostra_enskedefaltet,2011,694
2140120_ostra_enskedefaltet,2012,699
2140120_ostra_enskedefaltet,2013,695
2140120_ostra_enskedefaltet,2014,689
2140210_vastra_enskede_gard,2000,1075
2140210_vastra_enskede_gard,2001,1079
2140210_vastra_enskede_gard,2002,1047
2140210_vastra_enskede_gard,2003,1069
2140210_vastra_enskede_gard,2004,1070
2140210_vastra_enskede_gard,2005,1068
2140210_vastra_enskede_gard,2006,1055
2140210_vastra_enskede_gard,2007,1066
2140210_vastra_enskede_gard,2008,1082
2140210_vastra_enskede_gard,2009,1104
2140210_vastra_enskede_gard,2010,1129
2140210_vastra_enskede_gard,2011,1130
2140210_vastra_enskede_gard,2012,1131
2140210_vastra_enskede_gard,2013,1113
2140210_vastra_enskede_gard,2014,1149
2140220_tradskolan,2000,382
2140220_tradskolan,2001,380
2140220_tradskolan,2002,398
2140220_tradskolan,2003,393
2140220_tradskolan,2004,397
2140220_tradskolan,2005,391
2140220_tradskolan,2006,378
2140220_tradskolan,2007,383
2140220_tradskolan,2008,386
2140220_tradskolan,2009,375
2140220_tradskolan,2010,373
2140220_tradskolan,2011,380
2140220_tradskolan,2012,386
2140220_tradskolan,2013,380
2140220_tradskolan,2014,384
2140320_enskede_kyrka,2000,1489
2140320_enskede_kyrka,2001,1506
2140320_enskede_kyrka,2002,1512
2140320_enskede_kyrka,2003,1497
2140320_enskede_kyrka,2004,1475
2140320_enskede_kyrka,2005,1507
2140320_enskede_kyrka,2006,1494
2140320_enskede_kyrka,2007,1522
2140320_enskede_kyrka,2008,1551
2140320_enskede_kyrka,2009,1551
2140320_enskede_kyrka,2010,1576
2140320_enskede_kyrka,2011,1562
2140320_enskede_kyrka,2012,1638
2140320_enskede_kyrka,2013,1660
2140320_enskede_kyrka,2014,1676
2140330_svampvagen,2000,733
2140330_svampvagen,2001,723
2140330_svampvagen,2002,716
2140330_svampvagen,2003,724
2140330_svampvagen,2004,723
2140330_svampvagen,2005,711
2140330_svampvagen,2006,702
2140330_svampvagen,2007,697
2140330_svampvagen,2008,752
2140330_svampvagen,2009,788
2140330_svampvagen,2010,791
2140330_svampvagen,2011,855
2140330_svampvagen,2012,851
2140330_svampvagen,2013,840
2140330_svampvagen,2014,857
2140340_sandsborg,2000,662
2140340_sandsborg,2001,667
2140340_sandsborg,2002,643
2140340_sandsborg,2003,635
2140340_sandsborg,2004,643
2140340_sandsborg,2005,655
2140340_sandsborg,2006,659
2140340_sandsborg,2007,637
2140340_sandsborg,2008,690
2140340_sandsborg,2009,677
2140340_sandsborg,2010,682
2140340_sandsborg,2011,685
2140340_sandsborg,2012,678
2140340_sandsborg,2013,688
2140340_sandsborg,2014,722
2140350_dalen,2000,2436
2140350_dalen,2001,2435
2140350_dalen,2002,2443
2140350_dalen,2003,2445
2140350_dalen,2004,2424
2140350_dalen,2005,2378
2140350_dalen,2006,2353
2140350_dalen,2007,2320
2140350_dalen,2008,2350
2140350_dalen,2009,2508
2140350_dalen,2010,2493
2140350_dalen,2011,2505
2140350_dalen,2012,2529
2140350_dalen,2013,2569
2140350_dalen,2014,2590
2140620_gullmarsplan,2000,1472
2140620_gullmarsplan,2001,1434
2140620_gullmarsplan,2002,1434
2140620_gullmarsplan,2003,1427
2140620_gullmarsplan,2004,1434
2140620_gullmarsplan,2005,1447
2140620_gullmarsplan,2006,1419
2140620_gullmarsplan,2007,1419
2140620_gullmarsplan,2008,1424
2140620_gullmarsplan,2009,1421
2140620_gullmarsplan,2010,1459
2140620_gullmarsplan,2011,1501
2140620_gullmarsplan,2012,1489
2140620_gullmarsplan,2013,1466
2140620_gullmarsplan,2014,1463
2140630_skarmarbrink,2000,1520
2140630_skarmarbrink,2001,1470
2140630_skarmarbrink,2002,1483
2140630_skarmarbrink,2003,1488
2140630_skarmarbrink,2004,1491
2140630_skarmarbrink,2005,1520
2140630_skarmarbrink,2006,1524
2140630_skarmarbrink,2007,1526
2140630_skarmarbrink,2008,1563
2140630_skarmarbrink,2009,1576
2140630_skarmarbrink,2010,1542
2140630_skarmarbrink,2011,1528
2140630_skarmarbrink,2012,1532
2140630_skarmarbrink,2013,1580
2140630_skarmarbrink,2014,1623
2140820_skanskvarn,2000,1868
2140820_skanskvarn,2001,1848
2140820_skanskvarn,2002,1793
2140820_skanskvarn,2003,1826
2140820_skanskvarn,2004,1800
2140820_skanskvarn,2005,1828
2140820_skanskvarn,2006,1807
2140820_skanskvarn,2007,1863
2140820_skanskvarn,2008,1893
2140820_skanskvarn,2009,2072
2140820_skanskvarn,2010,2115
2140820_skanskvarn,2011,2216
2140820_skanskvarn,2012,2239
2140820_skanskvarn,2013,2281
2140820_skanskvarn,2014,2281
2140830_arsta_centrum,2000,2821
2140830_arsta_centrum,2001,2844
2140830_arsta_centrum,2002,2783
2140830_arsta_centrum,2003,2783
2140830_arsta_centrum,2004,2769
2140830_arsta_centrum,2005,2840
2140830_arsta_centrum,2006,2882
2140830_arsta_centrum,2007,2910
2140830_arsta_centrum,2008,3010
2140830_arsta_centrum,2009,2992
2140830_arsta_centrum,2010,3054
2140830_arsta_centrum,2011,3142
2140830_arsta_centrum,2012,3220
2140830_arsta_centrum,2013,3229
2140830_arsta_centrum,2014,3292
2140840_arsta_gard,2000,2122
2140840_arsta_gard,2001,2139
2140840_arsta_gard,2002,2126
2140840_arsta_gard,2003,2065
2140840_arsta_gard,2004,2056
2140840_arsta_gard,2005,2118
2140840_arsta_gard,2006,2138
2140840_arsta_gard,2007,2216
2140840_arsta_gard,2008,2251
2140840_arsta_gard,2009,2292
2140840_arsta_gard,2010,2324
2140840_arsta_gard,2011,2290
2140840_arsta_gard,2012,2301
2140840_arsta_gard,2013,2308
2140840_arsta_gard,2014,2318
2140850_valla_garde,2000,1283
2140850_valla_garde,2001,1291
2140850_valla_garde,2002,1280
2140850_valla_garde,2003,1293
2140850_valla_garde,2004,1280
2140850_valla_garde,2005,1287
2140850_valla_garde,2006,1307
2140850_valla_garde,2007,1295
2140850_valla_garde,2008,1332
2140850_valla_garde,2009,1399
2140850_valla_garde,2010,1409
2140850_valla_garde,2011,1432
2140850_valla_garde,2012,1454
2140850_valla_garde,2013,1454
2140850_valla_garde,2014,1460
2150100_bjorkhagen,2000,2761
2150100_bjorkhagen,2001,2756
2150100_bjorkhagen,2002,2708
2150100_bjorkhagen,2003,2860
2150100_bjorkhagen,2004,2927
2150100_bjorkhagen,2005,2929
2150100_bjorkhagen,2006,2977
2150100_bjorkhagen,2007,2990
2150100_bjorkhagen,2008,3048
2150100_bjorkhagen,2009,3189
2150100_bjorkhagen,2010,3192
2150100_bjorkhagen,2011,3210
2150100_bjorkhagen,2012,3268
2150100_bjorkhagen,2013,3289
2150100_bjorkhagen,2014,3334
2150200_enskededalen,2000,1190
2150200_enskededalen,2001,1192
2150200_enskededalen,2002,1179
2150200_enskededalen,2003,1174
2150200_enskededalen,2004,1169
2150200_enskededalen,2005,1143
2150200_enskededalen,2006,1139
2150200_enskededalen,2007,1151
2150200_enskededalen,2008,1162
2150200_enskededalen,2009,1176
2150200_enskededalen,2010,1201
2150200_enskededalen,2011,1241
2150200_enskededalen,2012,1354
2150200_enskededalen,2013,1404
2150200_enskededalen,2014,1372
2150400_okand,2000,4087
2150400_okand,2001,4121
2150400_okand,2002,4132
2150400_okand,2003,4137
2150400_okand,2004,4139
2150400_okand,2005,4119
2150400_okand,2006,4138
2150400_okand,2007,4137
