basomrade,year,mean_income_aged_lt_20_male
4270100_karby,2006,302901.56
4270100_karby,2007,307918.22
4270100_karby,2008,318501.03
4270100_karby,2009,316330.04
4270100_karby,2010,322158.95
4270100_karby,2011,350692.62
4270100_karby,2012,330347.18
4270100_karby,2013,338560.85
4270100_karby,2014,328990.83
4270200_brottby,2000,242908.86
4270200_brottby,2001,256528.65
4270200_brottby,2002,272333.63
4270200_brottby,2003,264686.42
4270200_brottby,2004,270082.48
4270200_brottby,2005,276386.03
4270200_brottby,2006,286962.83
4270200_brottby,2007,305456.31
4270200_brottby,2008,300950.89
4270200_brottby,2009,306494.94
4270200_brottby,2010,291289.43
4270200_brottby,2011,299423.99
4270200_brottby,2012,335874.42
4270200_brottby,2013,341991.48
4270200_brottby,2014,410261.24
4270501_ovr_osseby_garns_glesbygd,2000,260655.79
4270501_ovr_osseby_garns_glesbygd,2001,271273.78
4270501_ovr_osseby_garns_glesbygd,2002,278868.13
4270501_ovr_osseby_garns_glesbygd,2003,268383.23
4270501_ovr_osseby_garns_glesbygd,2004,273921.85
4270501_ovr_osseby_garns_glesbygd,2005,304568.51
4270501_ovr_osseby_garns_glesbygd,2006,299749.45
4270501_ovr_osseby_garns_glesbygd,2007,328169.59
4270501_ovr_osseby_garns_glesbygd,2008,326239.59
4270501_ovr_osseby_garns_glesbygd,2009,329524.7
4270501_ovr_osseby_garns_glesbygd,2010,334128.82
4270501_ovr_osseby_garns_glesbygd,2011,357269.43
4270501_ovr_osseby_garns_glesbygd,2012,361925.27
4270501_ovr_osseby_garns_glesbygd,2013,363268.48
4270501_ovr_osseby_garns_glesbygd,2014,378954.17
4270502_algeby_garns_ekskogen,2000,213808.16
4270502_algeby_garns_ekskogen,2001,221030.46
4270502_algeby_garns_ekskogen,2002,228458.01
4270502_algeby_garns_ekskogen,2003,221779.68
4270502_algeby_garns_ekskogen,2004,226433.9
4270502_algeby_garns_ekskogen,2005,242304.16
4270502_algeby_garns_ekskogen,2006,246572.46
4270502_algeby_garns_ekskogen,2007,258425.85
4270502_algeby_garns_ekskogen,2008,284031.34
4270502_algeby_garns_ekskogen,2009,280909.04
4270502_algeby_garns_ekskogen,2010,287525.7
4270502_algeby_garns_ekskogen,2011,288827.12
4270502_algeby_garns_ekskogen,2012,304851.87
4270502_algeby_garns_ekskogen,2013,311643.47
4270502_algeby_garns_ekskogen,2014,315357.55
4280000_angarns_forsamling,2000,259318.58
4280000_angarns_forsamling,2001,250824.97
4280000_angarns_forsamling,2002,267456.2
4280000_angarns_forsamling,2003,279436.14
4280000_angarns_forsamling,2004,283157.34
4280000_angarns_forsamling,2005,287834.4
4280000_angarns_forsamling,2006,280770.06
4280000_angarns_forsamling,2007,313358.26
4280000_angarns_forsamling,2008,322886.71
4280000_angarns_forsamling,2009,319874.75
4280000_angarns_forsamling,2010,335048.9
4280000_angarns_forsamling,2011,341040.79
4280000_angarns_forsamling,2012,350379.2
4280000_angarns_forsamling,2013,335482.9
4280000_angarns_forsamling,2014,359622.53
4440110_ljustero,2000,221840.08
4440110_ljustero,2001,238027.61
4440110_ljustero,2002,235920.03
4440110_ljustero,2003,244448.96
4440110_ljustero,2004,239119.19
4440110_ljustero,2005,248431.81
4440110_ljustero,2006,266154.55
4440110_ljustero,2007,271154.17
4440110_ljustero,2008,283563.86
4440110_ljustero,2009,281453.9
4440110_ljustero,2010,287934.89
4440110_ljustero,2011,294708.01
4440110_ljustero,2012,303046.11
4440110_ljustero,2013,313886.96
4440110_ljustero,2014,319854.91
4440120_ingmarso_m_fl_oar,2000,159291.14
4440120_ingmarso_m_fl_oar,2001,164677.54
4440120_ingmarso_m_fl_oar,2002,175951.1
4440120_ingmarso_m_fl_oar,2003,180066.87
4440120_ingmarso_m_fl_oar,2004,187470.89
4440120_ingmarso_m_fl_oar,2005,196986
4440120_ingmarso_m_fl_oar,2006,189119.29
4440120_ingmarso_m_fl_oar,2007,210524.69
4440120_ingmarso_m_fl_oar,2008,223253.49
4440120_ingmarso_m_fl_oar,2009,227892.03
4440120_ingmarso_m_fl_oar,2010,254549.6
4440120_ingmarso_m_fl_oar,2011,257222.5
4440120_ingmarso_m_fl_oar,2012,232307.6
4440120_ingmarso_m_fl_oar,2013,250515.56
4440120_ingmarso_m_fl_oar,2014,265407.79
4440200_roslags_kulla_fd_forsaml,2000,202824.71
4440200_roslags_kulla_fd_forsaml,2001,209550.5
4440200_roslags_kulla_fd_forsaml,2002,211275
4440200_roslags_kulla_fd_forsaml,2003,234937.18
4440200_roslags_kulla_fd_forsaml,2004,239528.5
4440200_roslags_kulla_fd_forsaml,2005,250565.05
4440200_roslags_kulla_fd_forsaml,2006,257543.64
4440200_roslags_kulla_fd_forsaml,2007,267639.94
4440200_roslags_kulla_fd_forsaml,2008,289269.09
4440200_roslags_kulla_fd_forsaml,2009,301689.64
4440200_roslags_kulla_fd_forsaml,2010,304282.21
4440200_roslags_kulla_fd_forsaml,2011,312741.77
4440200_roslags_kulla_fd_forsaml,2012,319248.1
4440200_roslags_kulla_fd_forsaml,2013,335825.18
4440200_roslags_kulla_fd_forsaml,2014,315359.3
4450110_ekbacken,2000,264940.78
4450110_ekbacken,2001,287943.35
4450110_ekbacken,2002,306188.31
4450110_ekbacken,2003,284447.04
4450110_ekbacken,2004,282346.43
4450110_ekbacken,2005,291001.97
4450110_ekbacken,2006,303726.02
4450110_ekbacken,2007,301406.36
4450110_ekbacken,2008,312142.16
4450110_ekbacken,2009,317112.51
4450110_ekbacken,2010,321658.56
4450110_ekbacken,2011,336503.9
4450110_ekbacken,2012,346017.2
4450110_ekbacken,2013,341898.39
4450110_ekbacken,2014,338518.42
4450120_runo_gard,2000,215882.19
4450120_runo_gard,2001,229269.15
4450120_runo_gard,2002,239853.69
4450120_runo_gard,2003,236222.53
4450120_runo_gard,2004,241892.44
4450120_runo_gard,2005,248493.28
4450120_runo_gard,2006,257329.89
4450120_runo_gard,2007,260131.19
4450120_runo_gard,2008,268634.79
4450120_runo_gard,2009,271534.5
4450120_runo_gard,2010,272277.32
4450120_runo_gard,2011,280328.53
4450120_runo_gard,2012,294745.56
4450120_runo_gard,2013,304337.89
4450120_runo_gard,2014,308305.95
4450130_akersberga,2000,188741.55
4450130_akersberga,2001,199029.5
4450130_akersberga,2002,203736.75
4450130_akersberga,2003,207417.67
4450130_akersberga,2004,208899.86
4450130_akersberga,2005,212555.16
4450130_akersberga,2006,219574.67
4450130_akersberga,2007,229397.35
4450130_akersberga,2008,230948.7
4450130_akersberga,2009,231827.12
4450130_akersberga,2010,235413.98
4450130_akersberga,2011,239277.71
4450130_akersberga,2012,247343.51
4450130_akersberga,2013,255597.88
4450130_akersberga,2014,261418.51
4450140_kullen,2000,286600.06
4450140_kullen,2001,287218.49
4450140_kullen,2002,294641.51
4450140_kullen,2003,302771.97
4450140_kullen,2004,313674.11
4450140_kullen,2005,320126.51
4450140_kullen,2006,324420.46
4450140_kullen,2007,321364.3
4450140_kullen,2008,332989.91
4450140_kullen,2009,327201.35
4450140_kullen,2010,349521.17
4450140_kullen,2011,351372.62
4450140_kullen,2012,375482.92
4450140_kullen,2013,355519.28
4450140_kullen,2014,359484.69
4450150_ostra_sora,2000,292849.11
4450150_ostra_sora,2001,308866.6
4450150_ostra_sora,2002,311917.21
4450150_ostra_sora,2003,315825.67
4450150_ostra_sora,2004,316792.26
4450150_ostra_sora,2005,332737.49
4450150_ostra_sora,2006,332759.21
4450150_ostra_sora,2007,351595.97
4450150_ostra_sora,2008,373113.89
4450150_ostra_sora,2009,376964.23
4450150_ostra_sora,2010,383038.39
4450150_ostra_sora,2011,395327.34
4450150_ostra_sora,2012,401201.41
4450150_ostra_sora,2013,398663.51
4450150_ostra_sora,2014,421141.29
4450160_vastra_sora,2000,260135.96
4450160_vastra_sora,2001,261894.67
4450160_vastra_sora,2002,277777.61
4450160_vastra_sora,2003,283236.89
4450160_vastra_sora,2004,287417.03
4450160_vastra_sora,2005,290657.48
4450160_vastra_sora,2006,297926.14
4450160_vastra_sora,2007,317422.55
4450160_vastra_sora,2008,312214.55
4450160_vastra_sora,2009,331657.93
4450160_vastra_sora,2010,325268.74
4450160_vastra_sora,2011,330952.71
4450160_vastra_sora,2012,336343.4
4450160_vastra_sora,2013,339833.8
4450160_vastra_sora,2014,345630.5
4450170_neptunus,2000,217563.21
4450170_neptunus,2001,223081.81
4450170_neptunus,2002,226588.08
4450170_neptunus,2003,234512.5
4450170_neptunus,2004,235238.59
4450170_neptunus,2005,250185.06
4450170_neptunus,2006,256751.68
4450170_neptunus,2007,263084.31
4450170_neptunus,2008,256909.29
4450170_neptunus,2009,278425.59
4450170_neptunus,2010,273701.16
4450170_neptunus,2011,266395.32
4450170_neptunus,2012,280380.29
4450170_neptunus,2013,288277.07
4450170_neptunus,2014,284035.78
4450180_kungsangen,2000,332655.79
4450180_kungsangen,2001,340405.38
4450180_kungsangen,2002,357125.17
4450180_kungsangen,2003,357969.19
4450180_kungsangen,2004,363592.94
4450180_kungsangen,2005,387302.49
4450180_kungsangen,2006,388222.49
4450180_kungsangen,2007,404118.81
4450180_kungsangen,2008,421147.84
4450180_kungsangen,2009,418083.23
4450180_kungsangen,2010,413896.63
4450180_kungsangen,2011,426025.87
4450180_kungsangen,2012,435837.53
4450180_kungsangen,2013,440931.02
4450180_kungsangen,2014,452542.4
4450190_tunagard_osterskar,2000,400129.05
4450190_tunagard_osterskar,2001,416243.28
4450190_tunagard_osterskar,2002,439356.37
4450190_tunagard_osterskar,2003,435277.28
4450190_tunagard_osterskar,2004,455040.91
4450190_tunagard_osterskar,2005,469763.39
4450190_tunagard_osterskar,2006,481894.36
4450190_tunagard_osterskar,2007,497714.82
4450190_tunagard_osterskar,2008,535408.88
4450190_tunagard_osterskar,2009,513431.33
4450190_tunagard_osterskar,2010,524228.78
4450190_tunagard_osterskar,2011,528083.01
4450190_tunagard_osterskar,2012,541493.44
4450190_tunagard_osterskar,2013,576908.07
4450190_tunagard_osterskar,2014,588373.11
4450210_akerstorp,2000,271537.84
4450210_akerstorp,2001,289612.5
4450210_akerstorp,2002,294626.86
4450210_akerstorp,2003,292746.06
4450210_akerstorp,2004,299644.19
4450210_akerstorp,2005,304550.11
4450210_akerstorp,2006,325507.65
4450210_akerstorp,2007,333170.82
4450210_akerstorp,2008,339848.85
4450210_akerstorp,2009,343989.75
4450210_akerstorp,2010,350991.29
4450210_akerstorp,2011,361003.03
4450210_akerstorp,2012,362672.02
4450210_akerstorp,2013,369970.12
4450210_akerstorp,2014,392655.7
4450220_smedby,2000,302225.52
4450220_smedby,2001,299774.05
4450220_smedby,2002,292005.27
4450220_smedby,2003,292612.31
4450220_smedby,2004,292390.32
4450220_smedby,2005,305089.54
4450220_smedby,2006,315132.9
4450220_smedby,2007,335547.01
4450220_smedby,2008,338600
4450220_smedby,2009,351814.14
4450220_smedby,2010,351098.6
4450220_smedby,2011,366442.81
4450220_smedby,2012,368977.34
4450220_smedby,2013,375213.67
4450220_smedby,2014,375736.98
4450230_hacksta,2000,269314.75
4450230_hacksta,2001,326557.29
4450230_hacksta,2002,340755.2
4450230_hacksta,2003,329620.58
4450230_hacksta,2004,341592.81
4450230_hacksta,2005,358009.51
4450230_hacksta,2006,366562.05
4450230_hacksta,2007,378485.32
4450230_hacksta,2008,397496.67
4450230_hacksta,2009,401172.72
4450230_hacksta,2010,392051.07
4450230_hacksta,2011,406922.06
4450230_hacksta,2012,417846.33
4450230_hacksta,2013,412536.1
4450230_hacksta,2014,402821.98
4450240_skansta,2000,300424.69
4450240_skansta,2001,309947.43
4450240_skansta,2002,317145.48
4450240_skansta,2003,317929.05
4450240_skansta,2004,315463.13
4450240_skansta,2005,330948.97
4450240_skansta,2006,334284.5
4450240_skansta,2007,345231.55
4450240_skansta,2008,357442.02
4450240_skansta,2009,363552
4450240_skansta,2010,364058.37
4450240_skansta,2011,367815.89
4450240_skansta,2012,376821.01
4450240_skansta,2013,383293.77
4450240_skansta,2014,382701.41
4450250_singo,2000,221974.59
4450250_singo,2001,253804.98
4450250_singo,2002,254973.25
4450250_singo,2003,257048.66
4450250_singo,2004,259901.66
4450250_singo,2005,270301.63
4450250_singo,2006,281307.67
4450250_singo,2007,297623.56
4450250_singo,2008,289500.97
4450250_singo,2009,297297.38
4450250_singo,2010,307851.97
4450250_singo,2011,310404.18
4450250_singo,2012,324668.8
4450250_singo,2013,333537.48
4450250_singo,2014,327214.35
4450260_asatra,2000,231177.64
4450260_asatra,2001,246250.57
4450260_asatra,2002,252712.39
4450260_asatra,2003,257946.94
4450260_asatra,2004,263855.5
4450260_asatra,2005,278814.14
4450260_asatra,2006,288677.32
4450260_asatra,2007,303850.48
4450260_asatra,2008,317036.81
4450260_asatra,2009,323072.41
4450260_asatra,2010,331654.58
4450260_asatra,2011,343364.78
4450260_asatra,2012,350378.66
4450260_asatra,2013,366970.18
4450260_asatra,2014,383742.1
4450310_margretelund,2000,390162.93
4450310_margretelund,2001,364153.84
4450310_margretelund,2002,381099.11
4450310_margretelund,2003,395666.34
4450310_margretelund,2004,404612.52
4450310_margretelund,2005,432930.74
4450310_margretelund,2006,454844.95
4450310_margretelund,2007,476496.41
4450310_margretelund,2008,487846.63
4450310_margretelund,2009,476975.02
4450310_margretelund,2010,491018.18
4450310_margretelund,2011,516494.97
4450310_margretelund,2012,536156.52
4450310_margretelund,2013,552424.55
4450310_margretelund,2014,536698.24
4450320_trasatra,2000,298925.99
4450320_trasatra,2001,312403.18
4450320_trasatra,2002,318120.86
4450320_trasatra,2003,315562.61
4450320_trasatra,2004,320887.36
4450320_trasatra,2005,338096.27
4450320_trasatra,2006,347618.03
4450320_trasatra,2007,354443.82
4450320_trasatra,2008,372670.3
4450320_trasatra,2009,372404.21
4450320_trasatra,2010,370620.89
4450320_trasatra,2011,386896.28
4450320_trasatra,2012,395225.07
4450320_trasatra,2013,389607.13
4450320_trasatra,2014,397716.19
4450330_flaxenvik,2000,251333.51
4450330_flaxenvik,2001,261302.03
4450330_flaxenvik,2002,273704.53
4450330_flaxenvik,2003,273889.86
4450330_flaxenvik,2004,264441.7
4450330_flaxenvik,2005,281437.18
4450330_flaxenvik,2006,294628.36
4450330_flaxenvik,2007,304718.03
4450330_flaxenvik,2008,329527.28
4450330_flaxenvik,2009,336410.15
4450330_flaxenvik,2010,354164.34
4450330_flaxenvik,2011,358449.83
4450330_flaxenvik,2012,374330.29
4450330_flaxenvik,2013,381502.64
4450330_flaxenvik,2014,386723.28
4450340_skargardsstad,2000,383356.79
4450340_skargardsstad,2001,398857.71
4450340_skargardsstad,2002,400405.15
4450340_skargardsstad,2003,391448.85
4450340_skargardsstad,2004,401634.1
4450340_skargardsstad,2005,419864.61
4450340_skargardsstad,2006,434894.22
4450340_skargardsstad,2007,453063.53
4450340_skargardsstad,2008,450807.33
4450340_skargardsstad,2009,447772.94
4450340_skargardsstad,2010,443466.26
4450340_skargardsstad,2011,450409.8
4450340_skargardsstad,2012,458670.23
4450340_skargardsstad,2013,463891.96
4450340_skargardsstad,2014,486762.43
4451231_okand,2000,235816.4
4451231_okand,2001,261206.91
4451231_okand,2002,274172.15
4451231_okand,2003,291988.04
4451231_okand,2004,319407.96
4451231_okand,2005,332251.31
4451231_okand,2006,358261.85
4451231_okand,2007,376823.91
4451231_okand,2008,395195.48
4451231_okand,2009,383287.74
4451240_norra_runo,2000,306116.03
4451240_norra_runo,2001,289473.73
4451240_norra_runo,2002,307349.43
4451240_norra_runo,2003,312875.47
4451240_norra_runo,2004,334553.68
4451240_norra_runo,2005,358952.57
4451240_norra_runo,2006,348864.37
4451240_norra_runo,2007,368427.72
4451240_norra_runo,2008,406267.31
4451240_norra_runo,2009,412506.46
4451240_norra_runo,2010,404629.36
4451240_norra_runo,2011,425877.29
4451240_norra_runo,2012,433505.74
4451240_norra_runo,2013,435398.6
4451240_norra_runo,2014,446830.8
4451250_svinninge,2000,266552.61
4451250_svinninge,2001,278977.95
4451250_svinninge,2002,285639.69
4451250_svinninge,2003,307680.85
4451250_svinninge,2004,294394.4
4451250_svinninge,2005,306324.97
4451250_svinninge,2006,321954.68
4451250_svinninge,2007,326172.89
4451250_svinninge,2008,369202.16
4451250_svinninge,2009,361690.8
4451250_svinninge,2010,371811.86
4451250_svinninge,2011,386353.91
4451250_svinninge,2012,390833.11
4451250_svinninge,2013,412421.86
4451250_svinninge,2014,415385.06
4451410_rydbo,2000,309485.34
4451410_rydbo,2001,324177.74
4451410_rydbo,2002,321583.32
4451410_rydbo,2003,331210.79
4451410_rydbo,2004,348032.72
4451410_rydbo,2005,367752.02
4451410_rydbo,2006,389081.23
4451410_rydbo,2007,404546.02
4451410_rydbo,2008,420036.51
4451410_rydbo,2009,424969.43
4451410_rydbo,2010,431307.51
4451410_rydbo,2011,439519.12
4451410_rydbo,2012,459602.99
4451410_rydbo,2013,451923.5
4451410_rydbo,2014,483358.16
4451420_svartgarn,2000,279329.42
4451420_svartgarn,2001,318468.65
4451420_svartgarn,2002,311058.8
4451420_svartgarn,2003,307970.15
4451420_svartgarn,2004,330056.8
4451420_svartgarn,2005,358497.45
4451420_svartgarn,2006,399860.15
4451420_svartgarn,2007,416216.87
4451420_svartgarn,2008,440601.07
4451420_svartgarn,2009,375728.32
4451420_svartgarn,2010,391966.09
4451420_svartgarn,2011,461919.62
4451420_svartgarn,2012,427144.27
4451420_svartgarn,2013,443341.49
4451420_svartgarn,2014,455468.49
4451430_ostra_ryds_glesbygd,2000,270376.45
4451430_ostra_ryds_glesbygd,2001,292901.91
4451430_ostra_ryds_glesbygd,2002,309112.98
4451430_ostra_ryds_glesbygd,2003,302007.95
4451430_ostra_ryds_glesbygd,2004,321585.48
4451430_ostra_ryds_glesbygd,2005,370457.34
4451430_ostra_ryds_glesbygd,2006,373668.54
4451430_ostra_ryds_glesbygd,2007,402916.47
4451430_ostra_ryds_glesbygd,2008,407095.58
4451430_ostra_ryds_glesbygd,2009,406769.44
4451430_ostra_ryds_glesbygd,2010,376280.66
4451430_ostra_ryds_glesbygd,2011,400604.53
4451430_ostra_ryds_glesbygd,2012,392484.07
4451430_ostra_ryds_glesbygd,2013,375836.8
4451430_ostra_ryds_glesbygd,2014,412224.56
5610200_mortnas,2000,328987.78
5610200_mortnas,2001,318269.06
5610200_mortnas,2002,325221.72
5610200_mortnas,2003,337594.93
5610200_mortnas,2004,365326.71
5610200_mortnas,2005,369743.76
5610200_mortnas,2006,394854.79
5610200_mortnas,2007,449208.98
5610200_mortnas,2008,452050.13
5610200_mortnas,2009,448486.33
5610200_mortnas,2010,484733.54
5610200_mortnas,2011,508668.54
5610200_mortnas,2012,516168.45
5610200_mortnas,2013,525935.49
5610200_mortnas,2014,549393.53
5610500_okand,2000,313292.36
5610500_okand,2001,339629.23
5610500_okand,2002,348993.77
5610500_okand,2003,377768.49
5610500_okand,2004,379801.15
5610500_okand,2005,395640.45
5610500_okand,2006,400186.24
5610500_okand,2007,398149.95
5610500_okand,2008,419427.53
5610500_okand,2009,443560.6
5611110_munkmora,2000,182626.29
5611110_munkmora,2001,189624.57
5611110_munkmora,2002,196880.16
5611110_munkmora,2003,202969.6
5611110_munkmora,2004,200741.95
5611110_munkmora,2005,198508.02
5611110_munkmora,2006,207118.78
5611110_munkmora,2007,224854.01
5611110_munkmora,2008,222264.98
5611110_munkmora,2009,215217.41
5611110_munkmora,2010,218250.42
5611110_munkmora,2011,222657.96
5611110_munkmora,2012,226628.8
5611110_munkmora,2013,228469.85
5611110_munkmora,2014,228617.85
5611120_lugnet_flerbostadshus,2000,202302.9
5611120_lugnet_flerbostadshus,2001,214973.51
5611120_lugnet_flerbostadshus,2002,220286.03
5611120_lugnet_flerbostadshus,2003,225679.7
5611120_lugnet_flerbostadshus,2004,229797.8
5611120_lugnet_flerbostadshus,2005,229000.42
5611120_lugnet_flerbostadshus,2006,231536.18
5611120_lugnet_flerbostadshus,2007,235790.85
5611120_lugnet_flerbostadshus,2008,241458.65
5611120_lugnet_flerbostadshus,2009,244225.85
5611120_lugnet_flerbostadshus,2010,245286.5
5611120_lugnet_flerbostadshus,2011,237999.52
5611120_lugnet_flerbostadshus,2012,250080.19
5611120_lugnet_flerbostadshus,2013,251060.97
5611120_lugnet_flerbostadshus,2014,257080.09
5611130_lugnet_smahus,2000,269475.11
5611130_lugnet_smahus,2001,274519.47
5611130_lugnet_smahus,2002,285712.5
5611130_lugnet_smahus,2003,291616.97
5611130_lugnet_smahus,2004,297772.83
5611130_lugnet_smahus,2005,313939.35
5611130_lugnet_smahus,2006,314213.49
5611130_lugnet_smahus,2007,324477.4
5611130_lugnet_smahus,2008,347149.65
5611130_lugnet_smahus,2009,338959.7
5611130_lugnet_smahus,2010,334879.17
5611130_lugnet_smahus,2011,338302.69
5611130_lugnet_smahus,2012,347598.84
5611130_lugnet_smahus,2013,342195.39
5611130_lugnet_smahus,2014,350198.79
5611140_hojdhagen,2000,247806.82
5611140_hojdhagen,2001,262626.24
5611140_hojdhagen,2002,261215.15
5611140_hojdhagen,2003,278328.55
5611140_hojdhagen,2004,276994.32
5611140_hojdhagen,2005,274684.18
5611140_hojdhagen,2006,286970.98
5611140_hojdhagen,2007,292230.41
5611140_hojdhagen,2008,350030.04
5611140_hojdhagen,2009,318348.88
5611140_hojdhagen,2010,339893.25
5611140_hojdhagen,2011,342763.86
