basomrade,year,employment_rate_aged_20_64_male
4270100_karby,2009,0.85981
4270100_karby,2010,0.86636
4270100_karby,2011,0.88636
4270100_karby,2012,0.88479
4270100_karby,2013,0.89545
4270100_karby,2014,0.87387
4270200_brottby,2000,0.87037
4270200_brottby,2001,0.89091
4270200_brottby,2002,0.90566
4270200_brottby,2003,0.83333
4270200_brottby,2004,0.84906
4270200_brottby,2005,0.79592
4270200_brottby,2006,0.9
4270200_brottby,2007,0.81818
4270200_brottby,2008,0.77358
4270200_brottby,2009,0.82
4270200_brottby,2010,0.82222
4270200_brottby,2011,0.80435
4270200_brottby,2012,0.8125
4270200_brottby,2013,0.83673
4270200_brottby,2014,0.90698
4270501_ovr_osseby_garns_glesbygd,2000,0.82263
4270501_ovr_osseby_garns_glesbygd,2001,0.83832
4270501_ovr_osseby_garns_glesbygd,2002,0.81556
4270501_ovr_osseby_garns_glesbygd,2003,0.78551
4270501_ovr_osseby_garns_glesbygd,2004,0.82022
4270501_ovr_osseby_garns_glesbygd,2005,0.80726
4270501_ovr_osseby_garns_glesbygd,2006,0.84848
4270501_ovr_osseby_garns_glesbygd,2007,0.85154
4270501_ovr_osseby_garns_glesbygd,2008,0.84097
4270501_ovr_osseby_garns_glesbygd,2009,0.82723
4270501_ovr_osseby_garns_glesbygd,2010,0.82519
4270501_ovr_osseby_garns_glesbygd,2011,0.86133
4270501_ovr_osseby_garns_glesbygd,2012,0.86364
4270501_ovr_osseby_garns_glesbygd,2013,0.85455
4270501_ovr_osseby_garns_glesbygd,2014,0.8539
4270502_algeby_garns_ekskogen,2000,0.83333
4270502_algeby_garns_ekskogen,2001,0.85
4270502_algeby_garns_ekskogen,2002,0.82178
4270502_algeby_garns_ekskogen,2003,0.80583
4270502_algeby_garns_ekskogen,2004,0.7963
4270502_algeby_garns_ekskogen,2005,0.82727
4270502_algeby_garns_ekskogen,2006,0.8
4270502_algeby_garns_ekskogen,2007,0.83871
4270502_algeby_garns_ekskogen,2008,0.83607
4270502_algeby_garns_ekskogen,2009,0.81034
4270502_algeby_garns_ekskogen,2010,0.84906
4270502_algeby_garns_ekskogen,2011,0.84906
4270502_algeby_garns_ekskogen,2012,0.82727
4270502_algeby_garns_ekskogen,2013,0.84821
4270502_algeby_garns_ekskogen,2014,0.86466
4280000_angarns_forsamling,2000,0.83962
4280000_angarns_forsamling,2001,0.83898
4280000_angarns_forsamling,2002,0.82787
4280000_angarns_forsamling,2003,0.85246
4280000_angarns_forsamling,2004,0.87069
4280000_angarns_forsamling,2005,0.80833
4280000_angarns_forsamling,2006,0.80172
4280000_angarns_forsamling,2007,0.83898
4280000_angarns_forsamling,2008,0.89167
4280000_angarns_forsamling,2009,0.84677
4280000_angarns_forsamling,2010,0.86719
4280000_angarns_forsamling,2011,0.825
4280000_angarns_forsamling,2012,0.86777
4280000_angarns_forsamling,2013,0.80469
4280000_angarns_forsamling,2014,0.88372
4440110_ljustero,2000,0.83589
4440110_ljustero,2001,0.83404
4440110_ljustero,2002,0.84025
4440110_ljustero,2003,0.81186
4440110_ljustero,2004,0.82099
4440110_ljustero,2005,0.79713
4440110_ljustero,2006,0.82278
4440110_ljustero,2007,0.8312
4440110_ljustero,2008,0.83114
4440110_ljustero,2009,0.81481
4440110_ljustero,2010,0.79736
4440110_ljustero,2011,0.82989
4440110_ljustero,2012,0.82311
4440110_ljustero,2013,0.81797
4440110_ljustero,2014,0.82767
4440120_ingmarso_m_fl_oar,2000,0.84848
4440120_ingmarso_m_fl_oar,2001,0.81818
4440120_ingmarso_m_fl_oar,2002,0.82609
4440120_ingmarso_m_fl_oar,2003,0.76623
4440120_ingmarso_m_fl_oar,2004,0.75676
4440120_ingmarso_m_fl_oar,2005,0.70886
4440120_ingmarso_m_fl_oar,2006,0.69412
4440120_ingmarso_m_fl_oar,2007,0.825
4440120_ingmarso_m_fl_oar,2008,0.8125
4440120_ingmarso_m_fl_oar,2009,0.82716
4440120_ingmarso_m_fl_oar,2010,0.84146
4440120_ingmarso_m_fl_oar,2011,0.91358
4440120_ingmarso_m_fl_oar,2012,0.90667
4440120_ingmarso_m_fl_oar,2013,0.88571
4440120_ingmarso_m_fl_oar,2014,0.82258
4440200_roslags_kulla_fd_forsaml,2000,0.73864
4440200_roslags_kulla_fd_forsaml,2001,0.72472
4440200_roslags_kulla_fd_forsaml,2002,0.74176
4440200_roslags_kulla_fd_forsaml,2003,0.75691
4440200_roslags_kulla_fd_forsaml,2004,0.82065
4440200_roslags_kulla_fd_forsaml,2005,0.79006
4440200_roslags_kulla_fd_forsaml,2006,0.83708
4440200_roslags_kulla_fd_forsaml,2007,0.82857
4440200_roslags_kulla_fd_forsaml,2008,0.85093
4440200_roslags_kulla_fd_forsaml,2009,0.84076
4440200_roslags_kulla_fd_forsaml,2010,0.81529
4440200_roslags_kulla_fd_forsaml,2011,0.85535
4440200_roslags_kulla_fd_forsaml,2012,0.87037
4440200_roslags_kulla_fd_forsaml,2013,0.83436
4440200_roslags_kulla_fd_forsaml,2014,0.84024
4450110_ekbacken,2000,0.84746
4450110_ekbacken,2001,0.82403
4450110_ekbacken,2002,0.84475
4450110_ekbacken,2003,0.82063
4450110_ekbacken,2004,0.83333
4450110_ekbacken,2005,0.84
4450110_ekbacken,2006,0.86036
4450110_ekbacken,2007,0.90043
4450110_ekbacken,2008,0.85116
4450110_ekbacken,2009,0.86512
4450110_ekbacken,2010,0.83784
4450110_ekbacken,2011,0.86854
4450110_ekbacken,2012,0.84762
4450110_ekbacken,2013,0.85897
4450110_ekbacken,2014,0.81928
4450120_runo_gard,2000,0.81022
4450120_runo_gard,2001,0.78743
4450120_runo_gard,2002,0.77901
4450120_runo_gard,2003,0.78897
4450120_runo_gard,2004,0.74953
4450120_runo_gard,2005,0.77351
4450120_runo_gard,2006,0.79563
4450120_runo_gard,2007,0.78327
4450120_runo_gard,2008,0.78897
4450120_runo_gard,2009,0.75049
4450120_runo_gard,2010,0.78698
4450120_runo_gard,2011,0.78443
4450120_runo_gard,2012,0.78499
4450120_runo_gard,2013,0.80754
4450120_runo_gard,2014,0.82258
4450130_akersberga,2000,0.7619
4450130_akersberga,2001,0.7527
4450130_akersberga,2002,0.73628
4450130_akersberga,2003,0.72126
4450130_akersberga,2004,0.7179
4450130_akersberga,2005,0.69838
4450130_akersberga,2006,0.72839
4450130_akersberga,2007,0.73989
4450130_akersberga,2008,0.73223
4450130_akersberga,2009,0.70049
4450130_akersberga,2010,0.72074
4450130_akersberga,2011,0.72904
4450130_akersberga,2012,0.73584
4450130_akersberga,2013,0.73681
4450130_akersberga,2014,0.73408
4450140_kullen,2000,0.82178
4450140_kullen,2001,0.83654
4450140_kullen,2002,0.83654
4450140_kullen,2003,0.82075
4450140_kullen,2004,0.84112
4450140_kullen,2005,0.8018
4450140_kullen,2006,0.81416
4450140_kullen,2007,0.80702
4450140_kullen,2008,0.84211
4450140_kullen,2009,0.81579
4450140_kullen,2010,0.79439
4450140_kullen,2011,0.77451
4450140_kullen,2012,0.85
4450140_kullen,2013,0.78846
4450140_kullen,2014,0.81481
4450150_ostra_sora,2000,0.90255
4450150_ostra_sora,2001,0.89614
4450150_ostra_sora,2002,0.89563
4450150_ostra_sora,2003,0.88177
4450150_ostra_sora,2004,0.86173
4450150_ostra_sora,2005,0.87879
4450150_ostra_sora,2006,0.87186
4450150_ostra_sora,2007,0.9013
4450150_ostra_sora,2008,0.91582
4450150_ostra_sora,2009,0.89487
4450150_ostra_sora,2010,0.8934
4450150_ostra_sora,2011,0.8878
4450150_ostra_sora,2012,0.9033
4450150_ostra_sora,2013,0.91014
4450150_ostra_sora,2014,0.87364
4450160_vastra_sora,2000,0.85227
4450160_vastra_sora,2001,0.80769
4450160_vastra_sora,2002,0.82645
4450160_vastra_sora,2003,0.80658
4450160_vastra_sora,2004,0.82301
4450160_vastra_sora,2005,0.81416
4450160_vastra_sora,2006,0.80263
4450160_vastra_sora,2007,0.86175
4450160_vastra_sora,2008,0.86134
4450160_vastra_sora,2009,0.84583
4450160_vastra_sora,2010,0.86192
4450160_vastra_sora,2011,0.86404
4450160_vastra_sora,2012,0.85169
4450160_vastra_sora,2013,0.85965
4450160_vastra_sora,2014,0.87556
4450170_neptunus,2000,0.78652
4450170_neptunus,2001,0.75
4450170_neptunus,2002,0.78652
4450170_neptunus,2003,0.81481
4450170_neptunus,2004,0.7625
4450170_neptunus,2005,0.84337
4450170_neptunus,2006,0.88608
4450170_neptunus,2007,0.84884
4450170_neptunus,2008,0.80952
4450170_neptunus,2009,0.77108
4450170_neptunus,2010,0.79167
4450170_neptunus,2011,0.83562
4450170_neptunus,2012,0.79412
4450170_neptunus,2013,0.83077
4450170_neptunus,2014,0.82667
4450180_kungsangen,2000,0.86009
4450180_kungsangen,2001,0.84977
4450180_kungsangen,2002,0.85238
4450180_kungsangen,2003,0.83693
4450180_kungsangen,2004,0.86775
4450180_kungsangen,2005,0.86288
4450180_kungsangen,2006,0.87935
4450180_kungsangen,2007,0.87619
4450180_kungsangen,2008,0.88366
4450180_kungsangen,2009,0.86173
4450180_kungsangen,2010,0.8875
4450180_kungsangen,2011,0.87437
4450180_kungsangen,2012,0.85401
4450180_kungsangen,2013,0.84
4450180_kungsangen,2014,0.8588
4450190_tunagard_osterskar,2000,0.85988
4450190_tunagard_osterskar,2001,0.85484
4450190_tunagard_osterskar,2002,0.86596
4450190_tunagard_osterskar,2003,0.84049
4450190_tunagard_osterskar,2004,0.8592
4450190_tunagard_osterskar,2005,0.87122
4450190_tunagard_osterskar,2006,0.87928
4450190_tunagard_osterskar,2007,0.90129
4450190_tunagard_osterskar,2008,0.88255
4450190_tunagard_osterskar,2009,0.86855
4450190_tunagard_osterskar,2010,0.87825
4450190_tunagard_osterskar,2011,0.88746
4450190_tunagard_osterskar,2012,0.87081
4450190_tunagard_osterskar,2013,0.875
4450190_tunagard_osterskar,2014,0.87382
4450210_akerstorp,2000,0.84049
4450210_akerstorp,2001,0.85918
4450210_akerstorp,2002,0.87474
4450210_akerstorp,2003,0.86596
4450210_akerstorp,2004,0.86724
4450210_akerstorp,2005,0.85776
4450210_akerstorp,2006,0.85504
4450210_akerstorp,2007,0.88391
4450210_akerstorp,2008,0.89206
4450210_akerstorp,2009,0.88821
4450210_akerstorp,2010,0.87475
4450210_akerstorp,2011,0.87861
4450210_akerstorp,2012,0.88054
4450210_akerstorp,2013,0.87669
4450210_akerstorp,2014,0.88395
4450220_smedby,2000,0.88217
4450220_smedby,2001,0.84466
4450220_smedby,2002,0.86711
4450220_smedby,2003,0.84053
4450220_smedby,2004,0.82792
4450220_smedby,2005,0.8495
4450220_smedby,2006,0.85517
4450220_smedby,2007,0.88727
4450220_smedby,2008,0.89037
4450220_smedby,2009,0.90164
4450220_smedby,2010,0.88487
4450220_smedby,2011,0.87582
4450220_smedby,2012,0.90705
4450220_smedby,2013,0.88599
4450220_smedby,2014,0.89796
4450230_hacksta,2000,0.85242
4450230_hacksta,2001,0.87455
4450230_hacksta,2002,0.88321
4450230_hacksta,2003,0.85818
4450230_hacksta,2004,0.8777
4450230_hacksta,2005,0.87778
4450230_hacksta,2006,0.85821
4450230_hacksta,2007,0.86813
4450230_hacksta,2008,0.84477
4450230_hacksta,2009,0.84015
4450230_hacksta,2010,0.85036
4450230_hacksta,2011,0.83333
4450230_hacksta,2012,0.87645
4450230_hacksta,2013,0.83019
4450230_hacksta,2014,0.85156
4450240_skansta,2000,0.87705
4450240_skansta,2001,0.85265
4450240_skansta,2002,0.86575
4450240_skansta,2003,0.84749
4450240_skansta,2004,0.86411
4450240_skansta,2005,0.88
4450240_skansta,2006,0.89397
4450240_skansta,2007,0.90545
4450240_skansta,2008,0.88969
4450240_skansta,2009,0.87792
4450240_skansta,2010,0.8784
4450240_skansta,2011,0.89338
4450240_skansta,2012,0.88582
4450240_skansta,2013,0.87778
4450240_skansta,2014,0.89599
4450250_singo,2000,0.83448
4450250_singo,2001,0.84459
4450250_singo,2002,0.86111
4450250_singo,2003,0.84768
4450250_singo,2004,0.83221
4450250_singo,2005,0.84713
4450250_singo,2006,0.84906
4450250_singo,2007,0.89865
4450250_singo,2008,0.87097
4450250_singo,2009,0.83951
4450250_singo,2010,0.88344
4450250_singo,2011,0.84146
4450250_singo,2012,0.85443
4450250_singo,2013,0.85455
4450250_singo,2014,0.84706
4450260_asatra,2000,0.84553
4450260_asatra,2001,0.84375
4450260_asatra,2002,0.86598
4450260_asatra,2003,0.85496
4450260_asatra,2004,0.84672
4450260_asatra,2005,0.83102
4450260_asatra,2006,0.86353
4450260_asatra,2007,0.88688
4450260_asatra,2008,0.8733
4450260_asatra,2009,0.85811
4450260_asatra,2010,0.88399
4450260_asatra,2011,0.87586
4450260_asatra,2012,0.86079
4450260_asatra,2013,0.86667
4450260_asatra,2014,0.85934
4450310_margretelund,2000,0.85957
4450310_margretelund,2001,0.87961
4450310_margretelund,2002,0.85589
4450310_margretelund,2003,0.8586
4450310_margretelund,2004,0.84158
4450310_margretelund,2005,0.84253
4450310_margretelund,2006,0.85024
4450310_margretelund,2007,0.87928
4450310_margretelund,2008,0.88133
4450310_margretelund,2009,0.86306
4450310_margretelund,2010,0.89375
4450310_margretelund,2011,0.89969
4450310_margretelund,2012,0.8858
4450310_margretelund,2013,0.88038
4450310_margretelund,2014,0.88408
4450320_trasatra,2000,0.88446
4450320_trasatra,2001,0.88455
4450320_trasatra,2002,0.87907
4450320_trasatra,2003,0.87563
4450320_trasatra,2004,0.88488
4450320_trasatra,2005,0.87709
4450320_trasatra,2006,0.86933
4450320_trasatra,2007,0.89121
4450320_trasatra,2008,0.88777
4450320_trasatra,2009,0.86661
4450320_trasatra,2010,0.86461
4450320_trasatra,2011,0.88931
4450320_trasatra,2012,0.89489
4450320_trasatra,2013,0.89228
4450320_trasatra,2014,0.89049
4450330_flaxenvik,2000,0.83333
4450330_flaxenvik,2001,0.84503
4450330_flaxenvik,2002,0.84916
4450330_flaxenvik,2003,0.84856
4450330_flaxenvik,2004,0.84461
4450330_flaxenvik,2005,0.83373
4450330_flaxenvik,2006,0.84055
4450330_flaxenvik,2007,0.85915
4450330_flaxenvik,2008,0.87443
4450330_flaxenvik,2009,0.86333
4450330_flaxenvik,2010,0.88235
4450330_flaxenvik,2011,0.88209
4450330_flaxenvik,2012,0.88315
4450330_flaxenvik,2013,0.87638
4450330_flaxenvik,2014,0.8815
4450340_skargardsstad,2000,0.92308
4450340_skargardsstad,2001,0.92371
4450340_skargardsstad,2002,0.916
4450340_skargardsstad,2003,0.89662
4450340_skargardsstad,2004,0.9057
4450340_skargardsstad,2005,0.90693
4450340_skargardsstad,2006,0.90335
4450340_skargardsstad,2007,0.89901
4450340_skargardsstad,2008,0.89403
4450340_skargardsstad,2009,0.87716
4450340_skargardsstad,2010,0.87687
4450340_skargardsstad,2011,0.89552
4450340_skargardsstad,2012,0.89098
4450340_skargardsstad,2013,0.87454
4450340_skargardsstad,2014,0.88073
4451231_okand,2000,0.82412
4451231_okand,2001,0.84804
4451231_okand,2002,0.87671
4451231_okand,2003,0.83913
4451231_okand,2004,0.88015
4451231_okand,2005,0.85531
4451231_okand,2006,0.89506
4451231_okand,2007,0.89021
4451231_okand,2008,0.9009
4451231_okand,2009,0.87683
4451240_norra_runo,2000,0.84951
4451240_norra_runo,2001,0.82833
4451240_norra_runo,2002,0.875
4451240_norra_runo,2003,0.87973
4451240_norra_runo,2004,0.90541
4451240_norra_runo,2005,0.89527
4451240_norra_runo,2006,0.89355
4451240_norra_runo,2007,0.90523
4451240_norra_runo,2008,0.92063
4451240_norra_runo,2009,0.90154
4451240_norra_runo,2010,0.87651
4451240_norra_runo,2011,0.89687
4451240_norra_runo,2012,0.9125
4451240_norra_runo,2013,0.90491
4451240_norra_runo,2014,0.90991
4451250_svinninge,2000,0.87365
4451250_svinninge,2001,0.88087
4451250_svinninge,2002,0.8807
4451250_svinninge,2003,0.86842
4451250_svinninge,2004,0.85065
4451250_svinninge,2005,0.85855
4451250_svinninge,2006,0.85623
4451250_svinninge,2007,0.88026
4451250_svinninge,2008,0.90476
4451250_svinninge,2009,0.8932
4451250_svinninge,2010,0.89342
4451250_svinninge,2011,0.88387
4451250_svinninge,2012,0.87805
4451250_svinninge,2013,0.90712
4451250_svinninge,2014,0.8997
4451410_rydbo,2000,0.88732
4451410_rydbo,2001,0.88462
4451410_rydbo,2002,0.87952
4451410_rydbo,2003,0.89474
4451410_rydbo,2004,0.91411
4451410_rydbo,2005,0.91411
4451410_rydbo,2006,0.92
4451410_rydbo,2007,0.9209
4451410_rydbo,2008,0.91379
4451410_rydbo,2009,0.92
4451410_rydbo,2010,0.95266
4451410_rydbo,2011,0.8982
4451410_rydbo,2012,0.92025
4451410_rydbo,2013,0.89091
4451410_rydbo,2014,0.93631
4451420_svartgarn,2000,0.90865
4451420_svartgarn,2001,0.91589
4451420_svartgarn,2002,0.86266
4451420_svartgarn,2003,0.83333
4451420_svartgarn,2004,0.8189
4451420_svartgarn,2005,0.81467
4451420_svartgarn,2006,0.87059
4451420_svartgarn,2007,0.86056
4451420_svartgarn,2008,0.85603
4451420_svartgarn,2009,0.86434
4451420_svartgarn,2010,0.84706
4451420_svartgarn,2011,0.84016
4451420_svartgarn,2012,0.87137
4451420_svartgarn,2013,0.8629
4451420_svartgarn,2014,0.86154
4451430_ostra_ryds_glesbygd,2000,0.83636
4451430_ostra_ryds_glesbygd,2001,0.9
4451430_ostra_ryds_glesbygd,2002,0.87037
4451430_ostra_ryds_glesbygd,2003,0.89286
4451430_ostra_ryds_glesbygd,2004,0.90909
4451430_ostra_ryds_glesbygd,2005,0.90196
4451430_ostra_ryds_glesbygd,2006,0.93878
4451430_ostra_ryds_glesbygd,2007,1
4451430_ostra_ryds_glesbygd,2008,1
4451430_ostra_ryds_glesbygd,2009,1
4451430_ostra_ryds_glesbygd,2010,0.85106
4451430_ostra_ryds_glesbygd,2011,0.86667
4451430_ostra_ryds_glesbygd,2012,0.92593
4451430_ostra_ryds_glesbygd,2013,0.87273
4451430_ostra_ryds_glesbygd,2014,0.90909
5610200_mortnas,2000,0.85321
5610200_mortnas,2001,0.84615
5610200_mortnas,2002,0.88352
5610200_mortnas,2003,0.88643
5610200_mortnas,2004,0.89373
5610200_mortnas,2005,0.88312
5610200_mortnas,2006,0.89286
5610200_mortnas,2007,0.90842
5610200_mortnas,2008,0.91241
5610200_mortnas,2009,0.91388
5610200_mortnas,2010,0.90805
5610200_mortnas,2011,0.90435
5610200_mortnas,2012,0.90698
5610200_mortnas,2013,0.89744
5610200_mortnas,2014,0.89286
5610500_okand,2000,0.82748
5610500_okand,2001,0.83121
5610500_okand,2002,0.83388
5610500_okand,2003,0.85437
5610500_okand,2004,0.86333
5610500_okand,2005,0.84718
5610500_okand,2006,0.87043
5610500_okand,2007,0.8328
5610500_okand,2008,0.84142
5610500_okand,2009,0.85762
5611110_munkmora,2000,0.76322
5611110_munkmora,2001,0.74943
5611110_munkmora,2002,0.78182
5611110_munkmora,2003,0.76066
5611110_munkmora,2004,0.72356
5611110_munkmora,2005,0.67626
5611110_munkmora,2006,0.70762
5611110_munkmora,2007,0.75669
5611110_munkmora,2008,0.75062
5611110_munkmora,2009,0.69952
5611110_munkmora,2010,0.7093
5611110_munkmora,2011,0.73672
5611110_munkmora,2012,0.70142
5611110_munkmora,2013,0.68384
5611110_munkmora,2014,0.69431
5611120_lugnet_flerbostadshus,2000,0.76294
5611120_lugnet_flerbostadshus,2001,0.78788
5611120_lugnet_flerbostadshus,2002,0.81714
5611120_lugnet_flerbostadshus,2003,0.76061
5611120_lugnet_flerbostadshus,2004,0.74164
5611120_lugnet_flerbostadshus,2005,0.74277
5611120_lugnet_flerbostadshus,2006,0.79104
5611120_lugnet_flerbostadshus,2007,0.76324
5611120_lugnet_flerbostadshus,2008,0.7574
5611120_lugnet_flerbostadshus,2009,0.75455
5611120_lugnet_flerbostadshus,2010,0.78261
5611120_lugnet_flerbostadshus,2011,0.76048
5611120_lugnet_flerbostadshus,2012,0.77219
5611120_lugnet_flerbostadshus,2013,0.7791
5611120_lugnet_flerbostadshus,2014,0.75358
5611130_lugnet_smahus,2000,0.81633
5611130_lugnet_smahus,2001,0.84682
5611130_lugnet_smahus,2002,0.86834
5611130_lugnet_smahus,2003,0.86196
5611130_lugnet_smahus,2004,0.85329
5611130_lugnet_smahus,2005,0.87963
5611130_lugnet_smahus,2006,0.86834
5611130_lugnet_smahus,2007,0.88197
5611130_lugnet_smahus,2008,0.89644
5611130_lugnet_smahus,2009,0.88535
5611130_lugnet_smahus,2010,0.88818
5611130_lugnet_smahus,2011,0.89869
5611130_lugnet_smahus,2012,0.88562
5611130_lugnet_smahus,2013,0.85015
5611130_lugnet_smahus,2014,0.87385
5611140_hojdhagen,2000,0.85441
5611140_hojdhagen,2001,0.86853
5611140_hojdhagen,2002,0.83267
5611140_hojdhagen,2003,0.87149
5611140_hojdhagen,2004,0.86831
5611140_hojdhagen,2005,0.85597
5611140_hojdhagen,2006,0.8595
5611140_hojdhagen,2007,0.85
5611140_hojdhagen,2008,0.87308
5611140_hojdhagen,2009,0.88889
5611140_hojdhagen,2010,0.88119
5611140_hojdhagen,2011,0.89297
5611140_hojdhagen,2012,0.87941
5611140_hojdhagen,2013,0.87912
5611140_hojdhagen,2014,0.8916
5611150_okand,2000,0.83232
5611150_okand,2001,0.85452
5611150_okand,2002,0.84535
5611150_okand,2003,0.82344
5611150_okand,2004,0.83727
5611150_okand,2005,0.83617
5611150_okand,2006,0.85287
5611150_okand,2007,0.86538
5611150_okand,2008,0.87347
5611150_okand,2009,0.8503
5611160_osby_grind,2000,0.88298
5611160_osby_grind,2001,0.89474
5611160_osby_grind,2002,0.875
5611160_osby_grind,2003,0.87778
5611160_osby_grind,2004,0.88636
5611160_osby_grind,2005,0.90805
5611160_osby_grind,2006,0.90698
5611160_osby_grind,2007,0.87912
5611160_osby_grind,2008,0.88421
5611160_osby_grind,2009,0.93617
5611160_osby_grind,2010,0.86735
5611160_osby_grind,2011,0.89796
5611160_osby_grind,2012,0.91919
5611160_osby_grind,2013,0.91579
5611160_osby_grind,2014,0.91176
5611170_osbydalen,2000,0.88052
5611170_osbydalen,2001,0.8731
5611170_osbydalen,2002,0.88747
5611170_osbydalen,2003,0.89218
5611170_osbydalen,2004,0.8645
5611170_osbydalen,2005,0.87399
5611170_osbydalen,2006,0.89628
5611170_osbydalen,2007,0.90078
5611170_osbydalen,2008,0.91799
5611170_osbydalen,2009,0.875
5611170_osbydalen,2010,0.85176
5611170_osbydalen,2011,0.87688
5611170_osbydalen,2012,0.87685
5611170_osbydalen,2013,0.84772
5611170_osbydalen,2014,0.83457
5611190_holmviksskogen,2000,0.82286
5611190_holmviksskogen,2001,0.83537
5611190_holmviksskogen,2002,0.81437
5611190_holmviksskogen,2003,0.78488
5611190_holmviksskogen,2004,0.8503
5611190_holmviksskogen,2005,0.82738
5611190_holmviksskogen,2006,0.8642
5611190_holmviksskogen,2007,0.84756
5611190_holmviksskogen,2008,0.83436
5611190_holmviksskogen,2009,0.76433
5611190_holmviksskogen,2010,0.83636
5611190_holmviksskogen,2011,0.82209
5611190_holmviksskogen,2012,0.86228
5611190_holmviksskogen,2013,0.83523
5611190_holmviksskogen,2014,0.84393
5620100_brunn,2000,0.875
5620100_brunn,2001,0.87594
5620100_brunn,2002,0.87823
5620100_brunn,2003,0.86813
5620100_brunn,2004,0.86691
5620100_brunn,2005,0.86022
5620100_brunn,2006,0.85612
5620100_brunn,2007,0.89964
5620100_brunn,2008,0.91459
5620100_brunn,2009,0.86331
5620100_brunn,2010,0.89531
5620100_brunn,2011,0.88421
5620100_brunn,2012,0.89744
5620100_brunn,2013,0.89377
5620100_brunn,2014,0.90036
5620510_okand,2000,0.87828
5620510_okand,2001,0.89547
5620510_okand,2002,0.90566
5620510_okand,2003,0.91002
5620510_okand,2004,0.90381
5620510_okand,2005,0.90909
5620510_okand,2006,0.90513
5620510_okand,2007,0.91871
5620510_okand,2008,0.91212
5620510_okand,2009,0.91441
5620520_sydvastra_ingaro,2000,0.86348
