basomrade,year,employment_rate_aged_20_64_female
6210350_vastra_nynashamn_c,2005,0.76245
6210350_vastra_nynashamn_c,2006,0.73802
6210350_vastra_nynashamn_c,2007,0.75
6210350_vastra_nynashamn_c,2008,0.73864
6210350_vastra_nynashamn_c,2009,0.71088
6210350_vastra_nynashamn_c,2010,0.72211
6210350_vastra_nynashamn_c,2011,0.71023
6210350_vastra_nynashamn_c,2012,0.72114
6210350_vastra_nynashamn_c,2013,0.72126
6210350_vastra_nynashamn_c,2014,0.73293
6210360_ostra_nynashamn_c,2000,0.76336
6210360_ostra_nynashamn_c,2001,0.75181
6210360_ostra_nynashamn_c,2002,0.78085
6210360_ostra_nynashamn_c,2003,0.75184
6210360_ostra_nynashamn_c,2004,0.76307
6210360_ostra_nynashamn_c,2005,0.7513
6210360_ostra_nynashamn_c,2006,0.73875
6210360_ostra_nynashamn_c,2007,0.76732
6210360_ostra_nynashamn_c,2008,0.76056
6210360_ostra_nynashamn_c,2009,0.7179
6210360_ostra_nynashamn_c,2010,0.75868
6210360_ostra_nynashamn_c,2011,0.74819
6210360_ostra_nynashamn_c,2012,0.7491
6210360_ostra_nynashamn_c,2013,0.73739
6210360_ostra_nynashamn_c,2014,0.75571
6210410_nynashamn_sv_esto,2000,0.75573
6210410_nynashamn_sv_esto,2001,0.77573
6210410_nynashamn_sv_esto,2002,0.77573
6210410_nynashamn_sv_esto,2003,0.73497
6210410_nynashamn_sv_esto,2004,0.77045
6210410_nynashamn_sv_esto,2005,0.70976
6210410_nynashamn_sv_esto,2006,0.73315
6210410_nynashamn_sv_esto,2007,0.72701
6210410_nynashamn_sv_esto,2008,0.69041
6210410_nynashamn_sv_esto,2009,0.67751
6210410_nynashamn_sv_esto,2010,0.68108
6210410_nynashamn_sv_esto,2011,0.69106
6210410_nynashamn_sv_esto,2012,0.7
6210410_nynashamn_sv_esto,2013,0.7037
6210410_nynashamn_sv_esto,2014,0.76336
6210440_sandhamn_mm,2000,0.845
6210440_sandhamn_mm,2001,0.86923
6210440_sandhamn_mm,2002,0.85354
6210440_sandhamn_mm,2003,0.84375
6210440_sandhamn_mm,2004,0.83469
6210440_sandhamn_mm,2005,0.83702
6210440_sandhamn_mm,2006,0.81918
6210440_sandhamn_mm,2007,0.83616
6210440_sandhamn_mm,2008,0.8314
6210440_sandhamn_mm,2009,0.82267
6210440_sandhamn_mm,2010,0.83918
6210440_sandhamn_mm,2011,0.85672
6210440_sandhamn_mm,2012,0.85303
6210440_sandhamn_mm,2013,0.8547
6210440_sandhamn_mm,2014,0.85207
6210490_trehorningen_mm,2000,0.79562
6210490_trehorningen_mm,2001,0.78832
6210490_trehorningen_mm,2002,0.7786
6210490_trehorningen_mm,2003,0.7594
6210490_trehorningen_mm,2004,0.78626
6210490_trehorningen_mm,2005,0.76806
6210490_trehorningen_mm,2006,0.74818
6210490_trehorningen_mm,2007,0.78261
6210490_trehorningen_mm,2008,0.78136
6210490_trehorningen_mm,2009,0.77007
6210490_trehorningen_mm,2010,0.78571
6210490_trehorningen_mm,2011,0.77186
6210490_trehorningen_mm,2012,0.75972
6210490_trehorningen_mm,2013,0.76125
6210490_trehorningen_mm,2014,0.73264
6210520_vaktberget,2000,0.78241
6210520_vaktberget,2001,0.7807
6210520_vaktberget,2002,0.79221
6210520_vaktberget,2003,0.76891
6210520_vaktberget,2004,0.76891
6210520_vaktberget,2005,0.72222
6210520_vaktberget,2006,0.73878
6210520_vaktberget,2007,0.73123
6210520_vaktberget,2008,0.69323
6210520_vaktberget,2009,0.6748
6210520_vaktberget,2010,0.6748
6210520_vaktberget,2011,0.692
6210520_vaktberget,2012,0.73622
6210520_vaktberget,2013,0.74797
6210520_vaktberget,2014,0.75281
6210570_rappsta_hacktorp,2000,0.82456
6210570_rappsta_hacktorp,2001,0.86713
6210570_rappsta_hacktorp,2002,0.85409
6210570_rappsta_hacktorp,2003,0.84307
6210570_rappsta_hacktorp,2004,0.84892
6210570_rappsta_hacktorp,2005,0.84364
6210570_rappsta_hacktorp,2006,0.84444
6210570_rappsta_hacktorp,2007,0.83142
6210570_rappsta_hacktorp,2008,0.85214
6210570_rappsta_hacktorp,2009,0.82836
6210570_rappsta_hacktorp,2010,0.84436
6210570_rappsta_hacktorp,2011,0.8692
6210570_rappsta_hacktorp,2012,0.8821
6210570_rappsta_hacktorp,2013,0.86207
6210570_rappsta_hacktorp,2014,0.90558
6210640_hamnvik,2000,0.92857
6210640_hamnvik,2001,0.85185
6210640_hamnvik,2002,0.87037
6210640_hamnvik,2003,0.83333
6210640_hamnvik,2004,0.86275
6210640_hamnvik,2005,0.85714
6210640_hamnvik,2006,0.92
6210640_hamnvik,2007,0.88
6210640_hamnvik,2008,0.76596
6210640_hamnvik,2009,0.79592
6210640_hamnvik,2010,0.84783
6210640_hamnvik,2011,0.85714
6210640_hamnvik,2012,0.87234
6210640_hamnvik,2013,0.86
6210640_hamnvik,2014,0.87234
6220100_sorunda,2000,0.82114
6220100_sorunda,2001,0.80267
6220100_sorunda,2002,0.80319
6220100_sorunda,2003,0.83152
6220100_sorunda,2004,0.79944
6220100_sorunda,2005,0.78223
6220100_sorunda,2006,0.80802
6220100_sorunda,2007,0.81717
6220100_sorunda,2008,0.81232
6220100_sorunda,2009,0.79769
6220100_sorunda,2010,0.78886
6220100_sorunda,2011,0.8058
6220100_sorunda,2012,0.80172
6220100_sorunda,2013,0.80838
6220100_sorunda,2014,0.80299
6220200_stora_vika,2000,0.73184
6220200_stora_vika,2001,0.74866
6220200_stora_vika,2002,0.75
6220200_stora_vika,2003,0.68984
6220200_stora_vika,2004,0.69945
6220200_stora_vika,2005,0.6413
6220200_stora_vika,2006,0.63128
6220200_stora_vika,2007,0.66486
6220200_stora_vika,2008,0.65574
6220200_stora_vika,2009,0.63441
6220200_stora_vika,2010,0.65946
6220200_stora_vika,2011,0.67568
6220200_stora_vika,2012,0.69849
6220200_stora_vika,2013,0.68342
6220200_stora_vika,2014,0.75243
6220300_grodby,2000,0.81818
6220300_grodby,2001,0.78351
6220300_grodby,2002,0.75758
6220300_grodby,2003,0.78351
6220300_grodby,2004,0.82105
6220300_grodby,2005,0.81443
6220300_grodby,2006,0.82796
6220300_grodby,2007,0.82418
6220300_grodby,2008,0.81319
6220300_grodby,2009,0.79348
6220300_grodby,2010,0.82558
6220300_grodby,2011,0.86022
6220300_grodby,2012,0.82292
6220300_grodby,2013,0.86022
6220300_grodby,2014,0.86813
6220510_liso,2000,0.63551
6220510_liso,2001,0.69072
6220510_liso,2002,0.71429
6220510_liso,2003,0.69725
6220510_liso,2004,0.72816
6220510_liso,2005,0.73
6220510_liso,2006,0.69369
6220510_liso,2007,0.6729
6220510_liso,2008,0.66071
6220510_liso,2009,0.64655
6220510_liso,2010,0.7094
6220510_liso,2011,0.8
6220510_liso,2012,0.75
6220510_liso,2013,0.7619
6220510_liso,2014,0.75472
6220520_sorunda_vastra_glesbygd,2000,0.8
6220520_sorunda_vastra_glesbygd,2001,0.80128
6220520_sorunda_vastra_glesbygd,2002,0.78936
6220520_sorunda_vastra_glesbygd,2003,0.80672
6220520_sorunda_vastra_glesbygd,2004,0.82128
6220520_sorunda_vastra_glesbygd,2005,0.79832
6220520_sorunda_vastra_glesbygd,2006,0.81542
6220520_sorunda_vastra_glesbygd,2007,0.81212
6220520_sorunda_vastra_glesbygd,2008,0.84274
6220520_sorunda_vastra_glesbygd,2009,0.82787
6220520_sorunda_vastra_glesbygd,2010,0.83501
6220520_sorunda_vastra_glesbygd,2011,0.83501
6220520_sorunda_vastra_glesbygd,2012,0.81873
6220520_sorunda_vastra_glesbygd,2013,0.84294
6220520_sorunda_vastra_glesbygd,2014,0.83929
6220530_sorunda_ostra_glesbygd,2000,0.76978
6220530_sorunda_ostra_glesbygd,2001,0.7649
6220530_sorunda_ostra_glesbygd,2002,0.78419
6220530_sorunda_ostra_glesbygd,2003,0.76488
6220530_sorunda_ostra_glesbygd,2004,0.75988
6220530_sorunda_ostra_glesbygd,2005,0.75075
6220530_sorunda_ostra_glesbygd,2006,0.77515
6220530_sorunda_ostra_glesbygd,2007,0.77429
6220530_sorunda_ostra_glesbygd,2008,0.78947
6220530_sorunda_ostra_glesbygd,2009,0.77193
6220530_sorunda_ostra_glesbygd,2010,0.78869
6220530_sorunda_ostra_glesbygd,2011,0.78297
6220530_sorunda_ostra_glesbygd,2012,0.81337
6220530_sorunda_ostra_glesbygd,2013,0.81163
6220530_sorunda_ostra_glesbygd,2014,0.80851
6230000_toro_forsamling,2000,0.79769
6230000_toro_forsamling,2001,0.76836
6230000_toro_forsamling,2002,0.73262
6230000_toro_forsamling,2003,0.71053
6230000_toro_forsamling,2004,0.6943
6230000_toro_forsamling,2005,0.72821
6230000_toro_forsamling,2006,0.73404
6230000_toro_forsamling,2007,0.75393
6230000_toro_forsamling,2008,0.73143
6230000_toro_forsamling,2009,0.7362
6230000_toro_forsamling,2010,0.76
6230000_toro_forsamling,2011,0.75
6230000_toro_forsamling,2012,0.8189
6230000_toro_forsamling,2013,0.75969
6230000_toro_forsamling,2014,0.78462
6240100_osmo,2000,0.77353
6240100_osmo,2001,0.7756
6240100_osmo,2002,0.77232
6240100_osmo,2003,0.75228
6240100_osmo,2004,0.75414
6240100_osmo,2005,0.71566
6240100_osmo,2006,0.7072
6240100_osmo,2007,0.72133
6240100_osmo,2008,0.70725
6240100_osmo,2009,0.67557
6240100_osmo,2010,0.67959
6240100_osmo,2011,0.68529
6240100_osmo,2012,0.69473
6240100_osmo,2013,0.70798
6240100_osmo,2014,0.71252
6240510_jarflotta,2000,0.78571
6240510_jarflotta,2001,0.76667
6240510_jarflotta,2002,0.75
6240510_jarflotta,2003,0.67164
6240510_jarflotta,2004,0.72581
6240510_jarflotta,2005,0.76119
6240510_jarflotta,2006,0.77778
6240510_jarflotta,2007,0.79167
6240510_jarflotta,2008,0.77143
6240510_jarflotta,2009,0.75
6240510_jarflotta,2010,0.77612
6240510_jarflotta,2011,0.80303
6240510_jarflotta,2012,0.77465
6240510_jarflotta,2013,0.76389
6240510_jarflotta,2014,0.81159
6240530_osmo_ostra_glesbygd,2000,0.77358
6240530_osmo_ostra_glesbygd,2001,0.73333
6240530_osmo_ostra_glesbygd,2002,0.67797
6240530_osmo_ostra_glesbygd,2003,0.74545
6240530_osmo_ostra_glesbygd,2004,0.75926
6240530_osmo_ostra_glesbygd,2005,0.84
6240530_osmo_ostra_glesbygd,2006,0.81818
6240530_osmo_ostra_glesbygd,2007,0.82143
6240530_osmo_ostra_glesbygd,2008,0.82456
6240530_osmo_ostra_glesbygd,2009,0.78846
6240530_osmo_ostra_glesbygd,2010,0.7451
6240530_osmo_ostra_glesbygd,2011,0.85417
6240530_osmo_ostra_glesbygd,2012,0.84483
6240530_osmo_ostra_glesbygd,2013,0.86538
6240530_osmo_ostra_glesbygd,2014,0.88
6240540_osmo_vastra_glesbygd,2000,0.77311
6240540_osmo_vastra_glesbygd,2001,0.81034
6240540_osmo_vastra_glesbygd,2002,0.79167
6240540_osmo_vastra_glesbygd,2003,0.79845
6240540_osmo_vastra_glesbygd,2004,0.77037
6240540_osmo_vastra_glesbygd,2005,0.75497
6240540_osmo_vastra_glesbygd,2006,0.76744
6240540_osmo_vastra_glesbygd,2007,0.77889
6240540_osmo_vastra_glesbygd,2008,0.85366
6240540_osmo_vastra_glesbygd,2009,0.78537
6240540_osmo_vastra_glesbygd,2010,0.82126
6240540_osmo_vastra_glesbygd,2011,0.82212
6240540_osmo_vastra_glesbygd,2012,0.84332
6240540_osmo_vastra_glesbygd,2013,0.81279
6240540_osmo_vastra_glesbygd,2014,0.891
6240550_osmo_norra_glesbygd,2000,0.72857
6240550_osmo_norra_glesbygd,2001,0.75799
6240550_osmo_norra_glesbygd,2002,0.70485
6240550_osmo_norra_glesbygd,2003,0.66957
6240550_osmo_norra_glesbygd,2004,0.7594
6240550_osmo_norra_glesbygd,2005,0.79211
6240550_osmo_norra_glesbygd,2006,0.79683
6240550_osmo_norra_glesbygd,2007,0.82659
6240550_osmo_norra_glesbygd,2008,0.84831
6240550_osmo_norra_glesbygd,2009,0.81546
6240550_osmo_norra_glesbygd,2010,0.82339
6240550_osmo_norra_glesbygd,2011,0.82176
6240550_osmo_norra_glesbygd,2012,0.84152
6240550_osmo_norra_glesbygd,2013,0.84683
6240550_osmo_norra_glesbygd,2014,0.85745
3720720_filmstaden,2003,0.85
3720720_filmstaden,2004,0.86765
3720720_filmstaden,2005,0.83942
3720720_filmstaden,2006,0.87081
3720720_filmstaden,2007,0.88462
3720720_filmstaden,2008,0.9201
3720720_filmstaden,2009,0.91017
3720720_filmstaden,2010,0.89135
3720720_filmstaden,2011,0.87783
3720720_filmstaden,2012,0.8945
3720720_filmstaden,2013,0.90443
3720720_filmstaden,2014,0.90625
4210441_karlberg_rickeby,2010,0.84561
4210441_karlberg_rickeby,2011,0.86288
4210441_karlberg_rickeby,2012,0.87204
4210441_karlberg_rickeby,2013,0.88356
4210441_karlberg_rickeby,2014,0.87895
4210450_ostra_vallentuna_tatort,2010,0.73684
4210450_ostra_vallentuna_tatort,2011,0.78947
4210450_ostra_vallentuna_tatort,2012,0.82143
4210450_ostra_vallentuna_tatort,2013,0.84615
4210450_ostra_vallentuna_tatort,2014,0.87037
4210550_vallentuna_glesbygd_so,2010,0.8
4210550_vallentuna_glesbygd_so,2011,0.66667
4210550_vallentuna_glesbygd_so,2012,0.76667
4210550_vallentuna_glesbygd_so,2013,0.84375
4210550_vallentuna_glesbygd_so,2014,0.77143
4230510_orkesta_glesbygd,2010,0.84884
4230510_orkesta_glesbygd,2011,0.84524
4230510_orkesta_glesbygd,2012,0.86667
4230510_orkesta_glesbygd,2013,0.92135
4230510_orkesta_glesbygd,2014,0.89011
4451233_sodra_runo,2010,0.89604
4451233_sodra_runo,2011,0.87923
4451233_sodra_runo,2012,0.92537
4451233_sodra_runo,2013,0.87692
4451233_sodra_runo,2014,0.91099
4451234_sodra_runotaljo,2010,0.88991
4451234_sodra_runotaljo,2011,0.81
4451234_sodra_runotaljo,2012,0.8866
4451234_sodra_runotaljo,2013,0.87619
4451234_sodra_runotaljo,2014,0.91071
5610501_gustavsbergs_glesbygd,2010,0.80339
5610501_gustavsbergs_glesbygd,2011,0.82
5610501_gustavsbergs_glesbygd,2012,0.82295
5610501_gustavsbergs_glesbygd,2013,0.82315
5610501_gustavsbergs_glesbygd,2014,0.81579
5610502_gustavsbergs_glesbygd_v,2010,0.82353
5610502_gustavsbergs_glesbygd_v,2011,1
5610502_gustavsbergs_glesbygd_v,2012,0.89189
5610502_gustavsbergs_glesbygd_v,2013,0.89189
5610502_gustavsbergs_glesbygd_v,2014,0.92308
5611151_sodra_gustavsberg,2010,0.86447
5611151_sodra_gustavsberg,2011,0.87589
5611151_sodra_gustavsberg,2012,0.87835
5611151_sodra_gustavsberg,2013,0.87759
5611151_sodra_gustavsberg,2014,0.86927
5611152_hasthagen,2010,0.83258
5611152_hasthagen,2011,0.83478
5611152_hasthagen,2012,0.84935
5611152_hasthagen,2013,0.82878
5611152_hasthagen,2014,0.83754
5620511_norra_ingaro,2010,0.87674
5620511_norra_ingaro,2011,0.88908
5620511_norra_ingaro,2012,0.89185
5620511_norra_ingaro,2013,0.89431
5620511_norra_ingaro,2014,0.91111
5620512_sodra_farstalandet,2010,0.91176
5620512_sodra_farstalandet,2011,0.875
5620512_sodra_farstalandet,2012,0.80645
5620512_sodra_farstalandet,2013,0.78788
5620512_sodra_farstalandet,2014,0.7
5620531_langvik_klacknaset,2010,0.86416
5620531_langvik_klacknaset,2011,0.85797
5620531_langvik_klacknaset,2012,0.86455
5620531_langvik_klacknaset,2013,0.87826
5620531_langvik_klacknaset,2014,0.875
5620532_skalsmara,2010,0.81818
5620532_skalsmara,2011,0.83083
5620532_skalsmara,2012,0.84411
5620532_skalsmara,2013,0.86822
5620532_skalsmara,2014,0.84191
5630511_norra_varmdo,2010,0.81356
5630511_norra_varmdo,2011,0.77922
5630511_norra_varmdo,2012,0.81092
5630511_norra_varmdo,2013,0.81667
5630511_norra_varmdo,2014,0.8159
5630512_torsby,2010,0.84507
5630512_torsby,2011,0.83108
5630512_torsby,2012,0.81646
5630512_torsby,2013,0.85161
5630512_torsby,2014,0.84211
5630513_evlinge,2010,0.86347
5630513_evlinge,2011,0.86411
5630513_evlinge,2012,0.87847
5630513_evlinge,2013,0.86824
5630513_evlinge,2014,0.88599
5630514_saltaro_skarmaro,2010,0.79197
5630514_saltaro_skarmaro,2011,0.80827
5630514_saltaro_skarmaro,2012,0.82955
5630514_saltaro_skarmaro,2013,0.84252
5630514_saltaro_skarmaro,2014,0.84252
5630522_stromma,2010,0.82812
5630522_stromma,2011,0.83459
5630522_stromma,2012,0.8189
5630522_stromma,2013,0.82031
5630522_stromma,2014,0.84615
5630523_bullando_alvsala_fagerdala,2010,0.7971
5630523_bullando_alvsala_fagerdala,2011,0.79195
5630523_bullando_alvsala_fagerdala,2012,0.77124
5630523_bullando_alvsala_fagerdala,2013,0.74342
5630523_bullando_alvsala_fagerdala,2014,0.80255
5630524_fagelbrolandet,2010,0.78155
5630524_fagelbrolandet,2011,0.75566
5630524_fagelbrolandet,2012,0.7757
5630524_fagelbrolandet,2013,0.79902
5630524_fagelbrolandet,2014,0.81053
5140691_tullinge_glesbygd,2010,0.43689
5140691_tullinge_glesbygd,2011,0.54248
5140691_tullinge_glesbygd,2012,0.68085
5140691_tullinge_glesbygd,2013,0.8642
5140691_tullinge_glesbygd,2014,0.83026
5140692_riksten,2010,0.9116
5140692_riksten,2011,0.91176
5140692_riksten,2012,0.8954
5140692_riksten,2013,0.78485
5140692_riksten,2014,0.78778
5211441_vega,2010,0.84736
5211441_vega,2011,0.85547
5211441_vega,2012,0.8588
5211441_vega,2013,0.88158
5211441_vega,2014,0.86545
5211442_vega_soderhagen,2010,0.85976
5211442_vega_soderhagen,2011,0.8503
5211442_vega_soderhagen,2012,0.84848
5211442_vega_soderhagen,2013,0.8589
5211442_vega_soderhagen,2014,0.85185
5211451_kvarntorp,2010,0.8087
5211451_kvarntorp,2011,0.79528
5211451_kvarntorp,2012,0.80328
5211451_kvarntorp,2013,0.78862
5211451_kvarntorp,2014,0.82222
5211453_gamla_nynasvagen,2010,0.78313
5211453_gamla_nynasvagen,2011,0.80247
5211453_gamla_nynasvagen,2012,0.79518
5211453_gamla_nynasvagen,2013,0.77381
5211453_gamla_nynasvagen,2014,0.8375
5255151_nedersta,2010,0.85
5255151_nedersta,2011,0.85
5255151_nedersta,2012,0.83019
5255151_nedersta,2013,0.86441
5255151_nedersta,2014,0.82456
5255152_nodesta,2010,0.83491
5255152_nodesta,2011,0.85023
5255152_nodesta,2012,0.85977
5255152_nodesta,2013,0.85388
5255152_nodesta,2014,0.86041
5515121_strand_norr,2010,0.89069
5515121_strand_norr,2011,0.88247
5515121_strand_norr,2012,0.87612
5515121_strand_norr,2013,0.88527
5515121_strand_norr,2014,0.87069
5515122_tyreso_strand_centrum,2010,0.91036
5515122_tyreso_strand_centrum,2011,0.90426
5515122_tyreso_strand_centrum,2012,0.91176
5515122_tyreso_strand_centrum,2013,0.885
5515122_tyreso_strand_centrum,2014,0.88509
5515123_strand_syd_gimmersta,2010,0.86571
5515123_strand_syd_gimmersta,2011,0.86998
5515123_strand_syd_gimmersta,2012,0.86905
5515123_strand_syd_gimmersta,2013,0.86683
5515123_strand_syd_gimmersta,2014,0.84086
5515212_raksta_solberga_bergholm,2010,0.85938
5515212_raksta_solberga_bergholm,2011,0.87302
5515212_raksta_solberga_bergholm,2012,0.88382
5515212_raksta_solberga_bergholm,2013,0.85156
5515212_raksta_solberga_bergholm,2014,0.88976
5515221_inre_brevik,2010,0.83567
5515221_inre_brevik,2011,0.84078
5515221_inre_brevik,2012,0.83985
5515221_inre_brevik,2013,0.84211
5515221_inre_brevik,2014,0.83813
5515222_yttre_brevik,2010,0.82734
5515222_yttre_brevik,2011,0.77622
5515222_yttre_brevik,2012,0.76
5515222_yttre_brevik,2013,0.78231
5515222_yttre_brevik,2014,0.81757
4010122_vastra_raby_garde,2010,0.81579
4010122_vastra_raby_garde,2011,0.8
4010122_vastra_raby_garde,2012,0.76316
4010122_vastra_raby_garde,2013,0.84615
4010122_vastra_raby_garde,2014,0.86792
4010150_kockbacka,2010,0.81707
4010150_kockbacka,2011,0.84314
4010150_kockbacka,2012,0.84685
4010150_kockbacka,2013,0.8254
4010150_kockbacka,2014,0.8284
4010502_ostra_bro,2010,0.87097
4010502_ostra_bro,2011,0.82243
4010502_ostra_bro,2012,0.7963
4010502_ostra_bro,2013,0.84211
4010502_ostra_bro,2014,0.80315
4010503_sodra_bro,2010,0.8625
4010503_sodra_bro,2011,0.87234
4010503_sodra_bro,2012,0.84536
4010503_sodra_bro,2013,0.88
4010503_sodra_bro,2014,0.9011
4070171_kungsangens_glesbygd,2010,0.78295
4070171_kungsangens_glesbygd,2011,0.79104
4070171_kungsangens_glesbygd,2012,0.82677
4070171_kungsangens_glesbygd,2013,0.8209
4070171_kungsangens_glesbygd,2014,0.78767
1120132_norra_bantorget_v,2010,0.8375
1120132_norra_bantorget_v,2011,0.80233
1120132_norra_bantorget_v,2012,0.81111
1120132_norra_bantorget_v,2013,0.85714
1120132_norra_bantorget_v,2014,0.82558
1140212_norra_station_2,2010,0.80342
1140212_norra_station_2,2011,0.83051
1140212_norra_station_2,2012,0.85593
1140212_norra_station_2,2013,0.81197
1140212_norra_station_2,2014,0.825
1320330_lindhagensplan,2010,0.91379
1320330_lindhagensplan,2011,0.87302
1320330_lindhagensplan,2012,1
1320330_lindhagensplan,2013,0.90741
1320330_lindhagensplan,2014,0.83929
2121021_ostbergahojden,2010,0.70036
2121021_ostbergahojden,2011,0.72901
2121021_ostbergahojden,2012,0.71492
2121021_ostbergahojden,2013,0.70676
2121021_ostbergahojden,2014,0.72668
2150401_blasut,2010,0.84783
2150401_blasut,2011,0.84651
2150401_blasut,2012,0.86854
2150401_blasut,2013,0.88327
2150401_blasut,2014,0.90051
2150402_hammarbyhojden,2010,0.83495
2150402_hammarbyhojden,2011,0.82012
2150402_hammarbyhojden,2012,0.8276
2150402_hammarbyhojden,2013,0.83577
2150402_hammarbyhojden,2014,0.83053
2240521_norra_rinkeby_kvarnby,2010,0.39301
2240521_norra_rinkeby_kvarnby,2011,0.40877
2240521_norra_rinkeby_kvarnby,2012,0.40431
2240521_norra_rinkeby_kvarnby,2013,0.41093
2240521_norra_rinkeby_kvarnby,2014,0.40784
2240522_norra_rinkeby_askeby,2010,0.38978
2240522_norra_rinkeby_askeby,2011,0.40737
2240522_norra_rinkeby_askeby,2012,0.42673
2240522_norra_rinkeby_askeby,2013,0.41237
2240522_norra_rinkeby_askeby,2014,0.42158
2240531_sodra_rinkeby_knutby,2010,0.33481
2240531_sodra_rinkeby_knutby,2011,0.36251
2240531_sodra_rinkeby_knutby,2012,0.3633
2240531_sodra_rinkeby_knutby,2013,0.37151
2240531_sodra_rinkeby_knutby,2014,0.41758
2240532_sodra_rinkeby_bredby,2010,0.40957
2240532_sodra_rinkeby_bredby,2011,0.3957
2240532_sodra_rinkeby_bredby,2012,0.39528
2240532_sodra_rinkeby_bredby,2013,0.40258
2240532_sodra_rinkeby_bredby,2014,0.40649
2240821_norra_tensta_spanga_kyrkvag,2010,0.39764
2240821_norra_tensta_spanga_kyrkvag,2011,0.39531
2240821_norra_tensta_spanga_kyrkvag,2012,0.40232
2240821_norra_tensta_spanga_kyrkvag,2013,0.40786
2240821_norra_tensta_spanga_kyrkvag,2014,0.43578
2240822_norra_tensta_tensta_alle,2010,0.43627
2240822_norra_tensta_tensta_alle,2011,0.43653
2240822_norra_tensta_tensta_alle,2012,0.44783
2240822_norra_tensta_tensta_alle,2013,0.46976
2240822_norra_tensta_tensta_alle,2014,0.48438
2240831_sodra_tensta_spanga_kyrka,2010,0.54186
2240831_sodra_tensta_spanga_kyrka,2011,0.53898
2240831_sodra_tensta_spanga_kyrka,2012,0.53712
2240831_sodra_tensta_spanga_kyrka,2013,0.54486
2240831_sodra_tensta_spanga_kyrka,2014,0.54661
2240832_sodra_tensta_tensta_kyrka,2010,0.43369
2240832_sodra_tensta_tensta_kyrka,2011,0.43211
2240832_sodra_tensta_tensta_kyrka,2012,0.43655
2240832_sodra_tensta_tensta_kyrka,2013,0.45112
2240832_sodra_tensta_tensta_kyrka,2014,0.46136
2242120_centrala_akalla,2010,0.55796
2242120_centrala_akalla,2011,0.56194
2242120_centrala_akalla,2012,0.57833
2242120_centrala_akalla,2013,0.59469
2242120_centrala_akalla,2014,0.60937
2242130_sodra_akalla,2010,0.71382
2242130_sodra_akalla,2011,0.73007
2242130_sodra_akalla,2012,0.73526
2242130_sodra_akalla,2013,0.71732
2242130_sodra_akalla,2014,0.71966
