basomrade,year,cumulative_immigration_surplus_employed_aged_20_64
4133350_sodra_bollstanas,2013,-24
4133350_sodra_bollstanas,2014,-36
4133910_fresta_norra_glesbygd,2000,6
4133910_fresta_norra_glesbygd,2001,13
4133910_fresta_norra_glesbygd,2002,44
4133910_fresta_norra_glesbygd,2003,70
4133910_fresta_norra_glesbygd,2004,61
4133910_fresta_norra_glesbygd,2005,74
4133910_fresta_norra_glesbygd,2006,77
4133910_fresta_norra_glesbygd,2007,78
4133910_fresta_norra_glesbygd,2008,81
4133910_fresta_norra_glesbygd,2009,75
4133910_fresta_norra_glesbygd,2010,72
4133910_fresta_norra_glesbygd,2011,80
4133910_fresta_norra_glesbygd,2012,87
4133910_fresta_norra_glesbygd,2013,88
4133910_fresta_norra_glesbygd,2014,88
4133920_fresta_sodra_glesbygd,2000,5
4133920_fresta_sodra_glesbygd,2001,1
4133920_fresta_sodra_glesbygd,2002,1
4133920_fresta_sodra_glesbygd,2003,0
4133920_fresta_sodra_glesbygd,2004,9
4133920_fresta_sodra_glesbygd,2005,10
4133920_fresta_sodra_glesbygd,2006,6
4133920_fresta_sodra_glesbygd,2007,10
4133920_fresta_sodra_glesbygd,2008,5
4133920_fresta_sodra_glesbygd,2009,4
4133920_fresta_sodra_glesbygd,2010,1
4133920_fresta_sodra_glesbygd,2011,2
4133920_fresta_sodra_glesbygd,2012,8
4133920_fresta_sodra_glesbygd,2013,6
4133920_fresta_sodra_glesbygd,2014,2
4210110_centrala_vallentuna,2000,-14
4210110_centrala_vallentuna,2001,-12
4210110_centrala_vallentuna,2002,23
4210110_centrala_vallentuna,2003,45
4210110_centrala_vallentuna,2004,33
4210110_centrala_vallentuna,2005,8
4210110_centrala_vallentuna,2006,6
4210110_centrala_vallentuna,2007,-2
4210110_centrala_vallentuna,2008,7
4210110_centrala_vallentuna,2009,-3
4210110_centrala_vallentuna,2010,18
4210110_centrala_vallentuna,2011,-5
4210110_centrala_vallentuna,2012,25
4210110_centrala_vallentuna,2013,16
4210110_centrala_vallentuna,2014,4
4210210_norra_vallentuna_tatort,2000,-17
4210210_norra_vallentuna_tatort,2001,10
4210210_norra_vallentuna_tatort,2002,-5
4210210_norra_vallentuna_tatort,2003,-48
4210210_norra_vallentuna_tatort,2004,-71
4210210_norra_vallentuna_tatort,2005,-99
4210210_norra_vallentuna_tatort,2006,-116
4210210_norra_vallentuna_tatort,2007,-129
4210210_norra_vallentuna_tatort,2008,-141
4210210_norra_vallentuna_tatort,2009,-167
4210210_norra_vallentuna_tatort,2010,-171
4210210_norra_vallentuna_tatort,2011,-171
4210210_norra_vallentuna_tatort,2012,-194
4210210_norra_vallentuna_tatort,2013,-201
4210210_norra_vallentuna_tatort,2014,-202
4210220_nv_a_vallentuna_tatort,2000,53
4210220_nv_a_vallentuna_tatort,2001,45
4210220_nv_a_vallentuna_tatort,2002,52
4210220_nv_a_vallentuna_tatort,2003,51
4210220_nv_a_vallentuna_tatort,2004,47
4210220_nv_a_vallentuna_tatort,2005,55
4210220_nv_a_vallentuna_tatort,2006,76
4210220_nv_a_vallentuna_tatort,2007,178
4210220_nv_a_vallentuna_tatort,2008,251
4210220_nv_a_vallentuna_tatort,2009,313
4210220_nv_a_vallentuna_tatort,2010,380
4210220_nv_a_vallentuna_tatort,2011,412
4210220_nv_a_vallentuna_tatort,2012,450
4210220_nv_a_vallentuna_tatort,2013,450
4210220_nv_a_vallentuna_tatort,2014,473
4210320_ostra_ormsta,2000,26
4210320_ostra_ormsta,2001,69
4210320_ostra_ormsta,2002,60
4210320_ostra_ormsta,2003,58
4210320_ostra_ormsta,2004,41
4210320_ostra_ormsta,2005,4
4210320_ostra_ormsta,2006,-9
4210320_ostra_ormsta,2007,-25
4210320_ostra_ormsta,2008,-39
4210320_ostra_ormsta,2009,-46
4210320_ostra_ormsta,2010,-33
4210320_ostra_ormsta,2011,-36
4210320_ostra_ormsta,2012,-29
4210320_ostra_ormsta,2013,-12
4210320_ostra_ormsta,2014,-10
4210330_vastra_ormsta,2000,-2
4210330_vastra_ormsta,2001,-43
4210330_vastra_ormsta,2002,-50
4210330_vastra_ormsta,2003,-48
4210330_vastra_ormsta,2004,-56
4210330_vastra_ormsta,2005,-68
4210330_vastra_ormsta,2006,-79
4210330_vastra_ormsta,2007,-98
4210330_vastra_ormsta,2008,-90
4210330_vastra_ormsta,2009,-101
4210330_vastra_ormsta,2010,-81
4210330_vastra_ormsta,2011,-95
4210330_vastra_ormsta,2012,-123
4210330_vastra_ormsta,2013,-121
4210330_vastra_ormsta,2014,-120
4210340_aby_bostadsomr,2000,21
4210340_aby_bostadsomr,2001,26
4210340_aby_bostadsomr,2002,-2
4210340_aby_bostadsomr,2003,-27
4210340_aby_bostadsomr,2004,-20
4210340_aby_bostadsomr,2005,-27
4210340_aby_bostadsomr,2006,-37
4210340_aby_bostadsomr,2007,-41
4210340_aby_bostadsomr,2008,-44
4210340_aby_bostadsomr,2009,-61
4210340_aby_bostadsomr,2010,-24
4210340_aby_bostadsomr,2011,1
4210340_aby_bostadsomr,2012,-11
4210340_aby_bostadsomr,2013,-25
4210340_aby_bostadsomr,2014,-21
4210410_vastra_ballsta,2000,84
4210410_vastra_ballsta,2001,102
4210410_vastra_ballsta,2002,141
4210410_vastra_ballsta,2003,188
4210410_vastra_ballsta,2004,180
4210410_vastra_ballsta,2005,190
4210410_vastra_ballsta,2006,221
4210410_vastra_ballsta,2007,204
4210410_vastra_ballsta,2008,193
4210410_vastra_ballsta,2009,203
4210410_vastra_ballsta,2010,281
4210410_vastra_ballsta,2011,347
4210410_vastra_ballsta,2012,357
4210410_vastra_ballsta,2013,374
4210410_vastra_ballsta,2014,385
4210420_kragstalund,2000,-5
4210420_kragstalund,2001,-8
4210420_kragstalund,2002,-11
4210420_kragstalund,2003,50
4210420_kragstalund,2004,145
4210420_kragstalund,2005,296
4210420_kragstalund,2006,370
4210420_kragstalund,2007,406
4210420_kragstalund,2008,393
4210420_kragstalund,2009,384
4210420_kragstalund,2010,368
4210420_kragstalund,2011,357
4210420_kragstalund,2012,361
4210420_kragstalund,2013,320
4210420_kragstalund,2014,292
4210430_ballstaberg,2000,52
4210430_ballstaberg,2001,115
4210430_ballstaberg,2002,165
4210430_ballstaberg,2003,210
4210430_ballstaberg,2004,305
4210430_ballstaberg,2005,407
4210430_ballstaberg,2006,468
4210430_ballstaberg,2007,503
4210430_ballstaberg,2008,567
4210430_ballstaberg,2009,669
4210430_ballstaberg,2010,685
4210430_ballstaberg,2011,742
4210430_ballstaberg,2012,752
4210430_ballstaberg,2013,749
4210430_ballstaberg,2014,762
4210440_okand,2000,-11
4210440_okand,2001,-2
4210440_okand,2002,-24
4210440_okand,2003,-27
4210440_okand,2004,-5
4210440_okand,2005,-16
4210440_okand,2006,-31
4210440_okand,2007,-57
4210440_okand,2008,-57
4210440_okand,2009,-68
4210441_karlberg_rickeby,2010,-6
4210441_karlberg_rickeby,2011,10
4210441_karlberg_rickeby,2012,-6
4210441_karlberg_rickeby,2013,2
4210441_karlberg_rickeby,2014,-13
4210450_ostra_vallentuna_tatort,2010,1
4210450_ostra_vallentuna_tatort,2011,4
4210450_ostra_vallentuna_tatort,2012,25
4210450_ostra_vallentuna_tatort,2013,43
4210450_ostra_vallentuna_tatort,2014,61
4210510_vallentuna_glesbygd_v,2000,11
4210510_vallentuna_glesbygd_v,2001,21
4210510_vallentuna_glesbygd_v,2002,20
4210510_vallentuna_glesbygd_v,2003,20
4210510_vallentuna_glesbygd_v,2004,30
4210510_vallentuna_glesbygd_v,2005,25
4210510_vallentuna_glesbygd_v,2006,26
4210510_vallentuna_glesbygd_v,2007,30
4210510_vallentuna_glesbygd_v,2008,33
4210510_vallentuna_glesbygd_v,2009,41
4210510_vallentuna_glesbygd_v,2010,32
4210510_vallentuna_glesbygd_v,2011,42
4210510_vallentuna_glesbygd_v,2012,56
4210510_vallentuna_glesbygd_v,2013,48
4210510_vallentuna_glesbygd_v,2014,54
4210530_vallentuna_glesbygd_no,2000,5
4210530_vallentuna_glesbygd_no,2001,18
4210530_vallentuna_glesbygd_no,2002,23
4210530_vallentuna_glesbygd_no,2003,31
4210530_vallentuna_glesbygd_no,2004,34
4210530_vallentuna_glesbygd_no,2005,38
4210530_vallentuna_glesbygd_no,2006,42
4210530_vallentuna_glesbygd_no,2007,59
4210530_vallentuna_glesbygd_no,2008,51
4210530_vallentuna_glesbygd_no,2009,67
4210530_vallentuna_glesbygd_no,2010,91
4210530_vallentuna_glesbygd_no,2011,116
4210530_vallentuna_glesbygd_no,2012,117
4210530_vallentuna_glesbygd_no,2013,147
4210530_vallentuna_glesbygd_no,2014,153
4210540_okand,2000,18
4210540_okand,2001,23
4210540_okand,2002,23
4210540_okand,2003,26
4210540_okand,2004,27
4210540_okand,2005,19
4210540_okand,2006,13
4210540_okand,2007,11
4210540_okand,2008,24
4210540_okand,2009,27
4210550_vallentuna_glesbygd_so,2010,8
4210550_vallentuna_glesbygd_so,2011,0
4210550_vallentuna_glesbygd_so,2012,4
4210550_vallentuna_glesbygd_so,2013,12
4210550_vallentuna_glesbygd_so,2014,13
4220000_markims_forsamling,2000,2
4220000_markims_forsamling,2001,3
4220000_markims_forsamling,2002,7
4220000_markims_forsamling,2003,3
4220000_markims_forsamling,2004,11
4220000_markims_forsamling,2005,14
4220000_markims_forsamling,2006,4
4220000_markims_forsamling,2007,2
4220000_markims_forsamling,2008,3
4220000_markims_forsamling,2009,-1
4220000_markims_forsamling,2010,0
4220000_markims_forsamling,2011,2
4220000_markims_forsamling,2012,9
4220000_markims_forsamling,2013,6
4220000_markims_forsamling,2014,4
4230100_lindholmen,2000,-4
4230100_lindholmen,2001,0
4230100_lindholmen,2002,0
4230100_lindholmen,2003,-4
4230100_lindholmen,2004,5
4230100_lindholmen,2005,20
4230100_lindholmen,2006,17
4230100_lindholmen,2007,19
4230100_lindholmen,2008,28
4230100_lindholmen,2009,28
4230100_lindholmen,2010,28
4230100_lindholmen,2011,19
4230100_lindholmen,2012,21
4230100_lindholmen,2013,21
4230100_lindholmen,2014,19
4230500_okand,2000,0
4230500_okand,2001,3
4230500_okand,2002,1
4230500_okand,2003,5
4230500_okand,2004,0
4230500_okand,2005,2
4230500_okand,2006,-1
4230500_okand,2007,-4
4230500_okand,2008,2
4230500_okand,2009,5
4230510_orkesta_glesbygd,2010,4
4230510_orkesta_glesbygd,2011,3
4230510_orkesta_glesbygd,2012,-3
4230510_orkesta_glesbygd,2013,-9
4230510_orkesta_glesbygd,2014,-13
4240000_frosunda_forsamling,2000,6
4240000_frosunda_forsamling,2001,1
4240000_frosunda_forsamling,2002,3
4240000_frosunda_forsamling,2003,21
4240000_frosunda_forsamling,2004,22
4240000_frosunda_forsamling,2005,23
4240000_frosunda_forsamling,2006,15
4240000_frosunda_forsamling,2007,29
4240000_frosunda_forsamling,2008,34
4240000_frosunda_forsamling,2009,40
4240000_frosunda_forsamling,2010,41
4240000_frosunda_forsamling,2011,44
4240000_frosunda_forsamling,2012,42
4240000_frosunda_forsamling,2013,49
4240000_frosunda_forsamling,2014,53
4250100_karsta,2000,0
4250100_karsta,2001,-3
4250100_karsta,2002,-10
4250100_karsta,2003,-9
4250100_karsta,2004,-12
4250100_karsta,2005,-5
4250100_karsta,2006,-3
4250100_karsta,2007,-5
4250100_karsta,2008,1
4250100_karsta,2009,14
4250100_karsta,2010,15
4250100_karsta,2011,24
4250100_karsta,2012,29
4250100_karsta,2013,13
4250100_karsta,2014,8
4250200_ekskogen,2000,-1
4250200_ekskogen,2001,-2
4250200_ekskogen,2002,-5
4250200_ekskogen,2003,-9
4250200_ekskogen,2004,-13
4250200_ekskogen,2005,-20
4250200_ekskogen,2006,-22
4250200_ekskogen,2007,-18
4250200_ekskogen,2008,-21
4250200_ekskogen,2009,-21
4250200_ekskogen,2010,-16
4250200_ekskogen,2011,-16
4250200_ekskogen,2012,-21
4250200_ekskogen,2013,-16
4250200_ekskogen,2014,-20
4250500_karsta_glesbygd,2000,21
4250500_karsta_glesbygd,2001,38
4250500_karsta_glesbygd,2002,40
4250500_karsta_glesbygd,2003,49
4250500_karsta_glesbygd,2004,60
4250500_karsta_glesbygd,2005,63
4250500_karsta_glesbygd,2006,77
4250500_karsta_glesbygd,2007,80
4250500_karsta_glesbygd,2008,91
4250500_karsta_glesbygd,2009,94
4250500_karsta_glesbygd,2010,101
4250500_karsta_glesbygd,2011,106
4250500_karsta_glesbygd,2012,109
4250500_karsta_glesbygd,2013,106
4250500_karsta_glesbygd,2014,121
4260500_vada_glesbygd,2000,1
4260500_vada_glesbygd,2001,-1
4260500_vada_glesbygd,2002,0
4260500_vada_glesbygd,2003,10
4260500_vada_glesbygd,2004,13
4260500_vada_glesbygd,2005,21
4260500_vada_glesbygd,2006,18
4260500_vada_glesbygd,2007,23
4260500_vada_glesbygd,2008,20
4260500_vada_glesbygd,2009,17
4260500_vada_glesbygd,2010,24
4260500_vada_glesbygd,2011,30
4260500_vada_glesbygd,2012,36
4260500_vada_glesbygd,2013,40
4260500_vada_glesbygd,2014,33
4270100_karby,2000,1
4270100_karby,2001,2
4270100_karby,2002,-5
4270100_karby,2003,-10
4270100_karby,2004,-5
4270100_karby,2005,-8
4270100_karby,2006,-7
4270100_karby,2007,16
4270100_karby,2008,4
4270100_karby,2009,-6
4270100_karby,2010,-13
4270100_karby,2011,-17
4270100_karby,2012,-26
4270100_karby,2013,-25
4270100_karby,2014,-34
4270200_brottby,2000,-1
4270200_brottby,2001,0
4270200_brottby,2002,-1
4270200_brottby,2003,-2
4270200_brottby,2004,0
4270200_brottby,2005,3
4270200_brottby,2006,1
4270200_brottby,2007,8
4270200_brottby,2008,5
4270200_brottby,2009,1
4270200_brottby,2010,1
4270200_brottby,2011,3
4270200_brottby,2012,1
4270200_brottby,2013,1
4270200_brottby,2014,-1
4270501_ovr_osseby_garns_glesbygd,2000,22
4270501_ovr_osseby_garns_glesbygd,2001,35
4270501_ovr_osseby_garns_glesbygd,2002,52
4270501_ovr_osseby_garns_glesbygd,2003,49
4270501_ovr_osseby_garns_glesbygd,2004,72
4270501_ovr_osseby_garns_glesbygd,2005,89
4270501_ovr_osseby_garns_glesbygd,2006,96
4270501_ovr_osseby_garns_glesbygd,2007,93
4270501_ovr_osseby_garns_glesbygd,2008,114
4270501_ovr_osseby_garns_glesbygd,2009,133
4270501_ovr_osseby_garns_glesbygd,2010,139
4270501_ovr_osseby_garns_glesbygd,2011,132
4270501_ovr_osseby_garns_glesbygd,2012,147
4270501_ovr_osseby_garns_glesbygd,2013,152
4270501_ovr_osseby_garns_glesbygd,2014,161
4270502_algeby_garns_ekskogen,2000,5
4270502_algeby_garns_ekskogen,2001,19
4270502_algeby_garns_ekskogen,2002,20
4270502_algeby_garns_ekskogen,2003,24
4270502_algeby_garns_ekskogen,2004,29
4270502_algeby_garns_ekskogen,2005,33
4270502_algeby_garns_ekskogen,2006,44
4270502_algeby_garns_ekskogen,2007,60
4270502_algeby_garns_ekskogen,2008,63
4270502_algeby_garns_ekskogen,2009,54
4270502_algeby_garns_ekskogen,2010,49
4270502_algeby_garns_ekskogen,2011,53
4270502_algeby_garns_ekskogen,2012,59
4270502_algeby_garns_ekskogen,2013,67
4270502_algeby_garns_ekskogen,2014,95
4280000_angarns_forsamling,2000,-15
4280000_angarns_forsamling,2001,-8
4280000_angarns_forsamling,2002,0
4280000_angarns_forsamling,2003,2
4280000_angarns_forsamling,2004,3
4280000_angarns_forsamling,2005,11
4280000_angarns_forsamling,2006,8
4280000_angarns_forsamling,2007,18
4280000_angarns_forsamling,2008,22
4280000_angarns_forsamling,2009,27
4280000_angarns_forsamling,2010,25
4280000_angarns_forsamling,2011,29
4280000_angarns_forsamling,2012,25
4280000_angarns_forsamling,2013,32
4280000_angarns_forsamling,2014,36
4311441_bogesund,2000,6
4311441_bogesund,2001,2
4311441_bogesund,2002,1
4311441_bogesund,2003,-2
4311441_bogesund,2004,-5
4311441_bogesund,2005,-5
4311441_bogesund,2006,0
4311441_bogesund,2007,-5
4311441_bogesund,2008,-5
4311441_bogesund,2009,-8
4311441_bogesund,2010,-11
4311441_bogesund,2011,-11
4311441_bogesund,2012,-11
4311441_bogesund,2013,-2
4311441_bogesund,2014,2
4311442_okand,2000,-1
4311442_okand,2001,-4
4311442_okand,2002,0
4311442_okand,2003,6
4311442_okand,2004,16
4311442_okand,2005,18
4311442_okand,2006,27
4311442_okand,2007,29
4311442_okand,2008,36
4311442_okand,2009,39
4311443_kullon,2000,126
4311443_kullon,2001,158
4311443_kullon,2002,168
4311443_kullon,2003,168
4311443_kullon,2004,208
4311443_kullon,2005,299
4311443_kullon,2006,390
4311443_kullon,2007,446
4311443_kullon,2008,446
4311443_kullon,2009,454
4311443_kullon,2010,450
4311443_kullon,2011,450
4311443_kullon,2012,435
4311443_kullon,2013,430
4311443_kullon,2014,436
4311460_karlsudd,2000,-6
4311460_karlsudd,2001,1
4311460_karlsudd,2002,3
4311460_karlsudd,2003,6
4311460_karlsudd,2004,17
4311460_karlsudd,2005,14
4311460_karlsudd,2006,12
4311460_karlsudd,2007,13
4311460_karlsudd,2008,16
4311460_karlsudd,2009,7
4311460_karlsudd,2010,10
4311460_karlsudd,2011,7
4311460_karlsudd,2012,15
4311460_karlsudd,2013,12
4311460_karlsudd,2014,13
4311610_ostra_vaxon,2000,3
4311610_ostra_vaxon,2001,-4
4311610_ostra_vaxon,2002,-14
4311610_ostra_vaxon,2003,31
4311610_ostra_vaxon,2004,29
4311610_ostra_vaxon,2005,8
4311610_ostra_vaxon,2006,13
4311610_ostra_vaxon,2007,2
4311610_ostra_vaxon,2008,8
4311610_ostra_vaxon,2009,32
4311610_ostra_vaxon,2010,38
4311610_ostra_vaxon,2011,54
4311610_ostra_vaxon,2012,54
4311610_ostra_vaxon,2013,52
4311610_ostra_vaxon,2014,70
4311620_vastra_vaxon,2000,-22
4311620_vastra_vaxon,2001,-33
4311620_vastra_vaxon,2002,-30
4311620_vastra_vaxon,2003,-70
4311620_vastra_vaxon,2004,-82
4311620_vastra_vaxon,2005,-79
4311620_vastra_vaxon,2006,-91
4311620_vastra_vaxon,2007,-120
4311620_vastra_vaxon,2008,-138
4311620_vastra_vaxon,2009,-114
4311620_vastra_vaxon,2010,-127
4311620_vastra_vaxon,2011,-132
4311620_vastra_vaxon,2012,-148
4311620_vastra_vaxon,2013,-153
4311620_vastra_vaxon,2014,-150
4311650_engarn_storang,2000,14
4311650_engarn_storang,2001,10
4311650_engarn_storang,2002,15
4311650_engarn_storang,2003,17
4311650_engarn_storang,2004,11
4311650_engarn_storang,2005,28
4311650_engarn_storang,2006,45
4311650_engarn_storang,2007,45
4311650_engarn_storang,2008,44
4311650_engarn_storang,2009,27
4311650_engarn_storang,2010,42
4311650_engarn_storang,2011,34
4311650_engarn_storang,2012,27
4311650_engarn_storang,2013,21
4311650_engarn_storang,2014,28
4311661_ytterby_overby,2000,21
4311661_ytterby_overby,2001,62
4311661_ytterby_overby,2002,59
4311661_ytterby_overby,2003,88
4311661_ytterby_overby,2004,100
4311661_ytterby_overby,2005,127
4311661_ytterby_overby,2006,133
4311661_ytterby_overby,2007,155
4311661_ytterby_overby,2008,186
4311661_ytterby_overby,2009,256
4311661_ytterby_overby,2010,291
4311661_ytterby_overby,2011,343
4311661_ytterby_overby,2012,361
4311661_ytterby_overby,2013,363
4311661_ytterby_overby,2014,383
4311730_tynningo,2000,17
4311730_tynningo,2001,13
4311730_tynningo,2002,21
4311730_tynningo,2003,36
4311730_tynningo,2004,47
4311730_tynningo,2005,51
4311730_tynningo,2006,48
4311730_tynningo,2007,48
4311730_tynningo,2008,51
4311730_tynningo,2009,40
4311730_tynningo,2010,33
4311730_tynningo,2011,30
4311730_tynningo,2012,33
4311730_tynningo,2013,33
4311730_tynningo,2014,27
4311810_rindo_centrum,2000,21
4311810_rindo_centrum,2001,28
4311810_rindo_centrum,2002,35
4311810_rindo_centrum,2003,34
4311810_rindo_centrum,2004,32
4311810_rindo_centrum,2005,28
4311810_rindo_centrum,2006,27
4311810_rindo_centrum,2007,25
4311810_rindo_centrum,2008,12
4311810_rindo_centrum,2009,15
4311810_rindo_centrum,2010,9
4311810_rindo_centrum,2011,11
4311810_rindo_centrum,2012,12
4311810_rindo_centrum,2013,9
4311810_rindo_centrum,2014,9
4311820_rindo,2000,20
4311820_rindo,2001,16
4311820_rindo,2002,23
4311820_rindo,2003,28
4311820_rindo,2004,19
4311820_rindo,2005,25
4311820_rindo,2006,43
4311820_rindo,2007,35
4311820_rindo,2008,45
4311820_rindo,2009,41
4311820_rindo,2010,39
4311820_rindo,2011,44
4311820_rindo,2012,44
4311820_rindo,2013,51
4311820_rindo,2014,48
4311830_skarpo,2000,10
4311830_skarpo,2001,17
4311830_skarpo,2002,14
4311830_skarpo,2003,19
4311830_skarpo,2004,22
4311830_skarpo,2005,30
4311830_skarpo,2006,33
4311830_skarpo,2007,35
4311830_skarpo,2008,45
4311830_skarpo,2009,41
4311830_skarpo,2010,46
4311830_skarpo,2011,45
4311830_skarpo,2012,35
4311830_skarpo,2013,29
4311830_skarpo,2014,26
4440110_ljustero,2000,17
4440110_ljustero,2001,40
4440110_ljustero,2002,66
4440110_ljustero,2003,88
4440110_ljustero,2004,98
4440110_ljustero,2005,107
4440110_ljustero,2006,131
4440110_ljustero,2007,127
4440110_ljustero,2008,123
4440110_ljustero,2009,124
4440110_ljustero,2010,122
4440110_ljustero,2011,120
4440110_ljustero,2012,93
4440110_ljustero,2013,99
4440110_ljustero,2014,102
4440120_ingmarso_m_fl_oar,2000,3
4440120_ingmarso_m_fl_oar,2001,0
4440120_ingmarso_m_fl_oar,2002,3
4440120_ingmarso_m_fl_oar,2003,16
4440120_ingmarso_m_fl_oar,2004,12
4440120_ingmarso_m_fl_oar,2005,18
4440120_ingmarso_m_fl_oar,2006,19
4440120_ingmarso_m_fl_oar,2007,18
4440120_ingmarso_m_fl_oar,2008,16
4440120_ingmarso_m_fl_oar,2009,16
4440120_ingmarso_m_fl_oar,2010,20
4440120_ingmarso_m_fl_oar,2011,30
4440120_ingmarso_m_fl_oar,2012,25
4440120_ingmarso_m_fl_oar,2013,17
4440120_ingmarso_m_fl_oar,2014,12
4440200_roslags_kulla_fd_forsaml,2000,-4
4440200_roslags_kulla_fd_forsaml,2001,2
4440200_roslags_kulla_fd_forsaml,2002,11
4440200_roslags_kulla_fd_forsaml,2003,19
4440200_roslags_kulla_fd_forsaml,2004,27
4440200_roslags_kulla_fd_forsaml,2005,29
4440200_roslags_kulla_fd_forsaml,2006,29
4440200_roslags_kulla_fd_forsaml,2007,28
4440200_roslags_kulla_fd_forsaml,2008,27
4440200_roslags_kulla_fd_forsaml,2009,30
4440200_roslags_kulla_fd_forsaml,2010,36
4440200_roslags_kulla_fd_forsaml,2011,37
4440200_roslags_kulla_fd_forsaml,2012,41
4440200_roslags_kulla_fd_forsaml,2013,50
4440200_roslags_kulla_fd_forsaml,2014,58
4450110_ekbacken,2000,-8
4450110_ekbacken,2001,-9
4450110_ekbacken,2002,-13
4450110_ekbacken,2003,-19
4450110_ekbacken,2004,-14
4450110_ekbacken,2005,-1
4450110_ekbacken,2006,-2
4450110_ekbacken,2007,9
4450110_ekbacken,2008,-12
4450110_ekbacken,2009,-9
4450110_ekbacken,2010,-6
4450110_ekbacken,2011,-12
4450110_ekbacken,2012,-25
4450110_ekbacken,2013,-14
4450110_ekbacken,2014,-12
4450120_runo_gard,2000,20
4450120_runo_gard,2001,17
4450120_runo_gard,2002,9
4450120_runo_gard,2003,-43
4450120_runo_gard,2004,-75
4450120_runo_gard,2005,-104
4450120_runo_gard,2006,-114
4450120_runo_gard,2007,-125
4450120_runo_gard,2008,-137
4450120_runo_gard,2009,-137
4450120_runo_gard,2010,-136
4450120_runo_gard,2011,-154
4450120_runo_gard,2012,-178
4450120_runo_gard,2013,-185
4450120_runo_gard,2014,-190
4450130_akersberga,2000,10
4450130_akersberga,2001,215
4450130_akersberga,2002,242
4450130_akersberga,2003,200
4450130_akersberga,2004,305
4450130_akersberga,2005,223
4450130_akersberga,2006,258
4450130_akersberga,2007,185
4450130_akersberga,2008,208
