geo,time,GDP,LEX,POP,world_region,category
tha,2013,8908.23,74.4,70243267,asia,country
tha,2014,9244.16,74.58,70571185,asia,country
tls,1990,2257.72,48.43,743145,asia,country
tls,1991,2419.64,49.29,767267,asia,country
tls,1992,2577.98,50.23,794561,asia,country
tls,1993,2746.85,51.27,821141,asia,country
tls,1994,2945.91,52.42,841687,asia,country
tls,1995,3188.04,53.66,852817,asia,country
tls,1996,3547.22,54.94,852280,asia,country
tls,1997,3756.34,56.2,842341,asia,country
tls,1998,3749.92,57.39,829617,asia,country
tls,1999,2442.67,58.48,823386,asia,country
tls,2000,2743.19,59.46,830089,asia,country
tls,2001,3082.85,60.33,852522,asia,country
tls,2002,2726.03,61.11,888099,asia,country
tls,2003,2400.73,61.82,931324,asia,country
tls,2004,2268.32,62.47,974024,asia,country
tls,2005,2203,63.09,1010367,asia,country
tls,2006,2082.85,63.68,1038572,asia,country
tls,2007,2269.59,64.26,1060770,asia,country
tls,2008,2539.77,64.83,1079749,asia,country
tls,2009,2795.78,65.39,1099887,asia,country
tls,2010,2987.64,65.95,1124355,asia,country
tls,2011,3226.29,66.5,1153834,asia,country
tls,2012,3466.08,67.03,1187194,asia,country
tls,2013,3724.6,67.53,1223665,asia,country
tls,2014,4003.38,68.01,1261910,asia,country
tgo,1990,1160.13,55.88,3665509,africa,country
tgo,1991,1113.66,55.87,3747750,africa,country
tgo,1992,1034.29,55.73,3822591,africa,country
tgo,1993,869.67,55.48,3897510,africa,country
tgo,1994,1014.98,55.14,3982804,africa,country
tgo,1995,1026.06,54.76,4085492,africa,country
tgo,1996,1073.77,54.37,4208738,africa,country
tgo,1997,982.28,54.04,4349349,africa,country
tgo,1998,932.91,53.78,4500173,africa,country
tgo,1999,933.16,53.63,4650754,africa,country
tgo,2000,890.35,53.58,4793504,africa,country
tgo,2001,871.56,53.62,4926142,africa,country
tgo,2002,886.22,53.73,5050919,africa,country
tgo,2003,907.23,53.86,5170252,africa,country
tgo,2004,903.34,54.01,5288273,africa,country
tgo,2005,888,54.18,5408044,africa,country
tgo,2006,901.18,54.38,5529908,africa,country
tgo,2007,899.08,54.61,5652811,africa,country
tgo,2008,897.75,54.88,5776837,africa,country
tgo,2009,909.58,55.18,5901859,africa,country
tgo,2010,925.39,55.51,6027798,africa,country
tgo,2011,949.33,55.85,6154813,africa,country
tgo,2012,975.39,56.19,6283092,africa,country
tgo,2013,1003.15,56.53,6412560,africa,country
tgo,2014,1035.08,56.86,6543071,africa,country
tkl,1990,,,1609,asia,country
tkl,1991,,,1583,asia,country
tkl,1992,,,1558,asia,country
tkl,1993,,,1538,asia,country
tkl,1994,,,1524,asia,country
tkl,1995,,,1520,asia,country
tkl,1996,,,1529,asia,country
tkl,1997,,,1548,asia,country
tkl,1998,,,1566,asia,country
tkl,1999,,,1571,asia,country
tkl,2000,,,1552,asia,country
tkl,2001,,,1504,asia,country
tkl,2002,,,1432,asia,country
tkl,2003,,,1349,asia,country
tkl,2004,,,1271,asia,country
tkl,2005,889.43,,1210,asia,country
tkl,2006,,69,1170,asia,country
tkl,2007,,,1148,asia,country
tkl,2008,,,1139,asia,country
tkl,2009,,,1136,asia,country
tkl,2010,,,1135,asia,country
tkl,2011,,,1134,asia,country
tkl,2012,,,1136,asia,country
tkl,2013,,,1141,asia,country
tkl,2014,,,1145,asia,country
ton,1990,3867.01,69.6,95150,asia,country
ton,1991,4087.24,69.72,95305,asia,country
ton,1992,4070.07,69.83,95426,asia,country
ton,1993,4195.1,69.94,95541,asia,country
ton,1994,4378.54,70.05,95691,asia,country
ton,1995,4490.38,70.16,95907,asia,country
ton,1996,4540.02,70.28,96196,asia,country
ton,1997,4432.96,70.41,96551,asia,country
ton,1998,4539.38,70.54,96966,asia,country
ton,1999,4718.64,70.67,97431,asia,country
ton,2000,4886.26,70.81,97935,asia,country
ton,2001,5026,70.94,98476,asia,country
ton,2002,5084.22,71.08,99053,asia,country
ton,2003,5228.76,71.22,99659,asia,country
ton,2004,5270.86,71.36,100286,asia,country
ton,2005,5135,71.49,100926,asia,country
ton,2006,4883.28,71.63,101584,asia,country
ton,2007,4747.17,71.77,102254,asia,country
ton,2008,4752.19,71.91,102910,asia,country
ton,2009,4777.18,72.06,103519,asia,country
ton,2010,4834.89,72.2,104058,asia,country
ton,2011,4885.7,72.36,104509,asia,country
ton,2012,4932.97,72.51,104891,asia,country
ton,2013,4985.56,72.67,105265,asia,country
ton,2014,5053.35,72.83,105714,asia,country
_tra,1990,,,,,country
_tra,1991,,,,,country
_tra,1992,,,,,country
_tra,1993,,,,,country
_tra,1994,,,,,country
_tra,1995,,,,,country
_tra,1996,,,,,country
_tra,1997,,,,,country
_tra,1998,,,,,country
_tra,1999,,,,,country
_tra,2000,,,,,country
_tra,2001,,,,,country
_tra,2002,,,,,country
_tra,2003,,,,,country
_tra,2004,,,,,country
_tra,2005,,,,,country
_tra,2006,,,,,country
_tra,2007,,,,,country
_tra,2008,,,,,country
_tra,2009,,,,,country
_tra,2010,,,,,country
_tra,2011,,,,,country
_tra,2012,,,,,country
_tra,2013,,,,,country
_tra,2014,,,,,country
tto,1990,7113.56,68,1215494,americas,country
tto,1991,7398.62,68.09,1224233,americas,country
tto,1992,7370.99,68.17,1233753,americas,country
tto,1993,7340.13,68.23,1243590,americas,country
tto,1994,7705.75,68.29,1253000,americas,country
tto,1995,8071.15,68.34,1261443,americas,country
tto,1996,8449.63,68.38,1268851,americas,country
tto,1997,8792.57,68.41,1275460,americas,country
tto,1998,9269.85,68.45,1281396,americas,country
tto,1999,9952.11,68.48,1286871,americas,country
tto,2000,10496.9,68.53,1292058,americas,country
tto,2001,11020.91,68.59,1296962,americas,country
tto,2002,11460.6,68.66,1301576,americas,country
tto,2003,13030.45,68.74,1306065,americas,country
tto,2004,13978.56,68.84,1310622,americas,country
tto,2005,15352,68.95,1315386,americas,country
tto,2006,17333.5,69.07,1320418,americas,country
tto,2007,18084.5,69.2,1325672,americas,country
tto,2008,18620.5,69.32,1331040,americas,country
tto,2009,17782.31,69.43,1336349,americas,country
tto,2010,17716.97,69.55,1341465,americas,country
tto,2011,17185.79,69.65,1346350,americas,country
tto,2012,17182.09,69.76,1350999,americas,country
tto,2013,17458.81,69.86,1355342,americas,country
tto,2014,17822.62,69.96,1359308,americas,country
tun,1990,4017.21,68.77,8215111,africa,country
tun,1991,4095.28,69.38,8375587,africa,country
tun,1992,4332.72,69.97,8528401,africa,country
tun,1993,4347.76,70.52,8672916,africa,country
tun,1994,4409.94,71.02,8808669,africa,country
tun,1995,4444.94,71.48,8935523,africa,country
tun,1996,4691.19,71.88,9053410,africa,country
tun,1997,4876.79,72.25,9162870,africa,country
tun,1998,5046.68,72.58,9265266,africa,country
tun,1999,5292.3,72.88,9362447,africa,country
tun,2000,5480.31,73.15,9456117,africa,country
tun,2001,5687.23,73.4,9546453,africa,country
tun,2002,5722.89,73.61,9634180,africa,country
tun,2003,5980.58,73.8,9722180,africa,country
tun,2004,6274.88,73.97,9814009,africa,country
tun,2005,6461,74.14,9912114,africa,country
tun,2006,6759.66,74.32,10017832,africa,country
tun,2007,7114.5,74.5,10130368,africa,country
tun,2008,7361.4,74.7,10247325,africa,country
tun,2009,7509.85,74.91,10365089,africa,country
tun,2010,7664.84,75.14,10480934,africa,country
tun,2011,7427.12,75.38,10594057,africa,country
tun,2012,7620.47,75.63,10704948,africa,country
tun,2013,7823.58,75.87,10813680,africa,country
tun,2014,8070.77,76.1,10920693,africa,country
tur,1990,5807.68,64.25,54130268,europe,country
tur,1991,5733.32,64.76,55068880,europe,country
tur,1992,5946.28,65.27,56012109,europe,country
tur,1993,6290.02,65.81,56959988,europe,country
tur,1994,5826.59,66.38,57911273,europe,country
tur,1995,6125,66.96,58864649,europe,country
tur,1996,6432.18,67.57,59821978,europe,country
tur,1997,6791.41,68.19,60783217,europe,country
tur,1998,6876.99,68.81,61742674,europe,country
tur,1999,6442.51,69.42,62692616,europe,country
tur,2000,6803.28,70.01,63627862,europe,country
tur,2001,6192.74,70.57,64544914,europe,country
tur,2002,6577.7,71.09,65446165,europe,country
tur,2003,6856.14,71.58,66339433,europe,country
tur,2004,7357.11,72.04,67235927,europe,country
tur,2005,7786,72.46,68143186,europe,country
tur,2006,8223.3,72.85,69063538,europe,country
tur,2007,8506.69,73.22,69992754,europe,country
tur,2008,8456.75,73.58,70923730,europe,country
tur,2009,7941.95,73.93,71846212,europe,country
tur,2010,8556.03,74.27,72752325,europe,country
tur,2011,9164.68,74.6,73639596,europe,country
tur,2012,9287.29,74.93,74508771,europe,country
tur,2013,9488.45,75.25,75359032,europe,country
tur,2014,9727.59,75.57,76190381,europe,country
tkm,1990,5132.07,62.77,3668000,asia,country
tkm,1991,4769.84,62.76,3772350,asia,country
tkm,1992,3961.89,62.77,3881973,asia,country
tkm,1993,3934.09,62.83,3991917,asia,country
tkm,1994,3184.61,62.93,4095512,asia,country
tkm,1995,2895.4,63.07,4188010,asia,country
tkm,1996,3028.6,63.24,4267690,asia,country
tkm,1997,2631.31,63.43,4335991,asia,country
tkm,1998,2764.27,63.61,4395293,asia,country
tkm,1999,3159.58,63.78,4449427,asia,country
tkm,2000,3289.74,63.92,4501419,asia,country
tkm,2001,3361.4,64.04,4551737,asia,country
tkm,2002,3359.35,64.15,4600093,asia,country
tkm,2003,3522.74,64.25,4647912,asia,country
tkm,2004,3967.58,64.34,4696771,asia,country
tkm,2005,4247,64.42,4747839,asia,country
tkm,2006,4638.55,64.52,4801847,asia,country
tkm,2007,5070.32,64.62,4858843,asia,country
tkm,2008,5726.43,64.73,4918396,asia,country
tkm,2009,5981.92,64.86,4979672,asia,country
tkm,2010,6427.02,65,5041995,asia,country
tkm,2011,7252.65,65.14,5105301,asia,country
tkm,2012,7921.27,65.29,5169660,asia,country
tkm,2013,8397.51,65.45,5234640,asia,country
tkm,2014,8921.11,65.6,5299717,asia,country
tca,1990,17910.36,,11549,americas,country
tca,1991,18701.89,,12216,americas,country
tca,1992,19344.37,,13005,americas,country
tca,1993,20373.6,,13848,americas,country
tca,1994,21748.53,,14644,americas,country
tca,1995,22184.96,,15333,americas,country
tca,1996,23259.49,,15859,americas,country
tca,1997,24056.17,,16275,americas,country
tca,1998,25703.34,,16763,americas,country
tca,1999,26822.43,,17573,americas,country
tca,2000,26819.72,,18873,americas,country
tca,2001,27162.89,,20728,americas,country
tca,2002,25895.79,,23044,americas,country
tca,2003,26730.61,,25625,americas,country
tca,2004,28342.36,,28191,americas,country
tca,2005,31209.06,,30531,americas,country
tca,2006,34468.45,,32590,americas,country
tca,2007,35747.71,,34404,americas,country
tca,2008,37368.21,,35960,americas,country
tca,2009,32053.66,,37271,americas,country
tca,2010,33477.18,,38354,americas,country
tca,2011,34782.3,,39184,americas,country
tca,2012,,,39761,americas,country
tca,2013,,,40159,americas,country
tca,2014,,,40479,americas,country
tuv,1990,3169.17,,9004,asia,country
tuv,1991,3246.45,,9056,asia,country
tuv,1992,3308.33,,9103,asia,country
tuv,1993,3420.59,,9148,asia,country
tuv,1994,3747.88,,9188,asia,country
tuv,1995,3536.13,,9227,asia,country
tuv,1996,3544.84,,9264,asia,country
tuv,1997,3879.39,,9298,asia,country
tuv,1998,4253.12,,9334,asia,country
tuv,1999,4322.65,,9374,asia,country
tuv,2000,3743.06,,9419,asia,country
tuv,2001,4211.52,,9471,asia,country
tuv,2002,4421.59,,9530,asia,country
tuv,2003,4643.91,,9590,asia,country
tuv,2004,4807.98,,9646,asia,country
tuv,2005,4978.91,,9694,asia,country
tuv,2006,,,9732,asia,country
tuv,2007,,,9762,asia,country
tuv,2008,,,9786,asia,country
tuv,2009,,,9806,asia,country
tuv,2010,,,9827,asia,country
