geo,time,age,pop
"swe",2056,88,65580
"swe",2056,89,59610
"swe",2056,90,53170
"swe",2056,91,46780
"swe",2056,92,40390
"swe",2056,93,34410
"swe",2056,94,29120
"swe",2056,95,24400
"swe",2056,96,18550
"swe",2056,97,14270
"swe",2056,98,11060
"swe",2056,99,8680
"swe",2056,100,0
"swe",2056,101,0
"swe",2056,102,0
"swe",2056,103,0
"swe",2056,104,0
"swe",2056,105,0
"swe",2056,106,0
"swe",2056,107,0
"swe",2056,108,0
"swe",2056,109,0
"swe",2056,110,0
"swe",2056,111,0
"swe",2056,112,0
"swe",2056,113,0
"swe",2056,114,0
"swe",2056,115,0
"swe",2056,116,0
"swe",2056,117,0
"swe",2056,118,0
"swe",2056,119,0
"swe",2056,120,0
"swe",2056,121,0
"swe",2056,122,0
"swe",2056,123,0
"swe",2056,124,0
"swe",2056,125,0
"swe",2056,126,0
"swe",2056,127,0
"swe",2056,128,0
"swe",2056,129,0
"swe",2056,130,0
"swe",2057,0,128120
"swe",2057,1,128620
"swe",2057,2,128970
"swe",2057,3,129350
"swe",2057,4,129630
"swe",2057,5,129830
"swe",2057,6,129949
"swe",2057,7,129979
"swe",2057,8,129940
"swe",2057,9,129810
"swe",2057,10,129580
"swe",2057,11,129270
"swe",2057,12,128910
"swe",2057,13,128530
"swe",2057,14,128020
"swe",2057,15,127360
"swe",2057,16,126610
"swe",2057,17,125890
"swe",2057,18,125220
"swe",2057,19,124570
"swe",2057,20,123950
"swe",2057,21,123400
"swe",2057,22,122930
"swe",2057,23,122500
"swe",2057,24,122450
"swe",2057,25,122950
"swe",2057,26,123830
"swe",2057,27,124720
"swe",2057,28,125630
"swe",2057,29,126700
"swe",2057,30,127930
"swe",2057,31,129240
"swe",2057,32,130520
"swe",2057,33,131820
"swe",2057,34,132780
"swe",2057,35,133210
"swe",2057,36,133270
"swe",2057,37,133300
"swe",2057,38,133300
"swe",2057,39,133060
"swe",2057,40,132560
"swe",2057,41,131870
"swe",2057,42,131050
"swe",2057,43,129990
"swe",2057,44,129350
"swe",2057,45,129410
"swe",2057,46,129840
"swe",2057,47,130090
"swe",2057,48,130419
"swe",2057,49,129850
"swe",2057,50,127910
"swe",2057,51,125110
"swe",2057,52,122640
"swe",2057,53,120540
"swe",2057,54,118190
"swe",2057,55,115520
"swe",2057,56,112930
"swe",2057,57,110410
"swe",2057,58,107350
"swe",2057,59,107490
"swe",2057,60,112500
"swe",2057,61,120410
"swe",2057,62,127750
"swe",2057,63,135450
"swe",2057,64,140220
"swe",2057,65,140140
"swe",2057,66,136790
"swe",2057,67,133840
"swe",2057,68,130759
"swe",2057,69,127090
"swe",2057,70,123050
"swe",2057,71,118770
"swe",2057,72,114090
"swe",2057,73,108930
"swe",2057,74,104810
"swe",2057,75,102440
"swe",2057,76,101190
"swe",2057,77,99630
"swe",2057,78,97990
"swe",2057,79,96220
"swe",2057,80,94130
"swe",2057,81,91760
"swe",2057,82,89340
"swe",2057,83,86860
"swe",2057,84,83740
"swe",2057,85,79710
"swe",2057,86,75010
"swe",2057,87,70250
"swe",2057,88,65440
"swe",2057,89,60140
"swe",2057,90,54240
"swe",2057,91,47990
"swe",2057,92,41830
"swe",2057,93,35680
"swe",2057,94,30020
"swe",2057,95,25150
"swe",2057,96,20910
"swe",2057,97,14840
"swe",2057,98,11530
"swe",2057,99,9050
"swe",2057,100,0
"swe",2057,101,0
"swe",2057,102,0
"swe",2057,103,0
"swe",2057,104,0
"swe",2057,105,0
"swe",2057,106,0
"swe",2057,107,0
"swe",2057,108,0
"swe",2057,109,0
"swe",2057,110,0
"swe",2057,111,0
"swe",2057,112,0
"swe",2057,113,0
"swe",2057,114,0
"swe",2057,115,0
"swe",2057,116,0
"swe",2057,117,0
"swe",2057,118,0
"swe",2057,119,0
"swe",2057,120,0
"swe",2057,121,0
"swe",2057,122,0
"swe",2057,123,0
"swe",2057,124,0
"swe",2057,125,0
"swe",2057,126,0
"swe",2057,127,0
"swe",2057,128,0
"swe",2057,129,0
"swe",2057,130,0
"swe",2058,0,127780
"swe",2058,1,128320
"swe",2058,2,128789
"swe",2058,3,129120
"swe",2058,4,129479
"swe",2058,5,129750
"swe",2058,6,129949
"swe",2058,7,130070
"swe",2058,8,130110
"swe",2058,9,130090
"swe",2058,10,129970
"swe",2058,11,129750
"swe",2058,12,129440
"swe",2058,13,129090
"swe",2058,14,128720
"swe",2058,15,128229
"swe",2058,16,127580
"swe",2058,17,126830
"swe",2058,18,126120
"swe",2058,19,125460
"swe",2058,20,124810
"swe",2058,21,124200
"swe",2058,22,123650
"swe",2058,23,123190
"swe",2058,24,122760
"swe",2058,25,122710
"swe",2058,26,123200
"swe",2058,27,124080
"swe",2058,28,124960
"swe",2058,29,125870
"swe",2058,30,126930
"swe",2058,31,128139
"swe",2058,32,129430
"swe",2058,33,130699
"swe",2058,34,131980
"swe",2058,35,132920
"swe",2058,36,133340
"swe",2058,37,133380
"swe",2058,38,133400
"swe",2058,39,133370
"swe",2058,40,133120
"swe",2058,41,132600
"swe",2058,42,131890
"swe",2058,43,131060
"swe",2058,44,129979
"swe",2058,45,129310
"swe",2058,46,129360
"swe",2058,47,129770
"swe",2058,48,130000
"swe",2058,49,130310
"swe",2058,50,129729
"swe",2058,51,127780
"swe",2058,52,124960
"swe",2058,53,122480
"swe",2058,54,120350
"swe",2058,55,117990
"swe",2058,56,115310
"swe",2058,57,112720
"swe",2058,58,110180
"swe",2058,59,107110
"swe",2058,60,107220
"swe",2058,61,112170
"swe",2058,62,120000
"swe",2058,63,127270
"swe",2058,64,134880
"swe",2058,65,139570
"swe",2058,66,139420
"swe",2058,67,136000
"swe",2058,68,132970
"swe",2058,69,129800
"swe",2058,70,126040
"swe",2058,71,121920
"swe",2058,72,117570
"swe",2058,73,112800
"swe",2058,74,107530
"swe",2058,75,103280
"swe",2058,76,100750
"swe",2058,77,99300
"swe",2058,78,97540
"swe",2058,79,95680
"swe",2058,80,93650
"swe",2058,81,91250
"swe",2058,82,88530
"swe",2058,83,85770
"swe",2058,84,82970
"swe",2058,85,79530
"swe",2058,86,75180
"swe",2058,87,70180
"swe",2058,88,65150
"swe",2058,89,60090
"swe",2058,90,54670
"swe",2058,91,48840
"swe",2058,92,42800
"swe",2058,93,36850
"swe",2058,94,30950
"swe",2058,95,25630
"swe",2058,96,21170
"swe",2058,97,17400
"swe",2058,98,12060
"swe",2058,99,9480
"swe",2058,100,0
"swe",2058,101,0
"swe",2058,102,0
"swe",2058,103,0
"swe",2058,104,0
"swe",2058,105,0
"swe",2058,106,0
"swe",2058,107,0
"swe",2058,108,0
"swe",2058,109,0
"swe",2058,110,0
"swe",2058,111,0
"swe",2058,112,0
"swe",2058,113,0
"swe",2058,114,0
"swe",2058,115,0
"swe",2058,116,0
"swe",2058,117,0
"swe",2058,118,0
"swe",2058,119,0
"swe",2058,120,0
"swe",2058,121,0
"swe",2058,122,0
"swe",2058,123,0
"swe",2058,124,0
"swe",2058,125,0
"swe",2058,126,0
"swe",2058,127,0
"swe",2058,128,0
"swe",2058,129,0
"swe",2058,130,0
"swe",2059,0,127420
"swe",2059,1,127970
"swe",2059,2,128470
"swe",2059,3,128910
"swe",2059,4,129240
"swe",2059,5,129580
"swe",2059,6,129840
"swe",2059,7,130030
"swe",2059,8,130150
"swe",2059,9,130210
"swe",2059,10,130199
"swe",2059,11,130100
"swe",2059,12,129889
"swe",2059,13,129590
"swe",2059,14,129240
"swe",2059,15,128880
"swe",2059,16,128400
"swe",2059,17,127750
"swe",2059,18,127010
"swe",2059,19,126310
"swe",2059,20,125660
"swe",2059,21,125020
"swe",2059,22,124410
"swe",2059,23,123870
"swe",2059,24,123410
"swe",2059,25,122980
"swe",2059,26,122930
"swe",2059,27,123420
"swe",2059,28,124290
"swe",2059,29,125170
"swe",2059,30,126070
"swe",2059,31,127110
"swe",2059,32,128320
"swe",2059,33,129590
"swe",2059,34,130840
"swe",2059,35,132110
"swe",2059,36,133030
"swe",2059,37,133430
"swe",2059,38,133450
"swe",2059,39,133450
"swe",2059,40,133410
"swe",2059,41,133140
"swe",2059,42,132600
"swe",2059,43,131880
"swe",2059,44,131030
"swe",2059,45,129930
"swe",2059,46,129250
"swe",2059,47,129270
"swe",2059,48,129660
"swe",2059,49,129880
"swe",2059,50,130169
"swe",2059,51,129570
"swe",2059,52,127610
"swe",2059,53,124780
"swe",2059,54,122280
"swe",2059,55,120140
"swe",2059,56,117770
"swe",2059,57,115080
"swe",2059,58,112470
"swe",2059,59,109930
"swe",2059,60,106840
"swe",2059,61,106910
"swe",2059,62,111810
"swe",2059,63,119560
"swe",2059,64,126750
"swe",2059,65,134280
"swe",2059,66,138880
"swe",2059,67,138650
"swe",2059,68,135170
"swe",2059,69,132060
"swe",2059,70,128800
"swe",2059,71,124960
"swe",2059,72,120760
"swe",2059,73,116340
"swe",2059,74,111480
"swe",2059,75,106110
"swe",2059,76,101730
"swe",2059,77,99030
"swe",2059,78,97380
"swe",2059,79,95410
"swe",2059,80,93350
"swe",2059,81,91070
"swe",2059,82,88350
"swe",2059,83,85270
"swe",2059,84,82170
"swe",2059,85,79060
"swe",2059,86,75300
"swe",2059,87,70630
"swe",2059,88,65330
"swe",2059,89,60030
"swe",2059,90,54730
"swe",2059,91,49200
"swe",2059,92,43430
"swe",2059,93,37590
"swe",2059,94,31870
"swe",2059,95,26230
"swe",2059,96,21230
"swe",2059,97,17190
"swe",2059,98,13900
"swe",2059,99,9930
"swe",2059,100,0
"swe",2059,101,0
"swe",2059,102,0
"swe",2059,103,0
"swe",2059,104,0
"swe",2059,105,0
"swe",2059,106,0
"swe",2059,107,0
"swe",2059,108,0
"swe",2059,109,0
"swe",2059,110,0
"swe",2059,111,0
"swe",2059,112,0
"swe",2059,113,0
"swe",2059,114,0
"swe",2059,115,0
"swe",2059,116,0
"swe",2059,117,0
"swe",2059,118,0
"swe",2059,119,0
"swe",2059,120,0
"swe",2059,121,0
"swe",2059,122,0
"swe",2059,123,0
"swe",2059,124,0
"swe",2059,125,0
"swe",2059,126,0
"swe",2059,127,0
"swe",2059,128,0
"swe",2059,129,0
"swe",2059,130,0
"swe",2060,0,127090
"swe",2060,1,127620
"swe",2060,2,128120
"swe",2060,3,128570
"swe",2060,4,128979
"swe",2060,5,129340
"swe",2060,6,129639
"swe",2060,7,129889
"swe",2060,8,130080
"swe",2060,9,130210
"swe",2060,10,130270
"swe",2060,11,130280
"swe",2060,12,130199
"swe",2060,13,130000
"swe",2060,14,129699
"swe",2060,15,129370
"swe",2060,16,129020
"swe",2060,17,128539
"swe",2060,18,127910
"swe",2060,19,127170
"swe",2060,20,126480
"swe",2060,21,125830
"swe",2060,22,125200
"swe",2060,23,124590
"swe",2060,24,124060
"swe",2060,25,123600
"swe",2060,26,123180
"swe",2060,27,123130
"swe",2060,28,123620
"swe",2060,29,124480
"swe",2060,30,125350
"swe",2060,31,126240
"swe",2060,32,127280
"swe",2060,33,128470
"swe",2060,34,129720
"swe",2060,35,130960
"swe",2060,36,132200
"swe",2060,37,133110
"swe",2060,38,133490
"swe",2060,39,133500
"swe",2060,40,133480
"swe",2060,41,133430
"swe",2060,42,133140
"swe",2060,43,132580
"swe",2060,44,131840
"swe",2060,45,130970
"swe",2060,46,129860
"swe",2060,47,129150
"swe",2060,48,129160
"swe",2060,49,129530
"swe",2060,50,129729
"swe",2060,51,130000
"swe",2060,52,129389
"swe",2060,53,127410
"swe",2060,54,124570
"swe",2060,55,122060
"swe",2060,56,119900
"swe",2060,57,117510
"swe",2060,58,114820
"swe",2060,59,112200
"swe",2060,60,109650
"swe",2060,61,106550
"swe",2060,62,106590
"swe",2060,63,111420
"swe",2060,64,119100
"swe",2060,65,126200
"swe",2060,66,133640
"swe",2060,67,138160
"swe",2060,68,137860
"swe",2060,69,134310
"swe",2060,70,131130
"swe",2060,71,127780
"swe",2060,72,123850
"swe",2060,73,119580
"swe",2060,74,115080
"swe",2060,75,110140
"swe",2060,76,104670
"swe",2060,77,100160
"swe",2060,78,97300
"swe",2060,79,95440
"swe",2060,80,93270
"swe",2060,81,91000
"swe",2060,82,88470
"swe",2060,83,85430
"swe",2060,84,82000
"swe",2060,85,78570
"swe",2060,86,75140
"swe",2060,87,71060
"swe",2060,88,66070
"swe",2060,89,60470
"swe",2060,90,54900
"swe",2060,91,49360
"swe",2060,92,43720
"swe",2060,93,38020
"swe",2060,94,32390
"swe",2060,95,26890
"swe",2060,96,21500
"swe",2060,97,16830
"swe",2060,98,13210
"swe",2060,99,10390
"swe",2060,100,0
"swe",2060,101,0
"swe",2060,102,0
"swe",2060,103,0
"swe",2060,104,0
"swe",2060,105,0
"swe",2060,106,0
"swe",2060,107,0
"swe",2060,108,0
"swe",2060,109,0
"swe",2060,110,0
"swe",2060,111,0
"swe",2060,112,0
"swe",2060,113,0
"swe",2060,114,0
"swe",2060,115,0
"swe",2060,116,0
"swe",2060,117,0
"swe",2060,118,0
"swe",2060,119,0
"swe",2060,120,0
"swe",2060,121,0
"swe",2060,122,0
"swe",2060,123,0
"swe",2060,124,0
"swe",2060,125,0
"swe",2060,126,0
"swe",2060,127,0
"swe",2060,128,0
"swe",2060,129,0
"swe",2060,130,0
"swe",2061,0,126970
"swe",2061,1,127330
"swe",2061,2,127840
"swe",2061,3,128310
"swe",2061,4,128759
"swe",2061,5,129169
"swe",2061,6,129539
"swe",2061,7,129870
"swe",2061,8,130139
"swe",2061,9,130340
"swe",2061,10,130460
"swe",2061,11,130530
"swe",2061,12,130560
"swe",2061,13,130470
"swe",2061,14,130280
"swe",2061,15,129990
"swe",2061,16,129669
"swe",2061,17,129320
"swe",2061,18,128850
"swe",2061,19,128220
"swe",2061,20,127490
"swe",2061,21,126790
"swe",2061,22,126150
"swe",2061,23,125520
"swe",2061,24,124910
"swe",2061,25,124370
"swe",2061,26,123910
"swe",2061,27,123480
"swe",2061,28,123420
"swe",2061,29,123900
"swe",2061,30,124750
"swe",2061,31,125600
"swe",2061,32,126470
"swe",2061,33,127500
"swe",2061,34,128669
"swe",2061,35,129919
"swe",2061,36,131140
"swe",2061,37,132370
"swe",2061,38,133260
"swe",2061,39,133630
"swe",2061,40,133610
"swe",2061,41,133580
"swe",2061,42,133510
"swe",2061,43,133210
"swe",2061,44,132630
"swe",2061,45,131870
"swe",2061,46,130990
"swe",2061,47,129860
"swe",2061,48,129139
"swe",2061,49,129130
"swe",2061,50,129490
"swe",2061,51,129669
"swe",2061,52,129919
"swe",2061,53,129289
"swe",2061,54,127290
"swe",2061,55,124440
"swe",2061,56,121910
"swe",2061,57,119730
"swe",2061,58,117320
"swe",2061,59,114590
"swe",2061,60,111960
"swe",2061,61,109370
"swe",2061,62,106230
"swe",2061,63,106220
"swe",2061,64,110970
"swe",2061,65,118530
"swe",2061,66,125530
"swe",2061,67,132850
"swe",2061,68,137240
"swe",2061,69,136830
"swe",2061,70,133160
"swe",2061,71,129840
"swe",2061,72,126350
"swe",2061,73,122280
"swe",2061,74,117870
"swe",2061,75,113230
"swe",2061,76,108130
"swe",2061,77,102510
"swe",2061,78,97800
"swe",2061,79,94670
"swe",2061,80,92510
"swe",2061,81,90050
"swe",2061,82,87500
"swe",2061,83,84670
"swe",2061,84,81320
"swe",2061,85,77570
"swe",2061,86,73840
"swe",2061,87,70150
"swe",2061,88,65900
"swe",2061,89,60860
"swe",2061,90,55320
"swe",2061,91,49840
"swe",2061,92,44400
"swe",2061,93,38980
"swe",2061,94,33650
"swe",2061,95,28480
"swe",2061,96,22200
"swe",2061,97,17520
"swe",2061,98,13810
"swe",2061,99,10880
"swe",2061,100,0
"swe",2061,101,0
"swe",2061,102,0
"swe",2061,103,0
"swe",2061,104,0
"swe",2061,105,0
"swe",2061,106,0
"swe",2061,107,0
"swe",2061,108,0
"swe",2061,109,0
"swe",2061,110,0
"swe",2061,111,0
"swe",2061,112,0
"swe",2061,113,0
"swe",2061,114,0
"swe",2061,115,0
"swe",2061,116,0
"swe",2061,117,0
"swe",2061,118,0
"swe",2061,119,0
"swe",2061,120,0
"swe",2061,121,0
"swe",2061,122,0
"swe",2061,123,0
"swe",2061,124,0
"swe",2061,125,0
"swe",2061,126,0
"swe",2061,127,0
"swe",2061,128,0
"swe",2061,129,0
"swe",2061,130,0
"swe",2062,0,126870
"swe",2062,1,127270
"swe",2062,2,127520
"swe",2062,3,128000
"swe",2062,4,128460
"swe",2062,5,128900
"swe",2062,6,129310
"swe",2062,7,129690
"swe",2062,8,130039
"swe",2062,9,130330
"swe",2062,10,130530
"swe",2062,11,130660
"swe",2062,12,130740
"swe",2062,13,130770
"swe",2062,14,130699
"swe",2062,15,130509
"swe",2062,16,130229
"swe",2062,17,129910
"swe",2062,18,129560
"swe",2062,19,129100
"swe",2062,20,128470
"swe",2062,21,127750
"swe",2062,22,127060
"swe",2062,23,126410
"swe",2062,24,125780
"swe",2062,25,125170
"swe",2062,26,124630
"swe",2062,27,124150
"swe",2062,28,123720
"swe",2062,29,123650
"swe",2062,30,124120
"swe",2062,31,124960
"swe",2062,32,125800
"swe",2062,33,126660
"swe",2062,34,127670
"swe",2062,35,128830
"swe",2062,36,130050
"swe",2062,37,131260
"swe",2062,38,132480
"swe",2062,39,133350
"swe",2062,40,133700
"swe",2062,41,133670
"swe",2062,42,133630
"swe",2062,43,133530
"swe",2062,44,133210
"swe",2062,45,132620
"swe",2062,46,131850
"swe",2062,47,130949
"swe",2062,48,129800
"swe",2062,49,129070
"swe",2062,50,129039
"swe",2062,51,129380
"swe",2062,52,129550
"swe",2062,53,129780
"swe",2062,54,129130
"swe",2062,55,127120
"swe",2062,56,124250
"swe",2062,57,121710
"swe",2062,58,119500
"swe",2062,59,117070
"swe",2062,60,114320
"swe",2062,61,111660
"swe",2062,62,109040
"swe",2062,63,105870
"swe",2062,64,105800
"swe",2062,65,110460
"swe",2062,66,117920
"swe",2062,67,124800
"swe",2062,68,131990
"swe",2062,69,136260
"swe",2062,70,135730
"swe",2062,71,131950
"swe",2062,72,128500
"swe",2062,73,124860
"swe",2062,74,120650
"swe",2062,75,116110
"swe",2062,76,111320
"swe",2062,77,106070
"swe",2062,78,100300
"swe",2062,79,95390
"swe",2062,80,92000
"swe",2062,81,89540
"swe",2062,82,86780
"swe",2062,83,83960
"swe",2062,84,80840
"swe",2062,85,77170
"swe",2062,86,73090
"swe",2062,87,69080
"swe",2062,88,65129
"swe",2062,89,60700
"swe",2062,90,55620
"swe",2062,91,50130
"swe",2062,92,44740
"swe",2062,93,39420
"swe",2062,94,34220
"swe",2062,95,29250
"swe",2062,96,24550
"swe",2062,97,18190
"swe",2062,98,14420
"swe",2062,99,11380
"swe",2062,100,0
"swe",2062,101,0
"swe",2062,102,0
"swe",2062,103,0
"swe",2062,104,0
"swe",2062,105,0
"swe",2062,106,0
"swe",2062,107,0
"swe",2062,108,0
"swe",2062,109,0
"swe",2062,110,0
"swe",2062,111,0
"swe",2062,112,0
"swe",2062,113,0
"swe",2062,114,0
"swe",2062,115,0
"swe",2062,116,0
"swe",2062,117,0
"swe",2062,118,0
"swe",2062,119,0
"swe",2062,120,0
"swe",2062,121,0
"swe",2062,122,0
"swe",2062,123,0
"swe",2062,124,0
"swe",2062,125,0
"swe",2062,126,0
"swe",2062,127,0
"swe",2062,128,0
"swe",2062,129,0
"swe",2062,130,0
"swe",2063,0,126810
"swe",2063,1,127100
"swe",2063,2,127430
"swe",2063,3,127670
"swe",2063,4,128110
"swe",2063,5,128560
"swe",2063,6,128990
"swe",2063,7,129410
"swe",2063,8,129800
"swe",2063,9,130169
"swe",2063,10,130470
"swe",2063,11,130680
"swe",2063,12,130820
"swe",2063,13,130900
"swe",2063,14,130940
"swe",2063,15,130870
"swe",2063,16,130699
"swe",2063,17,130419
"swe",2063,18,130100
"swe",2063,19,129759
"swe",2063,20,129300
"swe",2063,21,128680
"swe",2063,22,127960
"swe",2063,23,127270
"swe",2063,24,126630
"swe",2063,25,126000
"swe",2063,26,125390
"swe",2063,27,124840
"swe",2063,28,124360
"swe",2063,29,123920
"swe",2063,30,123850
"swe",2063,31,124300
"swe",2063,32,125120
"swe",2063,33,125950
"swe",2063,34,126800
"swe",2063,35,127790
"swe",2063,36,128940
"swe",2063,37,130150
"swe",2063,38,131340
"swe",2063,39,132540
"swe",2063,40,133400
"swe",2063,41,133730
"swe",2063,42,133690
"swe",2063,43,133620
"swe",2063,44,133510
"swe",2063,45,133180
"swe",2063,46,132570
"swe",2063,47,131780
"swe",2063,48,130860
"swe",2063,49,129699
"swe",2063,50,128949
"swe",2063,51,128910
"swe",2063,52,129240
"swe",2063,53,129380
"swe",2063,54,129600
"swe",2063,55,128930
"swe",2063,56,126910
"swe",2063,57,124030
"swe",2063,58,121470
"swe",2063,59,119240
"swe",2063,60,116780
"swe",2063,61,114010
"swe",2063,62,111320
"swe",2063,63,108680
"swe",2063,64,105470
"swe",2063,65,105350
"swe",2063,66,109910
"swe",2063,67,117260
"swe",2063,68,124020
"swe",2063,69,131090
"swe",2063,70,135230
"swe",2063,71,134590
"swe",2063,72,130690
"swe",2063,73,127110
"swe",2063,74,123330
"swe",2063,75,118980
"swe",2063,76,114300
"swe",2063,77,109370
"swe",2063,78,103980
"swe",2063,79,98050
"swe",2063,80,92950
"swe",2063,81,89300
"swe",2063,82,86530
"swe",2063,83,83490
"swe",2063,84,80390
"swe",2063,85,76980
"swe",2063,86,72990
"swe",2063,87,68590
"swe",2063,88,64290
"swe",2063,89,60080
"swe",2063,90,55480
"swe",2063,91,50360
"swe",2063,92,44940
"swe",2063,93,39630
"swe",2063,94,34420
"swe",2063,95,29450
"swe",2063,96,24850
"swe",2063,97,20610
"swe",2063,98,15010
"swe",2063,99,11870
"swe",2063,100,0
"swe",2063,101,0
"swe",2063,102,0
"swe",2063,103,0
"swe",2063,104,0
"swe",2063,105,0
"swe",2063,106,0
"swe",2063,107,0
"swe",2063,108,0
"swe",2063,109,0
"swe",2063,110,0
"swe",2063,111,0
"swe",2063,112,0
"swe",2063,113,0
"swe",2063,114,0
"swe",2063,115,0
"swe",2063,116,0
"swe",2063,117,0
"swe",2063,118,0
"swe",2063,119,0
"swe",2063,120,0
"swe",2063,121,0
"swe",2063,122,0
"swe",2063,123,0
"swe",2063,124,0
"swe",2063,125,0
"swe",2063,126,0
"swe",2063,127,0
"swe",2063,128,0
"swe",2063,129,0
"swe",2063,130,0
"swe",2064,0,126820
"swe",2064,1,126980
"swe",2064,2,127210
"swe",2064,3,127500
"swe",2064,4,127780
"swe",2064,5,128190
"swe",2064,6,128620
"swe",2064,7,129050
"swe",2064,8,129470
"swe",2064,9,129870
"swe",2064,10,130259
"swe",2064,11,130580
"swe",2064,12,130800
"swe",2064,13,130940
"swe",2064,14,131030
"swe",2064,15,131070
"swe",2064,16,131020
"swe",2064,17,130850
"swe",2064,18,130570
"swe",2064,19,130259
"swe",2064,20,129930
"swe",2064,21,129470
"swe",2064,22,128860
"swe",2064,23,128139
"swe",2064,24,127460
"swe",2064,25,126820
"swe",2064,26,126190
"swe",2064,27,125570
"swe",2064,28,125020
"swe",2064,29,124540
"swe",2064,30,124090
"swe",2064,31,124000
"swe",2064,32,124450
"swe",2064,33,125260
"swe",2064,34,126070
"swe",2064,35,126900
"swe",2064,36,127880
"swe",2064,37,129009
"swe",2064,38,130210
"swe",2064,39,131380
"swe",2064,40,132570
"swe",2064,41,133410
"swe",2064,42,133730
"swe",2064,43,133660
"swe",2064,44,133580
"swe",2064,45,133460
"swe",2064,46,133100
"swe",2064,47,132480
"swe",2064,48,131680
"swe",2064,49,130750
"swe",2064,50,129570
"swe",2064,51,128800
"swe",2064,52,128750
"swe",2064,53,129050
"swe",2064,54,129190
"swe",2064,55,129380
"swe",2064,56,128699
"swe",2064,57,126660
"swe",2064,58,123770
"swe",2064,59,121190
"swe",2064,60,118940
"swe",2064,61,116450
"swe",2064,62,113670
"swe",2064,63,110960
"swe",2064,64,108290
"swe",2064,65,105050
"swe",2064,66,104860
"swe",2064,67,109340
"swe",2064,68,116570
"swe",2064,69,123210
"swe",2064,70,130150
"swe",2064,71,134170
"swe",2064,72,133410
"swe",2064,73,129389
"swe",2064,74,125690
"swe",2064,75,121770
"swe",2064,76,117280
"swe",2064,77,112460
"swe",2064,78,107400
"swe",2064,79,101860
"swe",2064,80,95780
"swe",2064,81,90490
"swe",2064,82,86580
"swe",2064,83,83510
"swe",2064,84,80170
"swe",2064,85,76800
"swe",2064,86,73100
"swe",2064,87,68790
"swe",2064,88,64080
"swe",2064,89,59490
"swe",2064,90,55020
"swe",2064,91,50250
"swe",2064,92,45090
"swe",2064,93,39730
"swe",2064,94,34510
"swe",2064,95,29410
"swe",2064,96,24670
"swe",2064,97,20440
"swe",2064,98,16670
"swe",2064,99,12320
"swe",2064,100,0
"swe",2064,101,0
"swe",2064,102,0
"swe",2064,103,0
"swe",2064,104,0
"swe",2064,105,0
"swe",2064,106,0
"swe",2064,107,0
"swe",2064,108,0
"swe",2064,109,0
"swe",2064,110,0
"swe",2064,111,0
"swe",2064,112,0
"swe",2064,113,0
"swe",2064,114,0
"swe",2064,115,0
"swe",2064,116,0
"swe",2064,117,0
"swe",2064,118,0
"swe",2064,119,0
"swe",2064,120,0
"swe",2064,121,0
"swe",2064,122,0
"swe",2064,123,0
"swe",2064,124,0
"swe",2064,125,0
"swe",2064,126,0
"swe",2064,127,0
"swe",2064,128,0
"swe",2064,129,0
"swe",2064,130,0
"swe",2065,0,126910
"swe",2065,1,126930
"swe",2065,2,127050
"swe",2065,3,127250
"swe",2065,4,127530
"swe",2065,5,127870
"swe",2065,6,128250
"swe",2065,7,128650
"swe",2065,8,129080
"swe",2065,9,129500
"swe",2065,10,129919
"swe",2065,11,130320
"swe",2065,12,130660
"swe",2065,13,130889
"swe",2065,14,131030
"swe",2065,15,131130
"swe",2065,16,131180
"swe",2065,17,131130
"swe",2065,18,130970
"swe",2065,19,130699
"swe",2065,20,130400
"swe",2065,21,130070
"swe",2065,22,129620
"swe",2065,23,129000
"swe",2065,24,128289
"swe",2065,25,127610
"swe",2065,26,126980
"swe",2065,27,126350
"swe",2065,28,125730
"swe",2065,29,125170
"swe",2065,30,124680
"swe",2065,31,124230
"swe",2065,32,124140
"swe",2065,33,124570
"swe",2065,34,125360
"swe",2065,35,126160
"swe",2065,36,126980
"swe",2065,37,127940
"swe",2065,38,129060
"swe",2065,39,130240
"swe",2065,40,131400
"swe",2065,41,132570
"swe",2065,42,133390
"swe",2065,43,133690
"swe",2065,44,133610
"swe",2065,45,133510
"swe",2065,46,133370
"swe",2065,47,133000
"swe",2065,48,132360
"swe",2065,49,131550
"swe",2065,50,130600
"swe",2065,51,129410
"swe",2065,52,128630
"swe",2065,53,128550
"swe",2065,54,128840
"swe",2065,55,128960
"swe",2065,56,129130
"swe",2065,57,128440
"swe",2065,58,126390
"swe",2065,59,123480
"swe",2065,60,120890
"swe",2065,61,118610
"swe",2065,62,116110
"swe",2065,63,113300
"swe",2065,64,110570
"swe",2065,65,107870
"swe",2065,66,104600
"swe",2065,67,104360
"swe",2065,68,108740
"swe",2065,69,115860
"swe",2065,70,122380
"swe",2065,71,129190
"swe",2065,72,133080
"swe",2065,73,132200
"swe",2065,74,128070
"swe",2065,75,124250
"swe",2065,76,120190
"swe",2065,77,115560
"swe",2065,78,110600
"swe",2065,79,105400
"swe",2065,80,99710
"swe",2065,81,93500
"swe",2065,82,88010
"swe",2065,83,83840
"swe",2065,84,80460
"swe",2065,85,76840
"swe",2065,86,73200
"swe",2065,87,69200
"swe",2065,88,64580
"swe",2065,89,59550
"swe",2065,90,54680
"swe",2065,91,49950
"swe",2065,92,45010
"swe",2065,93,39810
"swe",2065,94,34510
"swe",2065,95,29390
"swe",2065,96,24410
"swe",2065,97,19890
